MeasurementDateGMT,Greenwich - Falconwood: Nitric Oxide (ug/m3),Greenwich - Falconwood: Nitrogen Dioxide (ug/m3),Greenwich - Falconwood: Oxides of Nitrogen (ug/m3),Greenwich - Falconwood: Ozone (ug/m3),Greenwich - Falconwood: PM10 Particulate (ug/m3)
2019-11-11,374.00000000000006,740.6000000000001,1313.9,691.6999999999999,325.59999999999997
2019-11-12,235.7,641.7,1003.1000000000001,825.2,235.29999999999998
2019-11-13,473.00000000000006,923.5000000000001,1648.9999999999998,477.90000000000003,365.2
2019-11-14,944.6,1417.0000000000002,2864.9999999999995,561.7,295.3
2019-11-15,749.3000000000001,1014.9,2163.4,426.6,417.3000000000001
2019-11-16,1125.6000000000001,1326.6999999999998,3052.6000000000004,137.2999999999999,436.1000000000001
2019-11-17,1595.7000000000003,1494.6000000000006,3941.3000000000006,54.00000000000001,628.5000000000001
2019-11-18,983.4999999999999,1323.5,2831.9999999999995,407.5999999999999,410.3999999999999
2019-11-19,2001.8999999999999,1705.8000000000002,4774.999999999999,59.50000000000001,674.8000000000002
2019-11-20,1226.3,1437.5,3317.5,394.49999999999994,546.8000000000001
2019-11-21,1407.7999999999997,1385.2,3543.7000000000007,148.49999999999994,832.0000000000001
2019-11-22,763.9,1186.8999999999999,2357.9,527.8,435.1
2019-11-23,1121.0,1343.3,3062.3,157.80000000000004,510.8
2019-11-24,960.5999999999998,914.3,2387.1,245.2,415.70000000000016
2019-11-25,513.6,761.1,1548.1000000000001,541.0,279.90000000000003
2019-11-26,293.4,547.0999999999999,997.2000000000002,927.8000000000002,263.70000000000005
2019-11-27,660.3499999999999,1032.85,2045.65,618.3999999999999,317.1
2019-11-28,728.7999999999998,960.7,2077.9,442.39999999999986,354.50000000000006
2019-11-29,2049.1,1776.2999999999997,4918.3,266.6000000000001,613.9000000000001
2019-11-30,2105.6,1919.6,5147.899999999999,118.39999999999999,618.1999999999999
2019-12-01,451.79999999999995,903.5000000000002,1596.4,644.2,338.0000000000001
2019-12-02,1744.6,1586.9,4262.3,157.50000000000003,633.5
2019-12-03,659.3,1300.2999999999997,2310.8999999999996,159.40000000000003,463.4
2019-12-04,1981.8999999999999,1542.4,4580.599999999999,108.80000000000003,649.0999999999999
2019-12-05,574.7999999999997,826.8,1708.0,512.7,459.50000000000006
2019-12-06,112.59999999999998,378.9,551.3000000000001,1123.5999999999997,200.10000000000002
2019-12-07,155.39999999999998,453.39999999999986,691.8,923.5999999999999,265.7
2019-12-08,49.99999999999999,217.6,294.60000000000014,1402.3,339.00000000000006
2019-12-09,637.0000000000001,1038.6999999999998,2015.3000000000002,669.3,379.49999999999994
2019-12-10,220.20000000000005,508.0000000000001,845.8000000000002,933.7000000000002,287.40000000000003
2019-12-11,334.49999999999994,825.9000000000001,1338.8,784.3000000000001,273.3
2019-12-12,349.0,710.0000000000001,1244.9999999999998,842.1,250.20000000000002
2019-12-13,402.4,788.7,1406.1000000000001,903.7,305.40000000000003
2019-12-14,133.6,454.3000000000001,659.3000000000002,1273.8999999999999,337.5
2019-12-15,76.50000000000001,312.7,430.50000000000006,1369.6999999999998,266.0
2019-12-16,629.0999999999999,1114.6000000000001,2078.9,665.0,327.9
2019-12-17,895.0999999999997,1395.7,2768.4999999999995,373.9,345.40000000000003
2019-12-18,405.99999999999994,851.5999999999999,1474.2000000000003,569.5999999999998,341.5
2019-12-19,165.2,364.90000000000003,618.4000000000001,889.0999999999997,419.70000000000005
2019-12-20,521.0,818.0,1617.0,783.3999999999997,173.40000000000003
2019-12-21,171.0,443.0,706.1,1128.2999999999997,234.29999999999998
2019-12-22,158.00000000000003,507.19999999999993,749.4,940.6999999999996,180.10000000000005
2019-12-23,153.0,504.19999999999993,738.8000000000002,805.8999999999996,283.40000000000003
2019-12-24,82.19999999999999,378.50000000000006,504.60000000000014,1077.5999999999997,303.1
2019-12-25,743.6999999999999,986.5,2127.1000000000004,562.0999999999999,313.2
2019-12-26,162.89999999999998,543.0999999999999,792.8,794.6999999999997,297.40000000000003
2019-12-27,848.3000000000002,1004.5000000000001,2304.9,307.1,378.90000000000003
2019-12-28,526.2,679.0,1485.7,364.59999999999997,374.7
2019-12-29,266.7,600.1999999999999,1009.4000000000001,462.79999999999995,423.7
2019-12-30,528.5,843.9999999999998,1654.5,116.3,504.6
2019-12-31,942.3000000000001,1141.9,2586.2,85.0,676.6000000000001
2020-01-01,1044.7999999999997,1201.3,2802.8,77.1,957.5999999999999
2020-01-02,137.1,370.7,581.3999999999999,870.7,296.59999999999997
2020-01-03,312.79999999999995,897.3999999999999,1377.1,782.1,338.90000000000003
2020-01-04,206.2,822.7,1139.3999999999999,680.8,326.4
2020-01-05,71.8,435.6,545.4,1103.2000000000003,197.1
2020-01-06,103.00000000000001,385.40000000000003,543.6999999999999,1087.8000000000002,313.09999999999997
2020-01-07,94.50000000000004,370.6,515.4,951.0000000000005,374.00000000000006
2020-01-08,342.19999999999993,744.6999999999999,1269.3999999999999,686.6000000000004,549.1
2020-01-09,74.0,287.79999999999995,401.4,1096.4000000000003,251.9
2020-01-10,534.8999999999999,1095.7,1915.7999999999997,642.0000000000001,316.6000000000001
2020-01-11,28.300000000000004,210.39999999999998,253.3,1353.3000000000002,391.5
2020-01-12,58.2,316.1,404.8,1190.4999999999995,237.89999999999998
2020-01-13,122.60000000000004,312.69999999999993,500.3000000000001,1262.1,309.3
2020-01-14,77.89999999999999,248.7,368.29999999999995,1355.1,283.90000000000003
2020-01-15,223.29999999999995,608.2,950.6999999999999,1038.8999999999996,254.4
2020-01-16,214.40000000000003,429.8000000000001,758.2,994.4999999999999,341.99999999999994
2020-01-17,151.5,492.5,725.1,1076.0,233.90000000000003
2020-01-18,569.1,1221.7,2094.2,485.90000000000003,510.4999999999999
2020-01-19,922.9,1474.7,2889.1,357.2000000000002,650.4
2020-01-20,1434.6000000000001,1617.3000000000004,3817.600000000001,83.69999999999996,754.1
2020-01-21,1827.5,1644.1000000000001,4446.6,62.90000000000003,871.7999999999998
2020-01-22,2592.3,1770.0,5744.5999999999985,37.2,928.1999999999999
2020-01-23,1885.7999999999997,1767.7999999999995,4658.899999999999,97.60000000000001,676.6999999999999
2020-01-24,1099.1,1391.2,3076.5999999999995,139.29999999999998,499.29999999999995
2020-01-25,463.1,803.1000000000001,1513.0,442.69999999999993,626.2
2020-01-26,102.70000000000002,341.8,499.1999999999999,908.3999999999996,544.5000000000001
2020-01-27,236.50000000000003,649.9000000000001,1012.0,1062.9999999999998,302.3
2020-01-28,165.10000000000002,492.09999999999997,745.4000000000001,1189.3999999999996,226.9
2020-01-29,151.5,484.9,717.4,1128.1999999999996,404.59999999999997
2020-01-30,167.30000000000004,431.40000000000003,687.9999999999999,974.4,237.29999999999998
2020-01-31,79.09999999999998,258.9,379.6,1098.1,113.7
2020-02-01,70.9,231.5,339.9,1275.2000000000003,322.0
2020-02-02,68.1,272.99999999999994,377.0,1205.5000000000002,378.3
2020-02-03,216.9,557.2,890.1999999999999,1092.5,438.2
2020-02-04,469.19999999999993,932.9000000000001,1651.9000000000003,838.4000000000002,374.4
2020-02-05,1109.9,1450.2000000000003,3152.1,307.40000000000003,701.8999999999999
2020-02-06,1130.9,1409.6,3143.6999999999994,265.6000000000001,735.1
2020-02-07,1162.4999999999998,1110.6000000000001,2892.7999999999997,441.9,804.8000000000002
2020-02-08,132.1,377.1,579.3999999999999,1123.6999999999996,389.8
2020-02-09,15.800000000000002,87.80000000000001,112.2,1498.6000000000001,323.49999999999994
2020-02-10,91.9,252.70000000000005,393.99999999999994,1374.5,257.79999999999995
2020-02-11,133.5,327.49999999999994,532.3,1313.8999999999996,322.1
2020-02-12,194.39999999999995,527.4,825.7,1122.0999999999997,277.49999999999994
2020-02-13,289.3,718.4,1162.3,1155.2,229.4
2020-02-14,317.29999999999995,599.2,1086.2,891.1,444.5
2020-02-15,46.300000000000004,128.9,200.1,1207.2,235.49999999999997
2020-02-16,31.199999999999996,139.4,187.6,1496.0000000000002,166.49999999999997
2020-02-17,78.10000000000001,236.5,357.2,1321.5000000000002,339.7000000000001
2020-02-18,107.00000000000001,323.5,488.50000000000006,1320.7999999999997,268.9
2020-02-19,163.1,451.8999999999999,702.3,1151.0,315.9
2020-02-20,143.89999999999995,415.90000000000003,636.3,1336.0000000000002,196.4
2020-02-21,75.90000000000002,251.99999999999994,368.1,1361.0999999999997,434.4000000000001
2020-02-22,70.4,191.89999999999998,299.99999999999994,1468.8999999999999,428.9
2020-02-23,184.2,537.3,819.6,1032.3000000000002,280.70000000000005
2020-02-24,118.60000000000004,331.1,512.6999999999999,1165.6,205.44999999999996
2020-02-25,143.70000000000002,375.5,595.9,1286.8999999999996,228.8
2020-02-26,380.90000000000003,832.6000000000001,1416.9999999999998,913.2,374.59999999999997
2020-02-27,746.2,1190.5,2334.9000000000005,716.9000000000001,318.8
2020-02-28,276.99999999999994,562.4000000000001,987.5000000000001,1028.3999999999999,305.30000000000007
2020-02-29,70.3,184.2,292.1,1451.5,472.09999999999997
2020-03-01,53.5,181.79999999999998,263.8,1458.6,259.8
2020-03-02,635.9,953.1,1928.6000000000001,928.9999999999999,287.3999999999999
2020-03-03,389.4999999999999,902.6000000000001,1499.7,771.4,349.8
2020-03-04,619.8999999999999,1074.0,2024.9999999999998,665.7,495.30000000000007
2020-03-05,532.9,773.6000000000001,1590.2999999999997,910.5999999999999,365.09999999999985
2020-03-06,984.2000000000002,1460.3,2969.5000000000005,624.4,599.3
2020-03-07,182.69999999999996,558.6,839.0000000000001,990.7,484.1999999999999
2020-03-08,44.600000000000016,182.70000000000002,251.20000000000002,1508.0000000000002,315.0
2020-03-09,186.60000000000005,358.79999999999995,645.4,1236.1,314.6000000000001
2020-03-10,78.39999999999999,214.10000000000002,333.99999999999994,1075.8,165.0
2020-03-11,105.89999999999999,260.0000000000001,422.8,1430.9,209.4
2020-03-12,111.8,241.6,413.29999999999995,1345.1999999999998,329.9999999999999
2020-03-13,260.4000000000001,599.3,998.5000000000002,1107.6,390.19999999999993
2020-03-14,95.3,278.69999999999993,425.0,1380.1999999999998,262.20000000000005
2020-03-15,121.6,425.9,611.9,1347.2999999999995,237.89999999999998
2020-03-16,454.3999999999999,880.8,1577.1000000000004,762.1,368.80000000000007
2020-03-17,90.39999999999999,305.09999999999997,443.7,1274.8999999999999,337.80000000000007
2020-03-18,113.9,299.90000000000003,474.99999999999994,1249.1,314.7000000000001
2020-03-19,662.7000000000002,840.6,1856.4999999999998,871.6999999999999,515.9000000000001
2020-03-20,364.69999999999993,503.5,1062.7,1219.3999999999996,423.6
2020-03-21,226.5,438.40000000000003,785.6,1174.1000000000001,491.00000000000006
2020-03-22,176.49999999999997,490.6,760.3999999999999,1031.0999999999997,478.90000000000003
2020-03-23,706.6000000000003,1188.1000000000001,2271.9,686.5999999999999,661.9999999999999
2020-03-24,296.30000000000007,764.1999999999999,1218.2999999999997,958.2,515.4
2020-03-25,799.9999999999999,1320.6,2546.7999999999997,703.0999999999999,781.6
2020-03-26,373.5,846.3000000000001,1419.1999999999998,1115.5,972.5000000000001
2020-03-27,269.20000000000005,575.5,988.0,1444.2,932.1
2020-03-28,82.70000000000002,228.60000000000008,355.2,1697.1,565.1
2020-03-29,58.3,163.7,253.19999999999996,1545.3999999999999,385.7
2020-03-30,396.5,678.1,1285.4,1126.8999999999999,587.6000000000001
2020-03-31,276.3,598.1999999999999,1021.7000000000003,1248.4999999999998,483.90000000000003
2020-04-01,450.20000000000005,991.6999999999998,1682.0,828.4,441.6000000000001
2020-04-02,205.8,607.4,922.8,991.5999999999999,291.09999999999997
2020-04-03,277.3,770.8000000000001,1195.9500000000003,894.5500000000001,408.0
2020-04-04,69.49999999999999,401.70000000000005,507.9,1063.1,368.0
2020-04-05,34.300000000000004,255.8,307.99999999999994,1463.8,438.4
2020-04-06,100.5,425.2,578.9000000000002,1294.5000000000002,325.3
2020-04-07,693.7,1219.6000000000001,2282.8999999999996,718.0,716.1
2020-04-08,500.1000000000001,1229.6,1996.8000000000002,834.0000000000001,1228.2999999999997
2020-04-09,633.0,1153.7,2124.5,844.4,1375.2
2020-04-10,233.50000000000006,920.5,1278.2,876.4,1111.7
2020-04-11,323.60000000000014,904.9,1400.9,795.1,850.1999999999999
2020-04-12,37.30000000000001,299.8,357.4,1715.6000000000001,623.7000000000002
2020-04-13,54.99999999999999,157.40000000000003,241.70000000000002,1627.0,505.89999999999986
2020-04-14,279.4,619.8999999999999,1048.0,1462.8999999999996,464.00000000000006
2020-04-15,398.19999999999993,954.0,1564.3,1082.5,734.2
2020-04-16,520.6999999999999,1197.3000000000002,1995.4999999999998,867.3,1278.6
2020-04-17,200.00000000000003,429.8,736.4000000000001,1436.3,678.1
2020-04-18,212.20000000000002,580.9999999999999,906.3999999999997,1099.9,691.0
2020-04-19,110.5,354.19999999999993,523.5,1290.3000000000002,592.8
2020-04-20,208.9,425.30000000000007,745.0,1362.3000000000002,802.4
2020-04-21,193.80000000000004,446.0,743.0,1470.5,976.5000000000001
2020-04-22,296.1,630.5000000000001,1084.0,1402.0,929.3000000000001
2020-04-23,372.70000000000005,876.8000000000001,1448.4,1273.0,930.0999999999998
2020-04-24,403.7,968.8,1587.6999999999998,1296.5999999999997,933.2000000000002
2020-04-25,136.79999999999998,447.2000000000001,657.1999999999999,1644.0,459.6999999999999
2020-04-26,95.80000000000001,363.40000000000003,510.00000000000006,1377.5,448.7
2020-04-27,213.69999999999996,582.5999999999999,910.3000000000001,1298.2000000000003,575.3999999999999
2020-04-28,326.1,548.8,1049.2,1344.5,306.30000000000007
2020-04-29,190.79999999999995,358.1,650.1,1175.3,373.5999999999999
2020-04-30,103.24999999999999,230.15000000000003,388.35,1290.7499999999995,309.80000000000007
2020-05-01,142.1,329.4,547.1,1249.6000000000001,271.8999999999999
2020-05-02,111.99999999999999,388.00000000000006,560.0000000000001,1313.5000000000002,249.2
2020-05-03,142.99999999999997,488.0999999999999,707.4000000000001,1161.8999999999999,358.4
2020-05-04,336.9000000000001,599.9,1116.1,1431.6000000000004,515.1999999999999
2020-05-05,219.3999999999999,382.0999999999999,719.3,1586.2,465.40000000000003
2020-05-06,351.2,695.0,1233.5000000000002,1424.6000000000001,601.8000000000001
2020-05-07,425.59999999999985,687.5,1339.7999999999997,1438.9999999999998,622.7
2020-05-08,95.8,620.6999999999999,767.2,1664.1,571.4000000000001
2020-05-09,185.29999999999995,883.6999999999999,1167.8999999999999,1619.8000000000002,900.5
2020-05-10,76.2,318.19999999999993,434.9999999999999,1628.1000000000001,666.2999999999998
2020-05-11,203.9,302.90000000000003,615.5,1254.1,461.40000000000003
2020-05-12,423.6,800.9000000000001,1450.5000000000002,1162.4999999999998,408.5
2020-05-13,300.6,503.0,963.8000000000001,1311.0,453.49999999999994
2020-05-14,368.6000000000001,608.7,1174.0999999999997,1124.7,336.99999999999994
2020-05-15,477.6000000000001,908.9999999999999,1641.6999999999998,1137.2,443.8
2020-05-16,186.7,756.2,1042.1999999999998,1221.6,420.2
2020-05-17,69.3,346.0999999999999,451.89999999999986,1288.3999999999999,329.8
2020-05-18,132.8,406.8999999999999,610.5,1403.1,344.20000000000005
2020-05-19,187.19999999999996,521.9,808.6999999999998,1103.2999999999997,389.69999999999993
2020-05-20,150.60000000000002,444.0,674.9999999999999,1071.7,433.09999999999997
2020-05-21,261.79999999999995,638.5,1039.9000000000003,1447.3,552.3000000000001
2020-05-22,66.29999999999998,227.7,330.0999999999999,1501.6000000000001,631.8000000000001
2020-05-23,65.19999999999999,175.90000000000003,276.20000000000005,1327.9000000000003,515.3
2020-05-24,106.80000000000001,451.2,615.3000000000001,1170.8000000000002,458.49999999999994
2020-05-25,103.10000000000001,437.0,595.3,1197.1000000000001,441.99999999999994
2020-05-26,308.4000000000001,833.4999999999999,1306.0,1183.0,492.70000000000005
2020-05-27,448.3999999999999,1006.9000000000001,1694.5000000000005,1004.2,586.8
2020-05-28,294.49999999999983,551.0999999999999,1002.9,1215.9,492.8999999999999
2020-05-29,410.0000000000001,732.7999999999998,1361.3,1172.8999999999999,610.9
2020-05-30,215.2,575.1999999999999,904.4999999999999,1514.7,555.1
2020-05-31,126.99999999999999,425.30000000000007,620.1999999999999,1560.1000000000001,493.1
2020-06-01,337.3,779.9000000000002,1297.4,1228.6000000000001,580.5
2020-06-02,320.19999999999993,891.1000000000001,1382.0999999999997,1236.5,491.15
2020-06-03,542.9999999999999,979.8000000000001,1812.5999999999997,1026.6999999999998,619.3
2020-06-04,293.4,596.7000000000002,1046.2999999999997,1118.5000000000002,308.40000000000003
2020-06-05,249.45000000000002,522.1999999999999,904.1999999999999,1077.8000000000002,264.05
2020-06-06,68.09999999999998,300.3,405.0,1004.2999999999998,204.79999999999998
2020-06-07,183.70000000000002,475.7,757.2,685.5,235.70000000000002
2020-06-08,357.50000000000006,640.6999999999999,1189.0000000000002,909.7,414.49999999999994
2020-06-09,484.39999999999986,837.8,1580.6,1006.9000000000001,424.6
2020-06-10,288.1,646.7,1088.1999999999998,978.1999999999999,371.9000000000001
2020-06-11,331.99999999999994,606.4000000000001,1115.6000000000001,962.8999999999997,490.3999999999999
2020-06-12,368.4,773.1999999999998,1338.4999999999998,845.2,654.8
2020-06-13,259.40000000000003,704.7,1102.2999999999997,758.3,379.30000000000007
2020-06-14,72.20000000000002,331.2,442.3,989.0000000000003,349.5
2020-06-15,174.9,451.5999999999999,720.3000000000001,913.0000000000003,276.5
2020-06-16,173.80000000000004,401.4000000000001,668.3999999999999,1048.0000000000005,272.0999999999999
2020-06-17,432.1000000000001,917.9000000000001,1580.1000000000001,729.6000000000001,420.0
2020-06-18,256.4,556.4,949.3999999999999,1019.1999999999996,231.8
2020-06-19,103.60000000000002,262.9,421.90000000000003,1059.9999999999995,247.19999999999996
2020-06-20,87.00000000000001,248.70000000000007,382.1,896.3999999999996,263.9000000000001
2020-06-21,84.09999999999998,257.4,386.6,871.1999999999998,259.59999999999997
2020-06-22,150.79999999999998,314.6,545.9,952.5999999999999,405.30000000000007
2020-06-23,255.99999999999997,693.9999999999999,1086.6999999999998,909.1999999999999,486.3999999999999
2020-06-24,512.5999999999999,1410.3000000000002,2196.4999999999995,1324.5000000000002,827.4000000000002
2020-06-25,443.69999999999993,1462.5,2143.1,1433.6000000000001,833.5999999999999
2020-06-26,209.4,689.9,1011.6999999999999,1181.6000000000001,506.90000000000015
2020-06-27,64.6,173.90000000000003,273.29999999999995,935.0999999999998,273.00000000000006
2020-06-28,33.30000000000001,132.40000000000003,183.90000000000003,1031.6999999999998,229.40000000000006
2020-06-29,82.19999999999999,202.60000000000002,328.3,1026.8999999999996,309.7
2020-06-30,204.99999999999997,364.4,678.8000000000001,658.9000000000003,235.10000000000002
2020-07-01,168.0,319.0,576.6,593.2,218.1
2020-07-02,207.6,461.09999999999997,779.6,597.2000000000003,227.70000000000002
2020-07-03,117.6,245.69999999999993,425.9,756.2999999999998,302.40000000000003
2020-07-04,50.3,132.1,209.0,607.1000000000003,186.5
2020-07-05,73.49999999999999,139.20000000000002,252.09999999999997,685.2999999999998,279.29999999999995
2020-07-06,315.9000000000001,519.2,1003.5000000000002,769.6,333.3
2020-07-07,231.1,528.6999999999999,883.4999999999999,787.4999999999998,347.9
2020-07-08,274.2,381.5,801.5999999999999,282.09999999999997,232.39999999999998
2020-07-09,159.3,243.79999999999998,488.09999999999997,283.79999999999995,220.1
2020-07-10,448.6000000000001,716.2,1404.1999999999998,598.9999999999998,250.7
2020-07-11,335.0,665.2,1179.3999999999999,633.9000000000001,310.4000000000001
2020-07-12,249.79999999999995,574.1999999999999,957.4000000000002,918.9000000000002,365.80000000000007
2020-07-13,182.79999999999995,478.59999999999997,757.8000000000001,949.1,288.99999999999994
2020-07-14,450.3,669.5999999999999,1359.7999999999997,577.6999999999998,311.2
2020-07-15,516.0999999999999,729.0,1520.8000000000002,502.40000000000003,284.20000000000005
2020-07-16,482.3,706.6,1446.6,422.2000000000001,293.6
2020-07-17,348.00000000000006,610.2,1144.0999999999997,500.4999999999999,400.7
2020-07-18,202.1,435.7,745.2999999999998,546.5999999999999,300.6
2020-07-19,277.3,495.7,920.8,572.9999999999999,251.49999999999997
2020-07-20,469.79999999999995,693.3,1413.8999999999999,705.9000000000001,378.1
2020-07-21,505.19999999999993,842.8000000000001,1617.2999999999997,757.9,401.3999999999999
2020-07-22,189.0,447.2000000000001,736.6,1281.4,375.09999999999997
2020-07-23,134.79999999999995,407.70000000000005,614.1,1193.8999999999996,376.5
2020-07-24,204.20000000000005,364.90000000000003,678.2,669.3000000000003,264.5
2020-07-25,94.9,224.10000000000002,369.90000000000003,550.3999999999999,197.20000000000005
2020-07-26,75.90000000000002,178.3,294.29999999999995,513.7000000000002,247.29999999999998
2020-07-27,148.3,247.49999999999997,475.2000000000001,635.4000000000002,328.1
2020-07-28,289.2,507.50000000000006,950.9000000000001,654.1,256.7
2020-07-29,251.79999999999998,556.7999999999998,943.1999999999999,868.1,312.7
2020-07-30,286.4,720.9,1160.5000000000002,861.4,357.6
2020-07-31,441.99999999999994,1120.7,1798.7000000000003,1105.6,788.1000000000001
2020-08-01,153.19999999999996,341.30000000000007,576.0,668.6000000000003,276.3
2020-08-02,111.69999999999999,302.3,473.7999999999999,815.5000000000001,242.0
2020-08-03,368.80000000000007,724.9,1290.4,758.8000000000001,338.00000000000006
2020-08-04,236.70000000000007,475.9,839.1000000000001,830.8999999999999,309.6
2020-08-05,89.89999999999999,240.90000000000003,378.7,1039.0999999999997,282.3999999999999
2020-08-06,240.0,532.2,899.8000000000001,592.2000000000002,295.0
2020-08-07,501.4,1381.2000000000003,2150.0000000000005,938.7,712.6999999999998
2020-08-08,316.2999999999999,1432.6000000000001,1917.3,1241.2,962.9
2020-08-09,186.39999999999998,714.5999999999999,1000.8000000000001,1386.2000000000003,803.9
2020-08-10,371.59999999999997,1238.3,1808.6,1166.1000000000001,980.8999999999999
2020-08-11,427.9,1693.0000000000002,2348.6999999999994,1018.5,1152.5
2020-08-12,353.5999999999999,1509.2999999999997,2051.5,1294.3999999999999,1243.0
2020-08-13,299.6,961.0000000000001,1420.6000000000001,1111.0,816.7
2020-08-14,431.0999999999999,912.1,1573.1000000000001,644.1999999999999,521.3000000000001
2020-08-15,332.0,689.1,1197.8,345.0999999999999,584.3
2020-08-16,241.50000000000003,705.2,1075.6999999999998,475.09999999999985,687.2
2020-08-17,210.90000000000003,439.7,763.0999999999997,616.0999999999999,288.0
2020-08-18,158.7,248.8,492.5,594.5000000000001,224.60000000000002
2020-08-19,481.20000000000005,517.6,1254.9999999999995,348.90000000000003,347.00000000000006
2020-08-20,159.50000000000003,305.6000000000001,550.1000000000001,542.2,492.70000000000005
2020-08-21,52.199999999999996,83.70000000000002,163.49999999999997,870.8999999999997,459.80000000000007
2020-08-22,43.6,92.80000000000001,160.29999999999998,963.3,350.6
2020-08-23,91.3,172.70000000000002,313.3,817.9,254.0
2020-08-24,214.9,349.3,679.1,675.5999999999999,254.45000000000002
2020-08-25,80.60000000000001,107.50000000000003,231.19999999999996,784.9,321.20000000000005
2020-08-26,213.09999999999994,441.2,768.0999999999999,740.1000000000001,268.0
2020-08-27,305.9,565.0,1034.3999999999999,557.4000000000001,401.69999999999993
2020-08-28,451.99999999999983,583.5,1276.7,553.1999999999999,280.3
2020-08-29,200.09999999999997,336.90000000000003,643.6,856.7999999999998,288.6
2020-08-30,246.50000000000003,469.20000000000005,847.0,888.5999999999999,373.4000000000001
2020-08-31,381.79999999999995,900.5999999999999,1485.8,553.9,314.40000000000003
2020-09-01,764.9000000000001,1118.5,2291.4,573.6999999999999,437.5
2020-09-02,184.60000000000002,496.69999999999993,779.8999999999999,1041.0,324.5
2020-09-03,117.7,246.7,427.30000000000007,736.8999999999996,284.3
2020-09-04,226.0,430.40000000000003,776.6999999999998,695.2,378.6000000000001
2020-09-05,241.3,600.2,970.5000000000001,537.6999999999999,377.5
2020-09-06,163.00000000000003,541.2999999999998,791.0999999999998,535.2,323.2
2020-09-07,228.29999999999998,433.6000000000001,783.1999999999999,518.2,281.29999999999995
2020-09-08,207.60000000000005,362.4,680.4000000000001,477.7999999999999,297.2
2020-09-09,343.8,581.3,1108.1,484.10000000000014,373.09999999999997
2020-09-10,738.5999999999999,1218.4,2351.0000000000005,494.80000000000007,566.6999999999999
2020-09-11,324.49999999999994,761.0,1258.4999999999995,649.5,410.4999999999999
2020-09-12,141.4,344.80000000000007,561.6,892.3000000000001,287.20000000000005
2020-09-13,98.5,280.5,431.59999999999997,773.6,282.90000000000003
2020-09-14,928.2,1524.1000000000001,2947.3000000000006,440.00000000000006,786.6999999999999
2020-09-15,693.7000000000003,1592.0,2656.3,496.3,1198.7000000000003
2020-09-16,403.50000000000006,1004.8999999999999,1623.1000000000001,1024.3000000000002,851.2
2020-09-17,348.3,543.9,1078.1999999999998,993.8999999999997,629.2
2020-09-18,487.29999999999995,720.0999999999999,1467.2000000000003,925.8000000000001,639.9999999999999
2020-09-19,240.29999999999998,569.7,938.3,1078.6,670.6999999999999
2020-09-20,252.30000000000004,659.9000000000001,1046.7,1041.1000000000001,659.4
2020-09-21,498.49999999999994,1184.0,1948.6999999999998,581.6999999999999,680.6
2020-09-22,222.4,642.6000000000001,983.5000000000002,1117.0,585.1
2020-09-23,119.40000000000002,334.8,517.8,1172.2000000000003,287.50000000000006
2020-09-24,273.0,527.9,946.6999999999999,771.8999999999999,238.29999999999995
2020-09-25,327.79999999999995,601.8,1105.1000000000001,712.9000000000001,281.2
2020-09-26,215.09999999999997,417.6000000000001,746.5,917.4,306.30000000000007
2020-09-27,154.39999999999995,375.8,612.7999999999998,1038.8,300.70000000000005
2020-09-28,524.0,921.9,1725.2,554.2,407.70000000000005
2020-09-29,586.3999999999999,907.0,1805.9000000000003,271.4,420.4000000000001
2020-09-30,322.89999999999986,451.69999999999993,946.6,794.3000000000001,322.8
2020-10-01,324.7,613.1999999999999,1110.0,632.1999999999999,291.5
2020-10-02,433.59999999999997,716.4999999999999,1381.6,699.9999999999999,323.70000000000005
2020-10-03,310.70000000000005,546.0,1022.1000000000001,757.3000000000001,272.5
2020-10-04,95.40000000000002,259.4,405.8,989.4,129.00000000000003
2020-10-05,165.0,402.59999999999997,655.5,649.0,242.5
2020-10-06,146.59999999999997,316.8999999999999,541.8,784.9000000000001,224.00000000000006
2020-10-07,258.40000000000003,520.2,916.9,646.9000000000001,285.20000000000005
2020-10-08,342.8999999999999,625.9,1151.6000000000004,590.2000000000002,280.90000000000003
2020-10-09,340.5,841.0,1363.1,364.9,295.79999999999995
2020-10-10,207.89999999999998,593.8999999999999,912.6,646.8,231.3
2020-10-11,312.7,694.8,1174.0,515.7,253.60000000000005
2020-10-12,493.7,847.0000000000002,1603.6000000000004,409.0,312.60000000000014
2020-10-13,815.4999999999999,981.5000000000001,2231.9,439.09999999999997,384.99999999999994
2020-10-14,612.5999999999999,875.6000000000001,1814.7999999999995,647.5,403.8
2020-10-15,555.6,884.1,1736.0,661.5000000000001,360.6
2020-10-16,971.5000000000002,1309.6000000000001,2799.5000000000005,448.89999999999986,498.5
2020-10-17,500.30000000000007,1008.8000000000001,1776.3000000000002,633.5,347.50000000000006
2020-10-18,494.30000000000007,1115.2,1873.6000000000001,207.59999999999997,519.6
2020-10-19,382.09999999999985,639.2999999999998,1225.5,776.5999999999999,426.0000000000001
2020-10-20,154.1,350.20000000000005,586.4000000000001,905.1999999999999,508.60000000000014
2020-10-21,510.0,733.0,1515.3,625.0,312.90000000000003
2020-10-22,198.5,544.0999999999999,848.8000000000001,896.0999999999999,338.3
2020-10-23,265.1999999999999,580.9,987.9000000000001,738.1,303.5
2020-10-24,105.60000000000002,243.7,405.59999999999997,1121.7999999999997,308.3
