MeasurementDateGMT,Enfield - Derby Road: Nitric Oxide (ug/m3),Enfield - Derby Road: Nitrogen Dioxide (ug/m3),Enfield - Derby Road: Oxides of Nitrogen (ug/m3)
2020-10-31,120.7,450.9000000000001,635.7999999999998
2020-11-01,66.45000000000002,286.3,387.84999999999997
2020-11-02,110.5,314.7,484.0
2020-11-03,270.20000000000005,891.1,1305.3
2020-11-04,2314.2,1302.8999999999999,4850.7
2020-11-05,3664.3,1319.3,6937.799999999999
2020-11-06,1394.3000000000004,1090.2,3227.600000000001
2020-11-07,943.2999999999998,833.0,2279.5
2020-11-08,656.3,672.5,1679.1000000000001
2020-11-09,850.1,835.4,2138.7999999999997
2020-11-10,689.5000000000001,1013.1999999999999,2070.5
2020-11-11,416.15000000000003,729.25,1367.5
2020-11-12,138.09999999999997,617.1,829.0000000000001
2020-11-13,313.00000000000006,1034.8999999999999,1514.2
2020-11-14,49.800000000000004,507.90000000000003,584.6999999999998
2020-11-15,33.0,325.29999999999995,375.6999999999999
2020-11-16,124.40000000000002,586.5000000000002,777.3000000000002
2020-11-17,107.7,553.0,718.5999999999999
2020-11-18,137.29999999999998,591.3000000000001,801.0999999999999
2020-11-19,420.7,913.7,1558.1000000000001
2020-11-20,682.3,1227.3999999999999,2273.5000000000005
2020-11-21,55.0,424.6,508.9
2020-11-22,410.9,791.3,1420.9
2020-11-23,2212.8999999999996,1296.9000000000003,4689.8
2020-11-24,197.10000000000005,730.3999999999997,1032.3
2020-11-25,400.59999999999997,851.1999999999998,1465.5
2020-11-26,1518.8000000000002,1197.4999999999998,3525.5999999999995
2020-11-27,1687.8999999999999,1015.9,3604.2000000000003
2020-11-28,714.3999999999997,952.6000000000001,2048.0
2020-11-29,287.2,854.5,1295.1999999999998
2020-11-30,478.09999999999997,639.5999999999999,1372.6
2020-12-01,456.4,712.7,1412.4
2020-12-02,1138.1,1186.8999999999999,2932.3999999999996
2020-12-03,516.6999999999999,1141.7,1934.4000000000005
2020-12-04,314.40000000000003,835.1999999999999,1317.5
2020-12-05,328.94999999999993,877.5,1381.8500000000001
2020-12-06,318.4000000000001,623.4000000000001,1111.6
2020-12-07,864.0,881.5000000000001,2205.9999999999995
2020-12-08,1590.1,1135.5999999999997,3574.3
2020-12-09,600.8000000000002,1010.1,1931.2999999999997
2020-12-10,343.09999999999997,812.5000000000001,1338.1
2020-12-11,1298.6999999999998,1266.3,3257.5
2020-12-12,358.3,754.4999999999999,1303.8
2020-12-13,189.59999999999997,667.1,957.8999999999997
2020-12-14,211.99999999999997,796.4,1121.4
2020-12-15,419.1499999999999,1088.9999999999998,1731.2500000000002
2020-12-16,298.40000000000003,862.8000000000002,1320.1
2020-12-17,251.60000000000002,729.4999999999999,1115.0
2020-12-18,99.40000000000002,385.00000000000006,537.5
2020-12-19,118.4,464.69999999999993,646.0
2020-12-20,85.2,514.7,645.7
2020-12-21,143.0,531.3,751.0
2020-12-22,779.3,755.8000000000001,1951.2
2020-12-23,234.8,883.5,1244.2000000000003
2020-12-24,183.6,269.0,550.4999999999999
2020-12-25,97.0,401.99999999999994,550.9
2020-12-26,34.900000000000006,302.20000000000005,356.0
2020-12-27,141.3,540.9000000000001,757.6
2020-12-28,522.7,893.7,1694.6
2020-12-29,306.7,609.3000000000001,1079.5
2020-12-30,1007.55,1066.2,2611.2
2020-12-31,459.59999999999997,743.8000000000001,1448.2999999999997
2021-01-01,177.2,558.0999999999999,829.7
2021-01-02,285.00000000000006,534.5,971.8
2021-01-03,154.3,343.59999999999997,580.7
2021-01-04,527.1999999999999,631.1000000000001,1439.6000000000004
2021-01-05,489.6,587.6999999999999,1338.4
2021-01-06,631.9000000000001,707.4000000000001,1676.8999999999999
2021-01-07,604.7,918.4000000000001,1844.9000000000003
2021-01-08,934.3,993.5000000000001,2426.0
2021-01-09,760.3000000000001,790.8000000000001,1956.8
2021-01-10,188.29999999999998,732.6000000000001,1021.4
2021-01-11,157.20000000000002,593.8000000000001,834.8000000000001
2021-01-12,620.4999999999999,916.5,1868.3000000000002
2021-01-13,1637.5,1201.9,3712.9
2021-01-14,352.09999999999997,816.3,1356.0
2021-01-15,1439.2,1026.65,3233.55
2021-01-16,339.5,800.6000000000001,1321.2
2021-01-17,182.39999999999998,633.0,912.7
2021-01-18,241.29999999999998,943.4,1312.3999999999999
2021-01-19,79.6,384.0,505.8999999999999
2021-01-20,81.39999999999999,426.40000000000003,551.0
2021-01-21,223.10000000000002,666.3499999999999,1008.5
2021-01-22,584.1999999999999,964.3999999999999,1860.3
2021-01-23,498.4,794.5999999999999,1559.3
2021-01-24,473.09999999999997,992.7,1717.3999999999999
2021-01-25,662.6000000000001,933.1999999999999,1949.4999999999998
2021-01-26,1120.7,1156.0000000000002,2874.2000000000003
2021-01-27,755.4999999999999,980.6000000000001,2138.5000000000005
2021-01-28,280.29999999999995,686.7,1116.0
2021-01-29,211.49999999999997,560.1,884.6999999999999
2021-01-30,175.04999999999998,382.69999999999993,651.4
2021-01-31,152.6,433.7,667.3
2021-02-01,557.3,683.3,1537.1999999999998
2021-02-02,398.79999999999984,638.2,1249.9
2021-02-03,439.2,893.8999999999999,1567.5000000000002
2021-02-04,821.1000000000001,1032.3000000000002,2291.300000000001
2021-02-05,195.7,849.5999999999997,1149.3000000000004
2021-02-06,434.6,731.8000000000001,1397.9999999999998
2021-02-07,75.6,110.8,226.99999999999997
2021-02-08,511.8999999999999,685.9,1470.6999999999998
2021-02-09,312.6,554.7,1034.1
2021-02-10,657.6,987.4,1995.8999999999999
2021-02-11,284.0,759.3,1195.0000000000002
2021-02-12,242.50000000000006,589.1999999999999,960.8999999999999
2021-02-13,188.8,593.7000000000002,883.5999999999998
2021-02-14,94.1,460.4,605.0
2021-02-15,285.40000000000003,846.1999999999999,1284.6999999999996
2021-02-16,177.50000000000006,766.0,1038.3999999999999
2021-02-17,91.2,586.1,725.9000000000001
2021-02-18,146.70000000000002,596.0,821.1000000000001
2021-02-19,127.6,662.7999999999998,858.8
2021-02-20,111.2,546.0000000000001,716.5999999999999
2021-02-21,142.8,753.9000000000001,972.7999999999998
2021-02-22,1133.0000000000005,1277.3,3014.3000000000006
2021-02-23,173.79999999999998,663.9,929.7
2021-02-24,115.10000000000001,593.8,770.0000000000001
2021-02-25,357.3,932.1,1479.5000000000002
2021-02-26,1583.9999999999998,1280.8,3709.6
2021-02-27,926.6,1204.9,2624.7999999999993
2021-02-28,174.8,637.3,905.2
2021-03-01,283.1,585.0999999999999,1019.6000000000001
2021-03-02,936.2,813.35,2248.9
2021-03-03,744.8999999999999,784.6,1927.1000000000001
2021-03-04,521.1,747.5000000000001,1546.3999999999999
2021-03-05,544.0,819.6,1654.1
2021-03-06,284.49999999999994,661.0999999999999,1097.6999999999998
2021-03-07,623.1,895.6,1851.6
2021-03-08,964.6,1315.2999999999997,2794.3
2021-03-09,345.6000000000001,753.0,1283.6000000000001
2021-03-10,102.6,485.3,643.0000000000001
2021-03-11,112.6,313.29999999999995,485.79999999999995
2021-03-12,136.70000000000002,418.5,628.0000000000001
2021-03-13,113.79999999999997,332.1,507.0
2021-03-14,95.15000000000002,312.25000000000006,458.65
2021-03-15,371.00000000000006,727.4000000000001,1296.4
2021-03-16,307.75000000000006,582.5499999999998,1054.1999999999998
2021-03-17,385.7,564.7,1156.1000000000001
2021-03-18,360.80000000000007,558.9999999999999,1112.2
2021-03-19,398.9,670.8,1282.3000000000002
2021-03-20,282.90000000000003,635.0000000000001,1068.8000000000002
2021-03-21,206.2,471.90000000000003,788.5
2021-03-22,419.1,973.8000000000001,1616.1000000000001
2021-03-23,582.8,784.4999999999999,1678.1999999999998
2021-03-24,278.6999999999999,754.3999999999999,1181.3
2021-03-25,147.10000000000002,593.6999999999998,819.2
2021-03-26,108.4,491.1,657.0
2021-03-27,92.4,316.79999999999995,458.30000000000007
2021-03-28,34.099999999999994,215.49999999999994,267.9
2021-03-29,158.29999999999998,628.7,870.9000000000001
2021-03-30,1520.9,1489.0,3821.2999999999997
2021-03-31,1789.2999999999997,1684.6000000000004,4427.900000000001
2021-04-01,509.3,697.3000000000001,1477.6000000000001
2021-04-02,198.90000000000006,387.4000000000001,692.4
2021-04-03,160.10000000000002,311.1,556.8999999999999
2021-04-04,100.9,432.80000000000007,587.7
2021-04-05,138.70000000000002,236.49999999999997,449.20000000000005
2021-04-06,330.59999999999997,479.59999999999997,986.5
2021-04-07,312.0000000000001,578.1,1056.3
2021-04-08,151.6,604.1,835.9
2021-04-09,235.99999999999997,586.0999999999999,947.6999999999999
2021-04-10,174.6,422.7,690.7000000000002
2021-04-11,149.6,421.5,650.9
2021-04-12,608.6,1052.6999999999998,1985.5000000000002
2021-04-13,1200.3999999999999,1155.0000000000002,2995.5000000000005
2021-04-14,577.1,957.2000000000002,1842.3000000000004
2021-04-15,512.2,867.1,1652.2000000000003
2021-04-16,531.9,991.2999999999997,1806.5
2021-04-17,247.70000000000002,779.4999999999999,1159.2000000000003
2021-04-18,194.70000000000002,720.5999999999999,1019.2
2021-04-19,302.3,946.4,1409.6000000000004
2021-04-20,454.29999999999995,1124.9,1821.7999999999995
2021-04-21,375.7,924.2,1500.7000000000003
2021-04-22,294.99999999999994,685.3,1137.5000000000002
2021-04-23,268.0,802.3999999999999,1213.3000000000002
2021-04-24,240.19999999999996,712.8999999999999,1081.3
2021-04-25,89.10000000000001,288.0,424.8
2021-04-26,229.7,574.5000000000001,926.7
2021-04-27,380.45000000000005,1012.5000000000001,1595.3000000000002
2021-04-28,359.4,817.7999999999998,1368.7999999999995
2021-04-29,316.3,608.9,1094.4
2021-04-30,394.4999999999999,845.0,1449.6
2021-05-01,231.8,624.1999999999999,979.6
2021-05-02,95.4,649.7,796.2
2021-05-03,35.70000000000001,333.3999999999999,388.0
2021-05-04,166.39999999999998,358.79999999999995,613.9999999999998
2021-05-05,231.4,529.1999999999999,883.8000000000002
2021-05-06,325.6,725.6,1224.7
2021-05-07,206.70000000000005,623.6,940.3
2021-05-08,89.20000000000002,427.00000000000006,563.9
2021-05-09,48.1,328.9,402.4
2021-05-10,73.9,398.4,511.40000000000003
2021-05-11,195.7,710.9999999999999,1010.9
2021-05-12,106.2,566.6999999999999,729.8
2021-05-13,268.7,774.8000000000001,1186.7999999999997
2021-05-14,285.4,761.1999999999999,1198.6000000000001
2021-05-15,120.2,656.1,840.9000000000001
2021-05-16,59.7,394.20000000000005,485.8
2021-05-17,247.80000000000004,669.2,1049.5
2021-05-18,211.40000000000003,660.1,984.5999999999999
2021-05-19,262.79999999999995,694.6999999999999,1097.7000000000003
2021-05-20,199.9,604.9,911.9
2021-05-21,90.3,267.90000000000003,406.20000000000005
2021-05-22,149.3,436.3999999999999,665.3999999999999
2021-05-23,74.49999999999999,343.90000000000003,458.2
2021-05-24,138.79999999999998,575.4999999999999,788.0999999999999
2021-05-25,184.9,530.5,814.4999999999998
2021-05-26,179.05,593.35,868.0
2021-05-27,309.5,775.4999999999999,1250.4
2021-05-28,180.79999999999993,922.0999999999999,1198.6999999999998
2021-05-29,110.10000000000001,567.0,735.6
2021-05-30,51.30000000000001,331.5,410.3
2021-05-31,77.69999999999999,467.8,586.9
2021-06-01,160.1,793.4000000000001,1038.3999999999999
2021-06-02,134.60000000000002,991.0,1197.3
2021-06-03,82.89999999999999,501.5,628.8000000000001
2021-06-04,304.3999999999999,539.0,1005.8999999999999
2021-06-05,108.00000000000001,491.2,657.0000000000001
2021-06-06,40.50000000000001,464.79999999999995,527.4999999999999
2021-06-07,119.99999999999999,592.5,775.6999999999997
2021-06-08,123.70000000000002,551.4000000000001,740.6000000000001
2021-06-09,106.90000000000002,509.3999999999999,673.1999999999999
2021-06-10,122.2,423.0,610.5
2021-06-11,132.20000000000002,349.49999999999994,552.4
2021-06-12,106.50000000000001,400.4,563.4
2021-06-13,48.30000000000001,423.79999999999995,498.1
2021-06-14,113.49999999999999,588.8,762.8
2021-06-15,138.49999999999997,508.79999999999995,720.8000000000001
2021-06-16,80.89999999999999,662.0,786.1
2021-06-17,315.50000000000006,699.05,1182.3500000000001
2021-06-18,241.20000000000005,488.19999999999993,858.1
2021-06-19,133.99999999999997,310.99999999999994,516.2
2021-06-20,97.10000000000001,247.8,396.69999999999993
2021-06-21,387.2,671.3000000000002,1265.1
2021-06-22,363.9,598.9,1157.7
2021-06-23,240.0,637.9999999999999,1006.0000000000001
2021-06-24,293.69999999999993,632.4,1082.5
2021-06-25,225.5,535.0,880.8
2021-06-26,98.9,371.0999999999999,522.7
2021-06-27,58.0,256.20000000000005,345.20000000000005
2021-06-28,323.19999999999993,496.90000000000003,991.8999999999999
2021-06-29,254.5,444.7,835.0000000000001
2021-06-30,6.3,17.4,27.1
