MeasurementDateGMT,Westminster - Covent Garden: Nitric Oxide (ug/m3),Westminster - Covent Garden: Nitrogen Dioxide (ug/m3),Westminster - Covent Garden: Oxides of Nitrogen (ug/m3)
2020-10-28,55.6,509.20000000000005,594.3000000000001
2020-10-29,61.19999999999999,517.1,610.9
2020-10-30,23.5,382.69999999999993,418.7
2020-10-31,26.8,352.0000000000001,392.9
2020-11-01,22.199999999999996,218.69999999999996,253.10000000000002
2020-11-02,36.599999999999994,327.00000000000006,382.79999999999995
2020-11-03,86.2,780.8000000000001,912.7
2020-11-04,632.4,1233.6000000000001,2203.1
2020-11-05,1803.3,1564.5000000000002,4329.400000000001
2020-11-06,802.3000000000001,1330.6000000000001,2560.8999999999996
2020-11-07,728.8000000000001,1147.8,2265.4
2020-11-08,441.6,862.1000000000001,1538.6
2020-11-09,196.60000000000002,848.8499999999999,1149.9999999999998
2020-11-10,65.0,763.5999999999999,863.3999999999999
2020-11-11,44.400000000000006,518.5999999999999,587.0000000000001
2020-11-12,39.1,507.8999999999999,567.8
2020-11-13,45.800000000000004,720.9,791.3
2020-11-14,31.0,433.6,481.3
2020-11-15,16.099999999999998,288.40000000000003,313.20000000000005
2020-11-16,32.8,489.9,540.3
2020-11-17,17.099999999999998,337.70000000000005,363.8
2020-11-18,47.20000000000002,439.3999999999999,511.40000000000003
2020-11-19,36.50000000000001,594.4000000000001,650.7
2020-11-20,128.70000000000002,940.4999999999998,1137.9
2020-11-21,17.500000000000004,368.40000000000003,394.9
2020-11-22,31.099999999999998,579.9000000000001,627.2
2020-11-23,265.1000000000001,1119.1999999999998,1525.8000000000004
2020-11-24,41.8,628.8000000000001,692.9000000000001
2020-11-25,70.6,764.1000000000001,872.5
2020-11-26,267.8,1120.3,1530.9
2020-11-27,852.2,1226.4999999999995,2533.5
2020-11-28,431.90000000000003,1227.1999999999998,1889.5
2020-11-29,145.29999999999998,1087.9,1310.5
2020-11-30,187.50000000000003,779.6,1067.2
2020-12-01,98.10000000000001,880.8500000000001,1031.25
2020-12-02,494.40000000000003,1246.3000000000002,2004.0000000000002
2020-12-03,91.60000000000001,1010.9999999999999,1151.4
2020-12-04,102.4,896.6000000000001,1053.8000000000002
2020-12-05,103.7,833.5999999999999,992.8000000000001
2020-12-06,134.3,869.5999999999999,1075.6999999999998
2020-12-07,491.50000000000006,1213.8,1967.5
2020-12-08,763.5000000000001,1283.8999999999996,2454.3
2020-12-09,193.30000000000004,1025.8,1321.8000000000002
2020-12-10,158.20000000000005,805.5,1048.3
2020-12-11,234.8,1131.2,1491.1
2020-12-12,96.0,811.0999999999998,958.1000000000003
2020-12-13,37.40000000000001,638.7,695.9999999999999
2020-12-14,29.5,569.9999999999999,615.2
2020-12-15,57.1,762.5,850.2000000000002
2020-12-16,51.199999999999996,681.1999999999998,759.7000000000002
2020-12-17,44.600000000000016,557.8,625.8000000000001
2020-12-18,21.999999999999996,349.5999999999999,383.6000000000001
2020-12-19,17.6,349.0,375.8
2020-12-20,19.0,449.6,479.1000000000001
2020-12-21,28.400000000000002,403.8999999999999,447.79999999999995
2020-12-22,292.79999999999995,771.9000000000001,1220.8
2020-12-23,36.2,583.2,638.5999999999999
2020-12-24,46.699999999999996,487.70000000000005,559.7
2020-12-25,48.49999999999999,637.3999999999999,711.5999999999999
2020-12-26,16.700000000000003,303.2,329.20000000000005
2020-12-27,27.9,452.0,495.1
2020-12-28,95.00000000000001,783.0999999999998,928.4999999999999
2020-12-29,31.700000000000003,542.4,590.8999999999999
2020-12-30,193.79999999999998,969.5,1266.6999999999998
2020-12-31,96.60000000000001,771.9000000000001,920.5999999999998
2021-01-01,145.50000000000003,691.5999999999999,914.6
2021-01-02,68.7,685.8,791.2000000000002
2021-01-03,57.400000000000006,444.50000000000006,532.8000000000001
2021-01-04,45.599999999999994,350.2,419.3
2021-01-05,46.9,408.6,480.69999999999993
2021-01-06,85.09999999999998,564.6999999999999,694.4
2021-01-07,290.30000000000007,955.1000000000001,1400.3000000000002
2021-01-08,387.7999999999999,997.2000000000003,1591.8
2021-01-09,467.29999999999995,1004.9,1721.3
2021-01-10,120.20000000000002,776.3,960.4000000000001
2021-01-11,47.69999999999998,616.4000000000001,689.5999999999999
2021-01-12,51.5,761.5000000000001,840.9
2021-01-13,407.54999999999984,1070.4,1695.4499999999998
2021-01-14,116.80000000000001,904.0,1083.0
2021-01-15,402.1,1003.8000000000001,1620.1000000000001
2021-01-16,70.19999999999999,683.6999999999999,791.0
2021-01-17,32.699999999999996,498.69999999999993,549.1
2021-01-18,67.5,711.7000000000002,815.6
2021-01-19,23.9,286.6,323.5999999999999
2021-01-20,29.400000000000006,294.9,339.8
2021-01-21,36.699999999999996,473.3999999999999,529.4
2021-01-22,113.7,752.9000000000001,927.0
2021-01-23,118.5,694.4,876.0999999999998
2021-01-24,50.3,863.8000000000001,940.5000000000001
2021-01-25,172.79999999999998,999.1999999999999,1264.0
2021-01-26,214.99999999999997,912.7,1242.7
2021-01-27,169.79999999999998,930.0999999999999,1190.4
2021-01-28,57.20000000000001,635.3000000000001,723.0
2021-01-29,30.300000000000008,499.7,546.6999999999999
2021-01-30,73.5,539.4,651.6
2021-01-31,109.9,613.9000000000001,782.6000000000001
2021-02-01,89.50000000000001,668.7,805.5000000000001
2021-02-02,69.2,557.0999999999999,663.1
2021-02-03,73.89999999999999,762.9,876.2
2021-02-04,70.3,845.0999999999999,953.3000000000001
2021-02-05,49.80000000000001,615.5,691.5999999999999
2021-02-06,75.49999999999999,606.6,722.2999999999998
2021-02-07,24.900000000000002,206.49999999999997,244.7
2021-02-08,41.400000000000006,344.70000000000005,408.70000000000005
2021-02-09,79.0,632.0000000000001,753.5
2021-02-10,60.59999999999999,515.1999999999999,608.2
2021-02-11,105.60000000000002,798.9999999999999,960.5999999999998
2021-02-12,82.60000000000001,626.1999999999999,752.4000000000001
2021-02-13,50.9,467.0,545.3000000000001
2021-02-14,26.89999999999999,408.79999999999995,449.6
2021-02-15,44.2,552.4000000000001,619.6
2021-02-16,29.799999999999997,506.5,551.6999999999999
2021-02-17,23.400000000000002,404.1,439.90000000000003
2021-02-18,36.2,390.4000000000001,446.70000000000005
2021-02-19,42.39999999999999,436.19999999999993,501.40000000000003
2021-02-20,23.1,296.0999999999999,331.0
2021-02-21,25.700000000000003,503.1000000000001,542.0
2021-02-22,134.29999999999998,1012.6999999999999,1218.9
2021-02-23,44.099999999999994,433.1000000000001,500.99999999999994
2021-02-24,43.30000000000002,447.49999999999994,514.4000000000001
2021-02-25,32.1,569.0999999999999,618.5
2021-02-26,152.50000000000003,901.5999999999999,1135.3999999999999
2021-02-27,488.2,1028.0,1776.1000000000004
2021-02-28,65.1,621.6,721.5
2021-03-01,112.20000000000003,613.4499999999999,785.2499999999999
2021-03-02,305.79999999999995,774.5999999999999,1243.1000000000001
2021-03-03,738.2,1160.4,2293.0000000000005
2021-03-04,59.39999999999999,589.1999999999999,680.7
2021-03-05,48.1,470.49999999999994,544.1999999999999
2021-03-06,40.0,593.4,655.3000000000001
2021-03-07,68.5,592.1999999999999,697.0
2021-03-08,280.6999999999999,1287.2,1717.5999999999997
2021-03-09,109.39999999999998,761.1999999999999,928.4999999999999
2021-03-10,47.699999999999996,436.7499999999999,509.95
2021-03-11,121.6,344.09999999999997,530.8
2021-03-12,126.60000000000002,377.69999999999993,571.5999999999999
2021-03-13,126.39999999999999,341.1000000000001,534.6
2021-03-14,123.0,350.6000000000001,539.3
2021-03-15,123.7,562.8,752.6
2021-03-16,164.70000000000002,537.5,789.7999999999997
2021-03-17,166.10000000000002,645.1,899.4
2021-03-18,165.39999999999998,715.0999999999999,969.1
2021-03-19,141.39999999999998,447.0,663.5999999999999
2021-03-20,144.69999999999996,591.0999999999999,812.9
2021-03-21,124.3,438.50000000000006,629.7
2021-03-22,175.5,755.0999999999999,1024.0
2021-03-23,157.79999999999998,703.4000000000001,945.0999999999997
2021-03-24,146.6,585.0000000000001,810.4000000000001
2021-03-25,139.5,517.9,731.5999999999999
2021-03-26,130.6,438.8999999999999,639.0
2021-03-27,136.2,311.4,520.3
2021-03-28,115.19999999999996,200.90000000000003,377.0999999999999
2021-03-29,136.0,495.6,704.1
2021-03-30,536.8000000000002,1388.5,2211.5
2021-03-31,705.9999999999998,1771.1,2853.0
2021-04-01,148.40000000000003,534.3000000000001,762.4000000000001
2021-04-02,25.2,160.7,199.99999999999997
2021-04-03,16.3,149.8,174.9
2021-04-04,21.499999999999993,302.70000000000005,335.20000000000005
2021-04-05,18.400000000000002,206.5,234.39999999999995
2021-04-06,34.50000000000001,299.79999999999995,352.99999999999994
2021-04-07,48.79999999999999,427.6000000000001,502.5
2021-04-08,33.9,403.20000000000005,455.1
2021-04-09,47.199999999999996,389.00000000000006,461.1
2021-04-10,36.1,361.90000000000003,417.7
2021-04-11,20.9,281.9,313.7
2021-04-12,71.4,690.0999999999999,799.6999999999999
2021-04-13,202.1,1044.3,1353.3999999999999
2021-04-14,93.1,732.3000000000002,875.0
2021-04-15,50.40000000000001,472.8,550.2
2021-04-16,50.3,578.3,655.8000000000001
2021-04-17,40.4,500.7000000000001,562.6
2021-04-18,36.39999999999999,500.9,556.3
2021-04-19,165.19999999999996,1013.4000000000001,1266.8999999999999
2021-04-20,157.19999999999993,1244.9999999999998,1486.0000000000002
2021-04-21,62.099999999999994,896.1,990.6000000000001
2021-04-22,84.39999999999999,590.2,719.1
2021-04-23,123.89999999999999,774.8,964.5999999999999
2021-04-24,58.2,596.3000000000001,685.9000000000001
2021-04-25,46.1,236.0,306.40000000000003
2021-04-26,54.7,346.7,430.8
2021-04-27,88.19999999999999,849.9999999999998,985.0
2021-04-28,44.099999999999994,589.6000000000001,656.8999999999999
2021-04-29,31.500000000000004,417.40000000000003,465.5999999999999
2021-04-30,36.19999999999999,523.8000000000001,579.3000000000001
2021-05-01,26.3,424.3,465.5
2021-05-02,32.80000000000001,534.3999999999999,584.8000000000001
2021-05-03,17.9,234.60000000000002,261.59999999999997
2021-05-04,31.9,215.4,264.0
2021-05-05,40.099999999999994,360.09999999999997,421.5999999999999
2021-05-06,56.39999999999999,424.0,511.0
2021-05-07,34.30000000000001,349.0000000000001,401.79999999999995
2021-05-08,29.3,295.2,340.09999999999997
2021-05-09,24.8,201.4,239.00000000000003
2021-05-10,27.549999999999997,235.95000000000002,277.9
2021-05-11,56.99999999999998,453.6,541.3999999999999
2021-05-12,28.700000000000003,307.7,351.8
2021-05-13,84.3,790.6999999999998,920.0
2021-05-14,29.500000000000004,450.99999999999994,496.4999999999999
2021-05-15,33.7,443.0,495.50000000000006
2021-05-16,29.5,335.1,380.8
2021-05-17,49.8,540.4000000000001,616.7
2021-05-18,73.89999999999999,492.09999999999997,605.6
2021-05-19,34.2,402.3,455.29999999999995
2021-05-20,54.1,395.10000000000014,478.0
2021-05-21,30.4,205.4,252.20000000000002
2021-05-22,37.50000000000001,387.80000000000007,445.6
2021-05-23,28.099999999999994,252.60000000000008,296.0
2021-05-24,43.7,393.79999999999995,460.8999999999999
2021-05-25,57.099999999999994,422.1,510.09999999999997
2021-05-26,46.199999999999996,471.3,542.3000000000001
2021-05-27,64.6,782.4999999999999,882.0
2021-05-28,75.49999999999999,1014.2,1130.6
2021-05-29,59.29999999999999,761.2,852.2
2021-05-30,31.100000000000005,360.4,408.0
2021-05-31,50.800000000000004,542.5,620.4
2021-06-01,77.59999999999998,725.3000000000001,844.2999999999998
2021-06-02,69.3,911.6999999999999,1018.2000000000003
2021-06-03,14.599999999999998,219.49999999999997,242.00000000000006
2021-06-04,49.9,366.0000000000001,442.8
2021-06-05,20.999999999999996,284.59999999999997,316.4
2021-06-06,27.7,277.0,319.59999999999997
2021-06-07,41.5,282.9,346.8
2021-06-08,48.2,280.3,354.29999999999995
2021-06-09,31.099999999999998,248.39999999999998,296.4
2021-06-10,46.9,175.9,247.6
2021-06-11,46.599999999999994,189.60000000000002,260.7
2021-06-12,24.9,199.40000000000003,237.79999999999998
2021-06-13,11.200000000000003,281.9,299.2
2021-06-14,15.799999999999997,231.50000000000003,255.7
2021-06-15,53.00000000000001,446.1,527.2
2021-06-16,25.299999999999997,369.7999999999999,408.59999999999997
2021-06-17,30.000000000000004,302.49999999999994,348.2
2021-06-18,27.300000000000004,277.7,319.2
2021-06-19,31.799999999999997,224.0,272.7
2021-06-20,23.900000000000002,128.00000000000003,165.20000000000002
2021-06-21,24.999999999999996,134.1,172.70000000000002
2021-06-22,34.199999999999996,195.50000000000003,248.29999999999998
2021-06-23,47.6,391.70000000000005,464.29999999999995
2021-06-24,65.6,457.7999999999999,558.0999999999999
2021-06-25,43.99999999999999,262.1,330.3
2021-06-26,52.400000000000006,375.1,455.2
2021-06-27,11.4,190.6,208.1
2021-06-28,27.400000000000002,232.0,274.19999999999993
2021-06-29,35.5,267.29999999999995,321.90000000000003
2021-06-30,0.2,8.6,8.9
