MeasurementDateGMT,Tower Hamlets - Blackwall: Nitric Oxide (ug/m3),Tower Hamlets - Blackwall: Nitrogen Dioxide (ug/m3),Tower Hamlets - Blackwall: Oxides of Nitrogen (ug/m3),Tower Hamlets - Blackwall: Ozone (ug/m3),Tower Hamlets - Blackwall: PM10 Particulate (ug/m3),Tower Hamlets - Blackwall: PM2.5 Particulate (ug/m3)
2019-08-09,443.00000000000006,779.8,1459.3999999999999,570.6000000000001,584.3380477223427,187.11945624468984
2019-08-10,221.5,493.40000000000003,832.8,876.8999999999999,585.9373535791757,182.95972812234493
2019-08-11,303.2,628.8,1094.3999999999999,771.6500000000001,587.5366594360087,178.79999999999998
2019-08-12,966.1,1173.0,2654.2999999999993,358.1499999999999,589.1359652928417,174.64027187765504
2019-08-13,709.8000000000001,976.7,2065.1,652.1999999999999,590.7352711496746,170.4805437553101
2019-08-14,742.9999999999999,1080.1,2219.1,370.6500000000001,592.3345770065075,166.32081563296518
2019-08-15,702.8000000000001,831.4000000000001,1909.0,524.7,593.9338828633406,162.1610875106202
2019-08-16,899.2999999999998,1033.4,2412.3,316.75000000000006,595.5331887201735,158.00135938827526
2019-08-17,504.90000000000003,662.0000000000001,1436.6,537.6000000000001,597.1324945770066,153.8416312659303
2019-08-18,349.0,598.4,1133.0,697.2500000000002,598.7318004338395,149.68190314358534
2019-08-19,618.7999999999998,768.9999999999999,1717.6,645.8500000000001,600.3311062906726,145.52217502124043
2019-08-20,774.5999999999999,1159.2,2346.7000000000003,676.2,601.9304121475055,141.36244689889548
2019-08-21,698.9999999999999,1137.4,2209.2000000000003,658.7000000000002,603.5297180043384,137.20271877655054
2019-08-22,612.3,990.6999999999999,1929.4999999999995,800.6,605.1290238611713,133.0429906542056
2019-08-23,660.7,1185.9,2198.3999999999996,514.15,606.7283297180044,128.88326253186065
2019-08-24,353.4,1473.4,2015.5000000000005,764.95,608.3276355748372,124.72353440951571
2019-08-25,240.6,1360.6000000000001,1728.9999999999998,999.9499999999999,609.9269414316703,120.56380628717076
2019-08-26,396.9,1653.9,2262.5,746.7500000000001,611.5262472885033,116.40407816482582
2019-08-27,670.8,1973.7999999999997,3002.5,725.7999999999998,613.1255531453363,112.24435004248087
2019-08-28,711.3000000000001,1081.3000000000002,2171.7999999999997,652.55,614.7248590021692,108.08462192013594
2019-08-29,687.2000000000002,929.9000000000001,1983.1000000000001,735.4499999999999,616.3241648590022,103.92489379779099
2019-08-30,665.7,1024.4,2044.7,607.5000000000002,617.9234707158352,99.76516567544604
2019-08-31,695.9000000000001,1026.6,2093.8,554.1,619.5227765726681,95.60543755310108
2019-09-01,519.2,786.5,1583.3000000000002,639.8000000000001,621.122082429501,91.44570943075615
2019-09-02,797.1999999999999,1052.7999999999997,2275.0,579.0500000000001,622.7213882863341,87.28598130841121
2019-09-03,664.3,908.3,1926.6000000000001,634.3,624.3206941431671,83.12625318606625
2019-09-04,787.8999999999999,852.9,2061.2,547.3000000000001,625.9200000000001,78.96652506372132
2019-09-05,1119.7999999999997,1194.4,2911.3999999999996,512.7,627.519305856833,156.5
2019-09-06,925.7,1093.1999999999998,2512.1000000000004,429.94999999999993,629.1186117136659,185.70000000000002
2019-09-07,653.7,843.5,1845.6999999999998,521.3000000000001,630.717917570499,142.7
2019-09-08,574.9999999999999,1047.3,1928.9000000000005,551.3499999999999,632.3172234273318,165.8
2019-09-09,669.4000000000001,1303.2000000000003,2329.7999999999997,384.85,633.9165292841648,222.39999999999998
2019-09-10,1615.3999999999999,1445.8999999999999,3923.1999999999994,243.05,635.5158351409979,217.68648648648647
2019-09-11,657.6999999999999,740.5,1749.1,573.15,637.1151409978308,230.14054054054054
2019-09-12,777.2,770.7,1962.6000000000006,466.15000000000003,638.7144468546637,242.59459459459455
2019-09-13,721.5000000000001,845.8999999999999,1951.8,547.4,640.3137527114968,255.04864864864865
2019-09-14,963.2,1382.8999999999999,2859.6,383.5499999999999,641.9130585683297,265.0521177894312
2019-09-15,782.3,1288.7999999999997,2488.2,445.74999999999994,643.5123644251629,251.85671641791043
2019-09-16,1206.9,1065.6,2915.8999999999996,298.04999999999995,645.1116702819957,232.94328358208955
2019-09-17,968.7,1048.6000000000001,2533.7999999999997,501.74999999999994,646.7109761388286,162.01094527363182
2019-09-18,885.0,1131.0,2487.399999999999,467.9,648.3102819956616,180.06666666666666
2019-09-19,1211.8000000000002,1235.3000000000002,3093.3,442.35,649.9095878524945,264.1166666666667
2019-09-20,470.49999999999994,1020.8,1743.1000000000001,605.3500000000001,651.5088937093276,173.88333333333333
2019-09-21,96.2,1033.9999999999998,1181.3000000000002,563.4499999999999,653.1081995661605,197.0121076233184
2019-09-22,347.59999999999997,1102.8999999999999,1635.3000000000004,508.25,654.7075054229934,200.81434977578476
2019-09-23,580.2,818.7,1708.4000000000003,559.6999999999999,656.3068112798265,176.53452914798206
2019-09-24,736.5,991.8999999999999,2121.0,426.05000000000007,657.9061171366594,152.25470852017938
2019-09-25,855.9000000000002,909.6000000000001,2222.0,464.15,659.5054229934924,127.97488789237669
2019-09-26,794.0,997.8,2215.7,516.1999999999999,661.1047288503254,103.69506726457399
2019-09-27,703.0,931.6999999999999,2009.5999999999997,572.2,662.7040347071583,79.41524663677131
2019-09-28,373.2,638.2,1210.6999999999998,775.7,664.3033405639912,55.13542600896861
2019-09-29,369.4,611.1,1177.5000000000002,780.9000000000001,665.9026464208243,30.855605381165923
2019-09-30,876.8000000000001,1029.8,2374.2000000000003,432.02500000000003,667.5019522776572,7.740329813395054
2019-10-01,1077.9999999999998,1129.1000000000001,2781.9,562.275,669.1012581344903,14.903225806451614
2019-10-02,1620.2,1393.8,3878.6999999999994,390.9,670.7005639913232,162.51451612903224
2019-10-03,1492.4000000000003,1284.9999999999995,3573.3999999999996,371.6,480.32225596529287,299.9508333333334
2019-10-04,1422.9,1306.6000000000001,3487.8999999999996,440.7,564.1999999999999,115.46999999999997
2019-10-05,232.50000000000003,726.8000000000001,1083.5,513.0500000000001,309.0,115.95000000000002
2019-10-06,482.8999999999999,724.6999999999999,1465.0,664.4999999999999,270.1,116.43000000000002
2019-10-07,1212.6000000000004,1220.5000000000002,3079.6,321.75000000000006,351.6,116.90999999999998
2019-10-08,882.4999999999999,856.2,2209.9,639.1000000000001,437.49999999999994,116.78916666666665
2019-10-09,706.1000000000001,825.1,1907.2999999999997,731.5500000000001,288.40000000000003,112.55
2019-10-10,729.8,842.7000000000003,1961.7,616.5,357.79999999999995,178.60491803278688
2019-10-11,565.6,889.2,1756.2999999999997,714.1000000000001,256.90000000000003,204.49836065573766
2019-10-12,851.5,1255.4999999999998,2561.7000000000003,537.6000000000001,225.89999999999992,191.9081967213115
2019-10-13,411.30000000000007,856.8000000000001,1487.0,757.55,212.2,179.31803278688523
2019-10-14,580.5000000000001,1057.7000000000003,1947.8,278.80000000000007,313.40000000000003,166.72786885245898
2019-10-15,1382.3000000000002,1294.6999999999998,3414.6,383.40000000000003,358.79999999999995,154.1377049180328
2019-10-16,1194.8999999999999,1345.1,3177.3999999999996,464.90000000000003,395.50000000000006,141.54754098360655
2019-10-17,977.6999999999999,1382.8999999999999,2882.6999999999994,424.69999999999993,330.5999999999999,128.9573770491803
2019-10-18,748.7,1077.5000000000002,2225.3000000000006,726.4999999999999,405.5,196.4
2019-10-19,910.4999999999999,1278.4,2674.2000000000003,524.55,350.5,202.9
2019-10-20,964.0,1087.2,2565.0999999999995,389.9,560.6,454.9000000000001
2019-10-21,1139.5,1209.5,2956.4,509.94999999999993,342.3,171.39999999999998
2019-10-22,2514.2,1729.7,5584.400000000001,175.79999999999998,739.3,406.50000000000006
2019-10-23,2135.5000000000005,1372.1,4646.500000000001,133.65,841.4000000000002,568.5
2019-10-24,2047.7000000000005,1402.8,4542.799999999999,188.85,645.3000000000001,539.6
2019-10-25,1149.2,1188.3,2950.4,477.24999999999994,369.80000000000007,216.09999999999997
2019-10-26,600.5999999999999,902.1000000000001,1822.7,776.0500000000002,301.40000000000003,224.50000000000003
2019-10-27,1258.1000000000001,1340.6000000000001,3269.4000000000005,469.3,368.3999999999999,265.1
2019-10-28,1482.0,1332.0000000000002,3604.2000000000003,315.65,509.3999999999999,346.19999999999993
2019-10-29,210.50000000000003,855.2,1177.5,776.3,224.29999999999993,131.4
2019-10-30,252.8,974.5999999999999,1362.3000000000002,509.40000000000003,437.7000000000001,282.09999999999997
2019-10-31,636.5999999999999,1025.0,2001.0,182.55,769.4,643.3
2019-11-01,1229.4000000000003,1218.3,3103.0,196.85,449.29999999999995,417.2
2019-11-02,417.90000000000003,793.3,1434.7,827.8000000000001,277.2,129.5
2019-11-03,1101.6,1227.3999999999999,2916.7000000000003,456.7500000000001,379.40000000000003,246.8
2019-11-04,1750.1999999999998,1432.3,4115.1,258.59999999999997,448.1,299.1
2019-11-05,1528.4,1259.8,3603.2999999999997,257.75,554.4,379.20000000000005
2019-11-06,1653.3999999999999,1422.7999999999997,3957.900000000001,325.15000000000003,738.3,482.6
2019-11-07,1277.3,1295.1000000000001,3253.1000000000004,460.95,337.6,190.29999999999995
2019-11-08,3191.0999999999995,1676.2999999999997,6568.9,165.1,691.1000000000001,418.7
2019-11-09,660.3,979.4000000000001,1991.3999999999994,380.70000000000005,333.5,268.3999999999999
2019-11-10,762.9,1012.5,2182.1,487.4500000000001,332.79999999999995,291.8
2019-11-11,1061.6,1206.4,2833.7,559.85,336.20000000000005,208.5
2019-11-12,946.6999999999999,1131.7,2582.6999999999994,651.1999999999999,266.29999999999995,131.8
2019-11-13,1129.5000000000002,1239.9,2971.3999999999996,410.8,361.4999999999999,172.4
2019-11-14,604.9000000000002,1260.9999999999998,2188.4,528.2,206.60000000000002,162.29999999999998
2019-11-15,1105.3,1125.3999999999999,2820.6,372.15000000000003,445.0999999999999,293.1
2019-11-16,1261.9,1210.3999999999999,3145.2,167.95000000000002,460.09999999999997,377.19999999999993
2019-11-17,2938.1,1531.9999999999998,6037.3,73.1,839.6,728.6999999999999
2019-11-18,1734.8999999999999,1564.5999999999997,4224.200000000001,313.1500000000001,461.70000000000016,234.3
2019-11-19,2942.6000000000004,1745.6,6257.799999999998,66.49999999999999,783.4,513.3
2019-11-20,616.05,1240.65,2185.2,365.95,413.1,272.9
2019-11-21,355.79999999999995,887.3000000000001,1432.7000000000003,182.84999999999997,620.6,573.9999999999999
2019-11-22,453.0,1178.8,1873.0,429.00000000000006,266.79999999999995,196.3
2019-11-23,421.40000000000003,962.0000000000001,1608.1,197.70000000000002,387.6,315.5
2019-11-24,1669.1999999999998,1052.7,3612.2999999999997,167.5,562.0999999999998,456.0
2019-11-25,811.5,1051.7,2296.1,321.15000000000003,247.99999999999997,192.6
2019-11-26,781.3,1326.8999999999999,2524.7999999999997,421.95,243.60000000000002,175.79999999999995
2019-11-27,1472.9,1540.4999999999998,3798.9,411.65,304.59999999999997,243.7
2019-11-28,1585.4,1208.8,3639.500000000001,404.3500000000001,355.29999999999995,260.0
2019-11-29,2469.2000000000003,1664.8000000000002,5450.900000000001,226.40000000000006,619.1,356.59999999999997
2019-11-30,1568.8999999999999,1416.7,3822.3999999999996,138.10000000000002,521.3000000000002,431.4000000000001
2019-12-01,596.6,1037.1000000000004,1951.6999999999998,604.2,269.4000000000001,182.1
2019-12-02,3436.399999999999,1921.8999999999999,7190.799999999999,124.90000000000002,821.2999999999998,528.7
2019-12-03,2809.3999999999996,1928.1999999999996,6236.699999999999,115.54999999999998,793.9999999999999,465.99999999999994
2019-12-04,3933.6000000000004,1890.2500000000002,7921.899999999999,83.3,834.1,676.5
2019-12-05,1800.1000000000001,1453.1999999999998,4213.400000000001,368.2,574.8000000000001,462.8
2019-12-06,682.0999999999999,970.4000000000001,2016.5000000000002,871.05,218.8,127.49999999999999
2019-12-07,613.5000000000001,953.4999999999999,1894.4,725.5500000000001,284.79999999999995,173.20000000000002
2019-12-08,260.59999999999997,617.7000000000002,1016.9,1259.1000000000001,266.5,159.09999999999997
2019-12-09,1221.7000000000003,1225.1999999999998,3098.4,681.5500000000001,359.2,196.50000000000003
2019-12-10,778.6999999999999,1215.9000000000003,2409.5,561.25,347.40000000000003,191.20000000000002
2019-12-11,1349.9,1453.0999999999997,3522.7000000000007,567.85,363.0999999999999,197.40000000000003
2019-12-12,852.1,1326.6000000000001,2632.5000000000005,508.2,214.30000000000004,152.70000000000002
2019-12-13,868.3,1124.3999999999999,2455.7000000000003,878.45,302.5,155.9
2019-12-14,547.2,1029.3000000000002,1868.6,1088.1499999999999,337.79999999999995,180.29999999999995
2019-12-15,485.6,926.5000000000001,1671.0,1101.15,254.79999999999998,129.29999999999998
2019-12-16,1498.6999999999998,1720.7,4018.5000000000005,337.1,367.0,230.9
2019-12-17,1722.0999999999997,1653.0000000000002,4293.5,405.30000000000007,410.69999999999993,274.4
2019-12-18,1191.1,1424.8000000000002,3251.1000000000004,365.24999999999994,377.4,267.6
2019-12-19,588.8000000000001,942.3000000000002,1844.9000000000003,620.5500000000001,337.0999999999999,222.5
2019-12-20,1160.5,1317.8,3097.5999999999995,659.0000000000001,175.29999999999998,175.1
2019-12-21,338.70000000000005,1000.9000000000002,1520.2999999999995,874.95,196.39999999999998,130.7
2019-12-22,489.2,940.4999999999998,1690.2,917.6999999999999,245.8,153.1
2019-12-23,707.8000000000001,1013.2999999999998,2098.5,710.1500000000001,314.9,186.7
2019-12-24,393.79999999999995,774.1,1377.8,1047.25,306.6,184.3
2019-12-25,1109.3,1074.8999999999999,2775.8,641.8,355.1,272.90000000000003
2019-12-26,413.99999999999994,804.8000000000001,1439.0,786.0,282.4,188.8
2019-12-27,1566.0000000000002,1224.6000000000001,3626.0,336.54999999999995,443.30000000000007,403.6
2019-12-28,802.9999999999999,1063.8000000000002,2294.8,257.85,456.8,408.1999999999999
2019-12-29,737.0,1009.3999999999999,2139.0999999999995,383.7000000000001,479.5,432.00000000000006
2019-12-30,1068.9999999999998,1112.9,2751.8,132.85,567.5000000000001,492.1
2019-12-31,581.4500000000002,922.95,1814.7000000000005,116.3,664.9,494.29999999999995
2020-01-01,948.6999999999999,1176.1000000000001,2631.1,81.7,932.7,858.3999999999999
2020-01-02,419.8,915.4,1558.8999999999996,652.1000000000001,250.20000000000002,134.7
2020-01-03,624.8,1024.1999999999998,1982.2000000000003,890.4000000000001,272.59999999999997,104.39999999999999
2020-01-04,575.2,1119.8000000000002,2001.7000000000003,688.0000000000002,293.1,136.20000000000002
2020-01-05,405.6,889.0999999999998,1511.0000000000005,1060.3,158.5,70.39999999999999
2020-01-06,656.6000000000001,1102.6,2108.7000000000003,806.1999999999999,338.7000000000001,148.6
2020-01-07,720.1,1078.9,2183.7,679.9,449.19999999999993,137.79999999999995
2020-01-08,966.4,1123.5000000000002,2605.6,644.2,595.6999999999999,212.1
2020-01-09,570.2,881.2999999999998,1755.2,879.2000000000002,256.4,68.79999999999998
2020-01-10,1107.3,1299.9,2997.5000000000005,698.8999999999999,299.70000000000005,112.14999999999998
2020-01-11,376.00000000000006,918.9,1495.8999999999999,1013.9,356.1000000000001,101.9
2020-01-12,349.40000000000003,714.1999999999999,1249.4,1139.1999999999998,170.9,52.4
2020-01-13,487.6000000000001,1022.5000000000002,1770.2000000000003,912.4999999999999,297.9,79.9
2020-01-14,554.0000000000001,994.5999999999998,1843.4000000000003,1002.6,280.2,94.2
2020-01-15,946.5000000000001,1250.2000000000003,2701.9,803.7000000000002,296.4,108.19999999999999
2020-01-16,517.0,1006.4999999999999,1799.0,747.1999999999999,330.49999999999994,105.49999999999999
2020-01-17,837.5,1188.9999999999998,2473.1,857.8000000000001,245.29999999999998,72.80000000000001
2020-01-18,1370.8999999999999,1555.0,3657.300000000001,499.29999999999995,488.2,190.35
2020-01-19,1882.0,1748.0,4634.2,250.9,695.4,316.2
2020-01-20,3783.9,2256.3,8057.700000000001,59.400000000000006,1230.8999999999999,664.2
2020-01-21,4481.799999999999,2332.1,9203.7,54.54999999999999,1221.6999999999998,761.4
2020-01-22,2142.3,1519.0000000000002,4803.600000000001,46.3,885.0999999999999,746.3000000000001
2020-01-23,1094.7,1358.2,3036.6000000000004,166.2,514.5999999999999,421.9
2020-01-24,2342.3000000000006,1637.6,5229.2,120.80000000000001,541.4999999999999,421.69999999999993
2020-01-25,584.7999999999998,1024.8,1921.0,342.59999999999997,722.1,508.80000000000007
2020-01-26,465.1,966.6999999999999,1680.1000000000004,616.4000000000001,532.2,307.0999999999999
2020-01-27,1174.5000000000002,1512.6,3313.6,683.9999999999999,297.4,86.2
2020-01-28,787.0000000000001,1021.9,2228.6,1119.5000000000002,237.00000000000003,41.6
2020-01-29,775.2,1025.7000000000003,2214.4,941.2000000000002,460.1000000000001,114.9
2020-01-30,787.3000000000001,1074.1999999999998,2281.2,646.5,249.70000000000002,88.20000000000002
2020-01-31,628.0,876.6,1840.0,791.6999999999999,186.90000000000003,40.4
2020-02-01,371.3,625.7,1195.0,1151.5000000000002,341.2,100.7
2020-02-02,321.09999999999997,708.8,1201.2,1021.9,422.8999999999999,142.99999999999997
2020-02-03,739.4000000000001,922.6999999999999,2056.4,1003.7000000000002,439.69999999999993,153.10000000000002
2020-02-04,1029.7,1134.5,2713.2,826.6,396.79999999999995,114.2
2020-02-05,2694.2,1965.2000000000005,6096.300000000001,197.70000000000002,822.5,356.4
2020-02-06,2272.5,1774.3,5258.9000000000015,194.70000000000002,822.6999999999999,451.5000000000001
2020-02-07,1107.4999999999998,1350.8999999999999,3048.8,239.09999999999997,822.3000000000001,560.9
2020-02-08,675.2,1084.6,2120.1000000000004,781.2,481.50000000000006,178.39999999999995
2020-02-09,187.69999999999996,417.8999999999999,706.0000000000001,1350.6999999999998,275.90000000000003,94.1
2020-02-10,499.99999999999994,687.7999999999998,1454.2,1230.8000000000002,262.90000000000003,69.2
2020-02-11,609.5000000000001,774.7,1709.3999999999999,1204.6000000000001,348.59999999999997,92.09999999999998
2020-02-12,802.2,1077.7,2307.5,926.9000000000002,320.40000000000003,90.9
2020-02-13,866.8999999999999,1173.2,2502.1000000000004,949.2999999999998,247.34999999999997,79.55000000000001
2020-02-14,1457.0000000000002,1500.8999999999996,3735.0000000000005,513.8,612.8,207.10000000000002
2020-02-15,393.90000000000003,740.9000000000001,1344.1000000000001,853.1,232.1,56.800000000000004
2020-02-16,274.3999999999999,572.9000000000001,993.4,1334.6999999999998,157.59999999999997,40.49999999999999
2020-02-17,694.4999999999999,837.8000000000001,1902.8000000000002,1098.5,345.49999999999994,98.0
2020-02-18,735.0,894.2,2021.2,1105.1999999999998,255.4,64.45000000000002
2020-02-19,1036.5,1187.3,2776.8,839.6000000000001,352.7,120.0
2020-02-20,795.1,1072.3999999999996,2291.1,1050.9,178.89999999999998,61.05
2020-02-21,569.8999999999997,753.3,1627.4,1254.9,393.5,107.6
2020-02-22,330.50000000000006,557.4000000000001,1064.4,1457.1999999999998,404.5999999999999,112.39999999999999
2020-02-23,462.7999999999999,735.1,1444.2000000000003,1101.3999999999999,226.65000000000003,38.2
2020-02-24,466.90000000000003,732.3999999999999,1448.3,1069.4,182.00000000000003,61.400000000000006
2020-02-25,659.8000000000001,903.8000000000001,1915.4999999999998,1159.2,224.3,59.4
2020-02-26,906.1999999999999,1112.3,2501.7999999999997,987.3000000000001,335.84999999999997,89.30000000000001
2020-02-27,933.5000000000001,1249.1999999999998,2680.5,843.3000000000001,277.7,105.9
2020-02-28,829.9999999999999,1213.3999999999996,2486.1999999999994,739.0000000000001,289.5,99.5
2020-02-29,473.6,702.7,1429.3000000000002,1306.6,378.7999999999999,131.9
2020-03-01,385.7,660.5999999999999,1252.1000000000001,1378.1000000000001,236.40000000000003,66.5
2020-03-02,925.7999999999998,1214.1999999999998,2633.6,970.2000000000003,310.6000000000001,98.4
2020-03-03,1173.0,1339.5000000000005,3138.2999999999997,832.3000000000001,424.0,137.79999999999998
2020-03-04,802.3000000000001,1310.1999999999998,2539.9999999999995,686.5,426.1000000000001,163.79999999999998
2020-03-05,475.59999999999997,895.6999999999999,1624.8,935.1,317.20000000000005,187.6
2020-03-06,1992.9999999999998,1790.2,4846.1,682.7,549.7,253.79999999999998
2020-03-07,657.8,1187.6000000000001,2196.3999999999996,833.6,536.3000000000001,278.1
2020-03-08,352.40000000000003,648.0,1188.8999999999999,1408.9,247.1,85.75000000000001
2020-03-09,764.4,961.3,2132.9,1084.8,341.79999999999995,119.45000000000002
2020-03-10,512.4,625.9000000000001,1412.1,1077.6,178.5,52.600000000000016
2020-03-11,602.3000000000001,829.8,1752.8999999999999,1356.6999999999998,295.40000000000003,76.60000000000001
2020-03-12,571.2,644.9,1520.2,1359.0,332.09999999999997,87.59999999999998
2020-03-13,1087.7,1199.2,2867.0,1003.1,449.8000000000001,142.6
2020-03-14,423.0,916.4,1565.4999999999998,1116.4,279.09999999999997,97.2
2020-03-15,404.30000000000007,868.8000000000001,1488.9999999999998,1250.2999999999997,210.60000000000002,85.60000000000001
2020-03-16,1225.1555555555556,1335.0444444444445,3213.855555555556,756.15,425.6,188.69999999999996
2020-03-17,818.6444444444445,1172.9555555555555,2427.244444444445,1059.3,398.79999999999995,99.8
2020-03-18,649.5,823.3000000000001,1819.0,1053.0,432.4000000000001,158.99999999999997
2020-03-19,238.69999999999996,589.7999999999998,955.5,951.8000000000003,447.40000000000003,224.59999999999997
2020-03-20,121.5,375.6000000000001,561.9,1367.5,361.7999999999999,90.69999999999997
2020-03-21,58.60000000000001,338.90000000000003,428.29999999999995,1358.8,365.9,120.99999999999997
2020-03-22,42.99999999999999,373.0999999999999,439.2,1256.2,389.5,189.59999999999997
2020-03-23,162.7,963.2999999999998,1212.9999999999998,878.7,495.7,268.75000000000006
2020-03-24,351.45000000000005,1096.35,1635.2999999999997,909.6000000000001,546.45,323.0
2020-03-25,679.1999999999999,1202.5000000000002,2243.8999999999996,841.0999999999999,763.6000000000001,527.7499999999999
2020-03-26,291.90000000000003,832.5000000000002,1280.0000000000005,1267.25,882.5999999999999,614.2
2020-03-27,268.40000000000003,699.6000000000001,1111.3,1595.8,898.5,619.45
2020-03-28,44.60000000000001,268.0,336.2999999999999,1897.7,485.20000000000005,257.59999999999997
2020-03-29,34.4,188.8,241.10000000000002,1743.5,279.3,66.7
2020-03-30,329.50000000000006,690.5000000000001,1195.4999999999998,1273.5,317.19999999999993,88.40000000000002
2020-03-31,102.79999999999998,550.9000000000001,708.3999999999999,1446.6000000000001,355.59999999999997,136.5
2020-04-01,695.0999999999999,1265.5,2331.2999999999997,884.1,480.9,222.20000000000005
2020-04-02,414.8999999999999,784.0000000000001,1419.8000000000002,1232.7,289.9,117.19999999999999
2020-04-03,758.6999999999999,1265.8999999999999,2429.2000000000003,915.9,455.8,205.8
2020-04-04,338.2,941.0000000000002,1459.6999999999998,990.3000000000001,431.95,283.8
2020-04-05,99.9,601.7,754.6999999999999,1487.3,405.1,265.0
2020-04-06,341.80000000000007,904.7,1428.6000000000004,1318.4999999999998,352.99999999999994,147.49999999999997
2020-04-07,387.3,1145.8999999999999,1740.0999999999997,1003.6000000000001,600.3000000000002,352.05
2020-04-08,178.95,1085.3999999999999,1359.9499999999998,1230.5499999999997,1167.2,906.5999999999999
2020-04-09,235.3,1114.3,1475.0,1081.0,1299.3999999999999,1062.5000000000002
2020-04-10,90.0,935.5999999999999,1073.4,1195.8000000000002,1012.7,750.5
2020-04-11,302.7,1145.1999999999998,1609.5999999999995,860.6999999999999,778.1999999999998,587.9
2020-04-12,80.60000000000001,574.5999999999999,697.8,1839.4999999999998,591.8,444.5999999999999
2020-04-13,27.999999999999996,131.5,174.29999999999998,1770.7999999999997,362.6,137.7
2020-04-14,91.7,417.90000000000003,558.6000000000001,1749.3999999999999,293.8,102.45
2020-04-15,312.6000000000001,950.8000000000001,1429.8499999999997,1270.8999999999999,698.2999999999998,433.2
2020-04-16,170.75000000000003,991.0000000000001,1253.2499999999998,1118.6000000000001,1130.8999999999999,855.1
2020-04-17,31.099999999999998,312.8,359.99999999999994,1576.8999999999999,475.00000000000006,190.59999999999994
2020-04-18,126.00000000000001,540.8999999999999,733.7,1151.5999999999997,564.9000000000001,292.90000000000003
2020-04-19,82.9,403.7,530.6,1446.6,480.80000000000007,269.0
2020-04-20,86.79999999999998,393.70000000000005,526.6,1575.8,495.00000000000006,214.49999999999994
2020-04-21,47.800000000000004,378.19999999999993,452.20000000000005,1719.3,588.9,217.79999999999998
2020-04-22,117.20000000000003,516.1,696.4000000000001,1670.3999999999999,642.4999999999999,324.09999999999997
2020-04-23,271.00000000000006,844.6999999999999,1260.1000000000001,1471.9,795.5,516.2
2020-04-24,242.1,861.5000000000001,1232.4999999999998,1538.8,704.9,492.6499999999999
2020-04-25,26.4,334.2,374.49999999999994,1822.4999999999998,369.8,234.20000000000005
2020-04-26,112.60000000000001,631.1,803.6000000000001,1528.9,405.6000000000001,263.0
2020-04-27,351.80000000000007,900.5999999999999,1440.0000000000002,1294.7,571.2,382.4000000000001
2020-04-28,81.0,438.49999999999994,562.6999999999999,1376.457142857143,209.3,101.20000000000002
2020-04-29,358.49999999999994,822.6999999999999,1372.4999999999998,917.0428571428572,343.8000000000001,168.20000000000002
2020-04-30,345.59999999999997,737.3000000000001,1267.1000000000001,1103.0000000000002,296.34999999999997,98.45
2020-05-01,368.19999999999993,681.1999999999999,1245.7,1231.1000000000001,309.9,124.0
2020-05-02,277.0,709.8,1134.7,1339.4999999999998,265.8,113.19999999999999
2020-05-03,80.30000000000001,544.6999999999999,667.7000000000002,1325.4,278.69999999999993,147.79999999999998
2020-05-04,82.2,444.69999999999993,570.6999999999999,1673.1000000000001,348.1,175.60000000000002
2020-05-05,31.900000000000002,279.40000000000003,328.29999999999995,1777.7,289.8999999999999,98.10000000000001
2020-05-06,105.80000000000001,583.9999999999999,746.1999999999999,1581.8,441.50000000000006,225.69999999999996
2020-05-07,315.29999999999995,1123.6000000000001,1606.8,1336.3,611.8000000000001,392.6
2020-05-08,149.30000000000004,1060.3,1288.8,1703.3000000000004,569.1,421.8
2020-05-09,124.49999999999999,904.3,1095.3999999999999,1838.3000000000002,864.4,709.7
2020-05-10,75.69999999999997,396.6,512.0999999999999,1669.8999999999999,589.8999999999997,364.5
2020-05-11,143.5,301.6,522.3,1300.4000000000005,309.6,83.60000000000001
2020-05-12,565.7,1046.6000000000001,1913.4,1065.3,351.3,133.69999999999996
2020-05-13,217.5,516.3,849.8000000000001,1354.2,279.5,96.00000000000001
2020-05-14,209.3,521.7,842.5999999999999,1240.8,214.35000000000005,57.6
2020-05-15,651.2,1226.6000000000001,2224.8000000000006,1027.0,419.90000000000003,232.70000000000002
2020-05-16,447.0999999999999,1059.2000000000003,1744.8000000000002,1213.1,335.5,183.30000000000004
2020-05-17,210.8,670.3000000000001,993.5,1230.0999999999997,322.4,184.40000000000003
2020-05-18,370.09999999999997,802.7,1369.6999999999996,1381.2,348.5,166.89999999999995
2020-05-19,477.79999999999995,976.4999999999999,1709.1000000000001,1086.8000000000002,350.7,189.9
2020-05-20,487.64999999999986,1078.3,1826.1000000000004,941.1500000000001,450.0,255.8
2020-05-21,439.2999999999999,1226.0000000000002,1899.7000000000005,1285.2,368.09999999999997,404.35
2020-05-22,309.00000000000006,616.8,1090.1000000000001,1397.3,548.6999999999999,259.25
2020-05-23,167.00000000000003,325.29999999999995,581.4,1349.2000000000003,448.2500000000001,199.39999999999998
2020-05-24,302.9,618.2,1082.3000000000002,1170.1,451.3,230.10000000000005
2020-05-25,244.39999999999995,755.9999999999999,1130.6999999999998,1236.6999999999998,434.2,289.2
2020-05-26,601.5999999999998,1154.0,2076.3000000000006,1138.5,410.70000000000005,225.24999999999997
2020-05-27,188.79999999999998,743.7,1033.6999999999998,1244.7999999999997,395.80000000000007,190.8
