MeasurementDateGMT,City of London - Beech Street: Nitric Oxide (ug/m3),City of London - Beech Street: Nitrogen Dioxide (ug/m3),City of London - Beech Street: Oxides of Nitrogen (ug/m3),City of London - Beech Street: PM10 Particulate (ug/m3)
2020-05-16,26.5,341.20000000000005,382.20000000000005,279.0
2020-05-17,31.100000000000005,514.0999999999999,561.6,339.0
2020-05-18,40.300000000000004,488.1000000000001,549.5,372.0
2020-05-19,39.39999999999999,468.5,528.5000000000001,332.0
2020-05-20,60.10000000000001,608.5,700.4999999999998,384.0
2020-05-21,30.199999999999996,545.7,591.2,513.0
2020-05-22,26.2,313.9,353.99999999999994,673.0
2020-05-23,22.2,178.3,212.3,512.0
2020-05-24,18.700000000000003,219.99999999999997,247.9,436.0
2020-05-25,25.400000000000002,403.80000000000007,443.00000000000006,423.0
2020-05-26,29.5,518.4999999999999,563.9,456.0
2020-05-27,52.7,676.1999999999999,757.1999999999999,545.0
2020-05-28,30.900000000000006,285.30000000000007,332.6,385.0
2020-05-29,31.7,398.69999999999993,447.19999999999993,492.0
2020-05-30,15.300000000000002,280.0,303.6,514.0
2020-05-31,12.300000000000002,218.79999999999998,237.19999999999996,440.0
2020-06-01,31.349999999999994,367.34999999999997,414.8999999999999,425.0
2020-06-02,27.5,402.90000000000003,444.8,462.0
2020-06-03,32.099999999999994,559.8999999999999,609.1999999999999,583.0
2020-06-04,26.300000000000004,295.09999999999997,335.29999999999995,272.0
2020-06-05,40.8,378.6,441.19999999999993,236.0
2020-06-06,40.40000000000001,396.5999999999999,458.70000000000005,213.0
2020-06-07,32.10000000000001,366.5,415.29999999999995,219.0
2020-06-08,30.499999999999996,270.09999999999997,317.0,348.0
2020-06-09,49.300000000000004,452.2999999999999,528.2,387.0
2020-06-10,55.60000000000001,457.2,542.7,365.0
2020-06-11,36.999999999999986,367.7,424.8999999999999,440.0
2020-06-12,35.6,501.0000000000001,556.0000000000001,552.0
2020-06-13,27.9,472.19999999999993,514.9,324.0
2020-06-14,16.3,374.8999999999999,400.1000000000001,340.0
2020-06-15,51.10000000000001,593.1999999999999,671.2999999999998,320.0
2020-06-16,30.599999999999998,443.2000000000001,490.19999999999993,308.0
2020-06-17,166.2,980.8999999999997,1235.4000000000003,416.0
2020-06-18,32.699999999999996,484.09999999999997,534.8,233.0
2020-06-19,42.9,365.00000000000006,431.09999999999997,262.0
2020-06-20,28.2,309.90000000000003,353.4000000000001,260.0
2020-06-21,31.699999999999996,306.3,355.2,266.0
2020-06-22,56.300000000000004,433.2,519.2,450.0
2020-06-23,101.40000000000002,507.09999999999985,662.7,480.0
2020-06-24,572.5999999999999,1081.5,1959.7999999999997,719.0
2020-06-25,33.89999999999999,742.1000000000001,794.3,749.0
2020-06-26,17.400000000000002,538.0999999999999,564.9999999999999,511.0
2020-06-27,24.100000000000005,217.90000000000006,254.89999999999998,279.0
2020-06-28,26.2,226.9,267.3,260.0
2020-06-29,59.19999999999999,338.8,429.29999999999995,352.5
2020-06-30,76.2,458.6000000000001,575.3000000000001,270.0
2020-07-01,69.09999999999998,404.1,509.9,223.0
2020-07-02,69.70000000000002,531.1999999999999,638.6999999999999,230.5
2020-07-03,54.4,366.30000000000007,450.1,344.0
2020-07-04,60.300000000000004,312.3,404.70000000000005,203.0
2020-07-05,40.400000000000006,222.3,284.1,302.0
2020-07-06,66.99999999999999,357.3,459.8999999999999,310.0
2020-07-07,79.5,625.7,747.6,374.0
2020-07-08,145.70000000000002,528.8,752.4999999999999,239.0
2020-07-09,129.29999999999998,414.1,612.6999999999999,213.0
2020-07-10,47.800000000000004,402.90000000000003,476.09999999999997,184.0
2020-07-11,36.1,360.1,415.7,255.0
2020-07-12,76.90000000000002,540.1999999999999,657.9000000000001,364.0
2020-07-13,36.00000000000001,513.5,569.2,339.0
2020-07-14,55.59999999999998,370.20000000000005,456.2,198.0
2020-07-15,81.49999999999999,436.80000000000007,561.5,249.0
2020-07-16,46.699999999999996,273.9,345.80000000000007,229.0
2020-07-17,79.10000000000001,511.5,632.8000000000001,442.0
2020-07-18,51.8,296.6,375.50000000000006,287.0
2020-07-19,34.300000000000004,215.20000000000002,268.0,221.0
2020-07-20,44.49999999999999,260.69999999999993,329.3,333.0
2020-07-21,38.80000000000001,342.59999999999997,402.0,405.0
2020-07-22,42.19999999999999,455.0999999999999,519.6,419.0
2020-07-23,61.4,540.5999999999999,634.9000000000001,442.0
2020-07-24,87.2,449.3,583.0000000000002,289.0
2020-07-25,47.30000000000001,329.5,402.1000000000001,224.0
2020-07-26,64.4,295.4,394.19999999999993,295.0
2020-07-27,52.599999999999994,298.29999999999995,379.1,325.0
2020-07-28,65.10000000000001,381.8,482.2,265.0
2020-07-29,131.2,662.8000000000001,863.5999999999998,359.0
2020-07-30,72.79999999999998,673.3,784.6999999999999,406.0
2020-07-31,38.000000000000014,797.4999999999999,855.9999999999999,770.0
2020-08-01,35.50000000000001,273.00000000000006,327.30000000000007,286.0
2020-08-02,29.39999999999999,258.3,302.90000000000003,246.0
2020-08-03,35.6,290.49999999999994,345.0,285.5
2020-08-04,57.19999999999999,465.2,552.6999999999999,322.0
2020-08-05,56.0,390.1,476.00000000000006,325.0
2020-08-06,55.400000000000006,481.0000000000001,566.1,277.0
2020-08-07,129.3,1189.8,1388.6,747.0
2020-08-08,85.00000000000004,877.5000000000001,1007.7000000000002,811.0
2020-08-09,3.0999999999999996,284.59999999999997,289.29999999999995,727.0
2020-08-10,12.6,582.6999999999999,601.9,850.0
2020-08-11,13.700000000000001,870.3,891.5,1054.0
2020-08-12,18.599999999999998,885.8000000000002,914.2000000000003,1207.0
2020-08-13,4.6,431.6000000000001,438.8999999999999,741.0
2020-08-14,26.099999999999998,370.1,409.6,510.0
2020-08-15,23.4,455.6,491.30000000000007,520.0
2020-08-16,13.000000000000002,531.3,551.4,679.5
2020-08-17,40.00000000000001,726.5,787.9,285.0
2020-08-18,62.199999999999996,480.9,576.3,251.0
2020-08-19,36.29999999999999,415.7000000000001,471.3,256.0
2020-08-20,38.0,427.90000000000003,486.1000000000001,533.0
2020-08-21,30.900000000000006,294.6,342.1,494.0
2020-08-22,31.1,306.6000000000001,354.1,345.0
2020-08-23,38.49999999999999,351.19999999999993,409.8999999999999,277.0
2020-08-24,69.20000000000002,537.9999999999999,644.1,294.5
2020-08-25,36.4,258.8,314.1000000000001,261.0
2020-08-26,56.6,423.6,510.29999999999995,171.85714285714283
2020-08-27,73.39999999999998,605.9,718.2,245.14285714285714
2020-08-28,64.0,415.29999999999995,513.3000000000001,244.0
2020-08-29,18.500000000000004,146.89999999999998,175.79999999999995,240.0
2020-08-30,16.0,171.1,195.89999999999998,378.0
2020-08-31,82.4,496.49999999999994,623.1,318.0
2020-09-01,208.99999999999997,924.4999999999999,1245.2999999999997,434.0
2020-09-02,60.30000000000002,753.2000000000003,845.6999999999998,378.0
2020-09-03,76.10000000000001,555.5000000000001,672.3000000000001,295.0
2020-09-04,102.09999999999998,664.0999999999999,819.8999999999997,424.0
2020-09-05,54.0,513.6999999999999,596.5000000000001,361.0
2020-09-06,56.7,547.1,634.3,340.0
2020-09-07,210.30000000000007,724.9999999999998,1047.3,328.0
2020-09-08,115.89999999999999,559.7,737.3000000000001,283.0
2020-09-09,79.29999999999997,496.8999999999999,618.5000000000001,343.0
2020-09-10,115.49999999999999,574.4,751.3,498.0
2020-09-11,153.50000000000003,839.5999999999999,1074.8000000000002,437.0
2020-09-12,49.099999999999994,459.7,535.2999999999998,304.0
2020-09-13,32.9,439.90000000000003,490.1000000000001,298.0
2020-09-14,249.29999999999993,1030.6999999999998,1413.0,740.5
2020-09-15,48.2,1216.9000000000003,1290.2,1069.0
2020-09-16,20.100000000000005,450.7000000000001,481.3,724.0
2020-09-17,20.6,243.3,274.79999999999995,527.0
2020-09-18,60.900000000000006,420.49999999999994,514.0999999999999,584.0
2020-09-19,13.300000000000002,257.90000000000003,278.59999999999997,553.0
2020-09-20,8.399999999999999,313.3,326.1000000000001,599.0
2020-09-21,144.29999999999998,1081.6000000000001,1302.8,706.0
2020-09-22,98.9,1064.7,1216.8,657.0
2020-09-23,68.39999999999999,613.8,718.9000000000002,303.0
2020-09-24,64.29999999999998,552.5999999999999,651.6000000000001,238.0
2020-09-25,40.49999999999999,351.99999999999994,413.8,219.0
2020-09-26,23.599999999999994,176.80000000000007,212.50000000000003,259.0
2020-09-27,11.799999999999999,141.70000000000002,159.5,253.0
2020-09-28,112.99999999999997,700.9,874.3000000000001,377.0
2020-09-29,127.00000000000001,737.2499999999999,932.2,335.0
2020-09-30,46.00000000000001,492.80000000000007,563.3000000000001,312.0
2020-10-01,80.0,611.6,734.1,256.0
2020-10-02,47.49999999999999,537.8999999999999,610.7,252.0
2020-10-03,32.60000000000001,482.8,532.3000000000001,242.0
2020-10-04,34.7,410.30000000000007,463.59999999999997,110.0
2020-10-05,169.00000000000003,740.3000000000003,999.7000000000002,261.0
2020-10-06,107.19999999999999,658.4,822.1999999999999,225.5
2020-10-07,135.95,702.8,910.9499999999999,298.0
2020-10-08,69.5,530.7,637.0,192.5
2020-10-09,250.70000000000007,1066.0,1450.8,176.25000000000003
2020-10-10,73.8,663.8,777.0,183.45
2020-10-11,25.099999999999998,377.30000000000007,416.3999999999999,190.65
2020-10-12,310.29999999999995,1025.1,1500.8000000000002,197.85
2020-10-13,98.9,573.1,724.3000000000002,205.05
2020-10-14,97.19999999999997,557.8999999999999,707.4000000000001,212.25
2020-10-15,58.800000000000004,488.40000000000003,578.8,312.0
2020-10-16,84.7,660.6999999999998,790.7,397.0
2020-10-17,31.1,484.2,531.8,289.0
2020-10-18,105.89999999999999,816.2,978.5999999999999,400.0
2020-10-19,41.8,533.4000000000001,597.7999999999998,410.0
2020-10-20,36.70000000000001,422.80000000000007,479.7,513.0
2020-10-21,136.19999999999996,744.2000000000002,953.0000000000001,233.0
2020-10-22,87.89999999999999,796.5000000000002,931.3999999999999,338.0
2020-10-23,72.5,697.8000000000001,809.0000000000002,286.0
2020-10-24,10.299999999999999,320.90000000000003,336.79999999999995,278.0
2020-10-25,22.1,419.40000000000003,453.59999999999997,195.0
2020-10-26,101.19999999999999,800.9,956.0,310.0
2020-10-27,57.099999999999994,687.3,775.0,306.0
2020-10-28,79.60000000000001,707.6999999999998,829.4999999999999,327.0
2020-10-29,60.99999999999999,608.7,702.1,323.0
2020-10-30,53.5,593.6,676.1,256.0
2020-10-31,24.4,400.79999999999995,438.4,350.0
2020-11-01,18.200000000000003,286.15000000000003,314.15000000000003,388.0
2020-11-02,53.39999999999999,449.90000000000003,531.7,249.0
2020-11-03,101.90000000000002,869.5000000000001,1025.6,326.0
2020-11-04,579.8000000000002,1340.7000000000005,2229.8,520.0
2020-11-05,2013.9,1633.8000000000002,4721.599999999999,1191.0
2020-11-06,798.2,1278.3999999999999,2502.2999999999997,1161.0
2020-11-07,640.4,1047.3999999999999,2029.3,882.0
2020-11-08,335.0,770.4000000000002,1284.4,807.0
2020-11-09,109.4,642.3,810.0,371.0
2020-11-10,70.9,800.7,909.2,345.0
2020-11-11,32.3,449.70000000000005,499.7000000000001,331.0
2020-11-12,58.2,583.1,672.2,349.0
2020-11-13,77.19999999999999,796.4999999999999,915.3,382.0
2020-11-14,7.3,294.0,305.1,404.0
2020-11-15,14.299999999999999,308.0,330.5,277.5
2020-11-16,60.7,625.0000000000002,717.6,201.0
2020-11-17,51.7,565.4,644.7,324.0
2020-11-18,45.60000000000001,461.2,531.0,449.0
2020-11-19,68.59999999999998,756.1,861.4000000000001,266.0
2020-11-20,163.69999999999996,1039.1999999999998,1290.2,339.0
2020-11-21,34.800000000000004,498.1,551.0,266.0
2020-11-22,53.3,721.3,803.2000000000002,318.0
2020-11-23,478.80000000000007,1242.7,1977.0000000000002,473.0
2020-11-24,54.599999999999994,559.9,643.5999999999999,320.0
2020-11-25,51.6,619.2999999999998,698.7000000000002,406.0
2020-11-26,374.1,1101.6000000000001,1675.6999999999998,600.0
2020-11-27,1014.6000000000001,1126.2999999999997,2682.2,708.0
2020-11-28,463.5,1098.7,1809.3999999999999,916.0
2020-11-29,159.1,940.5,1185.0,660.0
2020-11-30,292.19999999999993,820.9000000000002,1269.0,465.0
2020-12-01,45.800000000000004,617.6999999999999,688.4999999999999,351.0
2020-12-02,653.7000000000002,1292.2999999999997,2294.9,577.0
2020-12-03,133.2,1011.4000000000001,1215.8999999999999,297.0
2020-12-04,171.60000000000002,925.4999999999998,1189.4000000000003,260.0
2020-12-05,71.1,667.2999999999998,776.3999999999999,325.0
2020-12-06,71.69999999999999,751.6,861.2000000000002,368.0
2020-12-07,407.3,1025.8,1650.7999999999997,505.5
2020-12-08,1022.7999999999998,1304.3,2873.1999999999994,555.2264150943397
2020-12-09,275.20000000000005,1097.2,1519.1000000000001,504.0
2020-12-10,113.5,643.5,817.4,367.7735849056604
2020-12-11,310.1,1155.4999999999998,1630.9999999999998,358.0
2020-12-12,117.50000000000001,933.4,1113.8000000000002,315.0
2020-12-13,30.599999999999998,529.9999999999998,576.7,229.0
2020-12-14,55.3,610.3,695.3000000000002,331.0
2020-12-15,72.3,737.6000000000001,848.3,335.0
2020-12-16,43.8,619.4999999999999,686.6999999999998,284.0
2020-12-17,93.10000000000002,728.25,871.3999999999999,323.0
2020-12-18,21.7,346.8,379.8,247.0
2020-12-19,22.8,360.80000000000007,395.59999999999997,300.0
2020-12-20,29.900000000000006,488.80000000000007,534.6999999999999,240.0
2020-12-21,49.9,489.6,565.8999999999999,162.0
2020-12-22,271.7,781.7,1198.0,275.0
2020-12-23,99.80000000000003,576.4000000000001,729.6,184.0
2020-12-24,89.8,401.8,539.4999999999999,124.0
2020-12-25,82.90000000000002,667.9000000000001,794.8000000000001,187.0
2020-12-26,18.9,380.3,409.19999999999993,193.0
2020-12-27,36.3,475.30000000000007,531.0,248.0
2020-12-28,109.2,761.6,929.1,292.0
2020-12-29,138.8,679.4999999999999,892.4000000000001,312.0
2020-12-30,247.3,1075.6,1454.5999999999997,363.0
2020-12-31,165.69999999999996,795.5,1049.6,409.0
2021-01-01,180.10000000000002,718.6,994.7,450.0
2021-01-02,128.10000000000002,598.5,794.6999999999997,236.0
2021-01-03,42.599999999999994,403.20000000000005,469.09999999999997,217.0
2021-01-04,37.800000000000004,378.20000000000005,435.8,193.0
2021-01-05,72.3,483.4000000000001,594.25,206.0
2021-01-06,110.99999999999997,561.4,731.4000000000002,274.0
2021-01-07,359.99999999999994,1034.6999999999998,1586.7000000000003,502.0
2021-01-08,495.69999999999993,988.9000000000002,1749.3,624.0
2021-01-09,453.00000000000006,961.6000000000001,1656.2,509.0
2021-01-10,127.8,863.3,1059.1000000000001,388.0
2021-01-11,72.80000000000001,700.3000000000002,811.9,266.0
2021-01-12,149.2,829.7000000000002,1058.4,198.0
2021-01-13,530.5,1252.9,2066.1000000000004,383.0
2021-01-14,66.69999999999999,847.4999999999999,950.0999999999999,151.0
2021-01-15,335.49999999999994,888.0000000000001,1402.2,509.0
2021-01-16,120.8,759.7000000000002,944.6999999999998,271.0
2021-01-17,51.8,669.3,749.2,336.0
2021-01-18,125.1,864.3,1056.3,355.0
2021-01-19,47.800000000000004,429.0,502.2999999999999,207.0
2021-01-20,27.200000000000006,318.20000000000005,359.70000000000005,288.0
2021-01-21,78.9,697.3,818.1999999999999,258.0
2021-01-22,172.8,930.2,1195.3999999999999,271.64331210191085
2021-01-23,166.6,853.6999999999997,1109.6,286.3184713375796
2021-01-24,73.19999999999999,1012.3,1124.6,300.99363057324837
2021-01-25,189.59999999999997,1068.1,1358.7,315.66878980891715
2021-01-26,299.3999999999999,1123.5,1582.5999999999997,330.34394904458594
2021-01-27,210.9,1011.6,1335.5,345.0191082802548
2021-01-28,88.79999999999998,757.9000000000001,893.9,305.0127388535032
2021-01-29,71.6,730.2,839.9999999999999,272.0
2021-01-30,25.79999999999999,447.90000000000003,487.29999999999995,229.0
2021-01-31,61.6,532.5,626.6,321.0
2021-02-01,94.19999999999999,623.7000000000002,768.2000000000002,443.99999999999994
2021-02-02,93.6,704.8000000000001,848.5999999999999,408.0
2021-02-03,147.5,972.0,1197.6000000000001,398.0
2021-02-04,42.8,709.9,775.5,294.0
2021-02-05,78.70000000000003,725.1000000000004,845.2000000000003,218.0
2021-02-06,51.2,609.7,688.2999999999998,270.0
2021-02-07,11.300000000000002,217.5,234.99999999999997,335.0
2021-02-08,32.0,365.5,414.6,239.0
2021-02-09,58.39999999999999,519.3,609.1000000000001,284.0
2021-02-10,97.00000000000004,574.0,722.7,610.0
2021-02-11,46.50000000000001,697.1999999999999,768.8,534.0
2021-02-12,41.1,573.8000000000001,636.8,548.0
2021-02-13,30.800000000000004,458.0,505.6,419.0
2021-02-14,18.0,356.2,383.6,425.0
2021-02-15,69.8,591.6999999999999,699.2000000000002,270.0
2021-02-16,69.0,635.5999999999999,741.5,331.0
2021-02-17,37.74999999999999,465.6,523.4,335.5
2021-02-18,48.1,557.5,630.6999999999999,298.0
2021-02-19,22.900000000000002,404.7,440.20000000000005,339.0
2021-02-20,15.9,301.2,325.4,780.0
2021-02-21,19.2,431.30000000000007,460.49999999999994,512.0
2021-02-22,180.2,1103.0,1380.2000000000003,585.0
2021-02-23,26.600000000000005,418.7,459.6,296.0
2021-02-24,34.4,426.7,479.5,415.0
2021-02-25,50.69999999999999,792.3000000000002,869.5000000000002,386.0
2021-02-26,204.80000000000004,1082.8,1396.6,516.0
2021-02-27,52.5,927.9,1008.4,540.0
2021-02-28,26.90000000000001,587.5999999999999,628.6999999999999,493.0
2021-03-01,46.099999999999994,558.5,628.6999999999999,780.0
2021-03-02,274.05,735.5999999999999,1156.15,1048.0
2021-03-03,619.5,1066.6,2016.1999999999996,985.3243243243244
2021-03-04,36.800000000000004,566.0999999999999,622.8,456.67567567567573
2021-03-05,26.699999999999996,424.3,465.20000000000005,413.0
2021-03-06,19.400000000000002,487.39999999999986,517.4000000000001,306.0
2021-03-07,66.4,568.3000000000001,670.2,463.0
2021-03-08,466.20000000000005,1423.8,2138.6,942.0
2021-03-09,189.6,1032.9000000000003,1323.5000000000002,503.0
2021-03-10,55.19999999999999,394.40000000000003,478.7999999999999,377.0
2021-03-11,73.89999999999999,402.09999999999997,515.7,434.0
2021-03-12,77.60000000000001,516.0,634.8000000000002,322.0
2021-03-13,61.500000000000014,384.7,479.19999999999993,248.0
2021-03-14,59.79999999999999,510.3999999999999,602.3499999999999,205.0
2021-03-15,51.900000000000006,518.6,597.5,312.0
2021-03-16,198.9,629.9,935.0000000000001,411.0
2021-03-17,400.1,698.3000000000002,1311.8000000000004,887.0
2021-03-18,40.400000000000006,550.3,612.3,447.0
2021-03-19,20.2,390.7,421.4,390.0
2021-03-20,199.1,708.7,1014.0000000000001,267.0
2021-03-21,75.5,471.3,587.5,402.0
2021-03-22,470.4,962.1,1683.1999999999996,631.0
2021-03-23,267.90000000000015,1034.0000000000002,1444.9,577.0
2021-03-24,694.9000000000002,1037.2,2102.2000000000003,617.0
2021-03-25,90.30000000000001,704.3,842.9,355.0
2021-03-26,40.6,480.7,543.1999999999999,336.0
2021-03-27,32.599999999999994,436.79999999999995,487.19999999999993,308.0
2021-03-28,15.700000000000003,372.29999999999995,396.79999999999995,410.0
2021-03-29,60.60000000000001,703.2999999999998,795.7,443.0
2021-03-30,652.9000000000003,1375.1000000000001,2376.4,713.0
2021-03-31,851.1,1713.85,3018.750000000001,1095.0
2021-04-01,150.29999999999993,479.9999999999999,710.8000000000001,822.0
2021-04-02,11.200000000000003,165.0,181.70000000000002,382.0
2021-04-03,86.89999999999999,393.0,525.8000000000001,506.0
2021-04-04,47.900000000000006,473.1000000000001,546.6,484.0
2021-04-05,13.300000000000002,243.30000000000004,263.6,333.0
2021-04-06,30.4,340.69999999999993,387.4,303.0
2021-04-07,223.7,657.8000000000001,1000.9000000000002,410.0
2021-04-08,71.6,728.8000000000002,838.6999999999999,327.0
2021-04-09,95.9,625.3000000000001,772.3000000000001,348.0
2021-04-10,15.099999999999994,247.39999999999998,270.59999999999997,326.0
2021-04-11,18.2,242.69999999999996,270.9,275.24444444444447
2021-04-12,124.80000000000003,846.2000000000002,1037.6,404.8
2021-04-13,323.40000000000003,1323.7,1820.3,440.9555555555555
2021-04-14,91.6,666.3,806.7999999999998,730.0
2021-04-15,113.49999999999999,586.7,760.4999999999999,1056.0
2021-04-16,121.89999999999998,668.5999999999999,855.4,692.0
2021-04-17,23.499999999999996,498.1000000000001,534.2000000000002,304.0
2021-04-18,7.4,546.6999999999999,558.2,374.0
2021-04-19,81.49999999999997,974.5999999999999,1099.4,731.0
2021-04-20,159.59999999999997,1213.0,1457.6000000000001,1119.0
2021-04-21,60.30000000000001,796.6999999999999,889.4000000000002,1039.0
2021-04-22,52.70000000000001,488.30000000000007,568.8,565.0
2021-04-23,41.1,636.8,700.5,471.0
2021-04-24,22.200000000000003,507.49999999999994,541.5,401.0
2021-04-25,-1.1999999999999993,150.1,148.0,296.0
2021-04-26,33.6,344.0,395.6,408.0
2021-04-27,78.0,864.2499999999999,983.4999999999999,604.0
2021-04-28,17.7,478.5,505.5,736.0
2021-04-29,12.400000000000002,364.29999999999995,383.59999999999997,455.0
2021-04-30,14.500000000000004,623.4999999999999,645.5000000000001,467.0
2021-05-01,13.100000000000001,476.2000000000001,496.8,480.0
2021-05-02,12.300000000000004,639.6999999999999,658.4999999999999,370.0
2021-05-03,9.100000000000001,442.8000000000001,456.19999999999993,395.0
2021-05-04,20.500000000000007,365.40000000000003,397.00000000000006,265.0
2021-05-05,21.900000000000002,552.3,585.6999999999999,192.0
2021-05-06,37.600000000000016,645.8000000000001,702.6999999999999,266.0
2021-05-07,18.1,516.7,544.9000000000001,277.0
2021-05-08,13.999999999999998,406.40000000000003,428.0,220.0
2021-05-09,11.500000000000002,366.3,383.6,169.0
2021-05-10,8.799999999999999,453.19999999999993,466.40000000000003,298.0
2021-05-11,24.25,446.05,483.65000000000003,315.0
2021-05-12,11.0,376.7999999999999,393.59999999999997,320.0
2021-05-13,27.999999999999996,529.3,572.3000000000001,294.0
2021-05-14,7.900000000000001,375.79999999999995,388.00000000000006,379.0
2021-05-15,9.399999999999999,414.09999999999997,428.3999999999999,197.0
2021-05-16,5.5,358.80000000000007,367.2,187.0
2021-05-17,18.999999999999996,511.00000000000006,540.2999999999998,210.0
2021-05-18,28.799999999999997,658.4000000000001,702.1999999999999,245.0
2021-05-19,17.3,372.8,399.30000000000007,204.0
2021-05-20,14.400000000000004,402.2,424.5,386.0
2021-05-21,17.500000000000004,305.50000000000006,333.09999999999997,360.0
2021-05-22,20.7,303.70000000000005,335.1,150.0
2021-05-23,9.499999999999998,237.8,252.40000000000003,213.0
2021-05-24,13.999999999999998,388.9,409.9,205.0
2021-05-25,23.3,395.49999999999994,431.09999999999997,250.0
2021-05-26,21.9,446.30000000000007,479.6999999999999,256.0
2021-05-27,22.599999999999998,592.2,626.8,375.0
2021-05-28,36.6,644.9,701.2,435.0
2021-05-29,7.2,438.00000000000006,448.8,399.0
2021-05-30,-3.4000000000000012,244.7,239.39999999999998,399.0
2021-05-31,0.20000000000000026,334.0,333.70000000000005,446.0
2021-06-01,2.0,438.29999999999995,441.40000000000003,486.0
2021-06-02,6.75,705.3999999999999,715.35,585.0
2021-06-03,10.899999999999999,465.2999999999999,481.9,424.0
2021-06-04,40.4,475.5,537.7,303.0
2021-06-05,28.900000000000006,407.3,451.59999999999997,282.0
2021-06-06,44.80000000000001,549.9,618.4,228.0
2021-06-07,45.300000000000004,502.2000000000001,571.2999999999998,235.0
2021-06-08,63.099999999999994,496.0,592.3,274.0
2021-06-09,52.900000000000006,495.29999999999995,576.0999999999999,307.0
2021-06-10,93.4,427.70000000000005,570.7,206.0
2021-06-11,91.60000000000001,360.9,501.29999999999995,211.0
2021-06-12,37.3,312.3,369.4,265.0
2021-06-13,28.399999999999995,402.5,445.9,343.0
2021-06-14,39.79999999999999,446.99999999999994,507.8,333.0
2021-06-15,50.5,486.1,563.4,420.0
2021-06-16,49.400000000000006,625.6999999999998,701.7000000000002,375.0
2021-06-17,54.09999999999999,386.9,469.6,312.0
2021-06-18,35.4,316.3,370.70000000000005,86.0
2021-06-19,60.19999999999999,281.1000000000001,373.29999999999995,191.0
2021-06-20,28.8,222.4,266.0,156.0
2021-06-21,33.10000000000001,245.70000000000002,296.2,259.0
2021-06-22,34.15000000000001,248.55000000000004,300.95,376.0
2021-06-23,22.99999999999999,441.29999999999995,476.59999999999997,389.0
2021-06-24,91.89999999999999,789.8999999999999,930.7,397.0
2021-06-25,166.50000000000003,657.8,913.2,261.0
2021-06-26,174.80000000000004,623.4999999999999,891.5,245.0
2021-06-27,156.39999999999998,664.7,904.5999999999999,422.0
2021-06-28,288.49999999999994,679.0,1120.8,232.0
2021-06-29,28.199999999999996,341.90000000000003,385.20000000000005,387.0
2021-06-30,-0.3,10.1,9.6,14.0
