MeasurementDateGMT,Ealing - Hanger Lane Gyratory: Nitric Oxide (ug/m3),Ealing - Hanger Lane Gyratory: Nitrogen Dioxide (ug/m3),Ealing - Hanger Lane Gyratory: Oxides of Nitrogen (ug/m3),Ealing - Hanger Lane Gyratory: PM10 Particulate (ug/m3)
2020-02-26,2721.4,1586.1,5758.5,708.5
2020-02-27,1941.6000000000004,1510.4,4487.3,457.29999999999995
2020-02-28,2303.4,1597.3999999999999,5128.8,355.00000000000006
2020-02-29,957.5,864.9,2333.3999999999996,422.59999999999997
2020-03-01,1243.7,971.7,2879.0,316.20000000000005
2020-03-02,1940.4999999999998,1529.95,4505.200000000001,388.80000000000007
2020-03-03,3767.1000000000004,2015.1,7790.699999999999,692.6
2020-03-04,2274.0,1691.0,5177.199999999999,508.40000000000003
2020-03-05,263.79999999999995,744.1,1148.6,279.50000000000006
2020-03-06,4282.299999999999,2204.0,8769.9,949.8
2020-03-07,2271.600000000001,1527.9999999999995,5010.9,685.7
2020-03-08,956.9000000000001,969.4,2436.8999999999996,295.7
2020-03-09,2142.7,1367.3999999999999,4652.900000000001,516.3999999999999
2020-03-10,1269.6,826.5,2773.5000000000005,178.9
2020-03-11,1491.0000000000007,1080.7,3366.9,372.90000000000003
2020-03-12,1191.8999999999999,881.7,2709.8999999999996,533.6
2020-03-13,2785.45,1675.3500000000001,5946.299999999998,968.2
2020-03-14,1919.9000000000003,1479.1,4422.5,464.80000000000007
2020-03-15,1685.3,1398.9,3982.7999999999997,345.80000000000007
2020-03-16,3479.9000000000005,1991.5,7326.700000000001,764.6
2020-03-17,2007.7000000000003,1413.9000000000005,4492.0,649.7
2020-03-18,2149.0,1446.2999999999997,4741.200000000001,654.5999999999999
2020-03-19,111.59999999999998,740.3000000000001,911.4,355.5
2020-03-20,74.40000000000002,381.50000000000006,496.2,279.4
2020-03-21,69.69999999999999,339.09999999999997,445.70000000000005,338.34999999999997
2020-03-22,49.35,407.35,483.2,346.2
2020-03-23,279.09999999999997,1089.4,1517.3000000000002,486.2999999999999
2020-03-24,1666.5,1887.3000000000002,4442.9,623.6000000000001
2020-03-25,858.6,1424.9000000000003,2741.6000000000004,680.1
2020-03-26,95.30000000000001,758.9999999999999,905.5000000000001,813.8
2020-03-27,99.2,508.54999999999995,660.3999999999999,871.9
2020-03-28,55.2,346.8,431.6999999999999,525.7
2020-03-29,47.50000000000001,313.9000000000001,386.6,382.09999999999997
2020-03-30,192.49999999999994,539.1,834.1,267.5
2020-03-31,93.39999999999999,551.0000000000001,693.9,316.0
2020-04-01,2090.4,1734.6999999999998,4939.800000000001,746.9000000000002
2020-04-02,1701.8999999999999,1367.3999999999999,3977.0000000000005,802.1
2020-04-03,2590.5,1876.8999999999996,5849.1,971.7000000000002
2020-04-04,1566.1000000000006,1377.8,3779.1000000000004,524.1
2020-04-05,514.1,885.3,1673.5,386.39999999999986
2020-04-06,1775.8,1568.3999999999999,4290.9,561.3000000000001
2020-04-07,1101.1000000000004,1343.8000000000002,3032.5000000000005,714.4000000000001
2020-04-08,143.60000000000002,1184.1999999999998,1404.4999999999998,1024.4
2020-04-09,169.7,1025.8999999999999,1286.0,1168.3
2020-04-10,99.80000000000003,849.5999999999999,1003.0000000000001,894.7000000000002
2020-04-11,811.2,1635.8999999999999,2879.1000000000004,842.7
2020-04-12,481.9000000000001,925.4,1663.8999999999992,620.3
2020-04-13,43.00000000000001,209.59999999999997,275.8,351.6000000000001
2020-04-14,274.2,678.0,1098.5,308.70000000000005
2020-04-15,1083.3999999999994,1457.0999999999997,3118.4,731.9000000000001
2020-04-16,349.3,1240.1,1775.4,1168.3000000000002
2020-04-17,61.400000000000006,373.79999999999995,468.0999999999999,405.3
2020-04-18,143.29999999999998,563.4000000000001,783.5000000000003,477.59999999999985
2020-04-19,71.60000000000001,379.09999999999997,488.69999999999993,400.30000000000007
2020-04-20,57.9,358.70000000000005,447.2999999999999,567.4999999999999
2020-04-21,55.499999999999986,417.8999999999999,502.80000000000007,719.5
2020-04-22,75.19999999999999,514.2,630.1999999999998,709.6
2020-04-23,172.3,753.4000000000001,1017.6000000000001,755.2
2020-04-24,266.80000000000007,827.8999999999999,1237.8,669.4999999999999
2020-04-25,187.3,560.3,847.8000000000002,278.9000000000001
2020-04-26,889.4000000000001,1266.1,2629.8000000000006,369.9
2020-04-27,1548.9999999999995,1246.7999999999997,3622.2,689.8999999999999
2020-04-28,66.4,460.7999999999999,562.4000000000001,191.25
2020-04-29,1932.5999999999997,1296.3999999999999,4259.2,533.1000000000001
2020-04-30,1679.3999999999999,1233.8,3808.7999999999997,455.1
2020-05-01,1156.8,973.5999999999999,2747.3000000000006,555.9
2020-05-02,1035.4,1132.5,2720.2000000000003,369.6
2020-05-03,595.7,854.6,1767.3999999999999,358.1
2020-05-04,63.70000000000001,232.40000000000006,330.19999999999993,386.39999999999986
2020-05-05,40.9,63.59999999999999,126.5,319.2
2020-05-06,153.30000000000004,405.79999999999995,640.7,453.6
2020-05-07,1311.9999999999998,1754.7,3766.1,683.3000000000001
2020-05-08,1198.3000000000002,1753.2999999999995,3590.7000000000003,613.7000000000002
2020-05-09,204.79999999999998,801.5999999999999,1114.9999999999998,777.8
2020-05-10,39.099999999999994,164.20000000000002,224.39999999999998,683.2
2020-05-11,69.39999999999999,194.89999999999998,301.79999999999995,510.4999999999999
2020-05-12,1101.6000000000001,1049.0,2738.3999999999996,399.50000000000017
2020-05-13,93.8,296.8,440.2,292.80000000000007
2020-05-14,113.80000000000003,384.59999999999997,558.8000000000002,214.10000000000005
2020-05-15,1750.9999999999998,1491.7000000000003,4176.5,479.79999999999995
2020-05-16,1594.8000000000002,1557.6,4002.8000000000006,461.99999999999994
2020-05-17,1110.6000000000004,1118.3,2821.2000000000007,406.4999999999999
2020-05-18,1598.6,1318.1999999999998,3769.2000000000003,635.0000000000001
2020-05-19,1899.8,1518.4000000000003,4430.500000000001,476.90000000000003
2020-05-20,2561.2000000000003,2081.0000000000005,6008.499999999999,714.7
2020-05-21,1921.2999999999997,1921.3,4867.9,651.8000000000001
2020-05-22,917.6999999999999,882.5999999999997,2289.4999999999995,907.8000000000002
2020-05-23,592.1999999999999,518.2,1426.3,793.1
2020-05-24,865.4,877.0999999999999,2204.4,527.4000000000001
2020-05-25,1500.1999999999998,1533.9000000000005,3834.1,571.6000000000001
2020-05-26,1720.1999999999996,1575.9500000000003,4213.7,583.0
2020-05-27,597.6999999999999,940.5000000000001,1857.1000000000001,448.8
2020-05-28,94.6,544.1,689.1000000000001,347.69999999999993
2020-05-29,190.0,747.2,1038.9999999999998,425.99999999999994
2020-05-30,129.0,667.4999999999999,865.4999999999999,412.29999999999995
2020-05-31,96.69999999999999,583.4,731.3000000000001,329.59999999999997
2020-06-01,157.3,700.1,941.1,358.80000000000007
2020-06-02,848.2999999999998,1323.9,2624.5,462.1
2020-06-03,794.5,1220.6999999999998,2438.6,632.2000000000002
2020-06-04,1175.6000000000001,1017.4,2820.4999999999995,326.90000000000003
2020-06-05,1766.0,1198.5000000000002,3906.7,414.6
2020-06-06,1613.4999999999998,1093.4,3567.1,296.59999999999997
2020-06-07,925.2999999999998,978.8000000000002,2397.6000000000004,250.60000000000002
2020-06-08,400.29999999999995,849.4000000000002,1463.1,261.8
2020-06-09,1134.8,1423.4,3163.7999999999993,428.09999999999997
2020-06-10,2758.7999999999997,1755.5,5985.600000000001,711.0000000000002
2020-06-11,99.30000000000001,635.3999999999999,787.5999999999998,563.4000000000002
2020-06-12,62.099999999999994,602.9,698.5,576.6999999999999
2020-06-13,823.7,999.5000000000001,2262.7999999999993,370.29999999999995
2020-06-14,1416.5,1468.6999999999996,3640.7000000000003,435.70000000000005
2020-06-15,2556.2,1815.3999999999999,5734.5,530.4
2020-06-16,2811.1000000000004,1916.3999999999999,6227.0,566.5999999999999
2020-06-17,2016.6,1589.1999999999998,4681.699999999999,527.2000000000002
2020-06-18,2609.5,1762.1000000000004,5763.2,427.8
2020-06-19,2000.9,1319.0,4386.700000000001,488.9000000000001
2020-06-20,2228.3999999999996,1430.3000000000002,4846.9,459.0000000000001
2020-06-21,1001.2999999999998,880.6000000000001,2416.1,311.29999999999995
2020-06-22,2290.3000000000006,1429.1000000000001,4940.8,796.1999999999999
2020-06-23,2576.5999999999995,1985.2499999999998,5936.299999999999,679.6999999999999
2020-06-24,176.59999999999997,995.8000000000001,1266.6999999999998,622.3
2020-06-25,110.2,853.5000000000001,1022.5000000000001,634.1
2020-06-26,1678.45,2051.0,4624.5,702.8000000000001
2020-06-27,1254.7000000000005,922.7,2846.299999999999,370.20000000000005
2020-06-28,489.6000000000001,541.3000000000001,1291.8,245.7
2020-06-29,1068.7,753.4999999999999,2392.0999999999995,685.7999999999998
2020-06-30,1856.6000000000001,1030.6,3877.6000000000004,363.59999999999997
2020-07-01,1537.2999999999997,920.2000000000002,3277.9,319.8
2020-07-02,1914.8,1177.4000000000003,4113.1,388.90000000000003
2020-07-03,1291.7,872.2000000000002,2852.3000000000006,381.79999999999995
2020-07-04,883.4000000000002,602.8999999999999,1957.2,213.70000000000005
2020-07-05,520.5000000000001,434.19999999999993,1231.8,317.6
2020-07-06,1453.5000000000002,960.8000000000002,3189.3000000000006,430.00000000000006
2020-07-07,2077.6,1343.2000000000003,4528.7,530.0
2020-07-08,2118.8,952.8000000000002,4202.0,388.79999999999995
2020-07-09,1709.6,781.5999999999999,3402.7,309.8
2020-07-10,1521.6000000000001,1082.8,3415.8999999999996,279.79999999999995
2020-07-11,1365.2999999999997,1153.9,3248.0000000000005,350.99999999999994
2020-07-12,1258.2,1433.8999999999999,3363.2,383.9
2020-07-13,2082.4,1451.2,4644.0,525.2
2020-07-14,1411.2999999999997,1032.3000000000002,3196.2999999999993,384.8
2020-07-15,2430.4999999999995,1219.3000000000002,4945.7,460.70000000000005
2020-07-16,1263.3999999999999,962.9000000000001,2899.399999999999,313.6000000000001
2020-07-17,2448.7,1344.2,5098.200000000001,655.5999999999998
2020-07-18,1693.3000000000002,1030.5000000000002,3626.4,402.3
2020-07-19,380.7999999999999,576.5,1160.7,186.1
2020-07-20,542.0999999999999,793.6000000000001,1625.1999999999998,299.59999999999997
2020-07-21,727.9999999999998,987.6000000000001,2103.3999999999996,311.3
2020-07-22,2186.9999999999995,1838.25,5191.8499999999985,857.55
2020-07-23,1823.4,1488.1,4283.800000000001,546.9
2020-07-24,2065.2999999999997,1202.7999999999997,4369.400000000001,451.4
2020-07-25,1675.3999999999996,1038.3,3607.400000000001,367.5
2020-07-26,1573.1,915.3999999999999,3327.4000000000005,410.70000000000005
2020-07-27,2185.0,1017.6999999999998,4368.0,513.6999999999999
2020-07-28,1916.8999999999996,1089.1,4028.1,527.2
2020-07-29,2742.3000000000006,1565.3999999999999,5769.9,597.5
2020-07-30,2857.100000000001,2043.6999999999998,6424.8,620.7999999999998
2020-07-31,1122.3999999999999,1831.1,3552.0999999999995,815.9
2020-08-01,1457.8999999999999,988.5999999999999,3222.2000000000003,428.7
2020-08-02,1246.8,925.4000000000001,2836.9,298.4
2020-08-03,920.9,972.6,2384.2999999999997,354.3999999999999
2020-08-04,2601.9,1559.6000000000001,5549.299999999999,614.0
2020-08-05,1811.8999999999999,1182.6,3961.2,427.09999999999997
2020-08-06,2963.6,1726.1,6270.400000000001,566.4
2020-08-07,3114.1,2855.0999999999995,7630.5,926.8000000000001
2020-08-08,434.9,979.9,1646.6000000000001,736.3
2020-08-09,48.400000000000006,439.8999999999999,514.4,585.8
2020-08-10,323.9,933.1999999999999,1429.4,717.8
2020-08-11,215.1,1271.7999999999997,1601.9,932.2000000000003
2020-08-12,728.8,1835.5000000000002,2952.9999999999995,1151.1
2020-08-13,150.0,791.1999999999998,1021.0,632.0
2020-08-14,680.1999999999999,952.2000000000003,1995.5,446.8
2020-08-15,680.2,865.5,1908.8000000000004,479.69999999999993
2020-08-16,1191.4,1423.1999999999998,3250.2000000000003,681.6999999999999
2020-08-17,2246.9,1718.5,5163.900000000001,476.7
2020-08-18,2285.3,1343.2,4847.000000000002,384.09999999999997
2020-08-19,1626.3000000000002,1091.3500000000001,3585.2999999999997,319.50000000000006
2020-08-20,2025.7,1436.8999999999999,4543.2,704.8999999999999
2020-08-21,858.4,755.3000000000001,2071.0,581.1999999999999
2020-08-22,728.8000000000001,673.0,1790.2000000000003,349.09999999999997
2020-08-23,996.4,764.9999999999999,2293.1999999999994,344.3999999999999
2020-08-24,2547.8,1410.3999999999999,5317.0,465.8
2020-08-25,1321.5,854.1999999999998,2880.6,361.9000000000001
2020-08-26,1624.5,1125.8,3616.2999999999993,396.7
2020-08-27,2461.099999999999,1366.8000000000002,5140.1,540.6000000000001
2020-08-28,1725.6999999999998,1064.4,3710.4999999999995,417.29999999999995
2020-08-29,492.9,583.5999999999999,1339.5,259.80000000000007
2020-08-30,152.89999999999998,462.4,697.6,319.09999999999997
2020-08-31,1781.95,1428.65,4160.75,463.8
2020-09-01,2907.1000000000004,1881.7,6339.8,676.5000000000001
2020-09-02,3053.4000000000005,1978.1,6659.950000000001,638.5000000000001
2020-09-03,1590.3000000000002,1008.9,3447.2999999999997,385.40000000000003
2020-09-04,2370.7,1357.8999999999999,4992.8,609.8000000000001
2020-09-05,2354.9,1415.5,5026.500000000001,551.5
2020-09-06,2229.9999999999995,1461.5,4880.8,466.8
2020-09-07,2780.6999999999994,1299.5,5563.299999999999,534.0000000000001
2020-09-08,2160.2999999999997,1095.2,4407.6,455.4000000000001
2020-09-09,1719.9000000000003,1112.8999999999999,3750.0,509.4
2020-09-10,1050.6999999999998,1213.3,2824.1,476.29999999999995
2020-09-11,2971.400000000001,1600.0,6156.400000000001,613.2
2020-09-12,1653.8,1206.7000000000003,3742.399999999999,389.8999999999999
2020-09-13,1581.9999999999998,1241.8,3667.3,368.6
2020-09-14,996.4999999999998,1326.2999999999997,2854.600000000001,615.6
2020-09-15,1344.8,2082.5,4144.9,1180.1
2020-09-16,137.5,764.4,975.1,645.4999999999999
2020-09-17,92.59999999999997,467.0,608.5,483.30000000000007
2020-09-18,130.39999999999998,537.8499999999999,737.95,624.0500000000001
2020-09-19,63.600000000000016,427.69999999999993,525.3000000000001,572.6
2020-09-20,55.5,406.7,491.9,534.5
2020-09-21,1752.9,1615.6999999999998,4303.0,879.9
2020-09-22,2437.9,1849.8000000000006,5587.799999999998,867.4
2020-09-23,2160.9999999999995,1474.4999999999998,4787.900000000001,498.99999999999994
2020-09-24,2955.5,1589.2000000000003,6121.099999999999,514.4
2020-09-25,1170.5999999999997,889.3999999999999,2684.6,333.70000000000005
2020-09-26,802.9,739.1,1970.1,310.4000000000001
2020-09-27,338.1,524.0,1043.0,248.4
2020-09-28,2463.1000000000004,1483.5999999999997,5260.299999999999,533.1999999999999
2020-09-29,2687.2999999999997,1533.9999999999998,5654.099999999999,519.7
2020-09-30,2788.5999999999995,1641.0,5916.600000000001,532.1
2020-10-01,2675.600000000001,1559.6,5662.750000000001,506.90000000000003
2020-10-02,104.6,619.0999999999999,780.1,173.9
2020-10-03,2066.1,1381.4,4549.9,392.9
2020-10-04,1191.2000000000003,911.7,2737.7999999999997,145.7
2020-10-05,2166.800000000001,1198.3000000000002,4520.7,381.6
2020-10-06,1839.4,1077.2,3897.0999999999995,356.6
2020-10-07,2581.3,1371.8999999999999,5329.6,529.6999999999999
2020-10-08,1928.0,1141.9,4098.4,344.5
2020-10-09,3740.6999999999994,1629.7000000000003,7365.4,617.0
2020-10-10,2127.1000000000004,1343.4,4604.899999999999,375.7
2020-10-11,1608.6000000000001,1166.1000000000001,3632.8999999999996,315.59999999999997
2020-10-12,4139.799999999999,1726.6,8074.0999999999985,746.0999999999999
2020-10-13,1996.1499999999996,1200.7,4261.350000000001,354.90000000000003
2020-10-14,262.19999999999993,774.1000000000003,1175.9,300.4
2020-10-15,381.90000000000003,782.3000000000001,1367.8,287.09999999999997
2020-10-16,466.4,932.8000000000001,1647.3,336.09999999999997
2020-10-17,1033.6,1056.8000000000002,2641.3,356.50000000000006
2020-10-18,2643.5,1620.8000000000002,5674.0,606.0000000000001
2020-10-19,2262.7500000000005,1613.9500000000003,5083.300000000001,620.3999999999999
2020-10-20,2832.5,1547.3999999999999,5890.600000000001,712.4
2020-10-21,1407.6,1160.6000000000001,3318.2000000000003,314.0
2020-10-22,2720.6000000000004,1548.3999999999999,5701.900000000001,579.4
2020-10-23,2586.900000000001,1563.7000000000003,5530.199999999999,564.5999999999999
2020-10-24,1681.7000000000005,1238.7,3817.3999999999996,385.40000000000003
2020-10-25,2088.5,1336.7,4539.599999999999,354.49999999999994
2020-10-26,2625.0,1471.9,5497.100000000001,523.0
2020-10-27,2862.199999999999,1537.6000000000001,5926.8,457.40000000000003
2020-10-28,2067.2000000000003,1270.25,4440.25,461.70000000000005
2020-10-29,2063.7,1208.5999999999997,4373.599999999999,402.5
2020-10-30,1604.6000000000001,1145.3,3606.0000000000005,404.2
2020-10-31,1505.0,1127.5,3435.4,465.5
2020-11-01,752.5,725.8,1879.5,369.40000000000003
2020-11-02,914.8999999999999,777.6999999999998,2179.6,337.50000000000006
2020-11-03,2683.9000000000005,1634.2000000000003,5749.599999999999,532.6
2020-11-04,5781.9000000000015,2136.4999999999995,11001.9,1059.6
2020-11-05,6345.700000000001,2001.6000000000001,11731.6,1763.4000000000003
2020-11-06,1508.1,1479.0,3791.3999999999996,1188.1999999999998
2020-11-07,1029.0,1295.8000000000004,2873.3,870.0000000000001
2020-11-08,1727.8,1216.8,3866.399999999999,957.1
2020-11-09,1431.6499999999999,1278.1,3473.2499999999995,564.35
2020-11-10,3101.5999999999995,1632.8999999999999,6388.200000000001,1884.6000000000004
2020-11-11,2651.7000000000003,1473.3999999999999,5539.099999999999,764.0999999999999
2020-11-12,2346.0000000000005,1401.1000000000004,4998.400000000001,621.6999999999999
2020-11-13,2907.2,1781.2999999999995,6239.0,715.4000000000001
2020-11-14,1447.2,1176.5000000000002,3395.2,471.7
2020-11-15,659.6999999999999,698.1999999999999,1709.9,262.40000000000003
2020-11-16,1663.3000000000002,1119.8,3669.9,402.2999999999999
2020-11-17,1444.3000000000004,1087.1000000000001,3301.3999999999987,430.1
2020-11-18,2237.6,1192.1,4623.299999999999,613.6
2020-11-19,2305.5,1354.5,4889.400000000001,457.49999999999994
2020-11-20,4143.6,1884.6000000000004,8237.6,674.5000000000001
2020-11-21,868.1999999999999,814.9000000000001,2146.6,280.8
2020-11-22,2564.6000000000004,1522.3999999999999,5455.099999999999,488.2
2020-11-23,5190.199999999999,2002.2999999999997,9960.599999999999,1007.0999999999998
2020-11-24,3802.400000000001,1872.6500000000003,7703.350000000001,680.0999999999999
2020-11-25,3113.2000000000003,1734.8500000000001,6508.6,803.9000000000001
2020-11-26,1363.8,1509.55,3600.95,656.9
2020-11-27,3478.8000000000006,1734.1000000000001,7068.5,903.0999999999999
2020-11-28,451.49999999999994,1294.8999999999999,1986.3999999999996,932.2
2020-11-29,1110.6,1174.0000000000002,2876.7000000000003,692.0999999999999
2020-11-30,2387.8999999999996,1149.2,4810.799999999999,644.5000000000001
2020-12-01,2350.7,1490.5,5094.8,612.6
2020-12-02,4468.6,1901.8999999999996,8754.1,933.9000000000001
2020-12-03,3858.7000000000003,1952.4499999999998,7869.100000000002,454.20000000000005
2020-12-04,2625.1,1501.7,5526.7,443.99999999999994
2020-12-05,287.8,935.8,1377.0,272.29999999999995
2020-12-06,566.1,1016.7,1884.8000000000002,314.50000000000006
2020-12-07,2034.3000000000002,1400.15,4519.25,525.8
2020-12-08,5801.3,1853.1999999999998,10748.8,707.0999999999999
2020-12-09,3480.8999999999996,1691.1999999999994,7028.5,751.4999999999998
2020-12-10,1053.3999999999999,1158.0,2773.2,462.8999999999999
2020-12-11,4123.099999999999,1977.1000000000004,8299.6,552.0
2020-12-12,2625.2000000000003,1448.6,5473.8,534.9
2020-12-13,1646.8000000000002,1305.2,3830.5,295.00000000000006
2020-12-14,2891.7000000000003,1699.3999999999999,6133.000000000001,455.8
2020-12-15,3344.1000000000004,1858.4,6985.599999999999,500.59999999999997
2020-12-16,3337.6999999999994,1805.1999999999998,6922.899999999999,519.5
2020-12-17,2931.2000000000007,1518.8,6012.999999999999,611.1
2020-12-18,2250.3999999999996,1177.1,4627.7,343.2
2020-12-19,2128.7999999999997,1335.5000000000002,4599.799999999999,420.4
2020-12-20,1390.2,1153.3999999999999,3285.0,307.09999999999997
2020-12-21,1493.3999999999999,1052.2499999999998,3342.1,209.79999999999998
2020-12-22,1773.6999999999998,1182.8,3901.7999999999997,359.8
2020-12-23,2298.4999999999995,1457.4999999999998,4981.9000000000015,313.5
2020-12-24,543.6000000000001,610.0,1443.1999999999998,124.5
2020-12-25,1204.8,936.8000000000002,2783.7,303.7
2020-12-26,336.79999999999995,515.0999999999999,1031.3,118.2
2020-12-27,1118.4,926.2,2640.9,272.8
2020-12-28,985.4,1167.3000000000002,2678.7,249.60000000000002
2020-12-29,1847.2000000000003,1240.1000000000001,4073.099999999999,391.3
2020-12-30,3922.8,1797.8,7812.299999999999,586.3000000000001
2020-12-31,2565.4000000000005,1485.0000000000005,5418.2,476.3999999999999
2021-01-01,1726.6,1048.6,3695.4000000000015,602.3
2021-01-02,959.0000000000001,954.9,2425.3,255.50000000000003
2021-01-03,98.0,428.4,578.6999999999999,134.0
2021-01-04,86.69999999999999,399.6000000000001,532.5,117.00000000000001
2021-01-05,215.9,526.3,857.6500000000001,116.95
2021-01-06,282.20000000000005,674.0,1107.1,222.00000000000003
2021-01-07,3402.6,1586.7,6803.500000000002,706.7
2021-01-08,1652.2,1157.2,3690.3,551.6
2021-01-09,2490.8,1348.7,5167.700000000001,582.0000000000001
2021-01-10,1843.1999999999998,1200.1000000000001,4025.8,455.20000000000005
2021-01-11,1317.0,1009.0,3028.1,340.20000000000005
2021-01-12,1990.3999999999999,1407.3,4459.200000000001,299.1
2021-01-13,3831.5999999999995,1725.6999999999996,7600.500000000002,566.5000000000002
2021-01-14,333.4,1010.0999999999999,1521.5,117.70000000000002
2021-01-15,2248.4000000000005,1262.7000000000003,4710.3,535.4
2021-01-16,2310.7,1425.2,4967.900000000001,393.40000000000003
2021-01-17,1754.1,1255.8000000000002,3945.2000000000003,485.5
2021-01-18,2868.8999999999996,1619.0999999999997,6017.7,435.1999999999999
2021-01-19,796.2,750.1,1970.8000000000004,184.54999999999998
2021-01-20,1304.8,899.9000000000001,2900.5,287.5
2021-01-21,1530.3,1044.0,3389.9999999999995,442.09999999999997
2021-01-22,2953.0000000000005,1628.1,6155.700000000001,588.7999999999998
2021-01-23,2815.85,1596.3500000000001,5913.999999999999,452.3
2021-01-24,1182.5,1320.3000000000002,3133.7,352.34999999999997
2021-01-25,2999.1000000000004,1661.0,6259.8,452.0
2021-01-26,3628.499999999999,1868.1000000000001,7431.399999999999,437.70000000000005
2021-01-27,3431.9000000000005,1567.8000000000002,6830.0,483.6
2021-01-28,1872.1,1153.1,4023.7000000000003,362.0
2021-01-29,1644.8999999999996,1153.8999999999999,3675.8,405.99999999999994
2021-01-30,187.50000000000003,616.8,903.8,159.49999999999997
2021-01-31,106.0,717.5999999999999,880.5,253.9
2021-02-01,1117.3000000000002,1107.3999999999999,2820.7000000000003,404.6
2021-02-02,1699.1,1286.2,3891.6999999999994,506.7
2021-02-03,2586.2000000000007,1574.9999999999995,5540.299999999999,617.9000000000001
2021-02-04,1433.2000000000005,1420.2,3617.4,354.3999999999999
2021-02-05,3007.9999999999995,1898.9999999999998,6511.4,489.59999999999997
2021-02-06,959.0999999999999,963.2999999999998,2434.2000000000003,302.3
2021-02-07,38.599999999999994,229.99999999999997,288.49999999999994,279.9
2021-02-08,108.80000000000001,525.1999999999999,692.3999999999999,148.90000000000006
2021-02-09,100.50000000000001,580.5999999999999,734.0999999999999,168.99999999999997
2021-02-10,194.3,825.8000000000001,1123.3,297.29999999999995
2021-02-11,256.80000000000007,947.6000000000003,1341.0999999999997,545.6999999999999
2021-02-12,154.8,593.9,831.1999999999999,505.2
2021-02-13,593.8,875.7,1786.2,485.69999999999993
2021-02-14,1506.2,1276.2,3585.6000000000004,678.4
2021-02-15,2768.5500000000006,1568.8999999999999,5813.749999999999,665.6500000000002
2021-02-16,2387.8,1466.1999999999998,5127.500000000001,482.29999999999995
2021-02-17,1865.7999999999997,1234.0,4094.899999999999,395.90000000000003
2021-02-18,1788.5999999999992,1270.6999999999998,4012.8999999999996,469.29999999999995
2021-02-19,2400.3,1541.6000000000001,5221.8,606.4
2021-02-20,1657.4999999999998,1277.2,3818.5000000000014,1070.9
2021-02-21,1321.7000000000003,1299.9,3326.5,740.6
2021-02-22,3822.4000000000005,1880.4,7741.199999999999,922.0000000000001
2021-02-23,1868.3999999999999,1259.6999999999998,4124.4,558.9000000000001
2021-02-24,2235.6000000000004,1448.0000000000002,4876.400000000001,656.2
2021-02-25,3016.2000000000003,1789.3000000000004,6414.200000000001,844.4999999999999
2021-02-26,4606.2,2208.2999999999997,9271.200000000003,1081.2999999999997
2021-02-27,2021.0,1457.8999999999999,4557.200000000001,740.5
2021-02-28,91.09999999999998,738.7,878.0999999999999,469.99999999999994
2021-03-01,104.4,623.1,783.3000000000001,631.1
2021-03-02,426.7,914.7,1568.8000000000004,975.3000000000002
2021-03-03,1125.0000000000002,1197.7,2922.5999999999995,1073.7
2021-03-04,347.29999999999995,850.7999999999998,1383.2000000000003,422.20000000000005
2021-03-05,116.30000000000003,677.9000000000001,856.4,281.49999999999994
2021-03-06,88.1,777.3999999999997,912.5,248.70000000000005
2021-03-07,1429.1000000000004,1366.3000000000002,3557.0000000000005,713.8
2021-03-08,3933.7,2095.6000000000004,8127.3,1283.5000000000002
2021-03-09,2534.9,1538.6000000000001,5424.999999999998,807.9999999999999
2021-03-10,1441.6000000000004,1057.9,3268.0,443.09999999999997
2021-03-11,661.3000000000001,595.9,1610.3,378.90000000000003
2021-03-12,1123.1000000000004,924.3,2646.5000000000005,404.9
2021-03-13,926.7,736.2,2156.8,390.50000000000006
2021-03-14,921.7999999999998,776.3000000000002,2190.1000000000004,258.09999999999997
2021-03-15,1307.5,1236.6999999999998,3241.8,510.5999999999999
2021-03-16,1592.0500000000004,1320.85,3762.35,608.6
2021-03-17,1351.1999999999998,1397.9,3469.599999999999,635.1
2021-03-18,1214.7,1355.4,3217.5999999999995,586.2
2021-03-19,181.1,801.6999999999999,1079.1999999999998,135.10000000000002
2021-03-20,2502.4,1891.3,5728.4,566.8
2021-03-21,445.50000000000006,961.0000000000001,1643.8,306.2
2021-03-22,2808.6000000000004,2325.2999999999997,6631.599999999999,746.9000000000001
2021-03-23,3145.8999999999996,2085.6,6909.1,837.3000000000002
2021-03-24,2368.1000000000004,1979.7000000000003,5611.299999999999,766.0000000000001
2021-03-25,2329.2999999999997,1863.6000000000001,5435.299999999999,504.4
2021-03-26,1593.9,1483.8999999999999,3927.7000000000003,391.0
2021-03-27,1120.4,1121.2999999999997,2839.2,372.9
2021-03-28,415.79999999999995,805.5999999999999,1443.2999999999997,395.3
2021-03-29,1777.95,1502.95,4229.1,742.6999999999999
2021-03-30,3671.8999999999996,2808.4,8438.6,1007.9000000000002
2021-03-31,4679.599999999999,3072.8999999999996,10248.1,1447.0
2021-04-01,472.4000000000001,780.6,1505.2999999999993,955.0141592920356
2021-04-02,82.90000000000002,376.3,503.20000000000005,840.2123893805311
2021-04-03,74.80000000000001,420.6,534.8000000000001,745.4017699115044
2021-04-04,1642.7,1464.8,3983.6000000000013,650.591150442478
2021-04-05,623.8000000000002,674.5,1631.1000000000001,555.7805309734513
2021-04-06,1762.0000000000002,1290.9,3992.3,465.3
2021-04-07,2688.2999999999997,1628.1000000000001,5750.099999999999,554.1
2021-04-08,2117.5999999999995,1494.1,4740.900000000001,503.0
