MeasurementDateGMT,Kensington and Chelsea - North Ken: Carbon Monoxide (mg/m3),Kensington and Chelsea - North Ken: Nitric Oxide (ug/m3),Kensington and Chelsea - North Ken: Nitrogen Dioxide (ug/m3),Kensington and Chelsea - North Ken: Oxides of Nitrogen (ug/m3),Kensington and Chelsea - North Ken: Ozone (ug/m3),Kensington and Chelsea - North Ken: PM2.5 Particulate (ug/m3),Kensington and Chelsea - North Ken: Sulphur Dioxide (ug/m3)
2019-05-16,2.900000000000001,66.80000000000001,494.3,596.9999999999999,1833.2,214.00000000000003,37.699999999999996
2019-05-17,3.3000000000000007,47.199999999999996,491.0999999999999,563.8000000000001,1393.6000000000001,249.49999999999997,70.49999999999999
2019-05-18,3.900000000000001,56.8,685.9999999999999,774.0000000000001,1204.8999999999999,331.6,38.2
2019-05-19,3.600000000000002,64.7,655.9,755.0,1227.2000000000003,388.19999999999993,35.400000000000006
2019-05-20,3.3000000000000003,66.19999999999999,660.6,761.8000000000001,1299.7,304.9000000000001,38.199999999999996
2019-05-21,2.600000000000001,43.30000000000001,454.14999999999986,520.5999999999999,1698.5,137.5,19.400000000000002
2019-05-22,2.500000000000001,44.49999999999999,465.9999999999999,533.6999999999999,1884.9,104.49999999999999,46.99999999999999
2019-05-23,2.400000000000001,30.3,419.09999999999997,465.20000000000005,1999.7000000000003,121.29999999999998,29.3
2019-05-24,3.3000000000000007,49.6,515.7,592.2,1504.325773195876,171.8,31.5
2019-05-25,2.9000000000000012,22.799999999999994,282.0999999999999,316.8,1639.571134020619,102.8,26.500000000000004
2019-05-26,4.500000000000001,50.0,281.8,358.9,1531.496907216494,101.49999999999999,27.3
2019-05-27,2.9000000000000012,52.6,336.4,416.90000000000003,1423.4226804123712,103.2,26.999999999999996
2019-05-28,2.700000000000001,37.60000000000001,402.3000000000001,459.6,1465.483505154639,62.39999999999999,26.900000000000002
2019-05-29,4.600000000000001,69.4,450.6,556.8,1118.6000000000004,128.29999999999998,32.00000000000001
2019-05-30,4.300000000000001,81.29999999999998,315.90000000000003,440.6,1044.0,128.29999999999998,25.6
2019-05-31,2.400000000000001,85.5,370.70000000000005,501.9,929.4,72.7,42.9
2019-06-01,3.1000000000000005,48.50000000000001,344.1,418.2,1464.7999999999997,106.39999999999998,37.5
2019-06-02,5.400000000000001,23.199999999999996,284.20000000000005,319.69999999999993,1569.9999999999998,125.89999999999999,50.3
2019-06-03,2.800000000000001,24.799999999999997,246.4,284.59999999999997,1630.6000000000001,135.50000000000003,24.800000000000004
2019-06-04,4.300000000000002,102.39999999999999,613.3000000000001,771.1,1090.6000000000001,184.0,35.199999999999996
2019-06-05,2.600000000000001,26.899999999999995,294.5,335.8,1441.6,102.69999999999999,38.99999999999999
2019-06-06,3.300000000000001,32.4,332.0,382.0,1545.3999999999999,91.19999999999997,28.300000000000004
2019-06-07,3.6000000000000014,79.15000000000002,677.25,797.95,1243.0,138.70000000000002,54.699999999999996
2019-06-08,3.000000000000001,18.199999999999992,219.99999999999997,247.8,1451.9,80.5,32.2
2019-06-09,3.800000000000001,26.400000000000002,299.4,340.3,1347.4999999999998,102.39999999999999,60.69999999999999
2019-06-10,3.2000000000000015,45.39999999999999,479.2999999999999,548.4,1219.8000000000002,90.79999999999997,24.999999999999996
2019-06-11,3.200000000000001,81.3,397.8999999999999,523.1000000000001,1234.2999999999997,103.99999999999999,29.199999999999992
2019-06-12,4.900000000000001,62.1,550.3000000000001,645.2,1276.2000000000003,89.59999999999998,25.500000000000004
2019-06-13,2.9000000000000012,34.0,385.5999999999999,437.59999999999997,1309.1999999999998,114.90000000000002,22.500000000000007
2019-06-14,2.800000000000001,33.800000000000004,313.59999999999997,365.6,1483.2,92.10000000000001,24.000000000000004
2019-06-15,2.8000000000000007,26.7,289.90000000000003,331.0,1556.4,100.1,36.39999999999999
2019-06-16,2.400000000000001,24.500000000000004,216.20000000000005,253.9,1401.2,105.8,41.6
2019-06-17,2.400000000000001,25.800000000000004,249.2,289.3,1676.1,114.1,36.099999999999994
2019-06-18,2.6000000000000005,119.0,782.8000000000001,964.9,970.9,183.9,29.90000000000001
2019-06-19,2.800000000000001,79.7,639.4000000000001,761.1,996.1999999999998,218.89999999999995,17.5
2019-06-20,3.500000000000001,44.5,373.49999999999994,442.2,1244.0000000000005,96.19999999999999,25.700000000000006
2019-06-21,3.6000000000000014,46.99999999999999,384.4,456.5,1353.6,98.00000000000001,35.099999999999994
2019-06-22,3.800000000000002,50.5,492.6,570.5000000000001,1496.3,110.2,37.199999999999996
2019-06-23,2.400000000000001,41.8,543.8000000000001,607.9000000000001,1985.9000000000003,376.00000000000006,52.8
2019-06-24,2.700000000000001,101.4,703.7,859.8999999999999,1323.1999999999998,409.7000000000001,41.30000000000001
2019-06-25,3.400000000000001,85.80000000000001,576.3000000000002,708.1,1124.7999999999997,323.3999999999999,24.8
2019-06-26,2.400000000000001,39.300000000000004,254.59999999999997,314.69999999999993,1689.6999999999996,178.39999999999998,17.2
2019-06-27,2.400000000000001,47.499999999999986,263.59999999999997,336.20000000000005,1577.7999999999997,169.49999999999997,25.599999999999998
2019-06-28,2.900000000000001,79.0,426.0,547.0000000000001,1312.7999999999997,243.7,37.699999999999996
2019-06-29,3.2823529411764696,90.10000000000001,578.3,716.2999999999998,2117.7000000000003,316.9,40.099999999999994
2019-06-30,3.9676470588235313,28.0,200.10000000000002,242.89999999999998,1531.4999999999998,141.39999999999998,21.400000000000006
2019-07-01,2.600000000000001,31.6,214.5,262.9,1332.1000000000001,76.19999999999999,24.099999999999998
2019-07-02,2.700000000000001,57.800000000000004,320.0,408.0,1315.5,117.7,31.799999999999997
2019-07-03,3.0000000000000013,60.00000000000001,441.20000000000005,533.5,1449.9000000000003,134.6,25.000000000000007
2019-07-04,2.9000000000000012,76.75,529.0,647.0500000000001,1472.9,107.6,17.099999999999994
2019-07-05,3.4000000000000017,48.89999999999999,463.7999999999999,538.4999999999999,1857.5000000000002,155.99999999999997,36.7
2019-07-06,4.700000000000001,56.49999999999999,364.59999999999997,451.2,1017.7999999999998,110.89999999999999,41.29908256880734
2019-07-07,2.500000000000001,56.89999999999999,371.8,459.30000000000007,1141.5999999999997,141.3,99.20366972477063
2019-07-08,2.400000000000001,54.8,448.69999999999993,532.8000000000002,1510.7,116.2,93.39082568807339
2019-07-09,2.400000000000001,50.90000000000001,406.3,484.4,1678.4,145.2,87.57798165137615
2019-07-10,2.400000000000001,74.30000000000003,427.69999999999993,541.2,1648.0,174.49999999999997,81.7651376146789
2019-07-11,2.400000000000001,58.50000000000001,393.90000000000003,484.09999999999997,1495.7999999999997,133.0,43.86330275229359
2019-07-12,2.400000000000001,37.599999999999994,240.0,297.80000000000007,1424.6,96.50000000000001,73.60000000000002
2019-07-13,2.400000000000001,50.30000000000001,251.70000000000005,328.6000000000001,1293.0999999999997,123.4,46.1
2019-07-14,2.400000000000001,40.0,275.4,336.50000000000006,1153.2,118.20000000000003,47.20000000000001
2019-07-15,2.400000000000001,45.30000000000001,286.7,355.8,1214.5000000000002,85.69999999999999,40.699999999999996
2019-07-16,2.400000000000001,48.84999999999999,415.04999999999995,489.8,1705.4999999999998,148.1,30.75
2019-07-17,2.400000000000001,34.400000000000006,377.3999999999999,429.70000000000016,1916.9,175.0,32.4
2019-07-18,2.400000000000001,51.09999999999999,342.8,421.29999999999995,1226.6999999999998,188.39999999999998,38.80000000000001
2019-07-19,2.400000000000001,58.300000000000004,385.0999999999999,474.0,854.0999999999999,117.0,40.4
2019-07-20,2.400000000000001,36.59999999999999,190.10000000000002,246.0,1233.0000000000002,78.40000000000002,81.19999999999997
2019-07-21,2.400000000000001,42.500000000000014,255.69999999999993,321.1000000000001,1093.6,93.0,64.0
2019-07-22,2.400000000000001,53.000000000000014,278.8,360.2,1035.6,145.59999999999997,39.79999999999999
2019-07-23,2.400000000000001,126.19999999999999,657.2,851.0000000000001,1864.8,174.64285714285717,44.3
2019-07-24,2.400000000000001,55.300000000000004,626.3,710.8000000000001,1737.6999999999998,167.65714285714287,55.60000000000001
2019-07-25,2.400000000000001,142.10000000000002,1005.0999999999999,1222.7,1941.6000000000001,332.9,61.199999999999996
2019-07-26,2.400000000000001,66.0,525.1000000000001,626.0,1010.3000000000001,189.29999999999998,58.400000000000006
2019-07-27,2.400000000000001,61.99999999999999,405.6,500.9999999999999,926.4,110.7,54.6
2019-07-28,2.400000000000001,36.00000000000001,357.8,412.90000000000003,1078.7000000000003,91.5,43.30000000000001
2019-07-29,2.400000000000001,37.400000000000006,354.70000000000005,411.99999999999994,1512.7000000000003,100.79999999999998,56.05
2019-07-30,2.400000000000001,30.699999999999996,280.9,327.50000000000006,1420.8,131.7,22.200000000000003
2019-07-31,2.400000000000001,31.900000000000006,275.1,324.1,1215.1000000000001,92.39999999999999,20.7
2019-08-01,2.400000000000001,47.60000000000001,370.04999999999995,442.8499999999999,1409.5,146.5,49.249999999999986
2019-08-02,2.400000000000001,36.50000000000001,351.5,407.40000000000003,1671.0999999999995,194.20000000000002,16.0
2019-08-03,2.400000000000001,50.6,421.8000000000001,499.50000000000006,1556.7000000000003,151.29999999999998,15.500000000000002
2019-08-04,2.400000000000001,34.7,367.29999999999995,420.1000000000001,1657.9,180.40000000000006,43.300000000000004
2019-08-05,2.400000000000001,32.7,264.3,314.40000000000003,1347.3,129.40000000000003,34.10000000000001
2019-08-06,2.400000000000001,31.9,213.10000000000002,262.2,1327.4000000000003,133.9,36.00000000000001
2019-08-07,2.400000000000001,42.00000000000001,308.0,371.9,1232.9,96.49999999999997,25.300000000000004
2019-08-08,2.400000000000001,48.5,323.8,397.7,1254.1000000000001,102.8,11.299999999999999
2019-08-09,2.400000000000001,36.800000000000004,254.79999999999995,311.19999999999993,1315.6000000000001,130.8,13.8
2019-08-10,2.400000000000001,26.900000000000002,221.2,262.99999999999994,1554.2,193.6,27.599999999999998
2019-08-11,2.400000000000001,29.800000000000004,272.1,317.3999999999999,1440.8999999999994,144.69999999999996,12.200000000000003
2019-08-12,3.5000000000000004,84.29999999999998,557.6999999999999,687.1,845.6999999999999,116.69999999999997,14.299999999999999
2019-08-13,3.3000000000000016,43.4,393.15000000000003,459.55,1253.8,77.89999999999999,21.4
2019-08-14,5.6,56.5,421.09999999999997,507.8000000000001,959.5000000000001,82.8,22.8
2019-08-15,4.300000000000001,47.099999999999994,335.59999999999997,407.30000000000007,1034.9,93.10000000000002,23.6
2019-08-16,5.4,47.60000000000001,333.49999999999994,406.09999999999997,919.7,101.80000000000001,14.0
2019-08-17,4.800000000000002,33.300000000000004,198.5,249.79999999999998,1159.8000000000004,123.6,22.399999999999995
2019-08-18,4.500000000000002,29.8,222.19999999999993,267.7,1270.5,109.9,23.299999999999997
2019-08-19,4.200000000000001,44.000000000000014,328.6,396.2,1187.8,111.70000000000002,21.39999999999999
2019-08-20,4.300000000000001,49.199999999999996,522.2,598.1999999999999,1254.6999999999998,144.6,24.5
2019-08-21,4.900000000000002,45.80000000000001,411.79999999999984,481.90000000000003,1392.3,181.69999999999996,23.700000000000006
2019-08-22,5.000000000000001,40.8,343.19999999999993,405.9,1513.6999999999998,165.3,27.400000000000002
2019-08-23,6.300000000000002,130.9,602.5,803.3000000000001,1158.2,163.00000000000006,35.900000000000006
2019-08-24,9.1,178.30000000000004,1185.5999999999997,1459.2,1607.5,451.59999999999997,68.7
2019-08-25,10.2,135.1,1263.5,1470.8999999999999,1763.1,808.7000000000003,48.30000000000001
2019-08-26,11.6,442.59999999999997,1473.0000000000002,2151.4,1651.4,580.2,60.599999999999994
2019-08-27,11.200000000000006,472.2999999999999,1277.2,2001.5999999999997,1704.8000000000002,498.89999999999986,51.0
2019-08-28,5.800000000000002,50.40000000000001,384.6,462.0,1372.7000000000003,130.1,18.299999999999997
2019-08-29,4.500000000000002,45.10000000000001,325.40000000000003,394.2,1382.8000000000002,85.4,13.799999999999997
2019-08-30,4.800000000000002,38.8,299.6,358.99999999999994,1392.3999999999999,137.6,25.699999999999996
2019-08-31,4.800000000000002,49.1,456.9,531.8000000000001,1174.2999999999997,123.69999999999999,23.6
2019-09-01,3.700000000000001,39.000000000000014,374.5,434.5,1106.4,75.6,17.0
2019-09-02,4.100000000000001,94.6,516.1,660.4000000000001,1107.6,102.69999999999997,29.7
2019-09-03,4.400000000000002,43.800000000000004,317.5,384.1,1366.4999999999995,86.79999999999998,12.200000000000001
2019-09-04,3.8000000000000016,42.199999999999996,249.80000000000004,314.5,1224.7999999999997,76.0,22.9
2019-09-05,3.4,79.1,492.7999999999999,614.0,1123.4,105.0,25.6
2019-09-06,5.3000000000000025,97.10000000000001,598.6999999999999,747.6,778.0,128.2,27.6
2019-09-07,3.9000000000000017,53.199999999999996,383.4000000000001,465.1000000000001,1044.7,106.7,25.999999999999996
2019-09-08,4.1,46.699999999999996,540.3,611.5,1159.9999999999998,110.80000000000001,21.799999999999997
2019-09-09,4.900000000000001,47.70000000000001,568.1999999999999,641.0000000000001,1239.5,131.0,24.6
2019-09-10,6.300000000000002,259.1,773.25,1170.6000000000001,702.5999999999999,174.4,28.450000000000006
2019-09-11,5.5,60.299999999999976,398.00000000000006,490.79999999999995,824.6,83.5,22.4
2019-09-12,5.400000000000002,88.69999999999999,350.5,486.40000000000003,817.4,100.10000000000001,33.0
2019-09-13,4.500000000000002,61.79999999999999,405.79999999999995,500.8,1186.2,110.69999999999999,78.19999999999999
2019-09-14,5.900000000000002,158.0,883.3000000000001,1125.6,867.0000000000001,151.7,30.700000000000003
2019-09-15,6.8,111.1,673.6,843.9,823.5999999999999,155.8,32.099999999999994
2019-09-16,6.799999999999999,141.6,518.6999999999999,735.7,539.9000000000001,191.59999999999997,27.0
2019-09-17,4.700000000000002,77.6,443.0000000000001,561.7,1117.6000000000001,135.50000000000003,39.0
2019-09-18,3.500000000000001,86.69999999999999,639.7,772.4,1096.8000000000002,157.4,35.8
2019-09-19,2.400000000000001,465.4000000000001,959.1999999999998,1673.1999999999996,787.9,182.20000000000005,65.8
2019-09-20,2.400000000000001,156.19999999999996,977.7,1216.8999999999999,993.9999999999999,222.0,75.4
2019-09-21,2.400000000000001,144.10000000000002,1222.1999999999998,1443.6000000000001,868.0000000000001,246.90000000000003,96.60000000000001
2019-09-22,2.400000000000001,55.9,664.8,751.1000000000003,1165.1999999999998,168.3,55.19999999999999
2019-09-23,2.400000000000001,39.39999999999999,296.59999999999997,356.99999999999994,1228.8999999999999,82.89999999999999,37.900000000000006
2019-09-24,2.400000000000001,56.3,384.2,470.4,1065.1999999999998,83.90000000000002,47.2
2019-09-25,2.400000000000001,50.29999999999999,334.6,411.29999999999995,1007.6,65.8,45.099999999999994
2019-09-26,2.400000000000001,37.25,343.75,400.8499999999999,1166.6499999999999,106.39999999999999,75.94999999999999
2019-09-27,2.400000000000001,34.70000000000001,328.90000000000003,382.1,1163.3,131.5,52.70000000000001
2019-09-28,2.400000000000001,16.100000000000005,229.89999999999995,254.6,1277.5000000000002,94.1,45.3
2019-09-29,2.400000000000001,14.399999999999999,197.5,219.70000000000002,1338.3000000000002,56.399999999999984,48.399999999999984
2019-09-30,2.400000000000001,138.67083333333335,557.8333333333333,771.15,694.2499999999999,81.80000000000001,40.77777777777778
2019-10-01,3.000000000000001,66.37916666666668,544.1666666666667,647.25,1165.2000000000003,110.0,41.02222222222223
2019-10-02,3.8,203.8,595.5000000000001,908.0999999999999,781.9,94.9,49.8
2019-10-03,4.599999999999998,739.4,809.9,1943.1999999999996,657.8000000000001,205.99999999999997,53.699999999999996
2019-10-04,4.5,319.5,687.1,1177.1000000000001,770.9000000000001,217.39999999999998,48.650000000000006
2019-10-05,3.200000000000001,95.0,779.0999999999997,924.4,654.6999999999999,204.29999999999998,26.000000000000004
2019-10-06,3.4000000000000012,38.1,392.19999999999993,451.1000000000001,1055.3000000000002,142.90000000000003,38.099999999999994
2019-10-07,3.4000000000000017,143.2,587.4,807.1,749.3,94.5,40.19999999999999
2019-10-08,2.9000000000000012,61.10000000000001,429.6000000000001,523.0999999999999,971.7999999999998,179.8,38.8
2019-10-09,2.700000000000001,42.05,440.85,505.59999999999997,1175.2749999999999,95.40000000000002,38.2
2019-10-10,2.700000000000001,60.9,391.6999999999999,485.49999999999994,1013.8750000000001,131.6,17.599999999999998
2019-10-11,2.500000000000001,27.800000000000004,357.20000000000005,399.3,1321.1000000000001,87.89999999999999,35.699999999999996
2019-10-12,3.5000000000000013,55.0,660.8,745.0,1016.9999999999999,83.4,41.3
2019-10-13,2.800000000000001,40.1,550.9,612.1999999999999,1110.0999999999997,103.89999999999998,25.200000000000003
2019-10-14,4.000000000000001,287.20000000000005,941.0000000000001,1381.1000000000001,468.0,154.39999999999998,33.2
2019-10-15,2.9000000000000012,67.09999999999998,520.2,622.9000000000001,889.0,108.10000000000001,32.70000000000001
2019-10-16,5.1000000000000005,309.09999999999997,736.3,1209.4000000000003,863.0,132.89999999999998,47.50000000000001
2019-10-17,3.100000000000001,116.30000000000001,751.0,929.5000000000001,882.3999999999999,111.40000000000002,14.800000000000002
2019-10-18,2.600000000000001,42.7,391.99999999999994,457.1,1430.1000000000001,124.4,39.49999999999999
2019-10-19,4.3,187.9,658.5999999999999,947.1,962.8000000000001,133.5,47.4
2019-10-20,4.9999999999999964,474.99999999999994,591.6999999999999,1319.6000000000004,689.6999999999999,202.49999999999997,66.4
2019-10-21,2.700000000000001,53.1,492.7,574.4,1085.8,112.89999999999998,44.7
2019-10-22,6.900000000000001,854.9999999999999,1030.4,2341.3500000000004,306.29999999999995,229.8,45.64999999999999
2019-10-23,7.3,1130.8,1332.1,3065.9,146.55,400.90000000000003,84.2
2019-10-24,6.8,563.0999999999998,1005.4,1869.0000000000002,200.29999999999998,422.9,34.4
2019-10-25,2.700000000000001,70.10000000000001,428.7,536.3000000000002,1058.3,103.3,29.500000000000007
2019-10-26,2.400000000000001,22.0,309.3,343.29999999999995,1420.2,130.2,30.7
2019-10-27,4.7,269.40000000000003,833.5,1246.3,544.7999999999998,257.5,33.5
2019-10-28,5.799999999999996,1182.3,954.5,2767.2000000000003,421.1,753.2999999999998,85.59999999999998
2019-10-29,3.100000000000002,74.9,725.1000000000001,839.9999999999999,1111.1,111.10000000000001,29.700000000000006
2019-10-30,3.8000000000000003,157.7,958.4000000000001,1199.8999999999999,719.5999999999999,275.5,15.999999999999998
2019-10-31,4.400000000000001,411.09999999999997,1066.7,1696.9000000000003,201.29999999999998,606.3,22.599999999999994
2019-11-01,3.800000000000001,168.10000000000002,787.8000000000003,1045.1,567.1999999999999,212.60000000000002,12.499999999999998
2019-11-02,2.400000000000001,20.10000000000001,249.79999999999998,280.2,1387.1999999999998,124.69999999999997,13.699999999999998
2019-11-03,3.6,102.3,637.1,794.1,717.5000000000001,199.1,16.700000000000003
2019-11-04,5.549999999999999,509.70000000000005,983.7,1764.85,479.55,176.89999999999998,31.799999999999997
2019-11-05,3.9000000000000012,174.79999999999998,710.7,979.4,525.2,216.4,28.899999999999995
2019-11-06,4.700000000000001,377.39999999999986,971.5999999999998,1550.0,484.0000000000001,355.70000000000005,36.6
2019-11-07,5.0,115.20000000000002,799.0,975.1999999999999,720.7999999999998,104.4,23.8
2019-11-08,7.499999999999997,1814.5,1058.6,3841.0999999999995,297.09999999999997,275.99999999999994,110.0
2019-11-09,3.000000000000001,233.8,941.7,1300.4999999999998,384.7,247.30000000000007,23.999999999999993
2019-11-10,5.800000000000001,346.70000000000005,855.3000000000001,1386.8,684.8000000000001,247.79999999999995,37.7
2019-11-11,3.5000000000000013,59.4,638.2,728.9999999999999,918.3000000000001,151.8,19.499999999999996
2019-11-12,3.600000000000002,73.1,649.3,761.2000000000002,908.9,98.2,21.400000000000006
2019-11-13,3.600000000000001,227.39999999999998,972.9,1322.0999999999997,522.8,128.2,23.500000000000004
2019-11-14,4.2,151.5,983.3999999999999,1216.2,882.3,94.60000000000001,17.700000000000006
2019-11-15,2.500000000000001,105.39999999999999,635.0,796.3000000000001,732.5,234.5,13.299999999999999
2019-11-16,5.5,419.4,961.3,1604.2000000000003,244.9,348.90000000000003,34.0
2019-11-17,10.099999999999998,1776.6,1191.5,3915.7999999999997,130.6,564.7,79.9
2019-11-18,4.7,398.7,886.5999999999999,1498.0000000000002,642.6000000000003,163.10000000000002,24.4
2019-11-19,7.999999999999999,1678.3999999999999,1480.3999999999999,4054.000000000001,73.8,386.5,77.2
2019-11-20,3.8000000000000016,176.79999999999998,996.3,1267.3,677.0999999999999,213.49999999999997,20.599999999999998
2019-11-21,4.4,368.8,943.8999999999996,1509.2,267.8,539.2,29.000000000000007
2019-11-22,4.000000000000002,155.10000000000002,1007.9000000000001,1246.0,686.3,159.50000000000003,26.800000000000008
2019-11-23,4.300000000000001,292.70000000000005,967.8,1417.0,309.00000000000006,286.50000000000006,21.8
2019-11-24,6.799999999999999,617.6999999999999,819.2,1766.6,328.1,336.4999999999999,34.39999999999999
2019-11-25,3.7000000000000015,95.50000000000001,763.0000000000001,909.5999999999999,677.1,122.89999999999999,24.199999999999996
2019-11-26,3.4000000000000017,50.400000000000006,593.9000000000001,671.6,1120.8000000000002,114.2,12.0
2019-11-27,3.5000000000000013,79.5,792.1,913.7,928.8,116.10000000000001,23.0
2019-11-28,3.6,171.3,661.6999999999999,923.9999999999999,673.1999999999999,197.19999999999996,24.87821229050279
2019-11-29,5.200000000000001,568.9,1040.9,1912.8999999999999,529.5999999999999,220.39999999999998,27.707262569832405
2019-11-30,5.400000000000001,639.9,1307.3,2287.9999999999995,227.20000000000005,327.7,29.316201117318442
2019-12-01,2.800000000000001,52.60000000000001,556.2,637.1000000000001,1011.2,137.9,30.925139664804473
2019-12-02,6.000000000000001,1029.8000000000002,1273.7999999999997,2853.2,237.60000000000002,362.8000000000001,32.53407821229051
2019-12-03,6.999999999999997,753.2999999999995,1358.4999999999998,2513.600000000001,179.0,314.50000000000006,34.14301675977654
2019-12-04,10.700000000000001,2490.7,1623.3999999999999,5442.9,117.59999999999998,473.30000000000007,35.75195530726258
2019-12-05,7.649999999999999,1076.1,938.0500000000003,2586.7999999999997,495.54999999999995,422.69999999999993,37.3608938547486
2019-12-06,2.400000000000001,27.7,469.99999999999994,512.0999999999999,1244.5,62.89999999999999,38.96983240223464
2019-12-07,2.500000000000001,36.29999999999999,509.6000000000001,565.2,1021.0,111.89999999999999,40.57877094972067
2019-12-08,2.400000000000001,12.000000000000002,232.40000000000003,250.5,1692.8000000000002,139.3,42.18770949720671
2019-12-09,4.2,245.70000000000002,669.7,1046.1,993.7,137.1,43.796648044692745
2019-12-10,2.700000000000001,71.3,616.4,725.8000000000001,996.5000000000001,153.70000000000005,45.40558659217877
2019-12-11,4.100000000000001,143.09999999999997,904.5,1123.4,791.2000000000002,129.9,47.014525139664805
2019-12-12,3.300000000000001,55.3,818.9,903.7,857.0,100.19999999999999,48.62346368715084
2019-12-13,3.300000000000001,36.7,561.4,617.8000000000001,1221.9999999999998,134.2,44.206703910614536
2019-12-14,3.4000000000000017,21.199999999999996,492.8,524.9,1539.3,161.60000000000002,56.60000000000001
2019-12-15,2.800000000000001,18.299999999999997,325.3,353.50000000000006,1636.4,121.7,34.3
2019-12-16,5.3999999999999995,226.49999999999997,1101.9,1449.1999999999998,796.3,118.4,60.4
2019-12-17,4.9,219.99999999999994,1214.8000000000002,1552.1999999999998,523.7,199.90000000000003,63.40000000000001
2019-12-18,3.200000000000001,150.79999999999998,1016.9000000000001,1247.8,677.1000000000001,198.79999999999995,40.39999999999999
2019-12-19,2.400000000000001,39.899999999999984,471.40000000000003,532.5,1101.1999999999998,184.5,54.30000000000001
2019-12-20,3.7000000000000015,134.89999999999998,880.7000000000002,1088.0,904.8,80.2,82.7
2019-12-21,3.1000000000000014,29.6,505.0,551.0999999999999,1386.9000000000003,108.19999999999999,68.5
2019-12-22,2.9000000000000012,34.5,639.8,692.5,1081.6000000000001,132.10000000000002,74.10000000000001
2019-12-23,3.3000000000000016,42.0,643.5,707.8999999999999,926.4999999999999,157.4,40.1
2019-12-24,2.600000000000001,22.1,457.9,492.4,1306.1999999999998,167.70000000000005,51.4
2019-12-25,6.3999999999999995,346.7,794.7,1326.6000000000001,789.8,184.1,40.4
2019-12-26,3.600000000000002,99.39999999999999,603.4999999999999,756.1999999999999,1019.6000000000001,166.8,54.300000000000004
2019-12-27,4.499999999999999,318.9,791.3999999999997,1280.6000000000001,509.00000000000006,292.79999999999995,47.39999999999999
2019-12-28,3.9000000000000017,104.8,733.3,894.0999999999999,553.1,339.1000000000001,39.20000000000001
2019-12-29,4.2,55.20000000000001,533.6,618.5000000000001,724.8999999999999,366.09999999999997,66.3
2019-12-30,4.0,248.4,765.8,1146.5000000000002,197.60000000000008,448.2,33.4
2019-12-31,2.800000000000001,257.9,941.4000000000001,1336.9,175.09999999999997,505.7,24.5
2020-01-01,4.499999999999998,307.5,978.1999999999999,1449.9999999999998,231.15,787.15,46.94634146341463
2020-01-02,3.600000000000001,24.15,450.94999999999993,488.25000000000006,1054.3000000000002,179.1,31.953658536585355
2020-01-03,3.1000000000000014,38.5,566.8,626.0999999999999,1366.3583815028899,126.90000000000002,63.600000000000016
2020-01-04,3.6000000000000005,40.5,721.8000000000001,783.7,1268.1710982658965,147.89999999999998,35.6
2020-01-05,3.0000000000000013,17.299999999999997,482.40000000000003,508.9,1279.4913294797684,96.89999999999999,34.5
2020-01-06,3.300000000000001,26.500000000000004,459.29999999999995,500.1,1290.8115606936415,155.7,49.49999999999999
2020-01-07,2.600000000000001,41.3,539.0,602.8,1302.1317919075152,217.40000000000003,37.7
2020-01-08,3.2000000000000006,61.1,654.4,747.8999999999999,1313.452023121387,270.6,32.099999999999994
2020-01-09,2.700000000000001,38.699999999999996,402.00000000000006,461.6,1324.77225433526,97.30000000000001,61.1
2020-01-10,3.800000000000001,56.50000000000001,665.9000000000001,752.0,1103.711560693642,144.70000000000002,75.29999999999998
2020-01-11,2.400000000000001,13.300000000000002,285.5,306.50000000000006,1601.3999999999999,149.7,60.39999999999999
2020-01-12,2.800000000000001,14.800000000000004,336.29999999999995,359.4,1500.1000000000001,82.1,24.700000000000003
2020-01-13,2.500000000000001,29.05,401.74999999999994,446.35,1410.7000000000003,111.69999999999999,101.05000000000001
2020-01-14,2.600000000000001,23.6,315.29999999999995,351.4000000000001,1600.1,119.80000000000001,52.9
2020-01-15,2.600000000000001,42.800000000000004,591.5,657.1999999999999,1292.0,102.89999999999999,78.3
2020-01-16,2.500000000000001,39.300000000000004,491.09999999999985,551.3,1213.0,152.60000000000002,50.5
2020-01-17,3.2000000000000015,33.4,565.4,616.6,1283.2000000000005,96.99999999999997,59.6
2020-01-18,4.7,215.00000000000003,1027.9,1357.7,553.1,176.79999999999998,44.6
2020-01-19,7.899999999999999,846.8,1293.8999999999999,2592.1999999999994,244.4,322.40000000000003,59.099999999999994
2020-01-20,7.1,2124.4,1609.0,4866.599999999999,36.00000000000001,590.1,83.49999999999999
2020-01-21,11.799999999999997,2864.5,1689.9999999999998,6082.699999999999,47.399999999999984,689.6,108.5
2020-01-22,7.299999999999999,1276.6,1290.6000000000001,3248.6,141.99999999999997,569.1999999999999,70.6
2020-01-23,3.800000000000001,162.50000000000003,991.9000000000001,1241.6,490.5000000000001,302.2,59.800000000000004
2020-01-24,4.699999999999999,360.4,1040.6,1593.2000000000003,254.9,337.30000000000007,56.6
2020-01-25,4.400000000000001,58.599999999999994,681.2,771.5000000000002,684.5000000000002,467.5000000000001,35.599999999999994
2020-01-26,3.1000000000000014,39.4,507.4,568.0,1014.4999999999998,350.99999999999994,44.1
2020-01-27,3.200000000000001,51.699999999999996,683.0,762.6000000000001,1260.9999999999998,94.20000000000003,65.0
2020-01-28,2.800000000000001,46.199999999999996,581.0000000000001,651.9,1427.4000000000005,70.60000000000001,54.5
