MeasurementDateGMT,Ealing - Western Avenue: Nitric Oxide (ug/m3),Ealing - Western Avenue: Nitrogen Dioxide (ug/m3),Ealing - Western Avenue: Oxides of Nitrogen (ug/m3),Ealing - Western Avenue: PM10 Particulate (ug/m3)
2020-03-03,1220.2,1494.2000000000003,3365.2,678.5999999999999
2020-03-04,1589.4999999999998,1656.6000000000001,4094.100000000001,716.0999999999999
2020-03-05,180.00000000000003,713.7999999999998,989.8000000000001,369.1
2020-03-06,1567.9,1591.6999999999998,3995.7000000000007,875.6
2020-03-07,624.3,978.1999999999998,1935.6999999999998,723.3999999999999
2020-03-08,200.60000000000002,464.20000000000005,772.3,379.69999999999993
2020-03-09,594.8000000000002,828.3999999999999,1739.5999999999997,463.7
2020-03-10,338.09999999999997,478.30000000000007,996.8,202.20000000000005
2020-03-11,408.1000000000001,602.5,1228.1,398.8
2020-03-12,370.9000000000001,592.8000000000001,1161.8,671.5
2020-03-13,580.9,963.7,1854.8000000000002,809.7000000000002
2020-03-14,322.99999999999983,679.4000000000001,1174.7,448.19999999999993
2020-03-15,266.1,689.0999999999999,1097.3000000000002,310.4
2020-03-16,889.6000000000001,1288.6999999999998,2652.7000000000003,675.3
2020-03-17,378.2,740.7,1321.1,664.5
2020-03-18,408.20000000000005,720.3,1345.6000000000001,669.7
2020-03-19,284.3,753.0,1189.2,491.80000000000007
2020-03-20,123.30000000000001,426.20000000000005,615.4,413.69999999999993
2020-03-21,72.50000000000001,328.40000000000003,440.3,432.80000000000007
2020-03-22,56.6,300.0,387.09999999999997,415.9
2020-03-23,359.59999999999997,1181.2,1732.6999999999998,624.6
2020-03-24,571.0,1362.7,2238.5999999999995,726.3000000000001
2020-03-25,757.8,1271.9,2433.7,813.4000000000002
2020-03-26,121.10000000000001,648.5000000000002,834.5,893.5
2020-03-27,65.1,336.09999999999997,435.3999999999999,916.9000000000001
2020-03-28,35.3,129.4,183.6,555.0000000000001
2020-03-29,31.1,78.8,126.10000000000002,401.5
2020-03-30,83.19999999999999,352.59999999999997,480.20000000000005,335.8999999999999
2020-03-31,57.9,349.3,437.99999999999994,405.2
2020-04-01,347.9999999999999,1095.8,1628.9,594.5999999999999
2020-04-02,214.3,650.1,979.0000000000001,350.2
2020-04-03,560.2,1043.9,1902.8999999999996,608.6
2020-04-04,334.69999999999993,748.8999999999999,1261.9,504.9
2020-04-05,74.0,354.5,468.3,441.59999999999997
2020-04-06,166.20000000000002,687.6000000000001,942.7999999999998,387.49999999999994
2020-04-07,364.99999999999994,975.8,1535.5999999999997,646.6
2020-04-08,118.90000000000003,1076.0000000000002,1257.9999999999998,1130.6000000000001
2020-04-09,138.29999999999998,980.5000000000002,1193.0,1234.7000000000003
2020-04-10,72.3,720.8000000000002,831.7999999999998,943.9999999999999
2020-04-11,136.09999999999997,903.0,1111.4999999999998,816.3000000000001
2020-04-12,65.1,399.90000000000015,499.79999999999995,644.9000000000002
2020-04-13,38.4,72.4,131.3,350.3
2020-04-14,97.59999999999998,416.20000000000005,566.5,408.0
2020-04-15,282.8,1018.1,1452.0,703.0
2020-04-16,176.49999999999994,977.9000000000001,1248.1999999999996,1154.5
2020-04-17,73.69999999999999,295.9,408.69999999999993,468.79999999999995
2020-04-18,70.50000000000001,371.29999999999995,478.79999999999995,521.0
2020-04-19,47.8,186.90000000000003,260.0,459.20000000000005
2020-04-20,70.60000000000001,251.49999999999997,359.99999999999994,605.0
2020-04-21,70.89999999999999,276.4,385.29999999999995,731.8000000000001
2020-04-22,76.19999999999999,346.1,462.8999999999999,699.9
2020-04-23,102.3,615.3,772.4,936.3999999999999
2020-04-24,99.50000000000003,559.3000000000001,711.8,779.4
2020-04-25,73.69999999999999,367.50000000000006,480.6000000000001,394.2
2020-04-26,90.80000000000003,440.2999999999999,579.1999999999999,429.59999999999997
2020-04-27,267.59999999999997,703.1999999999998,1112.6999999999998,615.2
2020-04-28,84.84999999999998,351.8,481.5,248.1320754716981
2020-04-29,303.3999999999999,569.7,1035.4,443.411320754717
2020-04-30,293.2,600.4,1050.1000000000001,570.2566037735849
2020-05-01,203.79999999999998,460.49999999999994,773.6,413.9
2020-05-02,125.0,458.0,649.6999999999999,288.20000000000005
2020-05-03,113.0,590.4000000000001,763.5000000000001,328.30000000000007
2020-05-04,98.8,477.90000000000003,629.4,455.70000000000005
2020-05-05,109.1,314.5,481.49999999999994,378.7
2020-05-06,136.20000000000002,639.6999999999999,848.4999999999999,455.2
2020-05-07,246.99999999999997,914.2000000000002,1293.4000000000005,607.5999999999999
2020-05-08,124.00000000000001,824.6999999999999,1014.9,485.99999999999994
2020-05-09,265.69999999999993,846.9,1254.4,753.3999999999999
2020-05-10,39.900000000000006,160.89999999999998,221.90000000000003,577.6
2020-05-11,68.19999999999999,167.3,271.79999999999995,423.6
2020-05-12,179.60000000000005,549.0,824.4000000000001,318.9
2020-05-13,78.80000000000001,248.99999999999997,370.2999999999999,323.6
2020-05-14,104.9,364.1000000000001,525.1,272.2
2020-05-15,388.5,827.6,1423.1000000000001,387.1
2020-05-16,186.59999999999997,686.5999999999999,973.2,305.1
2020-05-17,123.30000000000003,539.2,727.7999999999998,317.7
2020-05-18,221.4,560.6,899.9999999999998,378.0000000000001
2020-05-19,264.7,733.2999999999998,1138.4,321.3
2020-05-20,399.5000000000001,950.5000000000001,1563.1000000000001,409.3
2020-05-21,261.7,889.5999999999999,1291.4999999999998,475.9999999999999
2020-05-22,158.1,316.00000000000006,558.5000000000001,496.20000000000005
2020-05-23,84.2,166.10000000000002,295.3,440.80000000000007
2020-05-24,77.80000000000001,314.59999999999997,434.09999999999997,329.5999999999999
2020-05-25,130.1,572.1,771.5,390.0000000000001
2020-05-26,394.15000000000003,849.8000000000001,1454.4499999999996,531.85
2020-05-27,161.09999999999997,730.5,977.6999999999999,377.09999999999997
2020-05-28,129.09999999999997,417.9,616.0,381.6
2020-05-29,194.39999999999998,602.0000000000001,900.5000000000001,394.7
2020-05-30,73.89999999999999,343.1,456.09999999999997,357.4000000000001
2020-05-31,52.9,246.1,327.0999999999999,320.2
2020-06-01,99.80000000000001,437.7,591.0000000000001,350.8
2020-06-02,181.89999999999998,722.7,1002.0,396.29999999999995
2020-06-03,338.3,864.1999999999998,1382.9999999999998,441.1000000000001
2020-06-04,225.3,525.4000000000001,871.0999999999999,256.8
2020-06-05,324.20000000000005,610.9,1107.7,287.99999999999994
2020-06-06,191.8,424.5,718.2,186.0
2020-06-07,102.30000000000001,300.99999999999994,458.3000000000001,165.7
2020-06-08,116.5,336.2,514.8,287.4
2020-06-09,248.2,747.4,1128.3,309.8
2020-06-10,563.2,914.5000000000002,1777.9,371.49999999999994
2020-06-11,129.3,420.70000000000005,618.5999999999999,369.70000000000005
2020-06-12,123.30000000000003,624.0999999999999,813.3999999999999,515.5
2020-06-13,186.09999999999997,746.7,1031.9,258.69999999999993
2020-06-14,215.09999999999997,657.0000000000001,987.0,306.70000000000005
2020-06-15,416.1000000000001,915.1999999999999,1553.2,315.2
2020-06-16,452.1000000000001,892.3000000000001,1585.9999999999998,319.2
2020-06-17,570.4,1116.1999999999998,1990.4000000000003,413.9
2020-06-18,494.4,871.6999999999997,1629.5000000000002,260.7
2020-06-19,377.20000000000005,585.5999999999999,1164.2,261.40000000000003
2020-06-20,231.7,484.8,840.2999999999998,235.49999999999997
2020-06-21,132.1,335.6000000000001,538.1,193.30000000000004
2020-06-22,435.1000000000001,632.1000000000001,1299.1000000000001,351.09999999999997
2020-06-23,525.6,1015.5,1821.3000000000002,436.0
2020-06-24,238.39999999999998,1157.0000000000002,1522.9000000000003,540.0
2020-06-25,178.5,1144.9000000000003,1418.9000000000003,553.4
2020-06-26,358.7,1131.6999999999998,1681.7,541.4000000000001
2020-06-27,176.8,288.2,559.4,240.39999999999995
2020-06-28,109.1,208.60000000000002,375.59999999999997,193.2
2020-06-29,237.10000000000002,335.49999999999994,698.5999999999999,271.90000000000003
2020-06-30,354.6000000000001,465.00000000000006,1008.9999999999999,326.13461538461536
2020-07-01,344.4999999999999,438.30000000000007,966.4999999999999,614.6307692307694
2020-07-02,443.09999999999985,713.3,1392.6999999999998,606.3346153846153
2020-07-03,443.0,607.9,1286.8,400.9
2020-07-04,243.50000000000003,384.0,757.4999999999999,233.4
2020-07-05,127.80000000000001,257.29999999999995,453.29999999999995,349.49999999999994
2020-07-06,387.49999999999994,653.1999999999999,1247.6,403.49999999999994
2020-07-07,598.2999999999998,1000.4999999999999,1917.9999999999998,460.90000000000003
2020-07-08,709.8999999999999,674.8999999999999,1763.5000000000005,383.8999999999999
2020-07-09,603.4,592.4999999999999,1517.9999999999998,375.49999999999994
2020-07-10,463.6,786.3000000000001,1496.6,360.9000000000001
2020-07-11,251.8,726.1999999999999,1112.9,369.90000000000003
2020-07-12,180.79999999999998,837.0000000000001,1114.5,392.7
2020-07-13,507.8999999999999,945.3000000000002,1724.6000000000001,462.20000000000005
2020-07-14,370.7999999999999,696.2,1264.7,459.4000000000001
2020-07-15,670.3999999999999,875.0,1902.7,371.8
2020-07-16,404.50000000000006,669.6999999999999,1290.9999999999998,353.19999999999993
2020-07-17,650.9999999999999,931.5999999999998,1929.7,571.3
2020-07-18,286.2,573.8000000000001,1012.2,379.7
2020-07-19,77.79999999999998,378.7,498.09999999999997,252.6
2020-07-20,228.80000000000004,638.1,989.1,368.80000000000007
2020-07-21,259.6,793.3999999999999,1191.6000000000001,451.5
2020-07-22,750.5442622950819,1293.1131147540984,2445.4196721311473,589.0000000000001
2020-07-23,930.0000000000001,1358.3999999999999,2786.4000000000005,533.7
2020-07-24,942.2754098360657,1280.9704918032787,2727.8557377049174,432.2999999999999
2020-07-25,954.5508196721312,1203.5409836065573,2669.311475409836,328.6
2020-07-26,966.8262295081968,1126.1114754098362,2610.7672131147538,378.50000000000006
2020-07-27,624.5032786885246,747.2639344262296,1705.7459016393445,477.29999999999995
2020-07-28,347.19999999999993,639.3,1171.7999999999997,401.0999999999999
2020-07-29,701.3999999999999,1004.9000000000001,2080.5,513.1
2020-07-30,696.9999999999998,1376.4,2444.7999999999997,556.0999999999999
2020-07-31,395.0,1511.2,2116.6000000000004,894.0000000000001
2020-08-01,208.69999999999996,446.99999999999994,766.8000000000001,374.00000000000006
2020-08-02,168.79999999999998,411.59999999999997,670.5,310.6
2020-08-03,282.8,678.6,1111.7,372.6
2020-08-04,750.1999999999998,984.2000000000002,2134.6,469.9
2020-08-05,447.8,620.2999999999998,1306.9000000000003,409.0
2020-08-06,808.3000000000001,1097.5,2336.5,466.4000000000001
2020-08-07,1043.0,2117.9,3717.5,872.3
2020-08-08,257.4,938.3,1331.0,798.0
2020-08-09,100.20000000000002,525.0,678.3000000000001,698.4999999999999
2020-08-10,265.90000000000003,1223.6,1631.5,852.2999999999998
2020-08-11,179.59999999999997,1628.9999999999995,1904.1,1118.1000000000001
2020-08-12,258.70000000000005,1763.8999999999996,2160.4000000000005,1376.1
2020-08-13,100.69999999999999,723.7999999999998,878.1999999999999,775.0000000000001
2020-08-14,325.7,826.7,1326.5000000000005,480.9
2020-08-15,216.7,704.4000000000002,1036.3999999999999,575.0522727272727
2020-08-16,193.79999999999998,917.7,1215.3,773.2636363636364
2020-08-17,611.3,1112.2,2049.0,706.5000000000001
2020-08-18,421.1000000000001,649.7,1295.3999999999996,639.7363636363635
2020-08-19,753.3500000000001,1019.45,2175.1000000000004,512.8477272727273
2020-08-20,505.09999999999997,840.6,1614.6000000000001,678.7355555555556
2020-08-21,266.9,419.6000000000001,828.4000000000001,586.5244444444444
2020-08-22,197.45,369.05,671.35,516.5511111111111
2020-08-23,187.2,402.9,691.3,446.5777777777778
2020-08-24,527.4,752.1999999999999,1560.6,376.60444444444454
2020-08-25,408.0000000000001,476.6,1102.3999999999999,306.63111111111124
2020-08-26,465.99999999999994,795.8000000000001,1510.7,334.67555555555555
2020-08-27,752.2000000000002,1045.1000000000001,2198.2999999999997,549.6500000000001
2020-08-28,590.1,729.5000000000001,1634.2,389.65000000000003
2020-08-29,87.4,281.7,415.3000000000001,318.7
2020-08-30,46.4,205.5,276.5,378.00000000000006
2020-08-31,458.9,928.4000000000001,1631.3999999999996,516.9
2020-09-01,1266.5,1406.3,3348.5,706.8
2020-09-02,856.5999999999998,1298.2,2611.4,611.4999999999999
2020-09-03,403.8999999999999,616.5,1235.5,435.40000000000003
2020-09-04,596.2,856.3000000000001,1770.6,626.6999999999999
2020-09-05,674.4,951.7000000000002,1985.5,558.5
2020-09-06,389.0999999999999,910.8,1507.9,529.8
2020-09-07,924.0000000000001,796.7999999999997,2213.6,500.6000000000001
2020-09-08,577.1000000000001,648.6,1533.8000000000004,431.6
2020-09-09,527.0,713.4999999999999,1522.1,514.3
2020-09-10,380.7000000000001,934.2,1517.4999999999998,613.0
2020-09-11,1100.4999999999998,1107.8,2795.1999999999994,676.3000000000001
2020-09-12,289.8,627.8,1072.1000000000001,451.19999999999993
2020-09-13,298.09999999999997,661.0000000000001,1118.2,429.59999999999997
2020-09-14,751.4000000000001,1408.3,2560.3999999999996,832.6
2020-09-15,465.29999999999995,1685.7999999999997,2399.0,1405.0
2020-09-16,107.5,617.1000000000003,782.0,871.0
2020-09-17,179.39999999999998,489.09999999999997,764.3,746.6
2020-09-18,195.95,596.0000000000001,896.7500000000001,715.9
2020-09-19,88.50000000000001,372.90000000000003,509.2,681.3
2020-09-20,55.19999999999999,273.3,357.70000000000005,593.5999999999999
2020-09-21,685.6000000000001,1341.8,2393.0000000000005,919.7999999999998
2020-09-22,1069.7,1328.1000000000001,2967.7999999999997,884.8000000000001
2020-09-23,634.6,945.0,1917.8999999999996,481.5
2020-09-24,909.5,1090.8999999999999,2486.1000000000004,456.99999999999994
2020-09-25,457.29999999999995,699.8999999999999,1400.8,364.2999999999999
2020-09-26,167.29999999999998,408.4999999999999,665.1,381.20000000000005
2020-09-27,70.4,251.1,359.0,296.59999999999997
2020-09-28,803.1999999999999,1101.8999999999999,2333.2999999999993,596.1000000000001
2020-09-29,927.9000000000001,1236.7,2659.4999999999995,557.0
2020-09-30,1193.0,1206.5,3036.099999999999,599.2
2020-10-01,861.8000000000001,1124.8500000000001,2446.1499999999996,538.55
2020-10-02,311.4,814.4,1292.6000000000001,324.84999999999997
2020-10-03,557.6000000000001,952.1999999999999,1807.2000000000003,415.49999999999994
2020-10-04,275.09999999999997,552.5000000000001,974.0000000000001,193.79999999999998
2020-10-05,869.0,863.2,2195.4,406.6
2020-10-06,629.5999999999999,767.3,1732.8000000000002,361.90000000000003
2020-10-07,774.2,950.8,2138.2,538.2
2020-10-08,568.6,814.4,1686.3999999999999,422.0
2020-10-09,1460.2999999999997,1233.5999999999997,3472.6000000000004,655.7
2020-10-10,479.4,918.0999999999998,1652.6999999999998,412.6
2020-10-11,241.50000000000003,693.1999999999998,1063.1,343.2
2020-10-12,1471.4999999999998,1248.1000000000001,3504.2000000000003,613.3
2020-10-13,624.1999999999999,909.3500000000001,1866.1499999999999,443.70000000000005
2020-10-14,248.29999999999995,680.1,1060.4,470.8
2020-10-15,220.60000000000002,692.0999999999999,1030.4999999999998,401.2
2020-10-16,327.20000000000005,928.9999999999999,1430.8,491.29999999999995
2020-10-17,187.1,798.4,1085.4,407.5999999999999
2020-10-18,682.6999999999999,1192.6,2238.6,647.1
2020-10-19,970.3,1217.0,2704.2000000000003,714.3
2020-10-20,808.7,907.3999999999999,2147.2000000000003,712.8
2020-10-21,562.9,951.7,1815.0999999999997,382.1999999999999
2020-10-22,761.8000000000001,1073.8000000000002,2241.8999999999996,561.6999999999999
2020-10-23,882.2,1103.8999999999999,2456.5000000000005,546.3000000000001
2020-10-24,246.79999999999993,568.9,947.2,398.3999999999999
2020-10-25,324.1,709.1999999999999,1205.8,339.99999999999994
2020-10-26,796.0999999999999,1099.5,2319.8999999999996,560.3
2020-10-27,1059.7,1130.3000000000002,2755.1000000000004,458.6
2020-10-28,686.9,857.1999999999999,1910.45,480.1
2020-10-29,757.6000000000001,817.5999999999999,1979.3000000000002,403.5999999999999
2020-10-30,481.70000000000005,730.9000000000001,1469.4999999999998,426.00000000000006
2020-10-31,300.40000000000003,575.5000000000001,1036.5,430.4000000000001
2020-11-01,195.90000000000003,360.40000000000003,661.0000000000002,407.59999999999997
2020-11-02,352.90000000000003,504.90000000000003,1046.3,332.79999999999995
2020-11-03,1070.7,1271.2999999999997,2912.8000000000006,452.79999999999995
2020-11-04,2604.5,1697.4000000000003,5691.0,923.6
2020-11-05,4337.2,1734.7000000000003,8384.699999999999,2076.2000000000003
2020-11-06,1491.8000000000004,1506.2999999999997,3793.600000000001,1430.3
2020-11-07,1045.7,1197.1999999999998,2800.2,1017.8714285714286
2020-11-08,787.8000000000002,961.6,2169.7,1178.0205714285714
2020-11-09,937.0000000000001,1195.4000000000003,2631.9000000000005,1200.308
2020-11-10,1352.7,1383.8999999999999,3457.7000000000003,874.5999999999999
2020-11-11,1046.1,980.5999999999999,2584.6,770.2
2020-11-12,561.0000000000001,808.6999999999999,1669.2,622.4
2020-11-13,854.9999999999999,1217.8000000000002,2528.8,770.3999999999999
2020-11-14,215.80000000000004,522.5,853.6,487.09999999999997
2020-11-15,120.5,285.20000000000005,470.2,297.6
2020-11-16,488.5,678.3999999999999,1427.5000000000002,495.30000000000007
2020-11-17,485.3,624.4000000000001,1368.7,543.9
2020-11-18,557.1000000000001,645.5999999999999,1499.3,617.0999999999999
2020-11-19,784.4999999999999,1042.9,2246.0,540.1999999999999
2020-11-20,1601.1000000000004,1402.4999999999998,3857.6,710.0999999999998
2020-11-21,222.5,428.40000000000003,769.0999999999999,336.50000000000006
2020-11-22,735.0,1104.5,2230.7999999999997,451.49999999999994
2020-11-23,1932.9999999999998,1423.5,4387.300000000001,986.2000000000002
2020-11-24,854.15,1045.0499999999997,2354.8500000000004,666.6
2020-11-25,867.1000000000001,1134.85,2464.6500000000005,815.4000000000001
2020-11-26,1018.8000000000001,1345.6000000000001,2908.2000000000003,864.4
2020-11-27,2774.6,1550.8,5804.7,1220.9
2020-11-28,618.4,1236.2,2184.7999999999997,1039.4
2020-11-29,390.90000000000003,1104.3,1703.6999999999998,784.0000000000001
2020-11-30,959.7999999999998,891.6999999999998,2363.2999999999997,717.2
2020-12-01,633.5,1076.5,2047.9,644.3
2020-12-02,2306.4,1604.1,5141.200000000001,1117.0
2020-12-03,1824.7000000000003,1673.1,4470.8,522.7075342465754
2020-12-04,1055.9,1159.3000000000002,2778.7999999999997,594.1397260273973
2020-12-05,304.09999999999997,944.9,1411.1999999999998,708.1561643835616
2020-12-06,367.4,914.2000000000002,1477.3,822.1726027397261
2020-12-07,1078.6499999999999,1211.0000000000002,2865.4000000000005,936.1890410958903
2020-12-08,2781.7999999999997,1493.0,5758.5,1050.2054794520545
2020-12-09,1564.5000000000005,1407.7,3806.1,1114.6794520547944
2020-12-10,896.5,1102.1999999999998,2476.7000000000003,725.2000000000002
2020-12-11,1922.2000000000003,1570.0,4517.7,618.9
2020-12-12,929.2,1149.9999999999998,2574.3,568.9
2020-12-13,611.7,986.8,1925.0,398.3999999999999
2020-12-14,963.6999999999999,1134.2,2611.7999999999997,489.1
2020-12-15,1317.6,1441.6000000000001,3461.8,582.4
2020-12-16,1228.5000000000002,1405.7000000000003,3289.0,596.7
2020-12-17,1022.9999999999998,1148.2,2717.0,577.5
2020-12-18,508.8000000000001,652.9000000000001,1433.1999999999996,355.59999999999997
2020-12-19,406.4,719.6999999999999,1342.3999999999996,445.30000000000007
2020-12-20,350.0,702.0000000000001,1238.8000000000002,358.09999999999997
2020-12-21,459.8500000000001,764.9999999999998,1469.9999999999998,286.50000000000006
2020-12-22,900.3,1049.9999999999998,2430.5,466.5
2020-12-23,652.1999999999999,1015.8,2015.7999999999995,331.90000000000003
2020-12-24,183.79999999999998,463.70000000000005,745.6000000000001,158.1
2020-12-25,317.40000000000003,707.0,1193.8999999999999,366.6000000000001
2020-12-26,173.4,396.79999999999995,663.0000000000002,210.6
2020-12-27,347.9,625.3999999999999,1158.8,334.29999999999995
2020-12-28,437.7,993.1,1663.9,322.4
2020-12-29,422.69999999999993,807.9000000000001,1455.9999999999998,467.79999999999995
2020-12-30,1595.8999999999999,1265.3999999999996,3712.2000000000003,642.5999999999999
2020-12-31,841.3000000000003,1040.3999999999999,2330.3,538.1
2021-01-01,483.8999999999999,733.0000000000001,1475.0000000000002,717.5
2021-01-02,284.40000000000003,701.4999999999999,1137.9,246.3
2021-01-03,133.29999999999998,410.7999999999999,615.0000000000001,211.20000000000002
2021-01-04,207.29999999999995,493.30000000000007,811.4000000000001,246.29999999999998
2021-01-05,240.90000000000003,549.1,918.2000000000002,247.6
2021-01-06,363.8999999999999,703.2,1261.4,320.6000000000001
2021-01-07,1112.8,1107.6999999999996,2814.499999999999,683.2
2021-01-08,987.7,1036.6,2551.1,655.8000000000001
2021-01-09,1074.5,1075.2,2722.3000000000006,695.3000000000001
2021-01-10,406.20000000000005,796.4000000000001,1419.2999999999997,437.2
2021-01-11,425.4,667.4,1319.4,327.09999999999997
2021-01-12,611.1999999999999,1042.6000000000001,1979.2999999999997,281.5
2021-01-13,1430.6000000000006,1196.3,3389.2,538.6
2021-01-14,412.99999999999994,1028.8,1662.0000000000002,182.59999999999997
2021-01-15,1613.2,1177.7,3651.2000000000003,617.6
2021-01-16,560.8000000000001,919.9,1779.8000000000002,347.70000000000005
2021-01-17,431.40000000000003,926.4999999999999,1587.6,447.7
2021-01-18,1098.0000000000002,1112.6,2795.7999999999997,410.8
2021-01-19,419.0,513.15,1155.45,176.79999999999998
2021-01-20,475.5,565.1000000000003,1294.3000000000002,351.50000000000006
2021-01-21,646.3000000000002,879.8000000000002,1871.3,457.5
2021-01-22,1581.7999999999997,1438.3999999999999,3863.900000000001,675.6999999999999
2021-01-23,920.4,1198.0,2609.3,477.5
2021-01-24,556.4,1305.9000000000003,2158.6,402.0
2021-01-25,1447.6,1405.4999999999998,3625.8,414.9
2021-01-26,2106.6,1659.3000000000002,4889.3,496.0
2021-01-27,1505.9000000000003,1410.5,3718.899999999999,500.0
2021-01-28,554.0,931.9999999999998,1781.3,358.70000000000005
2021-01-29,625.1000000000001,944.9,1903.1999999999998,409.49999999999994
2021-01-30,166.99999999999997,768.0,1023.5000000000001,264.29999999999995
2021-01-31,165.7,787.6,1041.9,377.69999999999993
2021-02-01,559.7500000000001,923.55,1782.1,484.8
2021-02-02,904.3000000000001,963.3000000000002,2349.9,562.0
2021-02-03,1140.8000000000002,1237.0000000000002,2986.9,566.0
2021-02-04,1244.6000000000001,1418.1999999999998,3327.5000000000005,518.9
2021-02-05,1174.2999999999997,1370.8999999999999,3171.4,456.5
2021-02-06,430.1,777.9000000000001,1437.5999999999997,369.3
2021-02-07,69.8,213.39999999999998,320.0999999999999,425.00000000000006
2021-02-08,241.79999999999995,739.8,1110.9,330.00000000000006
2021-02-09,302.8,852.4000000000001,1316.8,316.2
2021-02-10,326.7,898.9999999999999,1400.4,440.7
2021-02-11,447.9,1072.9,1759.8,605.7
2021-02-12,340.4999999999999,793.2,1315.7,625.8000000000001
2021-02-13,260.70000000000005,740.4,1139.5,581.6999999999999
2021-02-14,296.3999999999999,710.9999999999999,1165.6000000000001,672.2
2021-02-15,842.95,1039.6499999999999,2332.1499999999996,519.85
2021-02-16,560.5,842.4,1701.8999999999996,501.7
2021-02-17,514.2,624.5,1413.1000000000006,464.5999999999999
2021-02-18,504.7,756.5000000000001,1530.6000000000001,487.6000000000001
2021-02-19,610.9000000000001,849.1,1785.7999999999997,764.3
2021-02-20,165.8,455.19999999999993,709.7,1091.8999999999999
2021-02-21,211.00000000000003,768.4999999999999,1092.0999999999997,817.9000000000002
2021-02-22,1426.6000000000001,1390.7,3578.200000000001,941.7
2021-02-23,558.2000000000002,691.2,1547.0,599.7
2021-02-24,425.8,642.3,1294.5,795.7999999999998
2021-02-25,749.1999999999999,1170.3999999999999,2319.0999999999995,873.7999999999998
2021-02-26,1520.0,1454.0,3784.3999999999996,1159.8
2021-02-27,1367.3999999999999,1239.6,3336.2999999999993,971.4
2021-02-28,74.09999999999998,533.2,646.7,638.5999999999999
2021-03-01,206.5,637.6999999999999,954.1,929.5999999999999
2021-03-02,538.8499999999999,871.55,1698.0500000000002,1320.6
2021-03-03,1395.6000000000001,1321.6,3461.6,1409.8
2021-03-04,234.5999999999999,766.5,1126.1,599.8999999999999
2021-03-05,190.89999999999998,660.5,952.8999999999999,572.3
2021-03-06,141.6,780.1000000000001,997.6,532.4
2021-03-07,549.5,1004.4,1846.8,819.9000000000002
2021-03-08,1507.1,1671.6000000000001,3982.5,1669.1999999999996
2021-03-09,809.8,1091.7,2333.1000000000004,1156.4
2021-03-10,430.70000000000005,585.0999999999999,1245.0000000000002,563.7
2021-03-11,206.5,367.19999999999993,683.3000000000001,548.3000000000001
2021-03-12,340.90000000000003,529.3999999999999,1051.8,495.8999999999999
2021-03-13,149.1,416.69999999999993,645.1000000000001,354.7
2021-03-14,116.29999999999998,462.19999999999993,640.5,330.6
2021-03-15,343.5,871.3000000000001,1397.6,595.5000000000001
2021-03-16,517.65,849.7000000000002,1643.2000000000003,682.4999999999999
2021-03-17,374.0,808.0999999999999,1381.3,786.7
2021-03-18,287.40000000000003,840.3000000000001,1281.0000000000002,733.4999999999998
2021-03-19,120.8,471.2,656.4,775.1999999999997
2021-03-20,401.2,972.5000000000002,1587.3999999999996,775.1999999999997
2021-03-21,140.2,492.09999999999997,707.9,775.1999999999997
2021-03-22,751.6999999999999,1367.5000000000002,2520.0000000000005,775.1999999999997
2021-03-23,1145.2000000000003,1201.8999999999999,2958.399999999999,775.1999999999997
2021-03-24,789.4000000000001,1146.8,2357.4,924.7999999999998
2021-03-25,624.9999999999998,939.9,1898.0999999999997,581.6999999999999
2021-03-26,485.1000000000001,753.1999999999999,1496.9999999999998,479.7
2021-03-27,165.99999999999997,441.7,695.9,473.90000000000003
2021-03-28,73.2,278.7,391.2,528.7
2021-03-29,381.75,826.25,1411.65,830.1000000000001
2021-03-30,1404.5,2062.7999999999993,4216.6,1425.8
2021-03-31,2186.5,2387.9999999999995,5740.300000000001,1886.0000000000002
2021-04-01,412.0000000000002,669.9000000000001,1302.1000000000001,1171.4061946902655
2021-04-02,46.5,277.00000000000006,348.4,1046.792920353982
2021-04-03,41.900000000000006,277.09999999999997,340.79999999999995,911.7132743362832
2021-04-04,124.80000000000001,654.0,845.6999999999998,776.633628318584
2021-04-05,75.3,351.5,466.90000000000003,641.553982300885
2021-04-06,455.40000000000003,802.0000000000001,1500.5,583.9
2021-04-07,779.5,1159.2,2354.3,720.2
2021-04-08,552.7,938.6999999999999,1786.1,597.3
2021-04-09,581.1,914.7,1805.5999999999997,492.4000000000001
2021-04-10,71.8,433.4,543.9,362.90000000000003
2021-04-11,144.1,614.9,835.3,271.7
2021-04-12,1149.5,1488.1,3249.999999999999,592.4
2021-04-13,1686.5,1746.8000000000002,4332.499999999999,868.45
2021-04-14,535.6,1064.85,1885.8000000000004,615.7
2021-04-15,180.89999999999995,722.3,999.1999999999999,442.0
2021-04-16,243.00000000000003,997.1,1369.7,501.4000000000001
2021-04-17,127.60000000000002,830.4000000000002,1025.7,380.3
2021-04-18,176.4,892.0,1162.3999999999999,437.0
2021-04-19,531.3999999999999,1254.6999999999998,2068.0,927.8999999999999
2021-04-20,408.29999999999995,1346.0,1972.4000000000003,1243.1999999999998
2021-04-21,171.40000000000003,959.9,1222.8000000000004,1115.9
2021-04-22,196.00000000000003,689.8000000000001,989.7999999999997,649.7
2021-04-23,275.8999999999999,852.2,1274.8,638.8000000000001
2021-04-24,95.40000000000002,603.4,749.8,567.6
2021-04-25,40.89999999999999,227.1,290.1,335.49999999999994
2021-04-26,110.5,486.50000000000006,656.1,511.1000000000001
