MeasurementDateGMT,Harrow - Stanmore: Nitric Oxide (ug/m3),Harrow - Stanmore: Nitrogen Dioxide (ug/m3),Harrow - Stanmore: Oxides of Nitrogen (ug/m3),Harrow - Stanmore: PM10 Particulate (ug/m3)
2020-04-27,26.850000000000005,347.2499999999999,388.54999999999995,491.9
2020-04-28,16.7,238.20000000000002,263.79999999999995,152.80000000000004
2020-04-29,21.900000000000002,229.10000000000002,262.70000000000005,268.59999999999997
2020-04-30,20.000000000000004,247.99999999999997,278.5,278.7
2020-05-01,19.900000000000002,209.29999999999998,239.6,223.75
2020-05-02,17.5,286.8,313.5,183.85
2020-05-03,42.300000000000004,459.9,525.1999999999999,341.0
2020-05-04,22.400000000000002,271.8,306.50000000000006,367.69999999999993
2020-05-05,18.6,183.50000000000003,212.3,334.4
2020-05-06,43.279999999999994,264.53999999999996,330.56,371.70000000000005
2020-05-07,44.63999999999999,274.92,343.08000000000004,401.40000000000003
2020-05-08,25.68,380.78999999999996,420.4100000000001,437.55
2020-05-09,21.499999999999996,416.6,449.3999999999999,718.1000000000001
2020-05-10,13.499999999999996,155.5,176.09999999999997,518.9499999999998
2020-05-11,18.500000000000004,123.60000000000002,151.9,309.40000000000003
2020-05-12,24.400000000000002,246.99999999999991,284.90000000000003,225.70000000000002
2020-05-13,17.8,163.0,190.39999999999998,240.79999999999998
2020-05-14,24.2,214.19999999999996,251.2,172.00000000000003
2020-05-15,32.8,313.40000000000003,363.7,271.2
2020-05-16,15.7,235.6,259.90000000000003,331.32173913043476
2020-05-17,23.7,222.59999999999997,258.7,382.2434782608695
2020-05-18,18.700000000000006,140.0,168.9,406.7347826086957
2020-05-19,22.7,187.0,222.20000000000002,249.84999999999997
2020-05-20,29.599999999999998,266.90000000000003,312.09999999999997,317.09999999999997
2020-05-21,30.999999999999996,310.9,358.4,433.70000000000005
2020-05-22,13.899999999999999,128.3,150.2,523.0
2020-05-23,11.700000000000001,59.2,76.6,490.4
2020-05-24,16.4,108.20000000000002,134.00000000000003,366.2000000000001
2020-05-25,24.700000000000003,199.90000000000003,237.59999999999997,347.70000000000005
2020-05-26,23.3,229.19999999999996,265.1,357.70000000000005
2020-05-27,31.44999999999999,286.79999999999995,335.3500000000001,362.79999999999995
2020-05-28,21.6,164.29999999999998,197.50000000000003,333.99999999999994
2020-05-29,28.3,207.49999999999997,250.7,343.5
2020-05-30,20.900000000000002,168.70000000000002,200.99999999999997,408.30000000000007
2020-05-31,16.200000000000003,130.2,155.40000000000003,337.4000000000001
2020-06-01,20.9,187.7,219.49999999999997,342.4
2020-06-02,19.2,214.39999999999998,243.79999999999995,361.29999999999995
2020-06-03,30.2,363.1,409.49999999999994,419.7
2020-06-04,18.6,140.3,169.0,213.7
2020-06-05,14.6,111.29999999999998,133.5,189.20000000000002
2020-06-06,17.599999999999998,161.40000000000003,188.60000000000002,174.79999999999995
2020-06-07,19.499999999999996,124.20000000000002,153.90000000000003,159.8
2020-06-08,21.5,144.8,177.6,282.6
2020-06-09,24.800000000000004,241.40000000000003,279.79999999999995,314.6
2020-06-10,29.999999999999996,303.09999999999997,348.79999999999995,322.1
2020-06-11,24.500000000000004,196.79999999999998,234.5,362.29999999999995
2020-06-12,26.599999999999998,327.1,367.5,498.40000000000003
2020-06-13,26.799999999999997,309.3,350.40000000000003,258.09999999999997
2020-06-14,19.400000000000002,224.19999999999996,254.6,299.09999999999997
2020-06-15,33.300000000000004,353.6,404.2,238.29999999999998
2020-06-16,27.000000000000004,254.2,295.2,238.0
2020-06-17,68.29999999999998,471.3500000000001,576.8,315.79999999999995
2020-06-18,27.000000000000004,211.49999999999997,252.89999999999998,168.5
2020-06-19,23.1,219.7,255.80000000000004,189.20000000000002
2020-06-20,23.800000000000004,186.39999999999998,222.50000000000003,232.8
2020-06-21,16.799999999999997,127.8,153.3,215.60000000000002
2020-06-22,33.300000000000004,215.09999999999997,266.09999999999997,357.0
2020-06-23,31.300000000000004,288.2,336.3,436.8
2020-06-24,41.3,462.20000000000005,525.0,546.0
2020-06-25,29.1,419.79999999999995,464.7,584.6999999999999
2020-06-26,25.699999999999996,348.8,388.5000000000001,467.6000000000001
2020-06-27,18.099999999999998,125.39999999999999,153.4,227.8
2020-06-28,14.400000000000002,73.7,95.89999999999999,189.60000000000002
2020-06-29,11.9,80.2,98.80000000000001,289.2
2020-06-30,22.900000000000002,164.8,199.7,204.70000000000002
2020-07-01,21.000000000000004,87.8,119.9,143.2
2020-07-02,24.299999999999994,150.49999999999997,187.6,166.55263157894737
2020-07-03,19.0,131.4,160.90000000000003,248.34736842105264
2020-07-04,22.699999999999996,110.2,145.1,108.80000000000001
2020-07-05,14.400000000000002,35.50000000000001,57.300000000000004,270.29999999999995
2020-07-06,18.9,128.39999999999998,157.3,255.19999999999996
2020-07-07,25.5,231.20000000000002,270.90000000000003,278.3
2020-07-08,35.60000000000001,156.5,211.20000000000002,186.8
2020-07-09,37.90000000000002,139.9,197.79999999999998,183.8
2020-07-10,23.7,147.1,183.69999999999996,166.60000000000002
2020-07-11,24.499999999999993,178.19999999999996,215.9,223.60000000000002
2020-07-12,20.299999999999997,200.60000000000002,232.00000000000003,262.90000000000003
2020-07-13,26.499999999999993,206.40000000000003,247.20000000000002,253.00000000000003
2020-07-14,31.4,176.70000000000005,224.29999999999998,224.70000000000002
2020-07-15,24.6,170.5,208.4,193.2
2020-07-16,26.400000000000002,174.6,214.8,191.20000000000002
2020-07-17,21.299999999999997,150.7,183.50000000000003,340.19999999999993
2020-07-18,20.699999999999996,107.60000000000002,139.3,269.79999999999995
2020-07-19,16.2,122.20000000000002,147.29999999999998,177.8
2020-07-20,26.299999999999997,174.20000000000002,213.90000000000003,295.0
2020-07-21,25.800000000000004,271.7,311.6,296.25000000000006
2020-07-22,19.699999999999996,234.70000000000002,264.6,405.99999999999994
2020-07-23,19.900000000000002,185.90000000000006,216.09999999999997,309.6
2020-07-24,19.799999999999997,161.89999999999998,192.5,238.3
2020-07-25,25.299999999999994,181.29999999999995,220.29999999999998,197.50000000000006
2020-07-26,25.6,136.60000000000002,175.2,245.10000000000002
2020-07-27,25.899999999999995,157.70000000000002,197.4,316.15
2020-07-28,21.0,123.8,156.2,218.79999999999998
2020-07-29,36.1,250.90000000000003,306.2000000000001,250.19999999999996
2020-07-30,39.69999999999999,404.6,465.1,342.2
2020-07-31,31.6,440.69999999999993,489.79999999999995,656.3
2020-08-01,14.200000000000003,85.80000000000001,107.8,234.9
2020-08-02,13.599999999999998,93.10000000000001,113.80000000000001,219.79999999999998
2020-08-03,23.599999999999998,209.8,246.10000000000002,248.8
2020-08-04,48.70000000000001,304.70000000000005,379.3000000000001,300.69999999999993
2020-08-05,18.400000000000002,151.7,179.70000000000002,250.39999999999998
2020-08-06,27.7,321.4,363.7,222.49999999999997
2020-08-07,78.19999999999999,656.4,776.5,489.79999999999995
2020-08-08,20.7,318.30000000000007,349.8,642.0000000000001
2020-08-09,10.5,135.6,151.79999999999998,560.2379310344827
2020-08-10,21.4,326.70000000000005,359.4,612.1241379310347
2020-08-11,18.8,458.8999999999999,487.7000000000001,622.0551724137931
2020-08-12,18.9,545.8999999999999,575.2,631.9862068965517
2020-08-13,15.4,230.3,254.0,641.9172413793103
2020-08-14,18.4,196.99999999999997,225.49999999999997,651.8482758620687
2020-08-15,17.6,183.9,210.3,661.7793103448278
2020-08-16,19.5,272.0,302.2,671.7103448275865
2020-08-17,44.59999999999999,333.69999999999993,401.79999999999984,681.6413793103449
2020-08-18,26.999999999999996,214.4,256.1,691.5724137931035
2020-08-19,53.500000000000014,378.29999999999995,460.99999999999994,701.503448275862
2020-08-20,21.800000000000004,225.39999999999998,258.70000000000005,535.8241379310344
2020-08-21,12.200000000000005,122.00000000000001,140.3,459.1
2020-08-22,11.399999999999995,83.2,100.29999999999998,264.70000000000005
2020-08-23,14.600000000000001,82.5,105.0,240.39999999999998
2020-08-24,21.1,192.90000000000003,224.7,222.79999999999998
2020-08-25,17.099999999999998,116.89999999999998,143.4,244.5
2020-08-26,17.1,195.1,220.99999999999997,209.5
2020-08-27,45.50000000000001,343.59999999999997,413.5,310.09999999999997
2020-08-28,26.2,182.20000000000002,222.09999999999997,191.50000000000003
2020-08-29,15.700000000000001,126.10000000000002,149.99999999999997,213.70000000000002
2020-08-30,18.6,159.5,187.7,282.79999999999995
2020-08-31,35.699999999999996,324.49999999999994,379.19999999999993,207.1
2020-09-01,87.60000000000004,533.1000000000001,666.9000000000001,295.9
2020-09-02,129.2,572.4,770.4000000000001,362.59999999999997
2020-09-03,28.599999999999998,207.20000000000002,250.49999999999997,244.99999999999997
2020-09-04,34.2,205.89999999999998,258.70000000000005,354.4999999999999
2020-09-05,25.599999999999998,210.1,249.39999999999998,278.70000000000005
2020-09-06,38.2,366.7,425.29999999999995,286.0999999999999
2020-09-07,154.29999999999998,318.59999999999997,555.2,257.00000000000006
2020-09-08,29.2,140.6,185.30000000000004,219.59999999999997
2020-09-09,31.200000000000003,224.5,272.20000000000005,297.40000000000003
2020-09-10,42.900000000000006,399.49999999999994,465.3999999999999,386.6
2020-09-11,114.2,451.8,626.6999999999999,341.69999999999993
2020-09-12,22.7,199.49999999999997,233.99999999999997,259.4
2020-09-13,37.70000000000001,316.9,374.9,270.7
2020-09-14,166.7,711.1,966.3,488.90000000000003
2020-09-15,46.7,631.9000000000001,703.4,939.2
2020-09-16,24.2,256.1,293.59999999999997,679.6000000000001
2020-09-17,25.100000000000005,178.49999999999997,217.3,481.2
2020-09-18,32.1,250.3,299.19999999999993,474.3
2020-09-19,24.900000000000006,191.50000000000006,229.80000000000004,488.90000000000003
2020-09-20,21.4,174.1,206.7,492.7
2020-09-21,44.20000000000001,536.6,604.3000000000001,629.1
2020-09-22,167.89999999999998,597.5,854.6999999999999,583.2
2020-09-23,27.7,255.10000000000008,297.3,285.09999999999997
2020-09-24,70.19999999999999,521.4,628.6,202.9
2020-09-25,26.200000000000006,189.1,229.59999999999997,184.6
2020-09-26,25.999999999999993,157.9,197.80000000000004,208.90000000000003
2020-09-27,19.0,123.09999999999998,152.50000000000003,222.60000000000002
2020-09-28,67.0,392.79999999999995,495.29999999999995,321.7
2020-09-29,128.05,503.84999999999997,700.1999999999999,275.1
2020-09-30,55.20000000000001,337.5,422.49999999999994,318.09999999999997
2020-10-01,35.199999999999996,336.3,390.09999999999997,231.59999999999997
2020-10-02,27.899999999999995,319.09999999999997,362.20000000000005,193.3
2020-10-03,27.499999999999996,268.0,310.7,216.0
2020-10-04,22.700000000000003,198.00000000000003,232.80000000000004,104.8
2020-10-05,44.1,269.70000000000005,337.00000000000006,237.7
2020-10-06,28.999999999999996,169.5,214.30000000000007,181.09999999999997
2020-10-07,50.99999999999999,387.3,465.59999999999997,234.1
2020-10-08,52.0,355.50000000000006,435.5,196.89999999999998
2020-10-09,190.79999999999998,508.9,801.5999999999999,218.3
2020-10-10,40.599999999999994,286.29999999999995,348.4000000000001,162.39999999999998
2020-10-11,37.6,287.4,345.29999999999995,148.9
2020-10-12,306.8,718.9000000000001,1189.5000000000005,260.2
2020-10-13,51.00000000000001,316.59999999999997,394.6000000000001,198.5
2020-10-14,45.699999999999996,319.9,389.59999999999997,236.8
2020-10-15,36.49999999999999,286.2,341.9,154.5
2020-10-16,48.79999999999999,427.9000000000001,502.50000000000017,250.90000000000003
2020-10-17,29.5,392.80000000000007,438.3,204.89999999999998
2020-10-18,107.5,575.6999999999999,739.8,328.50000000000006
2020-10-19,135.30000000000007,630.6,838.1,378.79999999999995
2020-10-20,23.90000000000001,312.7,349.2,418.79999999999995
2020-10-21,53.400000000000006,493.70000000000005,575.7,213.50000000000006
2020-10-22,41.300000000000004,370.0,433.4999999999999,234.8
2020-10-23,32.9,410.19999999999993,460.90000000000003,254.39999999999998
2020-10-24,22.4,275.3,309.9000000000001,235.59999999999994
2020-10-25,29.2,354.70000000000005,399.29999999999995,152.0
2020-10-26,78.4,647.1000000000001,767.6,195.14999999999998
2020-10-27,55.2,549.1,633.8,220.20000000000002
2020-10-28,38.199999999999996,387.50000000000006,445.99999999999994,272.6
2020-10-29,26.4,327.79999999999995,368.29999999999995,257.3
2020-10-30,17.9,265.7,293.40000000000003,214.0
2020-10-31,14.899999999999999,244.8,267.20000000000005,344.59999999999997
2020-11-01,13.500000000000004,164.10000000000002,185.30000000000004,339.0
2020-11-02,12.5,154.2,173.7,240.70000000000002
2020-11-03,58.800000000000004,672.5,762.7,240.29999999999998
2020-11-04,424.2,1018.9,1669.4999999999998,410.5
2020-11-05,1482.8,1243.1999999999998,3517.1,822.8999999999999
2020-11-06,281.20000000000005,1127.2,1558.3,908.9999999999999
2020-11-07,331.59999999999997,1004.5999999999999,1513.0,815.3
2020-11-08,238.09999999999997,726.7,1092.1000000000001,811.6000000000001
2020-11-09,225.39999999999995,866.0999999999999,1211.7,411.80000000000007
2020-11-10,299.29999999999995,837.9000000000003,1296.8,389.00000000000006
2020-11-11,44.69999999999999,473.29999999999995,541.9,341.90000000000003
2020-11-12,20.6,315.09999999999997,346.50000000000006,318.3999999999999
2020-11-13,47.7,651.8000000000001,725.1,434.40000000000003
2020-11-14,16.3,306.59999999999997,331.59999999999997,444.70000000000005
2020-11-15,11.4,174.9,192.39999999999995,244.99999999999997
2020-11-16,17.100000000000005,284.20000000000005,310.1000000000001,242.29999999999995
2020-11-17,18.8,307.6,336.5,286.40000000000003
2020-11-18,20.199999999999996,254.90000000000003,285.4,384.20000000000005
2020-11-19,24.099999999999998,384.6,421.5,217.79999999999998
2020-11-20,269.59999999999997,933.1999999999999,1346.7,325.79999999999995
2020-11-21,13.700000000000001,188.00000000000006,208.69999999999996,221.09999999999997
2020-11-22,97.70000000000002,496.79999999999995,646.7,247.29999999999998
2020-11-23,677.7,1058.4,2097.1000000000004,470.4000000000001
2020-11-24,22.700000000000003,448.7,483.1,313.70000000000005
2020-11-25,28.2,567.6999999999999,611.1,375.20000000000005
2020-11-26,266.09999999999997,1039.7,1447.7000000000003,437.99999999999994
2020-11-27,426.09999999999997,1102.8,1756.0000000000002,492.3
2020-11-28,220.60000000000002,1042.2,1380.6000000000001,835.3999999999999
2020-11-29,60.10000000000001,803.0999999999999,895.7999999999998,619.6000000000003
2020-11-30,97.89999999999999,496.8999999999999,647.0,375.9000000000001
2020-12-01,46.69999999999999,628.3,700.0,328.7555555555556
2020-12-02,446.7999999999999,1159.2,1844.2999999999997,505.14444444444445
2020-12-03,78.5,1042.5,1163.1,274.3
2020-12-04,23.599999999999998,584.0,619.8000000000001,230.19999999999993
2020-12-05,56.60000000000001,677.7000000000002,764.5999999999999,261.5
2020-12-06,46.400000000000006,557.9,629.3999999999999,272.00000000000006
2020-12-07,158.99999999999997,974.0,1217.8,299.4999999999999
2020-12-08,1433.0000000000002,1305.2,3502.8,505.30000000000007
2020-12-09,167.49999999999997,968.7000000000002,1224.9,369.6000000000001
2020-12-10,53.8,725.4,807.8000000000002,372.80000000000007
2020-12-11,368.5,1044.3,1609.3000000000002,299.4
2020-12-12,66.3,553.1,655.0999999999999,252.9
2020-12-13,88.1,659.1999999999999,794.5000000000001,223.60000000000002
2020-12-14,15.6,415.30000000000007,438.9,293.90000000000003
2020-12-15,36.5,617.5000000000001,673.7000000000002,172.2157894736842
2020-12-16,41.9,693.8,758.2499999999999,253.11578947368423
2020-12-17,77.70000000000002,700.5000000000002,819.5999999999997,341.5684210526316
2020-12-18,11.399999999999999,225.29999999999998,242.8,252.0
2020-12-19,13.600000000000001,274.0,295.09999999999997,312.8
2020-12-20,26.100000000000005,448.19999999999993,488.5999999999999,257.79999999999995
2020-12-21,18.3,379.50000000000006,407.30000000000007,179.69999999999996
2020-12-22,212.5,628.4000000000001,954.0999999999999,259.59999999999997
2020-12-23,25.400000000000002,410.1,449.1,207.7
2020-12-24,15.199999999999996,148.89999999999998,172.6,123.79999999999998
2020-12-25,18.8,363.6,392.7,211.49999999999997
2020-12-26,16.4,344.7000000000001,369.8999999999999,173.59999999999997
2020-12-27,70.7,505.8,614.1,250.6
2020-12-28,212.89999999999998,802.3000000000002,1129.3,277.50000000000006
2020-12-29,16.700000000000003,320.50000000000006,346.00000000000006,285.9
2020-12-30,214.29999999999998,738.7,1067.0,321.29999999999995
2020-12-31,24.400000000000002,504.20000000000005,541.1,391.69999999999993
2021-01-01,33.699999999999996,433.3,484.5999999999999,457.7
2021-01-02,31.900000000000002,391.7,440.40000000000003,221.40000000000003
2021-01-03,23.099999999999998,210.9,246.29999999999995,196.8
2021-01-04,18.200000000000003,176.60000000000002,204.10000000000002,190.0
2021-01-05,21.6,193.4,226.20000000000002,179.89999999999995
2021-01-06,33.900000000000006,310.90000000000003,363.50000000000006,198.8
2021-01-07,64.4,675.3999999999999,774.1000000000001,398.8
2021-01-08,158.4,753.4000000000002,996.4000000000001,483.30000000000007
2021-01-09,272.59999999999997,738.6,1156.0999999999997,360.4
2021-01-10,34.8,534.8000000000001,588.7,372.39999999999986
2021-01-11,1.7000000000000044,299.7,302.3,218.69999999999996
2021-01-12,46.49999999999999,650.1999999999999,721.7,182.2
2021-01-13,273.40000000000003,1019.5000000000003,1438.7,356.19999999999993
2021-01-14,-2.4000000000000004,509.8000000000001,506.0999999999999,149.3
2021-01-15,752.0,926.0999999999999,2078.8999999999996,432.6
2021-01-16,0.7,478.8,480.00000000000006,257.79999999999995
2021-01-17,10.5,464.9999999999999,481.2999999999999,291.2
2021-01-18,28.599999999999994,673.8,717.1,293.1999999999999
2021-01-19,-16.9,200.19999999999996,174.5,168.0
2021-01-20,-15.599999999999998,202.29999999999995,178.3,250.00000000000006
2021-01-21,7.300000000000001,467.0,477.90000000000003,198.89999999999998
2021-01-22,115.4,851.6,1028.9,238.89999999999998
2021-01-23,48.00000000000001,584.9,658.0,224.8
2021-01-24,119.10000000000001,915.8,1098.3000000000002,273.0
2021-01-25,49.15,665.3500000000001,740.75,273.09999999999997
2021-01-26,305.7,972.1999999999999,1441.3,287.2
2021-01-27,130.9,835.3000000000001,1036.3,266.20000000000005
2021-01-28,9.300000000000004,374.1,388.3999999999999,252.79999999999995
2021-01-29,10.5,299.09999999999997,315.7,250.2
2021-01-30,22.3,406.59999999999997,440.9999999999999,213.70000000000002
2021-01-31,18.4,391.1,419.0,312.5999999999999
2021-02-01,33.199999999999996,549.1999999999999,600.1999999999998,369.8
2021-02-02,61.19999999999998,523.5,617.7000000000003,410.09999999999997
2021-02-03,36.79999999999999,543.9000000000001,600.5999999999999,347.8000000000001
2021-02-04,172.50000000000003,905.2,1169.3999999999999,295.30000000000007
2021-02-05,40.999999999999986,612.3,675.1000000000001,232.3
2021-02-06,47.400000000000006,463.2,535.9000000000001,272.20000000000005
2021-02-07,9.6,54.39999999999999,69.3,417.30000000000007
2021-02-08,21.700000000000003,191.9,225.2,211.25
2021-02-09,18.2,240.39999999999995,268.2,244.60000000000002
2021-02-10,29.000000000000004,361.7,406.2999999999999,210.10000000000002
2021-02-11,41.0,573.1999999999999,636.0000000000001,389.09999999999997
2021-02-12,22.899999999999995,409.2999999999999,444.2,451.7
2021-02-13,25.599999999999994,398.2,437.2000000000001,411.6999999999998
2021-02-14,13.4,397.8,418.2,447.0
2021-02-15,20.900000000000002,438.19999999999993,470.30000000000007,291.30000000000007
2021-02-16,13.399999999999999,369.09999999999997,390.00000000000006,344.7
2021-02-17,11.1,242.7,259.79999999999995,330.2999999999999
2021-02-18,11.700000000000001,311.2,329.0,258.0
2021-02-19,9.399999999999999,300.7,314.8999999999999,315.6
2021-02-20,10.0,219.1,234.50000000000006,827.5000000000002
2021-02-21,30.999999999999996,531.8,579.3,569.5
2021-02-22,306.30000000000007,1296.4999999999998,1766.1499999999999,579.1000000000001
2021-02-23,19.199999999999996,325.09999999999997,354.30000000000007,296.90000000000003
2021-02-24,15.4,298.3999999999999,321.90000000000003,389.5
2021-02-25,20.3,402.90000000000003,434.20000000000005,312.5
2021-02-26,225.49999999999997,948.6000000000001,1294.4000000000003,428.40000000000003
2021-02-27,79.0,701.3,822.4,510.20000000000005
2021-02-28,36.39999999999999,429.40000000000003,485.1,524.1999999999999
2021-03-01,36.79999999999999,402.4,459.2000000000001,655.5
2021-03-02,131.6,653.8999999999999,855.3,947.0
2021-03-03,579.5000000000001,1096.9999999999998,1985.5000000000002,920.8000000000001
2021-03-04,22.599999999999998,411.9999999999999,445.99999999999994,363.1
2021-03-05,16.900000000000002,367.2,393.4,262.99999999999994
2021-03-06,19.8,454.90000000000003,485.40000000000003,235.59999999999997
2021-03-07,108.1,846.0999999999999,1011.8,434.0
2021-03-08,182.2,1221.2999999999997,1500.4999999999998,775.3999999999997
2021-03-09,54.600000000000016,524.8,608.4,443.09999999999997
2021-03-10,9.7,311.49999999999994,326.49999999999994,397.0
2021-03-11,2.7000000000000006,147.70000000000002,151.79999999999998,269.8
2021-03-12,7.900000000000002,252.89999999999998,264.70000000000005,255.35
2021-03-13,5.8,159.7,168.60000000000002,140.79999999999998
2021-03-14,3.4999999999999996,130.20000000000002,135.99999999999997,156.79999999999998
2021-03-15,16.8,320.49999999999994,346.4,277.5
2021-03-16,26.599999999999998,305.50000000000006,346.7,335.2
2021-03-17,43.6,305.6000000000001,372.2,487.9999999999999
2021-03-18,34.00000000000001,328.99999999999994,381.0,435.0
2021-03-19,28.7,166.5,210.6,159.69999999999996
2021-03-20,37.9,402.7000000000001,460.30000000000007,293.2
2021-03-21,32.2,303.4,353.20000000000005,323.90000000000003
2021-03-22,76.20000000000002,767.4,884.2999999999998,476.1
2021-03-23,105.60000000000001,705.2000000000002,867.0999999999999,567.0000000000001
2021-03-24,55.5,532.0,616.9000000000001,566.4
2021-03-25,66.89999999999999,482.4999999999999,585.3,332.1000000000001
2021-03-26,20.7,224.0,255.8,288.4
2021-03-27,24.599999999999998,153.9,191.9,272.8
2021-03-28,20.9,135.79999999999998,167.89999999999998,423.6
2021-03-29,29.299999999999997,294.6,339.5,439.40000000000003
2021-03-30,188.50000000000003,1062.2,1351.3999999999999,602.0
2021-03-31,215.80000000000004,1492.8000000000002,1823.9,834.4000000000001
2021-04-01,29.900000000000002,247.00000000000006,292.8,640.7
2021-04-02,20.000000000000004,67.39999999999999,97.9,286.79999999999995
2021-04-03,20.3,107.80000000000001,138.89999999999998,525.4000000000001
2021-04-04,19.0,245.60000000000005,275.00000000000006,531.8000000000001
2021-04-05,15.700000000000001,90.89999999999999,114.70000000000002,297.59999999999997
2021-04-06,23.750000000000007,194.29999999999998,230.74999999999997,191.8
2021-04-07,26.25,286.6500000000001,327.0,209.10000000000002
2021-04-08,26.799999999999994,462.59999999999997,503.5,278.4
2021-04-09,22.8,346.3999999999999,381.3,253.89999999999998
2021-04-10,11.399999999999999,219.1,236.7,275.0
2021-04-11,28.500000000000004,399.5,443.3,182.60000000000002
2021-04-12,54.70000000000001,844.9,928.5,262.20000000000005
2021-04-13,139.69999999999996,975.7000000000002,1189.6000000000001,369.1
2021-04-14,70.19999999999996,724.4000000000001,831.8,427.00000000000006
2021-04-15,25.19999999999999,331.7,370.70000000000005,249.20000000000002
2021-04-16,41.0,507.40000000000003,570.1,312.30000000000007
2021-04-17,21.8,479.8,513.1999999999999,273.90000000000003
2021-04-18,32.199999999999996,598.5999999999999,647.7,305.59999999999997
2021-04-19,125.4,669.0000000000002,861.2999999999997,643.9000000000001
2021-04-20,101.2,674.5999999999999,829.4,863.5999999999999
2021-04-21,50.7,356.09999999999985,434.19999999999993,882.4999999999999
2021-04-22,48.39999999999999,234.00000000000003,308.09999999999997,464.3
2021-04-23,71.9,404.6,514.9000000000001,384.80000000000007
2021-04-24,45.50000000000001,279.0,348.0999999999999,445.8
2021-04-25,31.499999999999996,81.00000000000001,129.7,294.5
2021-04-26,37.7,170.4,228.29999999999995,344.79999999999995
2021-04-27,69.50000000000001,531.9000000000001,638.8,542.0
2021-04-28,43.699999999999996,297.00000000000006,363.6,589.2999999999998
2021-04-29,40.300000000000004,233.70000000000002,296.0,277.69999999999993
2021-04-30,46.600000000000016,362.00000000000006,434.1,334.00000000000006
2021-05-01,41.6,307.79999999999995,371.6,345.79999999999995
2021-05-02,41.1,337.30000000000007,400.0,387.1
2021-05-03,38.5,224.4,283.40000000000003,326.75
2021-05-04,34.699999999999996,93.1,146.1,170.75000000000006
2021-05-05,43.800000000000004,226.50000000000003,293.50000000000006,135.0
2021-05-06,87.60000000000005,434.10000000000014,568.9,243.8
2021-05-07,14.8,198.19999999999996,221.4,222.8
2021-05-08,13.7,236.20000000000005,256.79999999999995,271.2
2021-05-09,20.0,124.49999999999999,155.3,233.20000000000002
2021-05-10,20.599999999999994,162.69999999999996,194.1,308.5
2021-05-11,64.3,352.70000000000005,451.2,303.1
2021-05-12,14.500000000000002,191.0,213.39999999999998,343.1
2021-05-13,33.60000000000001,473.19999999999993,524.8,325.3
2021-05-14,24.599999999999998,433.3999999999999,471.1,351.00000000000006
2021-05-15,29.6,402.1000000000001,447.2,279.40000000000003
2021-05-16,17.800000000000004,287.8999999999999,315.1,232.00000000000003
2021-05-17,25.400000000000006,323.6,362.3000000000001,236.39999999999998
2021-05-18,46.99999999999999,353.3,425.00000000000006,226.29999999999998
2021-05-19,27.7,322.90000000000003,365.3,200.2
2021-05-20,36.29999999999998,357.6,413.2999999999999,400.20000000000005
2021-05-21,4.399999999999999,147.99999999999997,154.6,306.7
2021-05-22,12.5,199.89999999999998,219.10000000000002,159.8
2021-05-23,14.599999999999998,216.4,238.49999999999997,232.59999999999997
2021-05-24,16.3,257.7,283.00000000000006,188.29999999999998
2021-05-25,28.6,260.20000000000005,303.9,242.39999999999995
2021-05-26,27.3,300.7,342.5,254.79999999999998
2021-05-27,47.9,388.09999999999997,461.4,329.69999999999993
2021-05-28,65.60000000000001,689.5000000000001,789.6999999999999,495.79999999999995
2021-05-29,25.7,321.1,360.40000000000003,477.20000000000005
2021-05-30,15.700000000000005,197.4,220.89999999999995,445.80000000000007
2021-05-31,25.4,244.0,282.2,544.9
2021-06-01,34.599999999999994,336.4,389.0,522.9
2021-06-02,31.500000000000004,487.99999999999994,536.7,604.7
2021-06-03,22.499999999999996,215.99999999999997,250.6,498.79999999999995
2021-06-04,37.1,277.99999999999994,335.00000000000006,323.49999999999994
2021-06-05,55.800000000000004,254.30000000000007,339.69999999999993,369.29999999999995
2021-06-06,40.9,297.3,359.90000000000003,268.09999999999997
2021-06-07,41.10000000000001,315.90000000000003,378.7,283.6
2021-06-08,33.39999999999999,295.79999999999995,347.6,355.59999999999997
2021-06-09,26.599999999999994,255.2,296.1,343.40000000000003
2021-06-10,22.800000000000004,204.50000000000003,239.9,272.70000000000005
2021-06-11,15.699999999999998,125.39999999999999,150.10000000000002,248.50000000000003
2021-06-12,11.399999999999997,196.4,213.70000000000002,331.4000000000001
2021-06-13,11.499999999999998,289.8,308.09999999999997,465.89999999999986
2021-06-14,18.400000000000002,270.1999999999999,298.6,405.70000000000005
2021-06-15,14.5,393.5,416.0,531.8000000000001
2021-06-16,40.099999999999994,455.50000000000006,517.0999999999999,528.0875000000001
2021-06-17,30.499999999999996,253.70000000000002,300.8,287.6625
2021-06-18,11.7,156.59999999999997,174.10000000000002,173.09999999999994
2021-06-19,12.400000000000002,159.49999999999994,178.20000000000002,234.39999999999998
2021-06-20,8.700000000000001,135.1,148.90000000000003,273.7
2021-06-21,14.8,170.19999999999996,192.5,279.9
2021-06-22,16.0,126.99999999999999,151.5,373.5
2021-06-23,39.6,305.6,366.1,348.13529411764705
2021-06-24,94.00000000000001,409.3,553.5000000000001,384.94411764705876
2021-06-25,49.2,207.0,282.7,383.6735294117647
2021-06-26,26.500000000000004,195.00000000000003,235.2,382.4029411764708
2021-06-27,12.799999999999999,105.7,125.1,381.1323529411765
