MeasurementDateGMT,Hillingdon - Keats Way: Nitric Oxide (ug/m3),Hillingdon - Keats Way: Nitrogen Dioxide (ug/m3),Hillingdon - Keats Way: Oxides of Nitrogen (ug/m3),Hillingdon - Keats Way: Ozone (ug/m3)
2020-03-22,54.6,430.6500000000001,514.4499999999999,1135.7
2020-03-23,224.2,997.55,1341.4000000000003,839.5000000000002
2020-03-24,345.95000000000005,1262.8999999999999,1792.9999999999998,648.2
2020-03-25,428.10000000000014,1034.75,1690.9999999999998,808.6000000000001
2020-03-26,47.199999999999996,555.5,628.4499999999999,1412.1999999999998
2020-03-27,24.599999999999998,304.7,342.55,1870.1999999999996
2020-03-28,12.05,154.6,173.45,1997.7999999999997
2020-03-29,8.25,113.14999999999999,126.25,1829.3999999999999
2020-03-30,23.499999999999993,227.44999999999993,263.35,1600.1999999999998
2020-03-31,41.3,431.15,494.40000000000003,1420.6999999999998
2020-04-01,81.90000000000002,528.6999999999999,653.9999999999999,1172.9
2020-04-02,25.499999999999996,346.4,385.20000000000005,1418.6
2020-04-03,132.3,644.6,847.2,1056.3000000000002
2020-04-04,590.6000000000001,774.0,1679.1999999999998,916.6
2020-04-05,120.49999999999997,537.4,722.5999999999999,1469.4
2020-04-06,94.50000000000003,497.4,642.4,1471.4999999999998
2020-04-07,258.85,949.5,1346.45,860.5000000000001
2020-04-08,104.69999999999999,991.9000000000001,1152.2999999999997,1172.2000000000003
2020-04-09,154.79999999999998,891.9999999999999,1129.1999999999998,1298.6999999999998
2020-04-10,59.39999999999999,709.2000000000002,800.1,1454.7999999999995
2020-04-11,104.0,782.3000000000002,941.2,1235.8999999999999
2020-04-12,58.9,578.7,668.8,1442.8000000000002
2020-04-13,13.100000000000003,173.6,193.90000000000006,1760.9999999999998
2020-04-14,47.99999999999999,529.1,602.6999999999999,1604.9000000000003
2020-04-15,137.79999999999995,878.9000000000002,1089.9999999999998,1187.2
2020-04-16,117.60000000000001,999.1999999999999,1179.6999999999998,1056.9
2020-04-17,41.80000000000001,464.4,528.5000000000001,1468.3000000000002
2020-04-18,39.30000000000001,396.6,456.5,1162.4
2020-04-19,30.500000000000004,344.19999999999993,390.89999999999986,1419.6
2020-04-20,38.300000000000004,352.6,411.5,1659.1
2020-04-21,58.20000000000002,412.5,502.1,1732.5000000000002
2020-04-22,40.6,378.3,440.1999999999999,1793.6
2020-04-23,52.8,598.0,678.9,1679.1
2020-04-24,37.400000000000006,529.8000000000001,587.7,1831.7
2020-04-25,39.800000000000004,559.2,620.3,1539.0
2020-04-26,115.55,607.1499999999999,784.3500000000001,1362.5500000000002
2020-04-27,128.2,607.6,804.4000000000001,1271.2999999999997
2020-04-28,32.5,462.00000000000006,511.3,1249.2
2020-04-29,223.5,610.4,953.3999999999999,1019.8000000000001
2020-04-30,157.69999999999996,585.4,826.6000000000003,1148.7000000000003
2020-05-01,74.70000000000002,439.40000000000003,554.0,1370.1000000000001
2020-05-02,33.5,392.20000000000005,443.40000000000003,1554.6
2020-05-03,131.29999999999998,794.1999999999998,995.9,893.5000000000001
2020-05-04,48.099999999999994,476.1,549.5999999999999,1583.8
2020-05-05,46.300000000000004,412.9,483.59999999999997,1689.3000000000002
2020-05-06,61.90000000000001,636.1999999999999,731.1999999999999,1613.8000000000002
2020-05-07,128.1,905.5,1101.9,1359.8000000000002
2020-05-08,146.60000000000002,927.0999999999998,1151.6000000000001,1541.3999999999999
2020-05-09,232.10000000000002,965.9,1321.3000000000002,1585.8000000000002
2020-05-10,9.4,207.7,222.1,1844.1
2020-05-11,11.950000000000001,162.3,180.5,1522.9999999999998
2020-05-12,24.300000000000008,289.00000000000006,326.1000000000001,1550.1
2020-05-13,13.2,222.40000000000003,242.50000000000003,1608.5
2020-05-14,102.6,375.0,532.5,1344.0
2020-05-15,176.09999999999994,580.6000000000001,851.0999999999998,1283.0000000000002
2020-05-16,63.50000000000001,468.90000000000003,566.2,1454.2000000000003
2020-05-17,28.900000000000006,324.70000000000005,368.8,1426.8
2020-05-18,74.0,414.6,528.8,1560.6999999999998
2020-05-19,43.900000000000006,363.6,431.20000000000005,1456.6
2020-05-20,167.49999999999994,815.5999999999998,1072.2,947.0999999999999
2020-05-21,144.30000000000004,666.1,887.2000000000002,1398.6000000000001
2020-05-22,80.49999999999997,447.3000000000001,570.6000000000001,1544.3999999999999
2020-05-23,33.4,211.60000000000002,262.79999999999995,1496.6000000000001
2020-05-24,16.0,257.4,281.7,1450.3999999999999
2020-05-25,49.0,449.59999999999997,524.7,1314.2
2020-05-26,113.89999999999999,486.9,661.6,1298.8
2020-05-27,39.60000000000001,464.09999999999997,524.9,1567.4999999999995
2020-05-28,61.39999999999999,424.79999999999995,518.5,1384.0
2020-05-29,76.24999999999999,548.25,665.0500000000001,1404.2
2020-05-30,28.200000000000003,320.8,364.4000000000001,1898.9
2020-05-31,18.400000000000002,255.5,284.0,1920.0
2020-06-01,22.199999999999996,322.2,356.20000000000005,1820.8000000000002
2020-06-02,20.100000000000005,296.4,327.3,1751.0
2020-06-03,101.50000000000001,623.2,779.0000000000002,1177.0
2020-06-04,20.5,227.89999999999998,259.7,1413.0000000000002
2020-06-05,25.100000000000005,193.10000000000005,232.0,1383.3
2020-06-06,98.8,426.0999999999999,577.3,973.3000000000001
2020-06-07,34.699999999999996,217.70000000000007,270.99999999999994,976.0000000000002
2020-06-08,23.500000000000004,176.3,211.89999999999995,1282.1
2020-06-09,103.80000000000001,638.0,797.5,1170.9
2020-06-10,335.49999999999994,894.0999999999999,1408.7000000000003,642.6999999999999
2020-06-11,41.699999999999996,345.19999999999993,409.20000000000005,1191.6000000000001
2020-06-12,78.89999999999999,546.7,668.1499999999999,1089.6000000000001
2020-06-13,261.5,836.8000000000001,1236.8999999999999,689.3
2020-06-14,186.20000000000002,714.0999999999999,999.5,787.0000000000001
2020-06-15,260.6,739.5000000000002,1139.1999999999998,772.6000000000001
2020-06-16,242.70000000000002,838.7000000000002,1210.5000000000002,726.9000000000001
2020-06-17,197.90000000000003,831.5,1134.4999999999998,702.5999999999998
2020-06-18,243.1,808.1,1180.5,865.3
2020-06-19,224.39999999999998,609.2999999999998,953.1999999999999,883.1999999999999
2020-06-20,209.89999999999998,578.4,899.7,734.5999999999999
2020-06-21,67.19999999999999,295.70000000000005,398.29999999999995,1007.2999999999997
2020-06-22,259.80000000000007,643.0999999999999,1041.6,840.2
2020-06-23,275.2,1001.3,1423.8,907.2
2020-06-24,85.50000000000001,875.9999999999999,1006.9999999999998,2079.7
2020-06-25,57.19999999999999,805.2,892.9999999999999,2401.4
2020-06-26,125.7,974.8999999999999,1167.6999999999998,1551.7000000000003
2020-06-27,99.00000000000003,288.00000000000006,439.9000000000001,1012.0000000000001
2020-06-28,58.6,232.7,322.49999999999994,1194.1
2020-06-29,118.20000000000002,394.0,575.0,1051.8999999999999
2020-06-30,249.20000000000002,552.4000000000001,934.0999999999999,676.0000000000001
2020-07-01,182.20000000000002,453.2,732.2,659.8000000000001
2020-07-02,150.95,426.59999999999997,657.8499999999998,828.6999999999999
2020-07-03,183.20000000000002,501.09999999999985,781.9,854.5
2020-07-04,157.9,310.20000000000005,552.4,581.1999999999999
2020-07-05,46.800000000000004,177.4,249.14999999999998,957.9999999999998
2020-07-06,34.80000000000001,279.5,332.79999999999995,1047.3000000000002
2020-07-07,242.19999999999996,671.7000000000002,1042.8,719.7000000000002
2020-07-08,293.7,402.90000000000003,844.7,272.59999999999997
2020-07-09,338.2000000000001,378.00000000000006,896.1,242.49999999999997
2020-07-10,22.599999999999998,188.8,223.7,1039.8
2020-07-11,56.30000000000001,264.29999999999995,351.20000000000005,1003.3000000000001
2020-07-12,78.2,507.99999999999994,627.7,1155.8
2020-07-13,139.79999999999998,485.40000000000015,700.1000000000001,1043.1
2020-07-14,29.700000000000003,202.4,248.29999999999998,921.3000000000001
2020-07-15,37.166666666666664,253.23333333333335,310.13333333333327,816.9999999999999
2020-07-16,23.033333333333335,180.76666666666665,216.16666666666669,879.4999999999999
2020-07-17,87.89999999999999,338.59999999999997,473.3999999999999,757.0999999999999
2020-07-18,71.40000000000002,244.8,354.0999999999999,770.9
2020-07-19,17.400000000000002,168.0,194.60000000000002,924.2
2020-07-20,21.6,181.49999999999997,214.7,1187.4999999999998
2020-07-21,27.699999999999996,326.2,368.29999999999995,1158.8000000000002
2020-07-22,144.90000000000003,760.7000000000002,982.0999999999999,1342.1000000000004
2020-07-23,197.59999999999997,743.7,1046.6,1076.8999999999999
2020-07-24,131.1,447.90000000000003,648.4,745.2
2020-07-25,248.2,501.30000000000007,882.1500000000001,497.6000000000001
2020-07-26,197.00000000000003,399.80000000000007,702.0,439.0
2020-07-27,359.40000000000003,489.4,1040.8999999999999,530.1
2020-07-28,77.10000000000001,275.7000000000001,394.20000000000016,908.0
2020-07-29,146.40000000000006,498.1000000000001,722.4999999999999,841.4999999999999
2020-07-30,317.99999999999994,1060.8000000000002,1548.3,723.8000000000002
2020-07-31,164.89999999999998,1119.5000000000005,1372.1999999999998,1409.7000000000003
2020-08-01,63.5,246.6,343.8,930.6999999999997
2020-08-02,40.099999999999994,220.79999999999998,282.3,1044.1
2020-08-03,20.2,205.7,237.0,1132.3999999999999
2020-08-04,202.60000000000002,653.2999999999997,964.0000000000001,810.3
2020-08-05,210.1,538.9000000000001,861.1,984.9
2020-08-06,347.99999999999994,793.9999999999999,1327.6000000000001,515.8000000000001
2020-08-07,276.19999999999993,1275.1999999999998,1698.5,892.7000000000002
2020-08-08,37.69999999999998,483.0,541.0999999999999,1460.5
2020-08-09,10.8,300.09999999999997,316.90000000000003,2163.4999999999995
2020-08-10,50.0,700.6,777.6,1798.4000000000003
2020-08-11,50.49999999999999,920.8999999999999,998.8000000000001,2251.5
2020-08-12,60.199999999999996,900.6000000000001,992.9999999999999,2167.4
2020-08-13,22.000000000000007,318.5,352.4000000000001,1959.8999999999999
2020-08-14,23.500000000000004,268.1,304.1000000000001,1218.8000000000002
2020-08-15,34.5,261.00000000000006,313.90000000000003,958.8999999999999
2020-08-16,142.19999999999996,684.2,902.0,655.4999999999999
2020-08-17,200.29999999999998,808.7,1115.8999999999999,743.4
2020-08-18,281.70000000000005,676.9000000000001,1108.4,628.9
2020-08-19,388.05000000000007,734.9000000000001,1330.2500000000002,283.09999999999997
2020-08-20,385.4888888888889,817.9666666666668,1409.1222222222225,666.8
2020-08-21,175.46111111111114,442.6333333333333,712.1777777777779,1223.7999999999997
2020-08-22,98.8,364.40000000000003,515.5999999999999,1182.6000000000004
2020-08-23,67.69999999999999,367.30000000000007,471.29999999999995,966.3
2020-08-24,235.90000000000003,620.5999999999999,982.0999999999999,668.2999999999998
2020-08-25,172.59999999999997,378.59999999999997,643.7,891.3000000000001
2020-08-26,45.2,315.79999999999995,385.4,1139.0000000000002
2020-08-27,375.70000000000005,775.9000000000001,1351.8999999999999,379.95
2020-08-28,200.79999999999998,396.7999999999999,704.1999999999999,718.1
2020-08-29,10.8,151.05,168.10000000000002,1127.7999999999997
2020-08-30,8.000000000000002,176.00000000000003,188.5,1257.7000000000003
2020-08-31,119.10000000000001,429.09999999999997,611.6999999999999,906.9999999999999
2020-09-01,407.3999999999999,698.4,1322.3999999999999,797.9999999999999
2020-09-02,589.4,1045.3999999999999,1949.0,598.9000000000001
2020-09-03,236.10000000000002,571.3,933.0999999999999,644.5999999999999
2020-09-04,171.5,582.9000000000001,845.9000000000001,713.5999999999999
2020-09-05,50.5,357.4000000000001,435.20000000000005,834.4000000000003
2020-09-06,137.1,566.4,776.2000000000002,603.4999999999999
2020-09-07,380.8999999999999,609.3000000000001,1193.2,404.59999999999997
2020-09-08,192.0,470.2999999999999,764.6999999999999,556.0
2020-09-09,78.6,394.19999999999993,514.6000000000001,692.6999999999999
2020-09-10,93.70000000000002,437.9000000000001,581.8000000000001,980.1
2020-09-11,604.4999999999999,899.2000000000002,1826.4,518.3000000000001
2020-09-12,147.69999999999996,534.3,760.6999999999999,843.9
2020-09-13,239.0,724.9999999999999,1091.6,535.6999999999998
2020-09-14,471.8,1261.5,1985.2,552.9
2020-09-15,137.2,1003.4999999999999,1213.7999999999997,1119.8999999999996
2020-09-16,22.000000000000004,343.6,377.5,1574.9000000000003
2020-09-17,29.700000000000003,286.1,331.8,1306.6
2020-09-18,54.69999999999999,359.99999999999994,443.6000000000001,1214.6999999999998
2020-09-19,19.4,251.1,281.0,1454.7000000000003
2020-09-20,13.100000000000003,204.50000000000003,224.60000000000002,1486.7999999999997
2020-09-21,381.5,992.85,1577.6499999999999,900.7999999999998
2020-09-22,807.0,1171.8000000000002,2409.6,829.1999999999999
2020-09-23,258.99999999999994,828.8000000000001,1226.6,876.9
2020-09-24,500.2,1009.8,1776.8999999999999,458.4000000000001
2020-09-25,30.300000000000004,261.5,307.7,1029.9999999999998
2020-09-26,19.400000000000002,191.00000000000003,220.90000000000003,1134.9
2020-09-27,7.300000000000001,143.50000000000003,154.7,1328.5000000000002
2020-09-28,159.00000000000003,513.1,727.6,761.7
2020-09-29,380.3,671.6999999999999,1255.0,414.6
2020-09-30,502.0999999999999,876.9,1647.0999999999995,579.7
2020-10-01,271.80000000000007,768.1499999999999,1178.75,598.4
2020-10-02,53.3,522.9,604.3000000000001,766.4000000000001
2020-10-03,197.20000000000002,669.5999999999999,971.7,710.6999999999999
2020-10-04,159.35,507.8999999999999,751.8999999999999,917.1
2020-10-05,240.99999999999997,626.7,995.7999999999998,635.4999999999999
2020-10-06,210.59999999999997,546.1999999999998,870.5999999999999,734.3
2020-10-07,284.6,684.6999999999999,1121.1000000000001,673.8000000000001
2020-10-08,191.5,488.59999999999997,780.9,679.1999999999998
2020-10-09,643.6,879.4999999999999,1891.5500000000002,323.5
2020-10-10,68.7,399.34999999999997,504.8499999999999,921.8
2020-10-11,62.300000000000004,336.05,431.5,798.3
2020-10-12,1178.3,1202.95,3006.050000000001,139.29999999999998
2020-10-13,75.0,435.34999999999997,550.2000000000002,574.3
2020-10-14,56.20000000000002,386.3,472.3,854.1
2020-10-15,30.599999999999998,305.94999999999993,352.34999999999997,961.9
2020-10-16,57.7,533.75,622.0000000000001,781.4999999999998
2020-10-17,20.7,375.8999999999999,407.95,928.0000000000002
2020-10-18,398.6,798.9000000000001,1406.6999999999998,277.6000000000001
2020-10-19,584.6000000000001,1003.6999999999999,1907.5500000000002,575.1
2020-10-20,351.99999999999994,718.5,1259.8,755.7
2020-10-21,471.40000000000003,868.35,1593.1,417.79999999999995
2020-10-22,379.6,861.6,1444.7500000000002,712.3999999999999
2020-10-23,390.69999999999993,921.2499999999999,1522.0500000000002,560.8000000000001
2020-10-24,169.60000000000002,562.4,822.1000000000001,972.3
2020-10-25,257.5,722.6500000000001,1118.3999999999999,807.6999999999999
2020-10-26,439.5000000000001,872.5999999999999,1546.8500000000001,544.4000000000001
2020-10-27,388.1999999999999,849.9500000000002,1441.2499999999998,560.1
2020-10-28,352.7,753.0,1292.6499999999999,826.1
2020-10-29,319.30000000000007,682.4499999999999,1171.4499999999998,882.8
2020-10-30,223.8,616.4,959.6499999999999,1010.0999999999999
2020-10-31,150.1,509.6,739.5999999999999,1048.5
2020-11-01,107.3,344.45000000000005,508.49999999999994,1115.9
2020-11-02,150.40000000000003,472.59999999999997,702.8000000000001,1099.8
2020-11-03,304.20000000000005,932.5999999999999,1399.1999999999998,781.5999999999999
2020-11-04,1347.2,1192.1,3258.25,248.80000000000004
2020-11-05,2781.5000000000005,1328.9,5594.000000000001,49.6
2020-11-06,1403.7,1216.3000000000002,3368.1,117.1
2020-11-07,932.7999999999998,1054.0,2484.3,55.4
2020-11-08,992.1999999999998,860.8,2382.2,22.799999999999997
2020-11-09,809.2000000000002,989.9,2230.4,57.0
2020-11-10,766.4000000000001,1171.5,2346.9,197.70000000000002
2020-11-11,476.59999999999997,785.4000000000002,1516.2999999999997,499.4
2020-11-12,277.49999999999994,722.6999999999999,1148.0999999999997,955.0
2020-11-13,402.49999999999994,950.3999999999999,1567.3999999999999,744.5000000000002
2020-11-14,203.39999999999998,590.9000000000001,902.3,952.9999999999999
2020-11-15,98.4,348.90000000000003,499.70000000000005,1321.9
2020-11-16,204.90000000000003,629.1,943.6,985.7000000000002
2020-11-17,223.2,613.0000000000001,955.4000000000001,1093.0999999999997
2020-11-18,232.00000000000003,544.7999999999998,901.0,1011.6000000000001
2020-11-19,96.60000000000001,515.2,663.8,1026.3000000000002
2020-11-20,951.0999999999999,1175.8,2633.8000000000006,331.5
2020-11-21,126.69999999999999,450.3,644.8,1233.1000000000001
2020-11-22,200.89999999999998,614.9,923.1000000000001,690.9
2020-11-23,1446.8000000000002,1142.85,3361.5,110.10000000000002
2020-11-24,392.1000000000001,826.9999999999999,1428.1,663.9000000000001
2020-11-25,272.09999999999997,762.0999999999999,1179.6000000000001,557.2
2020-11-26,835.4,1052.4,2333.4999999999995,121.2
2020-11-27,1601.6,1107.8999999999999,3563.3,34.0
2020-11-28,506.09999999999997,1107.7,1883.5,41.79999999999998
2020-11-29,200.7,935.2,1242.9,161.5
2020-11-30,507.59999999999997,687.9999999999999,1466.4,342.09999999999997
2020-12-01,162.89999999999998,710.4999999999999,960.0999999999999,672.4999999999999
2020-12-02,1062.8999999999999,1230.45,2820.1499999999996,95.6
2020-12-03,886.2000000000002,1357.1000000000001,2715.999999999999,287.2
2020-12-04,477.50000000000006,993.9,1725.6999999999998,425.00000000000006
2020-12-05,187.89999999999995,836.3,1124.5000000000002,615.8
2020-12-06,71.9,599.0000000000001,709.1,460.59999999999997
2020-12-07,366.1,868.9999999999999,1430.7000000000003,195.90000000000012
2020-12-08,1805.4,1171.7,3939.9000000000005,31.599999999999998
2020-12-09,643.6000000000001,1012.1,1998.8,278.0000000000001
2020-12-10,757.1999999999999,1028.6999999999998,2189.9000000000005,297.8
2020-12-11,1087.25,1257.8999999999999,2924.8500000000004,319.30000000000007
2020-12-12,126.19999999999999,581.0,775.1999999999999,571.6000000000001
2020-12-13,480.6000000000001,856.5999999999999,1593.4000000000003,528.4
2020-12-14,399.9000000000001,846.4,1459.5000000000005,985.4000000000001
2020-12-15,562.0,1127.1,1988.6999999999998,627.3000000000001
2020-12-16,489.4,983.5000000000001,1733.9000000000003,715.3
2020-12-17,591.0999999999999,1058.1,1964.4,516.2
2020-12-18,229.40000000000003,492.1000000000001,844.1999999999999,942.9000000000001
2020-12-19,247.20000000000005,683.6999999999999,1062.1999999999998,960.5999999999999
2020-12-20,251.9,770.9999999999999,1157.1,870.3000000000002
2020-12-21,291.90000000000003,683.0,1130.4999999999998,692.5
2020-12-22,461.8,705.8,1414.1000000000001,593.0999999999998
2020-12-23,404.90000000000003,906.3499999999999,1527.0500000000002,506.6
2020-12-24,17.4,206.4,233.1,1287.4
2020-12-25,54.800000000000004,390.6,474.70000000000005,1053.8999999999999
2020-12-26,89.00000000000003,359.09999999999997,495.2999999999999,1094.6
2020-12-27,175.4,554.1999999999999,823.1999999999999,1153.8999999999999
2020-12-28,498.0999999999999,853.7,1617.6,346.9
2020-12-29,24.400000000000002,358.4,395.80000000000007,889.9
2020-12-30,727.4,892.5000000000001,2008.1000000000001,343.4
2020-12-31,336.50000000000006,550.5999999999999,1066.5000000000002,588.5
2021-01-01,65.00000000000003,469.9,453.5999999999998,441.00000000000006
2021-01-02,35.5,400.7,453.5999999999998,665.5999999999999
2021-01-03,27.199999999999996,261.9,453.5999999999998,732.0000000000001
2021-01-04,21.199999999999992,231.50000000000003,453.5999999999998,930.5999999999998
2021-01-05,44.900000000000006,244.9,453.5999999999998,890.6000000000001
2021-01-06,80.80000000000001,421.2,453.5999999999998,576.3000000000001
2021-01-07,173.0,673.2,453.5999999999998,387.8999999999999
2021-01-08,549.3,806.4000000000002,453.5999999999998,171.99999999999997
2021-01-09,352.49999999999994,718.7,453.5999999999998,411.6000000000001
2021-01-10,173.89999999999998,650.7,453.5999999999998,459.1
2021-01-11,210.7,689.7999999999998,453.5999999999998,930.1999999999999
2021-01-12,114.19999999999999,626.4,453.5999999999998,935.6000000000001
2021-01-13,844.2000000000002,1064.3,453.5999999999998,349.0
2021-01-14,171.09999999999994,718.4000000000001,453.5999999999998,678.4000000000001
2021-01-15,1100.2,911.6999999999999,453.5999999999998,395.49999999999994
2021-01-16,153.09999999999994,549.3,453.5999999999998,750.4
2021-01-17,148.5,530.8000000000001,453.5999999999998,971.7999999999998
2021-01-18,696.6999999999999,1050.1,453.5999999999998,604.6
2021-01-19,195.39999999999992,465.1,453.5999999999998,1232.8000000000002
2021-01-20,184.49999999999997,422.29999999999995,453.5999999999998,1310.7000000000003
2021-01-21,285.99999999999994,746.1999999999999,453.5999999999998,1002.2999999999998
2021-01-22,470.45,967.9999999999999,453.5999999999998,552.8
2021-01-23,247.39999999999998,721.8000000000001,453.5999999999998,645.6999999999999
2021-01-24,207.09999999999997,838.9999999999999,453.5999999999998,568.0999999999999
2021-01-25,190.40000000000003,815.8,453.5999999999998,762.0999999999999
2021-01-26,1277.8999999999996,1328.2,453.5999999999998,387.99999999999994
2021-01-27,580.0,1017.7,453.5999999999998,275.0
2021-01-28,236.3999999999999,730.8000000000001,453.5999999999998,678.9999999999999
2021-01-29,170.49999999999994,610.3,453.5999999999998,993.7999999999996
2021-01-30,74.30000000000004,533.5000000000001,453.5999999999998,674.2999999999997
2021-01-31,82.00000000000001,564.6999999999999,453.5999999999998,578.3999999999999
2021-02-01,146.05,562.1999999999999,453.5999999999998,300.0
2021-02-02,456.2999999999999,734.6000000000003,453.5999999999998,786.4999999999999
2021-02-03,391.2999999999999,858.7999999999998,453.5999999999998,796.3999999999997
2021-02-04,928.0000000000003,1140.0,453.5999999999998,329.59999999999997
2021-02-05,583.5000000000001,1048.4,453.5999999999998,634.6999999999998
2021-02-06,116.90000000000002,526.0,453.5999999999998,419.19999999999993
2021-02-07,0.0,83.6,453.5999999999998,1546.6999999999998
2021-02-08,13.299999999999999,233.59999999999997,453.5999999999998,1393.6000000000004
2021-02-09,60.80000000000001,466.69999999999993,453.5999999999998,1213.6
2021-02-10,23.4,384.99999999999994,453.5999999999998,1247.6000000000001
2021-02-11,493.8999999999999,990.7999999999998,453.5999999999998,690.0999999999998
2021-02-12,176.69999999999993,625.5000000000001,453.5999999999998,1067.6999999999998
2021-02-13,263.09999999999997,705.8,453.5999999999998,957.6999999999997
2021-02-14,159.29999999999995,541.5,453.5999999999998,1151.6
2021-02-15,484.6999999999999,839.8999999999999,453.5999999999998,750.1999999999997
2021-02-16,302.79999999999995,679.2,453.5999999999998,971.7999999999996
2021-02-17,244.2,543.5000000000002,453.5999999999998,1269.6
2021-02-18,252.49999999999997,641.3000000000001,453.5999999999998,1147.3999999999999
2021-02-19,239.2999999999999,537.7,453.5999999999998,1209.6
2021-02-20,186.79999999999993,438.1,453.5999999999998,1243.6
2021-02-21,305.6,784.3,453.5999999999998,762.3999999999997
2021-02-22,1016.4000000000001,1231.7,453.5999999999998,46.0
2021-02-23,275.2999999999999,593.0000000000001,453.5999999999998,1056.0999999999997
2021-02-24,516.1999999999999,881.5000000000001,453.5999999999998,1031.5999999999997
2021-02-25,98.4,550.7,453.5999999999998,1149.9
2021-02-26,889.1999999999998,1051.9,453.5999999999998,537.0
2021-02-27,840.2000000000004,985.2,453.5999999999998,449.29999999999995
2021-02-28,50.60000000000002,644.6000000000001,453.5999999999998,710.0999999999998
2021-03-01,76.80000000000003,583.5,453.5999999999998,678.0999999999998
2021-03-02,181.79999999999998,627.5999999999999,453.5999999999998,375.3
2021-03-03,1112.6000000000001,1126.7,453.5999999999998,16.0
2021-03-04,53.20000000000003,424.79999999999995,453.5999999999998,944.0999999999997
2021-03-05,14.799999999999997,327.1,453.5999999999998,1409.6000000000004
2021-03-06,22.099999999999994,491.50000000000006,453.5999999999998,1161.7
2021-03-07,220.8,736.3,453.5999999999998,885.9999999999998
2021-03-08,617.5000000000001,1126.6999999999998,453.5999999999998,435.0999999999999
2021-03-09,142.0,696.4000000000001,453.5999999999998,931.9999999999998
2021-03-10,187.09999999999997,488.1,453.5999999999998,1357.6000000000004
2021-03-11,92.10000000000001,386.40000000000003,453.5999999999998,1457.4000000000005
2021-03-12,171.89999999999995,550.9,453.5999999999998,1367.5
2021-03-13,30.699999999999996,319.79999999999995,453.5999999999998,1558.3000000000004
2021-03-14,14.799999999999997,238.59999999999994,453.5999999999998,1517.1000000000001
2021-03-15,7.2,271.70000000000005,453.5999999999998,1749.9000000000003
2021-03-16,32.3,356.19999999999993,453.5999999999998,1197.6
2021-03-17,43.50000000000001,405.70000000000005,453.5999999999998,1097.8999999999999
2021-03-18,16.099999999999998,436.20000000000005,453.5999999999998,943.9999999999998
2021-03-19,6.1,219.80000000000007,453.5999999999998,1415.3000000000004
2021-03-20,28.6,447.8,453.5999999999998,886.0999999999997
2021-03-21,192.1,353.6,453.5999999999998,1207.3
2021-03-22,274.29999999999995,763.2000000000002,453.5999999999998,782.6999999999998
2021-03-23,727.4000000000003,975.6,453.5999999999998,698.5999999999998
2021-03-24,350.49999999999994,950.8000000000001,453.5999999999998,774.2999999999997
2021-03-25,310.69999999999993,811.0000000000001,453.5999999999998,994.1999999999997
2021-03-26,275.59999999999997,700.1999999999999,453.5999999999998,1275.1000000000001
2021-03-27,70.70000000000002,415.29999999999995,453.5999999999998,1421.1
2021-03-28,34.5,254.4,453.5999999999998,1761.6999999999996
2021-03-29,174.29999999999995,671.1999999999999,453.5999999999998,1305.3000000000002
2021-03-30,952.7000000000003,1451.8,453.5999999999998,500.99999999999994
2021-03-31,1252.1000000000001,1620.0000000000002,453.5999999999998,239.4
2021-04-01,73.60000000000001,352.40000000000003,453.5999999999998,1251.9
2021-04-02,0.0,93.09999999999998,453.5999999999998,1795.2999999999995
2021-04-03,1.2,100.8,453.5999999999998,1835.5999999999995
2021-04-04,17.099999999999998,428.4,453.5999999999998,1402.8000000000002
2021-04-05,0.0,137.8,453.5999999999998,1628.3000000000002
2021-04-06,12.4,252.40000000000003,453.5999999999998,1404.7000000000003
2021-04-07,20.999999999999996,361.6,453.5999999999998,1297.0000000000002
2021-04-08,285.49999999999994,803.3999999999999,453.5999999999998,1029.9999999999998
2021-04-09,155.9,535.7,453.5999999999998,1229.6
2021-04-10,13.499999999999998,289.0,453.5999999999998,1429.2999999999997
2021-04-11,28.499999999999996,309.8,453.5999999999998,1458.8
2021-04-12,306.79999999999995,766.8,453.5999999999998,969.6999999999997
2021-04-13,1456.9,1245.2,453.5999999999998,538.9
2021-04-14,674.7,809.1000000000005,453.5999999999998,947.7999999999998
2021-04-15,16.099999999999998,414.8,453.5999999999998,1340.9000000000003
2021-04-16,47.10000000000001,644.3999999999999,453.5999999999998,1141.3
2021-04-17,81.0,676.9000000000001,453.5999999999998,1215.2000000000003
2021-04-18,287.9999999999999,727.0,453.5999999999998,1165.4
2021-04-19,391.7,1098.1,453.5999999999998,842.2999999999998
2021-04-20,325.2999999999999,1111.2,453.5999999999998,892.1999999999998
2021-04-21,66.70000000000003,683.0000000000002,453.5999999999998,1199.1999999999998
2021-04-22,165.89999999999998,761.4,453.5999999999998,1137.8
2021-04-23,165.69999999999996,774.5999999999999,453.5999999999998,1051.8999999999999
2021-04-24,53.30000000000001,554.6,453.5999999999998,1436.6
2021-04-25,1.2,183.70000000000002,453.5999999999998,1707.9999999999995
2021-04-26,37.2,388.7,453.5999999999998,1662.0000000000002
2021-04-27,171.89999999999995,799.5999999999998,453.5999999999998,1251.1
2021-04-28,42.2,501.00000000000006,453.5999999999998,1514.6999999999996
2021-04-29,22.099999999999994,287.00000000000006,453.5999999999998,1690.1
2021-04-30,71.9,547.0999999999999,453.5999999999998,1368.9000000000003
2021-05-01,9.7,378.59999999999997,453.5999999999998,1518.5
2021-05-02,78.00000000000003,568.2,453.5999999999998,1277.1000000000001
