MeasurementDateGMT,Tower Hamlets - Mile End Road: Nitric Oxide (ug/m3),Tower Hamlets - Mile End Road: Nitrogen Dioxide (ug/m3),Tower Hamlets - Mile End Road: Oxides of Nitrogen (ug/m3)
2020-10-28,105.99999999999999,487.8,650.2
2020-10-29,82.69999999999999,430.5999999999999,557.3000000000001
2020-10-30,102.49999999999999,362.40000000000003,519.2
2020-10-31,48.7,344.1,418.90000000000003
2020-11-01,50.79999999999999,234.9,312.7
2020-11-02,132.3,349.3,552.2
2020-11-03,310.1,642.8,1118.4
2020-11-04,1680.4000000000003,1269.9,3846.4500000000003
2020-11-05,2686.7,1279.0000000000002,5398.600000000001
2020-11-06,1695.6999999999998,1177.3,3777.1999999999994
2020-11-07,1000.5,927.5999999999999,2461.7999999999997
2020-11-08,545.8000000000001,652.3999999999999,1489.3
2020-11-09,393.3999999999999,684.7,1287.5000000000002
2020-11-10,209.8,752.4000000000003,1074.3999999999999
2020-11-11,85.89999999999999,487.0000000000001,619.0000000000001
2020-11-12,113.8,553.3,727.5999999999998
2020-11-13,164.9,630.7000000000002,883.6999999999998
2020-11-14,25.050000000000004,369.55,407.90000000000003
2020-11-15,26.199999999999996,274.1,314.09999999999997
2020-11-16,123.2,520.7,709.8000000000001
2020-11-17,67.1,319.19999999999993,422.30000000000007
2020-11-18,70.69999999999999,328.79999999999995,437.1
2020-11-19,274.59999999999997,620.6999999999999,1041.6
2020-11-20,197.1,817.8000000000001,1119.8
2020-11-21,77.39999999999999,410.7000000000001,529.6999999999999
2020-11-22,282.40000000000003,673.3000000000001,1106.4999999999998
2020-11-23,713.9000000000001,969.0999999999999,2063.6
2020-11-24,65.89999999999998,463.30000000000007,564.5
2020-11-25,316.90000000000003,596.3000000000001,1082.3
2020-11-26,1196.4999999999998,1087.3000000000002,2921.7
2020-11-27,1711.1,979.9,3603.5
2020-11-28,843.2,909.4999999999999,2203.1000000000004
2020-11-29,381.4,939.8999999999999,1525.0
2020-11-30,422.0999999999999,794.8000000000001,1442.3000000000002
2020-12-01,527.6,952.45,1761.85
2020-12-02,823.6000000000001,1089.95,2352.5499999999997
2020-12-03,138.70000000000002,806.9000000000001,1019.6
2020-12-04,195.8,777.6999999999999,1078.1999999999998
2020-12-05,335.2,789.4,1303.1
2020-12-06,475.3,757.4999999999999,1485.9999999999998
2020-12-07,1053.8,885.4,2501.1000000000004
2020-12-08,988.7000000000002,966.5,2481.8
2020-12-09,276.29999999999995,835.6999999999999,1259.3999999999999
2020-12-10,238.99999999999997,763.4000000000001,1129.8
2020-12-11,499.6,842.2,1608.6
2020-12-12,313.8,828.1000000000001,1309.1999999999996
2020-12-13,60.70000000000001,513.4000000000001,606.3000000000002
2020-12-14,22.100000000000005,485.5999999999999,519.4000000000001
2020-12-15,73.6,586.1,699.2
2020-12-16,91.4,631.9,772.6
2020-12-17,109.30000000000001,512.7,680.0
2020-12-18,30.2,385.2,431.20000000000005
2020-12-19,24.400000000000002,379.6,416.70000000000005
2020-12-20,58.10000000000001,384.4,473.3
2020-12-21,39.7,461.3,521.4000000000001
2020-12-22,650.2,659.0,1655.9999999999998
2020-12-23,53.2,610.6,692.3000000000001
2020-12-24,194.20000000000002,506.0999999999999,803.8999999999999
2020-12-25,197.69999999999996,606.4,909.1999999999999
2020-12-26,57.10000000000001,299.30000000000007,386.8
2020-12-27,88.10000000000001,379.1000000000001,514.3000000000001
2020-12-28,402.3999999999999,680.8000000000001,1297.6
2020-12-29,356.09999999999997,662.4000000000001,1208.1
2020-12-30,627.25,904.8,1867.0499999999997
2020-12-31,551.8000000000002,813.5,1659.0999999999997
2021-01-01,420.8,665.3,1310.5
2021-01-02,367.8,636.4999999999998,1200.8
2021-01-03,246.79999999999995,518.6,896.8999999999997
2021-01-04,284.1,453.49999999999994,889.1999999999999
2021-01-05,265.50000000000006,508.50000000000006,915.8000000000001
2021-01-06,527.9000000000001,588.4,1397.9999999999998
2021-01-07,688.4,930.3999999999999,1985.3
2021-01-08,869.2000000000002,871.6,2204.4999999999995
2021-01-09,1213.1,966.5,2826.8
2021-01-10,305.8,828.9000000000001,1298.0
2021-01-11,136.5,708.0999999999998,917.3
2021-01-12,347.25,823.9000000000001,1356.3
2021-01-13,676.0999999999998,1002.2000000000002,2038.4000000000003
2021-01-14,200.2,965.9,1272.9000000000005
2021-01-15,1075.9,913.4000000000002,2563.0000000000005
2021-01-16,149.5,709.7,939.0000000000001
2021-01-17,147.3,773.0999999999999,998.4
2021-01-18,131.7,566.7000000000002,768.9000000000001
2021-01-19,39.699999999999996,308.6,369.3999999999999
2021-01-20,21.299999999999997,244.29999999999995,276.70000000000005
2021-01-21,103.39999999999999,504.6000000000001,663.6
2021-01-22,233.79999999999998,754.9999999999998,1113.9
2021-01-23,430.29999999999995,771.1000000000001,1431.4
2021-01-24,153.99999999999997,931.6999999999999,1167.6
2021-01-25,475.6,1018.1999999999999,1747.1000000000004
2021-01-26,292.70000000000005,791.3000000000001,1240.1
2021-01-27,472.2999999999999,852.1,1576.5000000000005
2021-01-28,121.89999999999999,638.1999999999998,824.6
2021-01-29,157.9,623.8000000000001,866.1
2021-01-30,86.0,644.2,776.0
2021-01-31,233.0,582.6,939.3
2021-02-01,503.7,676.9000000000001,1449.8999999999999
2021-02-02,121.19999999999997,567.4000000000001,753.7000000000002
2021-02-03,242.20000000000002,738.4000000000001,1109.7999999999997
2021-02-04,88.2,648.2,783.4
2021-02-05,94.69999999999999,607.9000000000001,753.5
2021-02-06,361.0999999999999,673.7999999999997,1226.9
2021-02-07,63.5,399.4,496.29999999999995
2021-02-08,348.29999999999995,601.2,1135.2
2021-02-09,386.65,745.1500000000001,1338.1999999999998
2021-02-10,549.0,950.3000000000002,1791.6999999999998
2021-02-11,259.30000000000007,770.1000000000001,1168.1000000000001
2021-02-12,170.89999999999998,634.3999999999999,895.9999999999999
2021-02-13,96.29999999999998,412.00000000000006,559.6
2021-02-14,18.999999999999993,301.5,330.7
2021-02-15,70.6,505.3,613.6999999999999
2021-02-16,56.29999999999999,419.2,506.09999999999997
2021-02-17,42.300000000000004,300.0,364.9
2021-02-18,91.79999999999998,416.70000000000005,557.4
2021-02-19,36.2,342.79999999999995,398.19999999999993
2021-02-20,30.500000000000004,295.3,342.3
2021-02-21,101.1,475.50000000000006,630.3
2021-02-22,415.4999999999999,950.5000000000001,1587.6
2021-02-23,48.39999999999999,432.10000000000014,505.70000000000005
2021-02-24,54.89999999999999,300.99999999999994,385.20000000000005
2021-02-25,395.3,789.6000000000001,1396.1
2021-02-26,933.6999999999999,1184.6,2616.8
2021-02-27,829.6000000000004,1170.6000000000001,2442.7
2021-02-28,253.10000000000002,647.1000000000001,1035.6
2021-03-01,327.9,588.6000000000001,1091.5000000000002
2021-03-02,941.5999999999999,763.9000000000001,2207.3
2021-03-03,918.5,806.0999999999999,2214.3
2021-03-04,483.99999999999994,757.1000000000001,1499.5
2021-03-05,481.1,926.0999999999999,1663.6999999999998
2021-03-06,423.00000000000006,879.5,1527.9999999999998
2021-03-07,522.3000000000001,949.8,1750.9
2021-03-08,631.5000000000001,1312.6999999999998,2280.7
2021-03-09,391.1,866.6,1466.3999999999999
2021-03-10,41.1,286.3999999999999,349.45
2021-03-11,108.9,321.9,489.0
2021-03-12,122.69999999999999,328.70000000000005,516.5000000000001
2021-03-13,139.0,400.7,613.9
2021-03-14,134.1,410.1,615.5000000000001
2021-03-15,411.5,765.5,1396.5000000000005
2021-03-16,368.99999999999994,701.9999999999999,1267.7000000000003
2021-03-17,569.0,841.7000000000002,1714.1999999999998
2021-03-18,559.1,803.0,1660.3000000000002
2021-03-19,485.4,806.3000000000002,1550.5999999999997
2021-03-20,485.19999999999993,853.2000000000002,1597.1
2021-03-21,306.7,696.6999999999999,1166.3000000000002
2021-03-22,473.40000000000003,982.6000000000003,1708.4999999999995
2021-03-23,181.30000000000004,713.5000000000001,991.2
2021-03-24,135.7,551.4999999999999,759.3000000000001
2021-03-25,115.80000000000003,403.5999999999999,581.4000000000001
2021-03-26,108.80000000000001,289.5,456.4
2021-03-27,122.6,308.6,497.2999999999999
2021-03-28,53.49999999999999,132.8,214.7
2021-03-29,109.00000000000001,390.59999999999997,557.5
2021-03-30,980.6999999999998,1338.2000000000003,2842.3999999999996
2021-03-31,1371.0,1718.0,3819.9999999999995
2021-04-01,569.4,791.3,1664.3999999999996
2021-04-02,212.10000000000005,390.1,715.3
2021-04-03,268.70000000000005,496.20000000000005,908.6
2021-04-04,179.89999999999998,515.7,791.8
2021-04-05,236.30000000000004,398.59999999999997,760.8000000000001
2021-04-06,497.9,633.0999999999999,1396.8000000000002
2021-04-07,465.4999999999999,783.1,1496.5
2021-04-08,154.6,538.9,776.0999999999999
2021-04-09,331.5999999999999,717.4999999999999,1225.9000000000003
2021-04-10,286.59999999999997,648.2000000000003,1087.3999999999999
2021-04-11,263.1,637.8000000000001,1040.5
2021-04-12,582.3,1162.4999999999998,2055.0
2021-04-13,595.2000000000002,1214.4999999999998,2127.2999999999997
2021-04-14,391.50000000000006,906.2000000000002,1506.4
2021-04-15,382.7000000000001,804.5,1390.7
2021-04-16,385.3,877.5999999999999,1468.5000000000002
2021-04-17,244.2,741.0000000000001,1115.5
2021-04-18,218.1,799.9000000000001,1134.4
2021-04-19,339.79999999999995,1067.7,1588.4999999999998
2021-04-20,403.79999999999995,1298.0,1917.1000000000001
2021-04-21,308.55,913.3,1386.55
2021-04-22,223.0,481.9,823.8999999999999
2021-04-23,296.49999999999994,673.8000000000001,1128.1999999999996
2021-04-24,162.29999999999998,507.9,756.4999999999999
2021-04-25,112.39999999999999,264.5,437.40000000000003
2021-04-26,251.90000000000003,467.2,853.6999999999999
2021-04-27,305.6,910.6,1378.4999999999995
2021-04-28,351.2,808.0000000000002,1346.4
2021-04-29,388.6000000000001,729.1,1324.8
2021-04-30,330.0,775.4,1281.3
2021-05-01,266.40000000000003,745.1,1154.0
2021-05-02,145.10000000000002,649.6,872.3999999999999
2021-05-03,28.099999999999998,165.99999999999997,208.8
2021-05-04,155.89999999999998,328.0999999999999,567.3
2021-05-05,287.1500000000001,563.65,1004.05
2021-05-06,321.20000000000005,686.1999999999999,1179.6000000000001
2021-05-07,240.69999999999996,554.6999999999999,923.5000000000001
2021-05-08,37.00000000000001,210.7,267.5
2021-05-09,39.800000000000004,208.8,270.0
2021-05-10,37.099999999999994,195.4,252.4
2021-05-11,157.6,442.09999999999997,684.3000000000001
2021-05-12,61.300000000000004,282.3,376.40000000000003
2021-05-13,291.7,768.8000000000001,1216.5
2021-05-14,329.1,770.4,1274.7999999999997
2021-05-15,171.4,504.1000000000001,766.7
2021-05-16,60.99999999999999,282.5,376.5
2021-05-17,304.6,664.8999999999999,1132.2
2021-05-18,205.69999999999996,526.9,841.8500000000001
2021-05-19,358.3999999999999,693.6999999999999,1243.6000000000004
2021-05-20,88.39999999999999,310.8,446.6
2021-05-21,88.30000000000001,161.89999999999998,297.3
2021-05-22,232.9,502.49999999999994,859.5
2021-05-23,54.7,202.1,286.1
2021-05-24,145.29999999999998,380.19999999999993,603.1000000000001
2021-05-25,272.0,560.3999999999999,977.4999999999999
2021-05-26,411.59999999999997,746.9000000000001,1378.4
2021-05-27,332.09999999999997,844.4000000000001,1353.7
2021-05-28,249.10000000000002,789.5000000000001,1171.5999999999995
2021-05-29,170.99999999999997,602.3000000000001,864.6000000000001
2021-05-30,122.39999999999999,330.6,518.5
2021-05-31,147.6,470.49999999999994,696.9999999999999
2021-06-01,189.0,638.9,928.9999999999999
2021-06-02,148.00000000000003,873.1999999999998,1099.9
2021-06-03,121.49999999999999,472.7,658.7
2021-06-04,391.40000000000003,648.5000000000002,1248.6
2021-06-05,240.10000000000002,674.3,1041.9
2021-06-06,104.69999999999999,473.0000000000001,633.9999999999999
2021-06-07,66.30000000000001,325.90000000000003,427.6
2021-06-08,162.90000000000006,468.7,718.5999999999998
2021-06-09,138.4,453.59999999999997,666.1
2021-06-10,148.79999999999998,311.7,539.5000000000001
2021-06-11,177.99999999999997,362.0,635.1999999999999
2021-06-12,217.29999999999998,572.1999999999999,905.1000000000001
2021-06-13,75.89999999999999,444.09999999999997,560.6
2021-06-14,205.70000000000002,585.5999999999999,901.0999999999999
2021-06-15,167.4,520.8000000000001,777.5999999999998
2021-06-16,97.05000000000001,605.2499999999999,754.25
2021-06-17,416.4,652.1,1290.6
2021-06-18,334.50000000000006,588.1999999999999,1100.8999999999999
2021-06-19,265.50000000000006,519.3000000000002,925.9000000000001
2021-06-20,226.6,436.3999999999999,783.6999999999999
2021-06-21,312.79999999999995,495.00000000000006,974.1
2021-06-22,312.9,466.2,946.2
2021-06-23,286.99999999999994,623.4999999999999,1063.5000000000002
2021-06-24,378.69999999999993,699.7,1280.2000000000003
2021-06-25,275.4,530.4,952.6
2021-06-26,150.1,394.6,624.4999999999999
2021-06-27,176.60000000000002,530.0,800.6999999999999
2021-06-28,330.3,554.1999999999998,1060.6000000000001
2021-06-29,367.9000000000001,472.2,1036.1
2021-06-30,8.6,17.4,30.5
