MeasurementDateGMT,Barking and Dagenham - Rush Green: Nitric Oxide (ug/m3),Barking and Dagenham - Rush Green: Nitrogen Dioxide (ug/m3),Barking and Dagenham - Rush Green: Oxides of Nitrogen (ug/m3),Barking and Dagenham - Rush Green: Sulphur Dioxide (ug/m3)
2020-02-05,880.9,1221.7,2572.3,93.99999999999997
2020-02-06,1694.5000000000002,1272.7000000000003,3870.7,88.1
2020-02-07,168.79999999999995,697.9,956.6,52.1
2020-02-08,51.1,325.0000000000001,402.9,57.699999999999996
2020-02-09,31.999999999999986,92.3,140.70000000000002,50.699999999999996
2020-02-10,41.09999999999999,230.39999999999998,293.2,39.199999999999996
2020-02-11,52.6,243.49999999999997,324.2,49.49999999999999
2020-02-12,62.499999999999986,400.90000000000003,496.49999999999994,49.50000000000001
2020-02-13,53.5,379.0,460.99999999999994,42.79999999999999
2020-02-14,269.59999999999985,478.3999999999998,891.0999999999998,49.00000000000001
2020-02-15,31.69999999999999,146.29999999999998,194.10000000000002,29.39999999999999
2020-02-16,30.49999999999999,146.60000000000002,192.80000000000004,35.699999999999996
2020-02-17,50.099999999999994,243.89999999999998,320.20000000000005,43.1
2020-02-18,46.35,306.25,377.40000000000003,41.25
2020-02-19,54.9,415.7000000000001,499.40000000000003,47.5
2020-02-20,25.900000000000002,307.0999999999999,346.7,41.5
2020-02-21,32.300000000000004,292.4,341.3999999999999,50.80000000000001
2020-02-22,21.700000000000003,195.39999999999998,228.39999999999998,37.89999999999999
2020-02-23,19.299999999999997,296.8,326.6,33.99999999999999
2020-02-24,30.25,348.3,394.8,85.54999999999998
2020-02-25,49.49999999999999,353.99999999999994,429.8,123.90000000000002
2020-02-26,76.8,558.4,676.3999999999999,118.3
2020-02-27,89.7,642.3000000000001,780.1,118.69999999999996
2020-02-28,88.59999999999997,611.6,747.6000000000001,99.80000000000001
2020-02-29,61.299999999999976,213.20000000000005,307.0,94.29999999999997
2020-03-01,55.699999999999996,217.64999999999998,302.95,93.90000000000005
2020-03-02,96.1,493.2000000000001,640.2000000000002,82.89999999999999
2020-03-03,147.10000000000002,781.5000000000001,1006.5,81.8
2020-03-04,396.19999999999993,910.5999999999998,1518.5,90.49999999999999
2020-03-05,96.80000000000001,413.1000000000001,561.3999999999999,65.49999999999999
2020-03-06,679.5,830.3000000000001,1872.4,89.4
2020-03-07,629.4000000000001,715.3,1680.2000000000005,75.59999999999998
2020-03-08,94.19999999999999,295.7,439.59999999999997,52.400000000000006
2020-03-09,120.7,391.40000000000003,576.7,55.2
2020-03-10,109.20000000000003,353.1,520.6999999999999,36.39999999999999
2020-03-11,70.10000000000001,440.49999999999994,547.5000000000001,41.4
2020-03-12,33.650000000000006,426.69999999999993,479.04999999999995,59.10000000000001
2020-03-13,45.7,573.1999999999999,644.4000000000001,52.500000000000014
2020-03-14,22.3,388.10000000000014,422.20000000000005,47.50000000000001
2020-03-15,24.40000000000001,396.80000000000007,433.40000000000003,38.300000000000004
2020-03-16,88.79999999999997,698.3,834.1,47.199999999999996
2020-03-17,51.09999999999998,534.8999999999999,613.2000000000002,41.900000000000006
2020-03-18,39.999999999999986,407.8,468.6,40.80000000000001
2020-03-19,45.899999999999984,387.19999999999993,456.7000000000001,32.8
2020-03-20,37.59999999999999,264.1,320.9000000000001,44.79999999999999
2020-03-21,38.39999999999999,227.10000000000002,285.40000000000003,42.300000000000004
2020-03-22,41.999999999999986,259.4,323.59999999999997,47.99999999999999
2020-03-23,58.60000000000001,479.5,569.0,61.399999999999984
2020-03-24,54.24999999999998,579.95,662.6500000000001,98.89999999999998
2020-03-25,56.6,660.5000000000001,747.5,116.19999999999997
2020-03-26,36.9,418.2,475.5,92.19999999999997
2020-03-27,26.999999999999996,259.69999999999993,301.8,76.7
2020-03-28,25.09999999999999,155.39999999999998,193.5,76.49999999999999
2020-03-29,25.59999999999999,126.00000000000001,164.79999999999998,66.0
2020-03-30,34.400000000000006,253.9000000000001,306.40000000000003,74.0
2020-03-31,28.00000000000001,274.90000000000003,317.79999999999995,72.79999999999998
2020-04-01,80.59999999999997,540.3,664.2,75.50000000000003
2020-04-02,33.000000000000014,326.50000000000006,377.40000000000003,78.19999999999999
2020-04-03,42.2,495.3,560.1999999999999,77.5
2020-04-04,54.90000000000001,450.7,534.1999999999999,80.3
2020-04-05,32.40000000000001,286.2,334.70000000000005,87.59999999999997
2020-04-06,67.7,519.8000000000001,624.1,78.50000000000001
2020-04-07,266.40000000000003,624.2,1032.9,72.9
2020-04-08,57.900000000000006,619.5,708.2999999999998,68.4
2020-04-09,61.199999999999996,447.85,541.4499999999999,61.150000000000006
2020-04-10,43.9,383.7,450.1,68.4
2020-04-11,86.80000000000005,594.9000000000001,728.6000000000001,63.49999999999999
2020-04-12,54.09999999999999,383.9,467.49999999999994,51.199999999999996
2020-04-13,20.699999999999996,92.29999999999997,124.30000000000001,45.199999999999996
2020-04-14,22.999999999999996,203.9,238.70000000000005,41.89999999999999
2020-04-15,69.95000000000003,500.24999999999994,607.4000000000001,56.39999999999999
2020-04-16,85.30000000000003,571.4,701.6999999999999,65.19999999999999
2020-04-17,22.200000000000006,170.7,205.0,35.99999999999999
2020-04-18,25.300000000000008,267.6,306.8,40.599999999999994
2020-04-19,21.70000000000001,199.20000000000002,232.5999999999999,50.099999999999994
2020-04-20,25.10000000000001,225.89999999999998,263.8,55.0
2020-04-21,24.000000000000007,254.09999999999994,290.1,52.30000000000001
2020-04-22,24.89999999999999,290.0,329.3,51.9
2020-04-23,36.20000000000002,401.7,457.40000000000003,67.6
2020-04-24,31.099999999999994,326.49999999999994,374.4000000000001,51.0
2020-04-25,17.399999999999995,179.3,204.9,46.6
2020-04-26,37.40000000000001,395.9,452.8,54.800000000000004
2020-04-27,63.20000000000001,456.70000000000005,553.9,48.1
2020-04-28,24.100000000000005,213.4,250.60000000000002,30.799999999999994
2020-04-29,27.6,235.20000000000002,277.69999999999993,36.0
2020-04-30,27.400000000000006,261.6,302.8,43.400000000000006
2020-05-01,30.299999999999997,298.59999999999997,345.9,43.1
2020-05-02,22.849999999999998,340.2,375.7,33.44999999999999
2020-05-03,37.19999999999999,373.30000000000007,430.29999999999995,37.099999999999994
2020-05-04,18.700000000000003,204.89999999999992,233.70000000000002,41.199999999999996
2020-05-05,19.200000000000003,160.6,189.00000000000003,42.9
2020-05-06,20.89999999999999,256.90000000000003,288.6,50.89999999999999
2020-05-07,70.20000000000005,456.79999999999995,564.6,50.50000000000001
2020-05-08,32.49999999999999,447.50000000000006,497.3999999999999,43.1
2020-05-09,17.2,383.70000000000005,409.8999999999999,50.20000000000001
2020-05-10,11.500000000000004,209.09999999999997,225.99999999999994,30.59999999999999
2020-05-11,22.1,154.85,187.85,38.44999999999999
2020-05-12,28.699999999999996,293.49999999999994,337.6999999999999,39.50000000000001
2020-05-13,23.299999999999994,226.95000000000002,262.25,36.65
2020-05-14,21.700000000000006,243.90000000000003,277.4000000000001,36.5
2020-05-15,51.59999999999999,385.40000000000003,464.00000000000006,37.79999999999999
2020-05-16,23.599999999999994,403.70000000000005,440.1,38.1
2020-05-17,49.40000000000002,411.9,487.30000000000007,42.49999999999999
2020-05-18,23.299999999999997,278.2,313.2,38.39999999999999
2020-05-19,28.999999999999996,380.90000000000003,425.0,41.49999999999999
2020-05-20,52.10000000000002,437.4999999999999,517.4000000000001,39.89999999999999
2020-05-21,30.700000000000017,457.0,504.2,48.099999999999994
2020-05-22,9.799999999999997,226.40000000000006,241.79999999999995,44.3
2020-05-23,9.899999999999997,133.49999999999997,148.59999999999997,38.1
2020-05-24,12.7,299.50000000000006,318.79999999999995,38.6
2020-05-25,21.0,394.80000000000007,427.20000000000005,53.79999999999999
2020-05-26,27.7,397.70000000000005,440.50000000000006,39.1
2020-05-27,8.4,264.99999999999994,277.75,54.50000000000001
2020-05-28,11.599999999999998,160.79999999999998,179.40000000000003,44.4
2020-05-29,18.5,230.30000000000004,259.0,55.30000000000001
2020-05-30,12.399999999999997,232.00000000000003,250.5,39.69999999999999
2020-05-31,16.299999999999997,179.6,204.39999999999995,43.90000000000001
2020-06-01,15.700000000000001,201.39999999999998,225.9,31.299999999999994
2020-06-02,19.500000000000007,272.00000000000006,301.99999999999994,41.099999999999994
2020-06-03,22.700000000000014,329.8999999999999,364.90000000000003,48.5
2020-06-04,21.500000000000007,233.10000000000002,265.8,61.20000000000001
2020-06-05,33.300000000000004,227.70000000000002,278.7,60.499999999999986
2020-06-06,31.999999999999996,308.0,356.90000000000003,60.30000000000002
2020-06-07,37.70000000000001,251.79999999999993,310.29999999999995,63.39999999999999
2020-06-08,27.7,227.29999999999998,269.8,78.89999999999999
2020-06-09,27.300000000000008,254.69999999999996,296.20000000000005,81.2
2020-06-10,29.2,331.7,376.3,81.49999999999999
2020-06-11,25.6,226.60000000000002,266.0,72.0
2020-06-12,33.6,345.00000000000006,397.0,85.80000000000001
2020-06-13,28.80000000000001,247.4,291.3,84.89999999999996
2020-06-14,23.200000000000006,195.2,230.49999999999997,83.80000000000001
2020-06-15,48.99999999999999,418.4,493.40000000000003,88.9
2020-06-16,38.69999999999999,318.1,377.30000000000007,89.9
2020-06-17,66.05,448.44999999999993,549.6,97.4
2020-06-18,36.099999999999994,209.1,264.40000000000003,87.39999999999996
2020-06-19,28.200000000000003,156.39999999999998,199.49999999999997,89.60000000000001
2020-06-20,32.5,158.29999999999998,208.10000000000002,96.49999999999999
2020-06-21,24.599999999999994,140.59999999999997,178.2,103.1
2020-06-22,39.699999999999996,165.69999999999996,226.50000000000009,110.00000000000003
2020-06-23,44.099999999999994,263.8,331.69999999999993,109.99999999999997
2020-06-24,36.39999999999999,366.6000000000001,422.6000000000001,109.60000000000002
2020-06-25,26.89999999999999,310.90000000000003,352.6000000000001,112.8
2020-06-26,36.999999999999986,285.6000000000001,342.79999999999995,101.80000000000004
2020-06-27,24.799999999999997,90.20000000000003,127.89999999999998,102.20000000000002
2020-06-28,15.000000000000002,65.69999999999999,88.3,107.6
2020-06-29,26.6,79.60000000000002,120.10000000000002,111.59999999999997
2020-06-30,44.09999999999999,191.29999999999995,258.7,106.5
2020-07-01,41.800000000000004,189.6,253.7,93.80000000000003
2020-07-02,49.09999999999998,279.0,354.30000000000007,99.1
2020-07-03,35.9,170.9,225.79999999999998,108.69999999999997
2020-07-04,32.8,118.10000000000001,168.2,99.19999999999999
2020-07-05,22.300000000000008,57.0,90.99999999999997,102.50000000000001
2020-07-06,34.8,162.8,216.29999999999998,95.00000000000001
2020-07-07,47.70000000000001,296.5,369.09999999999997,93.7
2020-07-08,73.50000000000001,296.7,409.7,89.39999999999998
2020-07-09,64.49999999999999,198.70000000000002,297.49999999999994,89.70000000000002
2020-07-10,46.20000000000001,204.3,274.8,88.69999999999999
2020-07-11,47.1,296.70000000000005,369.29999999999995,96.6
2020-07-12,82.30000000000003,271.79999999999995,397.1999999999999,93.10000000000002
2020-07-13,53.199999999999996,308.09999999999997,389.99999999999994,91.8
2020-07-14,44.99999999999999,222.7,291.59999999999997,84.40000000000003
2020-07-15,46.7,271.79999999999995,343.5,84.40000000000002
2020-07-16,44.100000000000016,229.2,297.0,76.7
2020-07-17,101.39999999999995,300.8,456.59999999999997,86.19999999999997
2020-07-18,42.70000000000001,212.49999999999997,278.20000000000005,76.00000000000001
2020-07-19,24.700000000000006,134.79999999999998,172.8,73.80000000000001
2020-07-20,34.9,186.70000000000002,240.80000000000004,77.10000000000001
2020-07-21,37.9,255.99999999999997,314.4,79.60000000000001
2020-07-22,23.4,253.00000000000006,289.2,82.60000000000001
2020-07-23,19.249999999999996,285.19999999999993,314.80000000000007,50.39999999999998
2020-07-24,23.95,192.14999999999998,228.79999999999995,48.50000000000001
2020-07-25,14.900000000000002,167.2,189.9,58.30000000000001
2020-07-26,20.0,124.29999999999997,155.4000000000001,73.60000000000001
2020-07-27,22.000000000000007,164.20000000000005,198.00000000000003,66.70000000000002
2020-07-28,20.6,173.79999999999998,206.00000000000003,78.00000000000001
2020-07-29,57.89999999999999,341.00000000000006,429.8,77.69999999999999
2020-07-30,57.19999999999999,391.9,479.2,86.7
2020-07-31,14.800000000000002,382.40000000000003,404.8999999999999,89.69999999999999
2020-08-01,17.8,150.6,177.8,66.30000000000003
2020-08-02,10.8,126.0,142.5,78.74999999999999
2020-08-03,24.500000000000004,195.89999999999998,233.49999999999997,75.60000000000001
2020-08-04,45.6,295.45000000000005,365.70000000000005,75.35
2020-08-05,9.700000000000001,124.99999999999997,139.8,64.19999999999999
2020-08-06,20.1,264.3,295.09999999999997,64.30000000000001
2020-08-07,61.69999999999999,736.1999999999998,830.5,84.60000000000001
2020-08-08,30.999999999999996,633.5000000000001,680.8,73.0
2020-08-09,2.4000000000000004,128.4,131.9,53.00000000000002
2020-08-10,10.0,322.2000000000001,337.20000000000005,48.500000000000014
2020-08-11,13.3,456.1,476.29999999999995,53.20000000000001
2020-08-12,6.600000000000002,366.1,376.0,53.10000000000001
2020-08-13,7.6000000000000005,250.49999999999997,261.80000000000007,53.300000000000004
2020-08-14,15.4,250.50000000000003,274.3,55.20000000000001
2020-08-15,23.199999999999996,238.6,274.20000000000005,56.800000000000004
2020-08-16,34.8,315.4,368.7,55.10000000000001
2020-08-17,83.99999999999999,344.30000000000007,473.6,58.79999999999999
2020-08-18,18.600000000000005,187.29999999999998,215.9,56.60000000000001
2020-08-19,40.699999999999996,263.40000000000003,326.1,59.80000000000002
2020-08-20,14.900000000000004,196.70000000000002,219.10000000000005,59.300000000000004
2020-08-21,6.3,83.6,93.2,62.4
2020-08-22,10.800000000000002,104.7,120.99999999999999,58.899999999999984
2020-08-23,12.9,105.49999999999999,124.9,64.9
2020-08-24,26.3,202.50000000000003,242.89999999999998,70.70000000000002
2020-08-25,9.7,118.9,133.59999999999997,71.60000000000001
2020-08-26,17.999999999999996,222.8,250.4,67.10000000000001
2020-08-27,60.699999999999996,381.29999999999995,474.3,73.50000000000001
2020-08-28,54.49999999999999,236.40000000000003,319.79999999999995,65.5
2020-08-29,26.2,125.7,165.70000000000002,65.99999999999999
2020-08-30,19.1,130.1,159.40000000000003,80.10000000000001
2020-08-31,129.0,393.40000000000003,590.6,90.5
2020-09-01,152.70000000000005,450.3999999999999,684.6999999999999,87.5
2020-09-02,96.10000000000002,462.4000000000001,609.5000000000002,73.0
2020-09-03,21.3,235.8,268.8999999999999,65.1
2020-09-04,41.99999999999999,296.99999999999994,361.7999999999999,62.9
2020-09-05,42.8,387.3,452.9000000000001,71.5
2020-09-06,165.0,490.70000000000005,743.7,57.1
2020-09-07,531.0,410.1999999999999,1224.7000000000003,78.39999999999998
2020-09-08,59.2,300.8,391.3,70.99999999999999
2020-09-09,48.8,295.40000000000003,369.90000000000003,59.19999999999999
2020-09-10,59.59999999999999,474.59999999999997,565.9000000000001,80.39999999999999
2020-09-11,271.2,573.4000000000001,989.6,70.20000000000002
2020-09-12,18.499999999999996,271.29999999999995,300.0,59.3
2020-09-13,16.799999999999997,300.50000000000006,326.0,66.8
2020-09-14,150.40000000000003,498.0000000000001,728.7000000000002,64.6
2020-09-15,171.90000000000003,983.1,1246.4999999999995,60.100000000000016
2020-09-16,5.6,293.8,302.2,54.9
2020-09-17,9.900000000000002,174.70000000000002,189.8,56.19999999999999
2020-09-18,26.3,255.54999999999995,295.74999999999994,62.50000000000002
2020-09-19,17.400000000000002,241.0,267.8,63.699999999999996
2020-09-20,7.7,196.90000000000003,208.9,56.199999999999996
2020-09-21,150.0,587.3,817.2,56.5
2020-09-22,332.59999999999997,577.4999999999999,1087.3,69.5
2020-09-23,7.7,247.20000000000002,259.00000000000006,52.15
2020-09-24,27.099999999999998,358.4,400.0,55.800000000000004
2020-09-25,32.4,236.4,286.6000000000001,66.00000000000001
2020-09-26,26.4,139.9,181.29999999999998,63.900000000000006
2020-09-27,19.2,141.1,170.00000000000003,53.49999999999999
2020-09-28,123.8,486.5,675.7999999999998,62.9
2020-09-29,163.95,582.85,834.3999999999999,56.2
2020-09-30,61.1,353.59999999999997,447.5,58.1
2020-10-01,37.6,376.49999999999994,433.50000000000006,53.999999999999986
2020-10-02,18.4,293.59999999999997,321.6,43.600000000000016
2020-10-03,16.9,278.5,304.7,48.2
2020-10-04,12.950000000000003,209.7,229.20000000000002,45.65
2020-10-05,50.99999999999999,370.7,448.7,55.10000000000001
2020-10-06,29.4,276.70000000000005,321.6,52.09999999999999
2020-10-07,46.9,396.6,468.50000000000006,62.19999999999998
2020-10-08,137.3,379.30000000000007,589.9000000000001,55.09999999999999
2020-10-09,407.4000000000001,615.3,1240.1000000000001,58.899999999999984
2020-10-10,37.599999999999994,389.3999999999999,447.40000000000003,59.399999999999984
2020-10-11,53.99999999999999,363.6,446.9,66.10000000000002
2020-10-12,319.0999999999999,559.0,1047.9,59.4
2020-10-13,89.6,349.1,485.90000000000003,53.3
2020-10-14,51.599999999999994,292.90000000000003,372.0,54.099999999999994
2020-10-15,43.49999999999999,315.09999999999997,381.79999999999995,52.00000000000001
2020-10-16,59.7,428.1,519.9000000000001,56.60000000000001
2020-10-17,30.249999999999996,329.05,375.55,62.850000000000016
2020-10-18,122.1,531.0,718.4,59.2
2020-10-19,71.20000000000002,429.6,538.9000000000001,59.8
2020-10-20,21.900000000000002,279.40000000000003,313.3,52.699999999999996
2020-10-21,37.199999999999996,404.69999999999993,461.2999999999999,52.400000000000006
2020-10-22,34.10000000000001,454.8,507.2,59.400000000000006
2020-10-23,37.4,430.0999999999999,487.5,58.800000000000004
2020-10-24,10.4,227.6,243.10000000000005,49.2
2020-10-25,12.8,244.0,263.6,50.3
2020-10-26,39.9,457.3000000000001,518.6,58.1
2020-10-27,75.60000000000001,435.34999999999997,550.9499999999999,58.099999999999994
2020-10-28,24.400000000000002,295.9,332.8,53.79999999999999
2020-10-29,25.0,302.75,340.55,79.99999999999999
2020-10-30,12.4,385.2999999999999,403.8999999999999,101.55000000000001
2020-10-31,27.700000000000006,257.8,299.09999999999997,115.8
2020-11-01,38.20000000000002,150.1,207.59999999999997,128.14999999999998
2020-11-02,47.0,181.10000000000002,252.49999999999997,122.10000000000002
2020-11-03,86.09999999999998,717.5,849.4000000000001,117.90000000000003
2020-11-04,2033.0,1252.7999999999997,4370.099999999999,149.29999999999998
2020-11-05,3973.0,1365.9,7457.7,175.20000000000002
2020-11-06,1455.6000000000001,1008.1,3240.1999999999985,140.9
2020-11-07,380.8,856.9999999999999,1440.7999999999997,118.69999999999999
2020-11-08,307.1,684.8999999999999,1155.7,106.6
2020-11-09,224.50000000000009,693.9,1038.9,103.5
2020-11-10,156.2,735.4,975.4000000000001,91.39999999999996
2020-11-11,76.99999999999997,412.40000000000003,530.5999999999999,91.39999999999999
2020-11-12,54.20000000000001,393.2,475.7,87.50000000000003
2020-11-13,64.9,655.5,755.6,81.89999999999999
2020-11-14,40.10000000000001,288.70000000000005,349.0,71.89999999999999
2020-11-15,40.500000000000014,183.70000000000002,244.7,62.8
2020-11-16,50.60000000000001,334.49999999999994,411.90000000000003,59.00000000000001
2020-11-17,47.70000000000001,275.90000000000003,348.6,56.50000000000001
2020-11-18,58.30000000000001,302.69999999999993,391.7,58.4
2020-11-19,144.5,665.9,886.8000000000002,59.89999999999999
2020-11-20,492.70000000000016,788.3,1543.6,65.30000000000001
2020-11-21,43.85,271.35,338.05,40.1
2020-11-22,378.29999999999995,703.7,1283.4,53.399999999999984
2020-11-23,1473.8,1000.7,3260.7999999999993,74.60000000000001
2020-11-24,61.4,431.6,525.9,40.6
2020-11-25,81.79999999999998,606.6000000000001,731.8000000000001,36.09999999999999
2020-11-26,445.59999999999997,920.6,1603.6999999999998,48.39999999999999
2020-11-27,1115.8,990.8000000000002,2701.5999999999995,54.99999999999999
2020-11-28,437.5,950.7,1621.4999999999998,32.8
2020-11-29,135.70000000000002,655.3,863.5999999999999,26.899999999999995
2020-11-30,212.1,694.8999999999999,1020.1000000000001,16.900000000000002
2020-12-01,104.7,484.1500000000001,644.1499999999999,24.499999999999996
2020-12-02,818.0000000000001,1212.5,2466.5999999999995,22.099999999999998
2020-12-03,144.3,940.4999999999999,1162.3999999999999,2.6999999999999997
2020-12-04,94.2,696.5000000000001,841.1999999999998,-12.538798498122656
2020-12-05,112.29999999999998,657.6999999999999,830.1,-11.064330413016272
2020-12-06,134.70000000000002,499.6,706.2000000000002,-2.773967459324155
2020-12-07,182.29999999999998,645.2,924.5999999999999,5.516395494367959
2020-12-08,946.0999999999999,1090.8999999999999,2541.7,13.806758448060075
2020-12-09,219.99999999999997,912.0,1249.1000000000001,22.097121401752187
2020-12-10,62.20000000000001,456.4,551.4999999999999,30.3874843554443
2020-12-11,839.3000000000001,1060.1000000000001,2346.3999999999996,38.67784730913642
2020-12-12,199.29999999999998,690.8000000000001,996.7,46.96821026282856
2020-12-13,97.19999999999999,525.3000000000002,674.0,55.25857321652065
2020-12-14,56.5,350.20000000000005,437.3,63.54893617021275
2020-12-15,87.49999999999999,710.4,844.1999999999999,71.8392991239049
2020-12-16,60.500000000000014,514.5,607.9,80.12966207759702
2020-12-17,92.20000000000002,503.54999999999995,645.4,88.42002503128909
2020-12-18,55.300000000000004,305.4,391.1000000000001,96.7103879849812
2020-12-19,52.8,263.7,344.6000000000001,105.00075093867338
2020-12-20,57.100000000000016,354.59999999999997,441.69999999999993,113.29111389236539
2020-12-21,68.80000000000001,304.1,409.69999999999993,121.58147684605754
2020-12-22,162.4,594.0000000000001,842.9,129.87183979974972
2020-12-23,75.30000000000001,489.50000000000006,605.4,138.16220275344176
2020-12-24,85.49999999999999,189.10000000000002,320.4,146.45256570713389
2020-12-25,65.10000000000001,424.7,524.3,154.74292866082604
2020-12-26,60.800000000000004,273.69999999999993,367.0,163.0332916145181
2020-12-27,82.2,452.0,578.1,171.32365456821026
2020-12-28,128.89999999999998,584.8,782.4999999999999,179.61401752190247
2020-12-29,101.40000000000003,443.34999999999997,598.7,187.90438047559456
2020-12-30,750.1,1055.9,2205.7,196.19474342928652
2020-12-31,270.9999999999999,640.3000000000002,1056.0,204.48510638297864
2021-01-01,132.45000000000002,549.4,752.6999999999998,212.7754693366708
2021-01-02,116.2,493.19999999999993,671.0000000000002,221.065832290363
2021-01-03,59.650000000000006,323.1,414.94999999999993,229.3561952440552
2021-01-04,74.1,317.1,430.79999999999995,237.64655819774728
2021-01-05,65.6,340.4,440.49999999999994,245.9369211514392
2021-01-06,101.15,407.4,571.5500000000001,181.0773466833542
2021-01-07,251.2,839.5999999999998,1224.9,66.50000000000001
2021-01-08,291.40000000000003,730.3999999999999,1177.0,31.950000000000006
2021-01-09,445.59999999999997,697.0,1380.4999999999998,-13.150000000000002
2021-01-10,172.64999999999998,874.6000000000001,1139.7,-24.55
2021-01-11,109.50000000000001,512.0,679.8000000000001,36.199999999999996
2021-01-12,287.2,793.1,1233.4,69.50000000000001
2021-01-13,1018.95,1166.6499999999999,2728.75,91.64999999999995
2021-01-14,129.5,465.3999999999999,663.8000000000001,36.100000000000016
2021-01-15,510.95,800.65,1584.0,-0.9999999999999994
2021-01-16,213.00000000000003,728.4000000000001,1055.1999999999998,13.749999999999996
2021-01-17,120.0,513.4,697.4999999999999,-20.250000000000004
2021-01-18,232.15000000000003,714.3000000000001,1070.0999999999997,-7.899999999999996
2021-01-19,116.3,256.9000000000001,435.6,55.00000000000001
2021-01-20,121.4,260.79999999999995,446.49999999999994,137.9
2021-01-21,123.80000000000001,446.40000000000003,636.3,158.89999999999998
2021-01-22,280.49999999999994,789.4000000000001,1220.0000000000002,112.39999999999996
2021-01-23,172.4,757.5,1022.0000000000001,86.55
2021-01-24,121.09999999999998,878.1,1064.0,81.89999999999998
2021-01-25,107.8,727.1500000000001,892.6,12.050000000000008
2021-01-26,501.29999999999995,882.3000000000001,1650.8000000000002,18.999999999999996
2021-01-27,272.0,971.5000000000001,1388.4999999999998,13.399999999999999
2021-01-28,68.69999999999999,479.70000000000005,585.1000000000001,62.900000000000006
2021-01-29,78.6,416.9,537.4,81.60000000000004
2021-01-30,55.80000000000002,318.2000000000001,403.9,88.09999999999997
2021-01-31,32.5,365.6,415.19999999999993,89.20000000000002
2021-02-01,84.7,477.9,607.9000000000001,110.64999999999995
2021-02-02,48.4,445.6000000000001,519.6999999999999,119.60000000000001
2021-02-03,106.30000000000003,725.7,889.1000000000003,112.34999999999998
2021-02-04,25.5,706.4999999999998,745.8999999999999,33.749999999999986
2021-02-05,19.900000000000002,592.8999999999999,623.4,37.300000000000004
2021-02-06,82.37772020725389,494.04119170984455,618.9077720207254,48.70000000000001
2021-02-07,75.12435233160622,418.3259067357513,531.0124352331605,53.44999999999999
2021-02-08,73.48290155440415,411.9839378238342,522.2082901554404,59.9
2021-02-09,71.84145077720208,405.64196891191705,513.4041450777203,47.0
2021-02-10,70.2,399.3,504.5999999999999,39.500000000000014
2021-02-11,68.55854922279792,392.9580310880829,495.79585492227983,-7.400000000000001
2021-02-12,66.91709844559587,386.61606217616577,486.9917098445596,-3.2000000000000024
2021-02-13,65.27564766839379,380.2740932642487,478.1875647668394,-13.2
2021-02-14,63.6341968911917,373.9321243523315,469.3834196891192,15.099999999999998
2021-02-15,61.992746113989625,367.59015544041455,460.5792746113989,61.900000000000034
2021-02-16,60.35129533678757,361.2481865284974,451.7751295336788,78.99999999999999
2021-02-17,58.7098445595855,354.9062176165803,442.97098445595856,77.99999999999997
2021-02-18,57.06839378238341,348.5642487046632,434.1668393782383,133.90000000000003
2021-02-19,55.42694300518136,342.2222797927461,425.36269430051806,129.79999999999995
2021-02-20,53.78549222797928,335.880310880829,416.55854922279786,136.40000000000003
2021-02-21,52.144041450777195,329.538341968912,407.7544041450777,133.7
2021-02-22,50.502590673575114,323.1963730569948,398.9502590673575,96.7
2021-02-23,48.86113989637307,316.85440414507775,390.1461139896373,57.449999999999974
2021-02-24,47.21968911917098,310.5124352331606,381.34196891191704,56.3
2021-02-25,45.5782383419689,304.1704663212435,372.53782383419684,52.10000000000001
2021-02-26,43.936787564766846,297.8284974093264,363.73367875647665,40.95
2021-02-27,42.29533678756477,291.4865284974093,354.92953367875646,27.899999999999995
2021-02-28,40.65388601036269,285.1445595854923,346.12538860103626,0.8999999999999995
2021-03-01,39.012435233160616,278.80259067357514,337.321243523316,40.400000000000006
2021-03-02,37.370984455958556,272.460621761658,328.5170984455958,40.70000000000001
2021-03-03,35.729533678756475,266.11865284974095,319.7129533678756,36.3
2021-03-04,34.0880829015544,259.77668393782386,310.90880829015543,33.54999999999998
2021-03-05,32.44663212435234,253.43471502590674,302.10466321243524,30.900000000000006
2021-03-06,30.805181347150253,247.09274611398962,293.300518134715,27.25
2021-03-07,29.163730569948182,240.75077720207256,284.49637305699474,46.2
2021-03-08,27.522279792746115,234.40880829015546,275.6922279792746,83.74999999999997
2021-03-09,25.88082901554404,228.06683937823837,266.8880829015544,86.60000000000001
2021-03-10,22.6419689119171,197.72124352331605,232.13419689119172,115.4
2021-03-11,22.950000000000006,162.00000000000006,196.75,179.75000000000006
2021-03-12,22.299999999999997,215.60000000000005,249.9,151.94999999999996
2021-03-13,16.9,189.8,215.7,180.3499999999999
2021-03-14,20.099999999999994,194.79999999999998,225.70000000000005,85.80000000000004
2021-03-15,146.0,609.5,832.6,74.25000000000001
2021-03-16,60.50000000000001,471.40000000000003,548.3000000000001,45.35000000000001
2021-03-17,36.4,322.3999999999999,378.5999999999999,-0.8999999999999999
2021-03-18,58.3,421.3,510.5999999999999,43.10000000000001
2021-03-19,78.4,398.2,518.0999999999999,42.75
2021-03-20,42.199999999999996,490.99999999999994,555.1999999999999,21.200000000000003
2021-03-21,56.199999999999996,429.0,515.1,48.5
2021-03-22,132.1,819.5,1022.3999999999999,44.10000000000002
2021-03-23,193.80000000000004,542.5000000000001,840.1999999999998,46.30000000000001
