MeasurementDateGMT,Greenwich - Woolwich Flyover: Nitric Oxide (ug/m3),Greenwich - Woolwich Flyover: Nitrogen Dioxide (ug/m3),Greenwich - Woolwich Flyover: Oxides of Nitrogen (ug/m3),Greenwich - Woolwich Flyover: Ozone (ug/m3),Greenwich - Woolwich Flyover: PM10 Particulate (ug/m3)
2019-11-05,774.1999999999999,871.0000000000001,2058.0,215.70000000000002,456.0
2019-11-06,2298.2999999999997,1290.0000000000002,4814.7,257.7,788.0999999999999
2019-11-07,2499.8,1384.1999999999998,5217.700000000001,288.6,475.40000000000003
2019-11-08,2942.2000000000007,1454.7,5965.999999999999,83.8,651.1
2019-11-09,1124.8999999999999,937.2,2662.499999999999,314.00000000000006,378.6000000000001
2019-11-10,1556.7999999999997,1007.6999999999999,3394.9999999999995,402.6,438.2
2019-11-11,2023.4999999999995,1294.3000000000002,4397.200000000001,289.4000000000001,467.54999999999995
2019-11-12,2033.1999999999998,1215.2,4332.9,353.35,389.50000000000006
2019-11-13,2207.1999999999994,1182.6500000000003,4567.35,234.7,629.0
2019-11-14,1242.1000000000004,1274.0000000000002,3178.399999999999,403.60000000000014,313.4
2019-11-15,329.90000000000003,763.4000000000002,1269.1000000000001,341.30000000000007,335.6
2019-11-16,1677.5999999999997,1176.3999999999999,3748.2,93.09999999999995,484.5000000000001
2019-11-17,2815.7,1323.1999999999998,5640.099999999999,31.699999999999992,699.9
2019-11-18,1207.9000000000003,1193.9999999999998,3046.0,437.7854356306893,535.7
2019-11-19,3492.8999999999987,1627.6,6983.6,497.3664499349808,802.4999999999999
2019-11-20,822.1,1126.8999999999999,2387.399999999999,495.4938881664502,440.80000000000007
2019-11-21,521.6,870.3000000000001,1670.4,493.62132639791935,563.2999999999998
2019-11-22,498.4,982.7999999999998,1746.9000000000003,491.7487646293886,297.30000000000007
2019-11-23,591.7,959.7,1866.9,489.87620286085814,347.7000000000001
2019-11-24,2303.2000000000003,1201.4000000000003,4732.800000000001,488.0036410923275,587.3000000000001
2019-11-25,1765.4999999999998,1165.3,3872.2999999999997,486.13107932379705,321.5
2019-11-26,2043.1,1523.9999999999998,4656.900000000001,484.25851755526656,330.30000000000007
2019-11-27,2372.9999999999995,1739.7,5378.0,482.3859557867361,344.6
2019-11-28,1910.3000000000004,1252.4000000000003,4181.5,480.5133940182056,363.40000000000003
2019-11-29,1668.1000000000001,1281.9,3839.1,478.6408322496751,489.0
2019-11-30,1615.1,1471.8,3948.0000000000005,476.7682704811445,482.0999999999999
2019-12-01,204.39999999999995,700.1000000000001,1013.3000000000001,474.895708712614,218.59999999999997
2019-12-02,4533.1,2058.4000000000005,9009.0,473.0231469440832,935.4
2019-12-03,4288.5,2193.6,8769.0,471.15058517555246,1010.9
2019-12-04,5606.700000000001,2009.1999999999998,10606.400000000003,469.27802340702203,925.5999999999999
2019-12-05,3574.3,1580.6000000000001,7060.9,467.4054616384914,550.5000000000001
2019-12-06,1516.1999999999998,1047.8,3373.0,465.5328998699609,254.49999999999997
2019-12-07,1850.1999999999998,1228.9,4065.3999999999996,463.66033810143045,523.3
2019-12-08,877.2999999999998,688.1,2033.3,461.78777633289997,404.7
2019-12-09,1713.5,1220.9,3847.8,459.9152145643695,455.6
2019-12-10,1891.3000000000002,1162.5,4062.4000000000005,458.042652795839,364.8
2019-12-11,2477.1000000000004,1495.7,5293.9,456.1700910273084,432.9
2019-12-12,2376.1000000000004,1511.4000000000003,5154.799999999999,454.2975292587778,334.2
2019-12-13,1741.6000000000001,1225.9999999999998,3896.5,452.42496749024684,402.1
2019-12-14,1542.6000000000001,1173.1999999999998,3538.7000000000007,450.55240572171635,418.90000000000003
2019-12-15,1179.1999999999998,918.7000000000003,2726.4,448.67984395318587,325.7
2019-12-16,2528.4999999999995,1549.1000000000001,5426.099999999999,446.80728218465526,511.2
2019-12-17,2243.0,1573.9999999999998,5013.3,444.9347204161248,318.3
2019-12-18,2451.7000000000003,1423.3000000000002,5182.5,443.0621586475943,397.7
2019-12-19,1792.9,1068.6,3817.5000000000005,441.1895968790638,415.7
2019-12-20,2287.6000000000004,1409.2,4916.7,351.3958387516256,220.1
2019-12-21,1360.1000000000001,1143.9999999999998,3229.2999999999997,549.2,268.2
2019-12-22,1541.6000000000001,1175.1000000000001,3538.9,490.7000000000001,250.50000000000003
2019-12-23,2135.1,1241.6999999999998,4516.199999999999,321.4,407.70000000000005
2019-12-24,1302.9000000000003,1039.3,3036.6,518.0,358.9999999999999
2019-12-25,1385.2,1016.3000000000001,3140.4999999999995,424.7999999999999,451.19999999999993
2019-12-26,859.5999999999999,872.0000000000001,2190.0,463.8,270.6
2019-12-27,2691.5000000000005,1190.8,5317.8,226.59999999999994,446.4
2019-12-28,2620.6000000000004,1297.0,5315.4,105.4,493.0999999999999
2019-12-29,2233.0,1165.3,4589.3,218.29999999999993,499.5
2019-12-30,3171.6,1264.8999999999999,6127.5999999999985,34.800000000000004,625.0000000000001
2019-12-31,714.5999999999999,882.3000000000001,1978.0,69.1,592.3999999999999
2020-01-01,2115.8000000000006,1252.4999999999998,4497.099999999999,43.099999999999994,957.0999999999998
2020-01-02,1545.1999999999998,1033.4999999999998,3402.6999999999994,352.29999999999995,400.79999999999995
2020-01-03,1290.1000000000001,1119.0,3096.7000000000003,515.8000000000001,358.0
2020-01-04,1863.2,1386.0,4242.5,332.9999999999999,393.90000000000003
2020-01-05,1338.6000000000001,1175.5999999999997,3227.7999999999997,524.9,266.70000000000005
2020-01-06,1719.2000000000003,1078.6000000000001,3715.1,561.9000000000001,434.1000000000001
2020-01-07,1678.8000000000002,1027.5999999999997,3601.000000000001,438.9,468.50000000000006
2020-01-08,2214.0,1297.4,4691.999999999998,343.49999999999994,814.5999999999998
2020-01-09,1520.0,938.4,3268.9,541.8000000000001,432.6
2020-01-10,1890.6999999999998,1331.2,4230.0,406.00000000000006,443.59999999999997
2020-01-11,1090.4,790.5,2462.3,784.8000000000001,442.2
2020-01-12,1140.1,863.9000000000001,2612.5,711.2,275.3
2020-01-13,1467.6999999999998,990.6,3241.0000000000005,676.3000000000001,468.2
2020-01-14,1265.5,833.0999999999998,2773.2,769.4000000000001,276.0
2020-01-15,2316.2,1378.8,4930.4000000000015,485.09999999999997,336.2
2020-01-16,1456.3999999999999,1100.1000000000001,3332.9,469.80000000000007,460.9000000000001
2020-01-17,1978.3999999999999,1346.2,4379.799999999999,478.2,358.59999999999997
2020-01-18,2127.4,1531.3000000000002,4793.1,253.40000000000003,498.2
2020-01-19,2243.0,1471.7000000000003,4910.700000000001,285.8,505.9
2020-01-20,5589.4,2018.0,10588.4,45.10000000000001,1525.7
2020-01-21,6495.7,2089.3999999999996,12049.199999999997,29.699999999999992,1086.3
2020-01-22,3355.8999999999996,1449.8,6595.599999999999,17.299999999999997,828.9000000000003
2020-01-23,1201.4,1225.7000000000003,3067.9,78.8,548.5999999999999
2020-01-24,2823.2,1439.3,5768.3,94.49999999999997,558.3
2020-01-25,1722.2,1137.2,3778.4,201.8,726.2
2020-01-26,1242.6,1032.5,2937.9999999999995,401.99999999999994,542.2
2020-01-27,2143.9,1480.7999999999997,4768.3,450.1999999999998,378.2999999999999
2020-01-28,1664.8999999999999,1147.3,3699.7999999999997,692.8,531.35
2020-01-29,1843.5,1218.6,4045.5,588.4000000000001,662.5000000000001
2020-01-30,1900.5,1189.0000000000002,4103.2,442.69999999999993,274.0
2020-01-31,1555.1000000000001,946.6999999999999,3331.8000000000006,556.6,236.1
2020-02-01,1210.4999999999998,857.8,2714.0000000000005,756.8000000000001,483.20000000000016
2020-02-02,994.0000000000002,811.0000000000001,2334.8,736.1999999999999,437.79999999999995
2020-02-03,1626.5000000000002,1127.6,3621.3,619.8,663.4
2020-02-04,1338.4,1224.1,3276.4,565.4,523.4999999999999
2020-02-05,4237.000000000001,1984.9999999999998,8481.8,137.1,1197.0
2020-02-06,3143.499999999999,1648.2,6468.3,136.89999999999998,840.2
2020-02-07,2013.8,1278.4,4366.5,150.7,870.5999999999999
2020-02-08,1595.3999999999996,1097.8000000000002,3544.2,546.1,552.4
2020-02-09,499.9,367.5,1134.4,1121.5000000000002,318.6
2020-02-10,1185.4,786.6999999999998,2604.7,899.8,377.00000000000006
2020-02-11,1312.4000000000003,888.1000000000003,2900.0,923.0999999999999,521.2
2020-02-12,1871.4,1189.5,4058.9000000000005,621.4999999999999,537.4
2020-02-13,1524.4000000000003,1170.8999999999999,3509.5,695.9,307.2
2020-02-14,2049.9,1219.1,4362.3,447.6,710.9
2020-02-15,742.8999999999999,506.79999999999995,1646.1000000000001,759.4000000000001,222.89999999999995
2020-02-16,688.9000000000001,592.3000000000001,1648.7,1070.2,152.7
2020-02-17,1255.9000000000003,817.0000000000001,2742.7,782.3000000000001,479.09999999999997
2020-02-18,1393.7,942.0999999999999,3079.3,719.9000000000001,404.7000000000001
2020-02-19,1644.4999999999995,1066.1,3587.8999999999996,580.9,370.6
2020-02-20,1176.8499999999997,901.3999999999999,2706.3500000000004,717.9000000000001,158.425
2020-02-21,1238.0,806.7000000000002,2704.3,516.6,165.42
2020-02-22,857.9,658.1000000000001,1972.8,711.1000000000001,191.33999999999997
2020-02-23,897.5999999999999,811.6,2187.6000000000004,535.7000000000003,217.26
2020-02-24,1291.1000000000001,889.4000000000001,2869.3,498.3000000000001,289.905
2020-02-25,1578.6000000000001,1090.0,3510.5,527.6000000000001,486.5
2020-02-26,1817.2,1348.0,4134.400000000001,396.00000000000006,683.5999999999999
2020-02-27,1097.5,1254.5,2937.0999999999995,409.80000000000007,357.6
2020-02-28,1752.9000000000003,1294.0999999999997,3982.0,318.2,390.15000000000003
2020-02-29,1101.2,798.2999999999998,2487.0,627.3,506.8
2020-03-01,963.9,788.5,2266.9,703.9999999999998,356.79999999999995
2020-03-02,1138.2,1159.5999999999997,2904.3999999999996,445.50000000000006,368.59999999999997
2020-03-03,2498.5,1671.5999999999995,5502.900000000001,270.0000000000001,801.9
2020-03-04,2083.5,1520.1,4714.600000000001,292.3,640.9000000000001
2020-03-05,210.09999999999994,637.5999999999999,959.6,674.2999999999998,285.3999999999999
2020-03-06,1894.6,1467.3999999999999,4372.1,381.3000000000002,622.7
2020-03-07,1778.1,1403.3,4129.8,306.7,627.0999999999999
2020-03-08,913.9000000000002,808.0,2209.5,703.0000000000002,382.9
2020-03-09,1670.5,1156.5,3718.200000000001,526.6000000000001,576.1
2020-03-10,1243.0000000000002,809.0000000000001,2715.4,487.09999999999985,280.7
2020-03-11,1455.1000000000001,1117.8000000000002,3349.1,628.1999999999998,448.8
2020-03-12,1373.9000000000003,913.3,3019.8,655.6,512.3
2020-03-13,1945.9000000000003,1454.6000000000001,4438.5,433.1,627.2
2020-03-14,1349.8999999999999,1231.0,3300.7000000000003,481.4000000000001,416.20000000000005
2020-03-15,1007.7999999999998,958.6,2503.9000000000005,697.4,297.1
2020-03-16,2115.3,1634.8,4878.1,299.6,612.6
2020-03-17,1908.977777777778,1434.8533333333335,4362.251111111112,420.59999999999997,550.0999999999999
2020-03-18,1276.2222222222222,1222.1066666666666,3180.16888888889,473.5999999999999,528.9
2020-03-19,1082.088888888889,1092.8266666666666,2753.075555555555,547.4000000000001,371.1000000000001
2020-03-20,887.9555555555556,963.5466666666666,2325.9822222222215,799.0999999999999,338.09999999999997
2020-03-21,693.8222222222223,834.2666666666668,1898.8888888888887,832.3,343.4
2020-03-22,499.6888888888889,704.9866666666667,1471.7955555555557,820.0,324.90000000000003
2020-03-23,394.3444444444444,893.9133333333333,1499.0377777777778,518.3000000000001,503.45
2020-03-24,877.5999999999999,1345.5,2691.3,461.09999999999997,674.4999999999999
2020-03-25,885.8999999999996,1202.8,2560.6999999999994,537.7,805.9000000000001
2020-03-26,147.09999999999997,775.4,1000.7,868.9000000000001,826.4
2020-03-27,115.9,497.20000000000005,674.9,1169.0999999999997,894.9000000000001
2020-03-28,49.600000000000016,299.49999999999994,375.59999999999997,1307.9000000000003,534.9000000000001
2020-03-29,29.5,215.1,260.59999999999997,1283.5000000000002,382.2000000000001
2020-03-30,149.09999999999997,499.4,728.6,964.1,350.6
2020-03-31,117.09999999999998,507.3,686.8,1056.6000000000001,384.09999999999997
2020-04-01,1019.0999999999997,1233.6,2796.2000000000003,623.6,514.4
2020-04-02,1035.3,1131.4,2718.3,676.6000000000001,668.4
2020-04-03,1263.4,1426.2,3363.4,509.4000000000001,675.5000000000001
2020-04-04,603.1,926.1000000000001,1850.9999999999998,699.1,372.50000000000006
2020-04-05,237.70000000000002,624.4,988.6,1074.4999999999998,414.29999999999995
2020-04-06,1079.3,1369.0,3023.9999999999995,625.1000000000001,442.6
2020-04-07,652.1000000000001,1244.5,2243.7999999999997,567.7,620.0000000000001
2020-04-08,225.19999999999996,1073.6000000000001,1419.3000000000002,786.5000000000001,1049.3
2020-04-09,344.2,1065.6000000000001,1593.3999999999996,754.0,1210.3
2020-04-10,113.99999999999996,838.8,1013.3,851.8000000000002,935.9
2020-04-11,441.4,1234.9,1911.9000000000003,472.30000000000007,721.2
2020-04-12,305.60000000000014,872.8000000000001,1341.2,1040.3000000000002,595.0
2020-04-13,32.300000000000004,201.0,250.40000000000006,1332.2,349.6
2020-04-14,119.39999999999996,459.4,642.6000000000001,1330.3000000000002,304.00000000000006
2020-04-15,356.8000000000002,923.4,1470.4000000000003,960.4,599.4
2020-04-16,300.4,1079.7000000000003,1540.5000000000002,704.45,1096.8999999999999
2020-04-17,64.1,370.70000000000005,470.5999999999999,1165.8,490.80000000000007
2020-04-18,185.0,587.8000000000002,871.3,760.0999999999999,542.0
2020-04-19,69.29999999999997,390.3,496.3,1063.7,442.7
2020-04-20,84.09999999999998,464.90000000000003,594.2,1135.9,583.2
2020-04-21,84.59999999999998,431.9,562.1999999999999,1281.6999999999998,706.6000000000001
2020-04-22,113.7,542.3,716.4,1247.0999999999997,707.5999999999999
2020-04-23,169.2,866.1,1125.6,1070.6000000000001,759.8000000000001
2020-04-24,194.89999999999998,792.9,1091.8000000000004,1178.3000000000002,778.9000000000001
2020-04-25,72.19999999999999,408.59999999999997,519.1999999999999,1371.7000000000003,390.4
2020-04-26,306.20000000000005,811.8000000000001,1281.2,988.1999999999998,424.5
2020-04-27,963.9,1177.4999999999995,2656.0000000000005,781.5000000000001,654.5
2020-04-28,107.60000000000001,453.70000000000005,618.8000000000002,1151.4,235.00000000000003
2020-04-29,1112.3,1050.8000000000002,2756.2000000000003,617.0000000000001,492.40000000000003
2020-04-30,1025.6000000000001,957.3000000000001,2530.0000000000005,664.1,440.4000000000001
2020-05-01,1015.1,1019.8,2576.5000000000005,687.9000000000001,449.90000000000003
2020-05-02,763.1999999999999,1029.8999999999999,2200.3999999999996,750.1,281.69999999999993
2020-05-03,297.1,739.6,1195.3999999999996,838.9000000000002,303.00000000000006
2020-05-04,141.39999999999998,535.4000000000001,752.4000000000001,1142.9999999999998,399.1
2020-05-05,86.80000000000001,360.19999999999993,493.09999999999997,1293.3,338.1000000000001
2020-05-06,155.79999999999998,617.5999999999999,856.6999999999999,1142.1,457.8999999999999
2020-05-07,942.1999999999999,1669.3999999999999,3114.2000000000003,662.3000000000001,753.3999999999999
2020-05-08,501.29999999999995,1336.6000000000001,2105.7999999999997,990.0999999999999,567.5999999999999
2020-05-09,169.70000000000005,907.2000000000002,1167.8999999999999,1346.3000000000002,755.8999999999999
2020-05-10,23.60000000000001,298.30000000000007,334.29999999999995,1329.5,637.9
2020-05-11,63.89999999999999,257.2,355.2,1047.6,489.0
2020-05-12,450.9,761.1999999999998,1452.6000000000001,1000.8000000000001,334.70000000000005
2020-05-13,78.7,347.99999999999994,468.7,1159.6,376.7000000000001
2020-05-14,158.10000000000002,509.1,751.5000000000001,959.2000000000002,282.1
2020-05-15,561.1999999999999,1001.1000000000001,1861.6000000000001,889.7999999999998,428.7
2020-05-16,690.6999999999999,1150.2,2209.2000000000003,922.4999999999999,357.19999999999993
2020-05-17,757.6,1076.8,2238.2000000000003,735.7999999999998,380.19999999999993
2020-05-18,1069.0,1219.3000000000002,2858.0999999999995,804.5,509.8499999999999
2020-05-19,1183.6999999999998,1446.6000000000001,3261.5,577.7,495.5000000000001
2020-05-20,1289.1,1550.5,3526.899999999999,489.8000000000001,607.6999999999999
2020-05-21,989.6999999999998,1640.4000000000003,3158.1,727.3000000000001,729.9
2020-05-22,992.8,1001.9,2523.9,901.2999999999997,761.5
2020-05-23,783.8,719.8000000000001,1921.7,859.4000000000001,610.0000000000001
2020-05-24,529.6999999999999,790.9000000000001,1603.0000000000002,849.7,458.3
2020-05-25,908.8,1346.6999999999998,2739.7,655.0999999999999,492.99999999999994
2020-05-26,958.8,1309.6000000000001,2779.7,822.7,531.1
2020-05-27,298.00000000000006,861.2999999999998,1318.5999999999997,919.3999999999997,519.5000000000001
2020-05-28,165.4,430.3,684.6999999999999,1057.3999999999999,435.09999999999997
2020-05-29,216.29999999999998,611.6999999999999,943.4000000000001,967.3,491.00000000000006
2020-05-30,147.59999999999997,464.50000000000006,690.9,1264.5,431.0000000000001
2020-05-31,72.89999999999999,303.6,415.70000000000005,1350.3,448.39999999999986
2020-06-01,173.10000000000002,481.60000000000014,747.1,1169.1,410.4000000000001
2020-06-02,326.09999999999997,764.1999999999999,1264.2999999999997,1118.0000000000002,511.0000000000001
2020-06-03,293.6,725.1000000000003,1175.7,880.9999999999999,589.1999999999999
2020-06-04,600.3999999999999,721.6999999999999,1642.5,831.1,365.5999999999999
2020-06-05,931.9,884.2,2312.5000000000005,689.3000000000001,380.0999999999999
2020-06-06,1151.3,876.8,2641.9,572.5,331.7
2020-06-07,468.70000000000005,563.4,1281.5,540.5,253.49999999999997
2020-06-08,255.19999999999996,416.4,807.6999999999999,816.1000000000003,409.1
2020-06-09,587.3,810.8,1711.7,854.8999999999999,447.9000000000001
2020-06-10,1571.2,1165.2999999999997,3574.8,709.1705882352941,518.0
2020-06-11,238.4000000000001,576.5999999999999,941.8000000000003,603.9882352941177,432.9
2020-06-12,204.20000000000002,634.6999999999999,947.6,588.7411764705882,585.5
2020-06-13,281.99999999999994,578.3000000000001,1010.6000000000001,573.4941176470589,342.79999999999995
2020-06-14,756.7,820.9,1982.0,558.2470588235295,487.0999999999999
2020-06-15,1749.2000000000003,1072.3999999999999,3754.1,543.0000000000001,534.5
2020-06-16,1515.3000000000002,1083.9999999999998,3407.3,527.7529411764706,620.4000000000001
2020-06-17,1241.15,1090.85,2994.3499999999995,512.5058823529412,560.5000000000001
2020-06-18,1394.3999999999999,1400.6,3538.3,563.5000000000002,365.5
2020-06-19,1419.7,1174.6000000000001,3351.6,515.7000000000003,595.8999999999999
2020-06-20,1137.2999999999997,1080.0,2823.5000000000005,464.1000000000002,369.09999999999997
2020-06-21,719.3,736.0,1838.5,553.6999999999999,313.59999999999997
2020-06-22,1502.7,1258.7999999999997,3563.4,439.39999999999986,605.5
2020-06-23,1132.0999999999997,1348.3,3084.6999999999994,575.7,579.1999999999999
2020-06-24,244.2,1020.9,1395.5000000000005,1471.1999999999998,674.4
2020-06-25,180.6,938.8,1215.5000000000002,1658.5000000000002,649.5
2020-06-26,1065.5,1695.8000000000002,3329.7999999999997,729.0999999999998,690.0999999999999
2020-06-27,911.3000000000001,694.2,2091.7000000000003,566.6000000000001,395.0
2020-06-28,705.5000000000001,593.7,1676.2999999999997,769.0999999999997,357.1
2020-06-29,1202.3000000000002,835.2000000000002,2677.9,609.2999999999998,468.3
2020-06-30,1714.6999999999996,1039.1,3668.7000000000003,359.1000000000002,432.5
2020-07-01,1527.0,987.1000000000001,3328.5000000000005,312.99999999999994,392.7
2020-07-02,1656.4,1224.1999999999998,3763.8,291.09999999999997,414.3999999999999
2020-07-03,1418.0999999999997,950.8,3125.5000000000005,433.0999999999999,497.9
2020-07-04,1032.1000000000001,602.1,2185.0,329.59999999999985,257.0
2020-07-05,630.9000000000001,453.1000000000001,1420.3999999999996,523.2,327.29999999999995
2020-07-06,1089.3,877.4999999999999,2547.8999999999996,595.2,410.49999999999994
2020-07-07,1711.8999999999999,1361.1000000000001,3986.2000000000003,381.70000000000005,533.0
2020-07-08,2012.6000000000001,1012.6,4098.6,105.10000000000007,364.9999999999999
2020-07-09,1516.2999999999995,746.4,3071.4,137.89999999999998,370.70000000000005
2020-07-10,781.5999999999999,815.0,2013.3999999999999,474.4000000000002,287.5
2020-07-11,546.3999999999999,719.7999999999998,1557.3999999999999,588.5,245.1
2020-07-12,818.9999999999999,1115.2999999999997,2371.0999999999995,676.9000000000002,472.79999999999995
2020-07-13,1559.1999999999998,1427.9999999999998,3818.4000000000005,559.1,444.2
2020-07-14,517.3,633.3999999999997,1426.2999999999995,556.3999999999999,323.4
2020-07-15,1445.0,1082.1999999999998,3297.4,317.09999999999997,398.79999999999995
2020-07-16,809.7,744.5000000000001,1986.3,354.49999999999994,341.7
2020-07-17,2137.9,1528.7000000000003,4806.900000000001,248.5999999999999,685.1999999999999
2020-07-18,1065.9,892.5000000000001,2527.5000000000005,383.30000000000007,403.5999999999999
2020-07-19,254.0,378.7000000000001,768.2,581.3999999999999,203.3
2020-07-20,405.4000000000001,557.5999999999998,1179.3999999999999,704.5,332.3
2020-07-21,482.80000000000007,796.6999999999998,1537.1,738.4,386.55
2020-07-22,1524.8000000000002,1594.6000000000004,3932.4,748.1,594.5
2020-07-23,1591.8,1457.3999999999999,3898.2999999999993,636.6999999999999,575.4
2020-07-24,1687.8,1186.4999999999998,3774.6,327.09999999999997,480.9
2020-07-25,1244.6,885.5999999999998,2794.2999999999997,274.10000000000014,304.9
2020-07-26,938.7000000000002,704.4000000000003,2143.8999999999996,324.69999999999993,330.0
2020-07-27,1287.6000000000001,845.2999999999998,2819.7000000000003,316.2,450.9
2020-07-28,1241.0,924.8000000000002,2828.2000000000003,451.60000000000014,411.9
2020-07-29,1756.0,1451.8000000000002,4144.200000000001,426.4000000000001,474.20000000000005
2020-07-30,1547.8999999999999,1541.7999999999995,3915.7,536.8,544.1
2020-07-31,840.2000000000002,1630.1,2918.399999999999,811.7,770.9999999999998
2020-08-01,1188.1999999999998,989.3999999999999,2811.2999999999997,419.5,384.5
2020-08-02,867.8000000000001,847.3000000000002,2178.1000000000004,542.2,322.0
2020-08-03,410.1,621.6999999999999,1250.1999999999994,775.8,350.3999999999999
2020-08-04,1559.8000000000002,1368.4999999999998,3760.6,491.4,480.1
2020-08-05,1284.2,1061.2,3034.3,610.3000000000002,436.3999999999999
2020-08-06,1540.9,1407.0,3769.5999999999995,283.5999999999999,536.9000000000001
2020-08-07,1619.1,2396.5,4878.799999999999,453.5,875.1999999999999
2020-08-08,387.20000000000005,1109.9,1703.2,1247.5,777.8
2020-08-09,82.6,365.3,492.49999999999994,1448.0,611.3000000000001
2020-08-10,235.60000000000002,850.5,1211.7,1289.3,790.8999999999999
2020-08-11,240.39999999999998,1112.8999999999999,1486.1999999999998,1267.7,1026.3
2020-08-12,232.9,1119.2999999999997,1485.4,1408.4,1136.1000000000004
2020-08-13,161.29999999999995,511.10000000000014,758.4,1029.9,744.9
2020-08-14,254.49999999999997,454.99999999999994,845.4,643.7999999999998,454.29999999999995
2020-08-15,793.1000000000001,709.8,1926.3000000000002,256.29999999999995,547.0999999999999
2020-08-16,502.3,805.6999999999999,1576.2000000000003,315.0,651.8000000000001
2020-08-17,1509.5,1503.3,3791.899999999999,355.30000000000007,579.6
2020-08-18,1363.1,1012.0,3102.6,354.6000000000001,563.1
2020-08-19,958.4999999999999,731.7999999999997,2201.3999999999996,156.89999999999995,339.30000000000007
2020-08-20,1394.8000000000002,1257.0,3395.6,373.4,638.0
2020-08-21,982.4,687.3000000000001,2193.2000000000003,641.6,606.2
2020-08-22,1074.7,831.5999999999999,2479.1,690.5000000000001,367.8
2020-08-23,809.0,654.1000000000001,1894.6000000000001,640.4000000000002,281.40000000000003
2020-08-24,1575.7,1180.6,3596.9000000000005,373.99999999999994,430.80000000000007
2020-08-25,923.8,638.1,2054.6,540.8,412.0000000000001
2020-08-26,1212.1999999999996,999.5,2857.8999999999996,576.3999999999999,415.1
2020-08-27,1257.8999999999999,1006.7,2935.5000000000005,364.79999999999995,520.9
2020-08-28,1263.3000000000002,913.3999999999997,2850.1000000000004,450.19999999999993,505.80000000000007
2020-08-29,262.6,401.59999999999997,804.4999999999999,669.4000000000001,207.5
2020-08-30,117.5,298.00000000000006,477.9,882.6000000000001,228.29999999999998
2020-08-31,981.6000000000001,1036.6,2541.8999999999996,550.1,260.9
2020-09-01,1691.5999999999997,1461.9,4055.4,425.70000000000005,528.0999999999999
2020-09-02,1811.2,1758.8000000000002,4535.800000000001,464.0,597.3000000000001
2020-09-03,1404.7,1028.6000000000001,3182.5000000000005,350.00000000000006,587.4
2020-09-04,1895.7999999999997,1370.4,4277.599999999999,316.59999999999997,659.5999999999999
2020-09-05,1577.8999999999999,1290.9999999999998,3710.6000000000004,323.4000000000001,666.2
2020-09-06,1300.6000000000001,1299.4,3293.5999999999995,308.6,407.59999999999997
2020-09-07,2106.2000000000003,1327.9000000000003,4557.499999999999,244.50000000000006,612.2
2020-09-08,1764.8000000000002,1229.3,3935.2000000000007,215.89999999999986,505.3
2020-09-09,1250.8999999999999,1018.3000000000001,2936.3999999999996,331.50000000000006,521.3
2020-09-10,777.9999999999999,1106.1,2299.2000000000003,569.4,604.2
2020-09-11,2260.6,1773.2999999999995,5239.799999999999,287.0,693.7
2020-09-12,1370.2000000000003,1260.8999999999999,3361.2999999999997,470.09999999999997,426.6000000000001
2020-09-13,1064.3,1187.0,2819.2000000000003,439.79999999999995,338.2
2020-09-14,891.7,1293.3999999999999,2659.9999999999995,520.6,713.1999999999999
2020-09-15,1131.2000000000003,2216.6000000000004,3951.2,258.6,1356.3999999999999
2020-09-16,213.8,827.1000000000001,1155.2,1026.4,779.8000000000001
2020-09-17,170.70000000000005,444.50000000000006,706.4,992.1999999999998,533.7
2020-09-18,191.00000000000003,602.3,895.4000000000003,858.7000000000002,546.3000000000001
2020-09-19,140.79999999999995,478.99999999999994,695.0999999999999,1066.0,492.7
2020-09-20,120.69999999999999,442.1,627.2,1152.5,469.6
2020-09-21,1260.8999999999999,1489.8000000000002,3423.4,560.9999999999997,710.0999999999999
2020-09-22,1840.7999999999997,1830.4,4653.0,572.3000000000001,871.0
2020-09-23,1430.4,1312.6999999999998,3506.1000000000004,617.5,470.75000000000006
2020-09-24,1906.2,1448.1000000000001,4370.6,371.09999999999997,472.80000000000007
2020-09-25,690.5,802.9000000000001,1862.4,575.9,296.9000000000001
2020-09-26,358.8,547.7999999999998,1098.2,772.9,311.20000000000005
2020-09-27,152.79999999999998,377.1000000000001,611.9,881.7000000000003,228.99999999999994
2020-09-28,1584.1999999999998,1348.1000000000001,3777.4999999999995,377.00000000000006,521.1000000000001
2020-09-29,1758.6000000000001,1354.6,4051.3999999999996,174.29999999999998,488.7
2020-09-30,1714.4,1320.4999999999998,3949.2999999999997,382.70000000000005,613.6
2020-10-01,1875.4999999999998,1328.3,4203.900000000001,395.3,445.5
2020-10-02,170.00000000000003,544.5999999999999,805.0,670.8000000000001,193.60000000000002
2020-10-03,1220.9,1143.3,3015.3,417.79999999999995,293.29999999999995
2020-10-04,865.7000000000002,756.9000000000001,2084.1,771.5,134.5
2020-10-05,1832.8000000000002,1140.9,3951.1,304.40000000000003,357.90000000000003
2020-10-06,1462.3999999999999,987.6,3229.7,424.10000000000014,336.7500000000001
2020-10-07,1757.8,1292.4,3987.6000000000004,307.8,452.99999999999994
2020-10-08,1145.1,1004.0,2759.7999999999997,362.0,334.3
2020-10-09,2564.5,1579.6000000000004,5512.3,169.59999999999997,597.3999999999999
2020-10-10,1463.9000000000003,1206.3000000000002,3450.9,316.5,600.2
2020-10-11,513.5,732.2,1519.3000000000002,497.5,274.59999999999997
