MeasurementDateGMT,Brent - Neasden Lane: Nitric Oxide (ug/m3),Brent - Neasden Lane: Nitrogen Dioxide (ug/m3),Brent - Neasden Lane: Oxides of Nitrogen (ug/m3),Brent - Neasden Lane: PM10 Particulate (ug/m3)
2020-04-07,267.29999999999995,788.5,1197.7999999999997,545.8000000000001
2020-04-08,86.89999999999998,906.4999999999999,1039.3999999999999,1016.0999999999999
2020-04-09,122.9,790.3000000000002,978.1999999999999,1166.6000000000001
2020-04-10,45.9,666.6,736.7999999999998,898.0999999999998
2020-04-11,137.7,949.6000000000001,1160.9,739.5
2020-04-12,58.300000000000004,558.2,647.6999999999997,572.8999999999999
2020-04-13,14.7,178.20000000000005,200.70000000000002,375.70000000000005
2020-04-14,62.3,471.59999999999997,566.9999999999999,330.09999999999997
2020-04-15,232.6,864.4,1220.8000000000004,627.1999999999999
2020-04-16,216.70000000000002,979.5000000000001,1311.5000000000002,1030.3000000000002
2020-04-17,93.49999999999999,428.50000000000006,571.5,479.2
2020-04-18,72.2,451.40000000000003,562.3,449.1999999999999
2020-04-19,21.800000000000008,318.49999999999994,351.6000000000001,407.49999999999994
2020-04-20,103.89999999999996,381.7,540.9000000000001,539.0999999999999
2020-04-21,69.60000000000001,393.09999999999997,499.7000000000001,640.9
2020-04-22,68.0,440.70000000000005,544.8,638.1999999999999
2020-04-23,134.8,641.3,848.1999999999999,719.6000000000001
2020-04-24,161.7,586.4999999999999,834.8999999999999,732.7999999999998
2020-04-25,41.0,419.69999999999993,482.4999999999999,364.4
2020-04-26,57.39999999999999,449.0,536.1,345.5
2020-04-27,210.90000000000003,695.2000000000003,1019.1000000000001,536.6000000000001
2020-04-28,233.7,519.6,877.9,186.6
2020-04-29,143.89999999999995,412.89999999999986,633.5,273.7
2020-04-30,128.00000000000003,427.9,624.5,243.4
2020-05-01,170.00000000000006,445.69999999999993,706.4000000000002,273.4
2020-05-02,161.29999999999998,596.4,843.2,233.99999999999997
2020-05-03,67.4,547.3000000000001,650.4,241.24999999999997
2020-05-04,171.70000000000005,431.30000000000007,694.7999999999998,377.30000000000007
2020-05-05,61.0,289.1,382.69999999999993,344.0
2020-05-06,147.69999999999996,506.09999999999997,732.5,453.99999999999994
2020-05-07,209.89999999999998,788.3,1110.3,548.8
2020-05-08,83.79999999999998,802.2,930.5,502.6000000000001
2020-05-09,167.20000000000005,811.3,1067.3999999999999,820.3999999999999
2020-05-10,17.400000000000002,206.1,231.79999999999995,573.2
2020-05-11,85.39999999999999,219.79999999999998,350.8,471.4
2020-05-12,207.99999999999997,559.3000000000001,878.3000000000001,333.6000000000001
2020-05-13,129.15,314.34999999999997,512.5000000000001,324.35
2020-05-14,150.0,300.8,531.0,300.79999999999995
2020-05-15,267.3999999999999,732.8000000000001,1143.5,457.2
2020-05-16,158.2,617.8000000000001,860.3,381.8
2020-05-17,100.99999999999999,387.2,542.3999999999999,338.90000000000003
2020-05-18,188.50000000000003,490.99999999999994,779.5000000000002,490.1000000000001
2020-05-19,188.29999999999998,586.6,875.2,403.6
2020-05-20,199.60000000000002,727.9999999999999,1033.7,447.3999999999999
2020-05-21,220.39999999999998,763.7000000000002,1101.6000000000001,571.9
2020-05-22,141.29999999999995,334.9,551.9,678.9
2020-05-23,98.4,180.1,330.19999999999993,648.0999999999999
2020-05-24,90.09999999999997,360.00000000000006,497.9,416.40000000000003
2020-05-25,105.4,487.6,649.2,398.8999999999999
2020-05-26,258.3999999999999,685.4000000000001,1081.8,556.4000000000001
2020-05-27,368.49999999999994,718.2,1282.6999999999998,573.6
2020-05-28,110.89999999999999,320.9,491.1,373.75
2020-05-29,120.19999999999997,424.40000000000003,608.9000000000001,439.7
2020-05-30,111.50000000000001,344.3,515.4,452.99999999999994
2020-05-31,42.2,232.90000000000003,298.2000000000001,387.20000000000005
2020-06-01,117.10000000000002,390.2000000000001,569.8,452.1
2020-06-02,219.60000000000002,679.8,1015.9000000000001,544.8000000000001
2020-06-03,190.39999999999998,766.7999999999998,1058.6,549.4000000000001
2020-06-04,254.2,481.7,871.3,376.4
2020-06-05,242.20000000000002,565.7,936.9999999999999,395.4
2020-06-06,202.89999999999995,413.50000000000006,724.4,371.1000000000001
2020-06-07,112.79999999999998,349.8999999999999,522.9,196.4
2020-06-08,157.10000000000002,363.4999999999999,604.5,334.5
2020-06-09,179.60000000000002,577.2,851.9,385.90000000000003
2020-06-10,230.5,568.5,922.1,491.3
2020-06-11,203.20000000000005,456.3,768.2500000000001,434.1
2020-06-12,110.80000000000001,576.0000000000001,745.9999999999999,574.0
2020-06-13,64.89999999999999,493.59999999999997,593.4,289.2
2020-06-14,72.3,408.1,519.3,329.59999999999997
2020-06-15,267.2,783.1000000000001,1192.4999999999998,512.2
2020-06-16,183.1,589.9000000000001,870.7000000000002,398.1
2020-06-17,330.8,967.0,1473.9,457.9000000000001
2020-06-18,280.0,659.8999999999999,1088.7,334.8
2020-06-19,221.00000000000003,461.8999999999999,801.1,457.10000000000014
2020-06-20,162.10000000000002,407.9000000000001,656.8000000000001,331.8
2020-06-21,78.3,247.59999999999997,367.50000000000006,245.20000000000002
2020-06-22,247.8,477.7,857.5,677.9
2020-06-23,149.2,604.2,832.7,533.1
2020-06-24,105.0,778.1,939.4000000000001,640.5999999999999
2020-06-25,53.399999999999984,720.2999999999998,802.0999999999999,648.1000000000001
2020-06-26,146.60000000000002,714.6999999999999,939.5999999999998,646.8999999999999
2020-06-27,93.4,234.00000000000006,377.7000000000001,245.10000000000002
2020-06-28,89.30000000000001,193.1,329.49999999999994,301.7
2020-06-29,178.1,323.4,596.3000000000001,873.0999999999998
2020-06-30,314.49999999999994,487.69999999999993,970.2,688.2000000000002
2020-07-01,265.6,446.09999999999997,853.0,610.5999999999998
2020-07-02,288.4,597.5000000000001,1039.5,668.0999999999999
2020-07-03,255.09999999999997,408.0,799.5,699.6999999999999
2020-07-04,170.9,262.30000000000007,524.0,277.09999999999997
2020-07-05,69.7,143.6,250.59999999999997,407.9
2020-07-06,255.00000000000003,535.4999999999999,926.5,588.6999999999999
2020-07-07,333.70000000000005,780.1000000000001,1291.6000000000001,730.6
2020-07-08,426.4999999999999,513.0999999999999,1166.8,534.0
2020-07-09,375.8,438.99999999999994,1015.1000000000001,397.9
2020-07-10,301.0,586.3,1047.5000000000002,302.2
2020-07-11,189.8,545.6,836.9000000000002,332.2
2020-07-12,118.69999999999999,541.6999999999999,723.8,266.0
2020-07-13,360.4,721.4000000000002,1274.1999999999998,737.2
2020-07-14,285.69999999999993,511.30000000000007,949.4000000000001,344.20000000000005
2020-07-15,422.79999999999995,671.2,1319.2000000000005,564.6
2020-07-16,307.69999999999993,535.0,1006.8000000000002,441.1
2020-07-17,374.1,659.0999999999997,1232.6000000000004,728.8000000000002
2020-07-18,181.89999999999998,371.5,650.8,528.6
2020-07-19,110.30000000000003,317.3,486.79999999999995,175.5
2020-07-20,178.00000000000003,442.8,715.9000000000001,332.00000000000006
2020-07-21,247.50000000000003,651.1,1030.6000000000001,365.7999999999999
2020-07-22,240.8,672.4,1041.6999999999998,732.8
2020-07-23,253.40000000000003,631.1,1019.6,887.0
2020-07-24,350.99999999999994,543.5000000000001,1081.4,685.1999999999999
2020-07-25,217.10000000000002,413.5,746.2999999999998,294.4000000000001
2020-07-26,178.20000000000005,329.1000000000001,602.8,271.80000000000007
2020-07-27,152.1,365.7,598.9,311.69999999999993
2020-07-28,326.3,576.0000000000001,1076.8999999999999,594.4
2020-07-29,428.1000000000001,744.6999999999999,1401.3,681.4
2020-07-30,279.59999999999997,832.7999999999998,1261.4000000000003,502.40000000000003
2020-07-31,234.39999999999998,839.4999999999999,1198.8,701.1999999999998
2020-08-01,173.1,331.99999999999994,597.3000000000001,501.7
2020-08-02,361.7,508.3999999999999,1063.2999999999997,874.8999999999997
2020-08-03,318.80000000000007,563.1999999999999,1051.8,428.6
2020-08-04,541.6,734.7,1565.7999999999995,669.9999999999998
2020-08-05,190.99999999999997,422.6000000000001,715.9999999999999,522.5
2020-08-06,288.5,642.5,1084.8,314.99999999999994
2020-08-07,835.0999999999998,1569.0,2849.2999999999997,794.2000000000002
2020-08-08,140.09999999999997,692.2999999999998,907.3999999999999,653.3000000000001
2020-08-09,31.2,257.90000000000003,305.29999999999995,566.4499999999999
2020-08-10,159.39999999999998,636.3,881.1999999999999,728.9
2020-08-11,120.5,1068.6,1253.3000000000002,1075.3999999999999
2020-08-12,112.4,1100.8000000000002,1273.5,1151.8999999999999
2020-08-13,109.40000000000003,468.00000000000006,636.0999999999999,737.0999999999999
2020-08-14,274.7000000000001,535.9000000000001,957.1,449.0
2020-08-15,107.89999999999998,403.20000000000005,569.3000000000001,426.80000000000007
2020-08-16,126.39999999999999,516.5999999999999,710.9,705.3368421052633
2020-08-17,339.20000000000005,835.6999999999998,1355.4999999999998,636.9131578947369
2020-08-18,265.25000000000006,500.60000000000014,907.2000000000002,372.6
2020-08-19,135.4,465.9,673.2,303.8
2020-08-20,168.5,491.2999999999999,749.9000000000001,639.6
2020-08-21,133.3,307.6,511.69999999999993,705.3
2020-08-22,119.6,254.2,437.70000000000005,434.09999999999997
2020-08-23,91.6,202.99999999999997,343.20000000000005,370.29999999999995
2020-08-24,297.3,519.3,975.5000000000001,561.9
2020-08-25,121.29999999999998,254.20000000000005,439.8,428.09999999999997
2020-08-26,272.5,565.2,983.0999999999999,535.6999999999999
2020-08-27,339.6,725.1,1245.7,420.9000000000001
2020-08-28,343.1,560.4000000000001,1086.3,467.09999999999997
2020-08-29,140.20000000000002,296.59999999999997,511.5,264.6
2020-08-30,143.60000000000002,285.5999999999999,505.59999999999997,280.1
2020-08-31,448.5,689.4000000000001,1377.0000000000002,329.8
2020-09-01,851.4999999999999,1134.6000000000001,2440.0499999999997,590.3
2020-09-02,723.6000000000001,1048.7,2158.3,687.1999999999998
2020-09-03,254.5,478.3999999999999,868.5,521.4
2020-09-04,413.5,667.0,1301.3,716.0000000000001
2020-09-05,353.1,710.7,1252.1999999999998,436.1
2020-09-06,248.99999999999997,666.5,1048.1999999999998,316.7
2020-09-07,667.9000000000001,724.6000000000001,1748.8000000000002,572.1
2020-09-08,388.49999999999994,530.5,1126.3999999999999,596.5
2020-09-09,349.29999999999995,617.6999999999999,1153.2,654.7000000000002
2020-09-10,385.00000000000006,816.1000000000001,1406.3999999999996,607.0999999999999
2020-09-11,767.4999999999998,930.3000000000001,2107.5,739.3000000000001
2020-09-12,317.70000000000005,590.6999999999999,1077.7,484.4
2020-09-13,201.70000000000002,512.1,820.9000000000001,280.40000000000003
2020-09-14,746.3,1060.5,2204.0999999999995,725.1000000000001
2020-09-15,378.79999999999995,1349.3,1930.3,1343.4
2020-09-16,152.49999999999994,528.8000000000001,762.9999999999998,851.8000000000001
2020-09-17,154.69999999999996,399.49999999999994,636.7,594.3000000000001
2020-09-18,165.29999999999998,476.79999999999995,730.8000000000001,608.3999999999999
2020-09-19,153.79999999999998,368.29999999999995,604.0999999999999,555.9
2020-09-20,30.3,238.4,284.90000000000003,459.99999999999994
2020-09-21,780.1000000000001,1123.8,2320.2,771.8000000000001
2020-09-22,908.6999999999998,1061.4999999999995,2455.000000000001,937.7
2020-09-23,366.9,730.2,1292.7,527.1
2020-09-24,474.1,838.3,1565.2,437.3
2020-09-25,263.59999999999997,531.6999999999999,935.7,314.3
2020-09-26,204.89999999999995,390.90000000000003,705.0999999999999,295.3
2020-09-27,50.7,228.9,306.70000000000005,208.29999999999998
2020-09-28,507.80000000000007,851.8000000000002,1630.2,553.5999999999999
2020-09-29,761.5999999999999,916.2999999999997,2084.2999999999997,506.00000000000006
2020-09-30,203.7,635.8,948.1000000000001,343.69999999999993
2020-10-01,479.45000000000005,769.6,1504.85,533.5000000000001
2020-10-02,124.3,493.1000000000001,683.8,220.59999999999997
2020-10-03,183.39999999999998,521.6999999999999,803.1,222.40000000000003
2020-10-04,133.6,364.20000000000005,569.5,118.3
2020-10-05,439.8000000000001,665.4000000000001,1339.7999999999997,475.4999999999999
2020-10-06,334.99999999999994,578.7,1092.4,443.90000000000003
2020-10-07,512.4,786.9000000000001,1573.4,494.3000000000001
2020-10-08,617.4000000000001,665.0999999999999,1611.6,248.2
2020-10-09,1282.0,1009.6,2975.8999999999996,475.40000000000003
2020-10-10,411.2999999999999,780.4000000000002,1411.2,267.9
2020-10-11,373.5999999999999,627.9000000000001,1200.9,175.99999999999997
2020-10-12,911.0999999999999,1037.6,2434.5,360.70000000000005
2020-10-13,517.1000000000001,780.5,1573.2,271.8
2020-10-14,287.65,570.85,1012.2499999999999,257.40000000000003
2020-10-15,213.00000000000006,561.1999999999999,888.0,193.1
2020-10-16,404.9,784.4,1405.0999999999997,273.0
2020-10-17,323.0,691.4,1186.7000000000003,347.70000000000005
2020-10-18,452.9,953.9,1648.2,399.70000000000005
2020-10-19,215.99999999999991,698.3000000000001,1029.1,481.90000000000003
2020-10-20,150.2,505.6000000000001,735.6,542.4000000000001
2020-10-21,327.69999999999993,735.3,1238.0000000000005,312.62727272727284
2020-10-22,421.69999999999993,823.8,1470.2,503.887012987013
2020-10-23,289.99999999999994,787.1,1232.1000000000001,703.4181086519116
2020-10-24,83.6,383.1000000000001,510.99999999999994,686.5859154929576
2020-10-25,100.89999999999999,452.0,606.5,659.8140845070421
2020-10-26,411.79999999999995,839.1,1470.5999999999997,624.5676056338027
2020-10-27,263.40000000000003,712.4000000000001,1116.4,321.09999999999997
2020-10-28,355.4,693.0999999999999,1238.6,462.29999999999995
2020-10-29,283.09999999999997,611.7000000000002,1045.9,340.19999999999993
2020-10-30,266.40000000000003,565.3,974.1000000000001,404.7
2020-10-31,108.60000000000001,410.2,577.3,371.6
2020-11-01,80.5,274.59999999999997,397.90000000000003,359.09999999999997
2020-11-02,174.50000000000003,384.3,651.8000000000001,421.4000000000001
2020-11-03,446.90000000000003,954.3000000000001,1639.6,455.49999999999994
2020-11-04,2848.7,1368.0000000000002,5736.3,853.5999999999999
2020-11-05,4122.3,1377.2,7697.700000000001,1447.8
2020-11-06,1475.7999999999993,1293.4999999999998,3556.5,1118.4
2020-11-07,1273.3000000000002,1045.6000000000001,2997.7999999999997,1019.1
2020-11-08,603.1,806.9000000000001,1731.2999999999997,844.7
2020-11-09,705.8000000000001,901.4000000000001,1983.6000000000004,463.59999999999997
2020-11-10,608.8,1062.8,1996.4,472.5999999999999
2020-11-11,187.70000000000002,644.1999999999999,932.4000000000002,367.40000000000003
2020-11-12,327.35,703.65,1205.0999999999997,524.1
2020-11-13,472.1,1041.1,1764.4000000000003,571.2
2020-11-14,56.50000000000001,384.30000000000007,471.4999999999999,381.1
2020-11-15,65.7,285.5,385.9,237.89999999999995
2020-11-16,278.3,615.1,1041.8,465.4
2020-11-17,293.1,650.9,1099.8,497.7
2020-11-18,214.99999999999994,522.6,852.1999999999999,435.8
2020-11-19,612.8,935.1500000000001,1874.9,403.7
2020-11-20,881.6,1157.1999999999998,2509.1,374.4000000000001
2020-11-21,209.8,521.3,843.0999999999999,298.1
2020-11-22,915.0000000000001,949.8,2352.2999999999997,346.6
2020-11-23,2286.5,1330.1499999999999,4835.949999999998,631.4000000000002
2020-11-24,206.70000000000005,768.5,1085.3,307.90000000000003
2020-11-25,347.3,941.2999999999998,1473.8999999999999,424.80000000000007
2020-11-26,930.0,1213.1999999999998,2638.6,604.5000000000001
2020-11-27,2312.25,1262.9499999999998,4807.999999999999,767.0000000000003
2020-11-28,476.9,1131.9,1862.7999999999997,884.4
2020-11-29,308.09999999999997,1039.3,1512.3,661.8999999999999
2020-11-30,705.6999999999999,903.4000000000001,1984.6999999999998,696.1999999999998
2020-12-01,646.9,997.6,1989.2,470.80000000000007
2020-12-02,1790.1999999999998,1457.8000000000002,4203.099999999999,868.6
2020-12-03,558.2,1218.2000000000003,2074.2000000000003,348.99999999999994
2020-12-04,512.6,1000.9,1786.8000000000002,433.09999999999997
2020-12-05,109.39999999999999,678.9,846.7999999999998,275.1
2020-12-06,264.09999999999997,749.0000000000001,1153.8,318.7
2020-12-07,664.1999999999999,993.1000000000001,2011.35,401.84999999999997
2020-12-08,2179.1999999999994,1228.2999999999997,4569.6,667.2999999999998
2020-12-09,807.0,1196.2,2433.9,596.1999999999998
2020-12-10,154.0,702.4999999999999,938.7,384.20000000000005
2020-12-11,1503.7000000000003,1311.2,3617.0,540.1999999999999
2020-12-12,603.0,998.8999999999997,1923.4,405.8
2020-12-13,135.3,568.1999999999999,775.9000000000001,242.49999999999994
2020-12-14,264.8,708.4000000000001,1114.3,366.30000000000007
2020-12-15,346.90000000000003,931.4999999999999,1463.3000000000002,376.49999999999994
2020-12-16,224.1,767.1999999999999,1111.0,317.70000000000005
2020-12-17,512.6,891.2,1676.6,429.2
2020-12-18,126.0,373.5,566.7,267.0
2020-12-19,157.70000000000005,496.5999999999999,738.6999999999998,329.00000000000006
2020-12-20,199.50000000000003,507.40000000000003,813.0,270.5
2020-12-21,254.39999999999998,541.2,931.4000000000002,241.6
2020-12-22,649.8,832.7,1828.8000000000002,355.7
2020-12-23,280.5,750.6,1180.7,229.79999999999995
2020-12-24,172.7,401.99999999999994,667.1000000000001,137.39999999999998
2020-12-25,154.7,509.1000000000001,746.2999999999998,220.60000000000005
2020-12-26,114.19999999999999,324.3,498.7,176.69999999999996
2020-12-27,298.5,482.8,940.1999999999999,270.9
2020-12-28,687.5999999999999,829.6,1884.1999999999998,332.2
2020-12-29,379.5999999999999,774.5,1356.6000000000001,322.7999999999999
2020-12-30,1810.1000000000001,1115.0,3890.7999999999997,495.99999999999994
2020-12-31,826.0000000000002,899.0,2165.5,397.9
2021-01-01,398.6000000000001,706.2000000000002,1317.8,559.3000000000001
2021-01-02,313.4,641.1999999999998,1121.5,246.30000000000004
2021-01-03,246.1,369.1000000000001,746.5999999999999,202.79999999999998
2021-01-04,204.9,329.9,644.2,182.7
2021-01-05,198.25000000000006,348.24999999999994,652.8,190.8
2021-01-06,394.5,584.6,1189.6000000000001,267.7
2021-01-07,1027.8,1113.1000000000001,2688.5999999999995,571.0
2021-01-08,679.1,898.3,1939.8999999999996,526.7
2021-01-09,976.9000000000001,983.5999999999999,2481.7,487.4
2021-01-10,336.9,809.3000000000001,1326.1000000000001,384.5
2021-01-11,291.8,693.5000000000001,1140.9,450.40000000000003
2021-01-12,575.1,875.1999999999999,1757.1000000000001,274.09999999999997
2021-01-13,1169.8999999999999,1146.1,2939.6000000000004,564.0
2021-01-14,150.80000000000004,715.1999999999999,946.5000000000001,141.79999999999998
2021-01-15,1692.7000000000003,985.0000000000001,3580.7999999999997,574.7
2021-01-16,428.2,875.1,1531.9999999999998,270.5
2021-01-17,316.6,795.0,1279.9,320.6
2021-01-18,582.6999999999999,1034.1999999999998,1927.1000000000001,422.99999999999994
2021-01-19,405.6000000000001,533.4,1155.9,317.80000000000007
2021-01-20,127.0,350.19999999999993,545.4,247.90000000000003
2021-01-21,701.2,893.3,1968.0,473.3999999999999
2021-01-22,1121.5000000000002,1180.6,2900.5000000000005,533.2000000000002
2021-01-23,964.1,1149.9000000000003,2628.5,324.8999999999999
2021-01-24,432.0,1069.7999999999997,1732.2,249.9
2021-01-25,1045.7,1302.8999999999999,2905.4000000000005,477.19999999999993
2021-01-26,1544.7999999999997,1211.6000000000001,3580.2000000000003,362.0
2021-01-27,1209.6,1182.7000000000003,3037.2,510.20000000000005
2021-01-28,769.9000000000001,969.7,2150.6999999999994,424.09999999999997
2021-01-29,625.1999999999999,920.5999999999999,1878.5,373.1
2021-01-30,77.2,452.50000000000006,571.1999999999999,188.69999999999996
2021-01-31,65.8,492.50000000000006,593.1,281.50000000000006
2021-02-01,405.30000000000007,762.5000000000002,1383.4999999999995,423.3999999999999
2021-02-02,680.0999999999999,891.5,1934.4000000000003,572.5999999999999
2021-02-03,788.9999999999999,1095.2999999999997,2305.1,560.3999999999999
2021-02-04,825.6,890.9,2156.9,375.79999999999995
2021-02-05,450.5,930.4,1621.6,318.5
2021-02-06,278.1,674.4999999999999,1100.8,334.20000000000005
2021-02-07,67.7,211.40000000000006,315.09999999999997,353.9
2021-02-08,211.69999999999993,431.5,756.5999999999998,239.29999999999998
2021-02-09,260.50000000000006,612.3,1011.6,275.1
2021-02-10,324.8,715.4000000000001,1213.0000000000002,289.2
2021-02-11,231.49999999999994,862.3999999999999,1217.3000000000002,416.59999999999997
2021-02-12,130.10000000000002,644.5000000000001,843.9,473.40000000000003
2021-02-13,52.8,489.20000000000005,570.0000000000001,402.70000000000005
2021-02-14,58.900000000000006,476.6,566.6000000000001,434.1
2021-02-15,500.9,906.6999999999998,1674.6,463.40000000000003
2021-02-16,347.5,717.9,1250.7,431.00000000000006
2021-02-17,212.40000000000003,551.5999999999999,877.0,411.19999999999993
2021-02-18,369.59999999999997,702.5000000000001,1269.2,530.5
2021-02-19,140.29999999999998,533.6999999999999,749.2,362.0
2021-02-20,78.69999999999999,378.8999999999999,499.8,818.4999999999999
2021-02-21,344.8,632.8,1161.6,599.7999999999998
2021-02-22,1808.8999999999996,1303.8999999999999,4077.1000000000004,811.3999999999997
2021-02-23,164.19999999999996,562.5,813.9,362.29999999999995
2021-02-24,182.2,502.5,781.4999999999999,470.20000000000005
2021-02-25,727.0999999999999,1152.3,2267.1,745.3
2021-02-26,1951.8999999999999,1310.1000000000001,4302.8,909.8000000000002
2021-02-27,2220.500000000001,1155.9999999999998,4561.099999999999,944.9999999999998
2021-02-28,94.69999999999999,674.2999999999998,819.4999999999998,523.3000000000001
2021-03-01,155.0,617.6,855.2000000000002,743.6000000000001
2021-03-02,336.5,801.9,1317.9999999999998,1096.5
2021-03-03,927.9000000000001,1158.7,2582.1,1091.8999999999999
2021-03-04,199.1,584.8000000000001,889.5999999999999,413.1
2021-03-05,239.00000000000003,498.99999999999994,865.4000000000001,345.09999999999997
2021-03-06,176.20000000000002,584.7,854.9000000000002,348.3
2021-03-07,693.6,896.1,1959.6999999999998,595.5999999999999
2021-03-08,1401.2,1685.3,3833.6000000000004,1161.3
2021-03-09,922.6000000000003,1173.6,2588.0,1014.2000000000003
2021-03-10,192.60000000000002,461.4000000000001,756.5999999999998,442.00000000000006
2021-03-11,383.7000000000001,454.2,1042.3000000000002,936.7214285714286
2021-03-12,350.3999999999999,531.5999999999998,1069.2,962.6678571428571
2021-03-13,273.1,408.3,826.7,805.8107142857144
2021-03-14,128.3,322.4,519.6,648.9535714285715
2021-03-15,260.80000000000007,797.9000000000001,1198.2,492.0964285714286
2021-03-16,443.90000000000003,688.8999999999999,1369.2999999999997,525.0
2021-03-17,303.00000000000006,627.0999999999999,1091.5000000000002,646.8000000000001
2021-03-18,234.10000000000002,672.5000000000001,1031.8999999999999,509.8000000000001
2021-03-19,115.69999999999999,294.3,472.30000000000007,227.40000000000003
2021-03-20,301.7000000000001,737.6000000000001,1199.6,455.7
2021-03-21,279.4,384.4,812.6999999999999,347.59999999999997
2021-03-22,675.7999999999997,1253.6000000000001,2289.7000000000003,903.8
2021-03-23,1133.4999999999995,1140.8,2878.6999999999994,1173.9
2021-03-24,472.1999999999998,897.8,1621.5,1132.3
2021-03-25,358.80000000000007,724.6,1274.1,716.3000000000002
2021-03-26,322.49999999999994,624.1000000000001,1119.1,467.99999999999994
2021-03-27,283.9,505.79999999999995,941.1,506.1999999999999
2021-03-28,131.49999999999997,277.8,479.2999999999999,400.6999999999999
2021-03-29,378.50000000000006,756.6999999999999,1336.7999999999997,943.1999999999999
2021-03-30,1460.15,1633.1500000000003,3872.2,1097.5
2021-03-31,2124.0,1830.0000000000005,5086.2,1492.4
2021-04-01,328.7999999999999,526.5,1030.2,1220.8736842105263
2021-04-02,67.30000000000001,212.3,315.19999999999993,1022.5684210526316
2021-04-03,44.80000000000001,195.29999999999998,263.7,796.2105263157895
2021-04-04,110.29999999999998,512.3,681.6,569.8526315789474
2021-04-05,73.3,337.0,449.2,343.49473684210517
2021-04-06,257.0,638.0,1032.5,589.8000000000002
2021-04-07,505.0999999999999,962.2000000000003,1737.0,767.7000000000002
2021-04-08,405.5,835.6999999999999,1457.6,938.9
2021-04-09,339.70000000000005,716.9999999999999,1237.6000000000001,812.5000000000001
2021-04-10,119.4,423.59999999999997,606.9000000000001,392.6000000000001
2021-04-11,208.89999999999998,607.5999999999999,927.6,234.99999999999997
2021-04-12,1005.1999999999998,1214.3,2755.2999999999997,628.8999999999999
2021-04-13,1871.1,1463.9,4333.3,1207.0
2021-04-14,396.5999999999999,822.3,1430.5999999999997,609.0
2021-04-15,280.0000000000001,640.8,1070.5,514.0
2021-04-16,339.6,819.6,1339.5999999999997,560.5
2021-04-17,154.20000000000005,727.1999999999998,963.8000000000001,536.1
2021-04-18,125.19999999999999,651.3999999999999,843.9000000000001,389.70000000000005
2021-04-19,473.69999999999993,1046.0000000000002,1772.1999999999998,905.4
2021-04-20,421.7,1166.4999999999998,1813.1000000000004,1156.6999999999998
2021-04-21,147.99999999999994,872.9,1099.5999999999997,1148.1
2021-04-22,187.60000000000002,503.4,791.0999999999999,598.3000000000001
2021-04-23,219.69999999999996,709.8,1047.0,548.6000000000001
2021-04-24,96.59999999999998,517.3000000000001,665.6,639.1999999999998
2021-04-25,24.7,236.3,274.19999999999993,369.8
2021-04-26,112.79999999999998,380.19999999999993,553.1999999999999,514.3999999999999
2021-04-27,428.09999999999997,1050.8,1707.0999999999995,865.4000000000001
2021-04-28,206.2,676.5999999999999,993.4,968.0529411764707
2021-04-29,174.2,536.5,804.0000000000001,918.7411764705882
2021-04-30,306.0,810.8,1279.4999999999998,805.2352941176471
2021-05-01,148.50000000000003,582.4000000000001,810.3000000000001,691.7294117647059
2021-05-02,130.4,703.8000000000001,903.5,578.2235294117647
2021-05-03,91.10000000000002,346.3,485.6,464.7176470588236
2021-05-04,232.2,523.7,880.3000000000001,668.1999999999998
2021-05-05,419.09999999999997,777.2,1419.9,455.0999999999999
2021-05-06,440.1000000000001,869.5000000000002,1544.0999999999997,467.4
2021-05-07,373.7,767.1,1339.5999999999995,862.5999999999999
2021-05-08,144.9,382.2,604.9000000000001,346.90000000000003
2021-05-09,107.09999999999998,325.7,489.6000000000001,277.8
2021-05-10,156.7,411.09999999999997,651.5000000000001,505.0
2021-05-11,371.2500000000001,686.4,1255.6,443.90000000000003
2021-05-12,193.90000000000003,492.0,789.1999999999999,1102.536842105263
2021-05-13,196.6,713.5,1014.9000000000001,1107.6842105263156
2021-05-14,261.5,676.6000000000001,1077.5,821.7052631578949
2021-05-15,165.29999999999995,600.0,854.0,535.7263157894736
2021-05-16,142.3,466.50000000000006,684.9999999999999,249.74736842105278
2021-05-17,426.1000000000001,915.6999999999999,1568.6,367.6
2021-05-18,388.3999999999999,782.7,1378.1000000000001,473.59999999999997
2021-05-19,388.3,850.5000000000001,1445.3000000000004,413.8
2021-05-20,184.29999999999998,540.6000000000001,822.8000000000001,420.2
2021-05-21,224.79999999999995,367.30000000000007,711.4000000000002,521.0000000000001
2021-05-22,280.09999999999997,676.4,1106.0,218.9
2021-05-23,84.19999999999999,328.90000000000003,457.7000000000001,235.04999999999998
2021-05-24,252.9,671.1999999999997,1059.3,236.79999999999998
2021-05-25,349.30000000000007,691.8000000000001,1227.1999999999998,557.4999999999999
2021-05-26,411.59999999999985,906.6999999999999,1537.6000000000006,763.2117647058824
2021-05-27,353.40000000000003,894.0000000000002,1436.3,854.664705882353
2021-05-28,251.2,1105.8,1491.2,760.6411764705882
2021-05-29,83.2,559.5,686.9,666.6176470588234
2021-05-30,30.800000000000004,307.5,355.4,572.5941176470587
2021-05-31,39.100000000000016,386.90000000000003,447.29999999999995,478.5705882352941
2021-06-01,171.8,620.1000000000001,883.3000000000001,730.4000000000001
2021-06-02,92.7,767.5999999999999,910.0999999999998,838.0000000000001
