MeasurementDateGMT,Greenwich - Blackheath: Nitric Oxide (ug/m3),Greenwich - Blackheath: Nitrogen Dioxide (ug/m3),Greenwich - Blackheath: Oxides of Nitrogen (ug/m3),Greenwich - Blackheath: PM10 Particulate (ug/m3)
2020-03-28,87.10000000000001,370.79999999999995,504.6,574.3
2020-03-29,66.1,259.30000000000007,361.0000000000001,367.7
2020-03-30,214.90000000000003,546.9000000000002,876.3000000000004,362.65
2020-03-31,254.99999999999994,688.8,1079.8000000000002,465.8
2020-04-01,463.50000000000006,957.0000000000001,1667.3,423.2
2020-04-02,101.4,586.8999999999996,742.3999999999996,268.09999999999997
2020-04-03,168.9,757.1,1016.1999999999998,405.95
2020-04-04,151.3,629.8000000000003,861.7000000000003,378.99999999999994
2020-04-05,83.1,409.69999999999993,537.0999999999999,371.4999999999999
2020-04-06,68.49999999999999,580.6999999999999,685.6999999999998,342.9000000000001
2020-04-07,434.7,1173.3999999999996,1839.8,727.5500000000001
2020-04-08,333.90000000000003,1359.4,1871.3000000000002,1267.8
2020-04-09,526.0,1388.0999999999997,2194.6000000000004,1373.1
2020-04-10,222.40000000000003,1013.0000000000003,1354.2,1058.3000000000002
2020-04-11,264.80000000000007,1111.5000000000002,1517.8000000000002,782.1999999999998
2020-04-12,68.1,625.9000000000002,730.2,584.1000000000001
2020-04-13,119.29999999999997,251.50000000000009,434.29999999999995,455.65000000000003
2020-04-14,234.1,573.1999999999998,932.2,405.99999999999994
2020-04-15,235.5,870.5,1232.1000000000001,675.5
2020-04-16,338.9999999999999,1187.3999999999999,1707.1999999999998,1242.1000000000001
2020-04-17,306.90000000000003,634.7,1105.1,569.5999999999998
2020-04-18,206.3,606.1000000000001,922.6999999999999,654.4
2020-04-19,142.2,462.1000000000002,680.3999999999999,545.1
2020-04-20,269.09999999999997,599.0,1011.4000000000001,689.6999999999999
2020-04-21,253.3,611.2999999999998,999.1999999999999,828.4000000000002
2020-04-22,283.7,743.0999999999999,1178.5,869.5999999999999
2020-04-23,252.50000000000003,892.4999999999999,1279.5000000000002,896.5
2020-04-24,207.3,914.7,1232.7,884.9
2020-04-25,151.40000000000003,536.7,768.5,467.79999999999995
2020-04-26,80.30000000000001,493.0,616.1999999999998,484.20000000000005
2020-04-27,156.0,670.8000000000001,910.0000000000002,624.3
2020-04-28,347.0999999999999,650.2,1182.3,249.40000000000003
2020-04-29,151.59999999999997,435.49999999999983,667.9999999999998,338.5
2020-04-30,126.1,379.6,572.8,309.4
2020-05-01,90.3,348.4,486.59999999999997,273.45
2020-05-02,85.40000000000003,394.4000000000001,525.0999999999999,299.20000000000005
2020-05-03,113.49999999999999,522.4000000000001,696.5000000000001,359.3999999999999
2020-05-04,286.7000000000001,691.8,1131.3,489.79999999999995
2020-05-05,305.1000000000001,573.7000000000002,1041.2,398.50000000000006
2020-05-06,363.59999999999997,829.4999999999999,1387.0999999999997,560.5000000000001
2020-05-07,180.40000000000003,780.8999999999999,1057.2,648.7
2020-05-08,119.19999999999999,861.4999999999998,1044.2000000000003,585.6
2020-05-09,156.7,918.7,1159.5,906.9
2020-05-10,86.10000000000001,329.90000000000003,462.1000000000002,680.9
2020-05-11,251.19999999999996,324.00000000000006,709.0000000000001,503.0
2020-05-12,218.29999999999998,535.8000000000001,870.3999999999997,345.9
2020-05-13,282.59999999999997,446.70000000000016,880.0000000000001,381.50000000000006
2020-05-14,326.49999999999994,513.8,1014.8999999999999,294.3
2020-05-15,265.79999999999995,677.6,1085.2,429.2
2020-05-16,148.49999999999997,585.3,813.3,363.99999999999994
2020-05-17,36.8,373.59999999999997,430.1,311.3000000000001
2020-05-18,57.00000000000001,370.5999999999999,458.00000000000006,321.09999999999997
2020-05-19,95.90000000000002,490.9,637.8,334.49999999999994
2020-05-20,167.6,649.3999999999999,906.2999999999998,426.5999999999999
2020-05-21,146.70000000000002,720.9,946.2,514.5
2020-05-22,80.00000000000001,364.19999999999993,487.1,691.85
2020-05-23,27.899999999999995,158.29999999999998,200.9,551.05
2020-05-24,82.9,352.00000000000006,479.50000000000006,430.5
2020-05-25,70.80000000000001,493.4,600.8000000000001,504.4
2020-05-26,204.60000000000002,760.4999999999999,1074.3,500.05
2020-05-27,302.8,929.1,1393.1000000000001,565.7
2020-05-28,370.00000000000006,658.2000000000002,1225.8,480.1
2020-05-29,466.0999999999999,813.6999999999999,1528.0000000000002,616.1
2020-05-30,254.2,673.5,1063.2,629.3
2020-05-31,164.20000000000002,500.2000000000001,751.6,482.54999999999995
2020-06-01,363.4,775.8000000000002,1333.3000000000002,561.85
2020-06-02,256.29999999999995,743.3999999999999,1136.5,569.3
2020-06-03,278.49999999999994,767.9000000000001,1194.9,624.5
2020-06-04,221.40000000000003,470.40000000000003,809.9999999999999,344.40000000000003
2020-06-05,189.09999999999997,452.1,741.6,300.0999999999999
2020-06-06,56.0,347.0,433.29999999999995,274.0
2020-06-07,121.5,413.20000000000005,599.4,292.2
2020-06-08,329.69999999999993,530.4999999999999,1035.6999999999998,459.6
2020-06-09,313.90000000000003,748.0,1229.5,513.55
2020-06-10,214.79999999999995,644.5999999999999,973.9999999999999,433.9
2020-06-11,416.30000000000007,695.0,1332.6000000000001,614.8999999999999
2020-06-12,438.40000000000003,921.2,1593.3999999999999,700.6000000000001
2020-06-13,206.20000000000002,728.5,1044.8000000000002,454.0999999999999
2020-06-14,83.4,493.09999999999997,621.3,391.4
2020-06-15,166.20000000000002,672.1,926.5,383.09999999999997
2020-06-16,194.4,622.8,920.6000000000001,302.45000000000005
2020-06-17,295.3,865.0,1317.6,498.4304347826087
2020-06-18,214.39999999999998,682.7999999999997,1011.8,332.6695652173913
2020-06-19,164.9,467.3999999999999,720.9999999999999,322.24999999999994
2020-06-20,119.69999999999999,396.1,579.5999999999999,256.65000000000003
2020-06-21,60.9,294.9000000000001,389.20000000000005,379.09999999999997
2020-06-22,189.1,496.0,785.4,423.0999999999999
2020-06-23,290.2,746.8999999999999,1191.3999999999999,604.05
2020-06-24,479.44999999999993,1456.3000000000002,2191.65,575.6011363636363
2020-06-25,516.5,1548.5000000000005,2340.2000000000003,579.0954545454546
2020-06-26,192.6,857.9999999999999,1153.1,564.0409090909092
2020-06-27,113.50000000000003,301.00000000000006,475.80000000000007,540.1125000000001
2020-06-28,37.89999999999999,162.70000000000005,221.50000000000006,208.15
2020-06-29,69.69999999999999,187.9,294.7999999999999,409.5478873239437
2020-06-30,223.20000000000005,329.5,672.0999999999998,288.96338028169015
2020-07-01,157.29999999999998,318.1000000000001,559.1999999999999,109.67323943661972
2020-07-02,151.9,431.2,664.1000000000001,159.31549295774647
2020-07-03,130.6,296.19999999999993,496.29999999999984,337.775
2020-07-04,76.99999999999999,169.60000000000002,288.09999999999997,359.7
2020-07-05,29.200000000000006,18.5,63.3,358.32500000000005
2020-07-06,196.70000000000005,345.59999999999997,647.1999999999998,352.3499999999999
2020-07-07,174.49999999999997,539.0999999999999,806.2999999999995,378.468253968254
2020-07-08,216.59999999999994,347.2999999999999,678.9999999999998,405.54285714285714
2020-07-09,215.0,265.3,594.9999999999999,346.11428571428576
2020-07-10,564.9999999999999,581.8999999999999,1448.5000000000005,294.3746031746032
2020-07-11,374.70000000000005,610.9,1185.3999999999999,333.94999999999993
2020-07-12,253.4,621.3000000000001,1010.0999999999996,432.79999999999995
2020-07-13,166.2,516.7000000000002,771.9999999999998,292.6666666666667
2020-07-14,401.6,561.5999999999999,1177.3000000000004,339.3333333333333
2020-07-15,302.1,524.4999999999999,987.7999999999998,295.23365384615386
2020-07-16,511.9000000000001,619.9,1405.0000000000005,328.6038461538462
2020-07-17,362.7,677.0000000000002,1233.3000000000004,347.9884615384615
2020-07-18,148.0,392.69999999999993,619.2999999999998,367.3730769230769
2020-07-19,128.8,395.80000000000007,593.1999999999998,383.95096153846157
2020-07-20,347.3,565.1999999999998,1097.9,393.2
2020-07-21,387.89999999999986,704.9999999999998,1299.6000000000006,425.5
2020-07-22,154.20000000000002,576.3000000000002,813.1,455.59999999999997
2020-07-23,152.89999999999998,597.4000000000001,832.6000000000001,442.69642857142856
2020-07-24,156.10000000000005,418.00000000000006,657.7,434.9785714285714
2020-07-25,95.30000000000003,299.29999999999995,444.9000000000001,331.0928571428572
2020-07-26,52.4,191.60000000000002,271.3,227.20714285714288
2020-07-27,262.0,346.4,748.1,123.32142857142856
2020-07-28,276.40000000000003,421.6,845.6,155.20357142857142
2020-07-29,216.89999999999998,546.3000000000001,878.5999999999998,320.1
2020-07-30,368.49999999999994,827.4000000000001,1392.6000000000001,408.10689655172416
2020-07-31,347.79999999999995,1062.4,1595.8999999999996,484.20000000000005
2020-08-01,67.09999999999998,221.59999999999997,324.40000000000003,379.9241379310345
2020-08-02,56.3,197.50000000000003,284.1,284.8689655172413
2020-08-03,339.3,540.2,1060.3000000000002,350.95
2020-08-04,219.9,497.3,834.3,327.8315789473684
2020-08-05,180.9,358.2000000000001,635.6,546.9129236704326
2020-08-06,309.0,576.0000000000002,1050.2,546.3769633507853
2020-08-07,575.0,1590.1000000000001,2471.6999999999994,521.3465968586388
2020-08-08,301.5,1184.5000000000002,1646.8,496.3162303664921
2020-08-09,125.3,566.6,759.2,471.2858638743456
2020-08-10,375.79999999999995,1138.1000000000001,1714.0,446.2554973821989
2020-08-11,259.20000000000005,1432.5,1829.5999999999997,421.22513089005236
2020-08-12,316.49999999999983,1475.1,1960.9,396.1947643979057
2020-08-13,230.59999999999997,725.3000000000001,1078.6000000000001,336.65445026178014
2020-08-14,333.3,603.8000000000001,1115.2999999999997,236.5
2020-08-15,178.39999999999998,511.70000000000005,785.4,299.2
2020-08-16,105.30000000000001,524.1,685.4000000000001,320.7
2020-08-17,229.09999999999997,666.5,1018.0000000000001,240.5
2020-08-18,172.00000000000003,420.4999999999999,684.1,231.7
2020-08-19,334.4999999999999,461.79999999999995,974.6999999999998,213.5
2020-08-20,262.20000000000005,546.9,949.3000000000002,538.7000000000002
2020-08-21,137.6,274.29999999999995,484.9999999999999,521.1999999999998
2020-08-22,60.4,186.0,278.20000000000005,332.0
2020-08-23,39.59999999999999,110.49999999999999,171.3,240.3
2020-08-24,217.1,420.5,753.6,251.6
2020-08-25,189.0,222.99999999999994,512.7,263.20000000000005
2020-08-26,223.40000000000003,404.49999999999994,746.6999999999999,303.3
2020-08-27,445.6,634.1,1317.7,365.3
2020-08-28,361.59999999999997,468.40000000000003,1023.0999999999998,214.60000000000002
2020-08-29,243.40000000000003,267.1,640.4,298.49999999999994
2020-08-30,147.1,258.40000000000003,484.1,381.80000000000007
2020-08-31,460.00000000000006,711.4999999999999,1416.6,339.6
2020-09-01,836.5000000000002,949.3000000000001,2231.9,433.99999999999994
2020-09-02,340.29999999999995,837.8,1360.1999999999998,350.1
2020-09-03,210.5,388.2000000000001,710.4,262.4
2020-09-04,202.0,472.9,782.3,363.1000000000001
2020-09-05,222.2,544.2,884.2999999999998,345.30000000000007
2020-09-06,152.1,525.3,758.8,303.00000000000006
2020-09-07,241.49999999999997,493.1,863.6999999999999,252.9000000000001
2020-09-08,211.3,371.5,694.7999999999998,219.29999999999998
2020-09-09,369.79999999999995,541.0000000000001,1108.1,316.1
2020-09-10,452.70000000000005,893.8,1587.9,542.2
2020-09-11,466.3,822.5000000000001,1537.0,420.9
2020-09-12,115.9,360.99999999999994,539.3,321.3
2020-09-13,161.0,482.70000000000005,729.3999999999999,278.3
2020-09-14,1086.6000000000001,1497.2999999999997,3163.4,819.9999999999999
2020-09-15,570.2,1637.7,2511.8,906.9000000000001
2020-09-16,630.6999999999999,1214.9999999999995,2182.4,596.1
2020-09-17,829.7,886.8,2159.3,499.49999999999994
2020-09-18,834.6999999999998,1006.5999999999997,2286.7000000000003,545.8
2020-09-19,424.69999999999993,745.8,1397.2000000000003,558.4
2020-09-20,269.7,706.0,1118.9,550.3000000000001
2020-09-21,663.7,1216.6,2233.7,530.0999999999999
2020-09-22,577.3,1075.5,1960.8000000000002,592.5
2020-09-23,212.7,585.6000000000001,911.4999999999998,202.39999999999998
2020-09-24,398.20000000000005,722.9,1333.6000000000001,227.6
2020-09-25,679.9000000000002,702.2,1745.1000000000001,293.40000000000003
2020-09-26,392.0,459.70000000000005,1060.7,318.1
2020-09-27,160.3,300.0999999999999,545.9,287.49999999999994
2020-09-28,569.3000000000002,886.5000000000001,1759.0000000000002,385.2
2020-09-29,589.8,942.7,1847.1,310.24999999999994
2020-09-30,507.0,804.0999999999999,1581.0,267.3
2020-10-01,314.5,719.5,1201.3000000000002,210.29999999999995
2020-10-02,788.4,861.5999999999999,2070.3,230.89999999999998
2020-10-03,329.3,651.8,1156.7,146.59999999999997
2020-10-04,84.0,336.2,464.5,95.6
2020-10-05,193.60000000000002,498.50000000000006,795.6999999999998,248.7
2020-10-06,125.20000000000002,385.40000000000003,577.7,217.29999999999998
2020-10-07,269.3,599.4,1012.5,301.09999999999997
2020-10-08,498.50000000000006,637.6000000000001,1402.1999999999998,216.5
2020-10-09,480.09999999999997,939.3999999999999,1675.9000000000003,260.0
2020-10-10,140.9,604.5000000000001,820.0999999999999,215.49999999999997
2020-10-11,349.0,639.7000000000002,1174.3999999999999,213.1
2020-10-12,702.8000000000002,971.6,2049.0,260.6
2020-10-13,696.6999999999999,790.9000000000002,1859.1000000000001,298.79999999999995
2020-10-14,684.3000000000001,801.8999999999999,1851.7,317.40000000000003
2020-10-15,545.5000000000001,731.2,1567.8000000000002,352.70000000000005
2020-10-16,575.7,933.0,1815.8999999999999,386.5
2020-10-17,324.1000000000001,759.8,1256.4999999999998,282.79999999999995
2020-10-18,422.9,1023.4999999999999,1671.8000000000002,349.30000000000007
2020-10-19,499.90000000000003,798.4,1564.8000000000002,330.79999999999995
2020-10-20,353.00000000000006,610.8000000000002,1152.0,556.6000000000001
2020-10-21,444.2,736.9000000000002,1417.7999999999997,215.30000000000004
2020-10-22,245.89999999999995,719.0999999999999,1095.9,324.50000000000006
2020-10-23,260.9,708.1,1108.8,204.9
2020-10-24,123.19999999999999,468.3,657.8000000000001,206.0
2020-10-25,147.29999999999998,531.1,757.0999999999999,137.0
2020-10-26,202.89999999999998,644.6,954.9999999999998,254.5
2020-10-27,319.19999999999993,674.4000000000001,1163.8999999999999,226.5
2020-10-28,237.80000000000004,576.9000000000001,941.0999999999999,286.59999999999997
2020-10-29,267.5,567.7,977.7000000000002,264.5
2020-10-30,243.10000000000002,557.8,930.7,213.2
2020-10-31,126.99999999999999,430.70000000000005,625.4,246.4
2020-11-01,75.5,287.50000000000006,403.40000000000003,301.1
2020-11-02,102.29999999999998,334.3,491.3,171.00000000000003
2020-11-03,211.4,774.0000000000001,1097.8000000000002,270.7
2020-11-04,1882.1999999999998,1426.0,4312.1,670.1
2020-11-05,2472.9,1461.3000000000004,5253.099999999999,1243.3
2020-11-06,1831.8000000000002,1456.6999999999998,4265.400000000001,1019.6
2020-11-07,1202.3000000000002,1044.8999999999999,2888.4999999999995,791.9846153846154
2020-11-08,705.4000000000001,841.3999999999999,1922.8999999999999,781.2653846153844
2020-11-09,857.5,915.1000000000001,2230.1000000000004,922.1500000000001
2020-11-10,561.1000000000003,1041.1,1900.7000000000007,584.9999999999998
2020-11-11,433.7,682.3,1347.1999999999994,323.7
2020-11-12,241.2,671.4,1041.5,416.00000000000006
2020-11-13,295.8999999999999,913.2,1366.7999999999997,445.9
2020-11-14,114.9,444.2999999999999,620.6999999999999,319.8999999999999
2020-11-15,57.100000000000016,305.79999999999995,393.0,211.60000000000002
2020-11-16,166.5,496.3,750.9000000000001,347.49999999999994
2020-11-17,177.0,521.6999999999999,792.6999999999999,349.20000000000005
2020-11-18,276.19999999999993,537.4,960.9000000000002,429.3000000000001
2020-11-19,497.1,836.4999999999999,1598.6999999999998,356.2
2020-11-20,675.5,1101.9,2137.6,358.9000000000001
2020-11-21,68.8,363.79999999999995,469.0,247.6
2020-11-22,200.60000000000002,784.7,1092.5,299.20000000000005
2020-11-23,1322.2,1312.8999999999996,3340.2999999999997,585.7000000000002
2020-11-24,422.50000000000006,802.4000000000001,1450.6000000000006,381.9
2020-11-25,560.5000000000001,919.5999999999999,1778.9000000000003,486.0
2020-11-26,991.1999999999999,1258.2,2778.0000000000005,604.0999999999999
2020-11-27,1512.0,1302.7999999999997,3620.8,545.7
2020-11-28,1034.8000000000002,1239.6999999999998,2826.0,758.0999999999998
2020-11-29,415.6,1066.8,1704.3,418.7
2020-11-30,349.3,752.4999999999999,1288.1999999999996,286.8
2020-12-01,653.3999999999999,914.3000000000001,1915.8000000000004,381.2999999999999
2020-12-02,687.5,1207.0999999999997,2261.6000000000004,422.4
2020-12-03,689.7,1207.3999999999999,2265.0999999999995,160.70000000000002
2020-12-04,563.3,972.7999999999998,1836.1,221.2
2020-12-05,512.9,899.9999999999999,1686.2000000000003,339.2
2020-12-06,565.3999999999999,981.5999999999998,1849.0999999999995,337.59999999999997
2020-12-07,1026.8000000000002,1224.8,2798.6999999999994,345.0999999999999
2020-12-08,1304.2,1286.2,3286.3000000000006,397.0
2020-12-09,579.1,1019.2,1906.8999999999999,348.19999999999993
2020-12-10,592.5500000000002,711.9999999999999,1620.6,394.6
2020-12-11,817.4999999999999,1239.4000000000003,2493.1000000000004,327.0
2020-12-12,292.4,898.3000000000002,1346.7000000000003,342.19999999999993
2020-12-13,224.59999999999997,591.7000000000002,935.9999999999999,185.19999999999993
2020-12-14,345.2,732.3999999999999,1261.5,341.69999999999993
2020-12-15,498.2,1041.1999999999998,1804.9,365.49999999999994
2020-12-16,542.9000000000001,818.9,1651.6,319.9
2020-12-17,418.80000000000007,743.6999999999999,1385.4999999999998,343.4999999999999
2020-12-18,385.09999999999997,592.2,1183.1000000000001,268.5
2020-12-19,203.2,491.5000000000001,803.0,342.4
2020-12-20,109.20000000000002,467.50000000000006,634.5999999999999,277.0
2020-12-21,248.80000000000007,466.89999999999986,847.6000000000001,149.79999999999998
2020-12-22,463.1,770.3,1479.7999999999997,255.2
2020-12-23,306.9999999999999,731.8,1203.0000000000002,177.1
2020-12-24,284.7,395.70000000000005,832.4,240.40000000000003
2020-12-25,141.9,538.9000000000001,756.5,302.0
2020-12-26,40.99999999999999,253.89999999999998,316.7000000000001,99.2
2020-12-27,74.7,421.59999999999997,535.6,187.8
2020-12-28,320.6000000000001,767.6999999999999,1259.3999999999999,282.59999999999997
2020-12-29,314.9,686.5999999999999,1169.6000000000001,307.29999999999995
2020-12-30,804.4,1004.8000000000001,2238.2,374.49999999999994
2020-12-31,686.9000000000001,1028.1,2081.4,335.30000000000007
2021-01-01,319.0,681.9,1171.3,358.09999999999997
2021-01-02,331.9000000000001,631.7,1140.5,199.6
2021-01-03,282.29999999999995,488.2,920.9,179.4
2021-01-04,301.50000000000006,438.3999999999999,900.6999999999999,185.89999999999998
2021-01-05,340.8999999999999,483.7,1006.4,203.2
2021-01-06,456.70000000000005,614.6000000000001,1314.3999999999999,238.9
2021-01-07,514.4,975.9000000000001,1765.1000000000004,327.5
2021-01-08,743.6000000000001,973.3000000000001,2113.0,324.0
2021-01-09,920.8,1068.1000000000001,2480.4,376.3
2021-01-10,143.30000000000004,723.8000000000001,944.1000000000001,202.50000000000003
2021-01-11,69.6,391.8999999999999,498.8,144.29999999999995
2021-01-12,494.6999999999999,850.3000000000001,1609.3,206.30000000000004
2021-01-13,618.6,1049.1999999999998,1997.8999999999996,230.50000000000006
2021-01-14,692.7,956.6000000000001,2018.9000000000003,134.90000000000003
2021-01-15,1092.4,1031.0,2706.1,372.00000000000006
2021-01-16,253.5,753.4999999999999,1141.8999999999999,193.6
2021-01-17,145.1,604.4000000000001,826.6999999999998,394.40000000000003
2021-01-18,247.2,690.2,1069.5000000000002,251.60000000000005
2021-01-19,101.10000000000001,275.99999999999994,431.1000000000001,136.5
2021-01-20,153.79999999999998,340.29999999999995,576.2,216.29999999999998
2021-01-21,171.5,527.6,790.2999999999998,300.70000000000005
2021-01-22,310.40000000000003,767.1,1243.3,284.19999999999993
2021-01-23,468.79999999999995,923.4999999999999,1642.0000000000002,277.1
2021-01-24,232.10000000000002,850.7,1206.3,221.30000000000004
2021-01-25,382.40000000000003,990.1999999999998,1576.6999999999998,289.79999999999995
2021-01-26,664.8000000000001,1019.0000000000002,2038.1,237.5
2021-01-27,374.59999999999997,812.8,1386.9999999999998,178.3
2021-01-28,137.00000000000003,492.1,702.9999999999999,164.49999999999997
2021-01-29,247.5,575.1,954.4,261.50000000000006
2021-01-30,409.50000000000006,605.1,1232.9999999999998,199.89999999999998
2021-01-31,398.8,670.5,1281.6999999999998,254.10000000000005
2021-02-01,521.3,718.7000000000002,1517.8999999999999,312.3
2021-02-02,218.5,519.8,855.0,359.79999999999995
2021-02-03,311.0,779.4999999999999,1256.5,375.80000000000007
2021-02-04,529.1999999999999,827.9999999999999,1639.3999999999996,314.9
2021-02-05,377.9,817.3,1396.8,227.4
2021-02-06,425.69999999999993,696.6,1348.9000000000003,201.90000000000003
2021-02-07,90.1,198.00000000000003,335.9000000000001,211.20000000000002
2021-02-08,318.70000000000005,483.90000000000003,972.3000000000001,213.1
2021-02-09,574.4,815.8,1696.1,223.70000000000002
2021-02-10,533.1999999999999,790.7,1608.7,362.0
2021-02-11,632.2999999999997,930.7000000000002,1900.1999999999998,401.9
2021-02-12,639.5,817.9,1798.6999999999998,537.8
2021-02-13,208.0,458.29999999999995,777.3000000000001,386.00000000000006
2021-02-14,123.30000000000001,358.6,547.9,400.79999999999995
2021-02-15,259.29999999999995,656.8999999999999,1054.8999999999999,236.7
2021-02-16,246.6,587.1999999999999,965.6000000000001,295.3
2021-02-17,146.4,413.50000000000006,638.4000000000001,352.0999999999999
2021-02-18,174.49999999999994,446.00000000000006,713.5000000000001,317.4
2021-02-19,333.40000000000003,619.1,1130.2000000000003,479.20000000000005
2021-02-20,173.50000000000003,375.2,640.9000000000001,900.2
2021-02-21,149.4,559.5,788.4000000000001,628.3
2021-02-22,472.1,1020.0,1743.4000000000003,619.0
2021-02-23,255.99999999999997,599.6000000000001,992.4,402.3
2021-02-24,236.4,556.3000000000001,918.8000000000001,566.9000000000001
2021-02-25,318.09999999999997,901.3999999999999,1389.3,456.70000000000005
2021-02-26,1096.6000000000001,1268.5,2949.7,684.0999999999999
2021-02-27,934.1,1216.2,2648.4999999999995,602.6
2021-02-28,288.1,733.2999999999998,1175.5,332.8
2021-03-01,755.7,874.4,2032.6999999999998,539.0000000000001
2021-03-02,921.0999999999999,893.6,2305.8,583.6
2021-03-03,953.2,1074.3000000000002,2535.9999999999995,498.79999999999995
2021-03-04,432.3,751.7,1414.5,250.60000000000005
2021-03-05,470.00000000000006,702.8,1423.3,520.4
2021-03-06,368.8999999999999,828.1,1393.6,333.1
2021-03-07,630.7000000000002,1067.8,2035.3,504.9000000000001
2021-03-08,545.6999999999999,1312.3000000000002,2149.2,557.0
2021-03-09,310.29999999999995,968.6999999999998,1444.3999999999999,443.1499999999999
2021-03-10,244.89999999999998,653.5999999999999,1029.3000000000002,398.927659574468
2021-03-11,102.1,363.09999999999997,519.9000000000001,443.2170212765957
2021-03-12,206.99999999999994,543.2,860.6,470.99574468085103
2021-03-13,113.7,426.59999999999997,601.1000000000001,498.77446808510643
2021-03-14,88.6,436.8999999999999,573.1,526.5531914893617
2021-03-15,563.6999999999998,1066.4999999999998,1931.0,554.331914893617
2021-03-16,520.6,915.2,1713.3,511.90000000000003
2021-03-17,580.9,919.2000000000002,1810.1999999999996,625.9
2021-03-18,576.5500000000001,914.9499999999999,1798.8499999999997,450.09999999999985
2021-03-19,500.29999999999995,921.6,1688.8999999999999,319.70000000000005
2021-03-20,377.8,1015.0000000000002,1594.0,338.6
2021-03-21,236.5,744.3000000000001,1106.8,343.79999999999995
2021-03-22,499.2,1272.8,2038.0,488.6
2021-03-23,343.29999999999995,1030.3,1556.5000000000002,470.19999999999993
2021-03-24,334.7999999999999,971.9000000000002,1485.3,424.00000000000006
2021-03-25,315.50000000000006,784.2,1268.0,325.79999999999995
2021-03-26,183.70000000000002,539.1,820.9000000000001,330.30000000000007
2021-03-27,102.4,305.9,463.4,367.4
2021-03-28,66.09999999999998,271.4,372.20000000000005,428.0999999999999
2021-03-29,211.9,595.3000000000001,920.3,478.4
2021-03-30,995.8000000000001,1488.3999999999994,3015.000000000001,725.3999999999999
2021-03-31,1439.5000000000002,1852.8999999999996,4060.1000000000004,1055.1
2021-04-01,654.5000000000001,824.1,1828.3000000000002,641.1
2021-04-02,191.2,323.90000000000003,616.8999999999999,345.50000000000006
2021-04-03,204.2,362.59999999999997,676.0,508.70000000000005
2021-04-04,121.69999999999997,407.5999999999999,594.0999999999999,466.7999999999999
2021-04-05,146.1,293.6,518.1,357.3
2021-04-06,537.8,624.2000000000002,1448.9999999999998,602.0250000000001
2021-04-07,469.50000000000017,777.8000000000001,1497.8,613.6875
2021-04-08,189.29999999999995,534.3000000000001,824.9999999999998,581.6475
2021-04-09,223.70000000000002,525.4,868.0999999999999,549.6075000000001
2021-04-10,371.40000000000003,595.9,1165.5,517.5675000000001
2021-04-11,207.2,509.69999999999993,827.1,485.5275000000001
2021-04-12,522.7,951.9,1753.1,453.48750000000007
2021-04-13,608.8000000000001,1083.5000000000002,2016.8000000000002,429.5
2021-04-14,581.6999999999999,921.9000000000001,1813.9999999999998,399.80000000000007
2021-04-15,512.6,781.0,1566.6000000000001,357.2
2021-04-16,425.7,813.8000000000002,1466.5,301.9
2021-04-17,342.29999999999995,709.8999999999999,1234.9,294.0
2021-04-18,259.3,727.6999999999999,1125.3,370.90000000000003
2021-04-19,530.4000000000001,995.2000000000002,1808.1999999999998,609.3000000000001
2021-04-20,497.20000000000005,1249.7999999999997,2012.4999999999998,619.5999999999999
2021-04-21,580.9000000000001,1017.3000000000001,1907.7000000000003,605.6
2021-04-22,553.0,773.5000000000001,1621.8,595.5999999999999
2021-04-23,678.6999999999999,1050.5,2091.6000000000004,510.2
2021-04-24,417.20000000000005,850.5,1490.9,439.0
2021-04-25,286.30000000000007,491.7,930.8999999999999,342.80000000000007
2021-04-26,494.20000000000005,688.5999999999999,1446.5000000000002,431.20000000000005
2021-04-27,537.4,1111.3999999999999,1935.6,565.7999999999998
2021-04-28,610.2,962.3000000000001,1898.1,524.7
2021-04-29,449.1,781.3,1469.1,378.90000000000003
2021-04-30,435.3,1085.3,1752.6999999999998,391.9000000000001
2021-05-01,296.4,906.1000000000001,1360.1999999999998,355.5
2021-05-02,209.29999999999998,946.8000000000001,1266.8000000000002,357.29999999999995
2021-05-03,63.8,467.5,565.5,363.85
2021-05-04,219.89999999999998,556.9,893.7,267.90000000000003
2021-05-05,319.7,742.1999999999999,1232.8999999999999,224.3
2021-05-06,429.7000000000001,872.3000000000001,1530.9999999999995,289.59999999999997
2021-05-07,259.29999999999995,747.6999999999999,1144.7,335.9
2021-05-08,120.89999999999999,488.70000000000016,673.9000000000001,301.09999999999997
2021-05-09,117.39999999999999,554.8,734.5999999999999,260.00000000000006
2021-05-10,177.7,569.1,841.8,353.8
2021-05-11,283.4,730.3999999999999,1165.1,356.9
2021-05-12,240.0,569.7,937.2,364.70000000000005
2021-05-13,596.9000000000001,927.7999999999998,1842.7000000000003,353.19999999999993
2021-05-14,389.99999999999994,746.3999999999999,1343.9999999999998,313.9
2021-05-15,214.4,544.1,873.0000000000001,217.45
2021-05-16,164.2,444.2,696.4,267.0
2021-05-17,284.9999999999999,658.4,1095.3,258.30000000000007
2021-05-18,205.3,502.2999999999999,816.8000000000003,264.2
2021-05-19,396.0,739.1,1346.1000000000001,228.60000000000002
2021-05-20,327.6000000000001,524.4000000000001,1026.5,454.1
2021-05-21,132.89999999999998,240.19999999999996,443.1,383.0
2021-05-22,197.20000000000002,484.1,786.4,208.00000000000003
