MeasurementDateGMT,Ealing - Horn Lane: Nitric Oxide (ug/m3),Ealing - Horn Lane: Nitrogen Dioxide (ug/m3),Ealing - Horn Lane: Oxides of Nitrogen (ug/m3),Ealing - Horn Lane: PM10 Particulate (ug/m3)
2020-05-21,477.6,1134.8,1866.7999999999997,690.0
2020-05-22,229.39999999999995,699.3000000000001,1051.1,1204.0
2020-05-23,173.5,480.1,746.6999999999999,988.0
2020-05-24,275.3,689.9999999999999,1112.3000000000002,545.0
2020-05-25,321.5,855.6,1348.6999999999998,519.0
2020-05-26,539.4,1139.8999999999999,1966.7,763.5
2020-05-27,374.8,1226.8,1801.5999999999997,653.0
2020-05-28,231.80000000000004,844.8,1200.1000000000001,490.0
2020-05-29,299.19999999999993,1009.4,1468.2000000000003,576.0
2020-05-30,187.40000000000003,861.8000000000001,1149.1999999999998,616.0
2020-05-31,125.30000000000001,680.1000000000001,872.0000000000002,491.0
2020-06-01,221.70000000000002,875.4999999999998,1215.6,571.0
2020-06-02,389.4,1141.3999999999999,1738.1,709.5
2020-06-03,537.9000000000001,1301.0999999999997,2125.8,771.0
2020-06-04,172.9,610.6999999999999,875.9000000000002,443.0
2020-06-05,250.29999999999995,648.0999999999999,1031.7,488.0
2020-06-06,167.1,529.9,785.9000000000001,395.5
2020-06-07,180.3,480.7,757.6000000000001,337.0
2020-06-08,217.79999999999995,586.8,920.8,499.0
2020-06-09,222.19999999999996,822.1,1162.9000000000003,579.0
2020-06-10,231.99999999999997,696.1,1052.0,546.0
2020-06-11,213.2,693.9000000000001,1020.9999999999999,592.0
2020-06-12,235.6,819.6,1181.2,767.0
2020-06-13,205.5,735.6,1051.0,443.0
2020-06-14,167.0,607.2,862.8999999999999,486.0
2020-06-15,310.8999999999999,858.8,1335.5,619.0
2020-06-16,207.4,650.1000000000001,968.1000000000001,486.0
2020-06-17,367.59999999999997,1043.9999999999998,1607.1999999999998,568.0
2020-06-18,290.0,774.5999999999999,1219.1999999999998,452.1538461538461
2020-06-19,216.29999999999998,545.15,877.1000000000001,630.8461538461538
2020-06-20,147.0,426.2,651.2,356.0
2020-06-21,94.10000000000002,301.2,445.1,315.0
2020-06-22,292.90000000000003,603.5,1053.0000000000002,714.0
2020-06-23,312.57399103139016,679.4565022421524,1160.5941704035874,655.0
2020-06-24,369.64304932735433,728.3892376681615,1297.582062780269,796.0
2020-06-25,381.0080717488789,725.5479820627803,1312.0466367713004,766.0
2020-06-26,392.37309417040365,722.7067264573991,1326.5112107623318,782.0
2020-06-27,403.7381165919283,719.8654708520179,1340.975784753363,358.0
2020-06-28,415.10313901345296,717.0242152466367,1355.4403587443944,331.0
2020-06-29,426.4681614349775,714.1829596412556,1369.904932735426,818.0
2020-06-30,437.83318385650216,711.3417040358745,1384.3695067264573,473.0
2020-07-01,449.1982062780268,708.5004484304932,1398.8340807174889,423.0
2020-07-02,378.5609865470853,726.1847533632287,1307.2412556053812,502.0
2020-07-03,229.1,429.2,780.4999999999998,711.0
2020-07-04,129.4,261.0,459.3,241.0
2020-07-05,59.3,135.70000000000002,226.99999999999997,356.0
2020-07-06,296.30000000000007,485.59999999999997,939.7,620.0
2020-07-07,360.0,713.9000000000001,1265.8,667.0
2020-07-08,536.3000000000001,581.0,1403.3999999999999,327.0
2020-07-09,387.6000000000001,476.29999999999995,1070.3999999999996,308.0
2020-07-10,472.4000000000001,637.3,1361.7,377.0
2020-07-11,233.30000000000004,563.7,921.0999999999999,363.0
2020-07-12,183.59999999999994,576.5000000000001,857.6000000000001,389.0
2020-07-13,326.19999999999993,724.4999999999999,1224.8000000000002,684.0
2020-07-14,306.1,530.9,1000.1999999999999,426.0
2020-07-15,318.49999999999994,553.7,1041.8,562.0
2020-07-16,302.8999999999999,516.4,981.1,420.0
2020-07-17,361.20000000000005,625.0,1178.6,810.0
2020-07-18,200.9,401.7,709.8000000000001,378.0
2020-07-19,125.60000000000001,406.8,598.8,232.0
2020-07-20,249.6,561.4,943.9000000000002,422.0
2020-07-21,276.50000000000006,777.9,1202.1,640.0
2020-07-22,234.99999999999997,699.0500000000001,1059.75,928.5
2020-07-23,249.6,768.8999999999999,1151.7000000000003,946.0
2020-07-24,299.70000000000005,543.0,1002.2,823.0
2020-07-25,182.60000000000002,418.0000000000001,698.0000000000001,354.0
2020-07-26,141.89999999999998,321.3,538.6999999999999,407.0
2020-07-27,232.00000000000003,408.7,764.5,509.52272727272725
2020-07-28,317.1,545.4999999999999,1031.3999999999999,1193.7272727272727
2020-07-29,431.49999999999994,766.1000000000003,1427.6000000000001,1324.25
2020-07-30,267.3,821.6999999999999,1231.5,614.0
2020-07-31,354.0999999999999,1124.1999999999998,1668.5,966.0
2020-08-01,174.8,313.90000000000003,582.4,566.0
2020-08-02,118.0,293.70000000000005,474.69999999999993,342.0
2020-08-03,261.90000000000003,577.9999999999999,979.3000000000002,501.0
2020-08-04,386.2,719.9,1311.4,839.0
2020-08-05,231.5,467.59999999999997,822.8,735.0
2020-08-06,254.1,622.3999999999999,1012.1000000000001,513.0
2020-08-07,633.2999999999998,1526.4,2497.7000000000003,919.0
2020-08-08,273.69999999999993,1004.5,1424.4,897.0
2020-08-09,68.39999999999999,521.3,626.0999999999999,836.0
2020-08-10,141.8,971.1000000000001,1188.4999999999998,977.0
2020-08-11,177.1,1552.9999999999998,1824.3000000000004,1225.0
2020-08-12,168.40000000000003,1431.9999999999998,1690.2000000000003,1443.0
2020-08-13,176.8,838.1,1109.2,958.0
2020-08-14,349.9000000000001,835.9000000000001,1372.2,598.0
2020-08-15,204.20000000000002,690.4,1003.3999999999997,583.0
2020-08-16,96.40000000000002,662.8,810.6999999999999,713.0
2020-08-17,193.00000000000006,721.6,1018.0000000000002,531.0
2020-08-18,247.00000000000003,531.1,909.3000000000001,511.0
2020-08-19,186.45000000000002,584.4500000000002,870.0500000000002,276.0
2020-08-20,255.6,645.9,1037.8000000000002,638.0
2020-08-21,196.2,399.29999999999995,700.1000000000001,766.5154639175256
2020-08-22,128.9,289.7,487.00000000000006,912.659793814433
2020-08-23,78.80000000000001,234.39999999999998,355.09999999999997,952.2474226804123
2020-08-24,317.09999999999997,645.0999999999999,1131.7,991.8350515463917
2020-08-25,172.20000000000005,341.90000000000003,605.5,1031.4226804123712
2020-08-26,297.9,580.2,1036.8,1071.0103092783504
2020-08-27,355.1,799.4,1344.1,1110.59793814433
2020-08-28,531.9000000000001,723.2,1538.9000000000003,1150.1855670103093
2020-08-29,145.8,339.80000000000007,563.3,1189.7731958762888
2020-08-30,131.1,395.1,595.8,1229.360824742268
2020-08-31,512.3000000000001,862.2000000000002,1647.5,1268.9484536082475
2020-09-01,1311.9499999999996,1363.8000000000002,3375.6000000000004,1308.536082474227
2020-09-02,495.45000000000016,994.0,1753.5500000000002,980.9072164948453
2020-09-03,251.39999999999998,542.9,928.4999999999999,469.0
2020-09-04,359.0999999999999,719.5999999999999,1269.7,741.0
2020-09-05,271.99999999999994,591.2,1008.2000000000002,538.0
2020-09-06,177.8,607.0,879.6,456.0
2020-09-07,558.1,785.7,1641.5000000000002,711.0
2020-09-08,329.79999999999995,588.8000000000001,1094.3000000000002,680.0
2020-09-09,380.2000000000001,733.1999999999999,1316.0000000000005,667.0
2020-09-10,421.5,938.5999999999999,1584.8,739.0
2020-09-11,576.6000000000001,913.6999999999999,1797.6,939.0
2020-09-12,185.2,457.9,741.9,613.0
2020-09-13,129.29999999999998,435.49999999999994,633.7000000000002,415.0
2020-09-14,794.6999999999999,1346.9000000000003,2565.4,795.0
2020-09-15,387.8999999999999,1566.1,2160.6000000000004,1516.0
2020-09-16,218.9,847.7,1183.3999999999999,915.0
2020-09-17,229.30000000000004,622.6,974.6999999999999,748.0
2020-09-18,303.69999999999993,720.9499999999999,1186.8500000000001,706.0
2020-09-19,153.55,572.4,807.8,689.0
2020-09-20,112.0,477.1,648.3,710.0
2020-09-21,550.5,1152.3999999999999,1996.8000000000002,908.0
2020-09-22,562.8,1057.1000000000001,1919.6999999999998,1076.0
2020-09-23,296.9,721.4000000000001,1176.4,428.0
2020-09-24,376.09999999999997,756.8,1333.6,425.0
2020-09-25,541.5000000000001,723.0999999999999,1553.2000000000003,474.0
2020-09-26,199.49999999999997,441.2999999999999,746.9999999999999,363.0
2020-09-27,87.9,301.49999999999994,435.9,317.0
2020-09-28,470.6,800.1,1521.5999999999997,762.0
2020-09-29,625.2999999999998,955.1999999999999,1913.5000000000002,610.0
2020-09-30,329.3,726.3,1230.7000000000003,543.0
2020-10-01,414.85,849.9,1486.35,560.5
2020-10-02,332.59999999999997,816.6,1326.6000000000001,273.0
2020-10-03,192.39999999999998,606.1,900.9,297.0
2020-10-04,113.49999999999999,380.0,553.9,202.0
2020-10-05,447.99999999999994,773.3000000000001,1460.8,504.0
2020-10-06,303.7,598.6000000000001,1064.5,453.0
2020-10-07,402.7000000000001,751.6999999999999,1368.8999999999999,677.0
2020-10-08,469.6,711.9,1431.8,344.0
2020-10-09,877.8999999999999,1040.7000000000003,2386.7999999999997,626.0
2020-10-10,261.5,655.6499999999999,1056.0500000000002,336.0
2020-10-11,290.1,643.1,1088.1,319.0
2020-10-12,724.8,998.2,2109.2000000000003,452.0
2020-10-13,569.4000000000001,832.7500000000001,1706.0,437.0
2020-10-14,475.8,847.6999999999999,1577.5000000000002,498.0
2020-10-15,425.40000000000003,826.0000000000001,1478.5,450.0
2020-10-16,533.55,1045.55,1863.7999999999997,586.0
2020-10-17,311.6,860.7,1338.5,518.0
2020-10-18,375.50000000000006,969.3,1545.3000000000002,612.0
2020-10-19,319.80000000000007,825.8000000000001,1315.6,610.0
2020-10-20,240.0,564.6,932.5,646.0
2020-10-21,437.6000000000001,911.9000000000002,1582.6999999999998,375.0
2020-10-22,433.09999999999997,902.7,1566.6,623.0
2020-10-23,426.50000000000006,922.8000000000001,1576.7,531.0
2020-10-24,159.69999999999996,458.7,703.3000000000002,369.0
2020-10-25,126.39999999999999,463.49999999999994,657.6,298.0
2020-10-26,426.50000000000006,880.1999999999999,1533.8000000000002,544.0
2020-10-27,396.49999999999994,790.1,1398.0,352.0
2020-10-28,415.20000000000005,801.3000000000001,1437.8000000000002,507.5
2020-10-29,420.6000000000001,776.8000000000002,1421.6999999999998,424.0
2020-10-30,312.0,702.0999999999998,1180.6,382.0
2020-10-31,125.0,395.50000000000006,587.1,460.0
2020-11-01,79.8,251.30000000000004,373.90000000000003,427.0
2020-11-02,201.29999999999998,467.4,776.3000000000001,561.0
2020-11-03,422.675,1031.4250000000002,1679.3499999999997,490.0
2020-11-04,1930.6249999999998,1555.0749999999998,4515.650000000001,907.0
2020-11-05,3918.4999999999995,1733.1999999999996,7741.900000000001,1677.0
2020-11-06,1733.8,1593.8000000000002,4252.5,1588.0
2020-11-07,1299.8999999999999,1296.1999999999998,3289.2999999999997,691.0344827586207
2020-11-08,608.6000000000001,914.4,1847.3,730.7586206896551
2020-11-09,723.1499999999999,1115.4499999999998,2224.65,666.2068965517242
2020-11-10,718.8,1159.7000000000003,2261.4,562.0769230769231
2020-11-11,283.2,645.4999999999999,1079.8999999999999,706.1538461538463
2020-11-12,377.79999999999995,808.0,1387.0999999999997,555.5076923076923
2020-11-13,409.20000000000005,960.9000000000002,1588.0000000000002,614.2615384615385
2020-11-14,108.0,388.09999999999985,554.1999999999999,424.0
2020-11-15,74.2,230.4,344.5,253.0
2020-11-16,379.6000000000001,737.2999999999998,1319.2,551.0
2020-11-17,264.69999999999993,595.2,1000.9,448.0
2020-11-18,284.40000000000003,531.05,967.4,508.0
2020-11-19,442.3,916.9999999999999,1595.8000000000002,454.0
2020-11-20,930.8000000000002,1189.8,2616.6,455.0
2020-11-21,150.80000000000004,446.2,677.1,340.0
2020-11-22,345.29999999999995,753.2000000000002,1282.3,375.0
2020-11-23,1452.3999999999999,1242.4,3469.3000000000006,778.0
2020-11-24,255.54999999999998,647.75,1039.8000000000002,409.0
2020-11-25,396.2,926.0,1532.75,668.0
2020-11-26,1222.9,1438.9,3313.6999999999994,968.0
2020-11-27,3031.1,1563.9999999999998,6212.000000000001,1064.0
2020-11-28,824.0999999999999,1314.7,2578.0,1125.0
2020-11-29,314.2,1090.9,1572.8,874.0
2020-11-30,568.9,808.2,1680.2,631.0
2020-12-01,578.0,1026.8,1913.3000000000002,582.0
2020-12-02,1323.8000000000002,1411.5000000000002,3441.0,1024.0
2020-12-03,585.4,1194.0,2091.7000000000007,289.0
2020-12-04,486.29999999999995,990.6,1735.6000000000001,502.0
2020-12-05,317.49999999999994,921.8000000000001,1408.3999999999999,426.0
2020-12-06,362.7000000000001,934.3,1490.1,438.0
2020-12-07,1028.35,1227.7500000000002,2804.750000000001,598.0
2020-12-08,1603.1999999999998,1234.3000000000002,3692.3,729.0
2020-12-09,762.4,1268.3,2437.3000000000006,795.0
2020-12-10,340.20000000000005,864.4000000000001,1385.9000000000003,536.0
2020-12-11,872.9,1252.9999999999998,2591.0000000000005,554.0
2020-12-12,308.9,768.9,1242.4,484.0
2020-12-13,163.29999999999998,636.9000000000001,887.5000000000001,298.0
2020-12-14,355.59999999999997,823.6999999999999,1369.2000000000005,399.0
2020-12-15,509.90000000000003,1032.1000000000001,1814.6000000000001,400.0
2020-12-16,298.0,894.5,1351.7999999999995,362.0
2020-12-17,538.9000000000002,935.2,1761.4000000000003,506.0
2020-12-18,212.0,453.29999999999995,778.5,292.0
2020-12-19,180.9,521.9,798.8999999999999,359.0
2020-12-20,158.81428571428572,554.8785714285715,798.8428571428572,308.0
2020-12-21,294.7857142857143,701.8714285714286,1154.357142857143,227.0
2020-12-22,739.8000000000001,973.8000000000001,2108.4,470.0
2020-12-23,289.9999999999999,760.8999999999999,1205.6000000000001,211.0
2020-12-24,137.79999999999995,389.49999999999994,601.5000000000001,281.0
2020-12-25,109.55000000000003,525.2,693.3000000000001,338.0
2020-12-26,70.9,319.9,428.69999999999993,201.0
2020-12-27,162.79999999999998,543.8000000000001,793.1999999999999,294.0
2020-12-28,466.4,1048.6000000000001,1763.4999999999998,439.0
2020-12-29,331.2,696.8999999999999,1205.1000000000001,470.0
2020-12-30,1070.8,1083.8,2726.0,567.0
2020-12-31,653.2,933.0,1934.8000000000006,548.0
2021-01-01,259.59999999999997,623.3000000000001,1021.3000000000001,631.0
2021-01-02,322.4,698.7000000000002,1193.2000000000003,324.0
2021-01-03,250.0,531.0999999999999,914.3000000000001,287.0
2021-01-04,384.50000000000006,587.6999999999999,1177.2,262.0
2021-01-05,479.6,663.6,1399.1999999999998,287.0
2021-01-06,530.4,775.8,1588.9999999999998,327.0
2021-01-07,670.4,1023.0000000000002,2050.8,657.0
2021-01-08,969.0,1055.8000000000002,2541.6999999999994,730.5
2021-01-09,753.6,1013.4000000000001,2169.0000000000005,630.0000000000001
2021-01-10,276.8,727.1,1151.4000000000003,477.5
2021-01-11,423.3999999999999,846.5000000000001,1495.4000000000003,486.5
2021-01-12,480.70000000000005,1016.5,1752.6,314.0
2021-01-13,1070.5999999999997,1162.6000000000001,2804.2,655.0
2021-01-14,401.4,1088.9,1704.9,251.79289940828406
2021-01-15,1221.9,1065.1,2938.2000000000003,390.9585798816568
2021-01-16,227.69999999999996,651.1999999999999,1000.2,452.3076923076923
2021-01-17,162.79999999999998,618.1999999999999,867.8000000000001,513.6568047337278
2021-01-18,552.8,966.6999999999998,1814.4,575.0059171597635
2021-01-19,285.50000000000006,544.9499999999999,983.0500000000002,636.3550295857988
2021-01-20,225.19999999999996,426.0999999999999,771.6999999999999,697.7041420118344
2021-01-21,293.9,741.8000000000001,1192.9,691.2189349112427
2021-01-22,990.3999999999999,1217.8000000000002,2736.4999999999995,667.0
2021-01-23,527.4,931.5000000000001,1740.0000000000002,418.0
2021-01-24,299.90000000000003,1091.4,1551.3,326.5540540540539
2021-01-25,874.1999999999999,1159.6999999999998,2500.1,422.2702702702703
2021-01-26,1717.3000000000004,1350.7000000000003,3983.7999999999997,609.081081081081
2021-01-27,803.1999999999999,1137.1000000000001,2368.6999999999994,631.5945945945946
2021-01-28,375.49999999999994,818.6,1393.8000000000002,431.0
2021-01-29,324.6,793.9,1291.7,428.0
2021-01-30,194.49999999999997,649.1000000000001,947.2,305.0
2021-01-31,190.5,656.4,948.7,373.0
2021-02-01,467.3,850.4499999999999,1566.7999999999997,555.0
2021-02-02,486.4999999999999,824.9999999999998,1571.0,585.0
2021-02-03,572.6,1013.5999999999998,1891.3999999999999,600.0
2021-02-04,767.3999999999997,1097.0,2273.4,402.0
2021-02-05,357.40000000000003,924.1999999999999,1471.9000000000003,394.0
2021-02-06,404.90000000000003,815.4,1436.4999999999998,386.0
2021-02-07,100.8,315.0,469.90000000000003,414.0
2021-02-08,317.5,708.8999999999999,1196.1999999999996,285.0
2021-02-09,243.9,736.5999999999999,1110.0999999999997,310.0
2021-02-10,397.29999999999995,925.7000000000003,1534.9,464.0
2021-02-11,293.8000000000001,967.3000000000002,1417.6,576.0
2021-02-12,200.20000000000002,658.9,965.6999999999999,601.0
2021-02-13,95.60000000000001,521.4000000000001,668.5,525.0
2021-02-14,58.999999999999986,405.3,495.90000000000003,519.0
2021-02-15,284.35,710.6000000000003,1146.3500000000001,450.0
2021-02-16,327.59999999999997,721.9,1224.1,453.0
2021-02-17,266.79999999999995,578.1,987.0,451.0
2021-02-18,219.70000000000005,601.9,939.0999999999999,506.0
2021-02-19,164.20000000000002,505.0,756.4999999999999,453.0
2021-02-20,77.3,326.80000000000007,445.59999999999997,959.0
2021-02-21,115.39999999999998,622.6000000000001,800.0,700.0
2021-02-22,950.0000000000001,1345.2,2801.6,981.0
2021-02-23,157.20000000000002,478.9,719.9,572.0
2021-02-24,237.40000000000003,529.4,893.1000000000001,662.0
2021-02-25,369.7,965.9999999999999,1533.5000000000002,781.0
2021-02-26,1270.0,1374.5,3321.4999999999995,1126.0
2021-02-27,1595.2,1388.7000000000003,3834.499999999999,1000.0
2021-02-28,136.2,736.6,945.7,640.0
2021-03-01,248.39999999999998,723.9000000000001,1105.3000000000002,921.0
2021-03-02,691.45,929.3999999999999,1989.9499999999998,1297.0
2021-03-03,1451.3,1297.5,3522.9999999999995,1354.0
2021-03-04,393.3,896.3,1499.6000000000004,571.0
2021-03-05,252.70000000000002,732.8,1120.3000000000002,499.0
2021-03-06,182.40000000000003,864.2,1143.9,457.0
2021-03-07,433.29999999999995,1024.8,1689.3999999999999,820.0
2021-03-08,889.0,1422.9,2785.600000000001,1683.0
2021-03-09,533.4000000000001,906.0,1724.0,1161.0
2021-03-10,332.09999999999997,623.6,1132.8,499.0
2021-03-11,176.40000000000003,454.40000000000003,725.3,692.0
2021-03-12,246.89999999999995,587.4,966.1000000000001,580.0
2021-03-13,103.20000000000002,360.7,518.8,322.0
2021-03-14,65.00000000000001,278.49999999999994,378.0999999999999,269.0
2021-03-15,319.0,802.0999999999999,1291.2,583.0
2021-03-16,398.9,778.0000000000001,1389.6999999999998,605.5
2021-03-17,383.50000000000006,792.5,1380.2,704.0
2021-03-18,347.3,834.5999999999999,1367.1999999999998,641.0
2021-03-19,286.09999999999997,650.2000000000002,1088.9,378.0
2021-03-20,302.09999999999997,825.4000000000002,1288.6000000000001,538.0
2021-03-21,283.59999999999997,653.5,1087.6,457.0
2021-03-22,582.1,1244.8999999999999,2137.4000000000005,1091.0
2021-03-23,815.8,1041.2,2291.7,1075.0
2021-03-24,528.0999999999999,1055.6000000000001,1865.2,1142.0
2021-03-25,380.79999999999995,857.2000000000002,1441.2999999999997,669.0
2021-03-26,280.2,701.3999999999999,1130.6000000000001,496.0
2021-03-27,153.90000000000003,457.0999999999999,692.9000000000001,553.0
2021-03-28,61.70000000000001,303.5,397.7,570.0
2021-03-29,222.25,725.5999999999998,1066.4,931.5
2021-03-30,1463.4,1733.4999999999998,3977.6000000000013,1292.0
2021-03-31,2216.3,2010.0000000000002,5408.200000000001,2038.0
2021-04-01,515.3000000000001,846.3999999999999,1636.3000000000002,1040.0
2021-04-02,118.5,419.90000000000003,602.1,437.0
2021-04-03,117.5,461.2,641.5,579.0
2021-04-04,73.6,556.8999999999999,669.4,700.0
2021-04-05,92.00000000000001,360.79999999999995,501.29999999999995,414.0
2021-04-06,317.8,654.9999999999999,1141.8999999999999,642.0
2021-04-07,344.6,738.8000000000002,1266.4999999999998,726.0
2021-04-08,350.1,876.4,1413.0999999999997,889.0
2021-04-09,431.7,921.1999999999999,1582.4999999999998,877.0
2021-04-10,123.1,612.6000000000001,801.4000000000001,392.0
2021-04-11,113.60000000000002,642.3,816.3999999999999,323.0
2021-04-12,761.6,1312.4999999999998,2480.3,732.0
2021-04-13,1436.8000000000002,1536.7999999999997,3739.8,1102.0
2021-04-14,750.6999999999999,1242.7499999999998,2393.65,815.0
2021-04-15,287.5,936.8999999999999,1377.7000000000003,497.0
2021-04-16,412.0,1169.9,1801.8,612.0
2021-04-17,203.30000000000004,962.1000000000001,1273.3999999999999,440.0
2021-04-18,242.1,1010.7,1381.9999999999998,479.0
2021-04-19,465.9999999999999,1189.2,1904.1000000000001,979.0
2021-04-20,643.6000000000003,1463.5000000000002,2449.9,1347.0
2021-04-21,299.90000000000003,1146.7000000000003,1606.5000000000002,1314.0
2021-04-22,196.00000000000003,740.5999999999998,1041.2,701.0
2021-04-23,242.60000000000002,949.2,1320.6999999999998,622.0
2021-04-24,111.3,758.6999999999998,929.0999999999999,570.0
2021-04-25,59.19999999999999,406.40000000000003,497.09999999999997,376.0
2021-04-26,162.5,637.9000000000001,887.4000000000001,468.5
2021-04-27,415.80000000000007,1198.2000000000003,1836.5,982.0
2021-04-28,293.99999999999994,972.6000000000003,1422.9999999999998,784.0
2021-04-29,329.8999999999999,806.3,1311.9,620.0
2021-04-30,331.8999999999999,977.2000000000002,1486.2,762.0
2021-05-01,234.20000000000007,866.6999999999999,1225.5,519.0
2021-05-02,131.29999999999998,744.8000000000001,945.6,522.0
2021-05-03,79.69999999999999,385.90000000000003,508.40000000000003,546.0
2021-05-04,215.0,444.75,774.4500000000002,770.0
2021-05-05,383.6,749.6,1337.8999999999999,627.0
2021-05-06,552.5000000000001,902.9,1749.8999999999999,751.6
2021-05-07,322.90000000000003,699.8500000000001,1195.05,1268.4
2021-05-08,109.19999999999999,418.9,585.5,368.0
2021-05-09,71.10000000000001,337.7,446.4,333.0
2021-05-10,240.2,564.9000000000001,933.3000000000002,601.0
2021-05-11,229.09999999999994,695.2000000000002,1046.6999999999998,665.0
2021-05-12,222.20000000000002,630.4,970.9999999999999,838.0
2021-05-13,319.3,1121.0000000000002,1610.5,513.0
2021-05-14,308.0999999999999,906.3000000000001,1379.3000000000004,660.0
2021-05-15,139.4,611.7000000000002,825.4000000000001,357.0
2021-05-16,67.99999999999999,438.99999999999994,542.9000000000001,322.0
2021-05-17,342.6,748.1000000000001,1273.8,457.0
2021-05-18,432.7,874.0,1537.7999999999997,562.0
2021-05-19,315.69999999999993,741.3,1225.1,455.0
2021-05-20,253.1,636.75,1024.4999999999998,710.0
2021-05-21,202.29999999999998,453.2,763.5999999999998,598.0
2021-05-22,200.70000000000007,600.9000000000001,909.0,348.0
2021-05-23,70.2,359.29999999999995,466.8999999999999,315.0
2021-05-24,258.2,760.3000000000001,1155.6000000000001,370.0
2021-05-25,325.90000000000003,713.9,1213.7,610.0
2021-05-26,341.40000000000003,796.4000000000001,1319.3000000000002,659.0
2021-05-27,504.09999999999997,1095.2,1867.9000000000003,743.0
2021-05-28,350.19999999999993,1370.8000000000002,1907.7,869.0
2021-05-29,197.50000000000003,1037.6999999999998,1340.1999999999998,579.0
2021-05-30,130.7,670.4000000000001,870.7,576.0
2021-05-31,94.7,672.0999999999999,817.3,642.0
2021-06-01,176.0,929.6999999999999,1199.8,730.5
2021-06-02,175.3,1057.4,1326.4,768.0
2021-06-03,259.0,708.9000000000001,1105.7999999999997,1034.0
2021-06-04,354.50000000000006,725.9000000000001,1269.3,527.0
2021-06-05,222.99999999999997,557.2,899.8,631.0
2021-06-06,88.49999999999999,402.40000000000003,537.9999999999999,384.0
2021-06-07,222.10000000000002,489.09999999999997,829.1999999999999,612.0
2021-06-08,305.0000000000001,640.8000000000001,1108.6000000000001,857.0
2021-06-09,383.0,719.3000000000001,1306.3,1233.0
2021-06-10,372.70000000000005,503.09999999999997,1074.9,929.0
2021-06-11,363.99999999999994,467.40000000000003,1025.6,1002.0
2021-06-12,161.2,471.1,718.4,610.0
2021-06-13,82.4,470.59999999999997,596.4000000000002,566.0
2021-06-14,262.09999999999997,719.2,1121.1,1000.0
2021-06-15,181.90000000000006,563.2,842.1,891.0
2021-06-16,219.89999999999998,713.5,1050.8,1165.0
2021-06-17,285.69999999999993,679.1,1116.7999999999997,821.0
2021-06-18,360.4,644.5999999999999,1196.7999999999997,268.0
2021-06-19,168.4,501.0,758.9999999999999,352.0
2021-06-20,112.89999999999998,382.70000000000005,555.4999999999999,356.0
2021-06-21,323.9,687.2,1183.8,400.0
2021-06-22,288.1,533.8,975.3000000000001,623.0
2021-06-23,273.7,713.3999999999999,1132.7999999999997,822.0
2021-06-24,534.1,825.9999999999999,1645.0,1426.0
2021-06-25,332.8,640.4,1150.1999999999998,971.0
2021-06-26,110.7,446.4,615.8999999999999,496.0
2021-06-27,84.2,470.4999999999999,599.2,642.0
2021-06-28,331.90000000000003,658.5,1167.5,492.0
2021-06-29,275.30000000000007,556.4000000000001,978.7,612.0
2021-06-30,3.6,19.7,25.2,16.0
