MeasurementDateGMT,Westminster - Horseferry Road: Nitric Oxide (ug/m3),Westminster - Horseferry Road: Nitrogen Dioxide (ug/m3),Westminster - Horseferry Road: Oxides of Nitrogen (ug/m3),Westminster - Horseferry Road: PM10 Particulate (ug/m3),Westminster - Horseferry Road: PM2.5 Particulate (ug/m3)
2019-11-20,392.7,1181.8000000000002,1784.0,369.4,324.0
2019-11-21,478.29999999999995,1027.3999999999999,1760.4999999999998,637.5,612.0
2019-11-22,233.1,1123.4,1480.6,284.3,251.0
2019-11-23,395.8,1144.8,1752.0,421.1,356.0
2019-11-24,588.8000000000001,916.8,1819.3,485.9,454.0
2019-11-25,134.9,853.6,1060.4,231.90000000000003,206.0
2019-11-26,78.0,773.3000000000002,897.9,228.9,180.0
2019-11-27,157.1,1034.8,1275.4,207.99999999999997,209.0
2019-11-28,352.09999999999997,969.6000000000003,1509.7,292.4,277.0
2019-11-29,413.40000000000003,1242.2000000000003,1876.2999999999997,366.3,298.0
2019-11-30,1084.6,1589.8999999999999,3253.3000000000006,524.9999999999999,469.0
2019-12-01,128.5,928.0000000000001,1125.0,256.99999999999994,246.0
2019-12-02,981.2,1525.2,3029.5,500.30000000000007,462.0
2019-12-03,615.0,1589.2,2532.5,462.19999999999993,391.0
2019-12-04,1532.6000000000001,1738.5999999999997,4088.5000000000005,667.4000000000001,607.9685534591194
2019-12-05,912.6000000000001,1091.1000000000001,2490.8,534.7,1117.811320754717
2019-12-06,60.900000000000006,613.6,706.8,143.79999999999998,1099.698113207547
2019-12-07,61.6,536.5,631.0000000000001,198.20000000000005,1081.5849056603774
2019-12-08,23.89999999999999,300.99999999999994,337.9,240.70000000000002,1063.4716981132076
2019-12-09,313.8,988.6999999999998,1469.3,275.9,1045.3584905660377
2019-12-10,75.7,727.9999999999999,843.9999999999998,287.90000000000003,1027.245283018868
2019-12-11,145.2,1010.1999999999998,1232.8000000000004,274.0,1009.1320754716982
2019-12-12,104.9,940.9000000000001,1101.7,189.3,991.0188679245283
2019-12-13,118.10000000000004,738.9999999999999,919.8000000000001,262.90000000000003,972.9056603773587
2019-12-14,58.09999999999999,613.4999999999999,702.7999999999998,338.79999999999995,954.7924528301887
2019-12-15,64.6,497.5,596.4999999999999,256.40000000000003,936.6792452830189
2019-12-16,219.3,1212.9,1548.8000000000002,252.4,918.566037735849
2019-12-17,206.6,1263.1,1579.8,244.0,900.4528301886793
2019-12-18,128.39999999999998,1017.8000000000002,1214.2999999999997,290.5,882.3396226415093
2019-12-19,87.60000000000001,556.6,691.1,356.2,864.2264150943395
2019-12-20,170.79999999999998,1024.9,1286.6000000000001,149.79999999999998,846.1132075471697
2019-12-21,47.199999999999996,513.1,585.7,202.5,827.9999999999999
2019-12-22,53.40000000000001,653.4,735.6999999999999,203.99999999999997,809.8867924528302
2019-12-23,80.8,701.2,825.3000000000001,287.90000000000003,791.7735849056604
2019-12-24,34.4,461.20000000000005,514.1,294.0,773.6603773584906
2019-12-25,204.89999999999998,854.3000000000002,1168.2,279.40000000000003,755.5471698113207
2019-12-26,58.80000000000001,648.1,738.3000000000001,247.8,737.4339622641511
2019-12-27,324.0,897.0,1394.2,321.29999999999995,719.3207547169811
2019-12-28,119.4,752.6999999999999,935.6999999999998,390.49999999999994,701.2075471698114
2019-12-29,74.5,627.9,742.2,386.5,683.0943396226415
2019-12-30,328.29999999999995,913.4,1417.1,484.00000000000006,664.9811320754717
2019-12-31,401.4999999999999,1028.2,1643.3999999999999,665.6,620.7295597484277
2020-01-01,383.45,1040.9500000000003,1629.1499999999996,857.1999999999998,879.0
2020-01-02,43.0,564.9,630.8000000000002,258.7,249.0
2020-01-03,131.2,835.5000000000001,1036.6,248.50000000000003,213.0
2020-01-04,93.99999999999999,867.8999999999999,1011.9,263.7,237.0
2020-01-05,21.900000000000002,494.69999999999993,527.9,140.60000000000002,140.0
2020-01-06,50.10000000000001,593.2,669.9999999999999,278.3,226.0
2020-01-07,70.20000000000002,752.5,859.1999999999999,376.8999999999999,202.0
2020-01-08,141.69999999999996,839.8,1057.0,509.1,300.0
2020-01-09,51.95,540.05,619.7499999999999,205.60000000000002,179.0
2020-01-10,129.5,939.7,1138.4,229.24999999999994,198.0
2020-01-11,25.4,427.40000000000003,466.50000000000006,346.9,171.0
2020-01-12,40.9,505.20000000000005,567.9000000000001,156.20000000000002,109.0
2020-01-13,44.29999999999999,503.0,571.1999999999998,266.80000000000007,132.0
2020-01-14,31.299999999999997,414.29999999999995,462.2000000000001,266.9,141.0
2020-01-15,61.4,701.6,795.9,239.9,144.0
2020-01-16,70.6,611.9999999999999,720.3,314.3,185.0
2020-01-17,65.1,662.5999999999999,762.3,211.39999999999995,148.0
2020-01-18,244.09999999999997,1189.5000000000002,1563.8999999999999,328.99999999999994,245.0
2020-01-19,465.1,1332.6,2045.5999999999997,429.8,343.0
2020-01-20,1472.0,1793.8999999999996,4050.9,782.5999999999999,643.0
2020-01-21,2038.1999999999998,1958.4,5083.899999999999,908.4,709.0
2020-01-22,2023.3999999999996,1693.4,4795.8,890.0000000000002,713.0
2020-01-23,273.24999999999994,1284.55,1703.5,444.4,421.55371900826447
2020-01-24,304.7,1192.9,1659.7000000000003,392.29999999999995,383.40495867768595
2020-01-25,94.8,838.5,983.7999999999998,630.8,335.80165289256195
2020-01-26,47.9,611.2,684.6,474.5,288.19834710743805
2020-01-27,74.70000000000002,896.8000000000001,1011.3000000000002,207.70000000000005,240.59504132231405
2020-01-28,90.0,613.5,751.5999999999999,166.9,198.44628099173553
2020-01-29,93.5,670.6999999999999,813.6999999999999,343.6,203.0
2020-01-30,79.4,656.7,778.1000000000001,232.50000000000006,151.0
2020-01-31,45.3,473.20000000000005,542.1,186.50000000000003,96.0
2020-02-01,49.099999999999994,360.99999999999994,436.40000000000003,309.6499999999999,200.0
2020-02-02,32.699999999999996,428.4,478.50000000000006,424.1,226.0
2020-02-03,111.30000000000001,636.8,807.4,407.30000000000007,234.0
2020-02-04,161.39999999999998,834.6,1081.9999999999998,293.79999999999995,217.0
2020-02-05,725.1,1442.9999999999998,2554.3999999999996,652.6499999999999,403.0
2020-02-06,812.8999999999999,1613.2,2859.6000000000004,675.35,489.0
2020-02-07,449.09999999999997,1180.6999999999998,1869.0,797.3999999999999,538.0
2020-02-08,46.800000000000004,476.6,548.1,426.99999999999994,230.0
2020-02-09,21.099999999999998,185.79999999999995,217.99999999999997,311.3999999999999,154.0
2020-02-10,60.199999999999996,404.19999999999993,496.6000000000001,279.90000000000003,198.0
2020-02-11,93.99999999999999,509.90000000000003,654.1999999999999,325.9,204.0
2020-02-12,115.2,707.7,884.4,274.1,165.0
2020-02-13,128.5,859.4,1056.4,267.2,180.0
2020-02-14,181.7,916.7000000000002,1195.1000000000001,475.40000000000003,265.0
2020-02-15,27.0,273.3,314.7,189.69999999999996,145.0
2020-02-16,20.2,271.0,301.79999999999995,129.95000000000002,100.0
2020-02-17,60.50000000000001,422.6,515.4000000000001,362.70000000000005,232.0
2020-02-18,58.24999999999999,517.1,606.7,298.2,234.0
2020-02-19,37.099999999999994,712.0999999999999,769.4,321.18,214.0
2020-02-20,51.1,631.9,710.3999999999999,198.82,176.0
2020-02-21,55.8,412.8,498.3,457.5,206.0
2020-02-22,43.2,318.80000000000007,385.3,416.6,245.0
2020-02-23,44.0,432.0,499.40000000000003,135.9,138.0
2020-02-24,45.1,515.3000000000001,584.9,176.59999999999997,140.0
2020-02-25,68.7,535.3000000000002,640.6999999999999,201.1,142.0
2020-02-26,157.20000000000002,882.3,1123.3999999999999,554.0000000000001,210.0
2020-02-27,241.20000000000005,1098.3,1468.1000000000001,297.7999999999999,254.0
2020-02-28,94.50000000000001,829.9,974.6999999999999,285.2999999999999,223.0
2020-02-29,48.7,335.09999999999997,409.9,397.7,245.0
2020-03-01,30.099999999999994,295.5,341.79999999999995,250.8,169.0
2020-03-02,133.1,843.3999999999999,1047.4999999999998,217.70000000000002,175.0
2020-03-03,205.0,999.5999999999999,1313.8999999999999,333.6000000000001,221.0
2020-03-04,214.8,1198.2,1527.8000000000002,368.9,269.0
2020-03-05,185.3,870.6999999999999,1155.1,350.49999999999994,310.0
2020-03-06,316.9,1111.0,1597.1999999999998,451.5999999999999,342.0
2020-03-07,134.50000000000003,798.0000000000001,1004.1999999999999,491.4999999999999,346.0
2020-03-08,20.099999999999998,263.1,294.2,245.80000000000004,166.0
2020-03-09,94.8,512.6999999999999,657.9999999999999,265.59999999999997,183.0
2020-03-10,75.80000000000001,378.8999999999999,495.1,119.89999999999999,123.0
2020-03-11,43.300000000000004,362.4,428.79999999999995,166.40000000000003,133.0
2020-03-12,73.7,363.55,476.25000000000006,316.6000000000001,191.5
2020-03-13,92.40000000000002,576.0000000000001,718.1000000000001,339.8,165.0
2020-03-14,42.19999999999999,402.09999999999997,467.2999999999999,238.9,120.0
2020-03-15,26.899999999999995,385.20000000000005,426.50000000000006,206.50000000000006,128.0
2020-03-16,152.59999999999997,833.1,1067.2000000000003,318.69999999999993,215.0
2020-03-17,49.2,510.3000000000001,585.9,354.09999999999997,174.0
2020-03-18,49.70000000000001,408.8999999999999,484.9000000000001,325.40000000000003,196.0
2020-03-19,615.1999999999999,1049.7,1992.3999999999999,394.1,315.0
2020-03-20,71.39999999999998,429.39999999999986,538.9,293.90000000000003,172.0
2020-03-21,42.400000000000006,384.4,449.19999999999993,350.3,212.0
2020-03-22,39.40000000000001,451.0,511.70000000000005,407.5,266.0
2020-03-23,122.8,945.0000000000001,1133.4,493.1000000000001,331.0
2020-03-24,49.4,738.4999999999997,814.1999999999999,426.19999999999993,348.0
2020-03-25,139.00000000000003,1097.6000000000001,1310.9,620.9999999999999,498.0
2020-03-26,67.50000000000001,768.0,871.5,815.3,677.0
2020-03-27,45.99999999999999,608.8000000000001,679.3000000000001,857.8000000000001,688.0
2020-03-28,41.099999999999994,376.29999999999995,439.7,529.6999999999999,357.0
2020-03-29,30.799999999999997,238.5,285.9,325.5,158.0
2020-03-30,49.400000000000006,441.3999999999999,517.0000000000001,266.6000000000001,137.0
2020-03-31,46.40000000000001,495.0,566.3,351.49999999999994,199.0
2020-04-01,192.09999999999988,781.0999999999999,1075.7000000000003,339.0999999999999,255.0
2020-04-02,35.8,481.50000000000006,536.3999999999999,229.70000000000002,175.0
2020-04-03,31.8,532.2,581.5999999999999,332.59999999999997,253.0
2020-04-04,25.500000000000004,581.6999999999998,620.6000000000001,363.5,326.0
2020-04-05,12.4,336.59999999999997,356.2,357.6076923076922,251.0
2020-04-06,17.999999999999996,386.49999999999994,414.40000000000003,261.0923076923077,221.0
2020-04-07,106.4,898.8000000000001,1062.2000000000003,563.0999999999999,396.0
2020-04-08,68.79999999999998,1140.2000000000003,1245.6,1116.7,930.0
2020-04-09,133.0,1229.7000000000003,1433.9999999999995,1250.3999999999996,1103.0
2020-04-10,59.7,995.4999999999999,1087.4000000000003,992.6,802.0
2020-04-11,112.30000000000001,1016.0999999999999,1188.8,713.4999999999999,593.0
2020-04-12,14.600000000000001,503.4,526.1,564.6,499.0
2020-04-13,25.499999999999996,213.89999999999998,252.99999999999997,374.0,235.0
2020-04-14,37.99999999999999,330.2,388.2,344.6000000000001,227.0
2020-04-15,57.699999999999996,686.3,775.3000000000001,620.1000000000001,466.0
2020-04-16,114.25000000000001,1156.6000000000001,1331.9999999999998,1176.3,847.9285714285714
2020-04-17,31.000000000000007,441.09999999999997,489.2,473.3,346.57142857142856
2020-04-18,34.19999999999999,426.4,478.8,546.6999999999999,361.53061224489795
2020-04-19,26.5,375.09999999999985,415.5,443.29999999999995,388.89795918367344
2020-04-20,48.9,385.7,460.89999999999986,516.6000000000001,285.57142857142856
2020-04-21,40.9,432.5000000000001,495.2000000000001,637.8000000000001,293.0
2020-04-22,49.400000000000006,492.59999999999997,568.0999999999999,652.8000000000002,392.0
2020-04-23,63.00000000000001,670.3,766.5,746.8,540.0
2020-04-24,46.09999999999999,670.4000000000001,740.9,669.2,535.0
2020-04-25,22.3,374.9,409.0,391.7,344.0
2020-04-26,23.200000000000014,420.40000000000003,456.2000000000001,411.59999999999997,346.0
2020-04-27,48.599999999999994,519.1999999999999,593.7999999999998,523.3000000000002,432.0
2020-04-28,42.399999999999984,497.80000000000007,563.0,198.60000000000005,191.0
2020-04-29,21.1,337.40000000000003,370.0,277.90000000000003,207.0
2020-04-30,48.800000000000004,344.5,419.19999999999993,239.7,149.0
2020-05-01,614.8,760.1999999999999,1702.8999999999996,213.0,170.0
2020-05-02,895.2000000000002,1067.4,2440.1000000000004,216.7,185.0
2020-05-03,365.5,779.9999999999999,1340.4,274.1,233.0
2020-05-04,955.8000000000002,1461.7,2928.1,395.79999999999995,292.0
2020-05-05,1118.3,1479.3000000000004,3193.7,366.69999999999993,199.0
2020-05-06,1311.0000000000002,1809.3,3818.9999999999995,481.9500000000001,326.0
2020-05-07,650.5,1136.6000000000004,2134.2999999999997,549.9,427.0
2020-05-08,178.59999999999997,818.1999999999998,1092.1000000000001,476.8,406.0
2020-05-09,809.8999999999997,2060.5,3302.7000000000003,795.3999999999999,660.0
2020-05-10,1064.0000000000002,1600.4999999999995,3231.8000000000006,558.3,411.0
2020-05-11,1124.6,1178.4000000000003,2902.7000000000003,342.5000000000001,168.0
2020-05-12,886.1,1257.1999999999998,2616.0000000000005,283.8,175.0
2020-05-13,1097.9,1331.0,3013.7999999999997,261.70000000000005,176.0
2020-05-14,733.4,850.9000000000001,1975.2,215.54999999999995,176.0
2020-05-15,53.50000000000001,496.3,578.3000000000001,277.0,211.0
2020-05-16,26.999999999999996,307.20000000000005,349.0,203.29999999999995,198.0
2020-05-17,26.799999999999997,302.99999999999994,344.20000000000005,282.79999999999995,208.0
2020-05-18,29.9,225.60000000000002,271.3,250.49999999999997,193.0
2020-05-19,33.7,297.5,349.20000000000005,247.6,178.0
2020-05-20,36.9,436.59999999999997,493.00000000000006,272.01666666666665,226.0
2020-05-21,28.499999999999996,431.59999999999997,475.0,329.59333333333336,260.0
2020-05-22,18.4,213.8,241.6,519.89,268.0
2020-05-23,25.4,105.30000000000001,144.1,412.15,361.0
2020-05-24,22.199999999999996,161.7,196.0,354.5000000000001,237.0
2020-05-25,36.4,344.3,400.0,371.3,303.0
2020-05-26,42.79999999999998,428.70000000000005,493.90000000000003,370.5,272.0
2020-05-27,56.800000000000004,638.3999999999999,725.7000000000002,369.09999999999997,260.0
2020-05-28,110.2,374.59999999999997,543.8000000000001,313.6,241.0
2020-05-29,172.1,464.40000000000003,728.1999999999998,380.7,213.0
2020-05-30,39.099999999999994,324.29999999999995,384.29999999999995,460.70000000000005,259.0
2020-05-31,29.300000000000004,273.79999999999995,318.1,325.10000000000014,238.0
2020-06-01,43.8,357.90000000000003,425.1000000000001,354.9,243.0
2020-06-02,39.50000000000001,381.6000000000001,442.4999999999999,305.4,226.0
2020-06-03,52.5,626.5,706.7999999999998,444.8999999999999,330.0
2020-06-04,36.099999999999994,286.20000000000005,341.50000000000006,202.9,165.0
2020-06-05,41.900000000000006,311.2,375.4,172.75000000000003,154.0
2020-06-06,26.899999999999995,302.8,343.7,150.9,182.0
2020-06-07,35.4,355.2,410.2,143.00000000000003,189.0
2020-06-08,45.4,302.0,371.59999999999997,257.2,223.0
2020-06-09,48.59999999999999,387.7,462.0,279.3,222.0
2020-06-10,47.6,411.90000000000003,484.5000000000001,326.99999999999994,285.0
2020-06-11,63.6,426.20000000000005,523.6999999999999,361.3999999999999,349.0
2020-06-12,62.50000000000001,589.4000000000001,685.1000000000001,538.0999999999999,524.0
2020-06-13,33.7,483.49999999999994,534.7,228.4,249.0
2020-06-14,21.700000000000003,410.79999999999984,443.69999999999993,288.00000000000006,308.0
2020-06-15,47.40000000000001,448.3,520.5999999999999,220.90000000000003,222.0
2020-06-16,39.5,396.1999999999999,456.9,232.50000000000003,226.0
2020-06-17,86.49999999999999,716.3000000000001,849.3,267.29999999999995,259.0
2020-06-18,39.599999999999994,420.5000000000001,481.4,166.2,208.0
2020-06-19,31.5,231.99999999999997,280.6,198.39999999999998,203.0
2020-06-20,30.800000000000008,221.3,268.79999999999995,178.70000000000002,175.0
2020-06-21,26.099999999999998,162.4,202.40000000000003,185.39999999999998,202.0
2020-06-22,120.20000000000003,272.49999999999994,456.99999999999994,575.9999999999999,269.0
2020-06-23,64.80000000000001,397.99999999999994,497.0,413.1,325.0
2020-06-24,93.6,851.7999999999998,995.2000000000002,629.6999999999999,425.0
2020-06-25,57.49999999999999,756.1,844.4,656.0,419.0
2020-06-26,21.9,488.0999999999999,521.5000000000001,471.29999999999995,389.0
2020-06-27,15.200000000000001,161.40000000000003,184.70000000000002,212.69999999999996,189.0
2020-06-28,12.700000000000001,119.2,139.00000000000003,205.80000000000007,179.0
2020-06-29,30.400000000000002,144.60000000000002,191.29999999999998,249.7,170.0
2020-06-30,47.7,265.3999999999999,338.8,128.70000000000002,144.0
2020-07-01,41.39999999999999,222.49999999999997,285.7,134.10000000000002,150.0
2020-07-02,44.0,343.4,410.9,138.1,174.0
2020-07-03,29.900000000000002,236.3,281.8999999999999,240.2,172.0
2020-07-04,29.9,182.49999999999997,229.10000000000002,103.69999999999999,145.0
2020-07-05,23.900000000000002,103.10000000000001,140.2,209.80000000000004,177.0
2020-07-06,62.8,278.40000000000003,374.3,257.3,207.0
2020-07-07,55.400000000000006,422.80000000000007,508.40000000000015,240.4,184.0
2020-07-08,95.1,343.0999999999999,488.9,151.40000000000003,155.0
2020-07-09,65.49999999999999,246.4,347.1,126.2,165.0
2020-07-10,62.0,317.90000000000003,412.7,148.2,143.0
2020-07-11,47.19999999999999,322.40000000000003,395.20000000000005,178.5,176.0
2020-07-12,75.50000000000001,530.8,647.1000000000001,288.1,262.0
2020-07-13,54.900000000000006,335.7,419.3,190.29999999999995,158.0
2020-07-14,63.5,285.7,382.70000000000005,167.00000000000003,182.0
2020-07-15,67.1,355.8,458.5,165.1,164.0
2020-07-16,70.5,327.4,434.90000000000003,155.5,169.0
2020-07-17,64.00000000000001,406.49999999999994,504.70000000000005,323.1,238.0
2020-07-18,35.50000000000001,239.49999999999997,294.40000000000003,175.09999999999997,158.0
2020-07-19,26.1,232.00000000000003,272.40000000000003,130.00000000000003,164.0
2020-07-20,56.850000000000016,293.79999999999995,381.44999999999993,212.79999999999998,132.21052631578948
2020-07-21,59.89999999999999,385.79999999999995,477.20000000000005,237.9,174.1578947368421
2020-07-22,31.8,327.5,376.2999999999999,303.1,242.3684210526316
2020-07-23,35.49999999999999,322.99999999999994,378.2,275.7,250.76315789473682
2020-07-24,54.7,306.09999999999997,390.20000000000005,119.76875,167.0
2020-07-25,41.8,295.8,359.90000000000003,181.0125,171.0
2020-07-26,30.700000000000006,221.8,268.9,250.31875000000002,168.0
2020-07-27,51.599999999999994,273.79999999999995,353.1000000000001,242.80000000000007,192.0
2020-07-28,94.10000000000001,307.40000000000003,452.0,205.4,151.0
2020-07-29,70.59999999999998,363.09999999999985,471.1000000000001,225.5,198.0
2020-07-30,65.39999999999999,500.4,600.9999999999999,282.40000000000003,212.0
2020-07-31,69.70000000000002,723.8000000000001,830.2000000000003,616.0999999999999,377.0
2020-08-01,38.30000000000001,183.39999999999998,241.8,200.99999999999994,198.0
2020-08-02,25.0,187.99999999999997,226.89999999999995,145.4,162.0
2020-08-03,50.50000000000001,306.40000000000003,384.0,168.70000000000002,162.0
2020-08-04,61.8,404.40000000000003,499.2,246.59999999999997,203.0
2020-08-05,31.999999999999996,265.2,313.90000000000003,199.0,169.0
2020-08-06,50.7,660.4,738.6,196.2,181.5
2020-08-07,231.9,1159.8999999999999,1515.3,639.2,429.0
2020-08-08,147.60000000000002,972.5999999999997,1199.1000000000004,708.9999999999999,467.0
2020-08-09,27.4,340.29999999999995,382.90000000000003,621.9,478.0
2020-08-10,45.099999999999994,599.1999999999999,668.2,766.1,515.0
2020-08-11,45.8,1016.9,1087.6000000000001,1014.9999999999999,780.0
2020-08-12,32.599999999999994,934.9,984.8,1156.45,934.0
2020-08-13,39.7,566.2,626.6999999999999,707.8999999999999,577.0
2020-08-14,46.400000000000006,454.1,525.1,344.1000000000001,329.0
2020-08-15,45.300000000000004,524.9,594.6,443.0,430.0
2020-08-16,21.700000000000006,461.2000000000001,494.2,542.6,530.0
2020-08-17,47.599999999999994,610.0000000000001,682.7999999999998,196.19999999999996,212.0
2020-08-18,48.70000000000001,401.5,475.9,182.0,172.0
2020-08-19,71.89999999999999,479.0,589.2,183.19999999999996,180.0
2020-08-20,38.30000000000001,333.8,392.1,446.2000000000001,267.0
2020-08-21,30.100000000000005,245.8,291.80000000000007,420.8999999999999,241.0
2020-08-22,22.500000000000007,193.7,228.2,247.09999999999997,185.0
2020-08-23,26.100000000000012,165.00000000000003,205.59999999999997,176.00000000000003,178.0
2020-08-24,50.89999999999999,336.0,414.0,155.60000000000002,173.0
2020-08-25,37.90000000000001,219.79999999999998,278.2,274.0,200.73464373464378
2020-08-26,55.099999999999994,346.69999999999993,431.0,193.1,260.37346437346446
2020-08-27,99.5,565.9,717.8,290.8999999999999,256.1277641277642
2020-08-28,81.60000000000001,441.19999999999993,566.4000000000001,117.8,251.8820638820639
2020-08-29,73.99999999999999,301.0,414.4,186.10000000000005,247.63636363636357
2020-08-30,38.699999999999996,289.4,349.00000000000006,266.7,243.39066339066332
2020-08-31,71.10000000000001,600.5,709.9,213.9,239.1449631449631
2020-09-01,651.5000000000002,1148.7000000000005,2147.9,427.9,234.8992628992629
2020-09-02,57.699999999999996,695.6,784.1999999999998,290.5,230.6535626535627
2020-09-03,43.0,419.9999999999999,486.2,192.0,226.40786240786247
2020-09-04,68.60000000000001,398.7,504.1,298.2000000000001,222.1621621621622
2020-09-05,60.2,468.80000000000007,561.1,244.4,217.9164619164619
2020-09-06,43.0,454.4999999999999,520.1999999999999,220.89999999999998,213.6707616707616
2020-09-07,122.5,506.29999999999995,694.5,205.10000000000005,209.4250614250614
2020-09-08,74.4,358.00000000000006,471.90000000000003,134.85,205.17936117936114
2020-09-09,93.6,451.0999999999999,594.7,201.85000000000002,200.93366093366092
2020-09-10,116.29999999999998,650.4,828.8000000000002,328.2,196.68796068796073
2020-09-11,126.6,670.7,864.9999999999999,340.6,192.44226044226048
2020-09-12,28.6,288.5,332.6,234.3,188.19656019656023
2020-09-13,25.099999999999998,351.8,390.29999999999995,236.1,183.95085995085992
2020-09-14,364.79999999999995,1124.8,1684.3,551.0999999999999,179.70515970515967
2020-09-15,171.70000000000005,1234.1,1496.9999999999993,1067.4,175.45945945945942
2020-09-16,85.60000000000001,651.9,783.0000000000001,659.2,171.2137592137592
2020-09-17,75.10000000000001,463.1,578.7,458.6,166.96805896805898
2020-09-18,126.20000000000002,617.4999999999999,811.0000000000001,435.9,162.72235872235873
2020-09-19,50.499999999999986,432.5,509.9,457.6000000000001,158.4766584766585
2020-09-20,35.4,440.4000000000001,494.59999999999997,492.19999999999993,154.23095823095827
2020-09-21,185.80000000000004,1086.8999999999999,1372.3000000000002,665.0500000000001,149.98525798525793
2020-09-22,108.89999999999999,835.7,1002.7,573.1999999999999,145.7395577395577
2020-09-23,37.800000000000004,411.59999999999997,469.50000000000006,239.39999999999998,141.4938574938575
2020-09-24,58.1,448.7,538.1999999999999,157.1,137.24815724815724
2020-09-25,91.80000000000003,482.1,623.2,232.0,133.002457002457
2020-09-26,73.7,329.19999999999993,442.5,237.29999999999998,128.75675675675674
2020-09-27,31.100000000000005,237.49999999999997,285.6,226.3,124.5110565110565
2020-09-28,132.4,628.1999999999999,831.1,327.7,173.67076167076166
2020-09-29,159.29999999999998,820.1000000000001,1064.3000000000002,302.8,252.0
2020-09-30,69.0,483.09999999999997,589.5,284.6,161.0
2020-10-01,87.79999999999998,538.2,673.0999999999999,198.7,139.0
2020-10-02,106.9,667.9999999999999,832.2,218.0,140.0
2020-10-03,69.09999999999997,545.4,650.9000000000001,200.7,171.0
2020-10-04,48.300000000000004,416.40000000000003,490.8,90.0,84.0
2020-10-05,73.10000000000001,486.3000000000001,598.0999999999999,237.70000000000002,176.0
2020-10-06,65.60000000000001,406.24999999999994,507.24999999999994,170.3,140.0
2020-10-07,86.29999999999998,545.1999999999999,677.7000000000002,232.59999999999997,151.0
2020-10-08,86.59999999999998,536.5,669.2,166.0,131.0
2020-10-09,153.5,901.1,1136.5,231.49999999999997,203.0
2020-10-10,80.60000000000001,607.3000000000001,730.9000000000001,184.30000000000004,136.0
2020-10-11,63.29999999999999,520.9,618.1999999999999,159.40000000000003,163.0
2020-10-12,218.0,906.5000000000001,1240.4999999999998,247.2,209.0
2020-10-13,240.10000000000005,782.2,1150.3,242.20000000000005,199.0
2020-10-14,189.2,726.2,1015.8999999999999,304.3,203.0
2020-10-15,142.8,717.3,936.3000000000002,230.70000000000002,153.0
2020-10-16,162.09999999999997,845.7,1094.1,267.8,195.0
2020-10-17,79.39999999999999,646.0999999999999,767.8000000000002,257.79999999999995,210.0
2020-10-18,132.7,893.1,1096.9999999999998,395.90000000000003,378.0
2020-10-19,83.10000000000001,664.2,791.5999999999999,392.49999999999994,311.0
2020-10-20,46.60000000000001,424.49999999999994,495.79999999999995,473.9,286.0
2020-10-21,138.29999999999998,752.9000000000001,964.8,214.69999999999996,176.0
2020-10-22,73.30000000000001,728.4,841.1000000000001,284.2,201.0
2020-10-23,53.300000000000004,604.6,686.4999999999999,250.49999999999997,182.0
2020-10-24,25.400000000000002,365.5,404.4,209.29999999999998,141.0
2020-10-25,33.6,442.2,493.49999999999994,165.6,127.0
2020-10-26,73.3,679.7999999999998,791.9,259.6,176.0
2020-10-27,65.89999999999998,607.8000000000001,708.7,241.9,166.0
2020-10-28,55.4,597.5000000000001,682.6,280.9,169.0
2020-10-29,47.49999999999999,464.6,537.6,260.3,189.0
2020-10-30,29.100000000000005,458.9,503.9,185.90000000000003,175.0
2020-10-31,29.7,371.29999999999995,416.5,290.49999999999994,229.0
2020-11-01,22.4,301.59999999999997,336.49999999999994,286.5,175.0
2020-11-02,36.4,285.6,341.20000000000005,215.5,181.0
2020-11-03,69.69999999999999,666.5,773.1,278.7,239.0
2020-11-04,829.9,1279.6999999999998,2552.4,521.9000000000001,423.0
2020-11-05,1774.1999999999998,1572.3,4292.999999999999,1233.3000000000002,1106.0
2020-11-06,949.4999999999999,1432.0,2887.7,1183.8999999999996,1024.0
2020-11-07,740.1999999999999,1179.1000000000001,2313.9,969.3000000000001,799.0
2020-11-08,520.1,945.6,1743.2,887.1999999999998,868.0
2020-11-09,232.80000000000004,867.5000000000001,1224.5,362.3,332.0
2020-11-10,61.2,772.9,866.9999999999999,311.09999999999997,259.0
2020-11-11,55.00000000000001,499.8,584.1,258.5,202.0
2020-11-12,31.700000000000003,459.5,508.3,286.90000000000003,199.0
2020-11-13,62.0,762.6,857.1,311.4,232.0
2020-11-14,15.800000000000002,365.1,389.0,331.8999999999999,261.0
2020-11-15,17.8,319.6,347.2,171.20000000000002,158.0
2020-11-16,37.69999999999999,450.1000000000001,507.3999999999999,248.2,161.0
2020-11-17,27.8,480.09999999999997,522.5,259.70000000000005,169.0
2020-11-18,46.10000000000001,449.99999999999994,520.3,332.0,217.0
2020-11-19,76.4,666.6,783.6000000000001,224.69999999999996,183.0
2020-11-20,172.99999999999997,1048.8000000000002,1314.2000000000003,280.49999999999994,229.0
2020-11-21,18.0,341.2,368.70000000000005,182.70000000000002,154.0
2020-11-22,43.300000000000004,622.7000000000002,689.4,212.3,170.0
2020-11-23,314.6000000000001,1219.1,1701.2,445.9000000000001,337.0
2020-11-24,45.4,609.0,678.8,273.3,212.0
2020-11-25,53.499999999999986,635.1,717.3000000000001,403.30000000000007,324.0
2020-11-26,312.50000000000006,1189.7,1669.0000000000005,483.00000000000006,375.0
