MeasurementDateGMT,Westminster - Oxford Street: Nitric Oxide (ug/m3),Westminster - Oxford Street: Nitrogen Dioxide (ug/m3),Westminster - Oxford Street: Oxides of Nitrogen (ug/m3),Westminster - Oxford Street: PM10 Particulate (ug/m3)
2020-04-29,148.00000000000006,382.40000000000003,608.8,414.0
2020-04-30,139.89999999999998,357.3,571.8,385.0
2020-05-01,191.39999999999998,427.79999999999995,721.5000000000001,373.0
2020-05-02,177.29999999999995,479.6,751.4,330.0
2020-05-03,152.70000000000002,443.6000000000001,677.2,393.0
2020-05-04,116.39999999999999,384.0,562.8000000000001,441.0
2020-05-05,121.30000000000001,311.09999999999997,497.2000000000001,552.0
2020-05-06,143.00000000000003,511.80000000000007,730.9999999999998,638.0
2020-05-07,232.4,832.3,1188.3000000000002,677.5
2020-05-08,171.2,740.6000000000001,1002.9,611.0
2020-05-09,168.10000000000002,829.6999999999997,1087.1,863.0
2020-05-10,45.400000000000006,235.79999999999995,305.79999999999995,723.0
2020-05-11,63.80000000000001,138.0,235.69999999999996,555.0
2020-05-12,142.2,369.5999999999999,588.0999999999999,393.0
2020-05-13,103.00000000000001,239.40000000000003,397.20000000000005,414.0
2020-05-14,122.0,264.20000000000005,450.9,367.0
2020-05-15,149.3,507.70000000000005,736.6,453.0
2020-05-16,188.6,517.6,806.3000000000001,433.0
2020-05-17,179.79999999999995,453.6,729.1999999999999,422.0
2020-05-18,208.10000000000002,503.8,823.2,491.0
2020-05-19,215.70000000000002,564.7,895.6,415.0
2020-05-20,174.20000000000002,499.0,766.1000000000001,470.0
2020-05-21,162.70000000000002,587.5000000000001,837.0000000000001,529.0
2020-05-22,127.39999999999999,273.30000000000007,468.7,952.0
2020-05-23,147.10000000000002,215.2,440.7,786.0
2020-05-24,134.10000000000002,317.59999999999997,523.4,520.0
2020-05-25,176.60000000000002,479.1999999999999,750.1999999999999,557.0
2020-05-26,190.7,605.4999999999999,897.5000000000002,546.0
2020-05-27,149.4,634.6999999999999,864.0000000000001,549.0
2020-05-28,129.89999999999998,285.9,485.1000000000001,323.1764705882353
2020-05-29,166.29999999999998,416.90000000000003,671.4999999999999,316.6811145510836
2020-05-30,110.2,338.50000000000006,507.4,320.24767801857575
2020-05-31,67.25,222.65000000000003,325.8,323.8142414860682
2020-06-01,125.8,371.8999999999999,564.6,327.3808049535603
2020-06-02,90.10000000000001,424.09999999999997,562.1,330.9473684210526
2020-06-03,120.1,619.7,803.5999999999999,334.51393188854485
2020-06-04,171.29999999999998,398.95000000000005,661.55,338.08049535603715
2020-06-05,238.89999999999998,515.4,881.7999999999998,341.64705882352945
2020-06-06,254.9,449.09999999999997,839.6,345.2136222910217
2020-06-07,160.30000000000004,397.4,643.5,348.780185758514
2020-06-08,141.6,322.1000000000001,539.2,352.3467492260061
2020-06-09,203.7,588.5999999999999,900.9000000000002,355.91331269349854
2020-06-10,477.3,712.0,1443.5,359.4798761609906
2020-06-11,103.20000000000002,417.49999999999994,576.0,363.04643962848303
2020-06-12,176.3,562.3,832.6,366.6130030959752
2020-06-13,136.00000000000003,499.99999999999994,708.7,370.1795665634675
2020-06-14,117.0,399.5,579.1999999999999,373.74613003095976
2020-06-15,392.9,734.9,1337.6,377.31269349845195
2020-06-16,257.29999999999995,603.6,998.4,380.8792569659443
2020-06-17,432.1000000000001,883.5,1546.6,384.4458204334365
2020-06-18,238.29999999999995,554.9999999999999,920.7999999999997,388.01238390092885
2020-06-19,244.29999999999995,419.8000000000001,794.1,391.578947368421
2020-06-20,151.99999999999997,285.7,519.0,395.14551083591346
2020-06-21,191.70000000000002,344.2,638.0,398.71207430340553
2020-06-22,255.30000000000007,441.00000000000006,832.3000000000002,402.27863777089783
2020-06-23,238.2,615.2,980.9,405.84520123839013
2020-06-24,189.1,929.1,1218.9999999999998,409.4117647058824
2020-06-25,162.45000000000002,892.8499999999999,1142.35,412.9783281733746
2020-06-26,164.70000000000002,684.8,937.4,416.5448916408668
2020-06-27,123.6,224.49999999999997,414.3,420.1114551083592
2020-06-28,153.9,242.89999999999998,478.69999999999993,423.6780185758513
2020-06-29,312.59999999999997,445.80000000000007,925.0,427.2445820433437
2020-06-30,368.1000000000001,502.8,1067.3999999999999,430.81114551083584
2020-07-01,424.0,520.5,1170.4,434.3777089783282
2020-07-02,439.00000000000006,700.1999999999999,1373.7,437.94427244582045
2020-07-03,243.29999999999998,410.3,783.6,441.5108359133128
2020-07-04,342.40000000000003,321.20000000000005,846.0999999999999,445.077399380805
2020-07-05,156.0,272.6,511.1,448.6439628482972
2020-07-06,361.40000000000003,652.4999999999998,1206.1,452.2105263157896
2020-07-07,449.2857142857142,810.4428571428572,1498.2714285714285,435.4365325077399
2020-07-08,477.3061224489796,536.0816326530612,1266.4408163265307,288.0
2020-07-09,623.9081632653061,497.87551020408154,1453.6877551020405,297.0
2020-07-10,341.45,649.6,1173.3500000000001,344.0
2020-07-11,240.70000000000002,610.4999999999999,979.6999999999998,364.0
2020-07-12,183.10000000000005,623.2000000000002,903.7999999999997,408.0
2020-07-13,370.90000000000003,720.6999999999998,1289.5,374.0
2020-07-14,251.79999999999998,522.4000000000001,908.7000000000003,351.0
2020-07-15,464.69999999999993,661.4,1373.8999999999999,319.0
2020-07-16,304.79999999999995,533.8,1001.0999999999999,320.0
2020-07-17,394.09999999999997,698.2999999999998,1302.4,487.0
2020-07-18,383.90000000000003,557.8,1146.1999999999998,402.0
2020-07-19,123.29999999999998,347.40000000000003,535.8,319.0
2020-07-20,148.80000000000004,443.0,671.2999999999998,432.0
2020-07-21,175.59999999999997,542.4,811.6999999999999,392.0
2020-07-22,328.1,701.3,1204.5999999999997,516.0
2020-07-23,380.09999999999997,739.6,1322.3,485.0
2020-07-24,397.4,542.8000000000001,1151.6000000000001,326.0
2020-07-25,390.6,461.7,1060.6000000000001,234.0
2020-07-26,251.5,347.79999999999995,733.6999999999999,315.0
2020-07-27,324.0,418.2,914.5999999999998,357.0
2020-07-28,446.9,629.6000000000001,1315.1999999999998,334.0
2020-07-29,475.7,810.1,1539.3999999999999,350.0
2020-07-30,383.20000000000016,808.0,1395.6,445.0
2020-07-31,293.90000000000003,1004.7999999999998,1455.1000000000004,931.387755102041
2020-08-01,378.30000000000007,558.0,1138.1,911.7551020408164
2020-08-02,242.1,444.3,815.5,852.9795918367348
2020-08-03,224.39999999999998,508.69999999999993,852.7,794.204081632653
2020-08-04,563.9000000000001,774.3,1639.2,735.4285714285714
2020-08-05,343.00000000000006,513.9000000000001,1040.0,676.6530612244898
2020-08-06,581.8000000000001,785.9999999999999,1678.2,557.5918367346939
2020-08-07,901.8,1957.5000000000002,3340.5,1053.0
2020-08-08,374.4000000000001,1019.9999999999999,1593.9999999999998,1011.0
2020-08-09,115.8,493.2,670.6,872.0
2020-08-10,324.2,1052.0000000000002,1548.8000000000002,1063.0
2020-08-11,327.49999999999994,1468.8,1970.7000000000003,1218.0
2020-08-12,331.70000000000005,1462.4000000000003,1970.9,1442.0
2020-08-13,114.10000000000001,563.3999999999997,738.5000000000001,843.0
2020-08-14,183.79999999999998,574.3,856.2000000000002,537.0
2020-08-15,312.19999999999993,625.3000000000001,1103.6999999999998,657.0
2020-08-16,251.10000000000002,716.3,1101.4000000000003,737.0
2020-08-17,454.1,917.4,1613.5000000000002,491.5
2020-08-18,399.7,574.8000000000001,1187.5,396.0
2020-08-19,890.9000000000001,809.9999999999999,2175.7999999999997,391.0
2020-08-20,621.9000000000001,820.6999999999999,1774.1,723.0
2020-08-21,247.49999999999997,356.6,735.9,651.0
2020-08-22,367.8,477.00000000000006,1040.4,486.0
2020-08-23,268.2,420.00000000000006,831.2,466.0
2020-08-24,475.59999999999997,695.8,1425.5,393.0
2020-08-25,304.09999999999997,397.00000000000006,863.4500000000002,421.5
2020-08-26,522.6,787.1999999999999,1588.2999999999997,471.42307692307685
2020-08-27,769.6999999999999,857.4999999999999,2037.5,576.0769230769231
2020-08-28,413.9,628.8,1263.2,329.0
2020-08-29,202.49999999999997,366.2,676.6,370.0
2020-08-30,71.10000000000002,329.1,438.3,481.0
2020-08-31,324.7,769.1,1266.7999999999997,442.0
2020-09-01,708.1999999999999,1199.7,2285.1,621.0
2020-09-02,399.09999999999997,911.2999999999997,1522.8999999999999,533.0
2020-09-03,505.8,600.4,1376.0,446.0
2020-09-04,675.5000000000002,878.7,1914.6999999999998,561.0
2020-09-05,692.5999999999999,886.1,1948.0000000000002,587.0
2020-09-06,340.4,687.0,1209.1000000000001,478.0
2020-09-07,675.6999999999997,766.1,1802.3000000000002,443.0
2020-09-08,744.3,642.3000000000001,1783.4999999999995,334.0
2020-09-09,472.8,707.0,1432.3,428.0
2020-09-10,368.20000000000005,811.9000000000001,1376.8,451.0
2020-09-11,832.8000000000001,1116.6000000000001,2393.8999999999996,459.0
2020-09-12,564.3,730.8000000000001,1595.7,405.0
2020-09-13,260.9,559.0999999999999,959.5000000000001,392.0
2020-09-14,735.7999999999998,1454.7999999999997,2583.0,645.0
2020-09-15,455.00000000000006,1620.8,2318.2,908.0
2020-09-16,122.4,609.4,797.0,631.0
2020-09-17,239.9,505.29999999999995,873.2,528.0
2020-09-18,207.4,554.4000000000001,872.4,555.0
2020-09-19,155.3,455.59999999999997,694.0999999999999,625.0
2020-09-20,68.80000000000001,313.90000000000003,419.20000000000005,627.0
2020-09-21,582.6999999999998,1286.2,2180.6000000000004,653.0
2020-09-22,532.9999999999999,1192.35,2009.2,670.0
2020-09-23,488.2,730.1,1478.8,345.0
2020-09-24,614.0000000000001,795.2000000000002,1736.8999999999999,356.0
2020-09-25,402.20000000000005,584.7999999999998,1201.4,422.0
2020-09-26,403.40000000000003,515.0999999999999,1133.7,414.0
2020-09-27,123.1,307.4,495.99999999999994,393.0
2020-09-28,570.4,864.6999999999998,1739.2000000000003,473.0
2020-09-29,770.2000000000002,907.4,2088.2,643.2851511169515
2020-09-30,391.79999999999995,718.4,1319.2,633.4454664914588
2020-10-01,801.5,913.7,2142.7999999999997,623.6057818659659
2020-10-02,419.9,755.2,1398.8000000000004,613.7660972404732
2020-10-03,515.8,806.9,1597.9,603.9264126149804
2020-10-04,249.19999999999993,449.7999999999999,832.1000000000001,594.0867279894876
2020-10-05,673.6999999999998,810.2000000000002,1842.9,584.2470433639949
2020-10-06,739.1,865.3,1998.1999999999998,574.4073587385021
2020-10-07,799.9,998.9000000000001,2225.2999999999997,564.5676741130093
2020-10-08,797.4,827.5999999999999,2050.1,554.7279894875164
2020-10-09,1241.6000000000001,1324.8999999999999,3228.5000000000005,544.8883048620237
2020-10-10,919.3,1143.1,2552.9000000000005,535.048620236531
2020-10-11,541.4,835.4000000000001,1665.6,525.2089356110381
2020-10-12,929.0999999999999,1096.3999999999999,2521.0999999999995,515.3692509855452
2020-10-13,515.1,821.0,1610.1999999999998,505.52956636005257
2020-10-14,185.09999999999994,628.3000000000002,912.2,495.6898817345598
2020-10-15,236.20000000000002,625.8,988.3,485.850197109067
2020-10-16,286.0000000000001,771.1999999999999,1209.6000000000001,476.01051248357425
2020-10-17,319.3,749.6999999999999,1239.4,466.1708278580814
2020-10-18,586.0,1026.2,1924.7999999999997,456.33114323258866
2020-10-19,372.2,844.0000000000001,1414.8000000000004,446.4914586070959
2020-10-20,389.29999999999995,714.0000000000001,1311.1,436.6517739816031
2020-10-21,900.0,980.5000000000001,2360.899999999999,426.8120893561104
2020-10-22,802.4999999999999,937.6999999999999,2168.2,416.9724047306176
2020-10-23,698.6999999999999,964.4,2035.3000000000002,407.1327201051248
2020-10-24,315.59999999999997,459.1,942.8,397.29303547963207
2020-10-25,217.69999999999996,516.1999999999999,850.0000000000001,387.45335085413933
2020-10-26,741.8999999999999,877.8666666666668,2015.4999999999998,377.61366622864654
2020-10-27,676.7,922.4333333333333,1960.3,367.7739816031538
2020-10-28,616.7,808.5999999999999,1754.6000000000001,357.934296977661
2020-10-29,462.2,735.6,1444.8,348.0946123521682
2020-10-30,411.9032258064517,694.5935483870968,1325.7451612903226,335.6136662286465
2020-10-31,690.8903225806451,1049.0193548387097,2108.0645161290327,500.0
2020-11-01,728.0516129032259,1070.6967741935484,2186.722580645161,502.0
2020-11-02,765.2129032258066,1092.3741935483872,2265.3806451612904,431.0
2020-11-03,1293.9419354838706,1383.116129032258,3366.687096774194,472.0
2020-11-04,1807.9000000000003,1573.9000000000003,4345.6,787.0
2020-11-05,2295.4999999999995,1575.3,5094.8,1317.0
2020-11-06,1148.2,1503.6999999999998,3264.000000000001,1372.0
2020-11-07,1126.9000000000003,1261.5,2988.8999999999996,872.0
2020-11-08,813.3000000000001,940.8999999999999,2188.2999999999997,679.0
2020-11-09,524.6999999999999,950.8,1755.0999999999997,381.0
2020-11-10,379.50000000000006,996.5999999999999,1578.5,341.0
2020-11-11,235.20000000000002,725.2999999999998,1085.9,293.0
2020-11-12,222.60000000000002,649.0000000000001,990.1000000000001,298.0
2020-11-13,308.4,893.6,1365.8,491.5
2020-11-14,101.49999999999999,452.60000000000014,608.3000000000001,567.0
2020-11-15,83.6,350.29999999999995,478.40000000000003,378.0
2020-11-16,264.7,683.5000000000001,1089.7,447.0
2020-11-17,162.0,537.5000000000001,785.5,434.0
2020-11-18,226.6,588.7,936.1999999999999,562.0
2020-11-19,544.2,1051.1,1885.1000000000004,406.0
2020-11-20,401.40000000000003,1065.2,1680.8999999999999,398.5
2020-11-21,248.4,575.0,955.9,327.0
2020-11-22,548.6999999999999,1110.5,1951.3999999999999,397.0
2020-11-23,687.5,1270.5000000000002,2324.8999999999996,597.0
2020-11-24,213.39999999999998,759.1000000000001,1085.9999999999998,411.0
2020-11-25,231.5,845.3999999999999,1200.3999999999999,573.0
2020-11-26,424.30000000000007,1272.6,1923.1999999999996,639.0
2020-11-27,1253.4999999999998,1402.5,3324.6,764.0
2020-11-28,727.5,1320.7000000000003,2436.1000000000004,1164.0
2020-11-29,410.09999999999997,1167.3000000000002,1796.1999999999998,858.0
2020-11-30,671.9,960.3,1990.8,522.0
2020-12-01,327.40000000000003,1012.0,1514.1000000000004,398.0
2020-12-02,1762.3000000000002,1547.3999999999996,4249.6,694.0
2020-12-03,852.6,1462.9,2770.0,291.0
2020-12-04,805.3000000000001,1335.8000000000002,2570.6,358.0
2020-12-05,516.9,1105.0,1897.4999999999998,440.0
2020-12-06,337.50000000000006,938.5,1456.1000000000001,445.0
2020-12-07,948.6000000000001,1384.5,2839.3,544.0
2020-12-08,1870.0,1550.0,4417.599999999999,617.0
2020-12-09,1262.8999999999999,1493.7,3430.6000000000004,502.0
2020-12-10,1088.3,1204.1999999999998,2872.7000000000003,528.0
2020-12-11,1261.9,1506.7,3441.5999999999995,506.0
2020-12-12,1115.9,1316.7000000000003,3027.8999999999996,495.0
2020-12-13,398.2000000000001,885.0999999999998,1495.6,284.0
2020-12-14,376.5,877.5,1454.6,431.0
2020-12-15,432.6999999999999,1066.7,1730.1,479.0
2020-12-16,581.6,1138.1,2030.3,376.0
2020-12-17,615.4999999999999,1031.2000000000003,1975.3000000000002,430.0
2020-12-18,398.4,711.6,1322.25,369.0
2020-12-19,474.0,758.0999999999999,1485.1999999999998,404.0
2020-12-20,85.5,508.1,638.8,317.0
2020-12-21,174.8,565.65,833.5499999999997,200.0
2020-12-22,755.9,1080.2,2239.7,434.0
2020-12-23,274.5,739.4,1160.2000000000003,270.0
2020-12-24,151.59999999999997,520.7,752.5000000000001,267.0
2020-12-25,273.3,782.9000000000001,1202.0,280.0
2020-12-26,92.70000000000002,366.4999999999999,508.6000000000001,201.0
2020-12-27,198.49999999999997,613.3,917.5,291.0
2020-12-28,309.3,957.0,1430.9,386.0
2020-12-29,384.4,915.4000000000001,1504.1999999999998,444.0
2020-12-30,889.9,1302.6000000000001,2666.9,517.0
2020-12-31,512.1000000000001,1050.9,1836.0,493.0
2021-01-01,504.49999999999994,819.6999999999999,1593.2,645.0
2021-01-02,224.90000000000003,692.6999999999999,1038.3000000000002,286.0
2021-01-03,98.20000000000002,501.3,652.0,283.0
2021-01-04,61.400000000000006,429.29999999999995,523.6999999999999,246.0
2021-01-05,63.900000000000006,417.90000000000003,516.0999999999999,230.98773006134968
2021-01-06,25.66792452830188,310.71698113207555,348.3018867924528,308.0245398773006
2021-01-07,42.69433962264152,377.3735849056604,441.04150943396235,300.9570552147239
2021-01-08,59.72075471698115,444.03018867924527,533.7811320754719,293.88957055214723
2021-01-09,76.74716981132076,510.6867924528301,626.5207547169813,286.8220858895706
2021-01-10,93.77358490566043,577.343396226415,719.2603773584907,279.7546012269939
2021-01-11,110.79999999999998,644.0,812.0000000000002,272.6871165644171
2021-01-12,280.9962264150944,961.3490566037736,1390.9943396226413,329.87730061349697
2021-01-13,968.0,1225.8999999999999,2710.5,482.0
2021-01-14,253.39999999999998,1016.6000000000001,1405.7000000000003,297.0
2021-01-15,645.7999999999998,1038.5,2028.3999999999996,573.0
2021-01-16,422.3,890.4999999999999,1537.9,290.0
2021-01-17,234.29999999999995,750.1999999999999,1109.2,412.0
2021-01-18,310.2,814.3,1289.6000000000001,330.0
2021-01-19,117.20000000000003,322.70000000000005,502.39999999999986,167.0
2021-01-20,85.7,285.20000000000005,417.2,298.0
2021-01-21,150.50000000000003,585.0,815.8,297.0
2021-01-22,303.80000000000007,878.4000000000002,1344.4,354.0
2021-01-23,375.2,968.2,1543.0,391.0
2021-01-24,266.1,1068.8,1476.7000000000003,311.0
2021-01-25,636.7,1248.6,2225.1,436.5
2021-01-26,448.30000000000007,1022.8000000000002,1709.9000000000003,335.0
2021-01-27,601.0999999999999,1103.4999999999998,2025.1,368.0
2021-01-28,260.29999999999995,740.8,1140.2,349.0
2021-01-29,300.4,786.9000000000001,1247.3,420.0
2021-01-30,147.99999999999997,585.7999999999998,813.0999999999999,350.0
2021-01-31,159.4,679.3,923.4,373.0
2021-02-01,254.00000000000003,729.2,1118.7,495.0
2021-02-02,250.70000000000005,672.0,1056.3,538.0
2021-02-03,405.8000000000001,995.4999999999999,1617.6000000000004,522.0
2021-02-04,337.99999999999994,989.9000000000001,1508.1999999999998,435.0
2021-02-05,246.90000000000006,813.2999999999998,1191.9999999999998,338.0
2021-02-06,187.99999999999997,708.5,996.6999999999999,370.0
2021-02-07,24.4,242.5,279.70000000000005,378.0
2021-02-08,62.899999999999984,489.79999999999995,586.6999999999999,252.0
2021-02-09,165.79999999999998,709.5,963.9000000000002,286.0
2021-02-10,157.65000000000003,726.85,969.2000000000002,512.0
2021-02-11,315.29999999999995,866.0999999999998,1349.3000000000004,799.0
2021-02-12,260.2,651.6,1050.6,822.0
2021-02-13,227.2,544.5,892.6999999999999,596.0
2021-02-14,173.1,498.20000000000005,763.3000000000001,546.0
2021-02-15,267.2,703.2000000000002,1113.3,388.0
2021-02-16,205.1,574.8000000000001,889.5,453.0
2021-02-17,170.10000000000002,414.6,675.1,397.0
2021-02-18,266.29999999999995,587.8000000000001,995.7,412.0
2021-02-19,179.30000000000004,507.1000000000001,782.2,434.0
2021-02-20,155.6,394.3999999999999,632.8,942.0
2021-02-21,222.5,644.0,984.7,729.0
2021-02-22,677.5000000000001,1196.6999999999998,2235.7,968.0
2021-02-23,165.15,437.65000000000003,690.9,446.0
2021-02-24,143.1,389.29999999999995,608.5,542.0
2021-02-25,481.3999999999999,1017.0999999999999,1755.6000000000001,584.0
2021-02-26,945.1,1335.2,2784.5,649.0
2021-02-27,1060.8999999999999,1149.8,2776.3,843.0
2021-02-28,120.49999999999999,698.2999999999997,883.1999999999999,588.0
2021-03-01,220.9,659.9999999999999,998.4,893.0
2021-03-02,484.20000000000005,764.1999999999998,1506.2999999999997,1178.0
2021-03-03,1101.4,1159.6,2848.7,1357.0
2021-03-04,118.30000000000004,585.3999999999999,767.0000000000001,535.0
2021-03-05,91.3,501.19999999999993,641.9,494.0
2021-03-06,172.7,647.2,911.8000000000002,510.0
2021-03-07,194.90000000000003,584.9000000000001,884.4000000000001,642.0
2021-03-08,655.3,1349.3,2354.100000000001,1257.0
2021-03-09,395.4,929.9,1536.6000000000001,805.0
2021-03-10,82.49999999999999,322.9000000000001,449.99999999999994,485.0
2021-03-11,181.70000000000002,350.90000000000003,629.9000000000001,677.0
2021-03-12,186.10000000000005,383.6,669.3000000000001,426.0
2021-03-13,215.70000000000002,447.4,778.2,389.0
2021-03-14,164.90000000000003,443.69999999999993,696.9999999999999,370.0
2021-03-15,224.49999999999994,758.9000000000001,1103.1999999999998,552.0
2021-03-16,328.19999999999993,660.7000000000003,1164.25,641.0
2021-03-17,206.70000000000005,563.3,879.9999999999999,650.0
2021-03-18,230.29999999999998,605.6999999999998,958.7999999999998,666.0
2021-03-19,106.50000000000001,399.50000000000006,562.4000000000001,381.0
2021-03-20,342.19999999999993,761.9,1286.8999999999996,500.0
2021-03-21,78.9,337.2,458.1,425.0
2021-03-22,268.09999999999997,851.9000000000001,1262.7499999999995,692.5
2021-03-23,176.20000000000005,720.1000000000001,990.5999999999999,1084.0
2021-03-24,150.4,682.4999999999998,913.1,828.0
2021-03-25,169.39999999999995,527.6,787.8,565.0
2021-03-26,86.89999999999998,361.8,495.5,535.0
2021-03-27,78.7,303.4,424.20000000000005,443.0
2021-03-28,15.999999999999998,135.30000000000004,160.1,514.0
2021-03-29,303.40000000000003,559.6,1024.8,682.0
2021-03-30,724.4999999999999,1485.1000000000001,2595.8,900.0
2021-03-31,1112.8,1837.5000000000005,3543.4,1416.0
2021-04-01,172.39999999999998,515.8999999999999,780.5000000000002,886.0
2021-04-02,57.899999999999984,212.6,301.9,386.0
2021-04-03,36.800000000000004,206.70000000000002,263.3,555.0
2021-04-04,182.6,583.9,863.8,734.0
2021-04-05,103.0,361.6,519.3,414.0
2021-04-06,315.8,740.3999999999999,1224.6,333.0
2021-04-07,466.3,954.1999999999998,1668.9000000000003,593.0
2021-04-08,282.99999999999994,669.3000000000001,1103.6000000000001,472.0
2021-04-09,214.70000000000005,579.4,908.1000000000001,412.0
2021-04-10,79.8,338.40000000000003,460.7,378.0
2021-04-11,110.59999999999998,412.8,582.8000000000001,265.0
2021-04-12,497.30000000000007,1090.8,1853.2,424.0
2021-04-13,783.6000000000001,1367.8,2568.9,638.0
2021-04-14,271.79999999999995,865.5,1281.9,587.0
2021-04-15,152.90000000000003,598.4999999999999,833.0,410.0
2021-04-16,220.29999999999998,719.1999999999999,1056.7,467.0
2021-04-17,196.49999999999997,634.7999999999998,936.1,368.0
2021-04-18,198.10000000000002,732.2000000000002,1036.1,431.0
2021-04-19,449.5,1185.4,1874.8999999999996,928.0
2021-04-20,480.00000000000006,1404.9000000000003,2141.1000000000004,1268.0
2021-04-21,283.3,985.5,1420.4,1252.0
2021-04-22,273.19999999999993,662.3,1081.8,700.0
2021-04-23,344.0,929.5999999999999,1457.2,657.0
2021-04-24,225.90000000000003,717.2,1063.7,652.0
2021-04-25,66.5,270.9,372.6000000000001,401.0
2021-04-26,165.60000000000002,424.20000000000005,678.3000000000001,451.0
2021-04-27,409.49999999999994,1154.3999999999999,1782.2,751.0
2021-04-28,194.30000000000004,745.4,1043.2,732.0
2021-04-29,171.70000000000005,592.8000000000001,855.9,418.0
2021-04-30,284.99999999999994,825.3000000000001,1262.0,511.0
2021-05-01,135.7,618.0000000000001,826.5000000000001,494.0
2021-05-02,287.6000000000001,870.0,1310.9,503.0
2021-05-03,170.30000000000004,340.2,601.0999999999998,570.0
2021-05-04,370.90000000000003,626.6000000000001,1195.6,417.0
2021-05-05,546.0,876.5000000000001,1713.6999999999998,319.0
2021-05-06,466.09999999999997,863.2000000000002,1578.2,330.8
2021-05-07,467.9,867.8,1584.9,336.8
2021-05-08,282.1,425.90000000000003,858.5999999999999,298.40000000000003
2021-05-09,149.29999999999998,301.0,529.9,260.0
2021-05-10,214.2,410.8,738.9000000000001,541.0
2021-05-11,284.7,587.0,1023.6999999999999,583.0
2021-05-12,320.30000000000007,560.7000000000002,1052.2,526.0
2021-05-13,314.7,901.3000000000002,1383.8999999999999,550.0
2021-05-14,229.00000000000006,681.6,1033.0,514.0
2021-05-15,465.29999999999995,758.1000000000001,1471.3999999999999,417.0
2021-05-16,223.2,515.9000000000001,857.6,354.0
2021-05-17,573.5000000000002,943.0000000000001,1822.7000000000003,401.0
2021-05-18,509.2,830.8000000000001,1611.6000000000001,380.0
2021-05-19,507.90000000000003,994.2,1772.7,344.0
2021-05-20,241.39999999999995,466.6999999999998,836.6,596.0
2021-05-21,252.59999999999997,331.90000000000003,719.2,472.0
2021-05-22,654.8,923.7999999999998,1927.7,332.0
2021-05-23,166.60000000000002,327.00000000000006,582.3,338.0
2021-05-24,369.70000000000005,705.4,1271.9,345.0
2021-05-25,653.2,989.0000000000001,1990.8999999999999,468.5
2021-05-26,451.09999999999997,1054.7,1745.9999999999995,408.0
2021-05-27,493.6000000000001,1233.1999999999998,1990.1000000000004,600.0
2021-05-28,382.40000000000003,1242.4,1829.0,715.0
2021-05-29,244.90000000000006,862.0,1237.1999999999998,701.0
2021-05-30,143.40000000000003,503.0,723.0000000000001,646.0
2021-05-31,197.8,750.1,1053.7,728.0
2021-06-01,308.3,952.0,1424.6999999999998,839.0
2021-06-02,330.0,1269.1000000000001,1774.8999999999996,920.0
2021-06-03,365.29999999999995,871.8,1432.2,591.0
2021-06-04,280.70000000000005,729.6,1160.2999999999997,375.0
2021-06-05,412.5999999999999,904.1,1536.6999999999998,466.0
2021-06-06,281.20000000000005,645.8000000000001,1076.9,343.0
2021-06-07,379.90000000000003,755.3,1337.6000000000001,323.0
2021-06-08,392.90000000000003,782.2,1384.8999999999999,403.0
2021-06-09,435.6000000000001,869.7999999999998,1537.3999999999999,449.0
2021-06-10,545.1999999999999,645.5,1481.6000000000001,245.0
2021-06-11,550.1,733.5,1577.2,276.0
2021-06-12,236.1,647.9000000000001,1009.5999999999999,438.0
2021-06-13,121.2,605.3,790.7999999999998,520.0
2021-06-14,204.1,754.8000000000002,1067.5,446.0
2021-06-15,267.50000000000006,788.5999999999999,1198.8000000000002,566.0
2021-06-16,318.4035087719298,917.1035087719299,1405.69649122807,554.0
2021-06-17,265.20000000000005,811.2,1218.0,428.0
2021-06-18,150.6964912280702,624.4964912280701,855.5035087719297,205.0
2021-06-19,267.8,542.9,953.3999999999999,304.0
2021-06-20,132.3,363.80000000000007,566.3000000000001,253.0
2021-06-21,99.2,406.9,559.1999999999999,370.0
2021-06-22,115.80000000000001,395.00000000000006,554.0,476.0
2021-06-23,226.5,689.9,1020.3,521.0
2021-06-24,672.9999999999998,964.3000000000002,1996.2,604.0
2021-06-25,438.04999999999995,708.05,1379.5,328.0
2021-06-26,264.5,487.00000000000006,892.8000000000001,496.0
2021-06-27,127.0,385.90000000000003,580.1999999999999,579.0
2021-06-28,195.39999999999995,451.70000000000005,751.5,389.0
2021-06-29,224.2,522.3,866.4,450.0
2021-06-30,3.2,15.0,19.9,12.0
