MeasurementDateGMT,Southwark - Tower Bridge Road: Nitric Oxide (ug/m3),Southwark - Tower Bridge Road: Nitrogen Dioxide (ug/m3),Southwark - Tower Bridge Road: Oxides of Nitrogen (ug/m3)
2020-10-19,655.1999999999998,902.0999999999999,1907.2000000000005
2020-10-20,288.2,558.6,1000.2
2020-10-21,618.2,812.0,1760.2
2020-10-22,197.7,662.4499999999999,965.7
2020-10-23,247.9,675.1999999999999,1055.5999999999997
2020-10-24,118.99999999999999,463.2000000000001,645.9999999999999
2020-10-25,155.39999999999998,599.0999999999999,837.8
2020-10-26,155.29999999999998,646.3999999999999,884.2999999999998
2020-10-27,311.59999999999997,692.6999999999999,1170.3
2020-10-28,114.10000000000001,499.90000000000003,674.8999999999999
2020-10-29,122.09999999999998,456.6000000000001,643.5
2020-10-30,89.0,412.80000000000007,549.4
2020-10-31,75.8,392.90000000000003,509.59999999999997
2020-11-01,31.1,255.0,303.00000000000006
2020-11-02,46.199999999999996,282.90000000000003,353.4000000000001
2020-11-03,182.79999999999998,803.8999999999999,1084.1
2020-11-04,2151.5,1633.4999999999998,4932.0
2020-11-05,3471.2000000000003,1866.4000000000003,7189.199999999999
2020-11-06,2119.4,1601.6000000000001,4851.200000000001
2020-11-07,1653.2000000000003,1335.6000000000004,3870.2999999999997
2020-11-08,1099.6,990.4999999999998,2676.6
2020-11-09,1353.7,1156.1,3232.4
2020-11-10,672.2000000000002,1076.5000000000002,2107.2999999999997
2020-11-11,614.9000000000001,785.9000000000001,1728.5
2020-11-12,193.89999999999998,612.0,909.5999999999998
2020-11-13,425.20000000000005,968.6,1620.4
2020-11-14,151.8,520.9000000000001,753.3000000000001
2020-11-15,28.0,304.5,347.4
2020-11-16,102.4,489.3,646.0000000000001
2020-11-17,120.50000000000001,462.00000000000006,647.0
2020-11-18,219.79999999999998,523.1000000000001,859.9
2020-11-19,215.8,768.3999999999999,1099.2
2020-11-20,929.1000000000001,1257.2,2681.599999999999
2020-11-21,22.499999999999996,352.2,386.8
2020-11-22,69.6,674.9000000000001,781.8000000000001
2020-11-23,1438.6000000000001,1464.4,3670.399999999999
2020-11-24,565.5000000000001,893.4000000000002,1760.5
2020-11-25,534.2,918.8,1738.3
2020-11-26,1682.6999999999996,1593.7,4173.799999999999
2020-11-27,2450.7,1526.3999999999999,5283.9
2020-11-28,1189.1999999999998,1378.4,3201.7
2020-11-29,516.0,1194.6000000000004,1986.0000000000002
2020-11-30,252.20000000000002,772.4,1159.2
2020-12-01,494.50000000000006,891.3000000000001,1649.1000000000001
2020-12-02,1021.4000000000001,1349.6000000000001,2915.7999999999997
2020-12-03,914.6,1346.6000000000001,2749.3500000000004
2020-12-04,389.4000000000001,1006.8000000000002,1603.8000000000002
2020-12-05,570.1,1090.2,1964.3
2020-12-06,640.3,1121.2,2102.7
2020-12-07,1901.0000000000002,1501.2999999999997,4415.900000000001
2020-12-08,1754.8000000000002,1463.6999999999998,4154.1
2020-12-09,823.0,1215.5,2477.4
2020-12-10,1222.4999999999998,1063.4,2938.100000000001
2020-12-11,1220.1000000000001,1435.0000000000002,3306.2999999999997
2020-12-12,105.89999999999999,791.9,954.2
2020-12-13,366.59999999999997,835.0000000000001,1397.0
2020-12-14,377.3,887.1999999999999,1465.4999999999998
2020-12-15,843.9999999999999,1310.1999999999998,2604.1000000000004
2020-12-16,740.9999999999999,1061.1999999999998,2197.8999999999996
2020-12-17,346.8000000000001,797.0999999999999,1328.4999999999998
2020-12-18,324.6000000000001,612.0000000000001,1109.2
2020-12-19,198.1,598.9,902.8000000000002
2020-12-20,57.599999999999994,552.3999999999999,641.2000000000002
2020-12-21,264.39999999999986,573.0,978.5000000000001
2020-12-22,1049.6,1062.7,2672.3
2020-12-23,591.5999999999999,937.5,1844.7
2020-12-24,175.9,464.80000000000007,734.7000000000002
2020-12-25,97.99999999999999,589.2,739.7999999999998
2020-12-26,18.499999999999996,331.99999999999994,360.6
2020-12-27,133.79999999999998,560.3,765.5
2020-12-28,415.0999999999999,1003.1,1639.5000000000002
2020-12-29,246.8,728.9,1107.3999999999999
2020-12-30,565.1,1151.5,2018.1999999999998
2020-12-31,466.79999999999995,1006.3000000000003,1721.8999999999999
2021-01-01,206.6,750.0,1066.8
2021-01-02,269.8,685.5,1099.1000000000001
2021-01-03,259.0,605.9,1003.4
2021-01-04,338.59999999999997,549.5000000000001,1068.6
2021-01-05,459.79999999999995,634.5999999999999,1339.7
2021-01-06,608.9000000000002,772.1,1705.8999999999999
2021-01-07,545.0,1128.0,1963.9000000000003
2021-01-08,1556.8999999999999,1223.3999999999996,3610.9
2021-01-09,1322.7,1183.7000000000003,3211.2000000000003
2021-01-10,240.7,805.0000000000001,1173.9999999999998
2021-01-11,237.54292035398228,650.9238938053098,1014.55796460177
2021-01-12,246.36283185840705,679.9504424778761,1057.1168141592918
2021-01-13,256.47256637168147,680.6300884955754,1073.3433628318585
2021-01-14,266.58230088495577,681.3097345132744,1089.5699115044247
2021-01-15,276.6920353982301,681.9893805309734,1105.7964601769909
2021-01-16,286.8017699115044,682.6690265486726,1122.0230088495575
2021-01-17,296.9115044247788,683.3486725663715,1138.2495575221237
2021-01-18,307.0212389380531,684.0283185840708,1154.4761061946904
2021-01-19,317.1309734513274,684.7079646017701,1170.7026548672566
2021-01-20,327.2407079646017,685.3876106194691,1186.929203539823
2021-01-21,337.35044247787613,686.0672566371682,1203.1557522123894
2021-01-22,347.4601769911505,686.7469026548673,1219.3823008849556
2021-01-23,357.56991150442474,687.4265486725664,1235.608849557522
2021-01-24,367.6796460176991,688.1061946902655,1251.8353982300887
2021-01-25,377.78938053097346,688.7858407079647,1268.0619469026547
2021-01-26,387.89911504424776,689.4654867256637,1284.2884955752213
2021-01-27,398.0088495575221,690.1451327433628,1300.5150442477875
2021-01-28,408.11858407079643,690.824778761062,1316.7415929203537
2021-01-29,418.22831858407073,691.5044247787611,1332.9681415929206
2021-01-30,428.3380530973451,692.1840707964602,1349.1946902654865
2021-01-31,438.4477876106194,692.8637168141595,1365.421238938053
2021-02-01,448.55752212389376,693.5433628318585,1381.6477876106196
2021-02-02,458.66725663716807,694.2230088495575,1397.8743362831858
2021-02-03,468.7769911504424,694.9026548672565,1414.1008849557522
2021-02-04,478.8867256637168,695.5823008849557,1430.3274336283184
2021-02-05,488.99646017699104,696.2619469026549,1446.5539823008849
2021-02-06,499.1061946902654,696.9415929203542,1462.7805309734515
2021-02-07,509.2159292035398,697.6212389380532,1479.0070796460177
2021-02-08,447.1938053097345,637.0584070796461,1323.2194690265492
2021-02-09,711.4999999999999,751.8999999999999,1842.8000000000002
2021-02-10,554.9000000000001,718.2499999999999,1568.75
2021-02-11,931.5000000000001,959.6,2387.7
2021-02-12,695.0,735.3,1800.8000000000002
2021-02-13,429.99999999999994,528.9,1188.6000000000001
2021-02-14,222.29999999999998,386.30000000000007,727.0999999999998
2021-02-15,412.40000000000003,605.7,1238.2999999999997
2021-02-16,257.90000000000003,492.3999999999999,887.8000000000002
2021-02-17,225.1,444.44999999999993,789.8
2021-02-18,238.69999999999996,505.70000000000005,871.4000000000001
2021-02-19,363.90000000000003,635.8000000000001,1194.2
2021-02-20,195.1,469.09999999999997,768.2
2021-02-21,503.20000000000005,854.7,1626.3
2021-02-22,1191.3,1358.2,3185.1000000000004
2021-02-23,439.49999999999994,690.7,1364.3
2021-02-24,313.5,608.5,1088.6000000000001
2021-02-25,207.10000000000002,701.6,1019.1
2021-02-26,1383.6999999999996,1343.8999999999999,3465.3
2021-02-27,1675.0,1571.3999999999999,4139.700000000001
2021-02-28,318.9,801.0999999999999,1289.5999999999997
2021-03-01,874.6999999999999,908.8000000000002,2250.2000000000003
2021-03-02,1418.1,1157.6000000000001,3331.8
2021-03-03,1927.3,1435.2000000000005,4390.200000000001
2021-03-04,690.2000000000002,958.4000000000002,2016.7
2021-03-05,556.7,785.4,1639.0
2021-03-06,515.0999999999999,970.6,1760.8999999999999
2021-03-07,635.2,1070.7,2044.2
2021-03-08,944.3000000000001,1548.6999999999996,2996.8
2021-03-09,334.09999999999997,856.2,1368.6
2021-03-10,234.20000000000002,513.4,872.6999999999999
2021-03-11,78.05,234.50000000000003,354.1
2021-03-12,138.9,373.5999999999999,586.2999999999998
2021-03-13,29.20000000000001,246.09999999999997,290.8
2021-03-14,29.700000000000003,282.40000000000003,328.09999999999997
2021-03-15,331.2,760.1,1268.1000000000001
2021-03-16,314.29999999999995,717.1000000000001,1198.9999999999998
2021-03-17,527.7,793.8,1602.8999999999999
2021-03-18,600.2999999999998,891.1999999999999,1811.8999999999999
2021-03-19,669.9,854.2999999999998,1881.8000000000002
2021-03-20,272.5,694.6,1112.7
2021-03-21,281.8,627.0,1059.2
2021-03-22,453.79999999999995,970.3,1666.5
2021-03-23,454.40000000000003,853.5000000000001,1550.0
2021-03-24,469.0999999999999,758.7999999999997,1477.3
2021-03-25,303.4000000000001,665.6,1131.2
2021-03-26,198.8,493.40000000000003,798.5999999999999
2021-03-27,67.8,311.1000000000001,414.7
2021-03-28,48.1,242.10000000000002,315.8
2021-03-29,321.47142857142853,681.3142857142856,1174.9
2021-03-30,2141.3785714285714,2220.9857142857145,5504.150000000001
2021-03-31,2975.65,2501.55,7063.849999999999
2021-04-01,808.2000000000002,850.55,2089.2500000000005
2021-04-02,268.20000000000005,435.1,846.4999999999999
2021-04-03,273.80000000000007,549.8,970.1000000000001
2021-04-04,126.80000000000003,457.99999999999994,652.1000000000001
2021-04-05,138.79999999999998,308.30000000000007,521.0
2021-04-06,294.69999999999993,526.2999999999998,977.9000000000002
2021-04-07,300.7137931034483,600.6620689655172,1061.5413793103448
2021-04-08,175.48620689655172,541.6379310344828,811.5586206896553
2021-04-09,417.63793103448273,658.5586206896552,1298.8517241379311
2021-04-10,382.2620689655172,640.8413793103445,1227.848275862069
2021-04-11,137.89999999999998,518.3499999999999,730.2499999999999
2021-04-12,645.85,961.9499999999999,1951.5000000000002
2021-04-13,410.6000000000001,888.8,1517.7499999999998
2021-04-14,978.8499999999999,1199.75,2700.5000000000005
2021-04-15,662.3,917.0000000000001,1932.4000000000003
2021-04-16,853.3000000000002,1134.0,2442.0999999999995
2021-04-17,511.90000000000003,898.9999999999999,1684.0
2021-04-18,462.70000000000005,986.2,1695.9000000000003
2021-04-19,1027.9000000000003,1438.0,3013.8
2021-04-20,1172.5,1615.5,3413.299999999999
2021-04-21,734.8,1100.8999999999999,2227.9999999999995
2021-04-22,684.3000000000001,832.1000000000001,1881.6999999999998
2021-04-23,912.0,1090.6000000000001,2489.2000000000003
2021-04-24,529.8000000000001,882.1000000000001,1694.4
2021-04-25,246.9,411.79999999999995,790.9000000000002
2021-04-26,599.1,741.6999999999999,1660.0000000000002
2021-04-27,1008.2,1333.9999999999998,2879.7999999999997
2021-04-28,668.6999999999998,932.0,1957.2000000000003
2021-04-29,466.4,714.1999999999999,1428.8
2021-04-30,697.5,996.5999999999999,2066.7
2021-05-01,553.3999999999999,973.3000000000001,1821.3999999999996
2021-05-02,319.1000000000001,822.3999999999999,1311.3
2021-05-03,53.59999999999999,235.00000000000003,317.4
2021-05-04,85.19999999999997,255.1,385.59999999999997
2021-05-05,299.5,566.7999999999998,1025.8
2021-05-06,455.80000000000007,667.2,1366.3
2021-05-07,334.29999999999995,590.0,1102.5
2021-05-08,68.2,302.0,406.59999999999997
2021-05-09,79.60000000000001,294.1000000000001,416.29999999999995
2021-05-10,124.10000000000002,344.1,534.5000000000001
2021-05-11,545.6999999999998,731.6000000000001,1568.8
2021-05-12,269.80000000000007,530.0999999999999,944.5
2021-05-13,928.0999999999999,1204.8000000000002,2627.8
2021-05-14,675.4999999999999,978.6,2014.7
2021-05-15,342.19999999999993,659.1999999999999,1184.2
2021-05-16,69.9,352.0,459.3999999999999
2021-05-17,374.0,686.6999999999998,1260.2
2021-05-18,289.7,551.3,996.1000000000001
2021-05-19,344.6000000000001,683.1000000000001,1211.7
2021-05-20,359.6499999999999,557.6499999999999,1109.2000000000003
2021-05-21,28.4,245.10000000000002,289.0
2021-05-22,166.29999999999998,594.0,848.6000000000001
2021-05-23,26.3,336.50000000000006,377.00000000000006
2021-05-24,240.0,625.9999999999999,993.8999999999999
2021-05-25,106.40000000000002,489.9,652.9999999999999
2021-05-26,268.5999999999999,733.6,1146.0
2021-05-27,857.1999999999999,1334.8999999999999,2649.2000000000003
2021-05-28,1099.5,1565.2999999999997,3251.2999999999993
2021-05-29,748.8000000000001,1284.4999999999998,2432.2
2021-05-30,434.0,803.2999999999998,1468.5
2021-05-31,419.0,900.1999999999999,1542.7000000000003
2021-06-01,686.5,1314.3999999999999,2366.8
2021-06-02,700.1,1629.2000000000003,2702.9500000000007
2021-06-03,69.10000000000001,480.20000000000005,585.8000000000001
2021-06-04,833.6000000000001,924.2999999999998,2202.2999999999997
2021-06-05,199.99999999999994,616.8999999999999,923.5000000000001
2021-06-06,152.10000000000002,584.4,817.9000000000001
2021-06-07,312.5,635.8000000000001,1114.5000000000005
2021-06-08,290.7,601.0000000000001,1046.2
2021-06-09,106.19999999999999,484.1999999999999,646.8
2021-06-10,247.9000000000001,363.50000000000017,743.4000000000003
2021-06-11,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-12,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-13,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-14,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-15,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-16,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-17,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-18,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-19,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-20,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-21,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-22,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-23,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-24,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-25,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-26,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-27,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-28,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-29,271.2000000000001,367.20000000000016,782.4000000000003
2021-06-30,11.3,15.3,32.6
