MeasurementDateGMT,Havering - Romford: Nitric Oxide (ug/m3),Havering - Romford: Nitrogen Dioxide (ug/m3),Havering - Romford: Oxides of Nitrogen (ug/m3),Havering - Romford: PM10 Particulate (ug/m3)
2020-04-04,316.7000000000001,762.9,1248.8,540.1385681293301
2020-04-05,112.80000000000001,496.1999999999999,669.9,536.6799076212471
2020-04-06,213.10000000000002,678.4000000000002,1005.4,533.221247113164
2020-04-07,391.7,795.5,1396.7,529.7625866050809
2020-04-08,154.1,810.7,1046.7,526.3039260969977
2020-04-09,212.10000000000002,668.9000000000001,994.6,522.8452655889146
2020-04-10,108.59999999999998,538.4,704.5,519.3866050808314
2020-04-11,254.1,913.0,1302.9999999999998,515.9279445727483
2020-04-12,133.6,613.3,818.5000000000002,512.4692840646651
2020-04-13,41.499999999999986,170.90000000000003,234.40000000000006,509.01062355658195
2020-04-14,101.0,402.0999999999999,557.1999999999999,505.5519630484988
2020-04-15,200.1,754.0,1060.5,502.0933025404157
2020-04-16,176.00000000000003,773.3000000000001,1043.1,498.6346420323326
2020-04-17,92.69999999999999,328.29999999999995,470.0999999999999,495.1759815242494
2020-04-18,120.39999999999998,492.1,676.7,491.71732101616624
2020-04-19,54.99999999999999,293.5999999999999,378.3,488.25866050808315
2020-04-20,85.8,343.0,474.9,484.79999999999995
2020-04-21,85.79999999999997,389.09999999999997,519.4000000000001,481.3413394919168
2020-04-22,96.19999999999997,423.49999999999994,570.9000000000001,477.88267898383367
2020-04-23,107.59999999999998,581.8000000000001,746.8000000000001,474.4240184757506
2020-04-24,87.69999999999999,479.6000000000001,614.2999999999998,470.96535796766733
2020-04-25,92.10000000000001,341.6,483.09999999999997,467.50669745958425
2020-04-26,158.6,678.5,921.8999999999999,464.0480369515012
2020-04-27,305.10000000000014,703.7000000000002,1171.8999999999999,460.58937644341796
2020-04-28,125.99999999999997,437.59999999999997,630.7000000000002,457.1307159353349
2020-04-29,380.59999999999997,677.8999999999999,1261.4000000000003,486.26836027713625
2020-04-30,485.00000000000006,777.9000000000002,1521.5000000000005,410.2
2020-05-01,125.9,367.2,560.4,307.30000000000007
2020-05-02,93.5,357.4,500.80000000000007,332.6
2020-05-03,179.20000000000005,596.6999999999999,871.1,481.4
2020-05-04,83.3,348.00000000000006,476.0,465.79999999999995
2020-05-05,76.1,265.29999999999995,381.59999999999997,447.99999999999994
2020-05-06,103.99999999999999,430.3,590.0,602.8999999999999
2020-05-07,242.90000000000003,1015.4,1387.5,792.0
2020-05-08,180.9,941.1,1218.1000000000001,837.2999999999998
2020-05-09,61.999999999999986,664.6000000000001,759.5000000000001,962.6
2020-05-10,16.000000000000004,237.7,262.2999999999999,697.0
2020-05-11,43.89999999999999,173.69999999999996,240.99999999999994,367.3
2020-05-12,80.29999999999998,335.5,458.70000000000005,342.29999999999995
2020-05-13,52.99999999999999,236.49999999999997,317.7,348.5
2020-05-14,87.10000000000001,311.30000000000007,444.8,311.8999999999999
2020-05-15,120.89999999999998,441.8999999999999,627.1,439.0
2020-05-16,50.00000000000001,357.09999999999997,433.4,414.1
2020-05-17,215.09999999999997,593.1000000000003,923.1000000000003,534.9000000000001
2020-05-18,141.90000000000003,408.6,626.3000000000002,470.94999999999993
2020-05-19,116.29999999999998,399.1,577.5000000000001,450.0
2020-05-20,348.70000000000005,897.0,1431.8000000000002,640.7
2020-05-21,187.40000000000003,889.8000000000002,1177.1000000000004,721.6
2020-05-22,228.20000000000002,554.4,904.3000000000001,830.6999999999997
2020-05-23,56.4,151.3,237.89999999999995,634.6999999999998
2020-05-24,28.8,245.60000000000002,290.2,566.9000000000002
2020-05-25,141.40000000000003,641.0999999999999,857.9000000000001,616.9
2020-05-26,68.69999999999997,461.89999999999986,567.0999999999999,595.5999999999999
2020-05-27,134.70000000000002,480.3,686.7000000000002,559.1999999999999
2020-05-28,104.49999999999997,289.3,449.0,474.35
2020-05-29,131.5,402.6,604.3999999999999,509.5
2020-05-30,83.29999999999997,344.69999999999993,472.2000000000001,588.6999999999998
2020-05-31,56.29999999999998,247.8,334.1000000000001,512.0000000000001
2020-06-01,84.99999999999999,317.80000000000007,448.00000000000006,523.1999999999999
2020-06-02,51.6,324.9,403.59999999999997,540.6999999999999
2020-06-03,95.39999999999996,452.09999999999997,598.1,603.2
2020-06-04,43.00000000000001,229.80000000000004,295.7,332.80000000000007
2020-06-05,60.40000000000001,219.0,311.40000000000003,269.40000000000003
2020-06-06,117.19999999999999,357.30000000000007,537.0000000000001,335.50000000000006
2020-06-07,47.199999999999996,261.79999999999995,334.29999999999995,311.3
2020-06-08,71.89999999999999,285.5,396.19999999999993,452.6
2020-06-09,172.80000000000007,499.5,764.6999999999998,470.09999999999997
2020-06-10,610.2,969.0000000000002,1904.4,635.8000000000001
2020-06-11,109.59999999999998,392.70000000000005,561.0000000000001,564.5999999999999
2020-06-12,120.60000000000002,530.2,715.3,759.6000000000001
2020-06-13,160.8,555.0,801.4999999999999,485.9
2020-06-14,275.2,738.8,1161.1000000000001,567.5
2020-06-15,502.6,1064.1,1834.6999999999998,598.7
2020-06-16,360.3000000000001,931.8000000000001,1484.8000000000004,596.3
2020-06-17,325.0,918.8999999999999,1416.8,500.89999999999986
2020-06-18,505.60000000000014,955.8000000000001,1731.1,379.79999999999995
2020-06-19,566.5999999999999,866.4999999999999,1735.4000000000003,495.80000000000007
2020-06-20,571.5999999999999,877.1,1753.8,467.1000000000001
2020-06-21,200.60000000000002,384.6,691.8999999999999,420.29999999999995
2020-06-22,650.0999999999999,893.8999999999999,1890.3999999999999,661.8999999999999
2020-06-23,226.4,642.5000000000001,990.0999999999999,718.3999999999999
2020-06-24,120.7,718.0999999999999,903.0999999999999,840.0999999999999
2020-06-25,91.19999999999999,673.65,813.3499999999999,838.5645161290321
2020-06-26,321.25,1027.9,1521.2,664.8967741935486
2020-06-27,392.09999999999997,539.0000000000001,1140.7,414.9870967741936
2020-06-28,291.00000000000006,381.0,827.5,388.40161290322584
2020-06-29,189.10000000000005,261.40000000000003,551.2,470.6999999999999
2020-06-30,669.7999999999998,591.1999999999999,1618.2,391.5000000000001
2020-07-01,384.40000000000003,469.80000000000007,1058.4000000000003,386.2
2020-07-02,385.8,525.1,1116.8999999999999,376.29999999999995
2020-07-03,484.1999999999999,576.9,1319.3,500.5
2020-07-04,590.0,465.60000000000014,1369.9,376.70000000000005
2020-07-05,81.69999999999999,93.99999999999996,219.29999999999993,402.90000000000003
2020-07-06,37.30000000000001,133.90000000000003,191.3,407.70000000000005
2020-07-07,216.29999999999995,477.40000000000003,809.2000000000002,462.2
2020-07-08,331.5,427.9000000000001,936.3,359.59999999999997
2020-07-09,621.9999999999999,404.2,1358.2,396.19999999999993
2020-07-10,54.39999999999999,185.39999999999998,269.40000000000003,298.7
2020-07-11,83.39999999999999,339.09999999999997,467.09999999999997,376.9
2020-07-12,239.79999999999998,599.8,967.2999999999998,477.2999999999999
2020-07-13,264.6,526.8000000000001,932.1999999999998,407.59999999999997
2020-07-14,63.400000000000006,252.09999999999997,349.7000000000001,367.0
2020-07-15,96.80000000000001,289.6,437.7,353.79999999999995
2020-07-16,60.099999999999994,234.50000000000003,326.09999999999997,344.3999999999999
2020-07-17,260.8,451.2000000000001,851.4,575.0
2020-07-18,236.1,316.69999999999993,678.5000000000001,420.8500000000001
2020-07-19,65.39999999999999,226.39999999999998,326.6,323.59999999999997
2020-07-20,113.10000000000001,223.36,397.08000000000004,411.79999999999995
2020-07-21,96.80000000000001,362.34,510.12,442.4
2020-07-22,455.3999999999999,997.5999999999998,1696.3,754.8
2020-07-23,520.3,990.8000000000001,1788.6000000000006,610.5999999999999
2020-07-24,377.4,655.0,1233.4,442.1
2020-07-25,620.5,677.0,1628.0000000000002,430.1
2020-07-26,360.0,465.20000000000005,1017.0,421.90000000000003
2020-07-27,565.5999999999999,672.0999999999999,1538.9,519.7
2020-07-28,77.1,275.6000000000001,393.2999999999999,341.6
2020-07-29,306.59999999999997,635.5,1105.6000000000001,446.45
2020-07-30,449.59999999999997,961.0999999999999,1650.6000000000001,610.1499999999999
2020-07-31,196.6,983.6000000000001,1285.1,1029.6
2020-08-01,182.70000000000005,371.6,651.3000000000002,447.3
2020-08-02,115.80000000000001,289.00000000000006,466.50000000000006,343.70000000000005
2020-08-03,67.9,333.49999999999994,437.69999999999993,353.70000000000005
2020-08-04,552.4,987.1,1834.4,539.5
2020-08-05,457.69999999999993,771.8000000000001,1473.6,524.6999999999999
2020-08-06,523.1999999999999,887.2999999999998,1689.7999999999997,557.4000000000001
2020-08-07,423.1000000000001,1697.1999999999996,2346.0999999999995,932.5999999999999
2020-08-08,98.19999999999999,899.5000000000001,1049.4999999999998,995.2
2020-08-09,40.39999999999999,372.20000000000005,434.7,909.4000000000001
2020-08-10,87.9,732.1999999999999,867.4999999999999,1057.8
2020-08-11,112.50000000000003,970.2,1142.7,1197.7999999999997
2020-08-12,95.8,957.0999999999998,1103.7,1397.6999999999998
2020-08-13,47.099999999999994,447.20000000000005,518.5,874.0999999999999
2020-08-14,44.400000000000006,353.20000000000005,421.5,567.5
2020-08-15,134.20000000000002,546.4,752.2000000000002,745.3
2020-08-16,138.0,728.5999999999999,940.3,934.3999999999996
2020-08-17,521.6,1100.1000000000001,1899.5000000000002,574.4000000000001
2020-08-18,725.2999999999998,1053.3999999999999,2165.4000000000005,473.4
2020-08-19,418.5,819.7999999999998,1461.2000000000003,419.60000000000014
2020-08-20,587.7,1070.9,1972.2999999999997,751.6999999999999
2020-08-21,381.09999999999997,684.95,1269.45,672.5
2020-08-22,349.1,603.4000000000001,1138.3000000000002,512.8999999999999
2020-08-23,75.69999999999997,186.80000000000004,302.9,356.8
2020-08-24,377.0,662.4000000000001,1240.3,410.8
2020-08-25,371.3,558.4000000000002,1127.1999999999998,439.69999999999993
2020-08-26,64.80000000000001,323.09999999999997,422.70000000000005,359.6
2020-08-27,551.8999999999999,844.1999999999999,1691.0,537.3
2020-08-28,352.5000000000001,458.6000000000001,999.0999999999999,309.0
2020-08-29,43.099999999999994,151.6,217.90000000000003,322.90000000000003
2020-08-30,43.599999999999994,183.89999999999998,250.99999999999997,410.80000000000007
2020-08-31,171.79999999999998,566.0,830.1000000000001,387.09999999999997
2020-09-01,384.3000000000001,846.1999999999999,1435.3999999999996,487.09999999999997
2020-09-02,855.1000000000001,1342.5,2653.6000000000004,628.0999999999999
2020-09-03,567.2,744.8,1614.1999999999998,460.50000000000006
2020-09-04,275.20000000000005,520.3,942.2,462.99999999999994
2020-09-05,120.1,488.5,672.4,458.79999999999995
2020-09-06,480.1,717.0999999999999,1453.2999999999997,487.4
2020-09-07,973.6,812.9999999999998,2305.6000000000004,512.5000000000001
2020-09-08,515.6,609.9000000000001,1400.8999999999999,419.3999999999999
2020-09-09,137.30000000000004,394.09999999999997,604.6999999999999,385.0
2020-09-10,157.60000000000002,609.1999999999999,850.8000000000001,500.7
2020-09-11,770.4999999999999,1007.3,2188.1999999999994,623.0000000000001
2020-09-12,357.7,632.0999999999999,1180.8999999999999,439.20000000000005
2020-09-13,643.1999999999999,991.5,1977.0,485.90000000000003
2020-09-14,528.7000000000002,1066.5,1877.2,682.9
2020-09-15,265.29999999999995,1401.3999999999996,1808.2,1379.3999999999999
2020-09-16,74.10000000000001,540.8,654.1999999999999,831.6
2020-09-17,134.5,395.99999999999994,602.1,570.0
2020-09-18,154.6,518.0999999999999,755.1,587.1
2020-09-19,106.40000000000003,433.6,596.7,659.9
2020-09-20,78.00000000000003,383.4,502.6,688.8000000000001
2020-09-21,655.4000000000001,961.0000000000001,1966.2,750.6999999999999
2020-09-22,1063.2000000000003,1375.4999999999998,3005.9,895.5
2020-09-23,422.69999999999993,859.9000000000001,1508.1000000000001,478.0
2020-09-24,552.5999999999999,963.0999999999999,1810.0000000000002,371.19999999999993
2020-09-25,42.2,243.9,308.50000000000006,264.99999999999994
2020-09-26,42.99999999999999,143.10000000000002,208.5,315.9
2020-09-27,30.499999999999993,141.6,187.7,324.2
2020-09-28,361.9,624.0,1179.0,431.9
2020-09-29,741.4,958.4,2094.9999999999995,533.5
2020-09-30,825.7,1099.1999999999998,2364.9999999999995,522.4000000000001
2020-10-01,416.59999999999997,778.3999999999999,1417.6,355.1
2020-10-02,194.7,528.5999999999999,826.9000000000001,303.00000000000006
2020-10-03,762.7000000000002,1116.3,2286.2000000000003,413.30000000000007
2020-10-04,498.9,729.0999999999998,1493.7999999999997,182.29999999999998
2020-10-05,335.9,625.1999999999998,1140.1999999999998,290.0
2020-10-06,212.40000000000003,469.20000000000005,794.6,331.6888888888889
2020-10-07,318.8,639.0,1127.6,393.21111111111117
2020-10-08,369.20000000000005,612.5,1178.6999999999998,299.1000000000001
2020-10-09,1020.8000000000002,926.0000000000001,2490.7999999999993,438.06999999999994
2020-10-10,104.70000000000002,464.9,625.3000000000003,425.34399999999994
2020-10-11,86.4,394.5,526.4,523.6479999999999
2020-10-12,1711.4999999999998,1337.3000000000002,3961.4,512.688
2020-10-13,180.2,509.6,785.8000000000001,287.4
2020-10-14,152.5,458.59999999999997,692.4,345.1
2020-10-15,114.99999999999999,403.3,579.4000000000001,284.9
2020-10-16,188.9,580.6999999999999,870.1,339.3
2020-10-17,60.30000000000001,418.1,510.5,316.0
2020-10-18,420.3,745.9,1390.2,464.2
2020-10-19,584.2999999999998,997.3000000000001,1893.7,573.6
2020-10-20,657.95,937.55,1946.35,728.4
2020-10-21,544.0,887.4,1721.7,377.2
2020-10-22,755.2999999999998,1062.2,2220.2,490.40000000000003
2020-10-23,803.6,1078.5,2310.5,486.1000000000001
2020-10-24,493.40000000000003,833.9000000000001,1590.5,403.1000000000001
2020-10-25,803.2999999999998,1090.1000000000001,2322.1000000000004,379.49999999999994
2020-10-26,740.2000000000002,994.6,2129.3999999999996,452.70000000000005
2020-10-27,830.2,1018.2,2290.7000000000003,402.00000000000006
2020-10-28,629.1000000000001,883.3000000000001,1847.8999999999999,451.59999999999997
2020-10-29,719.8,917.0,2020.5,413.29999999999995
2020-10-30,766.9,1009.1000000000001,2185.0,399.69999999999993
2020-10-31,512.8,752.1,1538.8000000000002,474.20000000000005
2020-11-01,438.5,596.4,1268.7,451.2
2020-11-02,245.00000000000003,416.80000000000007,792.9,346.6
2020-11-03,357.80000000000007,855.0999999999999,1403.7,377.49999999999994
2020-11-04,1758.3000000000002,1421.7,4117.500000000001,803.6
2020-11-05,3920.7,1933.2,7945.300000000001,1940.4999999999998
2020-11-06,1388.8000000000002,1376.2,3505.7999999999997,1188.7999999999997
2020-11-07,800.0,1075.0,2302.1,1006.4999999999999
2020-11-08,680.1,920.9000000000001,1963.6000000000004,1024.6
2020-11-09,976.5,1060.5,2557.8,654.8000000000001
2020-11-10,1257.5,1380.1000000000001,3308.1,619.3000000000001
2020-11-11,720.8999999999999,904.1000000000001,2009.4999999999998,469.2
2020-11-12,581.4,951.4000000000001,1843.1,460.5
2020-11-13,758.3499999999999,1197.0500000000002,2359.9500000000003,555.5999999999999
2020-11-14,406.6000000000001,776.6999999999998,1400.2000000000003,485.0
2020-11-15,246.6,534.6999999999999,912.9,284.7
2020-11-16,379.59999999999997,702.2999999999998,1284.5000000000002,349.8999999999999
2020-11-17,450.4,796.4000000000001,1486.8,410.50000000000006
2020-11-18,548.1000000000001,759.3000000000002,1599.5,495.40000000000003
2020-11-19,120.6,627.4000000000001,812.5,304.70000000000005
2020-11-20,1807.6999999999996,1575.1000000000004,4346.899999999999,522.6
2020-11-21,286.8,560.0,999.8,298.9
2020-11-22,365.7,755.6,1316.1,390.4
2020-11-23,2619.600000000001,1727.6000000000001,5743.8,737.7
2020-11-24,780.5999999999999,1139.6000000000001,2336.5,478.69999999999993
2020-11-25,671.8,956.0999999999998,1986.3000000000002,578.8000000000001
2020-11-26,446.69999999999993,1036.1,1721.6000000000001,596.2
2020-11-27,1262.1,1189.1,3124.7,653.8999999999999
2020-11-28,636.1999999999999,1137.7000000000003,2113.2,1060.4
2020-11-29,257.09999999999997,872.1999999999999,1266.8000000000002,748.5000000000001
2020-11-30,294.7,742.4000000000001,1194.5,459.9000000000001
2020-12-01,80.69999999999999,460.29999999999995,583.8,261.8
2020-12-02,1278.2,1362.3000000000002,3321.999999999999,698.1999999999999
2020-12-03,1116.8,1511.2999999999995,3224.2000000000003,361.2
2020-12-04,898.9999999999999,1155.0,2533.4,327.59999999999997
2020-12-05,356.9000000000001,886.5000000000003,1434.5999999999997,363.9
2020-12-06,109.50000000000003,526.7,694.4999999999999,324.70000000000005
2020-12-07,269.59999999999997,751.2,1164.4,306.29999999999995
2020-12-08,1936.1000000000004,1454.3999999999999,4423.1,679.8000000000001
2020-12-09,985.2999999999998,1165.0,2675.7999999999997,549.0999999999999
2020-12-10,431.5,763.4000000000001,1424.7999999999997,509.6
2020-12-11,1708.8,1522.9,4142.849999999999,535.6000000000001
2020-12-12,213.30000000000004,685.7,1013.3,395.8500000000001
2020-12-13,582.4,897.4999999999999,1790.3999999999996,318.8999999999999
2020-12-14,842.4,1226.8000000000002,2518.7,500.00000000000017
2020-12-15,1639.7,1680.6000000000001,4194.7,560.3000000000001
2020-12-16,659.0,1030.4,2040.6999999999998,417.70000000000005
2020-12-17,1101.1,1201.7000000000003,2889.6,531.8
2020-12-18,544.0,750.1000000000001,1584.1999999999996,438.3
2020-12-19,644.8,929.4999999999998,1918.1000000000004,472.7
2020-12-20,757.6,1052.7,2214.3999999999996,414.7
2020-12-21,569.1,794.9,1667.5,239.29999999999995
2020-12-22,437.50000000000006,766.7,1437.0,343.59999999999997
2020-12-23,963.5999999999999,1265.4,2743.5,383.9
2020-12-24,28.999999999999996,170.70000000000002,214.79999999999998,134.39999999999998
2020-12-25,88.8,432.8,568.8000000000001,217.39999999999998
2020-12-26,343.8,627.0,1153.5,183.8
2020-12-27,513.8,728.1999999999999,1515.9999999999998,292.99999999999994
2020-12-28,370.6,820.0999999999999,1388.2999999999997,337.4
2020-12-29,32.5,399.4000000000001,449.00000000000006,326.59999999999997
2020-12-30,777.2,1089.6999999999998,2281.3,456.3
2020-12-31,225.09999999999997,586.5000000000001,931.4000000000003,419.6
2021-01-01,82.69999999999999,519.05,645.45,510.0
2021-01-02,68.5,447.1,552.0,218.0
2021-01-03,86.59999999999998,317.9000000000001,450.30000000000007,205.59999999999997
2021-01-04,94.20000000000002,280.6000000000001,425.1,168.10000000000002
2021-01-05,116.7,270.1,448.9,154.8
2021-01-06,174.40000000000003,434.80000000000007,702.7,200.29999999999998
2021-01-07,289.99999999999994,823.1,1268.3000000000002,423.4
2021-01-08,555.5,818.2,1670.0,456.0999999999999
2021-01-09,386.6,679.6,1272.6,401.20000000000005
2021-01-10,233.8,851.3000000000001,1210.2000000000003,437.69999999999993
2021-01-11,169.20000000000005,609.1000000000001,868.5999999999999,242.10000000000005
2021-01-12,259.0,699.6,1096.8,232.9
2021-01-13,1572.6999999999998,1377.3,3788.3999999999996,421.6000000000001
2021-01-14,140.4,484.4,699.8999999999999,131.9
2021-01-15,1009.6000000000001,894.1999999999999,2442.0999999999995,513.3
2021-01-16,512.1,928.2,1713.0,305.79999999999995
2021-01-17,65.6,471.00000000000006,570.8000000000001,305.6000000000001
2021-01-18,1252.3000000000002,1312.4,3231.8999999999996,385.50000000000006
2021-01-19,331.0,543.4999999999999,1050.7000000000003,220.2
2021-01-20,368.4,579.6999999999998,1144.9,335.59999999999997
2021-01-21,563.0000000000001,838.6000000000001,1701.3999999999999,346.4
2021-01-22,1143.9,1286.7,3040.6000000000004,484.2
2021-01-23,213.69999999999993,757.2999999999998,1085.0,273.1
2021-01-24,341.5,1025.4,1549.0000000000002,319.90000000000003
2021-01-25,182.8,789.0,1069.6000000000001,294.79999999999995
2021-01-26,1832.1000000000001,1689.1000000000001,4498.500000000001,434.5
2021-01-27,628.8,1147.3999999999999,2110.9999999999995,415.90000000000003
2021-01-28,430.7,813.9000000000001,1474.7,311.9
2021-01-29,147.79999999999998,506.9,732.9,306.4
2021-01-30,177.40000000000003,473.9,745.8,261.79999999999995
2021-01-31,193.8,537.7,834.6,336.00000000000006
2021-02-01,207.89999999999998,584.6,903.8,437.20000000000005
2021-02-02,720.1000000000001,997.3,2101.7999999999997,526.4
2021-02-03,678.9000000000002,1092.5,2133.6,477.80000000000007
2021-02-04,898.3000000000001,1342.3999999999999,2719.6,419.2000000000001
2021-02-05,1065.8,1493.6,3127.7000000000003,489.20000000000005
2021-02-06,293.4,749.1999999999999,1199.0,390.90000000000003
2021-02-07,49.6,188.29999999999995,264.1,226.3
2021-02-08,79.6,316.0,437.5000000000001,188.5
2021-02-09,172.64999999999998,574.75,838.8499999999998,254.29999999999995
2021-02-10,154.10000000000002,479.40000000000003,715.5000000000001,276.5
2021-02-11,308.00000000000006,765.9,1238.4999999999998,552.2
2021-02-12,184.4,502.3999999999999,785.3,568.5
2021-02-13,214.30000000000004,494.5,823.4000000000001,520.3999999999999
2021-02-14,221.89999999999998,479.2999999999999,819.4999999999999,561.0
2021-02-15,919.4000000000002,1122.3,2532.1,415.1
2021-02-16,725.0000000000001,984.5000000000001,2096.5,489.90000000000003
2021-02-17,421.20000000000005,726.3000000000001,1372.6000000000001,462.4
2021-02-18,440.0,725.4999999999999,1400.4999999999998,383.0
2021-02-19,396.0,723.9000000000001,1330.8999999999999,547.9
2021-02-20,314.30000000000007,576.2999999999998,1058.3000000000002,975.4000000000002
2021-02-21,300.1,746.5,1206.3999999999999,789.1999999999999
2021-02-22,1222.8999999999999,1193.6000000000001,3068.7,866.2999999999998
2021-02-23,547.4,785.1,1624.8000000000002,578.6
2021-02-24,511.99999999999994,767.3000000000001,1552.3000000000002,678.7
2021-02-25,215.9,695.0999999999999,1026.1,509.1
2021-02-26,1137.1,981.1000000000001,2724.9,691.8000000000001
2021-02-27,1046.8,1101.9,2706.9000000000005,850.8999999999997
2021-02-28,169.29999999999998,484.29999999999995,744.6,532.0
2021-03-01,215.5,486.3,816.6999999999998,755.6999999999999
2021-03-02,505.9000000000001,751.4,1527.1000000000004,1080.3999999999999
2021-03-03,592.1,853.8,1761.7999999999997,1014.5999999999999
2021-03-04,175.60000000000005,454.30000000000007,724.4,423.7000000000001
2021-03-05,177.7,490.1,762.6999999999999,329.99999999999994
2021-03-06,212.39999999999998,704.9,1030.5,338.6
2021-03-07,546.3,753.8,1591.6000000000001,649.0999999999999
2021-03-08,1171.6,1331.1999999999998,3127.7000000000003,1118.4000000000003
2021-03-09,385.59999999999997,809.9999999999998,1401.3,555.1999999999999
2021-03-10,428.7999999999999,633.7,1291.4,497.5999999999999
2021-03-11,140.9,284.2,500.0999999999999,404.9
2021-03-12,380.59999999999997,568.4000000000001,1151.6,403.49999999999994
2021-03-13,99.99999999999997,206.4,359.00000000000006,215.2
2021-03-14,82.30000000000001,185.20000000000002,311.0,246.89999999999998
2021-03-15,180.7,556.5,833.6,397.69999999999993
2021-03-16,268.70000000000005,554.8999999999999,967.2000000000002,465.80000000000007
2021-03-17,125.19999999999999,324.59999999999997,517.0,539.3000000000001
2021-03-18,141.9,422.7,640.1999999999999,460.7
2021-03-19,246.49999999999997,573.8000000000001,951.6999999999999,295.09999999999997
2021-03-20,158.60000000000002,503.1,746.3000000000001,372.5999999999999
2021-03-21,203.3,467.00000000000006,778.6999999999999,430.29999999999995
2021-03-22,450.59999999999997,955.1,1646.2000000000003,702.6
2021-03-23,1274.2000000000003,1186.3999999999999,3140.0,818.5999999999999
2021-03-24,850.4000000000002,1152.3999999999999,2455.9999999999995,928.7
2021-03-25,890.7999999999997,1109.5000000000002,2475.0999999999995,518.1
2021-03-26,506.49999999999994,709.8000000000001,1487.0,469.8
2021-03-27,344.30000000000007,487.3,1015.6,399.35
2021-03-28,419.6,638.2999999999998,1281.3999999999999,565.0
2021-03-29,771.5,1064.0,2247.1000000000004,713.8000000000002
2021-03-30,1383.4,1547.6999999999998,3669.1,1088.1
2021-03-31,1875.6000000000001,1985.7,4861.400000000001,1422.3
2021-04-01,224.8,467.1000000000001,811.9000000000002,798.4999999999999
2021-04-02,126.6,230.70000000000002,424.6,342.79999999999995
2021-04-03,122.60000000000001,255.30000000000004,443.3999999999999,544.2
2021-04-04,127.49999999999996,295.90000000000003,491.4000000000001,582.1999999999999
2021-04-05,88.99999999999999,166.5,303.2,345.20000000000005
2021-04-06,105.29999999999998,273.90000000000003,435.6000000000001,228.00000000000003
2021-04-07,110.4,355.5,524.7999999999998,265.7
2021-04-08,773.9999999999999,996.2,2182.7000000000007,513.0999999999999
2021-04-09,432.99999999999994,650.9000000000001,1314.8999999999996,414.2
2021-04-10,177.29999999999998,378.7,650.1999999999999,360.29999999999995
2021-04-11,87.7,248.0,383.0,227.3
2021-04-12,524.1,878.3,1682.1000000000001,466.4
2021-04-13,1198.4999999999995,1157.2,2994.7,676.1
2021-04-14,331.50000000000006,799.1000000000001,1307.4,488.49999999999994
2021-04-15,209.09999999999997,499.0,819.9,326.90000000000003
2021-04-16,247.49999999999997,645.4999999999999,1025.5,436.05000000000007
2021-04-17,216.59999999999997,548.8000000000001,881.1999999999999,363.20000000000005
2021-04-18,178.10000000000002,561.1000000000001,834.2,388.8
2021-04-19,284.6,767.3,1204.1999999999998,731.8499999999999
2021-04-20,458.1000000000001,956.2,1658.3000000000006,1181.2499999999998
2021-04-21,444.99999999999994,669.5000000000001,1352.4999999999995,906.5000000000001
2021-04-22,222.49999999999997,472.90000000000003,814.1,561.9499999999999
2021-04-23,267.90000000000003,634.1000000000001,1044.6999999999998,502.4
2021-04-24,195.0,550.2,849.0999999999995,555.45
2021-04-25,125.89999999999999,252.19999999999993,445.0999999999999,377.2000000000001
2021-04-26,183.8,397.5000000000001,679.5999999999998,399.6
2021-04-27,313.09999999999997,795.8000000000001,1275.6000000000004,751.8000000000001
2021-04-28,199.09999999999997,573.2000000000002,877.9,736.1
2021-04-29,115.2,307.3,484.59999999999997,375.00000000000006
2021-04-30,267.8,718.6,1129.2,499.8999999999999
2021-05-01,139.5,459.09999999999997,672.4000000000001,463.79999999999995
2021-05-02,362.80000000000007,850.5999999999999,1406.8,607.0000000000001
2021-05-03,452.70000000000016,798.4000000000001,1492.7999999999997,478.09999999999997
2021-05-04,106.8,168.09999999999997,331.59999999999997,246.39999999999998
2021-05-05,209.7,457.0,778.9000000000002,217.24999999999997
2021-05-06,508.8,670.9000000000004,1451.4000000000003,598.6
2021-05-07,342.0,628.0,1152.6000000000001,441.45000000000005
2021-05-08,534.1,741.0999999999999,1560.2000000000003,498.6
2021-05-09,629.1999999999998,817.0999999999998,1782.4999999999995,494.80000000000007
2021-05-10,603.5,870.3000000000001,1795.3000000000002,482.9
2021-05-11,538.1999999999999,900.7,1726.1000000000001,498.49999999999994
2021-05-12,513.3,860.6,1647.6,543.9499999999999
2021-05-13,314.9,755.8,1238.6000000000001,508.10000000000014
2021-05-14,174.7,483.7999999999999,751.3000000000003,434.30000000000007
2021-05-15,401.70000000000005,746.8999999999999,1363.1999999999998,469.7000000000001
2021-05-16,519.6999999999999,781.6999999999999,1578.1000000000004,425.59999999999997
2021-05-17,202.00000000000003,506.0,816.3000000000001,373.40000000000003
2021-05-18,714.2,948.9000000000002,2043.4,427.49999999999994
2021-05-19,217.20000000000002,472.49999999999994,805.4,318.20000000000005
2021-05-20,828.3,943.4999999999999,2213.4000000000005,1003.6
2021-05-21,543.9000000000001,617.8000000000001,1450.9000000000003,704.1
2021-05-22,245.30000000000004,419.4,795.4,466.0
2021-05-23,438.9,651.6999999999999,1325.0,975.1
2021-05-24,514.6,758.1000000000003,1547.3,417.00000000000006
2021-05-25,171.8,376.90000000000003,640.3999999999997,305.3
2021-05-26,128.49999999999997,387.5999999999999,584.3,341.05
2021-05-27,206.59999999999997,582.8000000000001,900.0999999999998,482.4
