MeasurementDateGMT,Westminster - Strand (Northbank BID): Nitric Oxide (ug/m3),Westminster - Strand (Northbank BID): Nitrogen Dioxide (ug/m3),Westminster - Strand (Northbank BID): Oxides of Nitrogen (ug/m3)
2020-09-18,363.7,915.8000000000002,1473.6
2020-09-19,220.60000000000005,702.4999999999999,1040.6999999999998
2020-09-20,202.9,759.0999999999998,1070.4
2020-09-21,884.3000000000001,1629.6000000000001,2985.4
2020-09-22,578.5,1574.7,2461.4999999999995
2020-09-23,481.9,1083.6,1823.0
2020-09-24,634.0,1166.7999999999997,2138.6000000000004
2020-09-25,146.8,597.6,823.6
2020-09-26,95.8,432.80000000000007,579.7
2020-09-27,74.69999999999999,447.90000000000003,562.6
2020-09-28,617.0,1053.5000000000002,1999.1999999999996
2020-09-29,823.8000000000001,1203.7,2466.8
2020-09-30,765.6999999999999,1148.1000000000001,2321.8000000000006
2020-10-01,862.3000000000001,1321.4,2643.3000000000006
2020-10-02,570.3000000000002,1115.65,1990.1999999999996
2020-10-03,654.8000000000001,1231.2,2235.0999999999995
2020-10-04,389.5,888.5000000000001,1485.9000000000003
2020-10-05,1039.8000000000002,1274.7,2869.6000000000004
2020-10-06,758.4,1156.7000000000003,2319.6000000000004
2020-10-07,667.0000000000001,1148.5,2171.1
2020-10-08,448.0,922.4,1609.9999999999998
2020-10-09,967.5999999999999,1449.5000000000002,2933.2000000000003
2020-10-10,472.5,1085.7,1810.2000000000003
2020-10-11,177.79999999999998,705.4000000000001,977.8000000000001
2020-10-12,1188.2,1473.0,3294.7000000000007
2020-10-13,349.00000000000006,882.1000000000001,1416.8999999999999
2020-10-14,302.0,828.8000000000002,1291.5999999999995
2020-10-15,282.00000000000006,801.6999999999999,1233.8999999999999
2020-10-16,400.3000000000001,995.0,1608.8
2020-10-17,264.6,849.9,1255.6000000000001
2020-10-18,670.9,1263.1999999999998,2291.7000000000003
2020-10-19,632.1999999999999,1217.8,2186.7999999999997
2020-10-20,510.6,975.5,1758.6999999999996
2020-10-21,887.8999999999999,1293.6999999999998,2654.7999999999993
2020-10-22,665.8000000000002,1272.8999999999999,2293.5
2020-10-23,620.3000000000001,1272.3999999999999,2223.3
2020-10-24,267.8999999999999,731.8000000000001,1142.1
2020-10-25,313.9,855.7,1337.3000000000002
2020-10-26,632.5999999999999,1153.8,2123.4
2020-10-27,653.6,1175.9,2178.2999999999997
2020-10-28,578.5999999999999,1086.4,1973.6000000000001
2020-10-29,568.2999999999998,1070.4,1941.9000000000003
2020-10-30,477.69999999999993,1020.3000000000001,1752.3999999999999
2020-10-31,222.79999999999998,679.9999999999999,1021.9000000000002
2020-11-01,202.14999999999998,546.65,856.45
2020-11-02,361.30000000000007,805.3000000000001,1359.5000000000002
2020-11-03,623.1999999999999,1222.4,2177.9
2020-11-04,1465.4,1563.7,3810.7
2020-11-05,2904.3999999999996,1773.3000000000002,6227.199999999999
2020-11-06,1633.5000000000002,1623.5,4128.4
2020-11-07,1401.1000000000004,1317.6999999999998,3466.1000000000004
2020-11-08,1109.6999999999998,1060.4,2761.999999999999
2020-11-09,1127.6,1278.5,3007.2999999999993
2020-11-10,636.8000000000001,1226.2,2202.7
2020-11-11,392.90000000000003,837.3500000000001,1439.8
2020-11-12,330.35,873.0000000000001,1379.6499999999999
2020-11-13,448.7000000000001,1163.3999999999999,1851.3000000000002
2020-11-14,161.79999999999998,566.4,814.5000000000001
2020-11-15,139.99999999999997,511.9,726.8999999999999
2020-11-16,381.5,956.55,1541.9
2020-11-17,391.8,937.4999999999999,1537.8999999999999
2020-11-18,285.8,687.2,1125.6999999999998
2020-11-19,303.70000000000005,882.8999999999999,1348.7
2020-11-20,740.9000000000002,1319.8999999999999,2455.7999999999997
2020-11-21,278.09999999999997,810.4999999999999,1237.4
2020-11-22,272.70000000000005,893.6000000000001,1311.8000000000002
2020-11-23,999.3,1425.7,2958.100000000001
2020-11-24,361.40000000000003,886.4999999999999,1440.9999999999998
2020-11-25,378.49999999999994,1010.3,1590.6
2020-11-26,626.9999999999999,1340.35,2302.0499999999997
2020-11-27,1435.6,1506.0,3706.999999999999
2020-11-28,1044.95,1342.9,2944.7999999999993
2020-11-29,515.1,1171.9499999999996,1961.6
2020-11-30,769.1999999999998,984.4499999999998,2164.3999999999996
2020-12-01,246.2,1003.2,1380.9999999999998
2020-12-02,1484.2999999999997,1510.9999999999998,3786.8500000000004
2020-12-03,726.8000000000001,1399.0999999999997,2513.6000000000004
2020-12-04,683.3,1245.0,2292.9
2020-12-05,475.9,1125.1000000000001,1855.3000000000002
2020-12-06,257.5,893.0,1287.8
2020-12-07,1001.1999999999999,1358.8000000000002,2894.1
2020-12-08,1936.6999999999996,1563.7000000000003,4533.599999999999
2020-12-09,1088.9,1396.8000000000002,3065.8000000000006
2020-12-10,992.7,1160.8,2683.100000000001
2020-12-11,1196.95,1537.5500000000002,3372.3
2020-12-12,486.30000000000007,1072.7,1818.6999999999998
2020-12-13,301.79999999999995,865.7000000000002,1328.7
2020-12-14,442.20000000000005,1025.3000000000002,1702.9999999999998
2020-12-15,611.4000000000001,1251.5,2188.7
2020-12-16,458.5,1041.3500000000001,1744.2000000000003
2020-12-17,540.4999999999999,1074.0,1902.9999999999995
2020-12-18,222.89999999999995,577.9,919.7
2020-12-19,237.6,674.0000000000001,1038.3
2020-12-20,261.4,769.5,1170.3000000000002
2020-12-21,360.5,854.4,1406.7999999999997
2020-12-22,844.0,1102.5,2396.9
2020-12-23,411.19999999999993,1024.2,1654.7000000000003
2020-12-24,106.40000000000002,474.8,638.1000000000001
2020-12-25,102.2,647.5000000000001,803.6
2020-12-26,167.54999999999998,503.19999999999993,760.1499999999999
2020-12-27,255.2,749.2,1140.7
2020-12-28,327.59999999999997,1014.6999999999999,1516.9
2020-12-29,279.9,841.0999999999999,1270.6000000000001
2020-12-30,659.3,1236.3,2247.1000000000004
2020-12-31,359.5000000000001,987.7,1538.3999999999999
2021-01-01,429.5,813.0,1472.1000000000001
2021-01-02,221.89999999999995,734.6999999999999,1074.9
2021-01-03,148.9,498.1,726.4
2021-01-04,157.70000000000002,483.1999999999999,724.7
2021-01-05,163.10000000000002,543.0,793.1
2021-01-06,267.59999999999997,733.7,1144.3000000000002
2021-01-07,1013.1999999999999,1291.0000000000005,2844.4000000000005
2021-01-08,1101.2,1264.7999999999997,2953.0999999999995
2021-01-09,940.5999999999999,1209.9,2652.2
2021-01-10,463.0,959.1999999999999,1669.2000000000003
2021-01-11,345.40000000000003,938.6,1467.6999999999998
2021-01-12,296.30000000000007,1079.1,1533.6999999999998
2021-01-13,1181.5999999999997,1482.2,3294.0
2021-01-14,529.3,1272.3000000000002,2084.1
2021-01-15,1008.4,1213.5000000000002,2759.8999999999996
2021-01-16,475.29999999999995,954.0000000000002,1682.7000000000003
2021-01-17,238.60000000000002,844.6,1210.5000000000002
2021-01-18,620.7,1264.7,2216.4999999999995
2021-01-19,307.4,804.9,1276.4000000000003
2021-01-20,193.2,544.8,841.3
2021-01-21,535.6,1158.4,1979.6999999999998
2021-01-22,792.8,1409.8000000000002,2625.5
2021-01-23,524.8,1148.5,1952.7999999999997
2021-01-24,349.40000000000003,1185.6999999999998,1721.2000000000003
2021-01-25,647.0999999999998,1398.9999999999998,2391.1000000000004
2021-01-26,988.6999999999999,1465.5999999999997,2982.0
2021-01-27,944.1,1301.2,2748.5999999999995
2021-01-28,480.4,1132.3999999999999,1868.8999999999999
2021-01-29,348.6,1026.8000000000002,1561.5999999999997
2021-01-30,331.0999999999999,817.6,1325.7
2021-01-31,354.4,836.6999999999999,1380.3999999999996
2021-02-01,460.2,948.4,1654.1999999999994
2021-02-02,527.4,1133.6,1942.1000000000001
2021-02-03,653.6999999999999,1302.4999999999998,2304.5
2021-02-04,775.9000000000001,1399.5,2589.3999999999996
2021-02-05,589.9000000000001,1285.3000000000002,2189.9000000000005
2021-02-06,364.6000000000001,864.9,1423.6999999999998
2021-02-07,97.5,282.40000000000003,432.0
2021-02-08,205.39999999999998,491.30000000000007,806.1
2021-02-09,430.0999999999999,940.8000000000002,1599.5999999999997
2021-02-10,308.2,768.1999999999999,1240.6
2021-02-11,664.6999999999999,1193.7,2213.6
2021-02-12,449.4,910.9,1599.7000000000003
2021-02-13,381.50000000000006,757.5999999999999,1342.5
2021-02-14,228.4,545.2,895.1999999999999
2021-02-15,561.0,962.5,1823.0
2021-02-16,426.59999999999997,904.3999999999999,1558.1000000000001
2021-02-17,280.2999999999999,688.3000000000001,1117.6
2021-02-18,326.6,813.8,1314.6
2021-02-19,235.70000000000002,548.6,910.6999999999999
2021-02-20,128.6,306.5,503.79999999999995
2021-02-21,360.50000000000006,747.3,1299.9
2021-02-22,1054.8,1274.6999999999998,2892.1999999999994
2021-02-23,371.7999999999999,584.3,1153.7999999999997
2021-02-24,268.09999999999997,550.9,961.6999999999999
2021-02-25,369.9,905.3000000000001,1472.4
2021-02-26,729.4,1261.6000000000001,2380.0000000000005
2021-02-27,1108.4999999999998,1335.3,3035.3
2021-02-28,398.59999999999997,697.2,1308.2
2021-03-01,528.5000000000001,714.8000000000002,1525.2
2021-03-02,730.1,752.8,1872.2
2021-03-03,1483.7000000000003,1140.5999999999997,3415.8999999999996
2021-03-04,299.19999999999993,545.3999999999999,1004.1999999999998
2021-03-05,337.34999999999997,628.2500000000002,1146.0
2021-03-06,329.70000000000005,910.8000000000002,1416.0000000000002
2021-03-07,389.79999999999995,798.0,1395.6999999999998
2021-03-08,1112.9999999999998,1732.2999999999997,3438.600000000001
2021-03-09,686.1000000000003,1280.6999999999998,2332.5
2021-03-10,274.65,724.1,1145.4000000000003
2021-03-11,258.40000000000003,602.3000000000001,998.2
2021-03-12,328.7,865.0,1368.5
2021-03-13,181.90000000000003,566.0,844.3999999999999
2021-03-14,160.1,558.3000000000001,803.8000000000001
2021-03-15,204.79999999999998,900.3999999999999,1214.1
2021-03-16,322.1,832.6,1326.1000000000004
2021-03-17,239.29999999999995,773.8999999999999,1140.6
2021-03-18,247.5,852.6,1232.1999999999996
2021-03-19,310.8,744.8,1221.5
2021-03-20,288.50000000000006,873.3000000000002,1316.3
2021-03-21,167.8,524.8000000000001,781.6999999999999
2021-03-22,454.5999999999999,1226.8999999999999,1923.9
2021-03-23,592.5000000000001,1385.6000000000004,2294.2000000000003
2021-03-24,559.1,1371.8,2229.2000000000003
2021-03-25,384.3999999999999,1049.2,1638.3
2021-03-26,299.6,812.8999999999999,1272.2
2021-03-27,227.7,682.6,1031.5
2021-03-28,168.89999999999998,499.70000000000005,758.5999999999999
2021-03-29,475.6,1193.7999999999997,1923.3000000000004
2021-03-30,1677.0999999999995,2505.1,5076.4
2021-03-31,2286.5,2896.3,6401.699999999999
2021-04-01,388.9,805.1000000000001,1401.1000000000001
2021-04-02,146.0,375.8,599.6000000000001
2021-04-03,132.9,356.19999999999993,559.8000000000002
2021-04-04,236.4,768.9000000000001,1131.0
2021-04-05,99.1,439.7,591.3000000000001
2021-04-06,216.10000000000008,721.1,1052.3999999999999
2021-04-07,344.4000000000001,935.0999999999998,1462.8000000000002
2021-04-08,533.7,1190.8000000000002,2009.0000000000002
2021-04-09,425.7,990.1999999999999,1642.6999999999998
2021-04-10,268.2,652.0,1063.2000000000003
2021-04-11,142.8,500.7999999999999,719.8000000000001
2021-04-12,640.5,1290.8999999999999,2272.9000000000005
2021-04-13,1148.0,1958.3000000000002,3718.500000000001
2021-04-14,489.50000000000006,1235.6000000000001,1986.1000000000001
2021-04-15,344.09999999999997,926.8000000000001,1454.2
2021-04-16,402.70000000000005,1147.1,1764.5999999999997
2021-04-17,279.70000000000005,938.4999999999999,1366.9999999999998
2021-04-18,295.59999999999997,1063.6,1517.1999999999998
2021-04-19,743.4,1774.2,2913.7
2021-04-20,706.1,1971.1000000000004,3054.2000000000003
2021-04-21,455.3,1410.7000000000003,2109.2000000000003
2021-04-22,494.90000000000003,1155.5000000000002,1914.2000000000003
2021-04-23,603.6999999999999,1345.9999999999998,2271.2000000000003
2021-04-24,567.0000000000001,1230.0000000000002,2098.9
2021-04-25,145.5,465.5,688.5
2021-04-26,292.2999999999999,814.65,1262.9
2021-04-27,675.6999999999998,1739.6000000000001,2775.399999999999
2021-04-28,375.49999999999994,1028.8,1604.8999999999996
2021-04-29,169.70000000000002,676.3000000000001,936.2000000000002
2021-04-30,378.8999999999999,1089.9,1670.9
2021-05-01,279.8,749.7,1178.9
2021-05-02,281.59999999999997,1002.6999999999998,1434.3
2021-05-03,163.69999999999996,627.6000000000001,878.8000000000001
2021-05-04,179.89999999999998,571.8,847.6
2021-05-05,407.09999999999997,950.3000000000001,1574.4000000000003
2021-05-06,466.29999999999995,984.5,1699.2000000000003
2021-05-07,384.8999999999999,1009.3000000000001,1599.6
2021-05-08,319.90000000000003,749.7,1240.6000000000001
2021-05-09,249.30000000000004,578.4000000000001,960.5999999999999
2021-05-10,359.9,834.4000000000001,1386.8999999999999
2021-05-11,626.1,1130.9,2091.0
2021-05-12,650.5000000000001,1305.1999999999998,2302.6
2021-05-13,938.1,1620.7000000000003,3059.3999999999996
2021-05-14,403.2,955.1,1573.5
2021-05-15,475.4,1186.3999999999999,1914.8999999999996
2021-05-16,308.79999999999995,828.8999999999999,1302.4
2021-05-17,623.25,1293.7999999999997,2249.9
2021-05-18,878.3000000000001,1462.9000000000003,2809.7
2021-05-19,365.0,994.0999999999999,1554.0
2021-05-20,656.1999999999998,1159.5,2165.6
2021-05-21,470.99999999999994,943.0999999999999,1665.3999999999999
2021-05-22,490.9,1061.5,1813.5999999999997
2021-05-23,265.59999999999997,779.6,1186.8999999999999
2021-05-24,554.9,1209.3,2059.7
2021-05-25,644.0,1194.1999999999998,2181.8
2021-05-26,381.70000000000005,1003.5,1588.8000000000002
2021-05-27,763.2999999999998,1639.1000000000001,2809.5000000000005
2021-05-28,1173.9000000000003,2022.3999999999996,3822.7999999999997
2021-05-29,886.4,1589.0,2947.9
2021-05-30,318.25000000000006,837.4999999999999,1325.55
2021-05-31,455.9,1193.4,1892.6
2021-06-01,1671.2,2008.75,4571.55
2021-06-02,685.2,2117.3999999999996,3167.9000000000005
2021-06-03,918.0999999999999,1410.0,2818.0999999999995
2021-06-04,348.09999999999997,749.0,1282.6999999999998
2021-06-05,393.00000000000006,1033.5,1636.2
2021-06-06,459.20000000000005,1070.3999999999999,1774.7
2021-06-07,743.0500000000001,1411.5000000000005,2551.2000000000003
2021-06-08,807.2,1434.2999999999997,2671.4000000000005
2021-06-09,760.9,1414.6000000000001,2581.3
2021-06-10,952.0000000000001,1071.0,2531.2000000000003
2021-06-11,867.9,1005.3999999999999,2336.6
2021-06-12,237.40000000000006,675.5000000000001,1039.3000000000002
2021-06-13,257.3,1049.7999999999997,1444.3999999999999
2021-06-14,340.99999999999994,977.4,1499.9
2021-06-15,537.4999999999999,1183.3,2007.2999999999997
2021-06-16,644.0999999999999,1600.2,2588.1
2021-06-17,417.1,832.0,1471.1
2021-06-18,200.69999999999996,557.3999999999999,865.6000000000001
2021-06-19,381.1,703.6,1288.2
2021-06-20,281.90000000000003,504.40000000000003,936.4
2021-06-21,241.5,482.00000000000006,852.4000000000001
2021-06-22,222.0,525.5000000000001,865.9
2021-06-23,477.3999999999999,972.6999999999998,1704.6999999999998
2021-06-24,708.9000000000001,1248.0,2334.8
2021-06-25,699.5000000000001,1075.4,2148.2999999999997
2021-06-26,636.8000000000001,1067.0,2043.6
2021-06-27,268.09999999999997,636.5,1047.1
2021-06-28,339.1,660.3,1180.0000000000005
2021-06-29,310.7,627.5999999999998,1104.1000000000001
2021-06-30,6.2,20.4,30.0
