MeasurementDateGMT,Westminster - Oxford Street East: Nitric Oxide (ug/m3),Westminster - Oxford Street East: Nitrogen Dioxide (ug/m3),Westminster - Oxford Street East: Oxides of Nitrogen (ug/m3),Westminster - Oxford Street East: PM10 Particulate (ug/m3)
2020-04-11,311.00000000000006,1175.6,1652.6,779.0
2020-04-12,203.39999999999998,874.7,1186.5000000000002,663.0
2020-04-13,158.39999999999998,378.2,621.3000000000001,489.0
2020-04-14,160.70000000000002,497.8,743.8,394.0
2020-04-15,244.7,956.8,1332.2,685.0
2020-04-16,316.40000000000003,1238.1000000000001,1723.7,1213.0
2020-04-17,153.2,557.1,791.5999999999999,569.0
2020-04-18,219.0,718.3,1054.3,656.0
2020-04-19,259.2,711.2999999999998,1109.2000000000003,542.0
2020-04-20,205.50000000000003,642.4,957.4,653.0
2020-04-21,175.29999999999998,689.3000000000001,958.5,797.0
2020-04-22,162.1,786.6,1035.3,806.0
2020-04-23,178.0,932.4999999999998,1205.3000000000002,816.0
2020-04-24,189.40000000000003,898.7000000000002,1189.2999999999997,796.0
2020-04-25,73.6,388.80000000000007,501.8,464.0
2020-04-26,96.2,515.8,663.4,426.0
2020-04-27,236.4,777.8000000000001,1140.0999999999997,629.0
2020-04-28,245.00000000000003,655.1,1030.9,313.0
2020-04-29,148.49999999999997,463.09999999999997,690.5999999999999,617.0
2020-04-30,136.29999999999998,385.6,594.2999999999998,574.0
2020-05-01,156.4,415.79999999999995,655.1000000000001,371.0
2020-05-02,159.09999999999994,475.3,718.7,290.0
2020-05-03,110.50000000000001,507.4000000000001,676.5,364.0
2020-05-04,162.50000000000003,523.3999999999999,773.1,501.5
2020-05-05,166.0,415.2,669.3999999999999,547.0
2020-05-06,182.70000000000002,653.8999999999999,934.6,615.0
2020-05-07,173.00000000000003,808.8000000000002,1074.3,643.0
2020-05-08,111.8,741.0999999999999,912.4,564.0
2020-05-09,221.6,1070.6999999999998,1410.1,786.0
2020-05-10,148.60000000000002,716.4000000000001,944.5,691.0
2020-05-11,221.0,565.3000000000001,903.3999999999999,524.0
2020-05-12,215.60000000000002,506.7,837.1000000000001,339.0
2020-05-13,195.5,629.1999999999999,929.0999999999999,403.0
2020-05-14,233.80000000000004,552.0999999999999,910.4999999999998,339.0
2020-05-15,241.70000000000002,692.0,1062.9,466.0
2020-05-16,139.9,506.19999999999993,720.7,343.0
2020-05-17,80.4,370.9000000000001,493.9999999999999,377.0
2020-05-18,205.50000000000003,479.6000000000001,794.5999999999999,462.0
2020-05-19,199.7614035087719,552.980701754386,858.4421052631579,412.0
2020-05-20,268.47017543859647,705.2350877192981,1115.3052631578944,343.0
2020-05-21,268.13333333333327,714.6666666666666,1124.4,514.2719999999999
2020-05-22,267.7964912280702,724.0982456140352,1133.4947368421047,571.1039999999999
2020-05-23,267.459649122807,733.5298245614035,1142.5894736842108,566.4960000000001
2020-05-24,267.12280701754383,742.9614035087718,1151.6842105263154,561.8879999999999
2020-05-25,266.78596491228075,752.3929824561403,1160.778947368421,557.2800000000001
2020-05-26,250.37017543859648,788.2350877192982,1172.0052631578947,496.96000000000004
2020-05-27,251.99999999999997,868.2,1254.4000000000003,510.0
2020-05-28,220.95000000000002,520.75,859.4000000000002,535.0
2020-05-29,264.30000000000007,617.8,1022.9,583.0
2020-05-30,230.69999999999996,641.1999999999999,995.1000000000001,597.0
2020-05-31,199.7,549.4,855.3000000000001,464.0
2020-06-01,293.6000000000001,831.6000000000001,1281.8,564.0
2020-06-02,274.5,814.3000000000001,1235.3999999999999,480.0
2020-06-03,306.1000000000001,1008.4000000000002,1477.7,604.0
2020-06-04,203.39999999999998,489.59999999999997,801.6999999999999,384.0
2020-06-05,282.90000000000003,611.8,1045.8999999999999,391.0
2020-06-06,300.8,495.8,957.0999999999999,357.0
2020-06-07,191.19999999999996,518.8000000000002,811.4000000000001,303.0
2020-06-08,301.40000000000003,684.5999999999999,1146.2,427.0
2020-06-09,323.50000000000006,767.1,1263.4,496.0
2020-06-10,115.10000000000001,535.0999999999999,712.1999999999999,437.0
2020-06-11,368.50000000000006,872.0999999999999,1437.3,626.0
2020-06-12,371.4,976.2999999999998,1545.6000000000001,1100.0
2020-06-13,203.4,685.3,996.8000000000001,499.0
2020-06-14,90.70000000000002,446.99999999999994,586.1,437.0
2020-06-15,205.40000000000006,655.1,969.4000000000002,444.0
2020-06-16,144.79999999999998,511.4999999999999,733.4999999999999,454.0
2020-06-17,319.6000000000001,1034.8,1524.9,462.0
2020-06-18,104.49999999999999,552.3,712.5999999999999,319.0
2020-06-19,90.6,403.2,542.1999999999999,383.0
2020-06-20,83.2,327.4,455.29999999999995,346.0
2020-06-21,123.5,355.0,544.2000000000002,398.0
2020-06-22,133.0,415.0,618.5999999999998,549.0
2020-06-23,200.8,689.3000000000001,997.1000000000001,575.0
2020-06-24,297.00000000000006,1154.2,1609.3,925.0
2020-06-25,291.8,1184.2000000000003,1631.6000000000001,880.0
2020-06-26,98.7,668.8,819.4999999999999,537.0
2020-06-27,55.09999999999999,229.90000000000003,314.2,402.0
2020-06-28,70.4,199.1,307.30000000000007,397.0
2020-06-29,143.10000000000002,303.70000000000005,522.7,529.0
2020-06-30,146.8,389.4,614.6999999999999,284.0
2020-07-01,195.19999999999996,380.40000000000003,679.9000000000001,328.0
2020-07-02,292.3,577.7000000000002,1025.9999999999998,348.0
2020-07-03,127.2,356.9,552.0,452.0
2020-07-04,115.39999999999999,276.8,453.3,283.0
2020-07-05,105.7,234.89999999999998,397.1000000000001,434.0
2020-07-06,414.69999999999993,640.9000000000001,1276.8000000000002,505.0
2020-07-07,247.3,662.6,1041.4,438.0
2020-07-08,390.80000000000007,522.7,1121.5,340.0
2020-07-09,202.99999999999997,392.99999999999994,704.3999999999999,346.5
2020-07-10,472.90000000000003,669.3000000000002,1394.3,459.0
2020-07-11,745.4000000000002,932.8,2075.8999999999996,407.0
2020-07-12,488.7999999999999,822.7,1572.0,394.0
2020-07-13,304.4,692.8,1159.7,459.0
2020-07-14,416.7,623.6,1262.4999999999998,424.0
2020-07-15,455.80000000000007,640.7,1340.0000000000002,424.0
2020-07-16,547.6999999999999,707.6999999999999,1547.9,368.0
2020-07-17,411.8,694.8,1326.3000000000002,510.0
2020-07-18,278.9,454.00000000000006,881.9999999999998,371.0
2020-07-19,302.19999999999993,494.6,958.0000000000001,300.0
2020-07-20,490.30000000000007,738.0000000000002,1489.1999999999996,370.0
2020-07-21,462.9000000000001,829.5999999999999,1539.6000000000001,449.0
2020-07-22,142.60000000000002,522.4,741.6000000000001,446.0
2020-07-23,122.90000000000003,483.59999999999997,671.9000000000001,430.0
2020-07-24,187.8,471.99999999999994,760.0000000000001,329.0
2020-07-25,157.4,373.0,614.4,278.0
2020-07-26,150.79999999999998,300.3999999999999,531.6999999999999,368.0
2020-07-27,159.00000000000003,362.6,605.9,348.0
2020-07-28,385.49999999999994,585.4,1176.7,505.0
2020-07-29,339.49999999999994,668.8499999999999,1189.45,420.0
2020-07-30,215.8,761.0000000000001,1091.45,467.5
2020-07-31,292.1000000000001,993.3000000000001,1441.0999999999997,938.0
2020-08-01,216.0,422.1,753.5,430.0
2020-08-02,157.79999999999998,305.49999999999994,547.2,324.0
2020-08-03,418.8,651.1,1293.2,505.0
2020-08-04,157.4,511.8,753.6000000000001,504.0
2020-08-05,125.1,349.8,541.4000000000001,419.0
2020-08-06,206.6,559.4,876.1999999999999,315.0
2020-08-07,825.7000000000002,1797.1999999999998,3063.2,872.0
2020-08-08,627.9,1417.2999999999997,2380.0,976.0
2020-08-09,221.20000000000002,711.0,1050.1999999999998,776.0
2020-08-10,335.70000000000005,1055.3,1570.4,988.0
2020-08-11,359.79999999999995,1564.8000000000002,2116.5,1211.0
2020-08-12,263.9,1412.0,1816.4,1408.0
2020-08-13,391.3,1006.0000000000002,1605.9,805.0
2020-08-14,468.09999999999997,829.2,1547.4,536.0
2020-08-15,468.1000000000001,873.6000000000001,1591.3999999999999,568.0
2020-08-16,242.3,771.6,1142.7,624.0
2020-08-17,213.59999999999997,831.8000000000002,1159.0,324.0
2020-08-18,266.5,482.49999999999994,891.1000000000001,273.0
2020-08-19,165.0,613.5000000000001,866.5000000000001,210.0
2020-08-20,178.20000000000002,561.2,834.9,692.0
2020-08-21,102.90000000000002,341.4,499.2,647.0
2020-08-22,107.39999999999999,384.6000000000001,549.4,449.0
2020-08-23,128.10000000000002,393.5,590.0000000000001,321.0
2020-08-24,260.09999999999997,602.3,1001.1,344.0
2020-08-25,91.9,336.4000000000001,476.9,277.0
2020-08-26,429.3,744.9000000000002,1403.0,453.0
2020-08-27,321.95,737.2000000000002,1230.4499999999998,464.0
2020-08-28,449.6,666.8000000000001,1356.3,398.0
2020-08-29,441.00000000000006,568.6,1245.1,452.0
2020-08-30,290.3,623.1,1068.4,520.0
2020-08-31,476.80000000000007,940.5999999999999,1671.7999999999997,435.0
2020-09-01,963.9000000000001,1486.4999999999998,2964.7000000000003,638.0
2020-09-02,208.0,855.9000000000002,1174.7000000000003,581.0
2020-09-03,253.4,579.9,968.1999999999998,378.0
2020-09-04,402.8999999999999,794.6999999999999,1412.6,539.0
2020-09-05,549.2,858.2,1700.1,559.0
2020-09-06,340.40000000000003,737.8,1259.6999999999998,438.0
2020-09-07,377.1,755.6999999999999,1334.0,466.0
2020-09-08,350.30000000000007,597.8000000000001,1134.5999999999997,339.0
2020-09-09,580.5,881.1999999999998,1771.6,520.0
2020-09-10,591.1,1059.1000000000001,1965.7,668.0
2020-09-11,360.09999999999997,949.3999999999999,1501.3999999999999,646.0
2020-09-12,287.00000000000006,632.5999999999999,1072.7,530.0
2020-09-13,183.6,513.0000000000001,794.3000000000001,405.0
2020-09-14,786.5999999999999,1525.2000000000005,2730.9,831.0
2020-09-15,645.5999999999999,1785.6000000000004,2775.8999999999996,1359.0
2020-09-16,693.5,1289.6,2352.9,955.0
2020-09-17,713.0,976.0000000000001,2069.2,690.0
2020-09-18,661.0,1121.5000000000005,2135.3,753.0
2020-09-19,626.9,1078.9,2040.1999999999996,796.0
2020-09-20,418.30000000000007,843.6,1485.1999999999998,767.0
2020-09-21,803.6999999999999,1507.5,2739.2999999999997,911.0
2020-09-22,275.35,1036.8500000000001,1459.2499999999998,848.0
2020-09-23,195.7,629.6,929.6000000000001,367.0
2020-09-24,287.69999999999993,699.3999999999999,1140.4999999999998,353.0
2020-09-25,449.90000000000003,646.6,1336.1000000000004,464.0
2020-09-26,347.7,457.00000000000006,990.4000000000001,415.0
2020-09-27,228.70000000000002,337.30000000000007,687.6000000000001,372.0
2020-09-28,621.5999999999999,1007.4000000000002,1960.8999999999999,557.0
2020-09-29,744.7,1025.4000000000003,2167.1000000000004,446.0
2020-09-30,276.99999999999994,726.1,1150.9,432.0
2020-10-01,428.1,842.1999999999998,1498.3999999999999,398.0
2020-10-02,810.4,1020.7000000000002,2263.6,348.0
2020-10-03,196.49999999999994,677.4000000000001,978.0999999999998,339.0
2020-10-04,177.19999999999996,468.6000000000001,739.7,190.0
2020-10-05,384.7000000000001,747.3,1337.4999999999998,404.0
2020-10-06,427.50000000000006,765.5000000000001,1420.8999999999999,363.0
2020-10-07,500.00000000000006,876.1,1642.6,464.0
2020-10-08,576.1,808.1999999999999,1691.7,323.0
2020-10-09,739.7,1221.7999999999997,2355.7000000000003,464.0
2020-10-10,756.6,1086.8999999999999,2246.6,386.0
2020-10-11,376.29999999999995,623.9,1200.6999999999998,330.0
2020-10-12,530.9,1025.0,1838.9,385.0
2020-10-13,887.5,1021.5999999999999,2382.5,425.0
2020-10-14,787.9000000000001,1160.4,2368.2999999999997,519.0
2020-10-15,1091.6,1255.4999999999998,2929.100000000001,1123.0
2020-10-16,1029.8999999999999,1345.8999999999999,2925.0999999999995,537.0
2020-10-17,661.0,1033.7,2047.4000000000003,468.0
2020-10-18,436.3,984.1999999999999,1653.4000000000003,506.0
2020-10-19,264.4,867.1,1272.4,797.0
2020-10-20,200.39999999999998,610.5,917.5,697.0
2020-10-21,391.7,891.3000000000001,1491.6999999999998,343.0
2020-10-22,328.09999999999997,835.8000000000001,1338.8999999999999,521.0
2020-10-23,271.00000000000006,795.8999999999999,1211.2,517.0
2020-10-24,112.70000000000002,463.29999999999995,636.5,399.0
2020-10-25,128.5,563.5999999999999,760.7000000000002,330.0
2020-10-26,317.0,786.0999999999998,1271.6999999999998,486.0
2020-10-27,249.8,746.0999999999999,1129.3999999999999,482.0
2020-10-28,251.8,688.3000000000002,1074.5,513.0
2020-10-29,243.9,697.3,1071.0000000000002,450.0
2020-10-30,240.2,650.1999999999999,1018.5999999999997,411.0
2020-10-31,165.3,560.4,813.3999999999999,526.0
2020-11-01,76.90000000000002,314.6000000000001,431.70000000000005,436.0
2020-11-02,157.8,453.9,696.4000000000002,464.0
2020-11-03,481.9,1002.8,1741.9000000000003,514.0
2020-11-04,1576.9,1585.5,4003.8999999999996,766.0
2020-11-05,2333.5999999999995,1639.6999999999998,5217.7,1366.0
2020-11-06,1308.1000000000001,1479.6999999999998,3485.5,1445.0
2020-11-07,1010.9999999999999,1152.9999999999998,2703.1,1073.0
2020-11-08,459.7,785.2000000000002,1489.3999999999996,946.0
2020-11-09,318.0,820.0,1307.6000000000001,448.0
2020-11-10,203.9,794.9,1107.7,457.0
2020-11-11,98.50000000000004,574.3,724.6999999999999,454.0
2020-11-12,133.9,522.1,727.9000000000001,493.0
2020-11-13,187.99999999999997,737.4999999999999,1025.9,477.0
2020-11-14,69.99999999999999,375.09999999999997,482.8,443.0
2020-11-15,55.99999999999999,251.30000000000004,336.79999999999995,322.0
2020-11-16,166.70000000000002,546.9,802.7,441.0
2020-11-17,90.39999999999999,402.50000000000006,541.3000000000001,451.0
2020-11-18,101.70000000000002,377.59999999999997,534.1,546.0
2020-11-19,455.20000000000005,813.8,1511.7,374.0
2020-11-20,246.8,846.9000000000001,1224.6999999999998,394.0
2020-11-21,81.09999999999998,345.7,469.9,293.0
2020-11-22,284.19999999999993,744.6,1180.1000000000001,340.0
2020-11-23,701.6759999999999,1223.424,2299.152,543.5
2020-11-24,574.8960000000001,1189.104,2069.592,438.0
2020-11-25,499.32800000000003,1047.672,1812.306,616.0
2020-11-26,1335.2999999999997,1590.0000000000002,3637.1000000000004,742.0
2020-11-27,2035.0,1568.3,4688.699999999999,804.0
2020-11-28,1080.4,1406.7,3063.2999999999993,1174.0
2020-11-29,545.5999999999999,1222.3000000000002,2059.2000000000003,810.0
2020-11-30,507.4000000000001,868.4999999999999,1646.7000000000003,520.0
2020-12-01,544.5,970.6000000000001,1805.2,491.0
2020-12-02,1247.2000000000003,1355.0,3267.5000000000005,718.0
2020-12-03,446.69999999999993,1190.3,1875.8999999999999,281.0
2020-12-04,379.8,1022.3000000000001,1604.7000000000003,373.0
2020-12-05,1664.8,1353.9,3906.9,383.0
2020-12-06,904.6,1296.3,2683.4,471.0
2020-12-07,1596.0,1503.4,3950.3,637.0
2020-12-08,1399.4,1437.9999999999998,3583.9000000000005,627.0
2020-12-09,597.4999999999999,1195.8000000000002,2112.1000000000004,536.0
2020-12-10,273.0,833.1,1251.1999999999998,553.0
2020-12-11,798.0,1300.1,2523.3,551.0
2020-12-12,1337.6,1414.2,3465.2999999999997,589.0
2020-12-13,158.29999999999998,771.7000000000002,1014.6999999999999,305.0
2020-12-14,201.79999999999998,768.4000000000001,1077.8999999999999,505.0
2020-12-15,264.4,981.5000000000002,1386.7,575.0
2020-12-16,214.2,818.6,1146.4,434.0
2020-12-17,245.10000000000005,718.8,1094.3,447.0
2020-12-18,100.00000000000001,445.4,599.0,376.0
2020-12-19,211.39999999999998,585.3,909.1,412.0
2020-12-20,112.39999999999999,489.2,661.6,318.0
2020-12-21,130.5,520.4,720.7000000000002,237.0
2020-12-22,835.9,1029.4999999999998,2311.6,556.0
2020-12-23,137.2,609.3999999999997,819.7999999999998,260.0
2020-12-24,176.50000000000003,386.7,657.7,191.0
2020-12-25,170.10000000000002,559.3000000000001,819.9,216.0
2020-12-26,52.300000000000004,316.7,396.90000000000003,140.0
2020-12-27,103.59999999999998,484.20000000000005,643.0,199.0
2020-12-28,351.4,863.8000000000002,1402.6,330.0
2020-12-29,379.5,765.5999999999999,1347.7999999999997,474.0
2020-12-30,522.5,1098.3999999999999,1899.8999999999999,401.0
2020-12-31,349.7999999999999,861.0,1397.1,430.0
2021-01-01,332.19999999999993,755.3000000000001,1264.6,547.0
2021-01-02,205.9,630.0000000000001,945.9000000000001,244.0
2021-01-03,211.8,708.9,1033.4,226.0
2021-01-04,226.69999999999996,703.6999999999999,1051.3,175.0
2021-01-05,309.7,744.6999999999999,1219.6999999999998,208.0
2021-01-06,503.20000000000005,860.3,1631.5,328.0
2021-01-07,824.6999999999998,1170.1499999999999,2435.2000000000007,699.0
2021-01-08,906.7000000000002,1215.9,2606.3,743.0
2021-01-09,1035.8000000000002,1366.6999999999998,2955.1000000000004,627.0
2021-01-10,200.60000000000002,805.5000000000001,1113.2999999999997,422.0
2021-01-11,186.5,667.2000000000002,953.1,298.0
2021-01-12,416.40000000000003,959.6,1598.4,295.0
2021-01-13,724.2000000000002,1187.8,2297.8999999999996,481.0
2021-01-14,642.9999999999999,1315.2999999999997,2301.499999999999,221.0
2021-01-15,860.4,1219.3999999999999,2538.9,579.0
2021-01-16,283.4,881.3000000000001,1315.7000000000003,257.0
2021-01-17,242.8,669.8,1042.1000000000001,399.0
2021-01-18,239.8,732.4000000000001,1100.5,382.0
2021-01-19,96.50000000000001,337.29999999999995,485.2,229.0
2021-01-20,75.8,303.0,419.20000000000005,319.0
2021-01-21,190.9,585.0833333333333,877.6166666666667,290.0
2021-01-22,385.3,919.5666666666668,1509.8833333333332,393.0
2021-01-23,574.1,990.7,1870.8999999999996,380.0
2021-01-24,370.8,1066.1,1634.2999999999997,293.0
2021-01-25,802.6,1309.2999999999997,2540.2,416.5
2021-01-26,674.4,1098.2999999999997,2132.6000000000004,355.0
2021-01-27,691.6999999999998,1131.2,2191.3,362.0
2021-01-28,368.70000000000005,712.8,1277.9,321.0
2021-01-29,446.6,742.8,1427.6,403.0
2021-01-30,429.9000000000001,694.6,1353.1999999999998,353.0
2021-01-31,449.7,800.3000000000002,1489.7,392.0
2021-02-01,724.6999999999999,983.0999999999999,2093.8999999999996,605.0
2021-02-02,404.8,723.1,1343.8,518.0
2021-02-03,540.0999999999999,943.0,1771.4,540.0
2021-02-04,434.8,1080.6,1746.8000000000002,410.0
2021-02-05,348.6,788.9000000000001,1323.1999999999998,346.0
2021-02-06,525.3,909.0,1715.0000000000005,382.0
2021-02-07,330.1,572.4,1078.4,371.0
2021-02-08,622.7,985.1000000000003,1939.5000000000002,309.0
2021-02-09,579.8999999999999,1035.2,1924.7000000000003,342.0
2021-02-10,668.9,1134.4,2160.1,823.0
2021-02-11,456.99999999999994,972.3999999999999,1673.1,722.0
2021-02-12,420.59999999999997,811.1999999999998,1456.3999999999999,835.0
2021-02-13,476.2,608.4,1338.6000000000004,524.0
2021-02-14,735.7999999999997,761.6,1889.4000000000008,530.0
2021-02-15,336.99999999999994,759.6999999999999,1276.4999999999998,398.0
2021-02-16,313.09999999999997,579.9,1059.6000000000001,438.0
2021-02-17,280.8,434.29999999999995,864.7000000000002,434.0
2021-02-18,309.79999999999995,547.1,1022.4,445.0
2021-02-19,258.90000000000003,527.0,923.8,467.0
2021-02-20,245.49999999999994,414.99999999999994,791.3999999999999,958.0
2021-02-21,305.09999999999997,704.2,1172.0,710.0
2021-02-22,606.6999999999999,1233.3000000000002,2163.6,770.0
2021-02-23,189.55,473.5999999999999,764.4999999999998,474.0
2021-02-24,101.00000000000001,428.90000000000003,583.8000000000001,590.0
2021-02-25,360.9,912.9000000000001,1466.7,648.0
2021-02-26,603.0,1192.0,2116.3999999999996,726.0
2021-02-27,805.4999999999999,1296.7999999999997,2531.9000000000005,797.0
2021-02-28,342.4,883.4000000000001,1408.6000000000001,663.0
2021-03-01,404.2,863.9999999999999,1483.6,980.0
2021-03-02,698.7297297297298,898.4,1970.85945945946,1061.2876712328766
2021-03-03,803.2702702702703,955.8,2189.1405405405408,854.6301369863014
2021-03-04,677.9513513513513,984.6,2024.9027027027028,657.3698630136986
2021-03-05,496.2986486486486,984.2499999999999,1745.2472972972967,497.71232876712327
2021-03-06,335.05000000000007,985.3499999999998,1498.75,485.0
2021-03-07,320.6,888.1999999999999,1379.8000000000002,569.0
2021-03-08,718.1999999999999,1499.8,2600.8,1142.0
2021-03-09,430.5,1003.6,1663.9999999999998,792.0
2021-03-10,81.5,353.0,478.0000000000001,510.0
2021-03-11,131.9,307.09999999999997,509.29999999999995,572.0
2021-03-12,132.10000000000002,405.0,607.6000000000001,454.0
2021-03-13,130.89999999999998,344.6,545.3000000000001,360.0
2021-03-14,138.99999999999997,427.9,641.5,384.0
2021-03-15,339.5,845.8,1366.6,673.0
2021-03-16,314.7,741.6,1224.1,706.0
2021-03-17,457.7000000000001,859.4000000000002,1560.7000000000003,848.0
2021-03-18,399.0999999999999,838.1,1450.2,731.0
2021-03-19,378.6,905.6,1486.1000000000001,459.0
2021-03-20,323.99999999999994,877.3,1374.1,588.0
2021-03-21,180.60000000000002,656.6,933.5000000000001,472.0
2021-03-22,413.3999999999999,1038.0,1672.0999999999997,843.0
2021-03-23,188.50000000000003,789.8000000000001,1079.6000000000001,779.0
2021-03-24,158.2,670.6000000000001,913.6,817.0
2021-03-25,127.59999999999998,541.3000000000001,737.0999999999999,479.0
2021-03-26,104.49999999999999,382.59999999999997,543.0999999999999,411.0
2021-03-27,105.00000000000001,321.2,482.50000000000006,493.0
2021-03-28,42.099999999999994,185.99999999999997,250.40000000000003,564.0
2021-03-29,149.10000000000002,559.0,787.6000000000001,656.0
2021-03-30,1038.7,1856.3000000000002,3449.2999999999993,1003.0
2021-03-31,1375.0,2251.3,4359.599999999999,1351.0
2021-04-01,445.8,944.8,1628.5,999.0
2021-04-02,178.30000000000007,509.0,782.6,445.0
2021-04-03,177.70000000000002,584.9,857.6999999999999,600.0
2021-04-04,138.99999999999997,534.1999999999999,747.4999999999998,634.0
2021-04-05,131.9,350.70000000000005,552.8000000000001,441.0
2021-04-06,301.20000000000005,598.6,1059.7999999999997,474.0
2021-04-07,409.6,863.3000000000001,1491.3,506.0
2021-04-08,139.99999999999997,546.9999999999999,761.7000000000002,451.0
2021-04-09,258.70000000000005,668.9,1066.0000000000002,425.0
2021-04-10,234.39999999999995,626.3000000000001,985.9000000000001,422.0
2021-04-11,168.80000000000004,513.2,772.0000000000002,282.0
2021-04-12,638.0999999999999,1226.7,2205.2999999999997,500.0
2021-04-13,591.6,1331.7999999999997,2238.8999999999996,713.0
2021-04-14,543.9000000000001,1151.3,1985.2,668.0
2021-04-15,582.6,1069.2,1962.3999999999999,588.0
2021-04-16,496.10000000000014,1086.6,1847.0000000000002,574.0
2021-04-17,341.59999999999997,945.8,1469.8000000000002,426.0
2021-04-18,323.29999999999995,881.6,1377.3999999999999,442.0
2021-04-19,551.8999999999999,1311.5000000000002,2157.4,944.0
2021-04-20,665.7000000000003,1749.1000000000001,2769.7000000000007,1401.0
2021-04-21,490.9999999999999,1321.7,2073.5,1458.0
2021-04-22,366.8,823.4,1385.7999999999997,782.0
2021-04-23,481.2,1033.3999999999999,1771.1000000000004,690.0
2021-04-24,306.4,824.1,1293.9,689.0
2021-04-25,239.90000000000003,517.4,885.2,468.0
2021-04-26,368.59999999999997,685.0000000000001,1249.9,557.0
2021-04-27,463.90000000000003,1271.6999999999998,1983.1999999999996,805.0
2021-04-28,564.1999999999999,1123.6999999999996,1988.6,885.0
2021-04-29,533.6,888.3999999999999,1706.5000000000002,570.0
2021-04-30,411.3,993.1000000000003,1624.0,659.0
2021-05-01,384.0,922.5000000000001,1510.9999999999998,608.0
2021-05-02,201.1,793.7999999999998,1101.6000000000001,535.0
2021-05-03,63.4,256.7,353.90000000000003,585.0
2021-05-04,324.5000000000001,502.5,1000.2999999999998,450.0
2021-05-05,517.6999999999999,790.9999999999998,1584.6999999999998,386.0
2021-05-06,557.9000000000001,849.0,1704.5999999999997,530.4943820224719
2021-05-07,379.29999999999995,755.3000000000002,1336.9,533.6629213483146
2021-05-08,133.4,370.6000000000001,575.1999999999999,417.1685393258427
2021-05-09,86.50000000000001,287.4,419.59999999999997,300.6741573033708
2021-05-10,105.5,323.70000000000005,485.90000000000003,530.0
2021-05-11,164.85,465.89999999999986,718.9000000000001,532.0
2021-05-12,195.09999999999997,417.7,716.8000000000001,528.0
2021-05-13,460.9000000000001,1038.6999999999998,1745.9,599.0
2021-05-14,454.99999999999994,917.1,1614.6000000000001,602.0
2021-05-15,269.70000000000005,595.4,1009.0000000000001,457.0
2021-05-16,127.8,322.0,518.1,371.0
2021-05-17,606.2999999999998,882.0999999999998,1812.1000000000001,502.2247191011236
2021-05-18,347.5000000000001,692.8,1226.4999999999998,613.4831460674159
2021-05-19,631.7,941.6,1910.7,665.2584269662924
2021-05-20,171.4,430.8999999999999,693.6999999999999,717.0337078651687
2021-05-21,129.29999999999998,256.3,454.80000000000007,557.0
2021-05-22,759.4,836.2,2000.2,437.0
2021-05-23,104.30000000000003,259.4,419.2,380.0
2021-05-24,265.29999999999995,538.1,945.3000000000001,367.5
2021-05-25,407.40000000000003,694.4,1318.9999999999995,414.0
2021-05-26,686.9,946.4000000000001,1999.4,482.0
2021-05-27,652.9,1254.2,2255.7999999999997,722.0
2021-05-28,697.8000000000001,1336.3999999999999,2406.7,813.0
2021-05-29,369.3,925.9000000000001,1492.1,766.0
2021-05-30,217.3,445.90000000000003,779.0999999999999,688.0
2021-05-31,201.6,561.0,869.8999999999999,781.0
2021-06-01,401.0,963.3999999999999,1578.4,910.0
2021-06-02,336.3,1135.0,1650.9000000000003,965.0
2021-06-03,362.3571428571429,639.8,1196.342857142857,675.0
2021-06-04,880.4428571428571,1174.4,2524.257142857143,447.0
2021-06-05,435.70000000000005,907.8999999999999,1576.0,563.0
2021-06-06,150.6,511.8,742.6999999999999,359.0
2021-06-07,137.60000000000002,503.49999999999994,714.3,392.0
2021-06-08,311.8,692.3,1170.6999999999998,468.0
2021-06-09,311.5,681.4,1159.0,464.0
2021-06-10,287.59999999999997,478.20000000000005,918.8000000000002,312.0
2021-06-11,382.90000000000003,574.2,1162.1999999999998,349.0
2021-06-12,580.3527777777779,938.6194444444445,1828.8416666666667,514.0
2021-06-13,565.5,1346.7,2213.1000000000004,555.0
2021-06-14,604.3972222222222,946.4305555555555,1873.0083333333334,576.0
2021-06-15,429.59999999999997,924.9000000000002,1583.6000000000001,713.0
2021-06-16,228.1,763.6,1113.4,572.0
2021-06-17,685.8,991.8,2043.4999999999998,469.0
2021-06-18,619.2,1032.2999999999997,1981.9999999999998,201.0
2021-06-19,459.2999999999999,778.5,1482.7,401.0
2021-06-20,305.4,589.6,1057.8000000000002,322.0
2021-06-21,464.29999999999995,771.3000000000002,1482.8999999999999,423.0
2021-06-22,529.5999999999999,926.4,1738.6000000000001,601.0
2021-06-23,537.8,1048.1000000000001,1872.6999999999996,641.0
2021-06-24,563.8,998.1000000000003,1862.6999999999998,651.0
2021-06-25,588.3,830.3,1732.2000000000005,330.45454545454544
2021-06-26,314.70000000000005,644.4999999999999,1127.6,424.49999999999994
2021-06-27,278.99999999999994,672.1999999999999,1100.1000000000001,522.681818181818
2021-06-28,558.1,866.0999999999999,1721.4999999999998,620.8636363636364
2021-06-29,599.6999999999999,846.0999999999999,1765.4999999999998,554.0
2021-06-30,16.8,35.3,61.0,17.0
