MeasurementDateGMT,Greenwich - Fiveways Sidcup Rd A20: Nitric Oxide (ug/m3),Greenwich - Fiveways Sidcup Rd A20: Nitrogen Dioxide (ug/m3),Greenwich - Fiveways Sidcup Rd A20: Oxides of Nitrogen (ug/m3),Greenwich - Fiveways Sidcup Rd A20: PM10 Particulate (ug/m3)
2020-03-26,621.4999999999998,924.2999999999998,1877.7,1214.1999999999998
2020-03-27,526.9999999999999,779.2000000000002,1586.9,1117.2999999999997
2020-03-28,190.40000000000003,300.29999999999995,592.4000000000001,721.1999999999998
2020-03-29,104.70000000000002,136.40000000000003,297.20000000000005,454.40000000000003
2020-03-30,329.09999999999997,491.80000000000007,996.5000000000001,439.09999999999997
2020-03-31,435.50000000000006,645.8000000000002,1313.2,609.5999999999999
2020-04-01,539.5000000000001,871.9000000000001,1699.2000000000003,562.1999999999999
2020-04-02,318.80000000000007,538.2,1027.1,427.69999999999993
2020-04-03,384.00000000000006,667.1999999999999,1256.1999999999998,550.6
2020-04-04,207.9,390.9,710.0000000000002,536.2
2020-04-05,53.19999999999999,221.0,302.30000000000007,527.1
2020-04-06,188.0,378.4,666.5,477.6000000000001
2020-04-07,732.8,1026.5,2150.0,842.2000000000002
2020-04-08,746.4,1319.7,2463.6,1562.8
2020-04-09,754.8000000000001,1140.1,2297.399999999999,1598.9999999999998
2020-04-10,374.49999999999994,832.0999999999999,1406.2000000000003,1357.6999999999998
2020-04-11,463.80000000000007,857.1999999999999,1567.9999999999998,926.5000000000002
2020-04-12,109.10000000000002,357.2,524.4,709.7
2020-04-13,162.4,135.6,384.79999999999995,560.4000000000001
2020-04-14,413.59999999999997,535.1,1169.4000000000003,541.8
2020-04-15,612.95,856.5000000000001,1796.0500000000006,895.5
2020-04-16,719.9,1161.8,2266.2000000000003,1494.6999999999998
2020-04-17,353.90000000000003,416.29999999999995,959.0999999999999,712.5999999999999
2020-04-18,394.3999999999999,521.9,1126.5,815.6999999999999
2020-04-19,196.39999999999998,367.4,668.7000000000002,725.7999999999998
2020-04-20,388.5,485.5,1081.4,808.8999999999999
2020-04-21,474.9,671.8,1400.2999999999997,956.9
2020-04-22,657.0,886.0,1893.9999999999995,1055.6000000000001
2020-04-23,644.6000000000001,980.2999999999998,1968.9000000000003,1077.3
2020-04-24,715.4000000000001,1160.7000000000003,2257.2000000000007,1080.3000000000002
2020-04-25,343.7,504.50000000000006,1031.5,587.3000000000001
2020-04-26,265.4,488.69999999999993,896.0999999999999,627.0
2020-04-27,372.6,674.6999999999999,1246.1999999999998,748.2999999999998
2020-04-28,511.19999999999993,594.9,1379.0999999999997,372.6
2020-04-29,154.29999999999998,295.89999999999986,532.1,415.50000000000006
2020-04-30,95.7,220.4,366.40000000000003,354.4
2020-05-01,75.56551724137931,197.09655172413792,313.8724137931035,401.83793103448284
2020-05-02,234.83448275862068,411.803448275862,771.7275862068965,433.2620689655173
2020-05-03,194.99999999999997,432.40000000000003,731.8,456.99999999999994
2020-05-04,467.29999999999995,641.6000000000001,1357.6999999999998,564.1
2020-05-05,332.79999999999995,435.5,945.7,546.0000000000001
2020-05-06,538.1,753.8999999999999,1578.7,723.9000000000001
2020-05-07,416.4,714.4,1352.4999999999998,744.8000000000001
2020-05-08,242.1,713.9,1085.3,646.8
2020-05-09,346.90000000000003,877.2000000000002,1408.8000000000002,1003.3000000000003
2020-05-10,148.50000000000003,502.70000000000005,730.2,759.1999999999999
2020-05-11,424.6,459.79999999999995,1110.9,491.19999999999993
2020-05-12,417.00000000000006,682.5,1322.2999999999995,426.0
2020-05-13,420.69999999999993,611.8,1256.3999999999999,443.80000000000007
2020-05-14,553.3000000000001,680.8,1529.2,428.6
2020-05-15,547.6999999999999,945.0,1784.9999999999998,517.5
2020-05-16,328.1,670.2,1173.1000000000001,470.8999999999999
2020-05-17,194.59999999999997,493.9,792.0,409.2
2020-05-18,317.9,606.8000000000001,1094.2999999999997,433.3
2020-05-19,393.4,654.0999999999999,1256.7999999999997,446.99999999999994
2020-05-20,294.3499999999999,604.8499999999999,1055.95,435.7
2020-05-21,388.6999999999999,694.8000000000001,1290.8000000000002,656.9999999999999
2020-05-22,155.0,211.4,449.1000000000001,679.0999999999999
2020-05-23,189.09999999999997,105.5,395.3,537.0000000000001
2020-05-24,238.2,400.90000000000003,766.4,540.4000000000001
2020-05-25,293.8,517.2,967.7,564.4
2020-05-26,490.9,721.4000000000001,1474.1,561.6999999999999
2020-05-27,813.8999999999999,1156.2999999999995,2404.7000000000003,698.1999999999999
2020-05-28,1058.4,775.4,2397.9000000000005,612.5999999999999
2020-05-29,861.4,842.4000000000001,2162.8,644.6999999999999
2020-05-30,595.6999999999999,737.2,1650.0999999999995,710.4
2020-05-31,386.20000000000005,484.19999999999993,1076.7,601.5
2020-06-01,653.9,733.9000000000001,1736.1999999999998,615.9
2020-06-02,324.2,618.9000000000001,1116.1,581.4999999999999
2020-06-03,580.9000000000001,817.9000000000001,1708.8000000000006,656.5000000000001
2020-06-04,302.2,324.6000000000001,788.0,374.1000000000001
2020-06-05,416.49999999999994,476.8,1115.65,360.7499999999999
2020-06-06,272.6,358.09999999999997,775.6,297.9
2020-06-07,288.7999999999999,450.7000000000001,893.9,352.49999999999994
2020-06-08,369.2,568.8000000000001,1135.1999999999998,460.40000000000003
2020-06-09,794.7000000000002,963.8,2182.3,566.8000000000001
2020-06-10,290.3,709.1999999999999,1154.8999999999999,542.0
2020-06-11,670.05,860.2,1887.5499999999995,720.5999999999998
2020-06-12,675.9999999999999,884.3000000000002,1920.7999999999997,914.5000000000001
2020-06-13,271.70000000000005,586.4,1002.6999999999998,516.5999999999999
2020-06-14,109.90000000000002,460.8,629.3000000000001,495.8
2020-06-15,392.4000000000001,681.5999999999999,1283.6,483.6
2020-06-16,257.40000000000003,558.6,953.0,472.5999999999999
2020-06-17,735.8,1065.4,2193.5000000000005,564.8000000000002
2020-06-18,282.09999999999997,623.4,1056.1000000000001,396.09999999999997
2020-06-19,149.30000000000004,337.5,566.8000000000001,416.3
2020-06-20,122.80000000000001,325.9,514.0999999999999,409.69999999999993
2020-06-21,130.90000000000003,262.79999999999995,462.8999999999999,417.59999999999997
2020-06-22,225.40000000000006,394.5999999999999,740.4000000000001,589.9999999999999
2020-06-23,373.1,663.8000000000001,1235.9000000000003,629.4000000000001
2020-06-24,873.6,1548.1000000000004,2887.8999999999996,990.1000000000001
2020-06-25,841.3000000000002,1675.3,2965.000000000001,1054.1000000000001
2020-06-26,269.80000000000007,853.5,1267.1000000000001,673.4
2020-06-27,76.19999999999999,186.70000000000005,303.0999999999999,423.8999999999999
2020-06-28,63.3,142.7,240.2,392.20000000000005
2020-06-29,186.6,246.8,532.9,459.90000000000003
2020-06-30,363.00000000000006,407.7,964.2000000000002,360.7
2020-07-01,270.3,345.40000000000003,759.5999999999999,359.7
2020-07-02,402.5,516.0999999999999,1133.2,386.09999999999997
2020-07-03,217.60000000000002,319.5,653.2000000000002,455.30000000000007
2020-07-04,99.99999999999999,143.10000000000002,296.6,321.6
2020-07-05,140.70000000000002,137.4,353.1000000000001,439.2
2020-07-06,366.5999999999999,364.9,927.1999999999999,465.10000000000014
2020-07-07,410.5,603.2999999999998,1233.0999999999997,473.7000000000001
2020-07-08,571.9000000000001,443.49999999999994,1320.0,372.90000000000003
2020-07-09,271.7,239.60000000000002,656.7,377.30000000000007
2020-07-10,347.1,395.40000000000003,927.4,362.5
2020-07-11,438.6,561.9,1234.3999999999999,621.3000000000001
2020-07-12,537.5,696.4000000000001,1520.5,515.1999999999999
2020-07-13,429.2,568.8000000000001,1226.9,415.2000000000001
2020-07-14,311.1999999999999,439.1,916.3000000000001,421.30000000000007
2020-07-15,518.7,520.6,1316.1,377.70000000000005
2020-07-16,435.99999999999994,492.09999999999997,1160.4000000000003,383.7
2020-07-17,600.3000000000001,672.4,1593.2000000000003,556.7
2020-07-18,359.8,396.59999999999997,948.3000000000001,457.1999999999999
2020-07-19,371.3,439.59999999999997,1009.1999999999999,383.8
2020-07-20,489.3999999999999,548.1,1298.5,466.8
2020-07-21,584.1999999999999,760.9999999999999,1656.5,538.2999999999998
2020-07-22,293.20000000000005,483.1,932.1999999999999,496.90000000000003
2020-07-23,276.1,486.1999999999999,909.5,505.90000000000003
2020-07-24,387.7,359.59999999999997,954.1,406.5
2020-07-25,165.89999999999998,169.29999999999998,424.0,314.2
2020-07-26,187.79999999999998,161.0,448.90000000000003,409.7
2020-07-27,159.9,137.4,383.1,426.29999999999995
2020-07-28,432.0,305.0,966.9999999999999,400.19999999999993
2020-07-29,525.0000000000001,614.3,1419.0999999999997,429.29999999999995
2020-07-30,452.3,642.1,1337.8000000000002,442.00000000000006
2020-07-31,494.7,944.8000000000001,1703.7999999999997,841.3000000000002
2020-08-01,266.49999999999994,260.29999999999995,668.6999999999999,418.20000000000005
2020-08-02,236.10000000000002,211.79999999999998,573.8,366.4
2020-08-03,323.7,347.6,843.8000000000001,388.65
2020-08-04,317.5,357.5,844.0999999999999,452.3
2020-08-05,137.4,177.69999999999996,388.7000000000001,372.2
2020-08-06,322.59999999999997,398.00000000000006,892.9,409.9999999999999
2020-08-07,880.0999999999999,1448.1000000000001,2797.0,823.4
2020-08-08,565.0,1446.7000000000003,2313.1,1103.1999999999998
2020-08-09,401.2,756.0,1371.0,965.6000000000001
2020-08-10,625.0999999999999,1163.5,2122.2000000000003,1151.3999999999999
2020-08-11,795.8999999999999,1861.6000000000001,3081.4999999999995,1443.0
2020-08-12,607.9,1482.6,2414.9000000000005,1511.3999999999999
2020-08-13,437.30000000000007,1060.9999999999998,1731.7999999999997,1095.7
2020-08-14,287.9,487.1000000000001,927.9,598.3999999999999
2020-08-15,355.5,563.7,1108.9,792.5000000000001
2020-08-16,339.74999999999994,585.9499999999999,1106.9499999999998,866.9738095238095
2020-08-17,343.8,528.1999999999999,1055.3999999999999,633.9761904761906
2020-08-18,232.30000000000004,287.5,643.6,612.2619047619048
2020-08-19,381.09999999999997,362.5,946.5,590.547619047619
2020-08-20,211.99999999999997,332.49999999999994,657.9000000000001,568.8333333333334
2020-08-21,96.89999999999998,150.60000000000002,299.49999999999994,547.1190476190475
2020-08-22,95.4,169.70000000000002,315.9,525.404761904762
2020-08-23,167.50000000000003,173.29999999999998,429.9,503.6904761904762
2020-08-24,267.99999999999994,331.45000000000005,742.5499999999998,481.97619047619054
2020-08-25,67.6,108.5,212.0,460.2619047619047
2020-08-26,411.79999999999995,468.8,1099.9,438.5476190476191
2020-08-27,361.09999999999997,460.7,1014.7999999999998,473.2571428571428
2020-08-28,353.6000000000001,359.1,901.1,357.9
2020-08-29,85.60000000000001,121.59999999999998,252.19999999999996,359.1
2020-08-30,43.199999999999996,91.0,156.99999999999997,428.0
2020-08-31,585.7,723.6999999999999,1621.9,442.0
2020-09-01,907.0000000000001,925.1,2315.6999999999994,582.0999999999999
2020-09-02,435.80000000000007,690.0,1358.3999999999996,478.3999999999999
2020-09-03,149.00000000000003,226.8,455.1,381.8999999999999
2020-09-04,419.5,398.20000000000005,1041.5,468.59999999999997
2020-09-05,458.9,514.9,1219.0,486.79999999999995
2020-09-06,357.3,512.6,1060.6999999999998,445.19999999999993
2020-09-07,534.4,505.50000000000006,1325.2,395.69999999999993
2020-09-08,424.49999999999994,384.2,1035.1000000000001,355.79999999999995
2020-09-09,462.70000000000005,511.5,1221.1,415.6
2020-09-10,1025.6,1141.6000000000001,2714.0000000000005,616.1
2020-09-11,736.5999999999998,914.4000000000001,2043.4999999999998,530.2
2020-09-12,275.9,388.0,811.2000000000002,396.0999999999999
2020-09-13,233.7,418.19999999999993,776.7,396.9999999999999
2020-09-14,1422.7000000000003,1482.8,3664.3,738.0999999999999
2020-09-15,1362.0999999999997,2098.1,4187.1,1458.8
2020-09-16,1016.8999999999999,1683.2,3242.4999999999995,1016.1999999999999
2020-09-17,1014.9,881.4,2437.1000000000004,707.1
2020-09-18,1193.2000000000003,1124.1,2953.799999999999,745.8
2020-09-19,594.1999999999999,777.0000000000001,1688.3999999999999,781.9000000000001
2020-09-20,552.3000000000001,758.9,1605.9999999999998,760.5
2020-09-21,1431.1000000000001,1713.2,3907.4,788.0999999999999
2020-09-22,949.8000000000001,1391.4999999999998,2847.5000000000005,699.2
2020-09-23,186.80000000000004,369.0999999999999,655.5,390.40000000000003
2020-09-24,300.9000000000001,414.8,876.0,315.40000000000003
2020-09-25,332.3,488.30000000000007,997.8000000000003,380.70000000000005
2020-09-26,179.00000000000003,282.2999999999999,556.5,366.8999999999999
2020-09-27,56.8,140.99999999999997,228.29999999999998,352.99999999999994
2020-09-28,622.9000000000001,765.1000000000001,1719.9999999999998,482.6
2020-09-29,594.1,683.9999999999998,1594.7,470.00000000000006
2020-09-30,149.7,287.3,517.3000000000001,371.8999999999999
2020-10-01,461.09999999999997,577.4000000000001,1284.7,391.20000000000005
2020-10-02,962.5999999999999,900.0,2375.7999999999997,416.6
2020-10-03,322.8,637.3000000000001,1131.8,327.7000000000001
2020-10-04,33.63343057176196,198.00495915986,249.38098016336053,209.7724137931034
2020-10-05,41.072345390898484,199.88961493582266,263.0492415402567,226.68803245436106
2020-10-06,49.10408401400234,206.308284714119,281.80116686114354,231.4782961460446
2020-10-07,57.13582263710619,212.7269544924154,300.5530921820304,236.26855983772816
2020-10-08,65.16756126021004,219.14562427071183,319.3050175029173,241.05882352941177
2020-10-09,73.19929988331387,225.56429404900814,338.0569428238039,245.84908722109532
2020-10-10,81.23103850641775,231.98296382730453,356.8088681446907,250.6393509127789
2020-10-11,89.2627771295216,238.40163360560092,375.5607934655775,255.42961460446247
2020-10-12,97.29451575262546,244.82030338389734,394.3127187864644,260.21987829614596
2020-10-13,105.32625437572928,251.2389731621937,413.0646441073513,265.01014198782957
2020-10-14,113.35799299883313,257.6576429404901,431.81656942823815,269.8004056795132
2020-10-15,121.38973162193699,264.0763127187864,450.56849474912485,274.5906693711968
2020-10-16,129.42147024504084,270.4949824970828,469.32042007001166,279.38093306288033
2020-10-17,137.4532088681447,276.91365227537926,488.07234539089836,284.1711967545639
2020-10-18,145.48494749124856,283.3323220536756,506.8242707117852,288.96146044624743
2020-10-19,153.5166861143524,289.750991831972,525.5761960326721,293.75172413793103
2020-10-20,161.54842473745623,296.16966161026846,544.3281213535589,298.5419878296146
2020-10-21,169.58016336056005,302.58833138856477,563.080046674446,303.33225152129813
2020-10-22,177.61190198366393,309.0070011668611,581.8319719953325,308.12251521298174
2020-10-23,185.64364060676775,315.42567094515755,600.5838973162195,312.9127789046653
2020-10-24,193.67537922987168,321.8443407234539,619.335822637106,317.7030425963489
2020-10-25,201.7071178529755,328.2630105017503,638.0877479579927,322.4933062880324
2020-10-26,209.73885647607938,334.68168028004675,656.8396732788799,327.28356997971594
2020-10-27,217.77059509918323,341.1003500583431,675.5915985997665,332.0738336713996
2020-10-28,225.80233372228702,347.51901983663936,694.3435239206538,336.86409736308315
2020-10-29,233.83407234539092,353.9376896149359,713.0954492415402,341.6543610547667
2020-10-30,241.86581096849474,360.35635939323225,731.8473745624269,346.4446247464503
2020-10-31,249.8975495915986,366.77502917152856,750.5992998833138,351.23488843813385
2020-11-01,257.92928821470247,373.193698949825,769.3512252042003,356.0251521298174
2020-11-02,265.9610268378063,379.61236872812145,788.1031505250877,360.815415821501
2020-11-03,273.99276546091016,386.0310385064177,806.8550758459742,365.60567951318455
2020-11-04,282.02450408401404,392.4497082847141,825.6070011668617,370.39594320486816
2020-11-05,290.0562427071178,398.86837806301054,844.3589264877478,375.1862068965517
2020-11-06,298.08798133022174,405.28704784130684,863.1108518086342,379.97647058823526
2020-11-07,306.11971995332556,411.70571761960326,881.8627771295216,384.76673427991886
2020-11-08,314.1514585764294,418.1243873978997,900.614702450408,389.5569979716024
2020-11-09,322.1831971995333,424.54305717619604,919.3666277712955,394.347261663286
2020-11-10,330.21493582263713,430.9617269544924,938.1185530921819,399.13752535496957
2020-11-11,338.246674445741,437.3803967327888,956.8704784130695,403.9277890466532
2020-11-12,346.2784130688448,443.79906651108513,975.6224037339555,408.7180527383367
2020-11-13,354.3101516919487,450.21773628938155,994.3743290548418,413.5083164300203
2020-11-14,362.3418903150525,456.636406067678,1013.1262543757294,439.50060851926975
2020-11-15,370.3736289381564,463.0550758459744,1031.8781796966157,289.5999999999999
2020-11-16,378.40536756126016,469.47374562427063,1050.6301050175034,355.2
2020-11-17,386.43710618436404,475.8924154025671,1069.3820303383895,356.0
2020-11-18,394.46884480746786,482.3110851808635,1088.1339556592766,496.7000000000001
2020-11-19,402.5005834305718,488.72975495915983,1106.8858809801632,373.2999999999999
2020-11-20,410.5323220536756,495.1484247374563,1125.6378063010495,337.1
2020-11-21,418.5640606767795,501.5670945157527,1144.3897316219372,312.59999999999997
2020-11-22,426.5957992998833,507.98576429404903,1163.1416569428238,366.09999999999997
2020-11-23,434.6275379229872,514.4044340723453,1181.8935822637109,754.4847826086956
2020-11-24,442.65927654609095,520.8231038506419,1200.6455075845972,813.7478260869565
2020-11-25,450.6910151691949,527.2417736289382,1219.3974329054843,779.104347826087
2020-11-26,458.7227537922987,533.6604434072347,1238.1493582263706,744.4608695652174
2020-11-27,466.7544924154025,540.079113185531,1256.9012835472574,709.8173913043479
2020-11-28,474.7862310385064,546.4977829638273,1275.6532088681452,675.1739130434783
2020-11-29,482.8179696616103,552.9164527421237,1294.4051341890313,828.7608695652173
2020-11-30,490.8497082847141,559.3351225204201,1313.1570595099183,555.1999999999999
2020-12-01,498.881446907818,565.7537922987165,1331.9089848308051,410.19999999999993
2020-12-02,506.9131855309219,572.1724620770129,1350.6609101516922,645.0
2020-12-03,514.9449241540258,578.5911318553093,1369.4128354725783,341.80000000000007
2020-12-04,522.9766627771295,585.0098016336057,1388.1647607934653,355.3
2020-12-05,531.0084014002334,591.428471411902,1406.916686114353,424.5
2020-12-06,539.0401400233371,597.8471411901984,1425.6686114352385,470.70000000000005
2020-12-07,547.0718786464411,604.2658109684947,1444.4205367561256,560.1999999999999
2020-12-08,555.103617269545,610.6844807467911,1463.1724620770128,629.4
2020-12-09,563.1353558926487,617.1031505250875,1481.9243873978999,488.00000000000006
2020-12-10,571.1670945157525,623.521820303384,1500.676312718786,512.9
2020-12-11,579.1988331388565,629.9404900816802,1519.428238039673,445.59999999999997
2020-12-12,587.2305717619605,636.3591598599767,1538.1801633605608,462.09999999999997
2020-12-13,595.2623103850642,642.777829638273,1556.9320886814462,288.4
2020-12-14,522.1036172695449,636.884480746791,1438.5724620770125,377.7
2020-12-15,393.8,607.2,1211.4,416.9
2020-12-16,231.9,512.6999999999999,868.7,347.90000000000003
2020-12-17,262.0,545.8000000000001,947.7,366.19999999999993
2020-12-18,171.39999999999998,370.8000000000001,633.5000000000001,312.5
2020-12-19,136.99999999999997,403.6,613.7,386.30000000000007
2020-12-20,104.3,429.8000000000001,590.1000000000001,304.0999999999999
2020-12-21,132.2,375.9,578.2,220.99999999999994
2020-12-22,1237.6000000000001,773.5,2671.0000000000005,434.69999999999993
2020-12-23,275.2,554.3,976.0999999999999,259.7
2020-12-24,207.8,419.8,739.0000000000001,231.6
2020-12-25,221.20000000000002,536.7,876.0,345.49999999999994
2020-12-26,64.30000000000001,363.70000000000005,461.99999999999983,210.7
2020-12-27,174.10000000000002,410.99999999999994,677.8999999999999,276.70000000000005
2020-12-28,613.4000000000002,807.1,1748.0,399.09999999999997
2020-12-29,582.9000000000001,761.5,1654.9999999999998,447.9
2020-12-30,1125.8,881.5,2607.9999999999995,536.5
2020-12-31,1098.3000000000002,1051.4999999999998,2735.8000000000006,603.6999999999999
2021-01-01,511.70000000000005,753.5000000000002,1537.8,670.4000000000001
2021-01-02,388.7,691.6,1287.7,316.1
2021-01-03,610.5,698.6999999999999,1635.2000000000003,343.29999999999995
2021-01-04,590.9,629.5,1535.6000000000004,296.3
2021-01-05,237.3,462.6,826.5,253.20000000000002
2021-01-06,856.0,801.8999999999999,2113.9000000000005,404.9000000000001
2021-01-07,1218.1999999999998,936.6999999999999,2805.0,589.5
2021-01-08,1954.1000000000004,1108.3999999999999,4104.6,648.9
2021-01-09,1529.4999999999998,1095.1000000000001,3440.3,607.5
2021-01-10,501.6,796.3,1565.6,442.59999999999997
2021-01-11,344.79999999999995,461.29999999999995,990.0000000000001,292.49999999999994
2021-01-12,577.4000000000001,806.8999999999999,1692.1,286.59999999999997
2021-01-13,1171.1,1045.1,2840.8,414.09999999999997
2021-01-14,898.7999999999998,877.7,2256.9999999999995,199.91904761904763
2021-01-15,1705.2,1036.1,3650.4,206.4666666666667
2021-01-16,426.99999999999994,656.7,1311.2,220.63809523809522
2021-01-17,316.7,602.6,1088.7,234.8095238095238
2021-01-18,397.90000000000003,599.5,1209.5000000000002,248.98095238095235
2021-01-19,137.2,386.40000000000003,596.1,264.2357142857143
2021-01-20,115.7,347.09999999999997,524.8,313.79999999999995
2021-01-21,264.9,495.2000000000001,901.6999999999998,344.30000000000007
2021-01-22,733.8000000000001,711.0,1836.3000000000002,407.8
2021-01-23,941.4999999999999,874.3999999999999,2317.6,432.99999999999994
2021-01-24,542.7,872.5000000000002,1704.6000000000001,396.09999999999997
2021-01-25,843.7000000000002,848.1999999999999,2142.2000000000003,480.49999999999994
2021-01-26,699.5999999999999,792.1999999999998,1865.1999999999998,355.2
2021-01-27,1001.0,842.1999999999999,2377.5000000000005,428.2
2021-01-28,398.0,566.0000000000001,1176.3,340.6000000000001
2021-01-29,496.3,569.1,1329.8,402.69999999999993
2021-01-30,453.7,617.5000000000001,1313.9,386.0
2021-01-31,492.59999999999997,663.4,1419.0000000000002,478.49999999999994
2021-02-01,688.8000000000001,834.5999999999999,1890.6000000000001,571.4
2021-02-02,276.69999999999993,531.9999999999999,956.1000000000001,518.1
2021-02-03,477.20000000000005,702.9999999999999,1434.3000000000002,493.8999999999999
2021-02-04,267.3,581.5999999999999,991.2,384.29999999999995
2021-02-05,466.20000000000005,641.6000000000001,1356.6000000000004,378.0
2021-02-06,828.6999999999999,859.4999999999999,2129.8999999999996,462.0
2021-02-07,168.90000000000003,392.5,651.4,301.00000000000006
2021-02-08,651.2,913.3999999999999,1911.8000000000002,339.3
2021-02-09,599.2,966.7000000000002,1885.6000000000001,359.29999999999995
2021-02-10,1055.6,1308.2,2926.7999999999997,511.59999999999997
2021-02-11,903.8000000000001,1137.8000000000002,2524.0,727.8
2021-02-12,628.3999999999999,848.1999999999997,1811.3000000000004,763.3000000000001
2021-02-13,280.90000000000003,634.4999999999999,1064.6000000000001,623.5
2021-02-14,44.7,382.70000000000005,450.70000000000005,493.9
2021-02-15,211.59999999999997,645.3,969.8999999999999,375.8999999999999
2021-02-16,164.89999999999998,549.7000000000002,802.2,433.8999999999999
2021-02-17,106.0,446.6,609.1999999999999,409.09999999999997
2021-02-18,224.5,563.2,907.4,343.90000000000003
2021-02-19,176.2,512.2,782.9,438.5999999999999
2021-02-20,72.59999999999998,369.09999999999997,480.5,852.3000000000001
2021-02-21,210.70000000000002,682.1999999999999,1005.3,729.7
2021-02-22,498.3000000000001,1083.9000000000003,1847.7,672.2000000000002
2021-02-23,184.10000000000002,512.7,795.0000000000001,397.9
2021-02-24,214.14999999999998,561.0,888.2499999999998,525.3
2021-02-25,728.0999999999999,1116.9,2233.2999999999997,589.9
2021-02-26,1566.5,1612.1000000000001,4014.1,784.8999999999999
2021-02-27,1849.1000000000001,1661.8,4497.200000000001,1051.2999999999997
2021-02-28,719.7999999999998,1067.8000000000002,2171.0999999999995,771.3
2021-03-01,926.3000000000001,961.5000000000001,2382.0,1062.0999999999997
2021-03-02,1986.3000000000002,1272.7,4318.0,1365.4999999999998
2021-03-03,1839.5,1337.8999999999999,4158.0,1150.8
2021-03-04,597.5000000000001,882.2,1797.9999999999998,447.40000000000003
2021-03-05,935.0000000000001,1083.1,2517.4000000000005,611.9999999999999
2021-03-06,1039.8,1340.3000000000002,2934.1,635.3
2021-03-07,1138.1,1466.2,3211.0,838.3999999999999
2021-03-08,1045.3999999999999,1403.3000000000002,3006.1,986.1
2021-03-09,628.6999999999999,1049.0,2012.9999999999995,664.7
2021-03-10,112.99999999999999,464.7000000000001,638.1000000000001,444.99999999999994
2021-03-11,216.50000000000006,410.6,741.7,408.4000000000001
2021-03-12,199.99999999999997,461.40000000000015,768.2999999999998,362.8
2021-03-13,240.2,418.9999999999999,787.1999999999999,285.20000000000005
2021-03-14,230.89999999999995,427.00000000000006,780.9,331.0
2021-03-15,548.1999999999999,939.7,1780.2,472.1
2021-03-16,414.4999999999999,761.3000000000002,1396.6,489.0
2021-03-17,320.09999999999997,694.3000000000001,1185.1000000000001,630.5999999999999
2021-03-18,337.80000000000007,810.6999999999999,1328.2000000000003,529.4
2021-03-19,973.9,1089.1,2582.4,469.75
2021-03-20,704.6999999999999,1232.9,2313.0000000000005,537.5
2021-03-21,460.6,770.9,1477.2,472.9
2021-03-22,915.9000000000001,1271.3,2675.6,679.3000000000001
2021-03-23,526.1999999999999,996.2999999999996,1803.3000000000002,677.4999999999999
2021-03-24,333.6,770.8000000000001,1282.8,710.2999999999998
2021-03-25,223.09999999999997,584.5,926.7000000000002,384.00000000000006
2021-03-26,211.4,501.6000000000001,825.6999999999999,356.1
2021-03-27,204.9,409.2,723.1999999999999,372.00000000000006
2021-03-28,56.4,289.80000000000007,376.5,468.1
2021-03-29,239.70000000000002,628.8000000000001,996.4000000000001,533.3000000000001
2021-03-30,1342.3000000000002,1780.6999999999998,3838.5,707.9000000000001
2021-03-31,1290.0,2019.5,3997.5,1007.0
2021-04-01,889.0000000000001,1426.2000000000005,2789.3,882.2999999999998
2021-04-02,381.69999999999993,872.8,1458.1,435.40000000000003
2021-04-03,306.30000000000007,892.0,1361.0,595.7000000000002
2021-04-04,170.99999999999997,855.8000000000001,1117.6999999999998,629.4
2021-04-05,-15.999999999999996,558.3999999999999,534.2,351.09999999999997
2021-04-06,248.9,870.9,1252.1000000000001,367.8
2021-04-07,504.29999999999995,1167.8999999999999,1941.5000000000002,439.29999999999995
2021-04-08,143.79999999999995,880.3,1100.5999999999997,359.29999999999995
2021-04-09,329.6,1002.3000000000002,1507.6000000000001,397.40000000000003
2021-04-10,566.3999999999999,1069.6000000000001,1938.1999999999996,538.0999999999999
2021-04-11,123.10000000000001,880.6999999999999,1069.6,350.6000000000001
2021-04-12,798.1,1539.7,2762.9,460.20000000000005
2021-04-13,1034.6000000000001,1667.8999999999996,3254.3000000000006,583.8499999999999
2021-04-14,1174.3999999999999,1567.2999999999995,3368.0,760.1999999999999
2021-04-15,913.3000000000002,1463.7999999999997,2864.1,577.3
2021-04-16,1192.8499999999997,1524.2999999999995,3353.400000000001,608.5
2021-04-17,777.0000000000001,1100.2000000000003,2291.3,536.0
2021-04-18,633.7000000000003,967.9,1939.2,512.5000000000001
2021-04-19,964.5000000000002,1248.9,2727.7999999999997,922.5000000000001
2021-04-20,1185.1999999999996,1444.5000000000002,3261.6999999999994,1229.4
2021-04-21,1049.6,1095.0,2704.8000000000006,1146.1
2021-04-22,928.5000000000001,892.7,2316.0000000000005,661.2000000000002
2021-04-23,1095.7,1156.1000000000001,2836.5,729.85
2021-04-24,677.0999999999999,941.9000000000001,1980.5,701.1
2021-04-25,429.1,473.0999999999999,1131.2,655.5
2021-04-26,755.9999999999999,767.1,1926.4,740.3
2021-04-27,799.8999999999999,1019.6999999999999,2246.5000000000005,830.8000000000002
2021-04-28,789.9000000000001,936.6000000000001,2147.5999999999995,891.2999999999997
2021-04-29,297.49999999999994,557.0,1013.1000000000001,442.79999999999984
2021-04-30,746.4,1030.4,2175.0,581.4999999999999
2021-05-01,581.1999999999999,963.4000000000001,1854.4999999999998,625.9
2021-05-02,392.7,739.8000000000001,1341.8000000000002,610.6
2021-05-03,38.80000000000002,170.4,229.59999999999994,370.8
