MeasurementDateGMT,Richmond Upon Thames - Barnes Wetlands: Nitric Oxide (ug/m3),Richmond Upon Thames - Barnes Wetlands: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Barnes Wetlands: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Barnes Wetlands: Ozone (ug/m3),Richmond Upon Thames - Barnes Wetlands: PM10 Particulate (ug/m3)
2019-11-18,412.7,784.3,1416.6,585.8999999999997,318.2
2019-11-19,1448.1,1202.3,3422.4999999999995,60.79999999999998,612.6999999999999
2019-11-20,150.3,868.6,1099.3,654.0000000000001,387.6
2019-11-21,174.09999999999997,871.1,1138.0999999999997,267.39999999999986,586.6
2019-11-22,132.2,911.9000000000001,1114.7,678.5000000000002,293.3999999999999
2019-11-23,196.79999999999995,1009.6999999999998,1311.9,214.40000000000012,384.9
2019-11-24,610.2999999999998,662.8999999999997,1598.8,335.90000000000003,421.00000000000006
2019-11-25,31.3,571.1,618.9,705.6,216.0
2019-11-26,3.7499999999999996,422.15000000000003,428.00000000000006,1099.3000000000002,248.7
2019-11-27,47.6,609.5999999999999,682.5,827.7,232.50000000000003
2019-11-28,80.4,554.7999999999998,677.9999999999999,703.5,267.90000000000003
2019-11-29,895.8,943.3000000000001,2316.4000000000005,505.9000000000001,454.4
2019-11-30,830.1,1314.0000000000002,2586.2,238.79999999999998,544.1
2019-12-01,10.000000000000002,607.1000000000001,622.6,878.5000000000002,235.4
2019-12-02,819.5,1201.8999999999999,2458.2000000000003,154.60000000000005,537.1999999999999
2019-12-03,378.99999999999994,1063.8,1644.8,232.70000000000002,418.2
2019-12-04,2064.2,1145.6,4311.0,129.9,706.8999999999999
2019-12-05,906.1999999999999,730.4999999999999,2120.0999999999995,594.3,527.3
2019-12-06,4.999999999999999,296.2,304.09999999999997,1317.3000000000002,159.9
2019-12-07,8.1,250.59999999999994,263.0999999999999,1178.8000000000002,239.1
2019-12-08,0.09999999999999998,119.8,119.89999999999999,1644.4000000000005,332.2
2019-12-09,98.2,547.1,697.7,990.4000000000003,241.89999999999998
2019-12-10,10.650000000000004,373.09999999999997,389.75,1042.7,420.45
2019-12-11,27.700000000000006,567.7,610.4,946.9,281.8
2019-12-12,10.800000000000002,472.9,490.1,997.7000000000002,238.79999999999998
2019-12-13,10.899999999999999,321.3,338.20000000000005,1300.3000000000002,278.59999999999997
2019-12-14,12.100000000000001,286.1,304.6,1543.6000000000001,371.59999999999997
2019-12-15,-0.49999999999999994,134.0,133.2,1636.4000000000005,266.7
2019-12-16,107.0,816.4999999999999,980.5,799.8000000000004,277.9
2019-12-17,81.89999999999998,963.9999999999997,1089.8000000000004,519.8,279.59999999999997
2019-12-18,158.20000000000002,731.3999999999997,973.5999999999996,601.1000000000001,362.69999999999993
2019-12-19,10.000000000000002,275.70000000000005,290.9,1112.6000000000001,436.7
2019-12-20,45.39999999999999,601.5999999999998,671.1999999999996,969.7000000000003,167.59999999999997
2019-12-21,0.3,226.90000000000006,227.30000000000007,1432.4,263.3
2019-12-22,9.100000000000001,331.6,345.6,1202.9,233.60000000000005
2019-12-23,11.900000000000002,403.9000000000001,421.7000000000001,1029.2000000000003,370.09999999999997
2019-12-24,1.6,258.9000000000001,261.1,1340.0999999999997,342.3999999999999
2019-12-25,206.0,502.1000000000001,818.0,782.8,343.1
2019-12-26,25.900000000000002,465.9999999999999,505.59999999999985,972.7000000000002,360.0
2019-12-27,328.1,601.6000000000001,1104.4,509.09999999999997,354.5
2019-12-28,158.60000000000002,545.3,788.7999999999997,526.4000000000001,439.79999999999995
2019-12-29,32.6,391.20000000000005,441.5,668.3999999999999,436.5
2019-12-30,131.50000000000003,657.8,859.6999999999998,161.10000000000005,521.5999999999999
2019-12-31,187.10000000000008,824.4999999999999,1111.5,114.7,682.9000000000001
2020-01-01,214.00000000000006,828.9,1156.5000000000002,192.5,771.8000000000002
2020-01-02,3.8,264.8500000000001,270.95000000000005,1125.4,258.50000000000006
2020-01-03,13.5,438.70000000000005,459.8,1215.4999999999998,238.50000000000003
2020-01-04,19.3,553.1999999999999,582.9,915.2000000000005,264.7
2020-01-05,2.5999999999999996,266.40000000000015,270.4000000000001,1434.3,142.7
2020-01-06,3.0,292.50000000000006,296.7,1363.1999999999994,251.00000000000003
2020-01-07,14.999999999999998,292.5,315.9,1141.2,298.6000000000001
2020-01-08,44.2,529.5999999999999,597.6999999999998,927.3999999999999,492.40000000000003
2020-01-09,13.1,253.00000000000009,273.1000000000001,1311.3,205.29999999999998
2020-01-10,29.8,500.4,545.8,926.2000000000002,154.3
2020-01-11,11.199999999999998,211.9000000000001,229.00000000000006,1593.6000000000006,331.2
2020-01-12,4.8,232.00000000000009,239.30000000000007,1481.2,147.30000000000004
2020-01-13,5.6,229.60000000000005,238.80000000000004,1520.9,247.30000000000004
2020-01-14,6.8999999999999995,193.30000000000004,204.30000000000004,1578.1000000000004,210.59999999999994
2020-01-15,12.6,349.29999999999995,368.5,1375.8999999999996,173.60000000000002
2020-01-16,16.900000000000002,367.5999999999998,393.6999999999998,1199.6000000000001,285.2
2020-01-17,11.399999999999999,347.4,364.90000000000003,1375.3,163.10000000000002
2020-01-18,351.0,823.5999999999999,1361.7,535.0000000000001,312.2
2020-01-19,725.0,1004.1,2115.5,231.5999999999999,421.8
2020-01-20,1483.8,1195.8999999999999,3471.1999999999994,40.300000000000026,714.7
2020-01-21,2131.0,1248.7000000000003,4516.5,48.90000000000003,818.1999999999999
2020-01-22,1586.8999999999999,1070.6,3503.9000000000005,147.2,789.6
2020-01-23,87.80000000000001,863.5999999999999,998.1999999999999,370.40000000000015,410.40000000000003
2020-01-24,156.2,855.3000000000002,1095.5,191.3999999999999,396.29999999999995
2020-01-25,36.39999999999999,456.6,512.6999999999999,617.9,568.5
2020-01-26,9.900000000000002,248.39999999999995,263.4,1046.4999999999998,451.1
2020-01-27,13.1,328.3999999999999,348.5999999999999,1377.8000000000002,189.10000000000002
2020-01-28,20.200000000000003,294.69999999999993,325.6,1483.3000000000006,123.80000000000001
2020-01-29,19.1,291.6,320.90000000000003,1432.7000000000003,284.4
2020-01-30,24.500000000000004,313.9,351.4,1153.3,145.39999999999998
2020-01-31,11.0,191.20000000000007,207.90000000000006,1316.4000000000003,86.10000000000001
2020-02-01,2.2000000000000015,173.30000000000004,176.90000000000006,1552.7000000000003,295.40000000000003
2020-02-02,1.6999999999999997,200.3,203.3,1454.6000000000004,352.0
2020-02-03,8.8,269.1,282.4,1476.1000000000006,360.3999999999999
2020-02-04,8.700000000000001,366.59999999999997,380.09999999999997,1281.9000000000003,230.6
2020-02-05,397.79999999999995,988.1999999999999,1598.0000000000002,150.7,492.40000000000003
2020-02-06,1531.3242424242424,1142.8848484848486,3490.5484848484853,108.82727272727273,512.046
2020-02-07,1302.1212121212125,1105.2242424242422,3101.4424242424243,496.4363636363637,535.716
2020-02-08,887.2848484848485,814.8969696969696,2175.7696969696963,876.9454545454545,482.14799999999997
2020-02-09,472.44848484848484,524.5696969696969,1250.0969696969694,1257.4545454545457,428.58000000000004
2020-02-10,84.32121212121208,266.6242424242423,397.1424242424241,1601.2363636363646,307.26
2020-02-11,12.999999999999998,205.49999999999997,225.80000000000004,1633.9000000000008,310.7999999999999
2020-02-12,21.3,297.3999999999999,330.0,1427.2000000000003,250.1
2020-02-13,15.099999999999998,318.90000000000003,342.2,1508.4,181.79999999999995
2020-02-14,40.900000000000006,386.3000000000001,449.0,1046.3999999999999,397.0
2020-02-15,4.1000000000000005,116.29999999999998,122.7,1337.4,186.49999999999997
2020-02-16,-1.8,108.10000000000001,104.90000000000002,1715.4000000000005,98.7
2020-02-17,7.2,156.79999999999998,167.49999999999994,1617.6999999999998,328.79999999999995
2020-02-18,3.8,180.70000000000002,186.8,1569.2,226.39999999999998
2020-02-19,15.099999999999998,257.7,281.20000000000005,1374.2000000000003,289.29999999999995
2020-02-20,6.099999999999999,258.29999999999995,268.1,1558.5999999999997,131.4
2020-02-21,4.800000000000001,136.10000000000002,143.70000000000005,1674.3000000000002,406.5
2020-02-22,3.6,133.10000000000002,138.60000000000002,1796.7,400.4
2020-02-23,1.7999999999999998,264.4,267.2,1312.8999999999996,144.49999999999997
2020-02-24,15.800000000000002,216.49999999999994,240.8999999999999,1356.7,168.29999999999998
2020-02-25,14.700000000000001,239.60000000000002,262.4,1501.0999999999997,175.49999999999997
2020-02-26,26.599999999999998,382.59999999999997,423.5,1316.0999999999997,200.20000000000002
2020-02-27,25.7,525.2,564.9,1135.9000000000003,169.70000000000002
2020-02-28,12.4,350.2999999999999,368.99999999999994,1190.4,235.00000000000003
2020-02-29,3.0000000000000004,91.30000000000003,95.90000000000003,1705.3000000000002,422.8
2020-03-01,0.7,95.8,97.1,1751.8999999999994,237.5
2020-03-02,11.8,372.5,390.7,1395.4999999999995,185.6
2020-03-03,97.7,538.6999999999999,688.5000000000001,1061.2,251.10000000000002
2020-03-04,110.69999999999999,673.6,843.5,769.5000000000003,282.0
2020-03-05,10.200000000000001,408.8000000000002,424.40000000000015,1152.4,301.1
2020-03-06,271.3,669.9999999999999,1085.8000000000002,995.1,392.49999999999994
2020-03-07,49.899999999999984,338.69999999999976,415.2999999999999,1231.9,460.3
2020-03-08,3.2999999999999994,87.20000000000002,92.60000000000001,1775.8999999999996,261.0
2020-03-09,15.200000000000003,194.80000000000007,218.00000000000009,1513.3999999999996,256.4
2020-03-10,6.699999999999999,119.8,130.9,1284.0000000000002,91.5
2020-03-11,6.8,107.70000000000003,118.60000000000005,1786.9999999999993,174.50000000000003
2020-03-12,9.399999999999999,105.60000000000004,119.80000000000005,1674.2000000000003,303.2
2020-03-13,13.799999999999999,208.90000000000006,229.60000000000005,1560.5000000000007,319.29999999999995
2020-03-14,4.699999999999999,127.20000000000003,134.20000000000005,1617.2,215.9
2020-03-15,0.39999999999999997,236.29999999999995,236.89999999999998,1581.5000000000002,189.8
2020-03-16,55.699999999999996,465.49999999999983,550.6999999999998,979.8999999999999,276.4
2020-03-17,8.2,148.8,161.10000000000005,1558.7000000000005,312.0
2020-03-18,9.400000000000002,149.20000000000002,163.40000000000003,1495.7000000000003,300.3
2020-03-19,18.200000000000006,474.9,502.69999999999993,986.0999999999996,325.40000000000003
2020-03-20,13.35,200.0,220.05000000000004,1483.0783783783784,288.59999999999997
2020-03-21,9.6,238.4,253.00000000000003,1525.4831600831599,380.0000000000001
2020-03-22,17.900000000000006,294.1,321.29999999999995,1524.5850311850315,413.3999999999999
2020-03-23,34.70000000000001,621.4,674.8999999999999,1523.6869022869023,452.20000000000005
2020-03-24,32.00000000000001,565.2,614.5999999999999,1522.7887733887735,426.90000000000003
2020-03-25,176.1,853.8000000000001,1124.6,1521.8906444906445,592.4000000000001
2020-03-26,31.000000000000004,483.8,531.5,1520.9925155925155,777.5
2020-03-27,11.0,247.29999999999998,264.0,1520.094386694387,824.4
2020-03-28,4.8,132.2,139.9,1519.196257796258,502.9
2020-03-29,0.3000000000000001,110.2,110.7,1518.298128898129,353.70000000000005
2020-03-30,13.800000000000006,181.0,202.79999999999998,1517.3999999999999,262.2
2020-03-31,13.200000000000003,231.79999999999995,251.69999999999996,1516.5018711018708,338.40000000000003
2020-04-01,103.8,562.7000000000002,721.9000000000003,1515.6037422037425,330.7999999999999
2020-04-02,8.4,233.39999999999992,246.29999999999995,1514.7056133056133,221.7
2020-04-03,24.099999999999998,382.9,420.0,1513.8074844074845,265.4
2020-04-04,22.500000000000007,325.5000000000001,360.3000000000001,1512.9093555093555,325.9
2020-04-05,4.300000000000002,175.19999999999993,181.69999999999993,1512.0112266112264,417.40000000000003
2020-04-06,3.999999999999999,235.79999999999998,241.79999999999998,1511.1130977130979,252.50000000000006
2020-04-07,74.39999999999999,639.4000000000002,753.7000000000002,1510.2149688149689,540.1
2020-04-08,45.29999999999999,917.6999999999999,986.6999999999999,1509.3168399168399,1037.1000000000001
2020-04-09,98.0,863.4999999999999,1013.1999999999998,1508.4187110187113,1169.2999999999995
2020-04-10,30.60000000000001,689.6000000000001,737.0000000000002,1507.5205821205818,943.8
2020-04-11,55.00000000000001,523.6000000000003,607.9000000000005,1506.6224532224535,690.4
2020-04-12,5.9,188.99999999999994,197.99999999999994,1505.7243243243245,520.0
2020-04-13,4.4,102.99999999999997,109.49999999999996,1504.8261954261952,356.7
2020-04-14,12.600000000000001,181.39999999999998,200.49999999999994,1503.9280665280667,320.5
2020-04-15,22.300000000000004,430.9,465.29999999999995,1503.0299376299376,569.0
2020-04-16,84.2,889.0999999999999,1018.0999999999999,1502.131808731809,1067.8
2020-04-17,13.8,221.49999999999997,242.69999999999996,1501.2336798336798,474.8
2020-04-18,45.300000000000004,319.3999999999999,388.49999999999994,1500.3355509355508,484.40000000000003
2020-04-19,8.800000000000002,224.59999999999988,238.29999999999987,1499.437422037422,440.4
2020-04-20,11.400000000000002,226.49999999999997,244.09999999999994,1498.5392931392932,591.3000000000001
2020-04-21,13.899999999999999,281.69999999999993,303.0999999999999,1497.6411642411645,724.2
2020-04-22,19.5,304.89999999999986,334.89999999999986,1496.7430353430352,684.9000000000001
2020-04-23,26.900000000000002,473.09999999999997,514.4,1495.8449064449062,722.4
2020-04-24,24.6,488.8,526.6,1494.9467775467776,684.6999999999998
2020-04-25,9.000000000000002,224.4000000000001,238.10000000000005,1494.0486486486486,390.29999999999995
2020-04-26,5.0,175.19999999999993,182.89999999999995,1493.15051975052,376.9
2020-04-27,24.1,316.6,353.29999999999995,1492.2523908523908,560.3978142076502
2020-04-28,4.699999999999999,267.3,274.40000000000003,1491.3542619542618,685.5934426229508
2020-04-29,6.000000000000001,148.04999999999993,156.99999999999994,1547.7418918918916,673.9475409836065
2020-04-30,0.5999999999999996,98.60000000000001,99.4,1481.1000000000001,662.3016393442624
2020-05-01,5.7,108.40000000000002,117.0,1630.1999999999998,650.6557377049181
2020-05-02,1.5,130.70000000000002,132.7,1727.4000000000005,639.0098360655737
2020-05-03,4.4,186.79999999999998,193.49999999999994,1512.1999999999998,627.3639344262295
2020-05-04,8.9,197.49999999999991,211.39999999999986,1911.0000000000002,615.7180327868851
2020-05-05,14.399999999999999,162.49999999999991,184.74999999999994,1928.5000000000005,475.2120218579235
2020-05-06,18.8,328.2999999999999,356.7999999999999,1956.8,489.70000000000005
2020-05-07,23.299999999999994,361.3000000000001,397.0000000000001,2000.2999999999997,543.4
2020-05-08,5.0,233.49999999999994,241.09999999999994,2098.1,456.4999999999999
2020-05-09,17.2,455.79999999999995,482.09999999999997,2167.8,784.2000000000002
2020-05-10,1.5999999999999992,155.3999999999999,157.5999999999999,1983.799999999999,596.4206896551725
2020-05-11,4.599999999999999,120.39999999999996,127.39999999999995,1510.7999999999997,418.65517241379314
2020-05-12,19.600000000000005,298.25000000000006,328.3000000000002,1557.2999999999997,282.8741379310345
2020-05-13,4.199999999999999,164.09999999999994,170.69999999999993,1674.5,302.1000000000001
2020-05-14,0.6433082706766917,162.90947368421055,163.90556390977446,1307.4299445471352,243.29999999999998
2020-05-15,1.9858646616541353,162.3031578947368,165.37804511278196,1326.275046210721,348.90000000000003
2020-05-16,3.328421052631577,161.69684210526313,166.8505263157894,1345.120147874307,259.1
2020-05-17,4.670977443609023,161.09052631578948,168.32300751879697,1363.965249537893,286.9
2020-05-18,6.013533834586469,160.48421052631576,169.79548872180453,1382.8103512014789,304.90000000000003
2020-05-19,7.356090225563906,159.8778947368421,171.2679699248121,1401.6554528650647,254.70000000000002
2020-05-20,8.698646616541353,159.27157894736843,172.74045112781954,1420.5005545286508,298.05000000000007
2020-05-21,10.041203007518797,158.6652631578947,174.21293233082707,1439.3456561922364,491.69999999999993
2020-05-22,11.383759398496244,158.05894736842106,175.68541353383455,1458.1907578558225,636.7
2020-05-23,12.726315789473684,157.45263157894738,177.15789473684208,1477.0358595194086,521.2
2020-05-24,14.06887218045113,156.84631578947366,178.63037593984964,1495.8809611829945,369.90000000000003
2020-05-25,15.411428571428571,156.24,180.10285714285715,1514.7260628465806,394.20000000000005
2020-05-26,16.753984962406015,155.63368421052633,181.57533834586465,1533.5711645101662,381.60000000000014
2020-05-27,18.09654135338346,155.0273684210526,183.04781954887216,1552.416266173752,422.19999999999993
2020-05-28,19.439097744360897,154.42105263157896,184.52030075187966,1571.2613678373384,415.8
2020-05-29,20.781654135338346,153.81473684210528,185.99278195488722,1590.106469500924,456.9999999999999
2020-05-30,22.12421052631579,153.20842105263156,187.46526315789475,1608.95157116451,468.90000000000003
2020-05-31,23.46676691729324,152.6021052631579,188.93774436090226,1627.796672828096,408.50000000000006
2020-06-01,24.809323308270674,151.99578947368423,190.41022556390976,1646.6417744916819,375.79999999999995
2020-06-02,26.15187969924812,151.38947368421051,191.88270676691727,1665.4868761552682,339.8
2020-06-03,27.49443609022557,150.78315789473686,193.35518796992477,1684.3319778188538,425.29999999999984
2020-06-04,28.836992481203012,150.17684210526312,194.82766917293233,1703.1770794824397,202.80000000000004
2020-06-05,30.17954887218045,149.57052631578946,196.3001503759399,1644.522735674677,202.79999999999998
2020-06-06,31.522105263157897,148.9642105263158,197.77263157894734,1083.9000000000003,173.2
2020-06-07,32.86466165413535,148.35789473684207,199.24511278195487,991.6000000000001,144.39999999999998
2020-06-08,34.20721804511278,147.75157894736842,200.71759398496238,1302.8000000000002,252.09999999999997
2020-06-09,35.549774436090225,147.14526315789476,202.19007518796994,1500.7000000000003,309.5
2020-06-10,36.892330827067674,146.53894736842102,203.66255639097741,1296.7999999999997,278.59999999999997
2020-06-11,38.23488721804512,145.93263157894737,205.13503759398492,1357.6999999999994,350.1
2020-06-12,39.57744360902255,145.32631578947368,206.60751879699248,1302.1,521.8000000000001
2020-06-13,40.92,144.71999999999997,208.07999999999998,1329.5,251.0
2020-06-14,42.26255639097745,144.11368421052632,209.5524812030075,1350.2999999999997,301.2
2020-06-15,43.60511278195489,143.50736842105263,211.02496240601505,1181.0999999999997,228.5
2020-06-16,44.94766917293233,142.90105263157892,212.49744360902255,1405.6000000000001,215.80000000000007
2020-06-17,46.29022556390978,142.29473684210527,213.96992481203006,1162.1,279.40000000000003
2020-06-18,47.63278195488722,141.68842105263158,215.44240601503756,1453.7000000000005,174.0
2020-06-19,48.97533834586466,141.08210526315787,216.91488721804507,1366.5000000000002,192.70000000000002
2020-06-20,50.317894736842106,140.47578947368422,218.38736842105263,1165.3000000000002,200.59999999999994
2020-06-21,51.66045112781954,139.86947368421053,219.85984962406016,1186.0000000000002,216.2
2020-06-22,53.00300751879699,139.26315789473682,221.33233082706766,1241.4,351.5
2020-06-23,54.345563909774434,138.65684210526317,222.80481203007517,1563.6999999999998,446.7
2020-06-24,55.68812030075188,138.05052631578948,224.2772932330827,2473.1,650.7
2020-06-25,57.030676691729326,137.44421052631577,225.7497744360902,2651.899999999999,671.3
2020-06-26,58.37323308270677,136.83789473684212,227.22225563909774,2065.3999999999996,466.50000000000006
2020-06-27,59.71578947368421,136.23157894736843,228.69473684210524,1209.2000000000003,219.29999999999993
2020-06-28,61.058345864661646,135.62526315789472,230.16721804511275,1303.5000000000005,196.1
2020-06-29,62.400902255639096,135.01894736842104,231.6396992481203,1323.3000000000006,277.7
2020-06-30,63.743458646616546,134.41263157894738,233.11218045112776,926.7,174.0
2020-07-01,65.08601503759398,133.80631578947367,234.58466165413535,928.9499999999998,150.70000000000002
2020-07-02,66.42857142857143,133.2,236.05714285714285,950.8,163.10000000000002
2020-07-03,67.77112781954888,132.59368421052633,237.52962406015035,1106.9,243.60000000000002
2020-07-04,69.11368421052632,131.98736842105262,239.00210526315786,767.3000000000004,135.89999999999998
2020-07-05,70.45624060150375,131.38105263157894,240.47458646616542,1042.7999999999997,231.39999999999998
2020-07-06,71.79879699248121,130.77473684210528,241.94706766917292,1157.4999999999995,227.4
2020-07-07,73.14135338345864,130.16842105263157,243.41954887218043,998.1000000000003,253.00000000000003
2020-07-08,52.871804511278185,150.95789473684206,232.45939849624054,491.8999999999999,131.9
2020-07-09,23.400000000000002,140.3,176.70000000000002,479.7,118.85
2020-07-10,10.1,172.40000000000003,187.8,1153.1999999999998,152.09999999999997
2020-07-11,10.9,227.3,244.10000000000005,1084.0,239.2
2020-07-12,83.19999999999999,397.7999999999998,525.2999999999998,1373.0999999999997,314.19999999999993
2020-07-13,11.600000000000001,181.50000000000003,199.30000000000007,1373.6000000000004,253.5
2020-07-14,22.2,175.9,209.90000000000006,1090.5999999999997,199.3
2020-07-15,19.8,207.90000000000006,238.10000000000002,935.5000000000001,211.70000000000002
2020-07-16,13.100000000000001,191.20000000000007,211.40000000000003,955.6999999999999,175.39999999999998
2020-07-17,24.5,243.4000000000001,280.80000000000007,942.6999999999999,352.4
2020-07-18,15.7,168.8,192.60000000000002,963.1999999999998,253.50000000000006
2020-07-19,5.0,180.4,187.90000000000003,1067.9999999999998,162.60000000000002
2020-07-20,20.4,224.7,255.8,1281.6,254.89999999999995
2020-07-21,28.1,289.4,333.19999999999993,1331.8000000000002,279.79999999999995
2020-07-22,22.849999999999998,231.79999999999998,266.79999999999995,1926.2500000000005,452.90000000000003
2020-07-23,9.299999999999999,226.59999999999997,241.19999999999993,1666.0000000000005,423.0999999999999
2020-07-24,16.5,190.89999999999995,216.49999999999991,1073.6999999999998,235.5
2020-07-25,18.0,166.19999999999996,194.09999999999997,811.4000000000003,200.0
2020-07-26,8.4,147.59999999999997,160.49999999999997,787.4000000000003,247.39999999999992
2020-07-27,22.199999999999996,165.10000000000002,199.4,876.4000000000003,310.19999999999993
2020-07-28,20.200000000000003,172.90000000000003,204.2,1076.6,257.2
2020-07-29,24.900000000000002,232.10000000000002,270.3999999999999,1205.6999999999998,278.4
2020-07-30,24.1,333.2,369.9,1413.3999999999999,332.09999999999997
2020-07-31,31.500000000000018,515.8,563.9,2088.7999999999997,742.0
2020-08-01,7.8,151.70000000000002,163.90000000000003,1119.3,261.0
2020-08-02,7.999999999999997,164.99999999999997,178.00000000000003,1190.9999999999998,257.9
2020-08-03,21.699999999999996,223.5,256.90000000000003,1243.4999999999998,254.39999999999998
2020-08-04,27.6,265.54999999999995,307.6500000000001,1249.1,313.79999999999995
2020-08-05,11.299999999999997,151.10000000000005,168.70000000000005,1420.7999999999997,296.09999999999997
2020-08-06,12.400000000000002,215.60000000000002,235.29999999999998,1042.3,219.5
2020-08-07,64.50000000000001,702.4,801.0000000000001,1464.3,593.2
2020-08-08,35.09999999999999,614.4000000000001,669.1000000000003,1837.7000000000003,669.9
2020-08-09,3.6999999999999993,261.1,267.3,2634.5999999999995,650.7999999999998
2020-08-10,27.300000000000004,485.19999999999993,527.3999999999999,2456.7000000000003,736.1
2020-08-11,33.3,804.4000000000001,855.7,2563.1,947.2000000000003
2020-08-12,19.5,709.9,740.4000000000001,2994.6000000000004,1136.2
2020-08-13,11.2,337.1000000000001,354.5,2358.5000000000005,642.8
2020-08-14,12.1,262.79999999999995,281.9000000000001,1553.4999999999995,362.90000000000003
2020-08-15,16.599999999999998,294.3,320.09999999999997,1011.6000000000003,430.90000000000003
2020-08-16,11.7,273.6,291.59999999999997,1353.1,559.2
2020-08-17,12.400000000000002,228.39999999999998,247.79999999999995,1464.6,273.4
2020-08-18,14.500000000000002,179.79999999999998,202.2,1131.5000000000002,205.79999999999998
2020-08-19,59.79999999999999,314.29999999999995,405.80000000000007,644.9999999999999,258.8
2020-08-20,15.199999999999998,226.5,249.70000000000002,1280.5,416.1
2020-08-21,1.5999999999999996,121.39999999999998,123.8,1534.6999999999996,459.7
2020-08-22,-0.8,132.10000000000002,131.00000000000003,1527.7999999999997,280.8
2020-08-23,2.3,140.3,144.4,1307.1000000000004,231.89999999999998
2020-08-24,15.999999999999996,198.60000000000002,223.0,1095.2999999999997,241.54999999999998
2020-08-25,16.2,147.49999999999991,172.50000000000003,1197.2000000000005,243.4
2020-08-26,13.799999999999999,206.70000000000002,227.39999999999998,1257.7,194.90000000000006
2020-08-27,66.3,347.8,449.8,778.7999999999998,338.6
2020-08-28,28.799999999999994,198.90000000000006,243.1,1022.5000000000003,189.50000000000003
2020-08-29,7.099999999999996,178.10000000000002,188.70000000000005,1212.3000000000002,197.70000000000002
2020-08-30,5.1,178.0,185.9,1442.7000000000005,251.7
2020-08-31,71.2,399.5,508.7000000000001,896.9000000000001,239.40000000000003
2020-09-01,276.90000000000003,653.2,1078.0,941.7,364.19999999999993
2020-09-02,37.8,314.49999999999994,372.3999999999998,1307.0000000000005,344.80000000000007
2020-09-03,10.899999999999999,199.60000000000005,216.60000000000002,1095.0999999999995,203.09999999999997
2020-09-04,24.799999999999994,218.7,256.90000000000003,1085.8999999999999,331.8
2020-09-05,21.999999999999996,275.4,308.7000000000001,863.3999999999997,228.60000000000002
2020-09-06,19.9,272.7,303.3,796.2999999999998,245.4
2020-09-07,65.3,271.20000000000005,371.3999999999999,719.7999999999998,246.50000000000003
2020-09-08,21.2,195.90000000000003,228.50000000000003,840.1999999999996,195.30000000000007
2020-09-09,23.599999999999998,253.3,289.1000000000001,843.9999999999997,238.8
2020-09-10,36.99999999999999,361.00000000000006,417.99999999999994,1163.4,352.2
2020-09-11,326.06410256410254,807.853846153846,1308.128205128205,343.2564102564103,421.81538461538463
2020-09-12,280.70769230769224,633.1384615384616,1064.2153846153847,1140.8307692307692,467.3538461538461
2020-09-13,149.2615384615384,398.30769230769226,628.5230769230769,1939.8461538461538,507.23076923076917
2020-09-14,34.36666666666663,524.9000000000001,578.9333333333333,2233.566666666667,728.0
2020-09-15,122.10000000000001,1052.1999999999998,1239.7000000000003,1189.4000000000005,1017.4
2020-09-16,10.399999999999999,342.09999999999997,357.90000000000003,1879.8,624.6999999999999
2020-09-17,22.2,275.5,309.5,1433.4999999999998,508.2
2020-09-18,33.60000000000001,373.8000000000001,425.1,1386.8999999999996,483.3
2020-09-19,19.699999999999996,298.90000000000003,328.79999999999995,1631.1,515.6
2020-09-20,8.299999999999999,299.29999999999995,312.00000000000006,1697.5,498.7
2020-09-21,82.5,727.0,853.5999999999999,1102.1999999999998,610.3
2020-09-22,54.89999999999999,438.00000000000006,522.3,1505.6000000000004,552.6
2020-09-23,12.9,236.0,255.9,1476.6000000000006,251.20000000000002
2020-09-24,25.6,297.0,336.5,1027.9999999999998,169.49999999999997
2020-09-25,19.2,256.9,286.5000000000001,1087.8,188.3
2020-09-26,11.999999999999998,218.90000000000006,237.40000000000003,1191.5,210.5
2020-09-27,-0.3,201.50000000000006,200.90000000000006,1328.3999999999999,210.20000000000002
2020-09-28,49.599999999999994,409.19999999999993,485.29999999999984,946.6999999999999,331.59999999999997
2020-09-29,59.40000000000001,432.8,523.7,657.9,272.09999999999997
2020-09-30,42.7,301.09999999999997,366.49999999999994,1120.1,274.1
2020-10-01,49.00000000000001,382.9,457.8,991.6,257.35
2020-10-02,26.299999999999997,536.3999999999999,576.8,862.2,222.89999999999998
2020-10-03,11.800000000000004,327.7,346.20000000000005,1074.5,182.65
2020-10-04,6.7,211.90000000000003,222.60000000000002,1186.7,85.70000000000002
2020-10-05,26.9,290.1,331.3,948.3,201.20000000000002
2020-10-06,29.200000000000003,247.50000000000003,292.2,1054.6,129.94999999999996
2020-10-07,28.0,319.69999999999993,362.50000000000006,979.2,212.99999999999997
2020-10-08,35.5,296.8,351.50000000000006,893.9,165.49999999999994
2020-10-09,110.89999999999999,516.5999999999999,686.2000000000002,556.2,243.50000000000009
2020-10-10,26.400000000000002,358.20000000000005,398.90000000000003,875.0,172.40000000000003
2020-10-11,53.400000000000006,361.80000000000007,443.6,690.7,182.8
2020-10-12,108.19999999999997,457.9,623.7,532.8,243.39999999999998
2020-10-13,61.900000000000006,484.9999999999998,579.4999999999998,592.1,228.4
2020-10-14,49.30000000000001,460.39999999999975,535.6999999999997,957.2000000000003,270.3
