MeasurementDateGMT,Westminster - Cavendish Square: Nitric Oxide (ug/m3),Westminster - Cavendish Square: Nitrogen Dioxide (ug/m3),Westminster - Cavendish Square: Oxides of Nitrogen (ug/m3),Westminster - Cavendish Square: PM10 Particulate (ug/m3)
2020-05-29,147.80000000000007,493.4,719.8999999999999,331.0
2020-05-30,72.0,402.79999999999995,513.1,341.0
2020-05-31,55.10000000000001,311.0000000000001,395.4999999999999,355.0
2020-06-01,116.30000000000001,439.40000000000003,617.8,341.0
2020-06-02,126.9,501.20000000000005,695.5999999999999,340.0
2020-06-03,179.20000000000005,732.5,1007.1,396.0
2020-06-04,154.35,347.95000000000005,584.6999999999999,284.0
2020-06-05,159.7,387.29999999999995,631.6,258.0
2020-06-06,171.20000000000002,434.7,697.3,209.0
2020-06-07,106.80000000000001,342.4,506.4000000000001,184.0
2020-06-08,144.79999999999998,364.8999999999999,586.8999999999999,244.0
2020-06-09,183.59999999999997,664.5999999999999,945.9,297.0
2020-06-10,241.70000000000002,549.5,920.0000000000001,334.0
2020-06-11,128.10000000000002,569.0,765.6999999999999,384.0
2020-06-12,146.70000000000002,643.3999999999999,868.2,544.0
2020-06-13,113.60000000000001,556.4,730.4,325.0
2020-06-14,75.4,430.29999999999995,545.7,332.0
2020-06-15,184.8,596.5999999999999,879.6999999999999,270.0
2020-06-16,171.89999999999998,501.79999999999995,764.6999999999999,308.0
2020-06-17,270.49999999999994,795.7,1209.8000000000002,356.0
2020-06-18,252.00000000000006,613.6000000000001,1000.0,261.0
2020-06-19,268.8,495.69999999999993,907.6000000000001,310.0
2020-06-20,107.9,281.7,447.8,246.0
2020-06-21,107.60000000000001,269.1,434.19999999999993,261.0
2020-06-22,234.60000000000002,462.59999999999997,822.4999999999999,333.0
2020-06-23,221.60000000000002,647.8999999999999,987.5,344.0
2020-06-24,218.89999999999998,993.7499999999999,1329.45,555.0
2020-06-25,173.39999999999998,1003.4999999999999,1269.5,481.0
2020-06-26,121.6,662.7,849.0999999999999,378.0
2020-06-27,112.5,195.70000000000002,367.70000000000005,351.0
2020-06-28,122.10000000000002,197.60000000000002,384.79999999999995,256.0
2020-06-29,273.6000000000001,400.4000000000001,819.8999999999999,253.0
2020-06-30,377.3999999999999,482.79999999999995,1061.1,198.0
2020-07-01,352.09999999999997,462.9,1003.0999999999999,229.0
2020-07-02,306.20000000000005,588.7,1058.2999999999997,250.0
2020-07-03,272.30000000000007,456.9,874.6999999999999,289.0
2020-07-04,264.99999999999994,283.3,689.6,179.0
2020-07-05,110.80000000000001,162.3,332.00000000000006,261.0
2020-07-06,229.99999999999997,384.49999999999994,737.9,209.0
2020-07-07,351.8,716.9,1256.2,351.5
2020-07-08,524.8000000000001,573.4,1378.0000000000002,287.0
2020-07-09,570.3999999999999,543.5000000000001,1418.0,301.0
2020-07-10,254.94999999999996,479.90000000000003,870.9500000000002,318.0
2020-07-11,168.7,528.2,787.0,293.0
2020-07-12,129.4,599.3000000000001,798.0999999999999,341.0
2020-07-13,252.1,631.6999999999999,1018.4000000000001,353.0
2020-07-14,303.19999999999993,548.4999999999999,1013.9000000000001,342.0
2020-07-15,281.29999999999995,547.8999999999999,979.3,310.0
2020-07-16,286.9,508.0000000000001,948.1,308.0
2020-07-17,282.79999999999995,599.9000000000001,1033.8999999999999,412.0
2020-07-18,160.2,361.9,607.1,301.0
2020-07-19,91.9,280.70000000000005,421.79999999999995,239.0
2020-07-20,226.7,445.2,793.4000000000001,273.0
2020-07-21,228.90000000000003,529.7000000000002,880.5000000000001,287.0
2020-07-22,259.40000000000003,646.8000000000001,1044.4000000000003,355.0
2020-07-23,307.70000000000005,685.9999999999999,1158.1000000000001,323.0
2020-07-24,333.0,521.2,1031.4999999999998,279.0
2020-07-25,222.80000000000004,360.99999999999994,702.8,239.0
2020-07-26,153.1,281.0,516.0000000000001,290.0
2020-07-27,238.70000000000005,357.99999999999994,723.8,307.0
2020-07-28,273.20000000000005,495.5,914.6,254.0
2020-07-29,421.1,769.9,1416.0999999999997,359.0
2020-07-30,352.5,844.6500000000001,1384.8500000000001,438.0
2020-07-31,674.7,1187.6999999999998,2222.3,731.0
2020-08-01,914.8999999999999,400.00000000000006,1803.6,467.0
2020-08-02,806.1500000000002,368.65000000000003,1605.2000000000003,397.0
2020-08-03,583.5,458.0529411764705,1353.7676470588233,414.0
2020-08-04,677.8999999999999,625.7470588235294,1666.7823529411767,524.0
2020-08-05,372.25000000000006,378.04999999999995,948.55,495.0
2020-08-06,509.01972656250007,422.59316406249997,1201.5998046874995,490.181954887218
2020-08-07,496.75546875000003,433.28671875,1193.4539062499996,547.8857142857142
2020-08-08,483.36796875,444.19921874999994,1183.8914062499996,544.4210526315788
2020-08-09,469.98046875,455.11171874999997,1174.3289062499996,540.9563909774436
2020-08-10,456.59296875,466.02421875,1164.7664062499996,537.4917293233083
2020-08-11,443.20546875,476.93671875,1155.2039062499996,534.0270676691729
2020-08-12,429.81796875000003,487.84921875,1145.6414062499996,530.5624060150377
2020-08-13,416.43046875,498.76171874999994,1136.0789062499996,527.0977443609022
2020-08-14,403.04296875,509.67421875,1126.5164062499996,523.6330827067669
2020-08-15,389.65546875,520.58671875,1116.9539062499996,520.1684210526315
2020-08-16,376.26796875,531.49921875,1107.3914062499996,516.7037593984962
2020-08-17,362.88046875,542.41171875,1097.8289062499996,513.239097744361
2020-08-18,349.49296875,553.32421875,1088.2664062499996,509.77443609022555
2020-08-19,336.10546875,564.23671875,1078.7039062499996,506.3097744360902
2020-08-20,322.71796874999995,575.14921875,1069.1414062499996,502.84511278195487
2020-08-21,309.33046875,586.06171875,1059.5789062499996,499.3804511278195
2020-08-22,295.94296875,596.97421875,1050.0164062499996,495.91578947368413
2020-08-23,282.55546875,607.88671875,1040.4539062499996,492.4511278195488
2020-08-24,269.16796875,618.79921875,1030.8914062499996,488.9864661654135
2020-08-25,255.78046875,629.71171875,1021.3289062499996,485.5218045112782
2020-08-26,242.39296875,640.62421875,1011.7664062499996,482.05714285714294
2020-08-27,352.54589843749994,786.7474609375,1326.7470703125005,478.59248120300754
2020-08-28,367.34999999999997,577.6999999999999,1141.3999999999996,475.12781954887225
2020-08-29,172.90000000000003,263.6,528.6,471.66315789473686
2020-08-30,137.60000000000002,246.9,457.80000000000007,468.19849624060157
2020-08-31,216.59999999999997,627.6,959.8999999999999,464.7338345864662
2020-09-01,607.9000000000002,1171.5999999999997,2103.7999999999997,461.2691729323308
2020-09-02,363.90000000000003,890.5999999999999,1449.0,457.80451127819543
2020-09-03,533.4000000000001,695.5,1512.8999999999999,432.0
2020-09-04,435.6000000000001,803.6999999999998,1471.3999999999999,475.0
2020-09-05,257.59999999999997,625.5,1020.7,383.0
2020-09-06,193.79999999999995,581.1000000000001,878.1,348.0
2020-09-07,622.3999999999999,870.1999999999999,1824.3000000000002,416.0
2020-09-08,561.4999999999999,638.5000000000001,1499.5,356.0
2020-09-09,441.2999999999999,717.3000000000001,1394.1000000000001,435.0
2020-09-10,385.9000000000001,852.7,1444.5000000000002,429.5
2020-09-11,563.2,1054.0,1917.7,471.0
2020-09-12,310.09999999999997,639.7,1114.9999999999998,412.0
2020-09-13,193.1,561.4,857.6000000000003,361.0
2020-09-14,581.7,1415.9999999999998,2307.7999999999997,673.0
2020-09-15,360.3,1569.1,2121.6,1145.0
2020-09-16,213.3,756.3,1083.4,733.0
2020-09-17,220.1,636.4,973.6,500.0
2020-09-18,217.30000000000004,661.3000000000002,994.9000000000003,515.0
2020-09-19,149.0,546.0999999999999,774.6999999999999,529.0
2020-09-20,93.10000000000001,433.40000000000003,575.4000000000001,578.0
2020-09-21,428.70000000000005,1322.1000000000001,1979.3000000000002,704.0
2020-09-22,394.9,1272.8,1878.0,1016.0
2020-09-23,444.40000000000003,893.4,1574.7000000000003,441.0
2020-09-24,439.2,877.7,1550.8999999999999,219.0
2020-09-25,247.50000000000006,519.4999999999999,899.3999999999997,251.0
2020-09-26,156.40000000000003,334.6,574.2,141.0
2020-09-27,122.19999999999999,252.20000000000002,440.0,209.0
2020-09-28,424.6,912.8000000000001,1563.8000000000002,313.0
2020-09-29,555.6,1004.9,1856.8,455.0
2020-09-30,182.10000000000002,614.4,893.9,377.0
2020-10-01,466.29999999999995,876.3999999999999,1591.5,299.0
2020-10-02,303.80000000000007,789.7,1255.0000000000002,328.0
2020-10-03,280.49999999999994,716.3,1146.2,342.0
2020-10-04,153.29999999999998,456.40000000000003,691.4,214.0
2020-10-05,666.2999999999998,942.4000000000001,1964.3999999999999,369.0
2020-10-06,499.70000000000005,801.4999999999999,1568.2000000000003,330.0
2020-10-07,647.6999999999999,1010.4999999999999,2003.4000000000003,301.0
2020-10-08,674.8000000000002,909.2,1944.2,341.0
2020-10-09,969.1999999999996,1360.3000000000002,2846.1,336.0
2020-10-10,467.5,947.6,1664.6000000000001,232.0
2020-10-11,260.7,611.8,1011.4000000000001,207.0
2020-10-12,808.4999999999999,1165.3,2404.5,335.0
2020-10-13,558.9,875.3000000000001,1732.4,337.0
2020-10-14,450.30000000000007,866.0000000000002,1556.3,311.0
2020-10-15,448.3,800.9,1488.4,245.0
2020-10-16,473.09999999999997,947.9999999999999,1673.2,290.0
2020-10-17,273.40000000000003,717.3,1136.6999999999998,294.0
2020-10-18,318.69999999999993,962.4000000000001,1450.9000000000003,478.0
2020-10-19,397.7,894.7,1504.8999999999999,450.0
2020-10-20,241.2,608.4,978.6,562.0
2020-10-21,636.6,1002.4,1977.9,470.5
2020-10-22,566.0999999999999,973.9000000000001,1841.8999999999999,413.0
2020-10-23,454.70000000000005,903.0500000000001,1600.4999999999998,367.5
2020-10-24,102.89999999999998,368.59999999999997,526.4999999999999,363.0
2020-10-25,111.0,483.59999999999997,653.6,301.0
2020-10-26,584.9000000000001,951.0999999999999,1847.3999999999999,413.0
2020-10-27,444.59999999999997,826.0000000000002,1508.1,366.0
2020-10-28,573.3499999999998,782.95,1662.1000000000001,394.0
2020-10-29,447.0999999999999,760.9000000000002,1446.3999999999999,434.0
2020-10-30,454.0,723.4999999999999,1419.5000000000002,395.0
2020-10-31,251.60000000000002,533.9,920.1999999999999,483.0
2020-11-01,111.20000000000002,258.2,428.4,481.0
2020-11-02,391.09999999999997,590.9000000000001,1190.9999999999998,394.0
2020-11-03,641.0000000000001,1115.6,2098.2999999999997,354.0
2020-11-04,1370.6,1511.2999999999997,3613.0,547.0
2020-11-05,2241.1999999999994,1643.2999999999997,5079.999999999999,1167.0
2020-11-06,1230.1999999999998,1506.7,3393.1,1155.0
2020-11-07,1111.6000000000001,1262.4,2966.999999999999,931.0
2020-11-08,768.1,929.3000000000002,2106.8,1054.0
2020-11-09,509.69999999999993,969.1,1751.2000000000003,572.0
2020-11-10,303.3,915.8,1380.9999999999998,530.0
2020-11-11,214.10000000000005,583.1999999999999,911.7,444.0
2020-11-12,351.19999999999993,713.6000000000001,1252.1,470.0
2020-11-13,361.9,935.5,1490.6000000000001,454.0
2020-11-14,90.49999999999997,408.7,547.3000000000002,559.0
2020-11-15,106.60000000000001,255.4,418.40000000000003,367.0
2020-11-16,382.69999999999993,718.9,1305.3999999999999,426.0
2020-11-17,334.19999999999993,631.0999999999999,1143.5,434.5
2020-11-18,208.5,499.40000000000003,818.5000000000001,442.0
2020-11-19,402.59999999999997,906.3999999999999,1523.9,362.0
2020-11-20,436.1,1027.8,1697.0999999999997,598.5
2020-11-21,170.30000000000004,443.7,704.8,418.0
2020-11-22,248.70000000000002,854.1,1235.3,417.0
2020-11-23,707.6000000000001,1259.2000000000003,2344.1000000000004,685.0
2020-11-24,210.7,639.55,962.85,441.5
2020-11-25,348.0,818.7,1352.4000000000003,580.0
2020-11-26,723.1999999999999,1332.4,2441.6,645.0
2020-11-27,1867.7083333333333,1529.4999999999998,4393.558333333333,676.0
2020-11-28,2035.0166666666664,1505.2,4625.516666666666,932.0
2020-11-29,1775.0166666666667,1370.8,4091.916666666667,726.0
2020-11-30,1157.9083333333333,1097.8,2872.858333333334,516.0
2020-12-01,459.09999999999997,887.6,1591.4,455.0
2020-12-02,1522.4,1439.1999999999998,3773.3999999999996,759.0
2020-12-03,575.3,1241.6,2124.0,331.0
2020-12-04,665.9000000000001,1182.9,2204.7,419.0
2020-12-05,382.79999999999995,963.9,1551.1,427.0
2020-12-06,349.79999999999995,920.0000000000001,1456.1999999999998,464.0
2020-12-07,1055.3,1358.0000000000002,2975.7999999999997,627.0
2020-12-08,1539.5,1533.1000000000001,3893.7999999999993,733.0
2020-12-09,934.0999999999999,1346.6999999999996,2779.3,599.0
2020-12-10,633.3,1020.4000000000002,1991.8999999999999,608.0
2020-12-11,1149.8000000000002,1459.9,3223.2,595.0
2020-12-12,570.1000000000001,1045.6,1920.1000000000001,528.0
2020-12-13,209.30000000000004,706.2000000000002,1026.7999999999997,370.0
2020-12-14,234.5,697.4999999999999,1057.1,500.0
2020-12-15,341.80000000000007,987.4,1510.9000000000003,552.0
2020-12-16,355.0,855.2,1399.3,450.0
2020-12-17,481.70000000000005,896.5999999999999,1635.1999999999996,524.0
2020-12-18,158.95,442.15,686.0999999999999,432.0
2020-12-19,175.4,517.6999999999999,786.4,486.0
2020-12-20,195.40000000000003,535.1000000000001,835.0999999999999,390.0
2020-12-21,329.9999999999999,638.6,1144.3000000000002,348.0
2020-12-22,596.4999999999999,965.8,1880.4,477.0
2020-12-23,262.09999999999997,624.4000000000001,1025.9,350.0
2020-12-24,175.8,344.70000000000005,614.0999999999999,259.0
2020-12-25,167.20000000000002,595.1,851.6999999999999,265.0
2020-12-26,117.30000000000001,335.50000000000006,515.2,194.0
2020-12-27,171.39999999999998,560.8,823.5,276.5714285714286
2020-12-28,263.1000000000001,847.9999999999998,1251.5000000000002,549.4285714285714
2020-12-29,275.50000000000006,696.8999999999999,1119.4000000000003,600.5
2020-12-30,620.2,1188.7000000000003,2139.4,454.0
2020-12-31,271.90000000000003,832.9000000000001,1249.8999999999999,496.0
2021-01-01,336.29999999999995,745.8,1261.3000000000002,594.0
2021-01-02,246.20000000000002,623.4,1001.0999999999999,263.0
2021-01-03,176.29999999999998,530.5,800.7000000000002,269.0
2021-01-04,215.3,520.1999999999999,850.4000000000001,234.0
2021-01-05,265.2,555.7,962.4,266.0
2021-01-06,431.30000000000007,727.1000000000001,1388.5,328.0
2021-01-07,783.9999999999999,1142.8000000000002,2344.7999999999997,616.0
2021-01-08,726.4999999999998,1135.7,2250.2,612.0
2021-01-09,833.0000000000001,1141.8999999999999,2419.1,509.0
2021-01-10,339.9000000000001,905.6,1427.0000000000002,437.0
2021-01-11,402.7,779.8999999999999,1397.3999999999999,316.0
2021-01-12,439.20000000000005,968.3000000000002,1642.0,325.0
2021-01-13,945.0999999999999,1201.8000000000002,2651.4,442.0
2021-01-14,320.3,1077.4000000000003,1569.2,275.0
2021-01-15,707.5,1070.6,2155.3,533.0
2021-01-16,337.5,803.4,1320.9,283.0
2021-01-17,174.3,615.8999999999999,883.1,362.0
2021-01-18,465.30000000000007,856.9999999999999,1570.5999999999997,420.0
2021-01-19,246.39999999999998,405.59999999999997,783.5,290.0
2021-01-20,103.3,268.1,427.0,305.0
2021-01-21,377.8999999999999,741.1,1320.0,354.0
2021-01-22,650.2999999999998,1030.7,2027.8,398.0
2021-01-23,365.50000000000006,894.2,1454.1999999999998,324.0
2021-01-24,196.20000000000005,1017.5000000000001,1318.3000000000002,270.0
2021-01-25,543.8,1170.6,2003.9,382.0
2021-01-26,497.70000000000005,952.4000000000001,1715.5999999999997,285.0
2021-01-27,698.8000000000001,1132.1000000000001,2203.3999999999996,383.0
2021-01-28,325.6,753.6999999999998,1252.9999999999998,359.5
2021-01-29,400.45,824.15,1438.1499999999999,477.0
2021-01-30,127.80000000000001,573.0999999999999,769.8000000000001,353.5
2021-01-31,190.8,752.0,1045.1000000000001,382.0
2021-02-01,460.3,873.1,1578.9,565.5
2021-02-02,465.0999999999999,879.8,1592.7,541.375
2021-02-03,405.70000000000005,1000.9999999999999,1622.4,708.125
2021-02-04,476.6,1065.4,1795.3000000000002,538.0
2021-02-05,284.4,844.2000000000002,1279.9000000000003,447.0
2021-02-06,241.6,803.4,1173.6999999999998,415.0
2021-02-07,89.6,375.70000000000005,513.7,355.0
2021-02-08,249.8,720.2,1102.8000000000002,273.0
2021-02-09,183.5,859.0,1140.3999999999999,264.0
2021-02-10,266.4,940.2,1348.3000000000004,462.0
2021-02-11,291.99999999999994,974.6,1421.7,671.0
2021-02-12,143.64901960784314,765.5137254901961,985.072549019608,603.0
2021-02-13,256.2745098039216,836.9568627450981,1229.2862745098041,504.0
2021-02-14,371.0980392156863,919.0274509803924,1487.5450980392159,530.0
2021-02-15,485.92156862745105,1001.0980392156861,1745.8039215686274,424.0
2021-02-16,600.7450980392159,1083.1686274509802,2004.0627450980394,477.0
2021-02-17,715.5686274509804,1165.2392156862747,2262.321568627451,498.0
2021-02-18,604.6431372549021,1048.4960784313726,1975.307843137255,466.0
2021-02-19,136.20000000000002,542.9,751.5999999999999,470.0
2021-02-20,103.5,395.70000000000005,553.9,949.0
2021-02-21,139.8,603.1,817.5999999999999,699.0
2021-02-22,578.3000000000002,1263.2999999999997,2149.5000000000005,848.0
2021-02-23,155.3,452.69999999999993,691.1999999999998,444.0
2021-02-24,157.6,473.0,715.0,558.0
2021-02-25,372.2,1004.5,1575.0,590.0
2021-02-26,636.4000000000001,1292.1999999999998,2268.2000000000003,643.0
2021-02-27,654.4999999999998,1216.1000000000001,2219.2,687.0
2021-02-28,152.49999999999997,905.7,1139.7999999999997,570.0
2021-03-01,232.3,777.4,1133.2,890.0
2021-03-02,549.9,879.6,1722.8,1171.0
2021-03-03,1067.6999999999998,1254.2000000000003,2891.5,1346.0
2021-03-04,316.09999999999997,750.8,1235.6999999999998,608.0
2021-03-05,178.10000000000002,659.0999999999999,932.0,423.0
2021-03-06,108.0,690.3,855.8999999999999,295.0
2021-03-07,175.2,619.0,887.5,426.0
2021-03-08,807.2,1526.2999999999997,2764.2999999999997,1072.0
2021-03-09,526.8999999999999,1082.7999999999997,1891.1000000000006,730.0
2021-03-10,151.4,363.6000000000001,596.0000000000001,518.0
2021-03-11,298.30000000000007,474.8,932.1999999999999,627.0
2021-03-12,366.00000000000017,599.3,1160.6999999999996,554.0
2021-03-13,223.60000000000002,469.50000000000006,812.6,326.0
2021-03-14,138.4,435.0,647.8000000000001,321.0
2021-03-15,279.90000000000003,711.4,1140.5,530.0
2021-03-16,377.20000000000005,677.5,1256.3,626.0
2021-03-17,402.7,699.2,1316.4000000000003,784.0
2021-03-18,360.49999999999994,694.6999999999999,1247.7000000000003,720.0
2021-03-19,168.2,521.5,779.3000000000001,330.0
2021-03-20,219.25,624.4000000000001,960.5499999999998,463.0
2021-03-21,93.90000000000002,377.4,521.3,419.0
2021-03-22,295.79999999999995,847.8,1301.0,693.0
2021-03-23,269.40000000000003,789.1999999999998,1202.8,728.0
2021-03-24,256.0,723.1999999999998,1116.3,834.0
2021-03-25,190.29999999999998,518.6000000000001,810.3999999999999,472.0
2021-03-26,135.1,386.09999999999997,593.1999999999999,424.0
2021-03-27,76.49999999999999,241.8,358.8,393.0
2021-03-28,39.79999999999999,95.40000000000002,157.1,609.0
2021-03-29,200.10000000000002,568.45,875.1500000000001,657.0
2021-03-30,681.7000000000002,1551.3999999999999,2596.7999999999993,804.0
2021-03-31,1041.5,1920.7000000000003,3517.2999999999993,1258.0
2021-04-01,179.69999999999996,649.9,925.1999999999997,870.0
2021-04-02,42.2,283.1,347.8999999999999,365.0
2021-04-03,38.5,236.4,295.0,553.0
2021-04-04,39.900000000000006,416.8999999999999,478.0,565.0
2021-04-05,43.0,300.7000000000001,366.20000000000005,357.0
2021-04-06,156.39999999999998,470.29999999999995,710.1999999999999,325.0
2021-04-07,214.9,744.0000000000001,1073.6000000000001,441.0
2021-04-08,237.19999999999993,713.6000000000001,1077.6,409.0
2021-04-09,239.70000000000002,635.6000000000001,1002.9000000000002,404.0
2021-04-10,42.699999999999996,389.1,454.8,344.0
2021-04-11,69.6,349.19999999999993,455.80000000000007,210.0
2021-04-12,394.49999999999994,1074.0,1679.0000000000002,390.0
2021-04-13,575.3000000000001,1375.3999999999999,2257.499999999999,621.0
2021-04-14,260.2,940.5999999999999,1339.5,503.0
2021-04-15,209.29999999999995,749.6999999999999,1070.6999999999998,387.0
2021-04-16,214.9,790.6,1120.0,417.0
2021-04-17,144.00000000000003,626.6999999999999,847.5999999999998,328.0
2021-04-18,132.3,710.1999999999999,913.4000000000002,326.0
2021-04-19,317.7,1141.5000000000002,1628.5,843.0
2021-04-20,411.90000000000003,1452.8999999999996,2084.4,1148.0
2021-04-21,194.8,1097.8999999999999,1396.2999999999997,1214.0
2021-04-22,194.39999999999998,684.2999999999998,982.6,657.0
2021-04-23,234.99999999999994,893.8,1254.0,583.0
2021-04-24,115.09999999999998,677.2000000000002,853.9,533.0
2021-04-25,54.89999999999999,344.1,428.20000000000005,431.0
2021-04-26,136.99999999999997,457.4000000000001,667.6,398.0
2021-04-27,316.20000000000005,1078.1999999999998,1563.1999999999998,765.0
2021-04-28,193.5,777.4499999999999,1073.3999999999999,713.0
2021-04-29,334.4,570.9,1083.4,425.0
2021-04-30,299.5,754.1999999999997,1213.1999999999998,495.0
2021-05-01,128.6,497.2,694.2,380.0
2021-05-02,135.20000000000002,640.3000000000001,847.6000000000003,451.0
2021-05-03,77.4,218.39999999999998,337.20000000000005,487.0
2021-05-04,198.39999999999998,360.70000000000005,665.3000000000001,317.5
2021-05-05,300.79999999999995,597.4000000000001,1058.8000000000002,244.0
2021-05-06,345.4,626.9999999999999,1157.1999999999998,475.6629213483146
2021-05-07,225.19999999999996,562.7000000000002,908.3,483.7752808988765
2021-05-08,147.6,298.70000000000005,524.8999999999999,406.11235955056185
2021-05-09,59.2,161.0,251.6,328.44943820224717
2021-05-10,159.00000000000006,304.90000000000003,548.8,555.0
2021-05-11,214.79999999999998,437.3,766.3000000000002,424.0
2021-05-12,290.5000000000001,483.29999999999995,929.4,485.0
2021-05-13,306.9,855.0,1325.8999999999999,457.0
2021-05-14,288.8,669.3000000000001,1112.4999999999995,555.0
2021-05-15,241.6,556.8000000000001,927.0999999999999,426.0
2021-05-16,130.3,335.49999999999994,535.5,385.0
2021-05-17,323.3,683.3999999999999,1179.3,461.64044943820227
2021-05-18,422.79999999999995,713.1,1361.7000000000003,542.4269662921349
2021-05-19,288.1,613.8,1055.4,574.7865168539325
2021-05-20,210.90000000000003,407.9000000000001,731.4000000000001,607.1460674157303
2021-05-21,324.9,393.6,891.7,589.0
2021-05-22,289.20000000000005,561.6999999999999,1005.4000000000001,364.0
2021-05-23,100.20000000000002,217.9,371.3,326.0
2021-05-24,279.40000000000003,540.0999999999999,968.7,350.0
2021-05-25,416.3,709.8499999999998,1348.1,429.0
2021-05-26,394.2,846.9,1452.1000000000001,403.0
2021-05-27,333.2000000000001,1069.0000000000002,1580.1,585.0
2021-05-28,344.7000000000001,1128.5,1656.9,710.0
2021-05-29,166.59999999999997,791.4000000000001,1047.2,677.0
2021-05-30,81.79999999999998,394.8,520.3,648.0
2021-05-31,112.30000000000001,600.1000000000001,772.7,715.0
2021-06-01,198.60000000000002,840.6999999999999,1145.1999999999998,821.0
2021-06-02,284.19999999999993,1173.5,1609.7000000000005,875.0
2021-06-03,317.9999999999999,693.4,1181.1,798.0
2021-06-04,443.5,715.5,1396.0,567.0
2021-06-05,269.0,597.0,1009.1,630.0
2021-06-06,143.6,476.1,696.1000000000001,447.0
2021-06-07,286.40000000000003,630.2999999999998,1069.5,521.0
2021-06-08,377.9,728.8,1308.1,967.0
2021-06-09,398.0,777.1000000000001,1387.1000000000001,641.0
2021-06-10,447.1000000000001,614.0000000000001,1299.5,519.0
2021-06-11,429.7999999999999,605.6,1264.1000000000001,511.0
2021-06-12,202.9,508.79999999999995,819.6,520.0
2021-06-13,89.0,487.1,623.4,612.5
2021-06-14,106.29999999999998,462.90000000000003,625.7,589.0
2021-06-15,63.9,508.79999999999995,606.6,716.5
2021-06-16,159.59999999999997,623.3,869.1,700.0
2021-06-17,287.4,606.5,1047.1,705.8539325842696
2021-06-18,260.7,586.9000000000001,986.3999999999999,591.2359550561798
2021-06-19,137.4,418.00000000000006,629.0,442.38202247191015
2021-06-20,94.2,345.8999999999999,490.0,293.5280898876404
2021-06-21,235.3,548.1,908.7000000000002,428.0
2021-06-22,283.9000000000001,506.1000000000001,941.3000000000001,512.0
2021-06-23,367.19999999999993,745.0999999999999,1307.6,535.0
2021-06-24,294.4,743.2,1194.8000000000002,740.0
2021-06-25,334.6,566.65,1079.4499999999998,465.0
2021-06-26,208.0,513.2,832.3000000000001,564.0
2021-06-27,110.10000000000001,414.3,583.0000000000001,732.0
2021-06-28,339.70000000000005,594.5,1115.1999999999998,528.0
2021-06-29,338.6,533.3999999999999,1052.7,641.0
2021-06-30,2.7,12.7,16.9,18.0
