MeasurementDateGMT,Bexley - Belvedere: Nitric Oxide (ug/m3),Bexley - Belvedere: Nitrogen Dioxide (ug/m3),Bexley - Belvedere: Oxides of Nitrogen (ug/m3),Bexley - Belvedere: PM10 Particulate (ug/m3)
2020-04-19,17.700000000000006,303.09999999999997,329.70000000000005,538.5999999999999
2020-04-20,32.699999999999996,355.39999999999986,405.4000000000001,749.0
2020-04-21,30.699999999999996,351.40000000000003,398.69999999999993,924.9999999999999
2020-04-22,41.599999999999994,499.09999999999997,562.8,871.0999999999999
2020-04-23,68.30000000000001,783.9000000000002,888.5999999999999,933.6999999999998
2020-04-24,44.39999999999999,667.6,735.8,966.2
2020-04-25,23.599999999999998,330.8,367.1,504.8
2020-04-26,30.5,459.50000000000006,506.09999999999997,506.79999999999995
2020-04-27,35.699999999999996,465.70000000000005,520.5000000000001,668.7999999999998
2020-04-28,20.299999999999997,315.8999999999999,347.0,310.3
2020-04-29,14.6,226.39999999999998,248.50000000000003,364.8
2020-04-30,12.7,150.89999999999995,170.20000000000005,300.50000000000006
2020-05-01,17.000000000000004,214.90000000000003,241.10000000000005,264.5
2020-05-02,11.9,193.49999999999997,211.9,249.3
2020-05-03,23.9,355.7,392.00000000000006,347.5
2020-05-04,33.4,379.09999999999997,430.20000000000005,524.7
2020-05-05,35.50000000000001,311.9,365.90000000000003,659.3999999999997
2020-05-06,37.2,462.09999999999997,519.4000000000001,626.1
2020-05-07,114.3,595.8,770.8000000000001,699.0999999999999
2020-05-08,25.3,698.3000000000001,737.3,614.2
2020-05-09,33.4,763.5,814.3000000000001,856.4999999999999
2020-05-10,12.100000000000001,321.19999999999993,339.4000000000001,664.0
2020-05-11,27.699999999999992,174.2,216.49999999999997,519.7
2020-05-12,28.1,289.0,331.99999999999994,310.1
2020-05-13,25.299999999999997,265.09999999999997,303.29999999999995,357.5
2020-05-14,40.4,319.59999999999997,381.9,302.7
2020-05-15,43.500000000000014,409.79999999999995,476.4,398.19999999999993
2020-05-16,14.900000000000002,358.1,381.4,340.59999999999997
2020-05-17,12.499999999999998,248.79999999999995,267.5,327.1
2020-05-18,14.599999999999998,192.50000000000003,214.8,364.4000000000001
2020-05-19,22.200000000000003,333.20000000000005,366.6,363.29999999999995
2020-05-20,35.79999999999999,381.10000000000014,435.89999999999986,458.3000000000001
2020-05-21,73.6,497.0000000000001,610.0999999999999,607.6999999999999
2020-05-22,8.299999999999999,140.44999999999996,153.49999999999997,624.15
2020-05-23,9.7,66.00000000000001,80.30000000000001,540.9000000000001
2020-05-24,9.100000000000001,193.1,207.5,452.4
2020-05-25,20.500000000000004,308.1000000000001,339.4999999999999,495.70000000000005
2020-05-26,34.099999999999994,400.2,452.6999999999999,521.9999999999999
2020-05-27,78.2,605.5999999999999,725.8,648.9000000000001
2020-05-28,39.8,321.40000000000003,382.59999999999997,750.1
2020-05-29,49.7,393.9999999999999,470.5000000000001,666.7000000000003
2020-05-30,31.3,343.5,391.09999999999997,581.0
2020-05-31,21.6,248.39999999999998,282.2,544.3000000000001
2020-06-01,34.5,416.49999999999994,469.50000000000006,580.0
2020-06-02,20.3,366.7,398.49999999999994,483.8999999999999
2020-06-03,59.00000000000001,520.0,610.8000000000001,611.8000000000002
2020-06-04,25.400000000000002,278.4,317.3,284.9999999999999
2020-06-05,18.500000000000004,189.39999999999998,217.4,217.70000000000005
2020-06-06,21.299999999999994,213.6,245.89999999999998,208.99999999999997
2020-06-07,25.299999999999997,257.7,296.8,166.80000000000004
2020-06-08,36.5,335.30000000000007,391.90000000000003,358.0
2020-06-09,49.599999999999994,344.7000000000001,421.0,379.2
2020-06-10,33.1,371.8000000000001,422.70000000000005,373.7
2020-06-11,35.300000000000004,385.49999999999994,440.09999999999997,498.3999999999999
2020-06-12,65.99999999999999,640.9000000000001,742.0,706.4000000000002
2020-06-13,44.30000000000001,546.7999999999998,614.7999999999998,375.8
2020-06-14,13.1,291.2,311.4,356.2999999999999
2020-06-15,27.900000000000006,390.90000000000003,433.50000000000006,413.4
2020-06-16,48.2,451.9,526.0,362.80000000000007
2020-06-17,102.7,702.4499999999999,859.85,447.90000000000003
2020-06-18,12.000000000000002,280.49999999999994,298.1,217.39999999999998
2020-06-19,9.5,156.7,171.20000000000002,270.90000000000003
2020-06-20,6.8,117.99999999999999,128.1,254.9
2020-06-21,4.2,123.8,129.79999999999998,301.9
2020-06-22,8.000000000000002,121.8,134.3,434.7000000000001
2020-06-23,12.299999999999999,363.30000000000007,381.9000000000001,598.1999999999999
2020-06-24,91.20000000000003,838.9000000000001,979.3,874.8999999999999
2020-06-25,50.59999999999999,835.7,913.5,803.7000000000002
2020-06-26,9.2,451.40000000000003,465.3,512.4
2020-06-27,-2.5999999999999996,65.69999999999999,62.10000000000001,307.6
2020-06-28,-5.299999999999999,28.400000000000002,20.600000000000005,252.69999999999996
2020-06-29,-0.7000000000000001,43.6,42.1,319.4
2020-06-30,12.8,127.6,147.40000000000003,238.9
2020-07-01,23.952820512820512,102.66974358974359,137.93846153846155,205.1
2020-07-02,41.02153846153846,117.95076923076924,178.98461538461538,239.9
2020-07-03,49.29230769230769,118.24615384615385,192.27692307692308,342.50000000000006
2020-07-04,57.56307692307693,118.54153846153845,205.56923076923076,224.10000000000005
2020-07-05,65.83384615384615,118.83692307692307,218.86153846153846,326.0
2020-07-06,74.10461538461539,119.1323076923077,232.1538461538462,360.3
2020-07-07,82.37538461538462,119.42769230769231,245.4461538461539,350.19999999999993
2020-07-08,90.64615384615385,119.72307692307693,258.73846153846154,233.3
2020-07-09,69.4102564102564,161.17179487179487,267.5307692307693,155.60000000000002
2020-07-10,26.0,238.59999999999997,278.29999999999995,191.1
2020-07-11,26.499999999999993,292.0,333.1,307.1
2020-07-12,115.70000000000002,412.7999999999999,590.1,410.1
2020-07-13,21.5,277.0,310.29999999999995,350.59999999999997
2020-07-14,37.440000000000005,244.59666666666664,302.0566666666667,269.7
2020-07-15,59.16,321.25333333333333,411.6933333333334,246.3
2020-07-16,80.5,340.90000000000003,464.6000000000001,267.6
2020-07-17,91.19999999999999,424.2,564.0000000000001,435.8
2020-07-18,41.3,286.59999999999997,349.50000000000006,318.6
2020-07-19,44.50000000000001,286.9,355.2,223.29999999999998
2020-07-20,47.5,303.49999999999994,376.29999999999995,354.9000000000001
2020-07-21,44.900000000000006,401.7,470.59999999999997,374.29999999999995
2020-07-22,24.099999999999998,278.5,315.00000000000006,362.70000000000005
2020-07-23,29.100000000000005,241.60000000000005,286.7,374.4999999999999
2020-07-24,42.09999999999999,187.90000000000003,251.99999999999997,258.59999999999997
2020-07-25,31.000000000000004,121.7,169.6,219.49999999999997
2020-07-26,27.6,90.4,133.0,263.3
2020-07-27,32.79999999999999,133.0,183.8,324.5
2020-07-28,35.40000000000001,179.4,233.70000000000002,264.4
2020-07-29,43.8,286.19999999999993,353.1,291.2
2020-07-30,54.49999999999999,561.5000000000001,645.1,452.7000000000001
2020-07-31,75.4,683.0000000000001,798.3000000000001,789.0000000000001
2020-08-01,20.300000000000004,162.70000000000002,193.80000000000004,272.6
2020-08-02,19.499999999999996,175.0,204.79999999999998,235.4
2020-08-03,37.050000000000004,380.54999999999995,437.7,356.30000000000007
2020-08-04,81.00000000000001,605.4,728.9000000000001,344.9999999999999
2020-08-05,4.652475247524754,236.8881188118812,245.8168316831684,280.09999999999997
2020-08-06,7.7940594059405965,243.14851485148515,257.2396039603959,383.6
2020-08-07,10.075247524752475,243.71881188118812,261.2316831683168,985.5
2020-08-08,12.356435643564351,244.28910891089112,265.22376237623774,900.4000000000001
2020-08-09,14.637623762376233,244.85940594059403,269.21584158415834,774.1999999999999
2020-08-10,16.918811881188116,245.42970297029703,273.2079207920792,1087.1999999999998
2020-08-11,19.200000000000003,246.00000000000003,277.2000000000001,1236.8
2020-08-12,21.48118811881188,246.57029702970294,281.1920792079208,1433.6999999999998
2020-08-13,19.68415841584158,281.29603960396037,312.2722772277228,756.4000000000002
2020-08-14,16.599999999999998,324.2,349.79999999999995,470.00000000000006
2020-08-15,38.0,423.84999999999997,482.35,545.2999999999998
2020-08-16,25.400000000000002,392.74999999999994,432.0,676.4000000000001
2020-08-17,18.700000000000003,271.25,300.04999999999995,304.40000000000003
2020-08-18,25.299999999999997,125.45000000000003,164.15,239.19999999999996
2020-08-19,94.80000000000003,324.49999999999994,469.90000000000003,298.09999999999997
2020-08-20,37.09999999999999,203.49999999999997,259.90000000000003,471.0
2020-08-21,17.9,56.3,83.70000000000002,467.90000000000003
2020-08-22,13.0,70.8,90.60000000000002,348.0
2020-08-23,7.1,78.89999999999999,89.80000000000001,251.79999999999995
2020-08-24,19.933333333333334,139.95555555555558,170.63333333333333,313.53835616438363
2020-08-25,22.866666666666656,114.64444444444446,149.26666666666665,396.509589041096
2020-08-26,25.900000000000002,262.5,302.3999999999999,450.9534246575342
2020-08-27,46.000000000000014,394.40000000000003,464.9,390.09863013698634
2020-08-28,60.39999999999999,306.0,398.49999999999994,238.9
2020-08-29,22.7,177.59999999999997,212.60000000000008,281.29999999999995
2020-08-30,29.6,187.20000000000002,232.59999999999997,348.1
2020-08-31,55.599999999999994,498.20000000000005,583.7,300.20000000000005
2020-09-01,318.6,785.7,1274.3,479.1
2020-09-02,33.89999999999999,349.1000000000001,401.3,344.3
2020-09-03,22.900000000000006,169.70000000000002,204.79999999999998,287.6
2020-09-04,34.8,244.50000000000006,298.00000000000006,381.0
2020-09-05,36.4,332.29999999999995,387.8,351.29999999999995
2020-09-06,49.05,417.0,492.35,342.09999999999997
2020-09-07,89.29999999999998,358.25,495.45000000000005,303.99999999999994
2020-09-08,38.99999999999999,238.10000000000002,298.0,261.8
2020-09-09,55.90000000000001,309.04999999999995,394.80000000000007,348.9
2020-09-10,81.99999999999999,616.5000000000001,742.5000000000001,499.80000000000007
2020-09-11,112.50000000000004,562.4499999999999,735.7,405.5
2020-09-12,16.9,174.4,200.70000000000005,289.29999999999995
2020-09-13,14.800000000000004,177.2,200.0,294.3
2020-09-14,374.9,868.6500000000001,1443.8,837.0000000000001
2020-09-15,193.9,1242.3,1539.3,1303.9999999999998
2020-09-16,43.20000000000001,647.4,713.7000000000002,789.9000000000001
2020-09-17,34.800000000000004,279.40000000000003,332.69999999999993,730.4
2020-09-18,53.89999999999999,387.09999999999997,469.7000000000001,752.9000000000001
2020-09-19,19.7,273.30000000000007,303.5,700.7
2020-09-20,10.100000000000001,309.6,325.1,712.1999999999999
2020-09-21,94.6,799.8,945.5,725.8000000000001
2020-09-22,121.20000000000002,550.0000000000001,736.0000000000001,653.5000000000001
2020-09-23,0.7000000000000002,158.4,160.0,294.8999999999999
2020-09-24,21.200000000000006,273.40000000000003,305.6,235.20000000000007
2020-09-25,18.099999999999998,275.1,303.09999999999997,265.4
2020-09-26,5.500000000000001,139.3,148.1,309.6
2020-09-27,-4.5,91.0,84.30000000000001,308.2
2020-09-28,47.099999999999994,487.8,559.9,385.69999999999993
2020-09-29,113.39999999999999,637.0,810.4999999999999,381.0
2020-09-30,79.69999999999995,301.50000000000006,423.6999999999999,349.8999999999999
2020-10-01,24.9,352.9,390.99999999999994,293.7
2020-10-02,49.80000000000001,546.4999999999999,623.0,380.0999999999999
2020-10-03,21.400000000000002,287.6,320.20000000000005,278.09999999999997
2020-10-04,-1.5999999999999994,113.5,110.69999999999999,150.5
2020-10-05,25.1,311.40000000000003,349.8999999999999,268.1
2020-10-06,10.799999999999999,189.79999999999998,206.60000000000002,240.09999999999997
2020-10-07,32.70000000000001,362.85,412.69999999999993,310.7
2020-10-08,50.8,379.70000000000005,457.69999999999993,260.9
2020-10-09,125.10000000000001,669.3999999999999,861.0,301.20000000000005
2020-10-10,21.000000000000004,400.90000000000003,433.2,246.39999999999998
2020-10-11,20.5,383.5,414.70000000000005,230.79999999999998
2020-10-12,117.10000000000001,625.9,805.4,298.4
2020-10-13,86.7,541.6999999999999,674.8999999999999,297.6
2020-10-14,114.40000000000002,559.1999999999999,735.1,376.29999999999995
2020-10-15,103.60000000000002,519.8000000000001,678.8,326.90000000000003
2020-10-16,82.70000000000002,739.8000000000003,866.8000000000001,396.6000000000001
2020-10-17,24.900000000000002,450.79999999999995,488.8999999999999,294.6
2020-10-18,102.6,808.0,965.1,436.70000000000005
2020-10-19,75.7,478.20000000000005,594.4000000000001,476.70000000000005
2020-10-20,24.9,218.2,255.89999999999995,529.5999999999999
2020-10-21,95.60000000000002,565.7,712.2000000000002,285.6
2020-10-22,44.7,368.6,437.20000000000005,368.6
2020-10-23,35.59999999999999,370.90000000000003,425.1,274.25
2020-10-24,16.4,148.00000000000003,172.49999999999994,260.40000000000003
2020-10-25,24.80000000000001,212.8,251.3,251.8
2020-10-26,38.9,323.29999999999995,383.00000000000006,308.70000000000005
2020-10-27,56.199999999999996,339.20000000000005,425.1000000000001,291.2
2020-10-28,17.4,203.4,230.2,303.5
2020-10-29,11.7,172.89999999999998,190.99999999999994,274.4
2020-10-30,5.899999999999999,152.59999999999994,161.5,251.50000000000003
2020-10-31,7.499999999999999,129.1,140.5,433.6
2020-11-01,0.6000000000000001,48.3,49.10000000000001,379.90000000000003
2020-11-02,4.199999999999999,102.39999999999998,109.0,308.6000000000001
2020-11-03,24.7,443.1000000000001,481.3,331.7
2020-11-04,1112.6000000000001,1107.3,2813.6,611.4
2020-11-05,1809.0,1249.6,4023.2999999999993,1298.4
2020-11-06,1151.2999999999997,1200.0,2965.1000000000004,1271.2
2020-11-07,779.9000000000001,928.2999999999998,2124.1000000000004,1023.9000000000001
2020-11-08,461.29999999999995,673.5,1380.4,895.5
2020-11-09,492.5,773.2000000000002,1527.8999999999999,524.2
2020-11-10,182.29999999999998,626.9,906.6,411.00000000000006
2020-11-11,33.6,290.6,341.9,338.5
2020-11-12,32.300000000000004,303.8,353.20000000000005,365.5
2020-11-13,50.1,613.6,690.6999999999999,395.40000000000003
2020-11-14,8.099999999999998,182.39999999999995,194.69999999999996,403.3999999999999
2020-11-15,0.09999999999999998,91.10000000000001,91.19999999999999,272.40000000000003
2020-11-16,9.099999999999998,229.7,243.7,267.5
2020-11-17,3.9000000000000004,162.50000000000003,168.50000000000003,303.29999999999995
2020-11-18,12.7,193.5,213.10000000000002,421.9
2020-11-19,101.7,611.4999999999999,767.4000000000001,301.6
2020-11-20,288.4,708.1,1150.2,330.40000000000003
2020-11-21,2.6000000000000005,190.70000000000002,194.6,288.20000000000005
2020-11-22,123.6,657.9999999999999,847.7,344.59999999999997
2020-11-23,619.3000000000001,927.3999999999999,1876.9,483.3
2020-11-24,33.599999999999994,335.90000000000003,387.20000000000005,342.7
2020-11-25,76.7,554.2499999999999,672.05,476.5
2020-11-26,552.9,1117.3999999999999,1964.8999999999999,735.8
2020-11-27,996.9999999999999,1151.3999999999999,2680.0,778.9000000000001
2020-11-28,471.40000000000003,1103.7999999999997,1827.1,1023.1
2020-11-29,103.80000000000001,860.0,1019.3999999999999,721.2
2020-11-30,116.70000000000002,697.7999999999998,877.1000000000001,518.3999999999999
2020-12-01,47.900000000000006,601.6,674.9000000000001,401.6
2020-12-02,392.9,1092.6000000000001,1694.3999999999996,477.0000000000001
2020-12-03,110.39999999999999,758.8,927.7,279.6
2020-12-04,85.89999999999999,689.1000000000001,820.6999999999999,255.79999999999998
2020-12-05,92.39999999999999,778.1,919.8000000000002,337.4
2020-12-06,58.999999999999986,652.2,742.6000000000001,331.5999999999999
2020-12-07,268.4,991.6999999999999,1403.1000000000001,430.5
2020-12-08,628.7,1143.4,2107.5,500.2000000000001
2020-12-09,190.0,889.8,1181.3000000000002,414.90000000000003
2020-12-10,97.60000000000001,642.0,791.1,438.3000000000001
2020-12-11,196.80000000000004,928.3,1229.6999999999998,334.9
2020-12-12,39.4,710.1999999999999,770.9,321.4000000000001
2020-12-13,30.0,400.0,445.90000000000003,230.79999999999998
2020-12-14,10.400000000000002,255.80000000000004,271.7,376.80000000000007
2020-12-15,278.8,673.7,1101.6,386.6
2020-12-16,77.8,540.5000000000001,660.0999999999999,304.99999999999994
2020-12-17,29.7,364.59999999999985,409.49999999999994,322.90000000000003
2020-12-18,12.5,185.09999999999997,204.4,251.2
2020-12-19,9.200000000000001,207.60000000000002,221.50000000000003,305.49999999999994
2020-12-20,31.7,339.99999999999994,388.59999999999997,232.4
2020-12-21,15.999999999999998,275.70000000000005,300.2,167.4
2020-12-22,357.90000000000003,784.5,1333.8,278.6
2020-12-23,53.400000000000006,472.0999999999999,554.3,199.1
2020-12-24,18.3,233.6,261.4,143.9
2020-12-25,10.5,366.40000000000003,382.09999999999997,233.29999999999998
2020-12-26,2.4999999999999996,159.39999999999998,163.7,178.79999999999998
2020-12-27,42.099999999999994,375.79999999999995,440.0,250.20000000000002
2020-12-28,60.400000000000006,533.1,625.4000000000001,259.5
2020-12-29,22.8,507.50000000000006,542.4000000000001,316.4
2020-12-30,466.5,928.8999999999997,1643.8999999999999,401.80000000000007
2020-12-31,213.70000000000002,736.9,1064.6000000000004,402.30000000000007
2021-01-01,148.89999999999998,635.1000000000003,863.1999999999998,555.4
2021-01-02,38.199999999999996,448.2,506.79999999999995,222.80000000000004
2021-01-03,32.60000000000001,302.0,352.20000000000005,208.39999999999998
2021-01-04,51.000000000000014,346.80000000000007,425.1,225.90000000000006
2021-01-05,55.9,334.1,419.9000000000001,190.39999999999995
2021-01-06,107.49999999999999,516.7,681.3,231.5
2021-01-07,347.90000000000003,975.5999999999998,1509.2000000000003,482.99999999999994
2021-01-08,257.0,783.6999999999999,1178.1000000000001,469.1000000000001
2021-01-09,930.0000000000001,987.4999999999999,2413.5000000000005,540.9000000000001
2021-01-10,105.00000000000003,771.5999999999999,932.3999999999997,385.5
2021-01-11,11.899999999999999,252.1,270.40000000000003,219.29999999999995
2021-01-12,114.8,677.7,853.9,215.79999999999998
2021-01-13,561.3000000000002,1164.6000000000001,2025.5,379.8000000000001
2021-01-14,50.599999999999994,614.0999999999999,690.9000000000001,206.69999999999993
2021-01-15,535.0,933.9000000000001,1753.7,503.59999999999997
2021-01-16,82.79999999999998,511.09999999999997,638.0,251.59999999999997
2021-01-17,10.5,337.3,353.49999999999994,326.80000000000007
2021-01-18,22.600000000000005,357.09999999999997,391.50000000000006,297.4
2021-01-19,5.7,103.99999999999999,112.8,172.70000000000002
2021-01-20,7.200000000000001,96.89999999999999,108.2,277.1
2021-01-21,12.999999999999998,310.5,330.1,228.79999999999995
2021-01-22,76.89999999999999,518.5,636.4999999999999,265.30000000000007
2021-01-23,128.29999999999998,658.6,855.4,251.4
2021-01-24,64.2,744.8000000000001,842.7,288.3
2021-01-25,134.4,820.3000000000001,1026.2,315.0
2021-01-26,124.0,544.0999999999999,733.8,258.4
2021-01-27,143.9,715.8,936.5,289.59999999999997
2021-01-28,31.499999999999993,375.3,423.7,237.9
2021-01-29,14.0,342.1000000000001,363.90000000000003,262.3
2021-01-30,28.100000000000005,399.69999999999993,442.69999999999993,320.0
2021-01-31,40.800000000000004,467.3,529.7,357.29999999999995
2021-02-01,101.1,581.2999999999998,736.1000000000001,403.4
2021-02-02,59.699999999999996,399.8,490.79999999999995,442.8
2021-02-03,41.2,593.5000000000001,656.4,354.7000000000001
2021-02-04,35.9,535.1999999999999,590.1,313.49999999999994
2021-02-05,45.800000000000004,499.80000000000007,569.6000000000001,267.0
2021-02-06,123.10000000000001,566.8999999999999,755.7,335.3
2021-02-07,-7.000000000000001,152.20000000000002,141.09999999999997,247.3
2021-02-08,57.29999999999998,440.3999999999999,527.8,257.9
2021-02-09,23.699999999999996,449.2000000000001,485.4,277.6
2021-02-10,72.80000000000001,604.2,716.0000000000001,314.7
2021-02-11,82.5,701.4,827.9999999999999,457.49999999999994
2021-02-12,43.0,557.4000000000001,623.3000000000001,615.8000000000001
2021-02-13,36.5,432.49999999999994,488.3,501.5
2021-02-14,8.8,235.70000000000002,249.49999999999997,508.49999999999994
2021-02-15,11.799999999999999,318.00000000000006,335.99999999999994,312.7
2021-02-16,4.1000000000000005,213.1,219.4,359.8
2021-02-17,0.29999999999999993,115.40000000000002,115.69999999999997,373.69999999999993
2021-02-18,8.799999999999999,204.3,217.2,285.20000000000005
2021-02-19,10.400000000000002,212.79999999999998,228.9,366.59999999999997
2021-02-20,4.300000000000002,128.89999999999998,135.8,827.4000000000002
2021-02-21,32.9,431.9,482.40000000000003,709.6999999999999
2021-02-22,158.99999999999997,717.7999999999998,961.4000000000001,633.3999999999999
2021-02-23,23.900000000000006,227.70000000000002,263.7,288.6
2021-02-24,8.0,158.5,171.20000000000002,418.69999999999993
2021-02-25,113.30000000000001,690.9,865.1999999999999,431.20000000000005
2021-02-26,600.8000000000001,1103.1000000000001,2024.3000000000004,594.5
2021-02-27,661.0,1083.2,2096.0,783.6
2021-02-28,22.900000000000002,385.3,420.7,528.8
2021-03-01,62.699999999999996,517.4,613.5000000000001,945.6
2021-03-02,371.7,744.4000000000001,1314.1999999999998,1135.4999999999998
2021-03-03,354.20000000000005,962.9000000000002,1505.6,1049.1
2021-03-04,66.00000000000001,458.5,559.8,412.39999999999986
2021-03-05,38.8,406.49999999999994,466.6,460.9
2021-03-06,17.9,431.2,458.59999999999997,385.80000000000007
2021-03-07,145.9,661.4,884.8,628.9000000000001
2021-03-08,204.9,1149.2000000000003,1463.5000000000002,864.8000000000001
2021-03-09,106.69999999999999,672.9999999999998,836.6999999999998,511.99999999999994
2021-03-10,3.1999999999999993,126.90000000000003,131.59999999999997,399.0000000000001
2021-03-11,6.5,106.10000000000001,116.30000000000001,357.5
2021-03-12,9.8,147.39999999999998,161.89999999999998,298.6
2021-03-13,8.3,149.99999999999997,163.1,199.09999999999997
2021-03-14,4.2,159.5,165.89999999999998,202.20000000000002
2021-03-15,105.3,633.2,794.4,375.5
2021-03-16,41.199999999999996,452.9,515.9000000000001,424.0
2021-03-17,38.2,410.29999999999995,468.9,626.8999999999999
2021-03-18,51.300000000000004,574.8,653.6,500.8
2021-03-19,70.8,556.5,664.8,450.3
2021-03-20,45.4,640.0,709.7,383.0
2021-03-21,16.0,337.0,361.5,412.40000000000003
2021-03-22,145.0,829.6,1051.3999999999999,662.5999999999999
2021-03-23,66.00000000000001,515.1000000000001,616.6000000000001,575.0000000000001
2021-03-24,58.30000000000001,397.70000000000005,486.50000000000006,609.7000000000002
2021-03-25,27.499999999999993,214.20000000000005,256.0,307.09999999999997
2021-03-26,15.000000000000005,150.60000000000002,173.3,286.3
2021-03-27,18.200000000000003,100.9,128.8,351.8
2021-03-28,9.6,65.10000000000001,79.60000000000001,435.8
2021-03-29,25.1,259.9,298.5,487.49999999999994
2021-03-30,594.4000000000001,1141.8,2053.4,942.5000000000001
2021-03-31,984.9,1414.6,2925.2000000000003,1280.1000000000001
2021-04-01,154.0,430.6,666.8000000000001,932.6999999999997
2021-04-02,18.0,107.3,134.79999999999998,397.9
2021-04-03,13.600000000000001,111.70000000000002,132.79999999999998,601.5000000000001
2021-04-04,19.599999999999998,183.8,214.49999999999994,552.3
2021-04-05,21.400000000000002,160.70000000000002,193.8,370.3
2021-04-06,33.8,301.7,354.0,317.00000000000006
2021-04-07,45.00000000000001,396.9000000000001,465.8999999999999,284.7
2021-04-08,25.7,260.09999999999997,299.70000000000005,318.29999999999995
2021-04-09,26.099999999999998,259.4,299.4,311.70000000000005
2021-04-10,17.9,204.59999999999997,232.50000000000003,402.40000000000003
2021-04-11,45.4,380.90000000000003,450.7,265.40000000000003
2021-04-12,96.6,707.5,856.1,367.5
2021-04-13,225.4,921.6000000000003,1267.2,526.5
2021-04-14,142.2,604.5999999999999,822.7,637.4
2021-04-15,51.09999999999999,464.8,543.5,455.9
2021-04-16,82.6,575.9000000000001,702.9999999999999,478.7000000000001
2021-04-17,54.2,469.5,552.5999999999999,388.30000000000007
2021-04-18,73.6,517.3,630.1000000000001,433.7
2021-04-19,171.39999999999998,869.7,1131.8,878.5
2021-04-20,290.7,1042.7,1488.1999999999998,1138.0
2021-04-21,305.7999999999999,689.4,1158.3999999999999,1083.9999999999998
2021-04-22,80.30000000000003,380.70000000000005,503.9999999999999,696.8999999999999
2021-04-23,143.69999999999996,621.0,841.6,669.8
2021-04-24,63.20000000000001,439.2,535.7,581.9
2021-04-25,22.400000000000002,137.20000000000002,171.39999999999998,432.9
2021-04-26,33.9,224.49999999999997,277.1,478.69999999999993
2021-04-27,134.0,740.3000000000001,945.7,743.7999999999998
2021-04-28,69.8,473.0,579.1999999999998,877.7999999999998
2021-04-29,50.10000000000001,356.2000000000001,432.50000000000017,416.0
2021-04-30,54.199999999999996,532.4000000000001,615.3000000000001,448.6999999999999
2021-05-01,32.6,360.79999999999995,410.79999999999995,400.3
2021-05-02,33.900000000000006,392.6,444.8999999999999,440.30000000000007
2021-05-03,16.0,84.60000000000001,109.1,383.25000000000006
2021-05-04,30.099999999999994,120.7,166.8,213.75
2021-05-05,43.300000000000004,258.7,324.40000000000003,212.29999999999998
2021-05-06,61.00000000000001,351.79999999999995,445.1,268.79999999999995
2021-05-07,37.300000000000004,227.2,284.59999999999997,293.6000000000001
2021-05-08,22.299999999999997,152.30000000000004,189.0,315.70000000000005
2021-05-09,21.4,69.8,102.89999999999998,267.5
2021-05-10,21.4,80.99999999999999,114.0,306.20000000000005
2021-05-11,110.69999999999999,289.10000000000014,458.90000000000003,359.2000000000001
2021-05-12,23.799999999999997,152.5,189.30000000000004,394.30000000000007
2021-05-13,79.9,598.1000000000001,720.6999999999999,459.49999999999994
2021-05-14,36.10000000000001,382.6,437.79999999999995,409.0999999999999
2021-05-15,35.6,319.9,374.3,312.69999999999993
2021-05-16,21.299999999999997,122.79999999999998,155.5,265.7
2021-05-17,41.10000000000001,361.00000000000006,424.20000000000005,254.20000000000005
2021-05-18,46.599999999999994,248.40000000000003,320.2999999999999,235.70000000000005
2021-05-19,42.8,367.8,433.0,236.09999999999997
2021-05-20,34.400000000000006,197.3,250.4000000000001,422.09999999999997
2021-05-21,19.9,53.0,83.39999999999999,400.9000000000001
2021-05-22,30.0,248.0,293.99999999999994,161.60000000000002
2021-05-23,21.1,75.60000000000001,107.7,236.69999999999996
2021-05-24,26.099999999999998,176.99999999999997,217.1,202.4
2021-05-25,39.99999999999999,242.00000000000006,303.1,239.8
2021-05-26,41.99999999999999,383.2,447.90000000000003,285.6
2021-05-27,87.69999999999999,594.5000000000001,728.8,474.29999999999995
2021-05-28,88.3,676.0,811.9999999999999,656.3999999999999
2021-05-29,47.79999999999999,387.4000000000001,460.7,537.6000000000001
2021-05-30,25.000000000000004,153.3,191.6,490.40000000000003
2021-05-31,41.39999999999999,343.9,407.4999999999999,614.3000000000002
2021-06-01,95.69999999999997,659.1,805.3000000000001,844.1999999999998
2021-06-02,117.89999999999998,1060.7999999999997,1241.4,935.3
2021-06-03,20.2,211.5,242.2,518.6999999999999
2021-06-04,57.80000000000001,450.09999999999997,538.4,332.50000000000006
2021-06-05,27.9,277.0,319.19999999999993,388.9
2021-06-06,29.400000000000002,281.50000000000006,326.9,330.3
2021-06-07,32.0,170.20000000000002,219.0,318.40000000000003
2021-06-08,42.6,206.2,271.49999999999994,320.5999999999999
2021-06-09,31.400000000000006,179.10000000000005,227.4,307.2
2021-06-10,51.00000000000001,197.1,275.40000000000003,267.3
2021-06-11,49.39999999999999,230.0,305.4,287.8
2021-06-12,32.2,247.50000000000006,296.99999999999994,391.7999999999999
2021-06-13,41.0,309.1,371.9,483.8
2021-06-14,37.99999999999999,315.1000000000001,373.49999999999994,472.5
2021-06-15,66.7,518.8,621.1999999999999,542.3
2021-06-16,75.3,440.00000000000006,555.7,520.0
2021-06-17,56.69999999999999,423.0,509.7,381.70000000000005
2021-06-18,47.2,442.10000000000014,514.4,201.49999999999997
2021-06-19,34.900000000000006,243.89999999999995,297.40000000000003,272.3
