MeasurementDateGMT,Harrow - Pinner Road: Nitric Oxide (ug/m3),Harrow - Pinner Road: Nitrogen Dioxide (ug/m3),Harrow - Pinner Road: Oxides of Nitrogen (ug/m3),Harrow - Pinner Road: PM10 Particulate (ug/m3)
2020-04-01,300.9000000000001,575.4,1037.6,346.70000000000005
2020-04-02,217.7,395.4,729.0,250.3
2020-04-03,529.4999999999999,647.4,1459.5,360.7
2020-04-04,509.19999999999993,505.6,1286.5000000000005,374.80000000000007
2020-04-05,67.19999999999999,299.9,402.29999999999995,370.90000000000003
2020-04-06,261.90000000000003,583.9499999999999,985.9000000000001,382.0
2020-04-07,262.30000000000007,587.8999999999999,989.9999999999998,520.8
2020-04-08,138.4,703.5999999999999,916.0000000000001,1043.3
2020-04-09,97.99999999999994,541.9,692.1,1179.6000000000004
2020-04-10,74.99999999999999,493.2,608.6999999999999,948.0000000000001
2020-04-11,249.69999999999996,854.3999999999999,1237.3000000000002,858.4000000000001
2020-04-12,140.09999999999997,513.9000000000001,728.8999999999997,630.7
2020-04-13,51.899999999999984,173.79999999999995,253.19999999999993,385.1000000000001
2020-04-14,71.80000000000001,368.1,477.8,339.7
2020-04-15,296.59999999999997,716.5,1171.1999999999998,636.4
2020-04-16,153.80000000000007,685.4999999999999,921.9000000000001,1071.8999999999999
2020-04-17,60.599999999999994,288.70000000000005,381.59999999999997,440.3
2020-04-18,85.6,333.7999999999999,464.90000000000003,475.0
2020-04-19,62.9,252.19999999999985,348.3,441.8999999999999
2020-04-20,56.9,224.3999999999999,311.20000000000005,537.1
2020-04-21,51.900000000000006,240.7999999999999,320.59999999999997,630.6
2020-04-22,74.90000000000002,314.29999999999995,428.9000000000001,659.9
2020-04-23,80.89999999999999,409.9000000000001,533.9,714.4
2020-04-24,107.2,424.6999999999999,588.7999999999998,673.0999999999998
2020-04-25,50.50000000000001,339.59999999999997,417.6,404.4
2020-04-26,177.0,533.3999999999999,804.5000000000002,442.2
2020-04-27,243.70000000000002,491.7999999999999,865.4499999999998,572.9
2020-04-28,69.19999999999999,292.0,398.0,160.70000000000005
2020-04-29,198.10000000000002,375.7,680.0,289.79999999999995
2020-04-30,208.3,391.8,711.1999999999999,239.0
2020-05-01,266.20000000000005,428.79999999999995,836.5,233.79999999999998
2020-05-02,226.59999999999997,500.00000000000006,847.1999999999999,290.8
2020-05-03,133.39999999999995,496.70000000000005,700.9,287.5
2020-05-04,73.3,312.49999999999983,424.7,330.8
2020-05-05,61.7,204.89999999999995,299.4000000000001,257.29999999999995
2020-05-06,73.89999999999999,319.09999999999997,432.7,418.3
2020-05-07,205.69999999999996,592.5,907.8999999999999,576.9999999999999
2020-05-08,163.70000000000002,646.1000000000001,896.8999999999999,576.5
2020-05-09,86.89999999999999,517.3000000000002,650.9,765.6
2020-05-10,62.400000000000006,214.59999999999982,310.19999999999993,516.1
2020-05-11,75.0,157.20000000000002,272.49999999999994,303.9000000000001
2020-05-12,203.70000000000002,428.59999999999997,741.2999999999998,271.1
2020-05-13,84.99999999999999,187.59999999999994,317.80000000000007,231.20000000000002
2020-05-14,88.5,235.9,371.40000000000003,215.49999999999997
2020-05-15,249.1,510.8999999999999,892.8000000000001,361.59999999999997
2020-05-16,253.1,499.8,887.9000000000001,345.1
2020-05-17,242.79999999999998,441.70000000000005,813.9,324.09999999999997
2020-05-18,210.70000000000002,413.40000000000015,736.1999999999998,350.5
2020-05-19,232.3000000000001,438.59999999999997,794.3,355.09999999999997
2020-05-20,276.5999999999999,555.4,979.3999999999999,367.2
2020-05-21,224.49999999999997,610.1999999999999,954.2999999999998,458.4
2020-05-22,197.5,318.00000000000006,621.2000000000002,514.0
2020-05-23,204.80000000000004,266.90000000000003,580.6999999999999,505.79999999999995
2020-05-24,186.7,311.2,597.5,404.29999999999984
2020-05-25,204.89999999999998,430.5,745.2,386.90000000000003
2020-05-26,263.8999999999999,493.40000000000003,898.4,396.20000000000005
2020-05-27,159.90000000000003,452.2,697.1,368.80000000000007
2020-05-28,86.79999999999998,263.0,395.8000000000001,288.8
2020-05-29,100.1,320.4,473.5,320.9
2020-05-30,82.70000000000002,265.8,392.59999999999997,372.0
2020-05-31,69.14999999999999,201.79999999999995,307.8,323.05
2020-06-01,96.80000000000003,280.4,428.6000000000001,337.00000000000006
2020-06-02,206.5,549.8999999999999,866.8,391.0999999999999
2020-06-03,206.40000000000003,526.1000000000001,842.8999999999999,456.7
2020-06-04,278.0,413.1,839.2,248.20000000000002
2020-06-05,287.1,375.0,814.6,213.9
2020-06-06,365.69999999999993,431.5,992.4,233.9
2020-06-07,197.0,296.8,598.9,179.8
2020-06-08,147.0,255.89999999999998,481.30000000000007,243.3
2020-06-09,186.10000000000002,435.7999999999999,721.1,324.7000000000001
2020-06-10,329.0,534.8000000000001,1039.2,353.99999999999994
2020-06-11,99.2,268.20000000000005,419.99999999999994,338.0
2020-06-12,100.59999999999998,376.49999999999994,530.9,504.2000000000001
2020-06-13,123.89999999999998,420.5,610.3000000000001,252.6
2020-06-14,175.2,403.49999999999994,672.0,341.59999999999997
2020-06-15,375.29999999999995,643.4,1219.4,343.1
2020-06-16,299.8,521.4000000000001,980.9000000000001,274.4
2020-06-17,277.6,587.1,1012.6,336.59999999999997
2020-06-18,394.80000000000007,544.1,1149.4000000000003,187.0
2020-06-19,343.70000000000005,406.90000000000003,934.2000000000002,219.7
2020-06-20,280.80000000000007,370.3999999999999,800.4999999999998,255.59999999999997
2020-06-21,254.00000000000003,345.09999999999997,734.3000000000001,246.2
2020-06-22,376.9000000000001,440.9,1019.0,402.3000000000001
2020-06-23,279.7,544.4000000000001,973.8,467.7
2020-06-24,119.00000000000003,558.3,740.6999999999998,509.6999999999999
2020-06-25,100.69999999999999,522.2,677.0000000000001,544.9999999999999
2020-06-26,237.4,782.9000000000001,1147.1,474.8
2020-06-27,191.29999999999995,347.50000000000006,640.9,196.6
2020-06-28,191.39999999999995,325.50000000000006,618.5999999999999,195.7
2020-06-29,281.8,430.6,862.8,258.7
2020-06-30,345.9,526.4,1056.6999999999998,208.89999999999998
2020-07-01,308.70000000000005,486.29999999999995,959.5999999999999,212.65
2020-07-02,234.59705438066464,464.98413897280966,824.9361782477343,215.5
2020-07-03,279.67160120845926,524.4163141993957,953.5513595166162,334.30000000000007
2020-07-04,280.67220543806644,525.373413897281,956.0311178247736,194.39999999999998
2020-07-05,281.6728096676736,526.3305135951662,958.5108761329307,345.5
2020-07-06,282.67341389728097,527.2876132930513,960.9906344410874,377.32962962962966
2020-07-07,283.6740181268882,528.2447129909365,963.4703927492449,431.26666666666665
2020-07-08,284.67462235649543,529.2018126888217,965.9501510574019,403.8537037037035
2020-07-09,285.6752265861027,530.158912386707,968.429909365559,232.89999999999998
2020-07-10,286.67583081571,531.1160120845922,970.9096676737161,239.9
2020-07-11,287.6764350453172,532.0731117824773,973.389425981873,294.09999999999997
2020-07-12,288.6770392749245,533.0302114803626,975.8691842900304,352.9
2020-07-13,289.6776435045318,533.9873111782478,978.3489425981875,325.69999999999993
2020-07-14,290.67824773413895,534.9444108761329,980.8287009063442,272.79999999999995
2020-07-15,291.67885196374624,535.9015105740181,983.3084592145017,262.90000000000003
2020-07-16,292.67945619335353,536.8586102719033,985.7882175226587,219.5
2020-07-17,293.68006042296076,537.8157099697885,988.2679758308158,431.50000000000017
2020-07-18,294.68066465256794,538.7728096676738,990.7477341389729,330.0
2020-07-19,295.68126888217523,539.729909365559,993.2274924471299,210.50000000000003
2020-07-20,296.68187311178247,540.6870090634441,995.7072507552872,301.29999999999995
2020-07-21,297.68247734138964,541.6441087613293,998.1870090634443,341.00000000000006
2020-07-22,298.683081570997,542.6012084592145,1000.666767371601,467.7
2020-07-23,299.6836858006042,543.5583081570996,1003.1465256797585,372.00000000000006
2020-07-24,300.68429003021146,544.5154078549848,1005.6262839879155,324.00000000000006
2020-07-25,301.68489425981875,545.4725075528701,1008.1060422960726,221.89999999999998
2020-07-26,302.685498489426,546.4296072507553,1010.5858006042297,286.0
2020-07-27,303.68610271903316,547.3867069486405,1013.0655589123867,317.8999999999999
2020-07-28,304.6867069486405,548.3438066465258,1015.5453172205439,305.8
2020-07-29,305.68731117824774,549.3009063444108,1018.0250755287011,341.8
2020-07-30,306.6879154078549,550.2580060422961,1020.5048338368579,394.20000000000005
2020-07-31,307.6885196374622,551.2151057401813,1022.9845921450152,696.3
2020-08-01,308.6891238670695,552.1722054380665,1025.4643504531723,337.7
2020-08-02,309.68972809667673,553.1293051359517,1027.9441087613295,290.50000000000006
2020-08-03,310.69033232628396,554.0864048338368,1030.4238670694865,317.3
2020-08-04,311.6909365558913,555.0435045317221,1032.9036253776435,426.8
2020-08-05,312.69154078549843,556.0006042296073,1035.3833836858007,340.7
2020-08-06,313.69214501510567,556.9577039274925,1037.863141993958,327.8
2020-08-07,314.69274924471307,557.9148036253777,1040.3429003021147,614.4
2020-08-08,315.6933534743202,558.8719033232628,1042.822658610272,614.8000000000002
2020-08-09,316.6939577039275,559.8290030211481,1045.3024169184291,612.8
2020-08-10,317.69456193353477,560.7861027190332,1047.7821752265863,712.1000000000001
2020-08-11,318.695166163142,561.7432024169185,1050.261933534743,942.4999999999999
2020-08-12,319.6957703927492,562.7003021148037,1052.7416918429003,1068.2
2020-08-13,320.69637462235653,563.6574018126888,1055.2214501510575,642.4999999999999
2020-08-14,321.69697885196376,564.614501510574,1057.7012084592145,449.0
2020-08-15,322.69758308157094,565.5716012084592,1060.1809667673715,457.2
2020-08-16,323.6981873111783,566.5287009063444,1062.660725075529,629.2999999999998
2020-08-17,324.69879154078546,567.4858006042296,1065.140483383686,315.3999999999999
2020-08-18,325.6993957703927,568.4429003021148,1067.620241691843,256.4
2020-08-19,326.7,569.4000000000001,1070.1000000000001,230.09999999999997
2020-08-20,327.7006042296073,570.3570996978852,1072.5797583081571,450.90000000000003
2020-08-21,328.70120845921446,571.3141993957704,1075.0595166163143,418.09999999999997
2020-08-22,329.7018126888217,572.2712990936556,1077.539274924471,266.0
2020-08-23,330.70241691842904,573.2283987915407,1080.0190332326283,276.3
2020-08-24,331.7030211480362,574.1854984894261,1082.4987915407855,252.39999999999998
2020-08-25,332.7036253776435,575.1425981873111,1084.9785498489425,216.20000000000002
2020-08-26,333.70422960725074,576.0996978851963,1087.4583081571,249.90000000000003
2020-08-27,334.704833836858,577.0567975830816,1089.9380664652567,311.3999999999999
2020-08-28,335.70543806646526,578.0138972809668,1092.4178247734137,233.2
2020-08-29,336.7060422960726,578.970996978852,1094.8975830815712,188.79999999999998
2020-08-30,337.70664652567973,579.9280966767371,1097.3773413897281,230.1
2020-08-31,338.70725075528696,580.8851963746224,1099.8570996978854,300.55
2020-09-01,339.7078549848943,581.8422960725076,1102.3368580060426,397.30000000000007
2020-09-02,340.7084592145015,582.7993957703928,1104.816616314199,418.4999999999999
2020-09-03,341.7090634441087,583.756495468278,1107.2963746223566,244.9
2020-09-04,342.709667673716,584.713595166163,1109.7761329305138,395.09999999999997
2020-09-05,343.7102719033233,585.6706948640483,1112.2558912386705,338.70000000000005
2020-09-06,344.7108761329305,586.6277945619336,1114.735649546828,338.2
2020-09-07,345.7114803625377,587.5848942598187,1117.2154078549845,293.90000000000003
2020-09-08,346.712084592145,588.5419939577039,1119.695166163142,254.20000000000002
2020-09-09,347.7126888217522,589.499093655589,1122.1749244712992,303.20000000000005
2020-09-10,348.7132930513595,590.4561933534743,1124.6546827794562,397.1
2020-09-11,349.71389728096676,591.4132930513596,1127.1344410876136,382.9999999999999
2020-09-12,350.714501510574,592.3703927492447,1129.6141993957704,324.59999999999997
2020-09-13,351.7151057401813,593.3274924471299,1132.0939577039273,308.99999999999994
2020-09-14,352.7157099697885,594.2845921450152,1134.5737160120846,552.8000000000001
2020-09-15,353.71631419939575,595.2416918429003,1137.0534743202418,989.7000000000004
2020-09-16,354.716918429003,596.1987915407855,1139.533232628399,651.9
2020-09-17,355.71752265861033,597.1558912386707,1142.012990936556,453.1
2020-09-18,356.71812688821745,598.1129909365559,1144.4927492447125,474.9
2020-09-19,357.71873111782475,599.0700906344412,1146.9725075528702,466.8
2020-09-20,358.7193353474321,600.0271903323263,1149.4522658610274,446.90000000000003
2020-09-21,359.71993957703927,600.9842900302116,1151.9320241691844,798.6999999999999
2020-09-22,360.7205438066465,601.9413897280966,1154.4117824773416,600.9000000000001
2020-09-23,361.72114803625374,602.8984894259819,1156.8915407854981,282.0000000000001
2020-09-24,362.721752265861,603.855589123867,1159.3712990936556,252.30000000000004
2020-09-25,363.7223564954682,604.8126888217522,1161.8510574018128,199.0
2020-09-26,364.7229607250755,605.7697885196375,1164.3308157099698,220.30000000000004
2020-09-27,365.7235649546828,606.7268882175225,1166.8105740181272,213.09999999999997
2020-09-28,366.72416918429,607.6839879154079,1169.2903323262838,347.09999999999997
2020-09-29,367.72477341389725,608.641087613293,1171.770090634441,360.95000000000005
2020-09-30,368.7253776435045,609.5981873111784,1174.2498489425982,367.6
2020-10-01,369.7259818731118,610.5552870090635,1176.7296072507554,340.4
2020-10-02,370.726586102719,611.5123867069486,1179.2093655589129,182.10000000000005
2020-10-03,371.7271903323263,612.4694864048338,1181.6891238670694,268.49999999999994
2020-10-04,372.7277945619335,613.426586102719,1184.1688821752261,137.39999999999998
2020-10-05,373.72839879154077,614.3836858006042,1186.6486404833838,286.3
2020-10-06,374.72900302114806,615.3407854984894,1189.1283987915408,271.69999999999993
2020-10-07,375.7296072507553,616.2978851963746,1191.608157099698,370.40000000000003
2020-10-08,376.7302114803626,617.2549848942598,1194.0879154078555,276.5
2020-10-09,377.73081570996976,618.2120845921451,1196.5676737160118,391.59999999999997
2020-10-10,378.73141993957705,619.1691842900302,1199.0474320241692,289.70000000000005
2020-10-11,379.7320241691843,620.1262839879154,1201.5271903323262,263.09999999999997
2020-10-12,380.73262839879146,621.0833836858005,1204.0069486404834,396.40000000000003
2020-10-13,381.73323262839875,622.0404833836858,1206.486706948641,268.4
2020-10-14,382.73383685800604,622.997583081571,1208.9664652567972,280.3
2020-10-15,383.7344410876133,623.9546827794561,1211.4462235649546,233.80000000000004
2020-10-16,384.7350453172205,624.9117824773414,1213.9259818731118,305.8
2020-10-17,385.7356495468278,625.8688821752266,1216.405740181269,298.20000000000005
2020-10-18,386.736253776435,626.8259818731118,1218.8854984894263,496.6
2020-10-19,387.7368580060423,627.7830815709971,1221.3652567975828,454.5
2020-10-20,368.54191842900303,641.5487915407855,1206.1082326283988,500.79999999999995
2020-10-21,443.8,594.4999999999999,1275.1,283.40000000000003
2020-10-22,790.1000000000001,599.1,1810.4999999999998,384.0
2020-10-23,626.9999999999999,545.5000000000001,1506.8000000000002,382.3
2020-10-24,276.1,494.70000000000005,917.9000000000001,290.40000000000003
2020-10-25,433.49999999999994,451.3999999999999,1116.1,247.39999999999998
2020-10-26,615.1505505026329,468.864959310675,1410.7668262326472,365.1
2020-10-27,709.4872187649593,515.0918142651988,1600.7615126854953,298.00000000000006
2020-10-28,704.110483484921,514.2370512206797,1591.6899952130204,332.70000000000005
2020-10-29,698.7337482048827,513.3822881761608,1582.6184777405456,284.80000000000007
2020-10-30,693.3570129248444,512.5275251316419,1573.5469602680707,274.0
2020-10-31,687.980277644806,511.67276208712303,1564.4754427955959,350.0
2020-11-01,682.6035423647678,510.8179990426042,1555.4039253231208,354.5
2020-11-02,677.2268070847296,509.96323599808517,1546.3324078506462,281.79999999999995
2020-11-03,671.8500718046912,509.10847295356626,1537.2608903781713,386.09999999999997
2020-11-04,666.4733365246527,508.25370990904736,1528.1893729056965,695.6000000000001
2020-11-05,661.0966012446147,507.39894686452845,1519.1178554332216,1304.0
2020-11-06,655.7198659645762,506.5441838200095,1510.0463379607465,1039.0
2020-11-07,650.3431306845382,505.6894207754906,1500.9748204882717,924.2
2020-11-08,644.9663954044996,504.8346577309718,1491.9033030157968,942.1000000000001
2020-11-09,639.5896601244615,503.97989468645284,1482.8317855433222,472.5999999999999
2020-11-10,634.212924844423,503.12513164193393,1473.7602680708471,532.9000000000001
2020-11-11,628.836189564385,502.270368597415,1464.688750598372,394.0999999999999
2020-11-12,623.4594542843464,501.4156055528961,1455.6172331258974,380.09999999999997
2020-11-13,618.0827190043084,500.56084250837716,1446.5457156534226,565.5
2020-11-14,612.7059837242698,499.7060794638582,1437.4741981809477,467.70000000000005
2020-11-15,607.3292484442318,498.85131641933935,1428.4026807084729,253.69999999999996
2020-11-16,601.9525131641933,497.99655337482045,1419.3311632359978,289.0
2020-11-17,596.5757778841552,497.14179033030155,1410.2596457635232,317.00000000000006
2020-11-18,591.1990426041167,496.28702728578264,1401.1881282910483,389.2
2020-11-19,585.8223073240786,495.43226424126374,1392.1166108185735,262.79999999999995
2020-11-20,580.4455720440401,494.57750119674483,1383.0450933460986,397.3
2020-11-21,575.068836764002,493.72273815222593,1373.9735758736238,219.0
2020-11-22,569.6921014839636,492.86797510770697,1364.902058401149,358.7
2020-11-23,564.3153662039255,492.0132120631881,1355.830540928674,612.5999999999999
2020-11-24,558.938630923887,491.15844901866916,1346.7590234561992,351.6
2020-11-25,553.5618956438487,490.30368597415026,1337.6875059837241,414.1
2020-11-26,548.1851603638105,489.44892292963135,1328.6159885112493,638.2
2020-11-27,542.8084250837722,488.5941598851125,1319.5444710387744,564.9
2020-11-28,537.4316898037338,487.7393968405936,1310.4729535662996,916.7999999999998
2020-11-29,532.0549545236955,486.88463379607464,1301.4014360938247,715.4000000000001
2020-11-30,526.6782192436573,486.02987075155573,1292.3299186213499,522.4000000000001
2020-12-01,521.301483963619,485.17510770703683,1283.258401148875,459.99999999999994
2020-12-02,515.9247486835807,484.3203446625179,1274.1868836764002,642.8999999999999
2020-12-03,510.54801340354237,483.465581617999,1265.1153662039253,332.00000000000006
2020-12-04,505.17127812350407,482.6108185734801,1256.0438487314505,312.6
2020-12-05,499.7945428434658,481.7560555289612,1246.9723312589754,311.1
2020-12-06,494.4178075634276,480.9012924844423,1237.9008137865007,309.2
2020-12-07,489.04107228338927,480.0465294399234,1228.829296314026,379.30000000000007
2020-12-08,483.66433700335097,479.1917663954045,1219.757778841551,598.1000000000001
2020-12-09,478.28760172331266,478.33700335088554,1210.686261369076,422.3999999999999
2020-12-10,472.9108664432744,477.4822403063667,1201.6147438966013,389.6000000000001
2020-12-11,467.534131163236,476.6274772618478,1192.5432264241263,455.79999999999995
2020-12-12,462.15739588319775,475.7727142173288,1183.4717089516516,393.0
2020-12-13,456.78066060315945,474.91795117281,1174.4001914791768,258.5
2020-12-14,451.40392532312114,474.0631881282911,1165.3286740067017,363.20000000000005
2020-12-15,446.0271900430827,473.20842508377217,1156.2571565342269,347.7
2020-12-16,440.65045476304454,472.3536620392532,1147.185639061752,318.9
2020-12-17,435.2737194830063,471.4988989947343,1138.1141215892771,348.0
2020-12-18,429.8969842029678,470.64413595021546,1129.0426041168023,267.4
2020-12-19,424.52024892292957,469.7893729056965,1119.9710866443274,330.3999999999999
2020-12-20,419.1435136428913,468.93460986117765,1110.8995691718526,305.90000000000003
2020-12-21,413.76677836285296,468.07984681665863,1101.8280516993777,181.39999999999998
2020-12-22,408.39004308281466,467.2250837721397,1092.7565342269029,281.7
2020-12-23,403.01330780277647,466.3703207276208,1083.685016754428,221.2
2020-12-24,397.63657252273816,465.51555768310203,1074.6134992819532,152.4
2020-12-25,392.25983724269986,464.66079463858296,1065.5419818094783,301.5
2020-12-26,386.8831019626615,463.80603159406417,1056.4704643370035,163.20000000000002
2020-12-27,381.50636668262325,462.95126854954515,1047.3989468645286,300.8
2020-12-28,376.129631402585,462.0965055050263,1038.3274293920535,295.9
2020-12-29,370.75289612254676,461.2417424605073,1029.255911919579,315.5
2020-12-30,365.3761608425084,460.38697941598843,1020.184394447104,484.1
2020-12-31,359.9994255624701,459.5322163714696,1011.1128769746291,388.59999999999997
2021-01-01,354.62269028243185,458.67745332695074,1002.0413595021544,476.29999999999995
2021-01-02,349.2459550023935,457.82269028243167,992.9698420296793,213.8
2021-01-03,343.86921972235524,456.9679272379128,983.8983245572044,193.90000000000003
2021-01-04,338.49248444231694,456.1131641933939,974.8268070847296,176.60000000000002
2021-01-05,333.11574916227863,455.258401148875,965.7552896122546,176.10000000000002
2021-01-06,327.73901388224033,454.4036381043561,956.6837721397799,206.89999999999998
2021-01-07,322.362278602202,453.5488750598372,947.612254667305,528.6999999999999
2021-01-08,316.9855433221637,452.6941120153183,938.5407371948302,485.9
2021-01-09,311.60880804212536,451.8393489707994,929.4692197223553,456.59999999999997
2021-01-10,306.2320727620871,450.98458592628043,920.3977022498804,399.90000000000003
2021-01-11,300.8553374820488,450.1298228817616,911.3261847774054,327.5460674157303
2021-01-12,295.4786022020105,449.2750598372426,902.2546673049308,189.6943820224719
2021-01-13,290.1018669219722,448.4202967927237,893.1831498324559,51.84269662921349
2021-01-14,284.72513164193396,447.5655337482048,884.111632359981,-26.88314606741572
2021-01-15,279.34839636189565,446.71077070368597,875.040114887506,561.1
2021-01-16,273.9716610818573,445.85600765916706,865.9685974150311,309.2
2021-01-17,268.594925801819,445.0012446146481,856.8970799425563,538.7
2021-01-18,263.21819052178074,444.1464815701292,847.8255624700815,344.6
2021-01-19,257.8414552417424,443.2917185256103,838.7540449976066,188.6
2021-01-20,252.46471996170416,442.4369554810914,829.6825275251317,281.99999999999994
2021-01-21,508.4160842508376,836.9979415988512,1616.4394447103878,366.4
2021-01-22,992.6999999999999,1172.0,2694.7,496.8999999999999
2021-01-23,835.4,1076.8999999999999,2357.8,335.4000000000001
2021-01-24,605.0999999999999,1194.4999999999998,2122.2000000000003,336.80000000000007
2021-01-25,969.3999999999999,1199.6,2685.3,390.2
2021-01-26,1416.6000000000004,1308.8000000000002,3480.6999999999994,387.49999999999994
2021-01-27,938.5,1116.2,2555.0999999999995,371.0
2021-01-28,268.6,725.9999999999999,1138.3999999999999,319.00000000000006
2021-01-29,357.09999999999997,652.2,1199.6,319.40000000000003
2021-01-30,14.299999999999997,421.9000000000001,443.7,232.0
2021-01-31,34.0,468.2,520.4999999999999,346.99999999999994
2021-02-01,382.8,577.25,1163.9,422.8
2021-02-02,574.8,530.5999999999999,1411.8000000000002,487.09999999999997
2021-02-03,699.9,718.5000000000002,1791.6,536.8
2021-02-04,906.4,682.9,2072.7999999999997,397.49999999999994
2021-02-05,571.3,757.8999999999999,1634.0,324.8
2021-02-06,280.2,436.1,865.7,326.49999999999994
2021-02-07,91.90000000000002,125.9,266.7,410.99999999999994
2021-02-08,118.80000000000001,249.39999999999998,432.00000000000006,230.39999999999998
2021-02-09,136.5,334.9,544.2000000000002,246.70000000000002
2021-02-10,195.90000000000003,358.1000000000001,657.9000000000001,319.70000000000005
2021-02-11,209.5,589.4999999999999,910.1000000000001,461.9000000000001
2021-02-12,146.9,451.2000000000001,675.9,515.7999999999998
2021-02-13,153.00000000000003,393.8,627.6,493.09999999999997
2021-02-14,211.90000000000003,370.09999999999997,695.1999999999999,547.4000000000001
2021-02-15,422.00000000000006,578.6000000000001,1225.9,378.1
2021-02-16,421.5,459.4000000000001,1105.8999999999996,405.6
2021-02-17,319.7,443.4999999999999,933.4000000000001,390.79999999999995
2021-02-18,459.0,321.00000000000006,1024.8000000000002,348.40000000000003
2021-02-19,335.4,428.79999999999995,942.7000000000002,387.00000000000006
2021-02-20,289.6,350.70000000000005,794.7,977.1
2021-02-21,666.3000000000001,300.9,1322.0000000000002,710.6999999999998
2021-02-22,1166.9999999999998,722.8999999999999,2512.400000000001,844.9
2021-02-23,235.40000000000003,499.2000000000001,860.3,481.7
2021-02-24,287.4,396.4,836.7999999999998,587.8000000000001
2021-02-25,764.5,527.6999999999999,1699.8999999999996,639.9
2021-02-26,1944.0,945.9000000000001,3926.5000000000005,791.8999999999999
2021-02-27,648.0999999999999,820.8999999999997,1814.3000000000002,671.8
2021-02-28,144.50000000000003,504.8,726.0,572.3
2021-03-01,104.30000000000001,399.49999999999994,559.4,704.2999999999998
2021-03-02,312.6,473.09999999999997,952.8,1003.0000000000001
2021-03-03,811.4999999999999,839.8000000000001,2083.7,1078.5
2021-03-04,141.70000000000002,430.90000000000003,648.2,458.29999999999995
2021-03-05,87.2,353.99999999999994,487.29999999999995,353.0
2021-03-06,117.10000000000002,473.80000000000007,653.3999999999999,338.50000000000006
2021-03-07,691.1,831.0000000000001,1890.9,695.1
2021-03-08,1055.6,1393.8,3012.2000000000003,1074.2999999999997
2021-03-09,667.6999999999999,790.3000000000002,1813.7000000000003,762.4999999999998
2021-03-10,198.09999999999997,392.00000000000006,695.2,416.70000000000005
2021-03-11,359.5999999999999,314.5000000000001,865.6999999999999,452.7
2021-03-12,395.1,363.5999999999999,969.1,406.3999999999999
2021-03-13,374.0,299.3,873.5,344.0
2021-03-14,334.8,356.8,870.1999999999999,285.0
2021-03-15,277.59999999999997,471.69999999999993,897.4,475.70000000000005
2021-03-16,985.928,602.2965714285714,2113.766857142857,446.4
2021-03-17,1242.4320000000002,742.3062857142857,2647.227428571429,570.9000000000001
2021-03-18,1154.8799999999999,817.6800000000001,2588.6400000000003,534.6999999999999
2021-03-19,1067.328,893.0537142857142,2530.052571428572,210.0
2021-03-20,979.776,968.4274285714284,2471.4651428571433,485.9
2021-03-21,892.2240000000002,1043.8011428571426,2412.877714285714,380.99999999999994
2021-03-22,804.672,1119.1748571428573,2354.290285714286,642.9000000000002
2021-03-23,650.46,1283.76,2281.78,753.5
2021-03-24,719.4,1012.2,2115.4000000000005,891.9444444444445
2021-03-25,566.8000000000001,659.0999999999999,1527.7999999999997,886.4177777777777
2021-03-26,451.1,504.5,1196.4,824.1244444444444
2021-03-27,497.0000000000001,460.49999999999994,1222.7,761.8311111111111
2021-03-28,219.69999999999996,383.2,720.1999999999999,699.5377777777778
2021-03-29,537.7,452.9,1277.6000000000001,637.2444444444444
2021-03-30,1910.9999999999995,986.5,3916.7999999999993,849.3999999999997
2021-03-31,2016.0999999999997,1190.5,4282.0,1096.7999999999997
2021-04-01,133.50000000000006,351.0,555.6000000000001,633.7
2021-04-02,41.5,161.8,226.00000000000003,255.80000000000004
2021-04-03,47.099999999999994,190.30000000000004,262.7,473.40000000000003
2021-04-04,354.49999999999994,732.2999999999997,1275.6,603.4
2021-04-05,158.1,372.3,614.8000000000001,323.5
2021-04-06,326.9,549.6999999999999,1051.1,314.425
2021-04-07,669.0000000000001,1005.55,2031.3,356.88749999999993
2021-04-08,613.0,991.7999999999998,1932.2,393.9675
2021-04-09,542.8,929.6,1762.0000000000002,431.0474999999999
2021-04-10,54.5,379.2,462.6,468.1275
2021-04-11,287.20000000000005,653.5,1093.0,505.2074999999999
2021-04-12,822.3000000000001,1187.1,2447.8,542.2875
2021-04-13,1208.2,1515.5,3368.2000000000003,681.3
2021-04-14,406.5000000000001,952.8000000000002,1575.6999999999996,486.40000000000003
2021-04-15,152.59999999999997,539.5,773.2999999999997,304.9
2021-04-16,260.6,770.1000000000001,1169.4,380.6
2021-04-17,175.09999999999997,749.3000000000001,1017.4999999999995,315.59999999999997
2021-04-18,181.80000000000004,764.3,1043.1999999999998,345.00000000000006
2021-04-19,304.0,1020.2500000000001,1486.2500000000002,682.2
2021-04-20,395.6999999999999,1170.0000000000002,1776.5,1080.098757763975
2021-04-21,172.4,683.3999999999999,948.3999999999999,1012.8819875776398
2021-04-22,69.10000000000001,490.6000000000001,596.4000000000001,881.5826086956522
2021-04-23,127.70000000000005,707.0999999999999,903.6999999999998,750.2832298136645
2021-04-24,91.20000000000002,575.8999999999999,716.6000000000001,618.983850931677
2021-04-25,21.4,263.99999999999994,297.1,487.6844720496894
2021-04-26,37.49999999999999,349.09999999999997,406.79999999999995,356.38509316770194
2021-04-27,374.4,1047.5,1621.9000000000005,622.9
2021-04-28,92.19999999999999,583.1,724.1999999999999,575.9
