MeasurementDateGMT,Westminster - Duke Street (Grosvenor): Nitric Oxide (ug/m3),Westminster - Duke Street (Grosvenor): Nitrogen Dioxide (ug/m3),Westminster - Duke Street (Grosvenor): Oxides of Nitrogen (ug/m3)
2020-09-14,458.99999999999994,1250.3999999999999,1953.6999999999996
2020-09-15,165.2,1245.3,1498.3
2020-09-16,131.5,785.0,986.2999999999998
2020-09-17,194.20000000000005,581.0,878.6
2020-09-18,167.5,660.5,917.5000000000001
2020-09-19,88.7,570.0,706.0
2020-09-20,43.0,416.9000000000001,483.0
2020-09-21,337.40000000000003,1079.8000000000002,1597.4999999999998
2020-09-22,79.30000000000003,790.6,912.2999999999998
2020-09-23,59.699999999999996,453.50000000000006,545.3000000000001
2020-09-24,249.10000000000002,572.9,955.0
2020-09-25,61.9,417.8,512.8999999999999
2020-09-26,68.1,346.8,451.3
2020-09-27,47.900000000000006,283.4,357.19999999999993
2020-09-28,86.7,584.9,718.0000000000001
2020-09-29,225.29999999999995,696.9,1042.3
2020-09-30,660.5000000000001,852.3,1864.6999999999996
2020-10-01,221.5,586.5999999999999,925.8
2020-10-02,367.0,725.6999999999999,1288.2
2020-10-03,594.6,717.0999999999999,1629.1999999999998
2020-10-04,101.69999999999999,385.8,541.9000000000001
2020-10-05,82.0,473.15000000000003,598.4
2020-10-06,38.9,383.3,443.6
2020-10-07,161.49999999999997,573.6999999999999,821.3000000000001
2020-10-08,215.70000000000002,642.9000000000001,973.5000000000001
2020-10-09,265.59999999999997,923.8999999999999,1331.2000000000003
2020-10-10,101.80000000000001,685.3,841.0
2020-10-11,208.39999999999998,729.5,1049.7999999999997
2020-10-12,475.00000000000006,887.3000000000002,1615.9000000000003
2020-10-13,426.40000000000003,849.7000000000002,1503.9
2020-10-14,342.4,800.3000000000001,1325.2
2020-10-15,324.09999999999997,746.1,1243.0999999999997
2020-10-16,411.09999999999997,894.3000000000001,1524.3
2020-10-17,236.9,750.7,1113.8999999999999
2020-10-18,163.40000000000003,857.1,1107.1999999999998
2020-10-19,88.9,702.9999999999999,838.8999999999999
2020-10-20,60.99999999999999,542.3,635.8
2020-10-21,570.4999999999999,722.4,1597.3999999999996
2020-10-22,76.50000000000001,596.1,713.4999999999999
2020-10-23,65.4,599.9999999999999,699.7
2020-10-24,34.4,334.40000000000003,386.7
2020-10-25,40.599999999999994,436.7,498.6
2020-10-26,70.5,577.6,685.7
2020-10-27,172.39999999999998,823.0399999999998,1087.3200000000002
2020-10-28,132.4,715.66,918.5800000000002
2020-10-29,59.49999999999999,577.2999999999998,668.3000000000001
2020-10-30,41.2,528.4,591.2
2020-10-31,66.9,532.1999999999999,634.0
2020-11-01,44.2,357.80000000000007,425.9999999999999
2020-11-02,33.1,329.00000000000006,380.30000000000007
2020-11-03,76.69999999999999,764.8,882.0000000000001
2020-11-04,937.0999999999999,1286.9999999999998,2723.7000000000003
2020-11-05,1712.7000000000003,1315.1999999999998,3941.100000000001
2020-11-06,997.0000000000001,1243.3,2771.999999999999
2020-11-07,816.5999999999999,1012.8000000000001,2264.4999999999995
2020-11-08,557.0,774.8999999999999,1629.7
2020-11-09,264.2,789.8,1194.9
2020-11-10,156.70000000000002,770.7000000000002,1010.6
2020-11-11,208.5,673.9,993.5000000000001
2020-11-12,56.49999999999999,430.69999999999993,517.2
2020-11-13,72.4,607.6999999999999,718.5
2020-11-14,71.60000000000001,409.3,518.6
2020-11-15,32.39999999999999,230.3,279.99999999999994
2020-11-16,31.9,325.2,373.7
2020-11-17,28.900000000000002,296.49999999999994,341.0
2020-11-18,66.45,386.40000000000003,487.7500000000001
2020-11-19,133.09999999999997,736.4000000000001,941.2
2020-11-20,206.39999999999998,924.3,1241.0000000000002
2020-11-21,17.2,327.80000000000007,354.4
2020-11-22,118.4,768.0,949.8
2020-11-23,365.30000000000007,1118.7,1678.8999999999999
2020-11-24,72.8,661.3000000000001,772.9000000000001
2020-11-25,87.59999999999998,714.7,849.4
2020-11-26,441.4000000000001,1177.9,1854.2000000000007
2020-11-27,1207.7,1255.8000000000002,3108.0000000000005
2020-11-28,646.3000000000001,1184.5000000000002,2175.2999999999997
2020-11-29,209.1,1073.9999999999998,1394.5000000000002
2020-11-30,172.29999999999995,749.4999999999999,1013.3000000000003
2020-12-01,154.1,850.0,1086.0
2020-12-02,599.2,1151.6000000000001,2070.9
2020-12-03,347.74999999999994,1153.6,1686.6
2020-12-04,218.79999999999998,981.3999999999997,1316.8999999999999
2020-12-05,606.3,1057.5,1987.2000000000003
2020-12-06,405.4,952.6000000000001,1574.1
2020-12-07,1125.3999999999999,1248.8000000000002,2974.5000000000005
2020-12-08,1004.6,1218.8,2759.2999999999997
2020-12-09,450.8999999999999,1074.4,1765.9000000000005
2020-12-10,614.3999999999999,929.5,1872.2
2020-12-11,397.3,1188.7,1797.7000000000003
2020-12-12,160.7,921.4000000000001,1167.4
2020-12-13,97.60000000000002,769.6000000000001,918.9000000000001
2020-12-14,92.40000000000002,711.4,853.1999999999999
2020-12-15,183.70000000000002,948.4,1230.0500000000002
2020-12-16,264.8999999999999,995.7,1401.9999999999998
2020-12-17,111.49999999999999,711.0,881.9000000000001
2020-12-18,144.1,587.8,809.1
2020-12-19,99.2,608.4,760.3
2020-12-20,45.099999999999994,570.6,639.6999999999999
2020-12-21,55.099999999999994,551.7000000000002,636.7
2020-12-22,355.7,845.3,1391.1000000000001
2020-12-23,97.89999999999999,675.5,825.2000000000003
2020-12-24,37.6,414.09999999999997,471.7999999999999
2020-12-25,47.300000000000004,643.6999999999999,716.4999999999999
2020-12-26,21.400000000000002,388.8999999999999,421.59999999999997
2020-12-27,19.0,479.7,509.19999999999993
2020-12-28,158.90000000000003,907.5999999999999,1151.3999999999999
2020-12-29,101.90000000000002,724.2000000000002,880.2
2020-12-30,277.3,1039.8999999999999,1465.0
2020-12-31,161.70000000000002,878.9000000000001,1127.0
2021-01-01,180.0,724.3000000000001,1000.4000000000002
2021-01-02,84.0,635.6999999999999,765.1999999999999
2021-01-03,68.6,563.3000000000001,668.0999999999999
2021-01-04,118.79999999999998,560.6,742.9999999999999
2021-01-05,94.80000000000003,542.9000000000001,687.5
2021-01-06,168.5,672.6,931.0000000000001
2021-01-07,296.59999999999997,1009.1,1464.1000000000001
2021-01-08,498.99999999999994,1052.9999999999998,1818.2
2021-01-09,516.0,1053.6,1844.4
2021-01-10,86.30000000000001,789.2999999999998,921.1
2021-01-11,20.799999999999997,518.3000000000001,550.1
2021-01-12,100.2,831.0,984.6
2021-01-13,349.19999999999993,1025.4499999999998,1561.05
2021-01-14,180.00000000000003,960.6999999999999,1236.3000000000002
2021-01-15,419.4,947.3000000000001,1590.5999999999997
2021-01-16,78.89999999999999,709.6,831.0000000000001
2021-01-17,34.1,526.8,579.5000000000001
2021-01-18,70.5,641.1,748.8000000000001
2021-01-19,29.699999999999996,250.49999999999994,296.4
2021-01-20,29.200000000000003,259.7,304.50000000000006
2021-01-21,45.4,439.5,508.8000000000001
2021-01-22,123.99999999999999,686.5,876.5999999999999
2021-01-23,145.0,726.5999999999999,949.1999999999999
2021-01-24,68.40000000000002,931.5,1036.3
2021-01-25,164.60000000000005,915.9,1168.4
2021-01-26,228.0,877.5999999999999,1226.9
2021-01-27,178.09999999999997,860.7,1133.6999999999998
2021-01-28,47.6,528.4,601.6999999999999
2021-01-29,46.00000000000001,480.00000000000006,550.1
2021-01-30,62.400000000000006,526.6,622.8999999999997
2021-01-31,923.5999999999999,871.3999999999999,2287.0000000000005
2021-02-01,166.10000000000002,674.0000000000001,928.5000000000001
2021-02-02,61.900000000000006,532.9999999999999,627.6000000000001
2021-02-03,100.49999999999999,696.3,850.1
2021-02-04,105.3,810.8000000000001,972.0
2021-02-05,65.0,618.6999999999999,718.5000000000002
2021-02-06,156.79999999999998,675.0,915.4
2021-02-07,31.000000000000004,262.7,310.19999999999993
2021-02-08,99.4,537.0999999999999,689.5
2021-02-09,123.50000000000001,709.9,899.3000000000001
2021-02-10,126.5,791.9,986.1
2021-02-11,117.3,827.0,1006.6
2021-02-12,78.90000000000002,653.6,774.5999999999999
2021-02-13,46.900000000000006,541.7,613.6
2021-02-14,33.2,501.80000000000007,552.5
2021-02-15,71.8,644.0000000000001,754.0999999999999
2021-02-16,62.39999999999999,598.8,694.7
2021-02-17,36.699999999999996,452.80000000000007,509.2000000000001
2021-02-18,33.50000000000001,462.4,514.3
2021-02-19,15.399999999999999,465.09999999999997,488.59999999999997
2021-02-20,3.9000000000000004,356.4,362.59999999999997
2021-02-21,10.400000000000002,529.6,545.5
2021-02-22,168.60000000000002,1091.4000000000003,1349.2
2021-02-23,24.400000000000002,446.8,484.40000000000003
2021-02-24,24.399999999999995,424.0,461.49999999999994
2021-02-25,67.60000000000001,788.5000000000001,891.9999999999999
2021-02-26,363.9,1250.6000000000001,1808.8000000000002
2021-02-27,702.1000000000001,1233.3,2310.0000000000005
2021-02-28,43.29999999999999,795.6,862.1
2021-03-01,115.4,740.5,917.7000000000003
2021-03-02,411.6,916.9000000000001,1547.7
2021-03-03,959.8000000000002,1315.3,2786.5
2021-03-04,112.6,779.4000000000001,951.9999999999999
2021-03-05,75.0,653.9499999999999,768.9999999999999
2021-03-06,49.300000000000004,663.1999999999999,739.3000000000002
2021-03-07,48.60000000000001,545.5,620.2
2021-03-08,300.9,1288.0000000000002,1749.2999999999995
2021-03-09,119.30000000000003,834.5,1017.4
2021-03-10,37.95,427.15000000000003,485.5
2021-03-11,24.0,241.4,278.2
2021-03-12,32.7,329.0,378.9
2021-03-13,37.9,277.1,335.40000000000003
2021-03-14,15.700000000000003,287.70000000000005,311.40000000000003
2021-03-15,92.79999999999997,676.4,818.4000000000001
2021-03-16,79.99999999999999,575.7,698.2
2021-03-17,424.19999999999993,731.7,1381.7999999999997
2021-03-18,119.4,662.0,845.1
2021-03-19,78.3,495.09999999999997,614.4
2021-03-20,85.1,626.1000000000001,756.4000000000001
2021-03-21,23.5,334.09999999999997,369.99999999999994
2021-03-22,79.80000000000001,722.5,844.4999999999999
2021-03-23,52.49999999999999,627.9000000000001,708.4999999999999
2021-03-24,44.499999999999986,535.7000000000002,603.8
2021-03-25,39.800000000000004,458.1,519.2
2021-03-26,26.6,331.50000000000006,372.2
2021-03-27,17.900000000000002,223.50000000000003,250.79999999999998
2021-03-28,11.500000000000002,192.60000000000002,210.7
2021-03-29,25.099999999999998,399.2,437.7
2021-03-30,502.6,1280.8,2051.2
2021-03-31,784.5999999999998,1670.3000000000002,2873.5999999999995
2021-04-01,154.60000000000002,596.6000000000001,833.7
2021-04-02,28.800000000000004,244.7,288.2
2021-04-03,27.4,239.10000000000002,280.9
2021-04-04,14.599999999999998,305.70000000000005,327.50000000000006
2021-04-05,30.999999999999996,279.79999999999995,327.5
2021-04-06,91.6,576.5000000000001,717.0
2021-04-07,87.7,678.7000000000002,813.5
2021-04-08,41.20000000000001,455.70000000000005,518.8
2021-04-09,44.5,446.7,514.8999999999999
2021-04-10,47.45000000000001,449.99999999999994,522.55
2021-04-11,31.650000000000002,388.59999999999997,437.19999999999993
2021-04-12,196.25000000000003,1033.35,1334.3000000000002
2021-04-13,285.95,1131.3999999999999,1569.7499999999995
2021-04-14,230.34999999999997,1057.4999999999998,1410.5499999999995
2021-04-15,313.00000000000006,906.45,1386.0500000000004
2021-04-16,188.2,907.9499999999999,1196.9499999999998
2021-04-17,119.34999999999998,739.5500000000001,922.7
2021-04-18,136.45000000000002,822.15,1031.3
2021-04-19,379.7,1320.4,1902.5
2021-04-20,483.09999999999997,1584.4499999999996,2325.0499999999997
2021-04-21,277.7,1232.1,1657.9
2021-04-22,150.0,730.6000000000001,961.2
2021-04-23,206.1,981.0999999999999,1296.9999999999995
2021-04-24,127.39999999999999,824.5000000000001,1019.85
2021-04-25,49.95,408.79999999999995,485.79999999999995
2021-04-26,100.40000000000002,533.3,686.9000000000001
2021-04-27,118.14999999999996,975.0,1156.7999999999995
2021-04-28,181.04999999999995,868.6999999999999,1145.8999999999999
2021-04-29,119.95,661.8,845.7499999999999
2021-04-30,115.65000000000002,736.15,913.1500000000003
2021-05-01,113.1,707.55,881.5
2021-05-02,36.7,667.3499999999999,723.55
2021-05-03,15.200000000000005,273.1,296.1
2021-05-04,38.85,372.9,432.5
2021-05-05,78.1,580.0,699.75
2021-05-06,101.4,674.1999999999999,829.7
2021-05-07,56.199999999999996,526.2,612.7
2021-05-08,26.500000000000004,332.50000000000006,373.09999999999997
2021-05-09,25.000000000000004,272.70000000000005,310.9
2021-05-10,27.6,302.7,344.8
2021-05-11,63.199999999999996,490.40000000000003,587.5000000000001
2021-05-12,44.5,400.59999999999997,468.70000000000005
2021-05-13,201.10000000000002,908.4000000000001,1216.9
2021-05-14,161.79999999999995,719.6000000000001,967.3
2021-05-15,57.400000000000006,495.3999999999999,583.9
2021-05-16,28.900000000000002,391.49999999999994,435.40000000000003
2021-05-17,89.10000000000004,658.8000000000002,795.2999999999998
2021-05-18,65.69999999999999,495.4000000000001,596.3
2021-05-19,71.14999999999999,615.4500000000002,725.0500000000002
2021-05-20,57.40000000000001,456.9000000000001,544.9
2021-05-21,21.599999999999998,245.79999999999995,279.29999999999995
2021-05-22,50.80000000000001,504.8,582.8
2021-05-23,15.000000000000004,281.5,304.20000000000005
2021-05-24,41.99999999999999,464.3999999999999,528.6999999999999
2021-05-25,39.599999999999994,435.3,495.79999999999995
2021-05-26,71.9,651.7999999999998,762.1000000000001
2021-05-27,136.2,919.5,1128.9
2021-05-28,178.5,1100.0,1373.7999999999997
2021-05-29,163.70000000000002,841.9,1093.1999999999998
2021-05-30,57.69999999999999,435.2,523.9000000000001
2021-05-31,64.89999999999998,589.4,688.4999999999999
2021-06-01,129.2,840.3,1038.1
2021-06-02,176.9,1100.6,1372.1
2021-06-03,12.1,336.59999999999997,355.29999999999995
2021-06-04,317.5999999999999,648.4,1135.5
2021-06-05,22.5,397.5,431.9
2021-06-06,15.599999999999998,325.4000000000001,349.0000000000001
2021-06-07,76.75333333333334,384.60666666666674,502.41333333333336
2021-06-08,102.88615384615383,389.92615384615397,547.6984615384616
2021-06-09,102.59076923076924,420.35076923076923,577.5323076923077
2021-06-10,102.29538461538462,450.7753846153846,607.3661538461538
2021-06-11,101.99999999999999,481.19999999999993,637.1999999999999
2021-06-12,101.70461538461538,511.62461538461537,667.0338461538462
2021-06-13,101.40923076923077,542.0492307692308,696.8676923076927
2021-06-14,101.11384615384615,572.4738461538461,726.7015384615382
2021-06-15,108.24666666666667,655.4933333333333,820.9866666666666
2021-06-16,65.3,475.09999999999997,574.9
2021-06-17,270.69999999999993,661.3000000000002,1076.2
2021-06-18,261.0,571.5,971.0
2021-06-19,176.29999999999998,466.9,737.1999999999999
2021-06-20,110.7,370.6,540.0000000000001
2021-06-21,193.29999999999998,531.0,827.0
2021-06-22,239.79999999999998,529.2,896.8
2021-06-23,146.1,645.4,869.5
2021-06-24,99.70000000000002,595.4000000000001,748.3000000000001
2021-06-25,85.79999999999998,438.99999999999983,571.3000000000001
2021-06-26,108.5,463.0000000000001,629.3
2021-06-27,49.59999999999999,401.0,477.09999999999997
2021-06-28,225.0,552.4,897.4000000000001
2021-06-29,186.0,489.7,775.0
2021-06-30,1.2,13.5,15.4
