MeasurementDateGMT,City of London - Walbrook Wharf: Nitric Oxide (ug/m3),City of London - Walbrook Wharf: Nitrogen Dioxide (ug/m3),City of London - Walbrook Wharf: Oxides of Nitrogen (ug/m3)
2020-09-15,1733.0276923076922,1944.8615384615382,4602.569230769232
2020-09-16,1736.2769230769231,1947.8153846153846,4610.692307692307
2020-09-17,1426.523076923077,1683.3846153846155,3871.407692307693
2020-09-18,1063.8999999999999,1235.0000000000002,2866.7
2020-09-19,441.69999999999993,871.9,1548.8000000000002
2020-09-20,312.5,777.3000000000001,1255.9999999999998
2020-09-21,1903.6999999999998,1913.7999999999997,4832.7
2020-09-22,1283.2000000000003,1806.3,3773.300000000001
2020-09-23,988.3999999999997,1228.0000000000002,2743.2999999999997
2020-09-24,1337.1000000000001,1321.0000000000002,3371.6000000000013
2020-09-25,383.79999999999995,589.1,1178.0
2020-09-26,190.10000000000002,324.4,615.9999999999999
2020-09-27,104.00000000000001,159.40000000000003,318.9
2020-09-28,927.7000000000002,1101.2999999999997,2524.0000000000005
2020-09-29,1103.1999999999998,1183.7,2875.3
2020-09-30,1772.3000000000002,1561.2000000000005,4278.399999999999
2020-10-01,1111.3,1250.8999999999999,2955.1
2020-10-02,1881.1999999999998,1479.2999999999997,4363.5
2020-10-03,766.1999999999999,1121.0000000000002,2296.0
2020-10-04,307.3,604.0000000000001,1075.0
2020-10-05,833.0000000000001,954.8,2232.399999999999
2020-10-06,727.4,886.5,2001.6999999999998
2020-10-07,759.8,959.3000000000001,2124.1000000000004
2020-10-08,660.3999999999999,897.0,1909.2
2020-10-09,1148.6000000000001,1296.4999999999998,3057.9
2020-10-10,225.70000000000002,692.4,1038.5
2020-10-11,102.10000000000001,449.20000000000005,606.0999999999999
2020-10-12,1832.5,1431.2,4240.749999999999
2020-10-13,636.75,837.5500000000001,1813.35
2020-10-14,667.7999999999998,874.3999999999999,1898.6000000000004
2020-10-15,478.2,793.6999999999999,1526.8
2020-10-16,981.4999999999999,1170.1,2675.2
2020-10-17,274.8999999999999,702.0999999999999,1123.5
2020-10-18,672.2000000000002,1144.3,2174.5
2020-10-19,1438.2,1522.7000000000003,3727.6999999999994
2020-10-20,1152.0,1278.7,3044.9
2020-10-21,1663.7999999999997,1396.3999999999996,3947.6
2020-10-22,989.5999999999998,1309.2,2826.6
2020-10-23,1017.1000000000001,1318.5999999999997,2878.1
2020-10-24,374.9,776.6,1351.8
2020-10-25,393.80000000000007,830.4,1434.5000000000002
2020-10-26,897.7000000000003,1195.3,2571.5
2020-10-27,1293.3999999999999,1338.8,3322.2
2020-10-28,1178.6999999999998,1248.6000000000001,3056.2000000000003
2020-10-29,1202.9,1236.8,3081.6
2020-10-30,923.3,1202.1999999999998,2618.3
2020-10-31,421.5,850.8999999999999,1497.5000000000005
2020-11-01,243.10000000000002,516.6999999999999,889.6
2020-11-02,521.8,765.3999999999999,1565.3000000000002
2020-11-03,810.5,1312.9,2555.5
2020-11-04,2169.8,1858.4999999999995,5185.3
2020-11-05,3662.7999999999997,2150.0999999999995,7767.0
2020-11-06,2313.6000000000004,1957.4000000000003,5504.8
2020-11-07,1433.4,1374.6000000000004,3572.7000000000003
2020-11-08,960.7000000000002,1062.5,2535.4000000000005
2020-11-09,1642.3000000000004,1379.9,3897.9
2020-11-10,1889.0470588235296,1850.5617647058825,4746.441176470588
2020-11-11,2296.3764705882354,2107.3341176470585,5627.449411764706
2020-11-12,1998.2117647058826,1911.8329411764703,4974.875294117647
2020-11-13,1700.0470588235298,1716.331764705882,4322.301176470589
2020-11-14,1401.8823529411766,1520.8305882352943,3669.7270588235297
2020-11-15,1103.7176470588233,1325.329411764706,3017.152941176471
2020-11-16,805.5529411764705,1129.8282352941178,2364.578823529412
2020-11-17,517.9647058823529,994.9011764705884,1788.774117647059
2020-11-18,623.9999999999998,874.9999999999999,1831.6
2020-11-19,354.09999999999997,910.2999999999998,1453.0999999999997
2020-11-20,1304.7000000000003,1542.2,3542.8999999999996
2020-11-21,203.9,642.0,954.8000000000003
2020-11-22,190.49999999999997,796.5,1088.5000000000002
2020-11-23,1565.6000000000004,1616.3000000000002,4016.8000000000006
2020-11-24,1372.0428828828829,1430.4003603603596,3534.213873873874
2020-11-25,1552.9037837837839,1532.6529729729723,3913.9394594594596
2020-11-26,1562.0367567567569,1545.3145945945953,3940.6118918918914
2020-11-27,1571.1697297297296,1557.9762162162162,3967.2843243243246
2020-11-28,1580.3027027027028,1570.637837837838,3993.9567567567574
2020-11-29,1589.4356756756754,1583.2994594594593,4020.6291891891897
2020-11-30,1598.5686486486486,1595.9610810810802,4047.301621621622
2020-12-01,1607.7016216216214,1608.622702702702,4073.9740540540542
2020-12-02,1616.8345945945946,1621.284324324325,4100.6464864864865
2020-12-03,1625.9675675675676,1633.945945945946,4127.31891891892
2020-12-04,1635.1005405405404,1646.607567567568,4153.991351351351
2020-12-05,1644.2335135135133,1659.269189189189,4180.663783783783
2020-12-06,1653.3664864864866,1671.93081081081,4207.336216216216
2020-12-07,1662.4994594594593,1684.5924324324317,4234.008648648649
2020-12-08,1671.6324324324326,1697.254054054055,4260.681081081081
2020-12-09,1680.7654054054053,1709.9156756756759,4287.3535135135135
2020-12-10,1689.898378378378,1722.5772972972977,4314.025945945946
2020-12-11,1699.0313513513513,1735.238918918919,4340.698378378379
2020-12-12,1708.1643243243243,1747.9005405405399,4367.37081081081
2020-12-13,1717.2972972972973,1760.5621621621615,4394.043243243243
2020-12-14,1726.43027027027,1773.2237837837845,4420.715675675676
2020-12-15,1735.5632432432433,1785.885405405406,4447.388108108108
2020-12-16,1744.696216216216,1798.5470270270275,4474.06054054054
2020-12-17,1418.857117117117,1580.2996396396395,3756.0861261261257
2020-12-18,836.0,1036.1,2317.899999999999
2020-12-19,389.9000000000001,849.1999999999999,1446.6000000000001
2020-12-20,226.9,726.4999999999999,1074.3000000000002
2020-12-21,620.1999999999999,937.3999999999999,1888.2000000000005
2020-12-22,1166.7,1204.7,2993.1
2020-12-23,601.6999999999998,1092.7,2015.6
2020-12-24,57.699999999999996,323.9,412.49999999999994
2020-12-25,159.29999999999998,616.0,860.3999999999999
2020-12-26,109.20000000000002,460.9,627.9000000000001
2020-12-27,192.7,623.6000000000001,919.5999999999999
2020-12-28,289.29999999999995,903.8000000000002,1347.1000000000001
2020-12-29,182.50000000000003,718.7000000000002,997.8999999999999
2020-12-30,457.40000000000003,1118.3999999999996,1819.0999999999997
2020-12-31,249.29999999999998,910.4,1292.6000000000004
2021-01-01,344.9,806.2,1334.6999999999996
2021-01-02,90.9,538.0,677.0
2021-01-03,160.4,528.5,775.0000000000001
2021-01-04,315.0,679.5,1162.7
2021-01-05,253.5,692.4,1080.9000000000003
2021-01-06,406.7,755.4999999999999,1378.9
2021-01-07,1153.8999999999999,1328.2,3097.2999999999993
2021-01-08,1457.0,1299.4,3533.0000000000005
2021-01-09,824.5999999999999,1158.8000000000002,2423.3
2021-01-10,226.20000000000002,892.0999999999998,1239.4
2021-01-11,449.79999999999995,875.3,1565.5999999999997
2021-01-12,276.90000000000003,927.3,1352.2
2021-01-13,1279.4999999999998,1413.7999999999997,3376.0
2021-01-14,2094.3692307692304,1697.969230769231,4909.623076923076
2021-01-15,1956.880769230769,1479.1307692307694,4479.326923076923
2021-01-16,355.7000000000001,925.1999999999999,1470.2
2021-01-17,83.60000000000001,602.1000000000001,730.4000000000001
2021-01-18,1046.7,1192.8,2797.8
2021-01-19,435.79999999999995,594.2,1262.8999999999999
2021-01-20,246.80000000000004,536.2000000000002,914.7
2021-01-21,343.7142857142857,684.7653061224489,1212.8428571428574
2021-01-22,294.6857142857143,800.2775510204082,1254.8571428571427
2021-01-23,221.0,866.1571428571431,1207.1
2021-01-24,230.39999999999998,1085.3999999999999,1438.8000000000004
2021-01-25,545.15,1235.5,2071.4
2021-01-26,1081.2999999999997,1427.7,3085.5999999999995
2021-01-27,903.2,1257.4,2642.3
2021-01-28,351.3,892.6,1431.3
2021-01-29,298.1,860.8000000000001,1317.9
2021-01-30,380.6,861.4000000000001,1445.3
2021-01-31,314.8,776.5,1259.3999999999996
2021-02-01,464.3,856.5,1568.6
2021-02-02,1285.6999999999996,1375.6999999999998,3347.8
2021-02-03,580.8999999999999,1159.5,2049.75
2021-02-04,938.0999999999999,1298.6000000000001,2736.7999999999993
2021-02-05,699.7000000000002,1221.8000000000002,2294.5000000000005
2021-02-06,233.79999999999998,743.3,1101.5999999999997
2021-02-07,32.5,247.49999999999997,297.4
2021-02-08,369.30000000000007,698.5999999999999,1264.9
2021-02-09,857.8000000000002,1248.1999999999998,2563.5000000000005
2021-02-10,454.40000000000003,877.5000000000001,1574.5999999999992
2021-02-11,1047.4,1453.1,3058.8999999999996
2021-02-12,833.3999999999997,1279.4999999999998,2557.7000000000003
2021-02-13,397.0,919.2,1527.4999999999995
2021-02-14,247.20000000000002,788.2,1167.9
2021-02-15,651.8999999999999,1089.7,2089.4
2021-02-16,570.3000000000001,1000.5000000000001,1874.2000000000003
2021-02-17,400.34999999999997,841.2,1455.0000000000002
2021-02-18,507.19999999999993,916.7,1694.4999999999998
2021-02-19,521.6999999999999,1001.0,1801.0
2021-02-20,211.20000000000002,665.8,989.8999999999997
2021-02-21,312.4,943.3999999999999,1422.8
2021-02-22,884.9999999999999,1396.2999999999997,2753.2000000000003
2021-02-23,450.20000000000005,878.0,1567.8000000000002
2021-02-24,678.4,1089.1000000000001,2128.9000000000005
2021-02-25,369.1,1091.0,1656.6
2021-02-26,896.6,1438.6,2813.8
2021-02-27,1249.2000000000003,1606.5,3521.7000000000003
2021-02-28,281.8,921.8000000000001,1354.3
2021-03-01,854.8999999999997,1112.1000000000001,2423.3000000000006
2021-03-02,1105.8999999999999,1104.9,2800.9
2021-03-03,1962.7000000000003,1471.6999999999998,4480.9000000000015
2021-03-04,344.3999999999999,796.1,1323.9000000000003
2021-03-05,481.1,888.4,1625.8
2021-03-06,283.2,886.9000000000001,1321.0
2021-03-07,221.35000000000002,643.1000000000001,982.3000000000001
2021-03-08,1219.7,1696.7999999999997,3567.0000000000005
2021-03-09,660.8,1154.5,2167.5000000000005
2021-03-10,596.8,856.1,1771.3999999999996
2021-03-11,265.6,455.40000000000003,862.8
2021-03-12,439.09999999999997,713.3,1386.3000000000004
2021-03-13,138.7,292.09999999999997,504.9
2021-03-14,112.89999999999999,307.90000000000003,481.00000000000006
2021-03-15,221.9,698.5999999999999,1038.6
2021-03-16,382.69999999999993,711.2,1298.2000000000003
2021-03-17,294.8,642.8,1094.7
2021-03-18,223.4,699.1000000000001,1042.1999999999998
2021-03-19,425.6499999999999,880.55,1533.15
2021-03-20,195.70000000000002,654.3,954.5999999999999
2021-03-21,82.9,397.3,524.4
2021-03-22,650.8000000000001,1243.9999999999998,2241.8999999999996
2021-03-23,745.8999999999999,1261.4000000000003,2405.099999999999
2021-03-24,732.8,1163.1999999999998,2286.6000000000004
2021-03-25,588.5000000000001,1054.5,1956.4999999999998
2021-03-26,455.7,845.0999999999999,1543.8
2021-03-27,149.50000000000003,428.0,657.3000000000001
2021-03-28,90.0,348.29999999999995,486.6
2021-03-29,467.7,1023.9000000000001,1741.1999999999998
2021-03-30,2060.8999999999996,2247.0000000000005,5406.699999999999
2021-03-31,2537.1,2500.7999999999997,6391.1
2021-04-01,400.39999999999986,850.1999999999999,1463.9999999999995
2021-04-02,79.2,335.69999999999993,457.40000000000003
2021-04-03,78.2,364.5,484.1
2021-04-04,103.6,535.3,694.1999999999999
2021-04-05,43.39999999999999,281.2,347.5
2021-04-06,236.29999999999995,639.0999999999998,1001.1999999999999
2021-04-07,539.4,958.0,1785.0
2021-04-08,711.1,1226.5,2316.4000000000005
2021-04-09,612.4000000000001,1126.7000000000003,2065.6000000000004
2021-04-10,331.69999999999993,878.0,1386.3
2021-04-11,67.7,388.7,492.20000000000005
2021-04-12,974.5000000000001,1491.9,2985.7000000000003
2021-04-13,1516.3999999999999,1950.7499999999998,4275.950000000001
2021-04-14,927.1000000000001,1225.3,2646.7
2021-04-15,485.6000000000001,915.9000000000002,1660.2999999999997
2021-04-16,718.3000000000001,1369.8999999999996,2470.7
2021-04-17,354.90000000000003,1042.3,1586.2
2021-04-18,336.7,1081.2,1597.3999999999999
2021-04-19,1288.8,1898.0999999999997,3874.0
2021-04-20,1527.3999999999999,2185.4,4527.1
2021-04-21,708.6999999999999,1629.9999999999998,2716.6000000000004
2021-04-22,1098.1000000000001,1407.0000000000002,3090.7000000000007
2021-04-23,1170.4999999999995,1543.6000000000001,3337.9999999999995
2021-04-24,250.99999999999997,997.0999999999998,1381.8999999999999
2021-04-25,152.09999999999997,537.5,771.0999999999999
2021-04-26,679.4,1125.7999999999997,2167.4999999999995
2021-04-27,1325.6000000000004,1897.9,3931.0000000000005
2021-04-28,744.9999999999999,1146.4999999999998,2289.1
2021-04-29,228.0,595.6,944.8000000000001
2021-04-30,602.4999999999999,1122.6999999999998,2046.6000000000004
2021-05-01,235.5,772.0999999999998,1133.2
2021-05-02,255.7,938.5999999999999,1330.7999999999997
2021-05-03,141.29999999999998,442.4,659.3
2021-05-04,218.8,432.2,767.7
2021-05-05,495.8,871.4,1631.3
2021-05-06,632.9000000000002,913.3000000000002,1884.0
2021-05-07,498.4,924.9,1688.9
2021-05-08,290.3999999999999,578.5000000000002,1024.0
2021-05-09,219.1,496.4,832.3
2021-05-10,599.9000000000001,823.5,1743.2
2021-05-11,956.3,1223.8,2689.6
2021-05-12,923.5000000000001,1362.3000000000002,2777.7999999999993
2021-05-13,1543.5,1557.3000000000004,3924.0
2021-05-14,557.25,1141.3,1995.5
2021-05-15,504.50000000000006,1202.1999999999998,1976.6
2021-05-16,261.59999999999997,834.5,1235.5
2021-05-17,686.3000000000001,1215.4,2268.1000000000004
2021-05-18,888.4000000000001,1345.8000000000002,2707.899999999999
2021-05-19,465.3,989.4000000000001,1702.8
2021-05-20,941.4999999999999,1237.7999999999997,2681.5499999999997
2021-05-21,491.4999999999998,802.2,1555.8999999999999
2021-05-22,399.0,850.0999999999999,1461.8999999999996
2021-05-23,256.5,639.9,1033.0999999999997
2021-05-24,887.9999999999999,1300.1999999999998,2661.9999999999995
2021-05-25,541.3,909.2000000000002,1738.5
2021-05-26,451.6000000000001,927.2,1619.4
2021-05-27,819.5,1603.5,2860.000000000001
2021-05-28,978.0000000000002,1850.3,3350.3999999999996
2021-05-29,559.1,1482.9,2340.7000000000003
2021-05-30,379.4,951.5,1533.0
2021-05-31,344.70000000000005,1084.1,1612.2
2021-06-01,774.8,1673.6,2861.4
2021-06-02,972.4999999999999,2040.2000000000003,3531.2999999999997
2021-06-03,514.6,1118.1,1907.2000000000003
2021-06-04,295.1,620.2,1072.8999999999999
2021-06-05,346.0,861.7,1393.1
2021-06-06,372.70000000000005,923.6000000000001,1495.7
2021-06-07,934.9,1294.8999999999999,2729.0999999999995
2021-06-08,748.6499999999999,1213.9,2361.55
2021-06-09,760.9000000000002,1279.5,2446.2000000000003
2021-06-10,852.8,972.3000000000002,2280.2000000000003
2021-06-11,635.9999999999999,773.9,1749.4000000000003
2021-06-12,250.20000000000002,675.7,1059.6
2021-06-13,402.2,1348.8,1965.2
2021-06-14,419.2000000000001,1092.7000000000003,1735.1
2021-06-15,714.3000000000001,1342.8999999999999,2437.8
2021-06-16,825.5999999999999,1648.9,2914.7
2021-06-17,497.7,894.1,1657.5
2021-06-18,399.50000000000006,708.7,1321.1999999999998
2021-06-19,508.3,831.0,1609.8999999999999
2021-06-20,317.4,590.3,1076.3000000000002
2021-06-21,484.6000000000001,743.9,1486.5999999999997
2021-06-22,374.3999999999999,598.1999999999999,1172.6
2021-06-23,541.3000000000001,952.8000000000001,1783.3000000000002
2021-06-24,766.9999999999999,1204.0,2380.1000000000004
2021-06-25,745.9000000000001,1024.3,2168.1000000000004
2021-06-26,559.8,1060.5,1918.8999999999996
2021-06-27,280.0,752.8999999999999,1182.1000000000001
2021-06-28,652.9000000000001,896.3000000000001,1897.6
2021-06-29,352.0,572.1,1112.0
2021-06-30,2.7,16.2,20.3
