MeasurementDateGMT,Havering - Rainham: Nitric Oxide (ug/m3),Havering - Rainham: Nitrogen Dioxide (ug/m3),Havering - Rainham: Oxides of Nitrogen (ug/m3),Havering - Rainham: PM10 Particulate (ug/m3),Havering - Rainham: PM2.5 Particulate (ug/m3)
2019-12-05,2161.6999999999994,1106.7000000000005,4421.599999999999,495.0,390.94999999999993
2019-12-06,300.49999999999994,613.3000000000001,1074.1000000000001,221.64999999999995,119.15
2019-12-07,405.3,727.6,1349.4,401.85,195.04999999999995
2019-12-08,182.70000000000005,395.9000000000001,676.1999999999999,396.17857142857144,153.00714285714284
2019-12-09,566.65,743.8500000000001,1613.3500000000001,312.1714285714286,119.24285714285715
2019-12-10,583.5000000000001,739.7000000000002,1634.1,250.19999999999996,114.9
2019-12-11,918.4000000000001,1218.3000000000002,2626.2000000000003,349.49999999999994,139.8
2019-12-12,613.9000000000001,978.2,1920.1000000000004,171.79999999999995,90.8
2019-12-13,300.2,715.8000000000001,1176.2,279.20000000000005,90.49999999999999
2019-12-14,273.4,665.4000000000001,1085.0,348.8,136.39999999999998
2019-12-15,222.50000000000003,425.5,766.7000000000003,272.3,95.39999999999999
2019-12-16,762.0000000000002,1123.7,2292.9,329.2,180.8
2019-12-17,677.1999999999999,1145.6999999999998,2184.5,243.99999999999997,198.29999999999995
2019-12-18,971.4999999999998,1191.6000000000004,2681.5999999999995,395.79999999999995,258.70000000000005
2019-12-19,391.6,556.4000000000001,1156.4,366.49999999999994,183.50000000000003
2019-12-20,682.2,1039.7,2085.6,158.10000000000002,93.89999999999999
2019-12-21,311.40000000000003,627.4,1105.3999999999999,186.2,87.69999999999999
2019-12-22,257.2,727.3000000000002,1121.0,188.40000000000006,85.3
2019-12-23,442.4,794.0,1472.1,327.29999999999995,113.60000000000001
2019-12-24,232.6,568.3000000000001,925.0,287.6000000000001,116.70000000000002
2019-12-25,678.6,846.3,1886.9999999999998,276.99999999999994,157.2
2019-12-26,168.10000000000002,547.0000000000001,804.6999999999999,229.8,142.7
2019-12-27,1204.5,798.0999999999999,2645.3,378.80000000000007,256.8
2019-12-28,919.6,774.2,2184.8,403.9,320.00000000000006
2019-12-29,830.9000000000001,761.7,2035.9,496.0,420.0
2019-12-30,1805.6000000000004,1099.9,3868.7000000000003,617.3,494.2000000000001
2019-12-31,307.80000000000007,729.3000000000001,1200.8999999999996,475.5,378.70000000000005
2020-01-01,663.5000000000001,987.0000000000002,2004.4000000000003,696.6,638.4
2020-01-02,317.5,505.6000000000001,992.3,315.9,219.2
2020-01-03,168.70000000000005,675.1999999999999,933.6999999999998,212.39999999999998,70.89999999999999
2020-01-04,289.79999999999995,1006.2000000000002,1450.2999999999997,297.1000000000001,140.5
2020-01-05,249.59999999999994,640.2,1022.8000000000001,195.20000000000005,117.89999999999999
2020-01-06,347.9,625.5999999999999,1159.0,300.59999999999997,131.0
2020-01-07,426.70000000000005,649.8000000000001,1304.1999999999998,390.50000000000006,143.79999999999998
2020-01-08,796.0000000000001,1040.7,2261.6,578.0999999999999,216.20000000000002
2020-01-09,305.1,505.80000000000007,973.2999999999998,188.80000000000004,40.29999999999999
2020-01-10,453.2,875.0000000000001,1569.6999999999996,304.5,144.70000000000005
2020-01-11,210.59999999999994,341.8,665.0000000000001,281.9,45.1
2020-01-12,192.2,448.8,743.4000000000001,179.39999999999998,65.7
2020-01-13,286.29999999999995,516.8000000000001,955.3000000000002,246.19999999999996,68.60000000000001
2020-01-14,262.5,422.09999999999997,824.1999999999998,239.70000000000002,108.7
2020-01-15,455.3,821.1000000000001,1518.7000000000003,260.3,93.70000000000002
2020-01-16,402.49999999999994,680.0000000000001,1297.2999999999997,334.3999999999999,143.70000000000002
2020-01-17,423.20000000000005,827.5,1476.5,277.6,126.6
2020-01-18,380.40000000000003,1121.6,1704.8999999999999,375.29999999999995,189.7
2020-01-19,1183.8,1098.6000000000001,2913.7999999999997,422.40000000000003,264.9
2020-01-20,3848.2000000000003,1831.5,7732.0999999999985,1137.5,640.9
2020-01-21,4607.6,1809.5000000000002,8874.3,1029.4,786.3
2020-01-22,1668.6,1121.1000000000001,3679.4000000000005,773.2999999999998,702.3000000000001
2020-01-23,390.4,835.9000000000002,1434.7000000000003,416.70000000000005,394.70000000000005
2020-01-24,1013.6,1046.9,2601.100000000001,442.80000000000007,383.40000000000003
2020-01-25,458.99999999999994,751.6,1455.3000000000002,608.7,472.00000000000017
2020-01-26,236.8,498.79999999999995,861.4000000000001,469.09999999999997,297.59999999999997
2020-01-27,567.5999999999999,907.2,1778.0999999999997,309.3999999999999,91.40000000000003
2020-01-28,309.80000000000007,770.6000000000001,1245.2999999999997,279.20000000000005,82.3
2020-01-29,400.69999999999993,775.6000000000001,1390.1000000000001,478.4,155.2
2020-01-30,518.0,786.0,1580.3999999999999,261.49999999999994,158.5
2020-01-31,314.90000000000003,527.0,1009.8,186.80000000000004,71.3
2020-02-01,187.5,446.3,733.7,344.5,104.00000000000001
2020-02-02,136.6,469.59999999999997,679.0999999999998,357.1000000000001,132.79999999999998
2020-02-03,234.10000000000005,638.5999999999999,997.5999999999999,481.4,146.5
2020-02-04,153.6,710.5999999999999,947.0,370.3,129.5
2020-02-05,2072.0,1633.4,4810.200000000001,1016.2999999999997,355.5
2020-02-06,1572.4999999999998,1379.5499999999997,3790.649999999999,872.6,473.9999999999999
2020-02-07,539.8000000000001,992.6999999999999,1820.2,744.3,502.9
2020-02-08,346.5999999999999,698.0000000000001,1229.2999999999997,429.59999999999997,174.39999999999998
2020-02-09,89.39999999999999,209.30000000000004,346.4,235.49999999999997,93.80000000000003
2020-02-10,214.7,494.79999999999995,823.8999999999999,334.4000000000001,132.1
2020-02-11,253.79999999999998,550.5000000000001,939.4000000000001,393.99999999999994,107.79999999999998
2020-02-12,432.79999999999995,790.9000000000001,1454.8000000000002,421.5999999999999,136.29999999999998
2020-02-13,319.80000000000007,736.3,1226.4,214.99999999999997,64.5
2020-02-14,958.6000000000003,888.8000000000001,2358.3999999999996,576.3,197.4
2020-02-15,148.29999999999998,247.99999999999997,475.1,172.5,100.70000000000002
2020-02-16,147.20000000000005,317.8,543.6,131.2,81.45
2020-02-17,291.2000000000001,506.6000000000001,952.7999999999998,381.59999999999997,113.49999999999999
2020-02-18,318.9,640.5,1129.2000000000003,336.7,112.30000000000001
2020-02-19,417.70000000000005,755.0999999999997,1395.4999999999995,350.5,145.9
2020-02-20,211.20000000000002,545.6999999999999,870.0,215.3,111.09999999999998
2020-02-21,299.2,566.6999999999999,1024.8999999999999,471.2,134.4
2020-02-22,148.99999999999997,368.49999999999994,596.8,397.7,142.6
2020-02-23,87.30000000000001,382.90000000000003,516.3,147.69999999999996,48.3
2020-02-24,275.8,565.6999999999999,988.7000000000003,146.2,56.10000000000001
2020-02-25,319.00000000000006,662.3999999999999,1151.4,307.79999999999995,104.60000000000001
2020-02-26,267.2,772.2,1182.3000000000002,301.09999999999997,75.2
2020-02-27,124.50000000000001,680.8000000000001,872.2,235.94999999999996,106.75
2020-02-28,411.8,751.6999999999998,1383.1999999999996,302.2,139.39999999999998
2020-02-29,202.10000000000002,318.20000000000005,628.3,353.3,111.7
2020-03-01,231.00000000000003,410.5999999999999,765.1999999999998,240.69999999999996,71.3
2020-03-02,158.70000000000002,554.9000000000001,798.5,192.69999999999993,66.40000000000002
2020-03-03,551.8,1056.8,1902.5,447.8999999999999,142.0
2020-03-04,703.3000000000001,1021.4499999999998,2099.5000000000005,405.19999999999993,193.9
2020-03-05,24.599999999999998,246.40000000000006,284.49999999999994,185.70000000000002,128.6
2020-03-06,909.8,830.2,2224.7999999999997,438.99999999999994,175.1
2020-03-07,652.1999999999999,796.7,1796.8999999999996,521.3,248.40000000000003
2020-03-08,190.6,383.09999999999997,674.8999999999999,244.29999999999998,112.99999999999999
2020-03-09,323.9,580.2,1076.8999999999996,349.6000000000001,121.19999999999999
2020-03-10,233.4,449.79999999999995,807.4999999999998,121.89999999999999,28.300000000000004
2020-03-11,308.59999999999997,509.40000000000003,982.6,232.8,75.6
2020-03-12,280.80000000000007,482.59999999999997,913.4000000000001,379.50000000000006,84.5
2020-03-13,398.20000000000005,796.4000000000001,1407.2,492.59999999999997,161.0
2020-03-14,257.9,468.19999999999993,863.9,236.99999999999994,99.60000000000001
2020-03-15,133.4,365.3,570.6,198.2,111.60000000000001
2020-03-16,416.70000000000005,950.4000000000002,1589.5,364.80000000000007,143.20000000000002
2020-03-17,355.9,577.5000000000001,1123.0,426.5499999999999,128.35
2020-03-18,370.29999999999995,549.9999999999999,1117.6000000000001,399.0999999999999,134.4
2020-03-19,20.099999999999998,180.00000000000006,210.6,256.4,170.3
2020-03-20,17.4,97.70000000000002,124.69999999999999,221.50000000000006,83.2
2020-03-21,25.10000000000001,130.6,168.50000000000003,309.0,132.8
2020-03-22,27.5,191.20000000000002,233.29999999999998,327.79999999999995,178.5
2020-03-23,64.00000000000001,516.3,614.5999999999999,452.0999999999999,259.7
2020-03-24,229.09999999999997,851.6999999999998,1203.4,526.8,328.6
2020-03-25,129.3,731.5,929.6999999999998,652.6999999999998,459.19999999999993
2020-03-26,50.89999999999999,437.20000000000005,515.5,688.5,525.1000000000001
2020-03-27,13.5,178.99999999999997,199.9,671.6999999999999,507.09999999999997
2020-03-28,8.299999999999999,76.79999999999998,90.30000000000001,375.7,207.49999999999994
2020-03-29,7.8999999999999995,50.3,62.3,240.00000000000003,80.09999999999998
2020-03-30,19.099999999999994,154.9,184.2,189.20000000000002,89.8
2020-03-31,16.8,197.4,223.10000000000002,278.40000000000003,138.70000000000002
2020-04-01,191.75,641.2499999999999,934.9499999999999,283.3,173.9
2020-04-02,92.10000000000002,476.49999999999994,617.5999999999998,232.8,109.40000000000002
2020-04-03,286.0,771.5,1210.2,370.9,160.8
2020-04-04,163.4,557.1000000000001,807.9,363.9,263.7
2020-04-05,74.4,388.29999999999995,502.0000000000001,329.19999999999993,221.40000000000003
2020-04-06,182.20000000000002,676.1999999999999,955.6,333.0,159.8
2020-04-07,221.70000000000002,683.9000000000001,1023.4,717.4,387.09999999999997
2020-04-08,94.90000000000002,687.2,833.1,1093.4,842.8
2020-04-09,85.89999999999998,623.0,755.0999999999999,976.8999999999999,789.3
2020-04-10,51.800000000000004,492.8999999999999,572.7999999999998,800.5999999999998,590.8
2020-04-11,155.4,724.6999999999999,963.0999999999999,561.9,393.2000000000001
2020-04-12,69.3,387.4,493.3,462.09999999999997,341.8
2020-04-13,4.899999999999999,35.800000000000004,43.50000000000001,319.1000000000001,130.60000000000002
2020-04-14,29.39999999999999,218.5,263.40000000000003,325.6,180.8
2020-04-15,188.1,615.3000000000002,903.7,649.6999999999999,429.1
2020-04-16,144.99999999999997,627.9,849.6999999999999,927.5999999999999,657.4
2020-04-17,13.699999999999998,143.70000000000002,164.70000000000002,409.4000000000001,187.49999999999997
2020-04-18,24.699999999999996,216.4,253.70000000000002,418.90000000000003,212.9
2020-04-19,18.20000000000001,177.0,204.60000000000005,382.0,201.40000000000003
2020-04-20,17.800000000000008,212.5,240.00000000000003,516.1999999999999,177.89999999999998
2020-04-21,13.499999999999996,204.69999999999996,224.99999999999997,629.0,200.50000000000003
2020-04-22,31.500000000000004,282.8,331.2,570.8000000000001,250.90000000000006
2020-04-23,66.49999999999999,479.7,581.7,687.7000000000002,433.3999999999999
2020-04-24,109.70000000000002,428.0999999999999,596.0,625.5999999999999,428.59999999999997
2020-04-25,21.2,189.39999999999998,222.1,292.9,185.10000000000002
2020-04-26,88.7,486.69999999999993,622.9,397.9,297.4
2020-04-27,204.89999999999998,647.1999999999999,961.5999999999999,492.19999999999993,291.70000000000005
2020-04-28,5.099999999999999,145.9,154.1,129.80000000000004,91.19999999999999
2020-04-29,155.60000000000002,348.09999999999997,587.0999999999999,217.1,100.10000000000001
2020-04-30,164.60000000000005,349.3,601.8,213.29999999999998,81.3
2020-05-01,106.69999999999997,365.40000000000003,528.2,200.7,89.40000000000002
2020-05-02,74.3,374.5,488.40000000000003,175.6,87.80000000000001
2020-05-03,57.3,375.9,464.2,227.1,143.0
2020-05-04,20.3,179.59999999999997,210.99999999999997,244.09999999999997,145.50000000000003
2020-05-05,13.299999999999999,137.9,157.8,280.20000000000005,107.00000000000001
2020-05-06,35.7,277.2,332.0,349.20000000000005,183.59999999999997
2020-05-07,139.10000000000002,640.9000000000001,854.3,483.49999999999994,313.59999999999997
2020-05-08,99.50000000000001,621.9000000000001,774.2,531.9,400.3
2020-05-09,38.000000000000014,420.19999999999993,478.3999999999999,686.0,576.8999999999999
2020-05-10,10.799999999999997,162.79999999999998,179.20000000000002,425.0,279.30000000000007
2020-05-11,8.0,70.1,82.49999999999999,209.89999999999998,50.99999999999999
2020-05-12,76.80000000000001,334.79999999999995,452.2,211.7,111.5
2020-05-13,11.700000000000001,132.3,150.2,209.1,98.10000000000002
2020-05-14,21.599999999999998,170.09999999999997,203.4,166.00000000000003,83.8
2020-05-15,147.2,495.9,721.4000000000001,294.40000000000003,162.29999999999998
2020-05-16,85.59999999999998,429.9000000000001,560.8000000000001,210.39999999999998,119.89999999999999
2020-05-17,113.10000000000001,483.8,657.1999999999998,334.50000000000006,239.20000000000002
2020-05-18,151.39999999999995,475.80000000000007,707.6,363.49999999999994,126.80000000000001
2020-05-19,175.29999999999998,614.1999999999998,883.2999999999998,332.09999999999997,161.20000000000002
2020-05-20,302.79999999999995,784.4999999999999,1248.6999999999998,423.09999999999997,226.0
2020-05-21,126.9,617.0999999999999,811.8,495.99999999999994,307.8
2020-05-22,166.50000000000006,344.59999999999997,599.9000000000001,605.9000000000001,170.0
2020-05-23,93.3,215.89999999999998,359.40000000000003,442.2999999999999,113.29999999999997
2020-05-24,59.400000000000006,233.10000000000002,324.70000000000005,331.2,170.39999999999998
2020-05-25,147.7,539.8,766.4999999999999,410.09999999999997,283.9
2020-05-26,166.49999999999997,456.0,711.1999999999999,346.90000000000003,201.50000000000003
2020-05-27,64.80000000000001,306.59999999999997,406.00000000000006,304.4,163.5
2020-05-28,35.6,141.70000000000002,196.39999999999992,266.8999999999999,106.5
2020-05-29,41.300000000000004,222.49999999999994,286.3999999999999,324.7,130.0
2020-05-30,27.199999999999996,193.89999999999998,235.10000000000005,334.29999999999995,181.3
2020-05-31,20.49999999999999,130.39999999999995,161.59999999999997,307.0,165.20000000000002
2020-06-01,27.8,197.39999999999998,239.9,296.8,154.50000000000003
2020-06-02,35.5,218.79999999999995,273.09999999999997,308.5,163.60000000000005
2020-06-03,48.7,261.19999999999993,336.29999999999984,365.5,229.00000000000003
2020-06-04,31.9,182.5,231.29999999999998,186.9,90.39999999999998
2020-06-05,88.9,292.1,428.3,194.0,78.99999999999999
2020-06-06,163.8,429.40000000000003,680.4999999999999,236.00000000000003,102.30000000000001
2020-06-07,59.2,271.3999999999999,362.20000000000005,165.0,95.99999999999999
2020-06-08,18.0,103.19999999999999,131.2,233.50000000000006,116.69999999999997
2020-06-09,106.19999999999999,347.79999999999995,510.1000000000001,247.20000000000005,130.20000000000002
2020-06-10,237.8,591.1,955.6000000000003,383.90000000000003,245.40000000000003
2020-06-11,19.9,144.79999999999995,175.00000000000006,319.20000000000005,233.90000000000003
2020-06-12,34.800000000000004,350.1,403.79999999999995,516.1,440.4
2020-06-13,89.19999999999999,371.30000000000007,508.3,304.0999999999999,199.29999999999998
2020-06-14,152.1,378.49999999999994,611.5,326.0,250.3
2020-06-15,381.9,769.4999999999998,1354.9000000000003,356.90000000000003,213.70000000000002
2020-06-16,208.10000000000002,583.7,902.9000000000001,405.40000000000015,266.90000000000003
2020-06-17,201.70000000000002,651.6999999999999,960.9,383.0,242.30000000000004
2020-06-18,233.90000000000003,469.59999999999997,828.2000000000003,231.50000000000003,147.6
2020-06-19,206.20000000000002,340.90000000000003,656.9000000000001,270.59999999999997,137.39999999999998
2020-06-20,205.29999999999995,344.7,659.3000000000002,235.20000000000005,118.9
2020-06-21,102.40000000000002,262.09999999999997,419.19999999999993,253.70000000000002,135.0
2020-06-22,285.20000000000005,446.20000000000005,883.4000000000001,450.59999999999997,168.1
2020-06-23,191.59999999999997,542.5,836.1999999999999,442.5999999999999,200.4
2020-06-24,53.1,470.3000000000002,551.4,560.0,325.0999999999999
2020-06-25,41.199999999999996,456.7,520.25,541.6,307.2
2020-06-26,194.5,627.9000000000001,925.9,471.8500000000001,340.09999999999997
2020-06-27,147.2,205.89999999999995,431.8999999999999,236.70000000000002,123.50000000000001
2020-06-28,112.3,199.19999999999996,371.30000000000007,219.89999999999998,87.3
2020-06-29,175.99999999999997,322.29999999999995,592.6,377.2999999999999,113.0
2020-06-30,248.3,396.0999999999999,777.0000000000001,212.79999999999998,97.39999999999998
2020-07-01,239.09999999999997,385.9999999999999,752.5999999999999,216.45000000000002,105.9
2020-07-02,237.80000000000004,555.4,920.0,237.90000000000003,112.6
2020-07-03,204.09999999999997,334.80000000000007,647.8000000000001,293.09999999999997,121.39999999999999
2020-07-04,148.20000000000005,175.69999999999996,402.90000000000003,141.1,74.6
2020-07-05,81.1,153.10000000000002,277.69999999999993,263.1,79.6
2020-07-06,102.89999999999998,260.5,418.20000000000005,261.8,105.30000000000001
2020-07-07,279.1000000000001,541.6999999999999,969.3999999999999,319.8999999999999,149.10000000000002
2020-07-08,403.79999999999995,515.3,1134.1,235.29999999999995,117.19999999999999
2020-07-09,275.6000000000001,274.4,696.6000000000001,240.7,125.30000000000001
2020-07-10,73.89999999999999,237.59999999999994,351.29999999999995,172.2,73.8
2020-07-11,42.10000000000001,255.10000000000002,319.70000000000005,191.79999999999998,106.7
2020-07-12,157.0,451.7,692.7000000000002,322.3999999999999,232.59999999999997
2020-07-13,273.29999999999995,594.8,1013.8,294.8,120.1
2020-07-14,36.6,225.89999999999998,282.5999999999999,190.20000000000005,116.6
2020-07-15,148.3,382.80000000000007,610.2,206.9,97.99999999999997
2020-07-16,53.3,226.00000000000006,307.79999999999995,168.69999999999996,104.50000000000001
2020-07-17,369.5,580.7999999999998,1147.4,433.30000000000007,199.4
2020-07-18,149.8,348.1000000000001,577.6999999999998,267.0,133.7
2020-07-19,13.799999999999995,142.29999999999998,163.4,141.29999999999995,79.7
2020-07-20,47.0,202.7,274.9999999999999,217.99999999999997,107.39999999999999
2020-07-21,107.2,340.9,505.2,272.5999999999999,138.8
2020-07-22,223.9,570.6,913.7000000000002,373.19999999999993,158.20000000000002
2020-07-23,232.20000000000005,578.1,934.3499999999998,417.7999999999999,161.39999999999998
2020-07-24,237.7,462.70000000000005,827.0999999999999,275.3,134.89999999999998
2020-07-25,165.6,273.7,528.0,201.40000000000003,127.00000000000001
2020-07-26,140.69999999999996,252.4,468.40000000000003,254.90000000000003,125.9
2020-07-27,212.40000000000003,291.90000000000003,617.8000000000001,283.4,131.1
2020-07-28,132.2,345.59999999999997,548.5,265.30000000000007,99.0
2020-07-29,300.0,666.9999999999999,1126.5999999999997,331.8,142.90000000000003
2020-07-30,263.2,720.9000000000002,1124.8000000000002,390.8,169.90000000000003
2020-07-31,110.39999999999999,684.2,853.7,746.7999999999998,386.2999999999999
2020-08-01,153.4,358.8,594.4,289.4,145.79999999999998
2020-08-02,120.5,319.90000000000003,505.0,199.5,84.1
2020-08-03,29.699999999999996,185.5,230.99999999999997,170.7,87.0
2020-08-04,393.7999999999999,506.00000000000006,1110.0000000000002,404.59999999999997,215.09999999999994
2020-08-05,219.10000000000002,355.90000000000003,692.2,305.0000000000001,105.20000000000002
2020-08-06,249.8,577.0,960.0,331.49999999999994,143.5
2020-08-07,316.20000000000005,1151.6000000000001,1636.9999999999998,687.0999999999999,318.5
2020-08-08,38.00000000000001,623.4999999999998,681.8,749.1,466.8999999999999
2020-08-09,15.099999999999996,231.20000000000002,254.3,649.6999999999999,430.59999999999997
2020-08-10,30.699999999999996,483.50000000000006,530.2999999999998,800.4000000000001,528.3000000000001
2020-08-11,88.5,679.1999999999999,815.3,925.9000000000001,736.6999999999999
2020-08-12,49.900000000000006,626.7,703.2,1170.2000000000003,981.6
2020-08-13,20.400000000000002,262.0,293.4,648.1999999999999,538.2
2020-08-14,85.30000000000001,273.2,404.1000000000001,374.60000000000014,286.20000000000005
2020-08-15,95.3,360.70000000000005,506.50000000000006,492.3,363.1
2020-08-16,109.79999999999998,486.9000000000001,655.3,686.0999999999998,495.90000000000015
2020-08-17,333.0999999999999,679.0999999999999,1189.7,436.99999999999994,205.09999999999997
2020-08-18,276.9,425.29999999999995,849.6999999999999,289.99999999999994,121.2
2020-08-19,248.3,509.4000000000001,890.3000000000002,295.3,164.59999999999997
2020-08-20,278.19999999999993,527.6,954.0,547.9,203.6
2020-08-21,134.24999999999997,221.29999999999995,427.45,447.9,136.99999999999994
2020-08-22,143.20000000000002,288.7,508.1000000000001,320.9,107.39999999999999
2020-08-23,106.09999999999998,311.00000000000006,473.6,251.50000000000003,121.39999999999998
2020-08-24,221.7,460.3,800.0999999999999,283.1,118.79999999999998
2020-08-25,137.2,245.19999999999996,456.09999999999997,288.8,120.5
2020-08-26,137.89999999999998,492.4,703.8,325.99999999999994,144.7
2020-08-27,326.4,612.1,1112.2,444.40000000000003,245.5
2020-08-28,255.20000000000002,401.99999999999994,793.0999999999997,252.9,120.99999999999999
2020-08-29,18.5,133.7,161.6,198.2,76.79999999999998
2020-08-30,8.6,107.8,121.39999999999999,273.09999999999997,96.29999999999998
2020-08-31,66.2,375.8,476.8999999999999,228.5,133.10000000000002
2020-09-01,295.3,592.8999999999999,1045.9999999999998,348.29999999999995,225.5
2020-09-02,401.7999999999999,782.4,1398.7,509.09999999999997,322.6
2020-09-03,237.79999999999993,418.3,782.7,297.6,151.1
2020-09-04,296.4,630.9999999999999,1085.7,379.2,120.29999999999997
2020-09-05,189.0,634.0,924.1999999999999,331.99999999999994,165.39999999999998
2020-09-06,346.69999999999993,681.8999999999999,1213.3000000000002,387.8000000000001,229.49999999999997
2020-09-07,628.6000000000001,589.1,1552.7000000000003,447.09999999999997,265.4
2020-09-08,307.70000000000005,593.6000000000001,1065.4,358.9,164.5
2020-09-09,164.00000000000003,386.6,638.0000000000001,312.3,146.29999999999998
2020-09-10,270.99999999999994,569.1999999999999,984.8000000000002,364.2000000000001,186.9
2020-09-11,649.4,838.3000000000001,1834.0,632.6000000000001,371.4
2020-09-12,220.8,494.4,833.0,298.30000000000007,138.3
2020-09-13,241.10000000000002,522.9,892.8000000000001,280.90000000000003,159.49999999999997
2020-09-14,208.75000000000003,660.4,980.85,472.5000000000001,274.29999999999995
2020-09-15,320.40000000000003,1307.6000000000001,1798.9999999999998,1033.1000000000001,703.5
2020-09-16,16.5,249.0,274.40000000000003,570.7000000000002,399.2999999999998
2020-09-17,15.299999999999995,123.80000000000003,147.6,329.70000000000005,71.6
2020-09-18,27.6,213.1,255.29999999999995,375.1,125.00000000000003
2020-09-19,12.899999999999999,195.20000000000005,214.99999999999994,441.5999999999999,160.79999999999998
2020-09-20,10.899999999999997,189.50000000000003,206.19999999999996,423.59999999999997,161.1
2020-09-21,478.9,882.6999999999999,1617.2999999999997,613.9000000000001,390.0
2020-09-22,685.3000000000001,820.2999999999997,1870.9999999999998,689.7999999999997,425.79999999999995
2020-09-23,235.7,497.90000000000003,858.8000000000001,286.79999999999995,176.50000000000006
2020-09-24,427.0,733.8,1388.6000000000001,220.1,97.89999999999998
2020-09-25,100.3,329.29999999999995,483.3,193.9,81.10000000000002
2020-09-26,30.3,133.59999999999997,180.1,201.39999999999998,78.70000000000002
2020-09-27,11.099999999999998,100.7,117.7,189.3,82.6
2020-09-28,265.8,640.7,1048.0,296.90000000000003,159.90000000000003
2020-09-29,531.5000000000001,739.9,1555.2000000000003,452.5,358.7999999999999
2020-09-30,456.0,623.6999999999999,1322.9,317.59999999999997,169.39999999999998
2020-10-01,349.59999999999997,675.5000000000001,1211.2,237.40000000000003,106.7
2020-10-02,21.5,288.20000000000005,320.79999999999995,166.10000000000002,89.60000000000001
2020-10-03,264.9,534.9,941.0999999999998,201.10000000000002,139.7
2020-10-04,137.79999999999998,360.3,571.7000000000002,68.6,37.2
2020-10-05,329.3,678.5999999999998,1183.6,216.69999999999996,82.0
2020-10-06,220.5,500.4999999999999,838.4,202.49999999999997,86.10000000000001
2020-10-07,340.9,735.8,1258.5,288.3999999999999,89.5
2020-10-08,250.0,427.8000000000001,811.1000000000001,186.9,96.30000000000003
2020-10-09,1013.0000000000001,948.9,2501.900000000001,402.8999999999999,213.29999999999998
2020-10-10,196.0,669.3000000000001,969.8999999999997,236.39999999999998,125.0
2020-10-11,152.7,398.50000000000006,632.8999999999999,149.6,76.7
2020-10-12,957.8999999999999,857.0,2325.7000000000007,346.50000000000006,198.20000000000002
2020-10-13,83.30000000000001,373.50000000000006,501.0,172.39999999999998,94.7
2020-10-14,20.3,231.4,262.50000000000006,203.3,98.1
2020-10-15,17.6,198.6,225.29999999999998,166.60000000000002,71.5
2020-10-16,56.05,365.3999999999999,451.09999999999997,208.0,102.40000000000002
2020-10-17,40.30000000000001,316.9000000000001,378.8000000000001,203.6,136.8
2020-10-18,370.20000000000005,734.7,1301.9,352.8,263.70000000000005
2020-10-19,379.50000000000006,733.8,1315.9,461.6,269.3
2020-10-20,292.8,512.0,961.0000000000001,491.7,241.79999999999998
2020-10-21,274.59999999999997,641.7,1062.2,241.1,158.79999999999995
2020-10-22,456.3,766.6,1466.2000000000003,400.09999999999997,114.99999999999997
2020-10-23,395.70000000000005,737.5000000000001,1344.0,329.20000000000005,149.29999999999995
2020-10-24,186.4,402.8999999999999,688.8000000000001,223.79999999999998,89.90000000000002
2020-10-25,214.89999999999998,472.0,801.8000000000002,189.19999999999996,78.3
2020-10-26,394.70000000000005,738.4999999999998,1343.6,343.40000000000003,122.60000000000002
2020-10-27,421.1,704.2,1349.7,281.20000000000005,128.2
2020-10-28,277.40000000000003,520.0,945.3000000000001,292.0,85.90000000000002
2020-10-29,249.39999999999995,502.59999999999997,884.7999999999998,259.6,126.20000000000002
2020-10-30,250.50000000000003,426.8,810.6,300.20000000000005,149.70000000000002
2020-10-31,160.39999999999998,389.4,635.3000000000001,311.4000000000001,154.3
2020-11-01,99.4,223.69999999999996,376.40000000000003,292.2999999999999,136.1
2020-11-02,177.70000000000002,387.40000000000003,660.3,252.50000000000003,91.55000000000003
2020-11-03,310.59999999999997,881.4,1357.3999999999996,329.59999999999997,130.2
2020-11-04,2034.5,1161.2,4280.6,671.2999999999998,349.0
2020-11-05,2954.1000000000004,1116.3999999999996,5645.799999999999,1428.1,1127.8000000000002
2020-11-06,1115.6,918.4999999999999,2629.3000000000006,1143.1000000000001,986.5999999999999
2020-11-07,450.40000000000003,818.5999999999999,1509.6,786.4999999999999,705.6
2020-11-08,468.1,758.2,1475.7999999999997,766.4,666.9999999999999
2020-11-09,554.1,855.0,1704.3999999999999,571.5,446.9
2020-11-10,710.1999999999998,992.1,2081.0,466.69999999999993,245.49999999999997
2020-11-11,358.3999999999999,608.9,1158.6999999999996,346.6000000000001,172.49999999999997
2020-11-12,295.6,661.6,1114.3000000000002,340.29999999999995,78.89999999999999
2020-11-13,471.6999999999999,1016.25,1740.0,463.6,198.60000000000002
2020-11-14,145.20000000000002,426.59999999999997,649.3000000000001,311.1,175.8
2020-11-15,109.79999999999998,312.8,481.0,261.7,140.04999999999998
2020-11-16,277.80000000000007,615.3,1041.4,300.90000000000003,99.0
2020-11-17,214.0,476.29999999999995,804.0000000000002,316.5,120.40000000000002
2020-11-18,295.50000000000006,525.5000000000001,978.8,334.09999999999997,61.29999999999999
2020-11-19,234.1,778.0999999999999,1137.1,258.49999999999994,70.2
2020-11-20,1057.3,1055.8999999999999,2676.9000000000005,399.20000000000005,199.0
2020-11-21,194.10000000000005,494.2000000000001,792.1999999999999,251.50000000000003,103.60000000000001
