MeasurementDateGMT,Islington - Arsenal: Nitric Oxide (ug/m3),Islington - Arsenal: Nitrogen Dioxide (ug/m3),Islington - Arsenal: Oxides of Nitrogen (ug/m3),Islington - Arsenal: PM10 Particulate (ug/m3)
2020-05-08,34.4,530.4000000000001,583.3,586.3
2020-05-09,37.3,497.50000000000006,554.9,766.7000000000002
2020-05-10,20.600000000000005,161.8,193.3,579.8
2020-05-11,34.800000000000004,94.50000000000001,148.20000000000002,337.7000000000001
2020-05-12,38.699999999999996,215.19999999999996,274.3999999999999,300.40000000000003
2020-05-13,30.4,144.5,191.5,359.6
2020-05-14,52.80000000000002,169.7,250.79999999999995,310.40000000000003
2020-05-15,63.50000000000001,375.5,472.8000000000001,638.7
2020-05-16,38.6,302.7,361.80000000000007,494.40000000000003
2020-05-17,42.5,330.9000000000001,395.2,618.0999999999997
2020-05-18,46.1,181.79999999999998,252.8,486.2
2020-05-19,46.300000000000004,209.19999999999996,280.4,489.90000000000003
2020-05-20,74.7,410.90000000000003,524.5,548.2
2020-05-21,59.499999999999986,375.8,466.9,858.7
2020-05-22,28.1,146.20000000000005,189.4,706.1
2020-05-23,25.6,56.199999999999996,95.2,589.9
2020-05-24,19.9,156.1,186.5,461.6000000000001
2020-05-25,43.50000000000001,237.2,304.0,469.70000000000005
2020-05-26,37.699999999999996,273.0,330.7999999999999,487.3000000000001
2020-05-27,41.99999999999999,299.7,363.49999999999994,407.2
2020-05-28,34.300000000000004,125.39999999999998,177.89999999999998,400.9000000000001
2020-05-29,44.400000000000006,209.5,277.4,415.29999999999995
2020-05-30,28.700000000000006,191.1,235.4,433.70000000000005
2020-05-31,23.400000000000002,142.3,178.59999999999997,428.4
2020-06-01,31.400000000000002,208.1,256.7,371.7000000000001
2020-06-02,36.39999999999999,341.4,398.1,518.5
2020-06-03,59.099999999999994,535.7,625.9999999999999,506.0999999999999
2020-06-04,20.599999999999998,165.0,196.89999999999998,276.7
2020-06-05,23.1,169.29999999999995,204.6,264.1
2020-06-06,43.4,236.10000000000002,303.0,240.99999999999997
2020-06-07,37.599999999999994,203.60000000000002,260.9,188.29999999999995
2020-06-08,20.200000000000006,163.1,194.10000000000002,301.40000000000003
2020-06-09,35.8,321.50000000000006,376.90000000000003,338.09999999999997
2020-06-10,36.6,365.09999999999997,421.40000000000003,336.0
2020-06-11,21.5,246.60000000000008,279.29999999999995,378.4
2020-06-12,31.35,390.79999999999995,438.54999999999995,517.3000000000001
2020-06-13,28.200000000000003,361.0999999999999,404.0,260.90000000000003
2020-06-14,14.9,245.60000000000005,268.9,309.0
2020-06-15,40.0,382.3999999999999,443.6,321.49999999999994
2020-06-16,38.300000000000004,332.19999999999993,390.9999999999999,350.70000000000005
2020-06-17,84.39999999999999,559.6000000000001,689.0999999999999,404.0999999999999
2020-06-18,32.6,260.49999999999994,310.50000000000006,208.59999999999994
2020-06-19,34.3,180.70000000000002,233.0,218.80000000000004
2020-06-20,38.4,174.4,233.40000000000003,367.9
2020-06-21,35.00000000000001,128.0,182.09999999999997,413.29999999999995
2020-06-22,29.350000000000005,139.9,184.89999999999998,502.8999999999999
2020-06-23,36.199999999999996,301.09999999999997,356.8,516.9
2020-06-24,49.50000000000001,473.5,550.3,627.4
2020-06-25,27.1,379.50000000000006,421.3999999999999,667.7
2020-06-26,24.2,307.6,344.3,494.4
2020-06-27,19.400000000000002,76.80000000000003,106.9,265.5
2020-06-28,18.0,35.2,62.800000000000004,236.6
2020-06-29,13.600000000000007,71.10000000000001,91.69999999999999,315.7
2020-06-30,29.499999999999996,141.7,187.20000000000002,222.29999999999998
2020-07-01,31.5,122.0,170.5,212.20000000000002
2020-07-02,49.199999999999996,216.8,292.4,218.79999999999998
2020-07-03,30.75,141.15,188.10000000000002,256.59999999999997
2020-07-04,29.000000000000004,83.2,127.99999999999999,178.4
2020-07-05,8.999999999999996,19.599999999999998,33.4,345.9
2020-07-06,21.7,128.35,161.7,356.8
2020-07-07,50.5,337.3,415.19999999999993,394.8999999999999
2020-07-08,66.10000000000001,227.8,329.2,233.99999999999997
2020-07-09,72.0,172.8,282.6,251.39999999999998
2020-07-10,32.7,167.70000000000002,217.89999999999995,268.90000000000003
2020-07-11,33.7,269.9,321.4,320.49999999999994
2020-07-12,62.10000000000001,357.09999999999997,452.7,328.1
2020-07-13,38.5,306.90000000000003,365.90000000000003,324.40000000000003
2020-07-14,40.50000000000001,226.60000000000002,288.6,249.79999999999998
2020-07-15,35.1,269.7,323.1,285.6
2020-07-16,43.7,245.70000000000002,312.90000000000003,321.40000000000003
2020-07-17,50.400000000000006,347.50000000000006,424.69999999999993,489.1
2020-07-18,29.1,230.49999999999994,274.8,315.8
2020-07-19,15.700000000000001,202.39999999999998,226.89999999999998,194.69999999999996
2020-07-20,27.5,288.75,331.05,312.90000000000003
2020-07-21,32.0,379.1,428.00000000000006,341.59999999999997
2020-07-22,26.699999999999996,360.0,401.0999999999999,405.29999999999995
2020-07-23,27.699999999999992,349.30000000000007,391.3999999999999,377.70000000000005
2020-07-24,34.300000000000004,269.70000000000005,322.2,276.1
2020-07-25,23.1,250.6,286.5,215.50000000000003
2020-07-26,46.9,226.5,298.4,259.09999999999997
2020-07-27,35.9,265.9,320.30000000000007,321.70000000000005
2020-07-28,37.29999999999999,273.5,330.79999999999995,318.8
2020-07-29,53.300000000000004,424.7,506.2,333.6
2020-07-30,55.60000000000001,542.4,627.3,409.90000000000003
2020-07-31,45.49999999999999,578.7,648.7,698.7999999999998
2020-08-01,38.099999999999994,205.70000000000002,263.6,339.1
2020-08-02,26.799999999999997,196.0,236.6,326.30000000000007
2020-08-03,23.400000000000002,242.60000000000008,278.19999999999993,272.70000000000005
2020-08-04,76.6,400.20000000000005,517.95,344.6
2020-08-05,17.9,202.1,229.29999999999995,266.5
2020-08-06,50.10000000000001,440.30000000000007,516.8000000000001,347.20000000000005
2020-08-07,292.20000000000016,1099.3000000000004,1547.5999999999995,846.1
2020-08-08,177.20000000000005,760.4999999999999,1032.0,767.5
2020-08-09,31.2,211.89999999999998,259.79999999999995,684.3999999999999
2020-08-10,43.1,458.2,524.1,742.0000000000001
2020-08-11,42.900000000000006,715.6999999999999,781.8000000000001,945.7000000000002
2020-08-12,32.7,663.5000000000001,713.3000000000002,1075.1
2020-08-13,35.50000000000001,310.09999999999997,364.3,629.0999999999998
2020-08-14,33.9,215.89999999999998,267.9,386.90000000000003
2020-08-15,44.00000000000001,308.40000000000003,376.0,450.40000000000003
2020-08-16,41.45,332.84999999999997,396.45000000000005,630.1
2020-08-17,66.4,453.8,556.0999999999999,332.4999999999999
2020-08-18,54.699999999999996,253.50000000000003,337.20000000000005,229.99999999999997
2020-08-19,83.49999999999997,360.3999999999999,488.29999999999995,277.69999999999993
2020-08-20,49.39999999999999,261.7,337.65,423.3
2020-08-21,21.726315789473684,269.45789473684215,303.2526315789474,478.75000000000006
2020-08-22,24.75,312.0,350.1,337.90000000000003
2020-08-23,27.402631578947375,342.3157894736841,384.2052631578947,292.20000000000005
2020-08-24,30.055263157894736,372.63157894736844,418.3105263157894,272.99999999999994
2020-08-25,32.70789473684211,402.9473684210527,452.41578947368424,313.5
2020-08-26,35.36052631578948,433.26315789473693,486.521052631579,333.7
2020-08-27,33.347368421052636,462.2842105263157,512.4947368421052,384.80000000000007
2020-08-28,31.200000000000003,269.2,317.2999999999999,230.50000000000003
2020-08-29,10.1,154.1,169.79999999999998,244.69999999999993
2020-08-30,15.2,184.5,208.00000000000003,323.6
2020-08-31,125.8,448.5,641.2,342.3
2020-09-01,228.00000000000006,688.4,1038.1,407.2
2020-09-02,103.49999999999999,569.8000000000001,728.3999999999999,420.09999999999997
2020-09-03,23.500000000000007,284.2,319.90000000000003,275.2
2020-09-04,51.50000000000001,361.29999999999995,440.20000000000005,424.3
2020-09-05,54.400000000000006,394.6,478.0,355.59999999999997
2020-09-06,47.699999999999996,502.50000000000006,576.0,343.7
2020-09-07,156.0,500.8,740.5000000000001,315.00000000000006
2020-09-08,43.20000000000001,316.8,383.1,365.0999999999999
2020-09-09,38.05,366.15,425.24999999999994,358.9
2020-09-10,69.30000000000001,509.1000000000001,615.5,493.30000000000007
2020-09-11,204.70000000000002,633.9000000000002,947.8999999999999,549.6
2020-09-12,32.99999999999999,267.80000000000007,318.40000000000003,332.1
2020-09-13,16.099999999999998,283.0,307.70000000000005,308.50000000000006
2020-09-14,328.3,814.5000000000001,1318.0,602.4
2020-09-15,81.00000000000001,988.6999999999997,1112.6999999999998,1083.9
2020-09-16,15.899999999999999,344.20000000000005,368.99999999999994,670.8999999999999
2020-09-17,20.2,220.1,251.10000000000002,491.5999999999999
2020-09-18,38.6,347.8,406.6,501.00000000000006
2020-09-19,15.499999999999996,261.5,285.1,542.3
2020-09-20,9.599999999999998,198.1,213.40000000000003,557.9
2020-09-21,260.8,852.4,1251.8999999999999,726.6
2020-09-22,160.0,770.7000000000002,1015.8000000000002,721.4500000000002
2020-09-23,18.2,310.90000000000003,338.70000000000005,293.3
2020-09-24,32.99999999999999,380.4,431.6000000000001,236.5
2020-09-25,23.799999999999997,250.20000000000002,286.19999999999993,248.60000000000002
2020-09-26,37.4,178.1,235.59999999999997,325.5
2020-09-27,9.400000000000002,132.8,147.1,293.6
2020-09-28,74.10000000000001,499.90000000000003,613.05,438.3999999999999
2020-09-29,112.4,532.4,705.3,367.4
2020-09-30,55.40000000000001,444.1,529.1000000000001,381.2
2020-10-01,75.80000000000001,389.6,505.90000000000003,277.50000000000006
2020-10-02,34.1,411.59999999999997,463.80000000000007,263.9
2020-10-03,38.99999999999999,427.09999999999997,486.1,278.6000000000001
2020-10-04,84.59999999999998,372.09999999999997,502.1,138.69999999999996
2020-10-05,102.00000000000001,458.6,614.6999999999999,286.3
2020-10-06,54.199999999999996,347.3999999999999,430.90000000000015,282.7
2020-10-07,65.0,457.1,556.5999999999999,352.90000000000003
2020-10-08,78.6,401.20000000000005,521.5000000000001,278.79999999999995
2020-10-09,300.5000000000001,703.5000000000001,1164.1999999999996,344.99999999999994
2020-10-10,61.800000000000004,442.6000000000001,537.4,282.19999999999993
2020-10-11,39.400000000000006,336.79999999999995,397.0999999999999,231.49999999999997
2020-10-12,229.69999999999996,700.3000000000001,1052.5,333.70000000000005
2020-10-13,86.29999999999998,429.2,561.6,263.5999999999999
2020-10-14,85.40000000000003,462.3,592.8,317.59999999999997
2020-10-15,68.19999999999999,445.20000000000005,549.9,263.2
2020-10-16,85.50000000000003,650.5999999999998,781.6000000000001,350.99999999999994
2020-10-17,19.800000000000004,405.1000000000001,435.90000000000003,268.29999999999995
2020-10-18,105.8,591.6,753.6,397.3
2020-10-19,55.19999999999999,535.0,620.1,467.69999999999993
2020-10-20,28.799999999999994,412.1000000000001,456.3,566.2
2020-10-21,69.3,599.3999999999999,705.6000000000001,308.80000000000007
2020-10-22,41.0,516.9000000000001,579.3999999999999,384.1
2020-10-23,45.20000000000002,528.8,598.3000000000001,339.7000000000001
2020-10-24,13.899999999999997,340.7,362.69999999999993,349.40000000000003
2020-10-25,18.2,413.19999999999993,440.9,231.89999999999995
2020-10-26,42.19999999999999,590.7,655.4,338.09999999999997
2020-10-27,57.40000000000001,530.8,618.3000000000001,333.90000000000015
2020-10-28,36.3,455.09999999999997,510.9000000000001,343.90000000000003
2020-10-29,52.600000000000016,476.25,557.3999999999999,330.2
2020-10-30,20.700000000000003,369.7,401.29999999999995,248.1
2020-10-31,16.6,331.40000000000003,357.5,396.30000000000007
2020-11-01,17.9,269.5,296.8,343.8
2020-11-02,15.300000000000002,255.89999999999998,279.6,295.90000000000003
2020-11-03,53.900000000000006,701.6,784.0999999999999,345.70000000000005
2020-11-04,728.8000000000001,1149.6999999999998,2267.2,549.7
2020-11-05,2601.5,1404.7999999999997,5393.2,1728.0
2020-11-06,919.9000000000002,1235.5,2646.2000000000003,1136.9
2020-11-07,669.2999999999998,980.7,2006.6999999999998,972.2000000000002
2020-11-08,380.7000000000001,726.3,1310.3000000000002,797.5
2020-11-09,205.89999999999998,699.0000000000001,1014.5000000000002,422.6000000000001
2020-11-10,140.4,744.1,959.5999999999999,442.4
2020-11-11,49.400000000000006,441.59999999999985,517.5000000000001,350.70000000000005
2020-11-12,26.7,401.6000000000001,442.49999999999994,344.40000000000003
2020-11-13,35.2,628.6,682.3999999999999,359.9
2020-11-14,22.400000000000006,339.4,373.8,386.4
2020-11-15,32.2,251.59999999999997,301.29999999999995,243.29999999999995
2020-11-16,28.9,401.7,445.90000000000003,275.7
2020-11-17,28.5,358.49999999999994,402.09999999999997,303.59999999999997
2020-11-18,45.199999999999996,414.3,483.49999999999994,417.70000000000005
2020-11-19,56.8,588.1999999999999,674.7,266.29999999999995
2020-11-20,163.49999999999994,913.0,1163.6000000000001,307.4000000000001
2020-11-21,67.30000000000001,363.80000000000007,466.7,226.7
2020-11-22,187.7,713.1,1000.8,273.3
2020-11-23,436.00000000000006,1100.2999999999997,1768.4,434.6000000000001
2020-11-24,41.7,533.8,597.8999999999999,334.0
2020-11-25,56.199999999999996,648.6500000000001,735.0999999999999,427.0999999999999
2020-11-26,389.4,1121.1,1718.1000000000001,590.0
2020-11-27,919.3,1100.3,2509.8,573.9000000000002
2020-11-28,363.69999999999993,1096.6,1654.1000000000001,883.3999999999999
2020-11-29,112.20000000000002,864.2,1036.7,665.7
2020-11-30,163.9,678.0,929.4,436.9000000000001
2020-12-01,51.199999999999996,615.1000000000001,694.4000000000001,335.0
2020-12-02,568.5999999999999,1249.1000000000001,2121.0999999999995,659.5999999999999
2020-12-03,109.99999999999999,960.1,1128.6000000000001,264.90000000000003
2020-12-04,71.69999999999999,772.0999999999999,882.1,228.6
2020-12-05,75.10000000000001,743.1999999999999,858.3000000000001,269.9
2020-12-06,95.2,745.1999999999999,891.7,293.79999999999995
2020-12-07,284.3,983.0000000000002,1419.3999999999999,361.3
2020-12-08,922.0000000000002,1205.1,2618.7999999999997,500.7
2020-12-09,155.8,1014.9,1253.7,358.40000000000003
2020-12-10,79.0,730.0,851.3,374.3999999999999
2020-12-11,326.99999999999994,965.3,1466.8,330.59999999999997
2020-12-12,50.300000000000004,687.0,763.8999999999999,282.4
2020-12-13,38.5,626.2000000000002,685.4999999999999,220.00000000000003
2020-12-14,20.8,562.9,595.0,282.8
2020-12-15,51.10000000000001,736.7999999999998,815.2,300.70000000000005
2020-12-16,38.6,592.8,652.1,273.59999999999997
2020-12-17,42.00000000000001,542.9000000000001,607.3,264.5
2020-12-18,16.9,343.9,369.9000000000001,239.79999999999995
2020-12-19,23.700000000000003,363.00000000000006,399.2,281.70000000000005
2020-12-20,32.300000000000004,454.4,504.20000000000005,210.0
2020-12-21,20.3,369.6,401.1000000000001,168.89999999999998
2020-12-22,334.0,677.9,1190.3000000000002,273.3999999999999
2020-12-23,24.3,452.0,489.2,171.9
2020-12-24,17.2,205.30000000000004,231.79999999999998,98.9
2020-12-25,25.8,401.59999999999997,441.3,165.1
2020-12-26,7.1,244.70000000000005,255.30000000000004,157.6
2020-12-27,20.5,368.0,399.3,213.29999999999998
2020-12-28,111.49999999999996,702.3,873.5,239.20000000000002
2020-12-29,14.999999999999998,383.90000000000003,407.3,264.20000000000005
2020-12-30,259.9,892.9,1291.5,337.09999999999997
2020-12-31,61.1,594.8999999999999,688.8000000000001,343.20000000000005
2021-01-01,68.4,529.0999999999999,633.8000000000002,436.29999999999995
2021-01-02,34.6,429.1,482.0,188.1
2021-01-03,33.60000000000001,312.0,363.8999999999999,183.29999999999998
2021-01-04,17.000000000000004,252.00000000000003,277.9,148.9
2021-01-05,28.700000000000003,290.99999999999994,335.30000000000007,160.8
2021-01-06,73.80000000000001,459.8999999999999,572.9999999999999,187.2
2021-01-07,183.80000000000007,807.9,1089.2,428.00000000000006
2021-01-08,326.90000000000003,859.8000000000001,1360.5999999999997,493.9
2021-01-09,554.4,813.4000000000001,1663.5,491.5
2021-01-10,67.0,635.6000000000001,738.4,370.4
2021-01-11,23.199999999999992,394.60000000000014,430.19999999999993,252.79999999999995
2021-01-12,57.7,495.9499999999999,584.4,139.50000000000003
2021-01-13,386.2,908.9,1500.7999999999995,415.4000000000001
2021-01-14,41.2,544.9000000000001,608.4,121.10000000000001
2021-01-15,382.40000000000003,820.3999999999999,1406.3000000000002,474.6
2021-01-16,60.2,566.4000000000001,658.4000000000001,242.59999999999994
2021-01-17,25.9,448.59999999999997,488.70000000000005,315.9
2021-01-18,56.900000000000006,681.8999999999999,769.0,287.7
2021-01-19,19.600000000000005,273.4,303.79999999999995,186.4
2021-01-20,19.899999999999995,291.49999999999994,322.29999999999995,285.6
2021-01-21,24.099999999999998,420.8,457.9,256.2
2021-01-22,118.70000000000002,802.1,984.1999999999999,312.2
2021-01-23,99.7,692.0,844.6,270.2
2021-01-24,96.10000000000001,973.3000000000002,1120.3,287.90000000000003
2021-01-25,92.89999999999999,808.2999999999998,950.6999999999999,322.7
2021-01-26,207.2,983.3,1300.6999999999998,291.99999999999994
2021-01-27,158.5,905.2,1148.1,323.29999999999995
2021-01-28,63.5,560.9,658.0,278.09999999999997
2021-01-29,25.5,498.6000000000001,537.5999999999999,319.2
2021-01-30,29.150000000000006,441.4000000000001,486.09999999999997,241.10000000000002
2021-01-31,42.8,523.9,589.7,337.59999999999997
2021-02-01,68.7,584.3000000000001,689.7000000000002,368.79999999999995
2021-02-02,52.50000000000001,546.8,627.1999999999999,454.00000000000006
2021-02-03,60.3,628.1,720.7,419.7999999999999
2021-02-04,290.6,740.7000000000002,1185.8,368.7
2021-02-05,43.49999999999999,539.0999999999999,605.5999999999999,291.99999999999994
2021-02-06,43.900000000000006,513.7,581.2,318.1
2021-02-07,6.699999999999999,180.99999999999997,190.7,330.59999999999997
2021-02-08,18.400000000000002,306.6,334.9,219.8
2021-02-09,25.8,349.4,388.7999999999999,242.7
2021-02-10,45.849999999999994,573.35,643.85,240.19999999999996
2021-02-11,86.00000000000001,682.8,815.1,419.3999999999999
2021-02-12,35.7,511.6000000000001,566.5,529.4000000000001
2021-02-13,30.3,445.7,492.4,484.3
2021-02-14,16.200000000000003,395.8000000000001,420.99999999999994,486.8
2021-02-15,53.900000000000006,591.3,673.8,312.9
2021-02-16,45.0,557.2999999999998,626.4,370.99999999999994
2021-02-17,19.499999999999993,419.3999999999999,449.5999999999999,366.09999999999997
2021-02-18,33.8,402.5000000000001,454.4,302.2
2021-02-19,24.5,458.1,496.09999999999997,387.5
2021-02-20,16.6,334.2,360.2,826.6000000000003
2021-02-21,42.2,586.4999999999999,651.3000000000001,604.1999999999999
2021-02-22,322.2,1070.6000000000001,1564.5000000000002,719.4000000000001
2021-02-23,66.79999999999998,445.3,548.5,363.1000000000001
2021-02-24,35.900000000000006,447.90000000000003,502.99999999999983,514.5
2021-02-25,61.099999999999994,638.6999999999999,732.5,458.0
2021-02-26,439.6,1044.3,1718.8999999999996,706.2
2021-02-27,401.09999999999985,1022.0000000000001,1637.1000000000001,937.8000000000001
2021-02-28,78.20000000000003,580.0000000000001,700.1000000000001,633.3
2021-03-01,49.8,429.59999999999997,505.50000000000006,751.4
2021-03-02,327.5,674.9,1176.8,1130.4
2021-03-03,505.5999999999999,1016.4000000000002,1791.2000000000003,1132.9000000000003
2021-03-04,59.699999999999996,514.0000000000001,605.4999999999999,394.8
2021-03-05,32.3,399.50000000000006,448.79999999999995,324.5
2021-03-06,29.800000000000004,545.5999999999999,591.4,328.3
2021-03-07,141.29999999999998,786.1999999999999,1003.1,563.2
2021-03-08,387.20000000000005,1293.8,1887.6000000000001,955.5999999999998
2021-03-09,110.20000000000002,670.3000000000002,839.1999999999999,660.0
2021-03-10,24.2,418.3,455.70000000000005,443.0000000000001
2021-03-11,18.2,237.79999999999995,265.29999999999995,358.2000000000001
2021-03-12,29.4,360.4,405.4,331.2
2021-03-13,13.799999999999999,269.9,291.40000000000003,210.50000000000003
2021-03-14,10.400000000000002,261.90000000000003,277.70000000000005,216.7
2021-03-15,21.7,465.40000000000003,498.49999999999983,300.79999999999995
2021-03-16,55.49999999999999,490.7,575.5999999999999,380.5
2021-03-17,56.29999999999999,489.09999999999997,575.4,528.5
2021-03-18,58.6,489.20000000000016,578.9000000000001,427.2999999999999
2021-03-19,25.400000000000002,359.2,398.0,186.0
2021-03-20,30.5,504.6,552.0999999999999,349.40000000000003
2021-03-21,104.80000000000001,467.5,628.1999999999999,417.29999999999995
2021-03-22,71.30000000000001,700.8,809.6,636.7
2021-03-23,209.30000000000007,702.4000000000002,1023.3999999999997,810.4000000000002
2021-03-24,55.80000000000001,573.8000000000001,659.5000000000001,773.5000000000001
2021-03-25,51.6,509.49999999999994,588.9,423.3
2021-03-26,18.8,381.3,409.79999999999995,262.3
2021-03-27,12.899999999999999,254.60000000000005,274.0,290.0
2021-03-28,5.699999999999998,219.49999999999997,227.90000000000006,432.40000000000003
2021-03-29,32.300000000000004,455.09999999999997,504.59999999999997,604.8000000000001
2021-03-30,646.3999999999999,1277.1999999999998,2268.4,1178.2
2021-03-31,994.1,1569.6999999999998,3093.8,1683.8999999999996
2021-04-01,142.70000000000005,436.59999999999997,655.2,811.1
2021-04-02,6.099999999999999,170.29999999999998,179.59999999999997,326.9
2021-04-03,4.000000000000001,196.4,202.39999999999995,494.70000000000005
2021-04-04,8.6,324.0999999999999,337.49999999999994,584.4
2021-04-05,3.5,208.19999999999996,213.50000000000003,479.09999999999997
2021-04-06,24.3,316.20000000000005,353.7,417.5
2021-04-07,34.0,426.49999999999994,478.6,463.6
2021-04-08,35.3,489.5999999999999,543.5999999999999,579.8
2021-04-09,34.2,428.19999999999993,480.59999999999997,407.8
2021-04-10,9.5,251.70000000000002,266.20000000000005,285.4
2021-04-11,17.1,356.7,383.0,251.1
2021-04-12,142.9,796.1999999999999,1015.3000000000001,487.09999999999997
2021-04-13,500.65000000000003,1024.7,1792.2,744.25
2021-04-14,65.60000000000001,550.5999999999999,650.9999999999999,682.4
2021-04-15,40.300000000000004,459.8,521.9,385.9
2021-04-16,67.30000000000001,623.4999999999999,726.9000000000002,413.30000000000007
2021-04-17,66.1,582.6999999999999,684.1000000000003,381.9000000000001
2021-04-18,33.8,544.1999999999999,596.0000000000001,432.00000000000006
2021-04-19,124.2,784.6999999999999,975.1999999999999,925.1999999999999
2021-04-20,97.79999999999997,739.4000000000001,889.5000000000001,1150.7999999999997
2021-04-21,76.9,593.5,711.1,1061.5
2021-04-22,27.5,265.2,307.30000000000007,632.6
2021-04-23,74.1,477.5,591.0000000000001,633.1
2021-04-24,47.3,398.89999999999986,472.0,599.5000000000001
2021-04-25,6.2,115.19999999999999,125.2,410.70000000000005
2021-04-26,11.599999999999998,163.50000000000003,180.89999999999995,455.99999999999994
2021-04-27,139.39999999999998,823.4000000000001,1036.8000000000002,962.2
2021-04-28,49.800000000000004,404.5999999999999,480.95,823.2
2021-04-29,47.60000000000001,354.65,427.85,292.8500000000001
2021-04-30,41.2,477.9000000000001,541.2,457.1
2021-05-01,27.699999999999996,378.09999999999997,420.4,448.09999999999997
2021-05-02,56.10000000000001,481.80000000000007,567.5999999999999,522.5
2021-05-03,8.2,230.9,243.80000000000004,440.7
2021-05-04,18.9,184.5,213.39999999999995,303.59999999999997
2021-05-05,51.50000000000001,368.8,448.0,236.0
2021-05-06,106.69999999999999,495.29999999999984,658.6,349.4000000000001
2021-05-07,39.5,358.3,418.7,461.8
2021-05-08,16.400000000000002,286.6,311.6000000000001,338.2
2021-05-09,24.999999999999996,252.1,290.6,295.3
2021-05-10,36.1,261.1,316.4,396.69999999999993
2021-05-11,68.39999999999999,442.4000000000001,547.1999999999999,452.09999999999997
2021-05-12,32.1,304.8999999999999,353.99999999999994,408.9
2021-05-13,53.40000000000001,570.5999999999999,652.6999999999999,360.40000000000003
2021-05-14,41.1,418.4,481.20000000000005,394.4
2021-05-15,48.99999999999999,407.3999999999999,482.7,318.2
2021-05-16,31.899999999999995,298.8,348.0,259.0
2021-05-17,50.29999999999998,438.49999999999994,516.1,296.29999999999995
2021-05-18,89.40000000000002,522.5,659.8000000000001,296.4
2021-05-19,76.4,459.9000000000001,577.2,310.5
2021-05-20,49.69999999999999,418.50000000000006,494.7,499.9000000000001
2021-05-21,31.5,239.10000000000002,287.50000000000006,410.09999999999997
2021-05-22,37.699999999999996,318.2,375.6,199.70000000000002
2021-05-23,28.2,282.30000000000007,325.5,258.6
2021-05-24,70.79999999999998,366.7,475.30000000000007,227.79999999999995
2021-05-25,62.39999999999999,391.59999999999997,487.39999999999986,315.5
2021-05-26,67.7,465.95,569.3000000000001,401.59999999999997
2021-05-27,50.7,477.20000000000005,554.8999999999999,400.12142857142857
2021-05-28,47.00000000000001,704.6,776.1000000000001,337.6178571428571
2021-05-29,13.399999999999999,301.4,321.79999999999995,403.9607142857143
2021-05-30,7.100000000000001,144.3,155.2,470.3035714285715
2021-05-31,13.700000000000003,240.2,261.5,536.6464285714286
2021-06-01,27.499999999999996,362.20000000000005,404.49999999999994,638.4999999999999
2021-06-02,38.60000000000001,648.3000000000001,707.4000000000001,758.3000000000001
2021-06-03,23.2,289.29999999999995,324.6,761.5999999999998
2021-06-04,66.4,413.8,515.3,459.8
2021-06-05,23.6,260.1,296.4,475.30000000000007
2021-06-06,32.70000000000001,341.19999999999993,391.19999999999993,351.1000000000001
2021-06-07,40.10000000000001,357.5,419.3,437.50000000000006
2021-06-08,65.1,369.79999999999995,469.3999999999999,624.5999999999999
2021-06-09,26.549999999999997,365.1,405.59999999999997,585.7
2021-06-10,45.29999999999999,351.9000000000001,421.3,531.7
2021-06-11,-2.6000000000000005,253.1,249.2,484.29999999999995
2021-06-12,-18.8,261.3,232.3,451.7
2021-06-13,-25.7,324.99999999999994,285.6,548.1999999999999
2021-06-14,-20.4,334.2,302.90000000000003,605.8714285714286
2021-06-15,18.400000000000002,490.4,518.4000000000001,724.2285714285714
2021-06-16,10.100000000000001,589.0999999999999,604.8000000000001,652.8000000000001
2021-06-17,30.6,389.4,436.40000000000003,407.5
2021-06-18,2.2000000000000006,317.0,320.3,179.00000000000006
2021-06-19,-2.4999999999999987,223.90000000000003,219.89999999999998,257.79999999999995
2021-06-20,2.3,231.7,235.49999999999997,248.99999999999994
2021-06-21,-3.1999999999999993,258.30000000000007,252.89999999999998,292.9
2021-06-22,11.55,293.20000000000005,310.8,383.4
2021-06-23,54.39999999999999,438.70000000000005,522.4000000000001,859.8864864864864
2021-06-24,208.39999999999998,622.7,941.6000000000001,978.8324324324326
2021-06-25,41.599999999999994,361.40000000000003,424.99999999999994,778.5297297297298
2021-06-26,31.900000000000002,288.3,337.6000000000001,578.2270270270269
2021-06-27,11.2,246.29999999999995,263.8,377.92432432432435
2021-06-28,36.10000000000001,317.0,372.29999999999995,390.1
2021-06-29,28.3,297.40000000000003,340.3,405.59999999999997
2021-06-30,2.0,23.0,26.1,16.6
