MeasurementDateGMT,Hillingdon - Harlington: Nitric Oxide (ug/m3),Hillingdon - Harlington: Nitrogen Dioxide (ug/m3),Hillingdon - Harlington: Oxides of Nitrogen (ug/m3),Hillingdon - Harlington: Ozone (ug/m3),Hillingdon - Harlington: PM10 Particulate (ug/m3),Hillingdon - Harlington: PM2.5 Particulate (ug/m3)
2019-08-22,117.60000000000001,628.6,809.3,1004.8000000000001,286.9,164.20000000000005
2019-08-23,329.7,788.1000000000001,1294.7,744.8000000000001,296.7,146.09999999999997
2019-08-24,515.3000000000001,961.9999999999999,1752.2000000000003,1373.8,544.8000000000001,324.9
2019-08-25,266.29999999999995,1367.0999999999997,1775.6,1228.6,700.3000000000001,479.00000000000006
2019-08-26,466.5999999999998,1368.0,2083.2999999999997,1483.5,564.8,371.2
2019-08-27,575.3,1287.5,2170.3,1333.6,736.2,422.29999999999995
2019-08-28,73.7,436.79999999999995,549.8,1016.1000000000001,206.29999999999998,126.39999999999999
2019-08-29,83.2,465.6,592.5999999999999,1033.6,185.89999999999998,82.89999999999999
2019-08-30,95.0,549.9000000000001,695.75,945.0,230.30000000000004,129.20000000000002
2019-08-31,108.0,482.90000000000003,648.2,959.5000000000001,204.31363636363636,105.52727272727273
2019-09-01,63.699999999999996,399.20000000000005,496.0,881.2,228.3818181818183,84.76363636363635
2019-09-02,135.20000000000005,521.0,728.6000000000001,925.2,228.90545454545446,85.8109090909091
2019-09-03,63.8,379.0,476.69999999999993,1120.0,229.42909090909092,86.85818181818183
2019-09-04,55.863636363636374,218.2727272727273,303.8727272727272,963.6000000000004,229.95272727272732,87.90545454545455
2019-09-05,198.83636363636361,473.82727272727277,778.4272727272729,782.0,334.06727272727267,120.23454545454544
2019-09-06,190.5,637.8,929.5,615.8999999999999,249.75555555555562,132.0
2019-09-07,94.80000000000001,455.29999999999995,601.0,740.6999999999999,255.08888888888893,132.0
2019-09-08,226.79999999999998,768.2,1115.5,734.9000000000002,260.4222222222223,132.0
2019-09-09,155.10000000000002,790.1,1027.5999999999997,809.7,265.7555555555556,132.0
2019-09-10,474.69999999999993,696.2,1424.1,583.6999999999999,324.2777777777778,132.8
2019-09-11,75.69999999999999,446.70000000000005,562.8999999999999,693.5000000000001,277.29999999999995,84.19999999999999
2019-09-12,162.29999999999998,564.7999999999998,813.8,563.2,256.4,100.99999999999999
2019-09-13,142.00000000000003,488.7000000000001,705.9999999999999,903.6999999999999,268.3,107.50000000000001
2019-09-14,437.9,1144.2999999999997,1815.7999999999997,466.7000000000001,280.2,133.49999999999997
2019-09-15,236.4,793.2,1155.8,589.9,264.09999999999997,149.69999999999996
2019-09-16,144.20000000000002,496.50000000000006,717.3000000000002,338.6,317.40000000000003,195.4
2019-09-17,156.69999999999996,553.1999999999999,793.2999999999998,842.6999999999999,302.5,139.2
2019-09-18,231.99999999999997,787.2999999999998,1142.6000000000001,722.0,429.79999999999995,169.5
2019-09-19,767.4000000000001,912.8000000000001,2089.5,608.8,457.40000000000003,189.09999999999997
2019-09-20,357.2,900.9000000000001,1448.3,877.7,497.3,208.0
2019-09-21,99.39999999999999,1002.3000000000002,1155.1000000000001,971.9999999999998,541.0000000000001,234.4
2019-09-22,166.8,1040.3000000000002,1296.0000000000002,670.7,294.8999999999999,161.89999999999998
2019-09-23,140.3,663.9000000000001,879.2000000000002,750.2,157.8,78.30000000000001
2019-09-24,122.65,658.2499999999999,846.0500000000001,639.6999999999998,143.3,74.10000000000001
2019-09-25,116.3,544.6000000000001,723.4999999999999,662.8000000000001,130.20000000000002,63.4
2019-09-26,122.9,656.5000000000001,844.9000000000001,763.9000000000002,175.9,93.89999999999999
2019-09-27,99.49999999999997,486.70000000000005,639.3000000000003,934.7,218.9,113.50000000000001
2019-09-28,83.39999999999999,525.5,653.7,939.7000000000002,164.8,84.1
2019-09-29,92.9,399.6,541.8000000000001,993.1000000000001,107.99999999999999,53.9
2019-09-30,299.99999999999994,787.3000000000001,1247.2,523.4,168.69999999999996,84.69999999999997
2019-10-01,112.4,481.2,653.1,900.1999999999999,216.89999999999995,109.4
2019-10-02,402.59999999999997,679.9,1297.1,626.6,256.7,127.99999999999999
2019-10-03,769.6999999999998,955.5999999999999,2135.8,447.90000000000003,322.7,210.09999999999994
2019-10-04,314.8,595.5,1078.3,740.3000000000001,369.19999999999993,216.49999999999997
2019-10-05,156.0,719.6,958.1999999999999,438.99999999999994,299.6000000000001,193.7
2019-10-06,58.70000000000001,346.4,436.1,934.3,186.50000000000003,119.6
2019-10-07,424.1,791.5,1441.8999999999996,479.00000000000006,167.20000000000002,91.6
2019-10-08,99.79999999999997,520.1000000000001,673.0,852.5999999999999,328.29999999999995,173.3
2019-10-09,56.1,385.2,471.6,1064.7,173.39999999999995,84.00000000000001
2019-10-10,114.4,501.99999999999994,677.4000000000001,842.4,226.60000000000002,119.70000000000002
2019-10-11,83.00000000000001,538.6,665.9,1045.0000000000002,130.39999999999998,75.7
2019-10-12,176.5,859.1,1129.6000000000001,724.6999999999998,141.2,83.89999999999999
2019-10-13,205.79999999999998,802.1000000000003,1117.4000000000003,722.6999999999999,176.70000000000002,108.4
2019-10-14,433.80000000000007,949.9,1614.5999999999997,299.45,268.79999999999995,143.3
2019-10-15,228.39999999999998,752.2,1102.4,592.3999999999999,195.8,111.89999999999999
2019-10-16,295.7,736.5000000000001,1189.4999999999998,708.4000000000001,333.6,210.60000000000002
2019-10-17,365.69999999999993,1051.3999999999999,1612.2999999999997,553.8000000000001,205.10000000000002,105.2
2019-10-18,161.3,756.4999999999999,1003.8999999999999,1029.5,212.9,112.2
2019-10-19,191.7,779.6999999999998,1073.8000000000002,734.9,180.8,100.30000000000001
2019-10-20,294.3999999999999,476.99999999999994,928.6000000000003,599.4999999999999,249.3,166.50000000000003
2019-10-21,136.60000000000002,449.8999999999999,659.3000000000001,937.9999999999999,241.80000000000004,121.00000000000001
2019-10-22,1074.2999999999997,1049.2,2696.9000000000005,325.1,343.79999999999995,227.79999999999998
2019-10-23,1549.3999999999999,1207.1999999999998,3583.3999999999996,91.19999999999999,668.5,395.40000000000003
2019-10-24,575.3000000000002,979.6,1862.2000000000003,146.90000000000003,502.5999999999999,371.2
2019-10-25,233.30000000000004,703.3000000000002,1061.0,767.8,227.3,124.7
2019-10-26,80.00000000000001,502.1000000000001,624.9000000000002,1122.8999999999999,189.00000000000003,117.39999999999999
2019-10-27,552.9,761.6,1609.8999999999999,485.60000000000014,423.4,302.3
2019-10-28,791.7,811.2,2025.3999999999999,375.30000000000007,602.1,429.6
2019-10-29,137.45,786.1500000000001,996.6999999999998,946.0,270.59999999999997,106.1
2019-10-30,216.89999999999998,962.0000000000001,1294.5999999999997,629.7999999999998,525.3,284.1
2019-10-31,419.50000000000006,971.6000000000001,1615.0000000000002,242.80000000000004,797.0,603.5
2019-11-01,270.7,989.0,1403.7999999999997,363.2,250.0,191.60000000000002
2019-11-02,123.6,568.5999999999999,758.5,1038.1,196.39999999999995,110.60000000000001
2019-11-03,353.7,869.2000000000002,1411.4999999999998,512.0,308.29999999999995,183.09999999999997
2019-11-04,957.5,1065.8,2533.6,289.4,285.20000000000005,160.89999999999998
2019-11-05,234.70000000000005,601.6000000000001,961.0999999999999,535.3999999999999,327.8999999999999,212.20000000000002
2019-11-06,385.2,968.4000000000002,1559.1999999999996,408.50000000000006,446.29999999999995,318.00000000000017
2019-11-07,374.0,816.3,1389.6000000000001,689.5,176.5,105.1
2019-11-08,1124.7999999999997,935.4,2660.3,253.4,413.1,271.40000000000003
2019-11-09,186.34999999999997,808.9499999999999,1095.0,330.5,318.6,252.70000000000002
2019-11-10,439.8999999999999,784.5500000000001,1459.2,558.6000000000001,322.79999999999995,233.39999999999998
2019-11-11,162.29999999999998,690.4,939.3000000000001,826.9000000000002,218.30000000000004,138.79999999999998
2019-11-12,35.2,512.7,566.8000000000002,1004.8,144.3,81.2
2019-11-13,124.15,790.7500000000002,981.05,613.5999999999999,179.1,106.39999999999999
2019-11-14,240.20000000000005,984.0500000000001,1352.45,789.5000000000001,144.60000000000002,84.9
2019-11-15,67.0,482.69999999999993,585.3000000000001,767.1999999999999,287.5,210.80000000000004
2019-11-16,652.8,933.5,1934.6,224.29999999999995,496.70000000000016,374.50000000000006
2019-11-17,1535.8000000000002,1093.2,3447.9999999999995,99.55,729.0000000000001,592.6999999999999
2019-11-18,452.8,930.6,1625.1,540.5000000000001,314.90000000000003,183.1
2019-11-19,1383.6000000000001,1400.6000000000004,3521.9,50.300000000000004,635.6999999999998,435.4
2019-11-20,169.35,877.8500000000003,1137.65,664.7,300.99999999999994,198.0
2019-11-21,283.40000000000003,856.0000000000001,1290.6000000000001,266.2,630.5000000000001,515.8000000000001
2019-11-22,124.0,852.1999999999999,1042.3999999999999,716.1,227.60000000000002,146.9
2019-11-23,416.6,1030.3999999999999,1669.6000000000004,218.40000000000003,389.0,280.7
2019-11-24,780.1,904.0999999999999,2100.8999999999996,217.20000000000002,400.3000000000001,307.7
2019-11-25,262.2,833.3,1235.3999999999999,563.6000000000001,161.0,100.00000000000001
2019-11-26,342.1,1044.1999999999998,1568.6000000000001,675.5,193.2,108.0
2019-11-27,172.70000000000002,860.2,1124.8,725.6999999999999,176.60000000000002,113.69999999999997
2019-11-28,203.5,573.8000000000001,885.9,691.8000000000002,229.9,154.5
2019-11-29,1343.7,1014.9,3075.1000000000004,463.79999999999995,409.09999999999997,220.7
2019-11-30,1324.2999999999997,1368.7999999999997,3398.8000000000015,115.8,478.29999999999995,329.09999999999997
2019-12-01,77.8,527.4,646.5,814.9999999999999,178.1,131.7
2019-12-02,1096.3999999999999,1231.6,2912.5,212.19999999999996,462.5000000000001,339.2
2019-12-03,902.6000000000001,1400.2999999999997,2784.2000000000003,187.3,368.09999999999997,269.0
2019-12-04,3709.7,1533.8,7221.999999999999,114.80000000000001,641.8,477.90000000000003
2019-12-05,1645.1999999999998,1164.9,3687.999999999999,362.5,454.3,382.1999999999999
2019-12-06,56.500000000000014,531.1,617.4,1097.1000000000001,87.89999999999999,54.1
2019-12-07,105.7,690.4,852.6000000000001,832.8000000000001,160.79999999999998,93.29999999999998
2019-12-08,30.400000000000002,335.09999999999997,382.0,1470.0,201.4,120.7
2019-12-09,430.9,680.4,1340.2,923.2,259.7,131.39999999999998
2019-12-10,285.7,818.3000000000001,1256.7999999999997,740.6999999999999,308.7,203.09999999999997
2019-12-11,163.99999999999997,971.7,1223.5,662.5999999999999,223.70000000000002,122.6
2019-12-12,321.90000000000003,1082.3,1575.6999999999998,568.3000000000001,141.20000000000002,88.1
2019-12-13,90.00000000000001,564.3,702.0,1116.1999999999998,208.8,120.0
2019-12-14,143.2,735.5000000000001,954.4,1245.6,253.30000000000004,140.70000000000002
2019-12-15,125.3,708.9,901.0,1220.1,181.1,99.0
2019-12-16,558.8,1256.8,2113.9,548.8000000000001,202.3,119.5
2019-12-17,383.00000000000006,1298.8000000000002,1885.7,246.4000000000001,270.1,206.1
2019-12-18,684.3000000000002,1043.4000000000003,2092.8,506.9,240.49999999999997,165.1
2019-12-19,274.2000000000001,852.1999999999999,1273.2,699.5000000000001,313.9999999999999,172.5
2019-12-20,342.70000000000005,1106.7,1631.3999999999999,663.6999999999999,125.89999999999998,77.1
2019-12-21,246.8,908.3999999999999,1286.8000000000002,928.9,165.0,97.10000000000001
2019-12-22,77.3,560.0,678.6999999999999,1047.3999999999996,171.6,106.8
2019-12-23,244.0,727.3,1101.9,811.9000000000001,259.0,141.1
2019-12-24,99.90000000000002,561.1,713.8,1096.1,239.2,146.79999999999998
2019-12-25,858.2,719.0999999999998,2035.4,713.6999999999998,279.79999999999995,196.2
2019-12-26,94.80000000000003,578.2,723.4999999999999,908.75,232.8,165.5
2019-12-27,430.49999999999994,728.5999999999999,1388.5,506.99999999999994,299.20000000000005,256.1
2019-12-28,398.5,1001.1,1612.5000000000002,339.20000000000005,327.5,283.7
2019-12-29,185.0,699.1,982.9000000000001,579.8,372.19999999999993,321.4000000000001
2019-12-30,382.29999999999995,849.1999999999997,1435.5,180.1,486.4999999999999,416.20000000000005
2019-12-31,303.0999999999999,821.2,1285.9000000000003,174.8,624.1,515.0999999999999
2020-01-01,501.6000000000001,1065.5500000000002,1834.6,134.1,988.45,857.5
2020-01-02,175.39999999999998,787.3999999999999,1055.9,703.5,252.69999999999993,197.00000000000003
2020-01-03,83.60000000000001,551.5,679.6,1114.5000000000002,220.70000000000002,123.70000000000002
2020-01-04,48.599999999999994,603.1999999999999,678.0999999999999,881.9,212.59999999999997,130.39999999999998
2020-01-05,78.6,798.3,918.5,958.1000000000001,107.59999999999998,76.20000000000002
2020-01-06,77.8,620.0999999999999,740.0999999999999,1109.0,230.30000000000004,152.2
2020-01-07,147.6,837.4,1063.9999999999998,708.3999999999999,321.9000000000001,198.2
2020-01-08,192.10000000000002,618.0,912.1999999999999,870.8,395.9,244.10000000000002
2020-01-09,115.7,676.8,854.0000000000001,967.1,154.1,90.30000000000001
2020-01-10,253.30000000000004,869.5000000000001,1257.7,742.1,201.79999999999998,147.1
2020-01-11,55.2,510.8,594.9,1292.3000000000002,221.20000000000002,135.6
2020-01-12,116.69999999999999,533.6,713.1,1232.7,101.4,64.2
2020-01-13,112.20000000000003,636.4,808.3000000000001,1135.1999999999998,178.69999999999996,103.20000000000002
2020-01-14,103.10000000000001,586.5999999999999,744.7000000000002,1290.5,184.7,107.30000000000004
2020-01-15,115.49999999999999,811.7,988.9,1046.3,153.2,87.39999999999999
2020-01-16,289.20000000000005,942.3,1385.8,779.3999999999999,244.6,137.2
2020-01-17,61.099999999999994,627.1999999999999,721.1000000000001,1164.6,131.5,77.39999999999999
2020-01-18,376.1,913.1000000000001,1489.8999999999999,567.3,298.3999999999999,169.29999999999998
2020-01-19,991.8,1129.1,2649.8999999999996,229.19999999999996,408.29999999999995,274.1
2020-01-20,2103.9,1401.2999999999997,4626.900000000001,84.09999999999998,635.2,477.8
2020-01-21,2658.499999999999,1497.8999999999999,5574.3,82.69999999999997,752.1,585.2
2020-01-22,1274.9999999999998,1158.9,3113.899999999999,119.7,590.0,490.0000000000001
2020-01-23,353.40000000000003,994.1,1536.3999999999999,401.9,404.3999999999999,328.4
2020-01-24,592.5999999999999,1064.1,1971.9999999999998,179.2,408.9,337.80000000000007
2020-01-25,181.29999999999998,797.8000000000001,1075.5000000000002,513.9000000000001,654.6999999999999,474.3
2020-01-26,213.20000000000002,913.2000000000002,1239.8999999999999,596.4999999999999,550.7,356.3
2020-01-27,179.3,1062.6000000000001,1337.6,859.5,162.99999999999997,92.30000000000001
2020-01-28,25.7,329.7,368.90000000000003,1509.0500000000004,114.40000000000002,59.699999999999996
2020-01-29,67.0,683.1,785.9,1137.1999999999998,295.40000000000003,159.6
2020-01-30,144.0,631.0,852.1999999999998,979.6999999999998,143.50000000000003,87.89999999999999
2020-01-31,93.3,645.2,788.5,1006.8,45.8,28.7
2020-02-01,33.099999999999994,326.59999999999997,378.00000000000006,1416.9,252.69999999999993,140.2
2020-02-02,66.1,519.4999999999999,620.9,1214.0,303.99999999999994,186.80000000000004
2020-02-03,45.2,276.90000000000003,346.0,1488.4999999999995,314.6,178.39999999999998
2020-02-04,78.7,486.1000000000001,606.5000000000001,1214.6,273.20000000000005,144.99999999999997
2020-02-05,1204.6000000000001,1411.1000000000001,3257.7,113.5,627.2,434.79999999999995
2020-02-06,2342.4,1723.1000000000001,5314.399999999999,67.4,679.0999999999999,482.94999999999993
2020-02-07,795.4,1249.1000000000001,2468.6000000000004,275.8,622.6999999999998,477.2
2020-02-08,106.60000000000001,644.9,808.8000000000002,1111.7,317.20000000000005,180.99999999999997
2020-02-09,47.800000000000004,246.90000000000003,320.5,1583.7999999999997,181.09999999999997,114.19999999999999
2020-02-10,46.2,264.20000000000005,334.90000000000003,1579.9,193.09999999999997,110.89999999999999
2020-02-11,33.300000000000004,222.3,273.79999999999995,1645.7,237.4,122.99999999999999
2020-02-12,77.29999999999998,582.4000000000001,700.9,1237.1,200.79999999999995,102.10000000000001
2020-02-13,104.1,638.0000000000001,798.0,1308.4000000000003,138.6,79.3
2020-02-14,311.6,860.3000000000001,1337.8999999999999,794.4000000000001,274.9,171.0
2020-02-15,113.19999999999999,413.7000000000001,587.8000000000001,1139.1999999999998,85.60000000000001,60.10000000000001
2020-02-16,68.39999999999999,538.5999999999999,643.0,1410.6999999999996,66.2,40.199999999999996
2020-02-17,42.50000000000001,328.4999999999999,393.59999999999997,1513.5999999999997,234.29999999999998,130.3
2020-02-18,64.5,476.00000000000006,575.0999999999999,1383.9000000000003,183.1,100.00000000000001
2020-02-19,107.19999999999997,722.6999999999999,886.9,1047.2,227.90000000000003,136.50000000000003
2020-02-20,40.3,416.7,478.7,1473.2999999999995,95.29999999999998,56.59999999999999
2020-02-21,66.39999999999999,530.2,632.7,1368.2,292.1,159.39999999999995
2020-02-22,28.5,250.0,294.00000000000006,1684.5999999999997,278.0,170.5
2020-02-23,73.69999999999999,407.5,520.8,1211.4,125.20000000000003,72.00000000000001
2020-02-24,99.89999999999996,569.7,722.8000000000001,1115.7000000000003,98.19999999999999,61.1
2020-02-25,32.60000000000001,325.4,376.20000000000005,1495.2,127.3,66.30000000000001
2020-02-26,63.2,480.59999999999997,577.8,1272.8,203.3,97.39999999999999
2020-02-27,176.80000000000004,723.7000000000002,995.1,1014.0000000000001,179.70000000000002,97.60000000000001
2020-02-28,287.50000000000006,912.4000000000001,1353.7,822.2,189.60000000000002,106.29999999999998
2020-02-29,41.8,321.2,385.6,1535.8000000000002,311.49999999999994,140.20000000000002
2020-03-01,80.19999999999999,496.69999999999993,619.7,1434.4,182.20000000000005,101.4
2020-03-02,80.89999999999999,538.7,663.0,1287.0999999999997,169.99999999999997,77.29999999999998
2020-03-03,116.0,739.7,917.8999999999997,985.3,265.0,129.5
2020-03-04,477.6,1064.8999999999999,1797.2000000000003,547.35,291.7,175.89999999999995
2020-03-05,57.7,444.69999999999993,533.1,1162.75,296.30000000000007,220.99999999999994
2020-03-06,604.5,965.9,1893.0000000000002,798.5000000000001,475.7,291.1
2020-03-07,205.49999999999997,987.9000000000001,1303.2000000000003,796.1,372.50000000000006,261.50000000000006
2020-03-08,71.1,459.40000000000003,568.5,1487.0,169.4,104.30000000000001
2020-03-09,43.4,405.0999999999999,471.99999999999994,1342.8999999999999,211.10000000000002,117.9
2020-03-10,40.70000000000001,225.10000000000002,287.70000000000005,1271.7,32.9,16.3
2020-03-11,58.800000000000004,421.5,511.6999999999999,1550.8,105.69999999999999,58.099999999999994
2020-03-12,60.72608695652175,236.68695652173912,331.3173913043478,1558.0750000000003,201.17391304347828,101.5695652173913
2020-03-13,59.873913043478254,420.21304347826083,512.3826086956522,1374.9750000000001,280.12608695652176,138.2304347826087
2020-03-14,147.0,664.1000000000001,889.6,1173.4,154.59999999999997,96.2
2020-03-15,76.39999999999999,524.1999999999999,641.3000000000001,1346.35,141.9,88.10000000000001
2020-03-16,178.99999999999997,749.5000000000001,1023.8000000000001,783.2999999999998,251.4,151.50000000000003
2020-03-17,61.09999999999999,623.0999999999999,716.9,1142.0,267.79999999999995,164.10000000000002
2020-03-18,51.4,498.29999999999995,577.0999999999999,1190.6000000000001,225.89999999999998,133.80000000000004
2020-03-19,74.49999999999997,545.8,659.8,918.2000000000002,278.9,211.9
2020-03-20,45.89999999999999,263.70000000000005,334.3,1449.6000000000001,257.2,126.19999999999999
2020-03-21,56.3,309.6,396.0,1384.4,365.8,161.39999999999998
2020-03-22,54.3,350.09999999999997,432.59999999999997,1229.4,414.0,239.60000000000005
2020-03-23,105.59999999999998,646.8000000000001,808.8000000000001,1109.9999999999998,503.40000000000003,315.90000000000003
2020-03-24,207.5,894.5999999999999,1212.3999999999996,909.4999999999999,558.7,369.5
2020-03-25,561.6000000000003,963.3999999999997,1824.7999999999997,868.9,907.1,497.59999999999997
2020-03-26,73.59999999999998,587.2,700.2999999999998,1398.6999999999998,861.6,597.1
2020-03-27,40.5,334.40000000000003,396.70000000000005,1861.3000000000004,902.1,653.5999999999999
2020-03-28,26.599999999999998,133.0,173.7,2011.2,508.49999999999994,340.30000000000007
2020-03-29,20.8,46.199999999999996,77.39999999999999,1824.3999999999996,301.0,136.89999999999998
2020-03-30,43.1,163.50000000000003,229.70000000000002,1599.1,239.6,115.50000000000004
2020-03-31,50.3,299.40000000000003,376.50000000000006,1504.8999999999994,312.80000000000007,159.3
2020-04-01,168.6,692.0,950.6,912.5000000000001,416.3,225.00000000000003
2020-04-02,28.10000000000001,304.1,347.09999999999997,1344.5999999999997,290.4,149.50000000000003
2020-04-03,87.10000000000001,491.3000000000001,625.4000000000001,1044.8999999999999,308.1,173.1
2020-04-04,169.35000000000002,545.1000000000001,804.8999999999999,1086.3,356.4,263.6
2020-04-05,55.400000000000006,464.1,549.2,1585.4,353.1,235.20000000000002
2020-04-06,58.199999999999996,380.00000000000006,469.90000000000003,1528.1999999999998,250.79999999999998,140.8
2020-04-07,304.3,650.9000000000001,1117.0499999999997,1033.8999999999999,453.19999999999993,241.7
2020-04-08,85.0,863.6,994.0999999999998,1271.8999999999999,1104.9,747.6
2020-04-09,144.69999999999996,891.6999999999999,1113.8000000000002,1244.6,1261.4,961.6
2020-04-10,59.3,706.6999999999998,797.3000000000002,1471.8,932.8999999999999,679.9000000000001
2020-04-11,80.80000000000001,736.8999999999997,860.6,1238.7,759.7999999999998,537.6
2020-04-12,44.50000000000001,485.2999999999999,553.8000000000001,1585.2000000000003,723.9000000000001,538.1
2020-04-13,21.6,132.5,165.7,1768.8,387.59999999999997,210.39999999999998
2020-04-14,45.19999999999999,273.0,342.0,1750.6999999999998,356.2,195.1
2020-04-15,88.89999999999998,613.0999999999999,749.2,1298.2,580.3999999999999,388.19999999999993
2020-04-16,110.09999999999998,898.6000000000001,1067.3,1041.6999999999998,1178.4999999999998,790.6999999999999
2020-04-17,44.2,392.0999999999999,460.2,1572.1999999999998,480.7999999999999,273.09999999999997
2020-04-18,46.4,340.09999999999997,411.29999999999995,1157.8,525.0,348.0
2020-04-19,38.2,289.5,348.29999999999995,1426.3,400.5,234.5
2020-04-20,40.29999999999999,244.1,305.8,1717.1999999999998,535.5,213.59999999999997
2020-04-21,41.3,312.7,375.50000000000006,1770.6000000000001,707.3,255.50000000000003
2020-04-22,51.50000000000001,352.5999999999999,431.49999999999994,1738.3,711.7000000000002,323.8
2020-04-23,46.69999999999999,470.7,542.0,1667.7999999999997,740.6,407.4
2020-04-24,57.900000000000006,567.6,656.4999999999999,1660.2,709.1999999999999,419.8
2020-04-25,35.36923076923077,371.3000000000002,426.23846153846165,1584.1849056603774,544.5529411764705,384.1058823529412
2020-04-26,41.93076923076924,343.20000000000016,407.86153846153843,1481.1169811320754,683.3411764705884,425.0823529411765
2020-04-27,38.94999999999999,322.3000000000001,382.0,1514.2981132075474,775.0058823529412,491.3117647058824
2020-04-28,65.9,369.90000000000003,470.8,1288.3999999999999,179.6,116.5
2020-04-29,30.7,188.2,235.7,1368.1000000000001,220.20000000000002,141.3
2020-04-30,34.49999999999999,176.99999999999997,229.8,1481.8,189.69999999999996,94.10000000000002
2020-05-01,26.900000000000006,137.6,179.1,1530.0,166.3,92.29999999999998
2020-05-02,36.3,204.9,260.4,1556.2000000000003,143.10000000000002,84.99999999999999
2020-05-03,30.09999999999999,234.29999999999995,280.7,1415.9,201.09999999999997,135.1
2020-05-04,46.60000000000001,282.49999999999994,354.2000000000001,1679.3999999999999,295.4,189.19999999999996
2020-05-05,46.400000000000006,205.20000000000002,276.8999999999999,1801.0999999999997,280.90000000000003,121.20000000000003
2020-05-06,57.20000000000001,361.6,449.50000000000006,1777.4,412.09999999999997,219.9
2020-05-07,74.9,526.5,641.7,1655.8,466.4,296.8
2020-05-08,102.4,603.3000000000001,760.4,1724.2999999999997,418.70000000000005,285.8
2020-05-09,79.69999999999997,629.0999999999999,751.0999999999999,1822.4,702.0000000000001,519.0999999999999
2020-05-10,23.299999999999994,219.29999999999998,255.10000000000002,1737.2999999999997,479.0,308.5
2020-05-11,34.7,85.2,138.79999999999998,1497.6999999999998,273.09999999999997,101.0
2020-05-12,66.99999999999999,276.20000000000005,379.1,1367.1000000000001,273.8,117.49999999999997
2020-05-13,38.9,180.50000000000003,239.99999999999997,1557.1,241.09999999999997,111.50000000000001
2020-05-14,49.49999999999999,180.8,256.1,1410.7999999999997,188.69999999999996,85.00000000000001
2020-05-15,106.49999999999999,517.9,680.9999999999999,1172.1,339.3,169.70000000000002
2020-05-16,42.50000000000001,331.2,396.29999999999995,1387.4,252.29999999999998,125.90000000000002
2020-05-17,24.999999999999996,191.50000000000003,230.2,1462.8999999999999,221.79999999999998,125.1
2020-05-18,26.150000000000006,143.09999999999997,183.85,1719.7000000000003,378.30000000000007,126.4
2020-05-19,34.3,257.2,310.1,1430.9999999999998,294.6,104.1
2020-05-20,60.400000000000006,368.50000000000006,461.0000000000001,1320.5500000000002,271.3,114.29999999999998
2020-05-21,86.1,413.7,545.9,1576.7,349.30000000000007,124.99999999999999
2020-05-22,23.099999999999998,170.10000000000002,205.70000000000005,1774.6999999999998,790.1000000000003,222.60000000000002
2020-05-23,20.1,84.79999999999998,115.0,1551.8999999999999,695.8000000000001,198.6
2020-05-24,25.5,129.5,168.6,1488.8999999999999,316.40000000000003,179.29999999999998
2020-05-25,37.4,242.4,299.49999999999994,1425.4000000000003,305.19999999999993,176.29999999999998
2020-05-26,69.19999999999997,396.2999999999999,502.09999999999997,1253.3999999999996,378.4999999999999,164.70000000000002
2020-05-27,60.500000000000014,450.20000000000005,542.9000000000001,1440.6999999999998,345.59999999999997,154.5
2020-05-28,52.59999999999999,289.59999999999997,370.00000000000006,1438.6999999999998,316.2,130.4
2020-05-29,67.7,390.0,494.05,1465.8000000000004,363.59999999999997,144.0
2020-05-30,43.999999999999986,279.5,347.09999999999997,1839.3,390.5999999999999,188.10000000000002
2020-05-31,31.599999999999998,209.09999999999994,257.4,1883.1000000000001,316.69999999999993,145.1
2020-06-01,47.0,291.3,363.4,1739.8,337.59999999999997,115.30000000000001
2020-06-02,59.400000000000006,383.20000000000005,473.8999999999999,1525.5000000000002,453.20000000000005,136.09999999999997
2020-06-03,134.3,700.9000000000001,906.6999999999998,1047.3000000000002,464.19999999999993,207.00000000000003
2020-06-04,50.6,221.5,299.3999999999999,1354.7999999999997,597.1000000000001,141.69999999999996
2020-06-05,70.7,232.1,340.30000000000007,1314.1999999999998,702.4000000000001,121.69999999999999
2020-06-06,30.8,185.5,232.70000000000002,1122.5000000000002,187.89999999999995,84.6
2020-06-07,46.599999999999994,208.6,280.1,933.6,147.0,91.69999999999997
2020-06-08,51.39999999999999,189.9,269.0,1166.5,257.3,145.0
2020-06-09,62.09999999999999,402.8,498.2,1325.1000000000004,346.6999999999999,180.9
2020-06-10,27.000000000000004,250.7,291.70000000000005,1287.3999999999999,311.0000000000002,202.1
2020-06-11,56.19999999999998,321.90000000000003,407.90000000000003,1191.4,383.99999999999994,258.40000000000003
2020-06-12,67.2,415.5,518.1999999999999,1213.5999999999997,526.3000000000001,398.8
2020-06-13,40.199999999999996,364.3,425.59999999999997,1137.3000000000002,255.8,134.29999999999995
2020-06-14,38.49999999999999,281.19999999999993,340.4000000000001,1237.1999999999998,217.59999999999997,137.9
2020-06-15,53.699999999999996,378.0,460.5,1023.0999999999998,253.99999999999994,143.70000000000002
2020-06-16,33.5,263.2,314.4,1282.1999999999998,209.20000000000002,118.89999999999999
2020-06-17,99.5,543.6,696.1999999999999,868.5,314.8999999999999,176.00000000000003
2020-06-18,39.800000000000004,353.2,413.6,1295.8,170.70000000000002,107.3
2020-06-19,36.1,217.7,272.79999999999995,1265.0,170.5,101.19999999999999
