MeasurementDateGMT,Lewisham - Deptford: Nitric Oxide (ug/m3),Lewisham - Deptford: Nitrogen Dioxide (ug/m3),Lewisham - Deptford: Oxides of Nitrogen (ug/m3)
2020-07-19,24.0,211.2,247.89999999999992
2020-07-20,36.0,255.49999999999997,310.7
2020-07-21,32.7,311.4000000000001,361.59999999999997
2020-07-22,20.800000000000004,240.60000000000002,272.30000000000007
2020-07-23,24.300000000000004,272.5,309.80000000000007
2020-07-24,44.550000000000004,230.4,298.6
2020-07-25,33.0,184.20000000000002,234.5
2020-07-26,25.400000000000006,135.0,173.9
2020-07-27,40.35000000000001,166.35000000000002,228.09999999999997
2020-07-28,36.0,198.10000000000002,253.59999999999997
2020-07-29,45.89999999999999,308.2,378.5
2020-07-30,54.10000000000001,481.1,564.3
2020-07-31,85.4,727.6,858.3
2020-08-01,22.2,152.99999999999997,187.0
2020-08-02,24.400000000000002,173.7,211.4
2020-08-03,25.799999999999994,258.6,298.0
2020-08-04,66.49999999999999,309.8,411.70000000000005
2020-08-05,17.8,151.5,178.90000000000006
2020-08-06,43.3,319.8,386.20000000000005
2020-08-07,183.70000000000002,1174.7,1457.0
2020-08-08,104.70000000000002,799.4000000000003,959.8
2020-08-09,10.400000000000002,232.79999999999998,248.9
2020-08-10,38.19999999999999,545.3,604.1000000000001
2020-08-11,58.599999999999994,848.8499999999999,939.4000000000002
2020-08-12,27.499999999999996,749.5999999999999,791.5
2020-08-13,25.900000000000002,374.90000000000003,414.59999999999997
2020-08-14,37.4,316.7,374.20000000000005
2020-08-15,51.7,426.69999999999993,506.09999999999997
2020-08-16,31.499999999999996,340.7,389.1000000000001
2020-08-17,49.00000000000001,330.8,406.0
2020-08-18,38.199999999999996,203.79999999999998,261.7
2020-08-19,108.7,341.69999999999993,508.40000000000003
2020-08-20,28.4,218.3,261.5
2020-08-21,16.000000000000004,106.60000000000001,131.2
2020-08-22,15.400000000000002,119.8,143.20000000000002
2020-08-23,16.85,117.55,143.85
2020-08-24,34.9,236.1,289.8
2020-08-25,26.300000000000004,119.6,160.1
2020-08-26,26.700000000000003,252.9,293.20000000000005
2020-08-27,61.4,390.69999999999993,485.09999999999997
2020-08-28,61.2,283.9,377.79999999999995
2020-08-29,28.600000000000005,175.3,219.39999999999998
2020-08-30,22.399999999999995,191.2,225.5
2020-08-31,214.6,546.9,876.0000000000002
2020-09-01,461.19999999999993,684.3999999999999,1391.1000000000001
2020-09-02,66.8,511.40000000000003,614.2
2020-09-03,40.9,245.90000000000003,308.4
2020-09-04,55.5,318.2,402.99999999999994
2020-09-05,60.8,439.09999999999997,532.2
2020-09-06,48.199999999999996,419.1000000000001,492.9000000000001
2020-09-07,106.19999999999999,397.0,559.9
2020-09-08,62.800000000000004,260.40000000000003,356.80000000000007
2020-09-09,64.89999999999999,343.80000000000007,443.49999999999994
2020-09-10,57.79999999999998,506.20000000000005,594.4999999999999
2020-09-11,106.99999999999999,589.6999999999999,753.5000000000002
2020-09-12,30.800000000000004,235.4,282.8
2020-09-13,47.199999999999996,320.1,392.50000000000006
2020-09-14,458.7,960.7000000000003,1664.2000000000003
2020-09-15,224.69999999999996,1196.6000000000001,1541.0
2020-09-16,52.99999999999999,507.65,588.7500000000001
2020-09-17,47.8,290.2,363.8999999999999
2020-09-18,63.09999999999998,399.90000000000003,497.1
2020-09-19,40.300000000000004,304.8,366.50000000000006
2020-09-20,35.900000000000006,308.00000000000006,363.00000000000006
2020-09-21,266.3,891.6,1300.0
2020-09-22,303.6,664.6000000000001,1130.6999999999996
2020-09-23,43.79999999999998,294.90000000000003,362.0999999999999
2020-09-24,106.0,447.1,610.1
2020-09-25,51.30000000000001,344.6,423.0
2020-09-26,53.199999999999996,244.90000000000003,326.6
2020-09-27,29.500000000000004,196.90000000000003,242.39999999999998
2020-09-28,103.70000000000002,546.7,705.5999999999998
2020-09-29,168.79999999999998,625.6,884.1999999999999
2020-09-30,149.00000000000006,472.40000000000003,701.1000000000001
2020-10-01,74.10000000000001,433.59999999999997,547.1999999999999
2020-10-02,141.1,507.3999999999999,723.4
2020-10-03,90.49999999999999,376.4,515.3
2020-10-04,36.1,259.4,315.1
2020-10-05,127.0,449.7000000000001,644.0999999999998
2020-10-06,60.90000000000001,297.04999999999995,391.0499999999999
2020-10-07,71.80000000000001,432.1,541.9000000000001
2020-10-08,104.3,405.4999999999999,565.1999999999999
2020-10-09,258.20000000000005,715.8000000000002,1111.2
2020-10-10,66.49999999999999,470.00000000000006,571.9
2020-10-11,72.0,407.29999999999995,517.6999999999999
2020-10-12,254.10000000000005,676.3,1065.8000000000002
2020-10-13,113.89999999999998,492.09999999999997,666.3000000000001
2020-10-14,98.59999999999998,433.90000000000003,585.0
2020-10-15,67.5,440.1,543.4999999999999
2020-10-16,117.00000000000001,614.9,794.0
2020-10-17,63.599999999999994,492.3000000000001,589.7
2020-10-18,247.99999999999997,844.5,1225.1
2020-10-19,100.30000000000001,472.6,626.3
2020-10-20,61.89999999999999,327.6,422.5
2020-10-21,169.70000000000005,464.2000000000001,724.6999999999999
2020-10-22,78.5,490.4999999999999,610.9000000000001
2020-10-23,78.9,473.00000000000006,594.3999999999999
2020-10-24,33.800000000000004,218.2,270.40000000000003
2020-10-25,37.699999999999996,308.50000000000006,366.50000000000006
2020-10-26,84.10000000000001,471.5,600.4
2020-10-27,63.79999999999998,386.40000000000003,484.6000000000001
2020-10-28,50.0,320.50000000000006,397.40000000000003
2020-10-29,54.6,318.29999999999995,401.79999999999995
2020-10-30,75.10000000000001,318.59999999999997,433.90000000000003
2020-10-31,33.4,228.10000000000002,279.3
2020-11-01,15.000000000000002,135.00000000000003,157.79999999999998
2020-11-02,50.3,235.3,312.79999999999995
2020-11-03,94.8,624.5,769.8
2020-11-04,1372.3,1245.8,3350.1000000000004
2020-11-05,1941.9,1319.1,4296.0
2020-11-06,1329.5,1222.4,3261.0
2020-11-07,994.1999999999997,979.7,2504.1000000000004
2020-11-08,482.8,692.4000000000001,1432.8000000000002
2020-11-09,351.1,707.0,1245.3999999999996
2020-11-10,256.9,750.7000000000002,1144.4999999999998
2020-11-11,309.70000000000005,625.9000000000001,1100.8999999999999
2020-11-12,138.29999999999998,482.7,694.7
2020-11-13,114.00000000000001,689.2,863.6999999999999
2020-11-14,8.3,220.79999999999998,233.80000000000004
2020-11-15,-2.6,126.19999999999999,121.79999999999998
2020-11-16,19.1,302.30000000000007,331.29999999999995
2020-11-17,9.699999999999996,209.59999999999997,225.10000000000002
2020-11-18,26.200000000000006,232.30000000000004,272.70000000000005
2020-11-19,28.55,526.1,569.3000000000001
2020-11-20,334.1,791.9000000000002,1304.3
2020-11-21,-7.100000000000001,204.29999999999995,193.5
2020-11-22,81.9,595.6499999999999,721.25
2020-11-23,642.9000000000001,974.9,1960.6999999999998
2020-11-24,90.30000000000001,395.0,533.2
2020-11-25,117.5,589.3,769.4
2020-11-26,557.3000000000001,1057.7,1912.8
2020-11-27,1081.3999999999999,1106.0,2764.3
2020-11-28,401.40000000000003,1033.6999999999998,1649.2999999999997
2020-11-29,104.69999999999999,870.2,1030.8
2020-11-30,117.00000000000001,595.2,774.9
2020-12-01,52.00000000000001,537.8999999999999,617.5000000000001
2020-12-02,410.7,1096.7999999999997,1726.4999999999998
2020-12-03,188.00000000000006,865.8000000000002,1154.4
2020-12-04,94.69999999999999,675.6999999999998,821.0
2020-12-05,64.10000000000001,629.4999999999999,727.9000000000001
2020-12-06,115.80000000000001,730.4,907.9999999999999
2020-12-07,474.7,1012.6,1740.2000000000005
2020-12-08,831.5,1129.1,2403.9
2020-12-09,200.80000000000004,878.6000000000001,1186.7
2020-12-10,139.09999999999997,535.6999999999999,748.85
2020-12-11,418.9,1021.1999999999999,1664.0
2020-12-12,83.9,720.8,849.3
2020-12-13,33.89999999999999,457.9,510.5
2020-12-14,30.500000000000004,359.65000000000003,406.15
2020-12-15,54.855555555555554,439.24444444444447,523.2888888888888
2020-12-16,93.34444444444445,719.9555555555555,864.411111111111
2020-12-17,40.70000000000001,418.40000000000003,480.80000000000007
2020-12-18,22.499999999999996,251.70000000000002,286.09999999999997
2020-12-19,16.6,282.59999999999997,308.0
2020-12-20,14.9,289.1,312.09999999999997
2020-12-21,92.79999999999998,291.3,433.70000000000005
2020-12-22,317.2,731.5,1218.0000000000002
2020-12-23,27.599999999999998,461.09999999999997,503.2999999999999
2020-12-24,28.5,261.19999999999993,304.59999999999997
2020-12-25,27.3,447.6,489.49999999999994
2020-12-26,12.899999999999999,246.99999999999997,266.8
2020-12-27,21.6,377.7,411.29999999999995
2020-12-28,77.1,721.3000000000002,839.4999999999999
2020-12-29,40.7,537.3000000000001,599.5000000000001
2020-12-30,508.5,1011.7,1791.2
2020-12-31,339.4999999999999,868.9999999999999,1389.6000000000001
2021-01-01,167.3,642.8000000000002,899.4999999999999
2021-01-02,47.70000000000001,487.2000000000001,560.9
2021-01-03,33.20000000000001,357.7,408.3
2021-01-04,27.9,304.99999999999994,347.4
2021-01-05,38.1,371.8,430.5
2021-01-06,73.9,507.29999999999995,621.0
2021-01-07,314.20000000000005,971.3999999999999,1453.3999999999999
2021-01-08,318.59999999999997,923.9,1412.3
2021-01-09,500.6,960.0000000000001,1727.3999999999999
2021-01-10,87.1,742.4,875.9999999999999
2021-01-11,21.8,365.6999999999999,399.59999999999997
2021-01-12,78.69999999999999,615.0,735.7
2021-01-13,370.50000000000006,1014.1,1581.7000000000005
2021-01-14,85.99999999999999,767.3000000000001,899.0
2021-01-15,676.3,973.1999999999999,2010.2
2021-01-16,79.30000000000003,639.6000000000001,761.4
2021-01-17,33.5,531.9,583.6
2021-01-18,50.4,608.5999999999999,685.7999999999998
2021-01-19,14.6,194.9,217.50000000000003
2021-01-20,14.5,183.4,205.0
2021-01-21,23.299999999999994,398.8,434.2000000000001
2021-01-22,107.65000000000002,678.45,844.2
2021-01-23,199.79999999999998,807.8000000000001,1114.1
2021-01-24,54.800000000000004,790.6,874.5999999999998
2021-01-25,177.40000000000003,961.8000000000001,1233.5
2021-01-26,372.7,846.3000000000001,1417.8000000000004
2021-01-27,116.9,786.9,965.8000000000001
2021-01-28,30.2,407.30000000000007,453.7
2021-01-29,35.699999999999996,461.19999999999993,516.1
2021-01-30,27.7,430.9,473.6
2021-01-31,50.800000000000004,529.7,608.0
2021-02-01,70.3,619.4,727.4
2021-02-02,73.19999999999996,398.1,510.90000000000003
2021-02-03,82.30000000000003,702.0,828.5000000000001
2021-02-04,132.95000000000002,758.55,962.3499999999999
2021-02-05,43.5,503.20000000000005,569.5000000000001
2021-02-06,99.10000000000001,593.4,745.0000000000001
2021-02-07,12.600000000000001,166.39999999999998,185.70000000000005
2021-02-08,26.700000000000003,324.20000000000005,364.80000000000007
2021-02-09,54.49999999999999,483.55,567.0000000000001
2021-02-10,38.9,411.40000000000003,471.3999999999999
2021-02-11,87.60000000000001,655.5999999999999,790.1999999999999
2021-02-12,53.899999999999984,466.8999999999999,549.7499999999999
2021-02-13,47.80000000000001,360.4,434.0
2021-02-14,18.6,323.99999999999994,352.7
2021-02-15,29.799999999999994,386.6,431.6
2021-02-16,23.899999999999995,329.0,365.3
2021-02-17,16.7,220.6,246.5
2021-02-18,24.199999999999996,300.59999999999997,337.34999999999997
2021-02-19,23.699999999999996,311.4000000000001,347.90000000000003
2021-02-20,18.499999999999996,227.70000000000002,256.2
2021-02-21,39.900000000000006,467.09999999999997,528.6000000000001
2021-02-22,208.39999999999998,938.3999999999999,1257.9999999999998
2021-02-23,25.2,281.30000000000007,319.90000000000003
2021-02-24,28.099999999999998,264.6,307.49999999999994
2021-02-25,62.4,661.3,756.9999999999999
2021-02-26,516.1999999999999,1086.6,1877.7
2021-02-27,587.2000000000002,1056.6999999999998,1957.4
2021-02-28,36.0,515.0,570.6
2021-03-01,80.19999999999997,629.6,753.3000000000001
2021-03-02,365.90000000000003,798.8000000000001,1359.6
2021-03-03,539.1999999999999,1089.0,1916.2000000000003
2021-03-04,59.099999999999994,533.8000000000001,624.0
2021-03-05,29.4,385.0,429.79999999999995
2021-03-06,24.1,544.0000000000001,581.0
2021-03-07,336.49999999999994,870.9,1386.9000000000003
2021-03-08,259.9,1218.8999999999999,1617.3999999999999
2021-03-09,124.25,736.0000000000001,926.0000000000002
2021-03-10,17.1,234.9,261.1
2021-03-11,20.3,176.39999999999998,207.4
2021-03-12,21.099999999999994,231.5,263.7
2021-03-13,16.099999999999994,206.00000000000003,230.49999999999997
2021-03-14,19.499999999999993,233.99999999999994,263.70000000000005
2021-03-15,30.200000000000003,473.1000000000001,520.1000000000001
2021-03-16,56.29999999999999,466.7,552.9000000000001
2021-03-17,46.20000000000001,415.6,486.20000000000005
2021-03-18,52.0,486.20000000000005,566.2
2021-03-19,42.500000000000014,428.2,493.70000000000005
2021-03-20,43.0,532.8999999999999,599.2
2021-03-21,28.1,390.6000000000001,433.9
2021-03-22,100.20000000000002,794.3000000000001,948.1
2021-03-23,111.59999999999997,644.8,815.6000000000001
2021-03-24,49.1,472.79999999999995,547.8
2021-03-25,39.2,364.29999999999995,424.69999999999993
2021-03-26,19.0,256.7,285.70000000000005
2021-03-27,18.2,180.89999999999998,208.7
2021-03-28,9.900000000000004,151.5,166.6
2021-03-29,27.0,385.40000000000003,426.8999999999999
2021-03-30,730.6,1305.6,2425.9
2021-03-31,1105.7000000000003,1596.4,3291.9000000000005
2021-04-01,214.2,491.5000000000001,820.1000000000001
2021-04-02,16.9,148.0,173.60000000000002
2021-04-03,13.900000000000002,157.70000000000002,178.99999999999997
2021-04-04,24.399999999999995,274.5,311.9999999999999
2021-04-05,18.399999999999995,190.50000000000006,218.5
2021-04-06,35.6,311.30000000000007,365.69999999999993
2021-04-07,70.64999999999999,529.8999999999999,638.6000000000001
2021-04-08,30.449999999999996,378.3,424.8500000000001
2021-04-09,38.60000000000001,388.3,447.5999999999999
2021-04-10,22.399999999999995,291.7000000000001,326.09999999999997
2021-04-11,27.60000000000001,394.1000000000001,436.29999999999995
2021-04-12,151.60000000000002,805.8999999999999,1038.3
2021-04-13,308.49999999999994,1036.9999999999998,1509.8000000000004
2021-04-14,180.50000000000006,735.3999999999999,1011.85
2021-04-15,46.90000000000001,421.70000000000005,493.09999999999997
2021-04-16,66.2,568.2,669.6
2021-04-17,40.800000000000004,472.50000000000006,535.1999999999999
2021-04-18,72.60000000000002,602.0,713.8
2021-04-19,177.6,887.8000000000001,1160.2
2021-04-20,270.9000000000001,1062.7,1477.9999999999998
2021-04-21,128.6,764.2000000000002,961.0999999999998
2021-04-22,77.90000000000002,500.3,619.4
2021-04-23,118.49999999999999,752.6,934.1
2021-04-24,59.600000000000016,578.1999999999999,669.5000000000002
2021-04-25,21.7,258.69999999999993,291.5
2021-04-26,28.400000000000002,301.30000000000007,344.70000000000005
2021-04-27,145.20000000000002,816.1,1038.6000000000001
2021-04-28,48.29999999999999,549.4,623.9
2021-04-29,28.3,337.2,380.3
2021-04-30,48.100000000000016,606.9,680.6999999999998
2021-05-01,35.800000000000004,504.9,559.5
2021-05-02,65.0,688.6000000000001,788.1999999999999
2021-05-03,12.5,213.49999999999997,232.69999999999993
2021-05-04,27.800000000000004,227.4,270.09999999999997
2021-05-05,44.900000000000006,408.85000000000014,477.65000000000003
2021-05-06,68.44999999999999,476.9000000000001,582.0999999999999
2021-05-07,39.29999999999999,357.70000000000005,417.69999999999993
2021-05-08,18.2,199.1,227.00000000000003
2021-05-09,18.05,175.90000000000003,203.35000000000002
2021-05-10,18.099999999999998,180.0,207.60000000000002
2021-05-11,61.10000000000001,344.70000000000005,438.20000000000016
2021-05-12,19.400000000000006,209.30000000000004,238.9
2021-05-13,71.59999999999998,662.1,771.6999999999999
2021-05-14,24.899999999999995,419.4000000000001,457.6
2021-05-15,22.9,302.9000000000001,338.1
2021-05-16,18.1,258.29999999999995,285.8
2021-05-17,45.099999999999994,498.6000000000001,567.4999999999999
2021-05-18,55.2,390.20000000000005,474.80000000000007
2021-05-19,41.0,499.20000000000005,562.0
2021-05-20,39.5,327.2,388.3
2021-05-21,18.000000000000004,141.49999999999997,169.19999999999996
2021-05-22,34.199999999999996,389.4,441.8999999999999
2021-05-23,14.299999999999997,176.40000000000003,198.40000000000003
2021-05-24,28.3,291.5,335.0
2021-05-25,37.8,361.7,419.30000000000007
2021-05-26,48.0,509.09999999999997,582.2999999999998
2021-05-27,86.00000000000003,713.5,845.0000000000001
2021-05-28,53.00000000000001,639.1999999999999,720.9000000000001
2021-05-29,37.89999999999999,534.3,592.2
2021-05-30,19.7,252.90000000000003,283.0
2021-05-31,29.2,391.19999999999993,436.19999999999993
2021-06-01,72.69999999999999,633.8000000000001,745.7
2021-06-02,74.70000000000002,891.1999999999999,1005.6000000000004
2021-06-03,19.9,259.70000000000005,291.0
2021-06-04,46.1,422.3,492.9
2021-06-05,24.900000000000002,300.59999999999997,338.6
2021-06-06,24.200000000000003,296.3,333.7
2021-06-07,25.599999999999998,249.20000000000005,288.09999999999997
2021-06-08,47.00000000000002,287.99999999999994,360.5999999999999
2021-06-09,26.300000000000004,254.20000000000002,294.6
2021-06-10,44.20000000000002,205.70000000000002,272.8
2021-06-11,34.099999999999994,195.89999999999995,247.89999999999995
2021-06-12,19.600000000000005,247.79999999999998,277.6
2021-06-13,21.599999999999998,329.90000000000003,363.1
2021-06-14,20.75,302.09999999999997,333.44999999999993
2021-06-15,35.1,364.9,418.80000000000007
2021-06-16,31.599999999999998,406.19999999999993,454.90000000000003
2021-06-17,50.099999999999994,367.50000000000006,444.59999999999997
2021-06-18,25.0,294.8999999999999,333.4
2021-06-19,17.700000000000006,222.0,249.0
2021-06-20,22.499999999999996,195.99999999999997,230.50000000000003
2021-06-21,16.599999999999998,187.70000000000002,213.00000000000003
2021-06-22,21.0,196.19999999999996,228.29999999999998
2021-06-23,37.0,363.6000000000001,420.00000000000006
2021-06-24,84.5,508.2999999999999,637.8000000000001
2021-06-25,36.90000000000001,279.6,336.29999999999995
2021-06-26,37.59999999999999,279.2,337.00000000000006
2021-06-27,14.8,239.4,262.19999999999993
2021-06-28,35.95000000000001,359.1000000000001,413.8
2021-06-29,33.99999999999999,256.1,308.5
2021-06-30,0.3,7.8,8.3
