MeasurementDateGMT,Camden - Swiss Cottage: Nitric Oxide (ug/m3),Camden - Swiss Cottage: Nitrogen Dioxide (ug/m3),Camden - Swiss Cottage: Oxides of Nitrogen (ug/m3),Camden - Swiss Cottage: PM10 Particulate (ug/m3),Camden - Swiss Cottage: PM2.5 Particulate (ug/m3)
2019-11-19,3674.0999999999995,1807.3,7440.699999999999,827.4000000000003,528.7
2019-11-20,1285.5999999999997,1284.2999999999997,3255.7999999999997,517.4,271.9
2019-11-21,1785.6499999999996,1197.05,3935.0,791.2,591.0
2019-11-22,1311.9,1408.3000000000002,3419.3999999999996,375.79999999999995,203.60000000000002
2019-11-23,1542.6999999999998,1280.5,3645.8,551.3,375.8
2019-11-24,1248.4000000000005,1026.5,2940.3999999999996,573.5000000000001,389.9000000000001
2019-11-25,997.1999999999998,1152.5000000000002,2681.5999999999995,306.8,169.90000000000003
2019-11-26,485.19999999999993,969.2000000000002,1713.6000000000001,277.6,120.3
2019-11-27,814.6999999999999,1154.9000000000003,2404.1000000000004,306.09999999999997,156.4
2019-11-28,850.2,865.3,2168.7000000000003,329.8,178.7
2019-11-29,2266.2999999999997,1454.8,4930.099999999999,491.09999999999997,250.6
2019-11-30,1651.5999999999997,1459.4999999999998,3992.2000000000003,575.3,373.2
2019-12-01,1025.4,955.5000000000001,2527.6,352.5,175.5
2019-12-02,1907.1000000000001,1463.2,4387.1,609.9999999999999,448.1000000000001
2019-12-03,1623.4000000000005,1576.8999999999996,4066.1999999999994,614.0999999999999,410.50000000000006
2019-12-04,3726.5,2126.3,7840.25,919.6000000000001,649.3000000000001
2019-12-05,1423.1,1051.6,3233.5999999999995,575.9000000000001,454.9000000000001
2019-12-06,213.4,612.6,940.3000000000001,177.70000000000002,71.5
2019-12-07,296.5,736.8000000000001,1192.0999999999995,300.3999999999999,119.80000000000001
2019-12-08,108.60000000000001,393.3000000000001,560.1,284.8,107.0
2019-12-09,1135.6000000000001,1095.5,2836.7999999999997,351.49999999999994,164.5
2019-12-10,355.90000000000003,795.8999999999999,1341.5000000000002,330.4,142.9
2019-12-11,617.1,1117.3999999999999,2063.3,322.40000000000003,136.0
2019-12-12,648.1,1190.1,2184.0,255.29999999999998,126.00000000000001
2019-12-13,243.20000000000002,638.0,1010.3999999999999,288.9,116.3
2019-12-14,225.89999999999998,696.5,1043.1,337.19999999999993,118.9
2019-12-15,164.70000000000002,516.5999999999999,769.3999999999999,272.40000000000003,95.79999999999998
2019-12-16,1225.9,1418.35,3298.0999999999995,350.4000000000001,149.25
2019-12-17,1676.2000000000003,1618.6999999999998,4188.9,377.09999999999997,264.0
2019-12-18,934.6000000000003,1315.3999999999999,2748.2,395.8,204.10000000000002
2019-12-19,578.7,805.5,1693.1999999999996,429.69999999999993,194.39999999999998
2019-12-20,779.3000000000001,1148.2000000000003,2343.1999999999994,215.45,132.1
2019-12-21,382.9,802.3,1389.3000000000002,262.40000000000003,96.2
2019-12-22,159.89999999999998,657.6999999999999,902.9000000000001,259.00000000000006,126.69999999999999
2019-12-23,304.9,833.2999999999998,1300.2999999999997,354.20000000000005,145.9
2019-12-24,145.50000000000003,587.1,810.3,321.9,141.4
2019-12-25,902.0500000000001,883.3000000000001,2266.7,396.19999999999993,242.6
2019-12-26,377.50000000000006,782.3,1361.2999999999997,355.99999999999994,189.70000000000002
2019-12-27,1192.4,1086.1,2914.2999999999997,506.7,374.99999999999994
2019-12-28,429.2000000000001,870.5,1528.0000000000002,485.40000000000003,364.79999999999995
2019-12-29,279.40000000000003,633.1,1061.7,472.09999999999997,361.5
2019-12-30,476.30000000000007,807.4,1537.7,585.3,472.40000000000003
2019-12-31,1128.5832116788322,1103.5160583941606,2834.4839416058394,700.2,495.30000000000007
2020-01-01,1040.9605839416056,1115.202919708029,2711.597080291971,948.5500000000002,843.9999999999998
2020-01-02,916.0905109489047,1066.8525547445256,2471.947445255474,312.59999999999997,191.90000000000003
2020-01-03,791.2204379562041,1018.5021897810215,2232.2978102189786,296.8,146.29999999999998
2020-01-04,666.3503649635037,970.1518248175184,1992.6481751824813,297.6,146.7
2020-01-05,541.480291970803,921.8014598540143,1752.9985401459855,214.79999999999998,111.0
2020-01-06,417.214598540146,936.3729927007299,1576.6270072992704,323.5,154.70000000000002
2020-01-07,307.2,792.5000000000002,1263.3,460.89999999999986,170.60000000000002
2020-01-08,396.8999999999999,835.3000000000001,1443.8,539.6999999999999,234.69999999999993
2020-01-09,302.79999999999995,697.8,1162.2,262.80000000000007,114.0
2020-01-10,684.9,1117.6000000000001,2168.0,281.80000000000007,170.79999999999998
2020-01-11,192.3,544.3,838.6999999999999,352.40000000000003,128.4
2020-01-12,122.6,468.7,656.7999999999998,199.6,70.30000000000001
2020-01-13,236.29999999999998,607.9000000000001,970.5000000000001,274.1,89.5
2020-01-14,195.3,513.8000000000001,812.9000000000001,267.6,99.39999999999999
2020-01-15,324.90000000000003,775.9,1273.9,270.99999999999994,115.0
2020-01-16,502.0,845.4,1614.2999999999997,384.2,143.0
2020-01-17,264.69999999999993,788.6,1194.1,238.29999999999998,97.89999999999998
2020-01-18,993.4,1410.8,2933.8,449.6,237.70000000000002
2020-01-19,1576.8999999999999,1564.8999999999999,3982.900000000001,605.4000000000001,290.59999999999997
2020-01-20,2544.9000000000005,1757.75,5659.950000000001,994.95,705.1499999999999
2020-01-21,3322.6,1880.8999999999994,6975.700000000001,1126.0000000000002,802.7000000000002
2020-01-22,2408.500000000001,1661.4999999999998,5353.900000000001,794.7999999999998,592.9
2020-01-23,1923.5,1586.5999999999997,4535.499999999999,617.4000000000001,428.90000000000003
2020-01-24,1538.2,1396.4,3755.0000000000005,575.0,444.30000000000007
2020-01-25,884.0,1017.1999999999999,2372.6,716.4,505.00000000000006
2020-01-26,301.1,697.3000000000001,1159.2,564.3000000000001,337.2
2020-01-27,479.69999999999993,1055.1,1790.8999999999996,281.30943396226417,97.99056603773583
2020-01-28,237.7,850.8,1215.1000000000001,316.4150943396226,119.18490566037735
2020-01-29,329.0999999999999,1032.1,1536.8999999999996,387.7754716981132,155.1245283018868
2020-01-30,477.1,938.3,1670.0,277.19999999999993,131.1
2020-01-31,394.2999999999999,804.9,1409.8000000000002,167.8,92.99999999999999
2020-02-01,188.0,643.1,931.7000000000002,330.50000000000006,141.5
2020-02-02,257.29999999999995,746.7,1141.4000000000003,394.0,178.3
2020-02-03,205.09999999999997,765.9999999999999,1080.6000000000001,393.2,152.60000000000002
2020-02-04,542.0999999999999,980.6,1812.4,337.59999999999997,140.39999999999998
2020-02-05,1866.5999999999997,1704.5000000000002,4566.6,764.5999999999999,406.50000000000006
2020-02-06,2523.0999999999995,1937.5999999999997,5805.700000000001,843.1,490.5
2020-02-07,1778.5,1523.4,4250.9,870.65,568.4000000000001
2020-02-08,317.9,853.5999999999998,1340.9,450.9,185.0
2020-02-09,61.8,403.29999999999995,498.09999999999997,263.40000000000003,134.25
2020-02-10,137.00000000000003,593.6,803.9000000000001,253.79999999999998,115.30000000000001
2020-02-11,124.49999999999999,605.7,796.7000000000002,301.45,108.80000000000001
2020-02-12,351.70000000000005,951.5,1490.5999999999997,268.9,108.3
2020-02-13,313.20000000000005,937.5000000000001,1417.4999999999998,226.89999999999998,112.95000000000002
2020-02-14,884.9000000000002,1226.7,2583.2,493.7,209.10000000000002
2020-02-15,144.20000000000002,491.50000000000006,712.2999999999998,203.90000000000003,79.15
2020-02-16,166.9,560.6,816.8999999999999,121.50000000000001,35.6
2020-02-17,226.9125,699.7375000000001,1047.1125,319.70000000000005,115.6
2020-02-18,377.125,963.975,1542.1249999999995,245.89999999999998,117.49999999999999
2020-02-19,532.3125,1149.4375000000002,1966.1124999999997,336.50000000000006,153.0
2020-02-20,223.30000000000004,778.3,1120.6,187.60000000000002,74.10000000000001
2020-02-21,218.40000000000003,777.8,1112.6,406.7,136.0
2020-02-22,70.7,436.1000000000001,544.4000000000001,388.40000000000003,131.39999999999998
2020-02-23,252.20000000000002,692.6999999999999,1078.9,228.59999999999994,70.70000000000002
2020-02-24,304.99999999999994,761.7000000000002,1228.9999999999998,168.60000000000005,65.60000000000001
2020-02-25,182.70000000000005,748.2000000000002,1027.9,195.94999999999996,60.599999999999994
2020-02-26,227.60000000000002,822.9000000000001,1171.4,217.39999999999995,94.3
2020-02-27,1069.6000000000001,1390.3999999999999,3031.1999999999994,276.05,125.40000000000002
2020-02-28,660.6999999999999,1198.6000000000001,2212.0000000000005,302.5,139.9
2020-02-29,175.60000000000002,611.3000000000001,879.8999999999999,371.1999999999999,157.8
2020-03-01,153.1,630.9000000000001,865.5,257.40000000000003,91.6
2020-03-02,913.9999999999999,1305.4,2707.2,243.79999999999998,123.6
2020-03-03,414.84999999999997,1104.5,1740.6499999999996,324.2,149.79999999999998
2020-03-04,1378.3999999999996,1750.7,3864.2999999999997,463.20000000000005,217.70000000000005
2020-03-05,1086.3999999999999,1316.2,2981.4,369.30000000000007,237.6
2020-03-06,1603.2,1842.5000000000002,4300.2,513.1,287.9
2020-03-07,663.8999999999999,1217.9000000000005,2235.5,616.6,360.6
2020-03-08,136.60000000000002,628.5000000000001,838.0999999999999,269.09999999999997,124.70000000000002
2020-03-09,239.7,816.5000000000001,1183.9,305.59999999999997,115.4
2020-03-10,151.89999999999998,544.1,777.4,87.50000000000001,41.2
2020-03-11,231.79999999999993,760.7000000000002,1116.3000000000002,191.0,86.9
2020-03-12,144.4,576.7999999999998,798.0,297.65000000000003,103.80000000000001
2020-03-13,240.70000000000002,790.1,1159.4000000000003,355.59999999999997,153.29999999999998
2020-03-14,404.99999999999994,981.1999999999999,1602.1,270.3,119.60000000000002
2020-03-15,161.0,699.0,945.8000000000001,236.09999999999997,98.70000000000003
2020-03-16,533.3,1164.9,1983.3999999999999,351.95000000000005,192.89999999999995
2020-03-17,268.4,869.4,1280.5000000000002,384.19999999999993,154.3
2020-03-18,333.09999999999997,860.0999999999999,1371.1000000000001,399.50000000000006,178.8
2020-03-19,598.9,956.8000000000001,1875.2999999999997,387.1,235.2
2020-03-20,264.45000000000005,631.7499999999999,1036.3500000000001,286.7,106.6
2020-03-21,286.9,573.2999999999998,1013.1,333.79999999999995,156.2
2020-03-22,134.0,490.7,696.1000000000001,389.50000000000006,223.10000000000002
2020-03-23,806.4000000000001,1321.2,2558.0000000000005,516.0,306.59999999999997
2020-03-24,413.5,1114.3000000000002,1748.7,434.6000000000001,299.3999999999999
2020-03-25,626.1,1430.3999999999996,2390.7,680.6999999999999,512.5000000000001
2020-03-26,211.99999999999997,740.1000000000001,1064.8999999999999,813.7500000000002,639.8
2020-03-27,191.7,529.3000000000002,823.4000000000001,877.4999999999999,656.8000000000001
2020-03-28,77.50000000000001,314.6,433.6,532.1999999999999,323.49999999999994
2020-03-29,78.50000000000001,264.5,385.09999999999997,365.59999999999997,110.09999999999998
2020-03-30,341.7,607.7,1131.7,303.30000000000007,116.3
2020-03-31,268.20000000000005,612.1,1023.2999999999997,380.1,156.10000000000002
2020-04-01,467.0500000000001,972.05,1688.3999999999999,360.49999999999994,219.09999999999997
2020-04-02,77.59999999999998,463.30000000000007,582.6999999999999,246.10000000000002,135.79999999999995
2020-04-03,315.29999999999995,761.15,1244.85,332.90000000000003,183.79999999999998
2020-04-04,219.29999999999998,813.0,1149.3,426.1,284.8999999999999
2020-04-05,96.39999999999999,505.2,653.3,400.49999999999994,263.2
2020-04-06,68.0,489.7,593.8000000000001,300.99999999999994,168.20000000000002
2020-04-07,417.80000000000007,1068.5,1710.0000000000002,536.4000000000001,328.2
2020-04-08,376.39999999999986,1190.3000000000002,1767.3,1117.25,842.3000000000002
2020-04-09,355.0,1036.6999999999998,1581.0000000000005,1232.3,1031.3000000000002
2020-04-10,186.59999999999997,800.5,1086.1,926.9,699.1000000000003
2020-04-11,205.09999999999997,915.0000000000002,1229.1999999999998,769.0999999999999,574.4
2020-04-12,53.9,526.8500000000001,609.5500000000002,618.9,493.65
2020-04-13,50.7,219.49999999999997,297.1000000000001,357.4,184.20000000000002
2020-04-14,275.8,654.1,1076.8999999999999,363.5,170.00000000000003
2020-04-15,356.99999999999994,1067.0,1614.7999999999997,647.8000000000001,425.5
2020-04-16,365.65,1069.9000000000003,1630.4999999999998,1171.6,880.5999999999998
2020-04-17,211.30000000000004,507.1000000000001,830.8000000000001,478.09999999999997,244.30000000000004
2020-04-18,234.8,578.4,938.8999999999999,553.1,314.20000000000005
2020-04-19,83.9,379.8999999999999,508.0,463.59999999999997,259.1
2020-04-20,144.9,426.29999999999995,648.5999999999999,468.7,230.30000000000004
2020-04-21,133.6,434.79999999999995,640.0000000000001,583.5,246.10000000000002
2020-04-22,185.89999999999998,532.4000000000001,817.9,614.6,332.40000000000003
2020-04-23,296.59999999999997,834.6,1289.2,738.9000000000001,474.5
2020-04-24,304.80000000000007,808.7,1276.0,718.0,476.6
2020-04-25,204.7,594.8000000000001,908.8999999999999,458.6000000000001,290.0
2020-04-26,90.39999999999999,577.6000000000003,716.1000000000001,426.2999999999999,303.09999999999997
2020-04-27,196.70000000000005,670.7,972.3499999999999,599.5,429.5
2020-04-28,221.89999999999995,527.1999999999999,867.5999999999999,227.60000000000002,147.09999999999997
2020-04-29,162.3,493.50000000000006,742.7000000000002,292.9,168.60000000000002
2020-04-30,96.29999999999998,408.1000000000001,556.0999999999999,238.5,107.80000000000001
2020-05-01,109.29999999999998,393.00000000000006,560.1,255.84999999999997,104.49999999999997
2020-05-02,89.6,413.50000000000006,550.4000000000001,201.05,120.0
2020-05-03,181.20000000000002,659.8000000000001,937.4,331.5,196.40000000000003
2020-05-04,272.9,626.4999999999999,1044.7,405.19999999999993,257.3
2020-05-05,240.60000000000002,487.00000000000006,856.1000000000001,319.6,135.79999999999998
2020-05-06,335.2,763.4999999999999,1277.8000000000004,453.3999999999999,256.09999999999997
2020-05-07,347.70000000000005,816.9000000000001,1349.7,536.8,384.7999999999999
2020-05-08,138.4,903.0,1115.5,511.1,416.70000000000005
2020-05-09,166.19999999999996,915.6999999999999,1170.4999999999998,813.9000000000001,682.5000000000001
2020-05-10,70.0,289.60000000000014,397.1000000000001,506.1999999999999,343.40000000000003
2020-05-11,191.1,324.90000000000003,617.9,256.7,80.89999999999999
2020-05-12,467.65,721.2,1438.1999999999998,240.10000000000002,163.15000000000003
2020-05-13,298.3,505.6000000000001,963.3000000000001,275.9,118.39999999999999
2020-05-14,323.1000000000001,515.1,1010.4000000000001,228.4,122.3
2020-05-15,531.1,896.5999999999998,1710.9000000000003,348.09999999999997,206.50000000000003
2020-05-16,178.4,595.6,869.1999999999999,249.3,179.00000000000003
2020-05-17,66.1,473.09999999999997,574.1,294.29999999999995,208.50000000000006
2020-05-18,70.00000000000001,349.6,456.99999999999983,273.9,160.70000000000002
2020-05-19,100.30000000000001,440.6,594.0,262.0,162.60000000000002
2020-05-20,213.6,750.3,1077.8999999999999,305.9,206.1
2020-05-21,232.59999999999997,758.7,1115.1999999999998,343.8,241.99999999999997
2020-05-22,74.99999999999999,333.9999999999999,449.04999999999995,382.59999999999997,229.29999999999998
2020-05-23,34.6,142.70000000000002,195.1,360.24999999999994,160.6
2020-05-24,134.9,395.4,601.7,340.2,206.10000000000002
2020-05-25,118.0,538.9000000000001,719.9,373.45,238.0
2020-05-26,493.70000000000005,942.9000000000001,1700.1000000000001,375.99999999999994,230.69999999999996
2020-05-27,574.6999999999999,1017.3,1899.1000000000004,394.3,259.59999999999997
2020-05-28,428.3,626.8000000000002,1283.0,275.4,192.8
2020-05-29,467.8,795.9000000000001,1512.9999999999998,339.5499999999999,173.7
2020-05-30,218.59999999999997,551.3999999999999,887.0999999999998,368.7000000000001,247.29999999999998
2020-05-31,117.80000000000001,373.09999999999997,554.0999999999999,306.3,214.70000000000007
2020-06-01,332.15,656.1,1165.7,324.6,198.29999999999998
2020-06-02,554.8499999999999,1017.55,1868.8999999999996,341.2000000000001,204.15000000000003
2020-06-03,561.8999999999999,1142.8000000000002,2004.2,469.99999999999994,318.2999999999999
2020-06-04,507.4000000000001,668.1,1445.8999999999999,225.70000000000005,134.70000000000002
2020-06-05,144.60000000000002,424.2,645.2,179.50000000000003,86.69999999999999
2020-06-06,74.64999999999999,326.99999999999994,441.59999999999997,213.89999999999998,113.3
2020-06-07,233.19999999999996,505.80000000000007,863.9,208.0,134.7
2020-06-08,703.6,768.2,1847.1999999999998,302.49999999999994,177.0
2020-06-09,610.0999999999999,914.3000000000001,1849.8,341.2,214.10000000000008
2020-06-10,408.3,759.0,1384.6000000000001,396.1999999999999,263.8
2020-06-11,320.2999999999999,582.2,1073.4999999999998,386.70000000000005,292.8999999999999
2020-06-12,396.8,774.1999999999998,1382.2999999999997,555.4,463.7
2020-06-13,316.8,753.1999999999998,1239.2999999999997,346.70000000000005,235.00000000000003
2020-06-14,108.00000000000001,509.5,675.3000000000001,362.00000000000017,278.0
2020-06-15,341.90000000000003,800.5,1325.1000000000004,267.59999999999997,197.10000000000005
2020-06-16,335.1,797.3,1311.1000000000001,253.9,179.2
2020-06-17,679.2499999999999,1114.3500000000001,2155.8000000000006,358.89999999999986,234.29999999999998
2020-06-18,229.1,648.85,999.85,218.1,148.3
2020-06-19,217.1,492.6000000000001,825.9,248.3,174.30000000000004
2020-06-20,164.70000000000002,428.50000000000006,681.1000000000001,234.10000000000002,129.4
2020-06-21,56.10000000000001,235.29999999999998,321.3,226.8,134.5
2020-06-22,202.3,504.9,815.0,302.2,163.1
2020-06-23,414.0999999999999,889.7,1524.6999999999998,384.09999999999997,247.50000000000003
2020-06-24,558.3000000000002,1430.2999999999997,2286.2,509.9,371.80000000000007
2020-06-25,434.3,1350.9999999999998,2017.1999999999998,529.0,388.7
2020-06-26,222.70000000000002,914.8000000000001,1256.3999999999999,469.7999999999999,362.1000000000001
2020-06-27,96.30000000000003,305.2,453.0999999999999,241.70000000000002,136.50000000000003
2020-06-28,44.699999999999996,192.1,260.5,179.29999999999998,90.5
2020-06-29,71.50000000000001,254.20000000000002,363.19999999999993,218.50000000000003,103.19999999999999
2020-06-30,220.80000000000004,441.4,779.9999999999999,186.99999999999997,113.19999999999999
2020-07-01,128.8,368.90000000000003,566.6999999999999,169.00000000000003,105.00000000000003
2020-07-02,221.50000000000003,551.8,892.0,211.09999999999997,145.5
2020-07-03,140.7,451.1500000000001,666.9000000000002,248.30000000000004,134.80000000000004
2020-07-04,117.8,282.9,463.7,180.6,104.60000000000001
2020-07-05,35.099999999999994,119.7,173.60000000000002,207.2,103.60000000000001
2020-07-06,186.6,441.69999999999993,727.3,225.6,129.6
2020-07-07,234.9,715.1999999999999,1074.9,246.04999999999998,156.99999999999997
2020-07-08,207.20000000000002,398.30000000000007,716.0999999999997,195.89999999999998,117.79999999999998
2020-07-09,307.2,421.5,892.6999999999998,192.10000000000002,126.4
2020-07-10,446.9,722.7999999999998,1408.1000000000001,197.40000000000006,105.30000000000003
2020-07-11,427.9,720.4,1376.2,209.8,135.1
2020-07-12,195.19999999999996,670.6,969.4000000000001,287.7,187.44999999999996
2020-07-13,198.59999999999994,598.1999999999999,903.0000000000001,183.85,91.1566037735849
2020-07-14,735.5000000000002,813.9999999999999,1941.6000000000001,141.3,67.81132075471697
2020-07-15,207.44999999999996,512.1999999999999,830.05,158.79999999999998,96.13207547169809
2020-07-16,581.6,706.4,1598.1000000000001,237.0,140.8
2020-07-17,265.0,565.1,971.1,296.4,192.8
2020-07-18,130.3,385.70000000000005,585.4000000000001,230.5,145.1
2020-07-19,318.69999999999993,541.9999999999999,1031.1,209.20000000000002,122.2
2020-07-20,672.0,911.9999999999999,1942.7000000000003,267.59999999999997,148.8
2020-07-21,704.6,1028.7999999999997,2108.8,269.90000000000003,170.39999999999998
2020-07-22,180.69999999999996,696.5999999999998,973.5999999999999,298.3,199.8
2020-07-23,147.0,672.3000000000001,897.9000000000001,296.2,201.2
2020-07-24,168.3,486.40000000000003,744.5,259.49999999999994,185.89999999999998
2020-07-25,160.1,406.30000000000007,652.1000000000001,211.20000000000002,129.40000000000003
2020-07-26,106.29999999999998,325.6,488.5,221.7,140.09999999999997
2020-07-27,256.90000000000003,459.90000000000003,853.6999999999999,255.8,146.10000000000002
2020-07-28,119.30000000000001,430.39999999999986,613.4000000000001,186.2,115.49999999999997
2020-07-29,272.84999999999997,707.95,1126.85,238.99999999999991,163.2
2020-07-30,476.09999999999997,1088.3,1817.6999999999998,265.5999999999999,188.29999999999995
2020-07-31,465.2999999999999,1280.0,1994.3,518.2,396.0999999999999
2020-08-01,63.400000000000006,296.70000000000005,393.6000000000001,217.8,144.29999999999998
2020-08-02,58.00000000000001,270.9000000000001,359.9,177.2,109.4
2020-08-03,695.4999999999999,882.4,1948.5000000000005,212.0,131.4
2020-08-04,299.2,735.7,1194.1,255.10000000000005,183.6
2020-08-05,172.1,479.49999999999994,743.5,187.7,114.10000000000002
2020-08-06,357.50000000000006,757.3999999999999,1306.0000000000002,231.4,146.79999999999998
2020-08-07,712.8000000000001,1764.1,2857.0,438.69999999999993,357.30000000000007
2020-08-08,266.1,1074.7000000000003,1482.6999999999996,505.00000000000006,403.19999999999993
2020-08-09,145.9,628.2,851.6999999999999,526.4,448.99999999999994
2020-08-10,374.49999999999994,1218.8,1793.2,594.8000000000001,509.6000000000001
2020-08-11,432.9999999999999,1727.3000000000002,2390.8,884.1999999999999,686.3000000000001
2020-08-12,383.85,1843.8999999999999,2432.45,1245.6000000000004,891.4000000000001
2020-08-13,503.29999999999995,1017.1999999999998,1788.7,830.0,574.7000000000002
2020-08-14,850.8,1019.3,2323.8000000000006,556.1,332.49999999999994
2020-08-15,530.9,788.1,1602.0,571.5999999999998,369.79999999999995
2020-08-16,228.30000000000004,676.1,1026.0,777.5,570.2
2020-08-17,421.9,859.4000000000001,1506.3000000000006,385.4,212.09999999999997
2020-08-18,372.80000000000007,642.8000000000002,1213.8999999999999,273.19999999999993,122.60000000000002
2020-08-19,586.0,697.6000000000001,1595.9999999999998,303.09999999999997,148.9
2020-08-20,279.2,598.4,1026.7,520.4,175.29999999999998
2020-08-21,141.89999999999998,391.59999999999997,609.4,469.49999999999994,175.0
2020-08-22,63.29999999999999,287.4,384.9,337.09999999999997,129.6
2020-08-23,44.599999999999994,221.3,289.59999999999997,251.50000000000003,103.49999999999999
2020-08-24,172.7,504.79999999999995,769.4000000000001,266.49999999999994,109.2
2020-08-25,154.7,358.1,594.6999999999999,263.29999999999995,117.60000000000001
2020-08-26,85.60000000000001,359.7,490.8,264.6,123.30000000000003
2020-08-27,608.1,856.2999999999998,1788.8000000000002,396.29999999999995,160.60000000000002
2020-08-28,523.0,739.0,1541.0,259.09999999999997,123.6
2020-08-29,589.2,694.0999999999999,1597.3,315.1,115.99999999999999
2020-08-30,476.79999999999995,679.1,1410.3000000000002,387.29999999999995,127.19999999999999
2020-08-31,503.4,889.0,1661.1,312.90000000000003,126.30000000000003
2020-09-01,1003.4,1388.2999999999997,2926.899999999999,449.00000000000006,247.24999999999997
2020-09-02,399.9,1010.7999999999998,1624.2999999999997,409.9,225.29999999999998
2020-09-03,198.60000000000002,479.6,784.3000000000001,298.20000000000005,148.29999999999998
2020-09-04,160.60000000000002,499.0,745.8000000000002,362.8,136.1
2020-09-05,152.2,543.6999999999999,777.2,354.9,164.20000000000002
2020-09-06,201.8,639.8000000000001,949.0,346.0,173.1
2020-09-07,490.19999999999993,670.3,1422.0000000000002,349.49999999999994,188.20000000000002
2020-09-08,210.60000000000005,496.39999999999986,819.7999999999998,243.79999999999998,119.89999999999996
2020-09-09,508.3499999999999,743.0,1522.35,314.9,152.4
2020-09-10,914.0,1234.6999999999998,2636.3999999999996,397.7,191.34999999999997
2020-09-11,417.9999999999999,870.6,1511.7,404.5999999999999,221.49999999999997
2020-09-12,160.49999999999997,499.2,745.1,297.5,137.20000000000002
2020-09-13,192.2,599.7,894.3999999999999,324.8,160.4
2020-09-14,1029.2,1601.3000000000002,3179.3,595.9999999999999,314.1
2020-09-15,503.09999999999997,1460.0000000000002,2231.0,1072.1,705.1999999999999
2020-09-16,443.4,1027.4,1707.9,702.1999999999999,413.0999999999999
2020-09-17,505.49999999999994,871.6,1646.5,484.3,137.5
2020-09-18,484.4000000000001,843.0,1585.3999999999999,468.20000000000005,144.2
2020-09-19,208.8,574.9999999999999,895.0000000000001,508.9000000000001,182.89999999999998
2020-09-20,169.20000000000002,532.9999999999999,792.5,543.7,203.80000000000004
2020-09-21,1159.9,1533.9,3312.1,704.2,360.1
2020-09-22,546.5000000000001,1215.2,2053.6,624.2999999999998,390.8
2020-09-23,286.7,729.3499999999999,1169.3999999999999,311.4,185.20000000000005
2020-09-24,368.09999999999997,762.3000000000002,1326.7999999999997,235.30000000000004,85.6
2020-09-25,274.9,633.6999999999999,1055.5000000000002,243.4,105.0
2020-09-26,468.2000000000001,713.5000000000001,1431.3999999999996,292.3,109.59999999999998
2020-09-27,464.29999999999995,635.4999999999999,1347.3999999999999,331.6,141.3
2020-09-28,371.1,760.8000000000001,1330.3,357.1,185.99999999999997
2020-09-29,949.1999999999999,980.4999999999999,2435.8,400.5,255.10000000000002
2020-09-30,486.7,853.6999999999999,1600.1000000000001,352.59999999999997,166.20000000000005
2020-10-01,323.29999999999995,773.6999999999999,1269.2999999999997,252.99999999999997,102.1
2020-10-02,618.4000000000001,875.4,1823.7000000000003,265.29999999999995,130.5
2020-10-03,326.5,655.6999999999999,1156.8999999999999,290.79999999999995,159.90000000000003
2020-10-04,34.47455470737914,315.99592875318064,369.1974554707379,114.49999999999999,56.40000000000001
2020-10-05,50.20763358778626,340.2412213740457,417.70076335877854,248.6,150.50000000000003
2020-10-06,66.76946564885498,368.23511450381676,471.1969465648855,208.6,76.0
2020-10-07,83.33129770992366,396.2290076335879,524.6931297709923,278.0,118.79999999999997
2020-10-08,99.89312977099237,424.2229007633588,578.1893129770991,256.20000000000005,137.7
2020-10-09,116.45496183206107,452.2167938931297,631.6854961832062,309.99999999999994,174.59999999999994
2020-10-10,133.0167938931298,480.21068702290074,685.181679389313,210.29999999999995,92.99999999999997
2020-10-11,149.5786259541985,508.20458015267184,738.6778625954197,282.4,130.70000000000002
2020-10-12,166.1404580152672,536.1984732824429,792.1740458015265,335.6,198.69999999999996
2020-10-13,182.70229007633588,564.1923664122137,845.6702290076336,315.1,145.4
2020-10-14,199.26412213740457,592.1862595419847,899.1664122137404,336.5,151.7
2020-10-15,215.82595419847328,620.1801526717556,952.6625954198473,312.20000000000005,120.0
2020-10-16,232.38778625954197,648.174045801527,1006.1587786259541,366.8,136.8
2020-10-17,248.94961832061068,676.1679389312977,1059.654961832061,357.79999999999995,181.70000000000002
2020-10-18,265.5114503816794,704.1618320610686,1113.151145038168,474.59999999999997,313.1
2020-10-19,282.07328244274805,732.1557251908397,1166.6473282442746,451.40000000000003,270.2
2020-10-20,270.51857506361324,731.7269720101782,1147.4918575063614,519.8999999999999,226.00000000000003
2020-10-21,656.8,873.4999999999999,1880.8,334.6,184.49999999999997
2020-10-22,242.70000000000002,710.7999999999998,1082.9,329.79999999999995,127.7
2020-10-23,233.10000000000005,712.7999999999998,1070.3,306.19999999999993,117.4
2020-10-24,93.7,431.9,575.5,249.89999999999995,97.6
2020-10-25,124.79999999999998,501.99999999999994,693.6,205.5,86.49999999999999
2020-10-26,263.0,757.5,1160.6,295.6,133.5
2020-10-27,236.29999999999998,734.2999999999998,1096.9000000000003,307.2,115.69999999999999
2020-10-28,224.30000000000004,661.8000000000001,1006.0000000000001,325.95000000000005,127.4
2020-10-29,233.9,635.4000000000001,994.5,295.6,127.90000000000002
2020-10-30,196.3,617.5999999999998,918.9000000000001,267.7,132.40000000000003
2020-10-31,112.60000000000001,465.70000000000005,638.5,338.99999999999994,148.79999999999998
2020-11-01,84.89999999999999,334.29999999999995,464.7,353.0,141.6
