MeasurementDateGMT,Richmond Upon Thames - Chertsey Road: Nitric Oxide (ug/m3),Richmond Upon Thames - Chertsey Road: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Chertsey Road: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Chertsey Road: PM10 Particulate (ug/m3)
2020-04-01,349.70000000000005,867.6,1404.3999999999999,465.1
2020-04-02,156.70000000000005,512.6000000000001,752.7,404.2
2020-04-03,293.20000000000005,802.5,1252.4,446.99999999999994
2020-04-04,113.39999999999999,469.1000000000001,642.7,353.70000000000005
2020-04-05,10.299999999999999,283.4,299.40000000000003,375.90000000000003
2020-04-06,117.20000000000002,532.0999999999999,711.9,396.1
2020-04-07,352.0,845.0,1384.8000000000002,627.6000000000001
2020-04-08,205.20000000000002,1165.7,1480.8999999999999,1160.9
2020-04-09,284.70000000000005,1142.4,1578.6999999999996,1311.3999999999996
2020-04-10,75.7,829.5999999999999,945.9000000000001,1053.2
2020-04-11,160.4,893.0000000000002,1139.2,821.8999999999999
2020-04-12,26.3,477.0999999999999,516.8000000000001,662.6
2020-04-13,25.7,175.29999999999998,215.3,371.355
2020-04-14,90.30000000000001,365.40000000000003,504.0,447.78
2020-04-15,120.69999999999999,640.1,825.6,701.6886842105264
2020-04-16,286.25000000000006,1151.9000000000003,1590.5,1273.8263157894737
2020-04-17,81.79999999999998,473.40000000000003,598.7,597.0999999999998
2020-04-18,98.30000000000001,432.50000000000006,583.8999999999999,614.9
2020-04-19,48.5,422.59999999999997,496.79999999999995,554.8
2020-04-20,83.90000000000002,422.8999999999999,550.9999999999999,661.5
2020-04-21,90.80000000000001,440.29999999999995,579.4999999999999,815.1999999999999
2020-04-22,119.80000000000001,591.6,775.4999999999999,802.9000000000001
2020-04-23,145.70000000000005,750.5,974.3999999999999,845.3000000000001
2020-04-24,190.1,873.0999999999999,1164.5,839.4
2020-04-25,38.6,372.79999999999995,432.1000000000001,483.5
2020-04-26,52.599999999999994,371.79999999999995,452.09999999999997,443.00000000000006
2020-04-27,193.2,578.8000000000001,874.9,645.2000000000002
2020-04-28,189.79999999999998,537.1,828.3000000000001,274.4000000000001
2020-04-29,114.6,271.65,447.25,356.0999999999999
2020-04-30,107.39999999999999,241.30000000000004,405.70000000000005,299.09999999999997
2020-05-01,151.7,288.40000000000003,520.9,309.80000000000007
2020-05-02,88.80000000000001,308.7,444.7,270.1
2020-05-03,34.2,257.0,309.5,300.8999999999999
2020-05-04,80.20000000000002,349.1,471.9,425.30000000000007
2020-05-05,63.0,257.79999999999995,354.5,376.80000000000007
2020-05-06,121.19999999999997,435.6,621.2999999999998,508.6000000000001
2020-05-07,181.3,588.8000000000001,866.5,633.4999999999999
2020-05-08,72.89999999999999,488.70000000000005,600.6,534.8
2020-05-09,96.99999999999997,692.9000000000001,841.4000000000001,801.6999999999997
2020-05-10,47.39736842105263,352.17894736842106,424.6986842105263,617.558064516129
2020-05-11,46.89736842105264,142.27894736842106,214.14868421052628,469.6258064516129
2020-05-12,59.655263157894744,162.74210526315792,254.12763157894733,447.32903225806456
2020-05-13,72.41315789473686,183.20526315789473,294.10657894736846,425.0322580645161
2020-05-14,85.17105263157895,203.6684210526316,334.0855263157894,402.73548387096776
2020-05-15,97.92894736842103,224.1315789473684,374.0644736842105,404.1193548387097
2020-05-16,110.68684210526317,244.59473684210525,414.0434210526316,350.29999999999995
2020-05-17,123.44473684210526,265.0578947368421,454.0223684210526,368.6
2020-05-18,136.20263157894738,285.5210526315789,494.00131578947367,471.5
2020-05-19,148.96052631578948,305.98421052631574,533.9802631578947,425.0
2020-05-20,161.71842105263156,326.44736842105266,573.9592105263157,417.8
2020-05-21,174.47631578947372,346.9105263157896,613.9381578947368,594.0
2020-05-22,187.2342105263158,367.37368421052633,653.9171052631579,738.4
2020-05-23,199.9921052631579,387.83684210526303,693.896052631579,615.1
2020-05-24,212.74999999999997,408.3,733.8749999999999,512.6
2020-05-25,225.50789473684213,428.7631578947368,773.853947368421,475.54216867469876
2020-05-26,238.26578947368418,449.2263157894737,813.832894736842,464.7566265060241
2020-05-27,251.02368421052634,469.68947368421055,853.811842105263,455.2722891566264
2020-05-28,263.7815789473684,490.1526315789474,893.7907894736841,445.7879518072289
2020-05-29,276.5394736842106,510.61578947368423,933.7697368421051,436.3036144578313
2020-05-30,289.2973684210526,531.078947368421,973.7486842105262,426.8192771084338
2020-05-31,302.05526315789473,551.5421052631579,1013.7276315789472,417.33493975903616
2020-06-01,314.8131578947369,572.0052631578947,1053.7065789473684,407.85060240963855
2020-06-02,327.571052631579,592.4684210526316,1093.6855263157895,398.36626506024095
2020-06-03,340.32894736842104,612.9315789473684,1133.6644736842104,388.8819277108434
2020-06-04,353.0868421052631,633.3947368421052,1173.6434210526315,345.9843373493976
2020-06-05,365.8447368421053,653.857894736842,1213.6223684210527,278.24838709677425
2020-06-06,378.60263157894747,674.3210526315789,1253.6013157894738,346.916129032258
2020-06-07,391.36052631578946,694.7842105263159,1293.5802631578945,354.34838709677416
2020-06-08,404.11842105263145,715.2473684210527,1333.5592105263156,361.78064516129035
2020-06-09,416.8763157894737,735.7105263157894,1373.5381578947367,369.2129032258064
2020-06-10,429.6342105263158,756.1736842105263,1413.5171052631579,376.64516129032256
2020-06-11,442.3921052631579,776.6368421052632,1453.4960526315788,384.0774193548387
2020-06-12,455.14999999999986,797.1000000000001,1493.475,391.50967741935483
2020-06-13,467.90789473684214,817.5631578947368,1533.4539473684208,398.9419354838709
2020-06-14,480.66578947368424,838.0263157894736,1573.4328947368422,406.37419354838704
2020-06-15,493.4236842105263,858.4894736842107,1613.411842105263,413.8064516129032
2020-06-16,506.1815789473684,878.9526315789474,1653.390789473684,421.23870967741937
2020-06-17,374.04210526315796,825.336842105263,1397.471052631579,428.67096774193544
2020-06-18,170.69999999999996,439.3,701.1,436.1032258064516
2020-06-19,189.39999999999998,304.2,594.1,443.5354838709677
2020-06-20,93.99999999999999,224.1,368.9,450.96774193548384
2020-06-21,62.39999999999999,192.69999999999996,288.40000000000003,458.4
2020-06-22,199.10000000000002,342.00000000000006,647.1,465.83225806451605
2020-06-23,80.49999999999999,330.19999999999993,453.8999999999999,511.69032258064516
2020-06-24,160.29999999999998,833.4999999999999,1079.1,663.1
2020-06-25,137.20000000000002,855.5000000000002,1065.9,652.8000000000001
2020-06-26,106.2,525.3000000000001,688.4499999999999,534.9000000000001
2020-06-27,75.5,154.60000000000002,270.59999999999997,299.40000000000003
2020-06-28,81.9,185.70000000000002,311.30000000000007,273.79999999999995
2020-06-29,155.4,246.50000000000006,484.40000000000003,373.7
2020-06-30,278.4,338.7,765.4000000000001,306.3999999999999
2020-07-01,237.50000000000003,330.5,694.4000000000001,249.6
2020-07-02,240.2,382.7,751.0,280.8
2020-07-03,191.4,294.0,587.8000000000002,368.90000000000003
2020-07-04,101.3,186.4,340.8,218.3
2020-07-05,65.1,142.99999999999997,243.2,316.8
2020-07-06,190.10000000000002,365.5,655.45,348.0
2020-07-07,283.6,586.6,1021.4999999999999,398.29999999999995
2020-07-08,335.9,365.79999999999995,880.9,198.05000000000004
2020-07-09,293.2000000000001,290.5,739.9,227.29999999999998
2020-07-10,226.30000000000007,372.7,719.5,241.80000000000004
2020-07-11,208.89999999999998,485.5,805.9,337.69999999999993
2020-07-12,258.40000000000003,517.6999999999999,913.7,386.2999999999999
2020-07-13,221.0,465.20000000000005,803.8,371.79999999999995
2020-07-14,299.2,418.49999999999994,877.3999999999999,279.8
2020-07-15,278.6,454.09999999999997,881.1999999999999,292.29999999999995
2020-07-16,266.8,425.1,834.4,271.20000000000005
2020-07-17,301.50000000000006,528.6999999999999,990.6,444.69999999999993
2020-07-18,142.5,283.1000000000001,501.09999999999997,310.8
2020-07-19,154.0,380.90000000000003,617.2000000000002,232.5
2020-07-20,273.5,497.8,916.9,356.9
2020-07-21,299.19999999999993,636.1000000000001,1095.1999999999998,386.0
2020-07-22,175.29999999999998,449.00000000000006,717.9500000000002,454.20000000000005
2020-07-23,224.9,491.4,836.5000000000002,476.8999999999999
2020-07-24,247.7,350.0000000000001,729.9000000000001,348.6
2020-07-25,136.90000000000006,241.1,451.0,247.2
2020-07-26,116.49999999999999,193.30000000000004,372.0,329.9
2020-07-27,100.2,195.50000000000009,348.5,352.8000000000001
2020-07-28,218.20000000000005,358.1,693.4000000000001,313.2
2020-07-29,334.00000000000006,540.5,1052.8,393.50000000000006
2020-07-30,147.8,442.5999999999999,669.7000000000002,355.7000000000001
2020-07-31,165.1,718.1999999999998,970.9,744.8
2020-08-01,137.10000000000002,256.7,467.2,297.79999999999995
2020-08-02,106.50000000000001,233.70000000000002,397.1,276.8
2020-08-03,226.90000000000003,406.59999999999997,754.8,343.0000000000001
2020-08-04,283.50000000000006,512.5999999999999,947.2,420.7
2020-08-05,156.79999999999998,278.00000000000006,518.1000000000001,420.7999999999999
2020-08-06,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-07,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-08,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-09,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-10,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-11,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-12,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-13,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-14,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-15,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-16,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-17,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-18,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-19,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-20,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-21,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-22,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-23,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-24,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-25,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-26,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-27,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-28,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-29,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-30,36.0,120.0,175.20000000000005,220.7999999999999
2020-08-31,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-01,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-02,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-03,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-04,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-05,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-06,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-07,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-08,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-09,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-10,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-11,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-12,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-13,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-14,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-15,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-16,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-17,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-18,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-19,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-20,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-21,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-22,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-23,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-24,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-25,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-26,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-27,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-28,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-29,36.0,120.0,175.20000000000005,220.7999999999999
2020-09-30,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-01,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-02,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-03,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-04,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-05,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-06,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-07,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-08,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-09,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-10,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-11,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-12,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-13,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-14,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-15,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-16,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-17,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-18,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-19,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-20,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-21,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-22,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-23,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-24,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-25,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-26,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-27,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-28,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-29,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-30,36.0,120.0,175.20000000000005,220.7999999999999
2020-10-31,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-01,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-02,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-03,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-04,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-05,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-06,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-07,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-08,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-09,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-10,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-11,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-12,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-13,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-14,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-15,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-16,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-17,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-18,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-19,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-20,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-21,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-22,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-23,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-24,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-25,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-26,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-27,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-28,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-29,36.0,120.0,175.20000000000005,220.7999999999999
2020-11-30,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-01,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-02,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-03,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-04,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-05,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-06,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-07,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-08,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-09,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-10,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-11,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-12,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-13,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-14,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-15,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-16,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-17,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-18,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-19,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-20,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-21,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-22,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-23,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-24,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-25,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-26,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-27,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-28,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-29,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-30,36.0,120.0,175.20000000000005,220.7999999999999
2020-12-31,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-08,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-29,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-30,36.0,120.0,175.20000000000005,220.7999999999999
2021-01-31,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-08,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-02-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-08,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-29,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-30,36.0,120.0,175.20000000000005,220.7999999999999
2021-03-31,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-08,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-29,36.0,120.0,175.20000000000005,220.7999999999999
2021-04-30,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-08,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-29,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-30,36.0,120.0,175.20000000000005,220.7999999999999
2021-05-31,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-01,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-02,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-03,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-04,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-05,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-06,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-07,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-08,36.0,120.0,175.20000000000005,220.7999999999999
