MeasurementDateGMT,Greenwich - John Harrison Way: Nitric Oxide (ug/m3),Greenwich - John Harrison Way: Nitrogen Dioxide (ug/m3),Greenwich - John Harrison Way: Oxides of Nitrogen (ug/m3),Greenwich - John Harrison Way: PM10 Particulate (ug/m3),Greenwich - John Harrison Way: PM2.5 Particulate (ug/m3)
2019-10-08,444.1,739.3000000000003,1420.6,290.2,180.1
2019-10-09,396.20000000000005,725.2,1332.6999999999998,181.3,123.00000000000001
2019-10-10,393.9,627.2999999999998,1231.6,228.99999999999991,147.39999999999998
2019-10-11,237.20000000000002,613.0999999999999,976.7999999999997,117.7,107.00000000000001
2019-10-12,230.79999999999998,945.9999999999999,1300.1,110.39999999999998,143.4
2019-10-13,215.79999999999998,728.3000000000001,1059.1000000000001,128.0,139.60000000000002
2019-10-14,246.70000000000005,860.9999999999999,1239.8999999999996,198.1,180.29999999999998
2019-10-15,390.0,891.7000000000003,1489.9,171.69999999999996,150.0
2019-10-16,576.2,1065.5,1948.9999999999998,224.6,164.89999999999998
2019-10-17,305.69999999999993,905.9,1374.6999999999998,146.7,130.7
2019-10-18,260.7,671.7999999999998,1071.0999999999997,171.89999999999995,124.49999999999999
2019-10-19,542.7,1006.5000000000001,1838.1,187.99999999999997,169.7
2019-10-20,218.89999999999998,674.3,1009.5000000000002,204.7,211.60000000000005
2019-10-21,131.89999999999998,526.4999999999999,729.0999999999999,115.20000000000002,119.19999999999999
2019-10-22,1000.1999999999999,1193.3,2727.2000000000007,315.3,286.09999999999997
2019-10-23,1545.3000000000004,1253.0,3622.3999999999996,513.5,484.79999999999995
2019-10-24,1159.1000000000001,1218.7,2995.9000000000005,415.59999999999997,425.29999999999995
2019-10-25,214.2,642.4,971.0000000000001,148.1,124.4
2019-10-26,89.70000000000003,444.59999999999997,582.1999999999999,144.70000000000002,138.50000000000003
2019-10-27,234.39999999999998,877.6999999999999,1236.9999999999998,145.3,158.7
2019-10-28,951.4000000000001,1059.5,2518.7000000000003,377.4,387.0
2019-10-29,99.1,880.4999999999999,1031.7,127.80000000000001,123.39999999999999
2019-10-30,148.1,994.1999999999999,1221.1999999999996,353.50000000000006,307.4
2019-10-31,409.8,985.9000000000001,1614.1,653.8000000000001,659.0000000000002
2019-11-01,500.3,850.3000000000002,1617.2,263.80000000000007,260.29999999999995
2019-11-02,124.7,405.30000000000007,596.7,176.6,141.70000000000002
2019-11-03,385.1,899.9999999999998,1490.4000000000003,229.10000000000002,201.5
2019-11-04,654.9999999999999,1052.0000000000002,2056.5,224.6,173.2
2019-11-05,301.39999999999986,816.6999999999999,1278.3000000000002,269.0,252.39999999999998
2019-11-06,534.4999999999999,1008.0000000000001,1827.4,442.4999999999999,383.29999999999995
2019-11-07,468.69999999999993,998.4,1716.9,186.79999999999995,141.6
2019-11-08,1073.6,1151.3000000000002,2797.3999999999996,284.8,258.0
2019-11-09,274.1999999999999,791.9000000000001,1211.9999999999998,250.20000000000002,248.39999999999998
2019-11-10,474.6,864.8999999999997,1592.8,316.59999999999997,313.2
2019-11-11,369.90000000000003,898.1999999999999,1465.5,209.79999999999993,162.60000000000005
2019-11-12,458.09999999999985,914.6,1617.4999999999998,165.90000000000006,108.7
2019-11-13,568.6999999999999,994.5,1866.4000000000005,239.4,154.2
2019-11-14,218.9,1020.4000000000001,1355.9000000000003,120.79999999999998,124.4
2019-11-15,132.6,681.3000000000001,884.6,233.9,230.40000000000003
2019-11-16,663.3,1046.8999999999999,2064.0,361.09999999999997,371.6
2019-11-17,1648.6999999999998,1214.7,3741.9999999999995,588.3,608.0999999999999
2019-11-18,296.2,920.2,1374.6,170.70000000000002,163.10000000000002
2019-11-19,1925.1,1488.9000000000003,4440.900000000001,529.3,455.6000000000001
2019-11-20,239.19999999999996,951.4,1317.5,266.90000000000003,262.40000000000003
2019-11-21,236.5,848.3999999999999,1210.8999999999999,537.9,583.9
2019-11-22,126.10000000000001,833.1999999999999,1026.3,150.8,145.70000000000002
2019-11-23,358.9,896.2,1446.5,280.1,267.59999999999997
2019-11-24,1101.4000000000003,895.3,2583.7,397.7,390.6999999999999
2019-11-25,203.99999999999997,780.8000000000002,1094.1000000000001,148.9,128.50000000000003
2019-11-26,120.69999999999999,728.3,913.2000000000002,132.3,87.79999999999998
2019-11-27,476.29999999999995,1171.6000000000001,1902.0,153.80000000000004,138.2
2019-11-28,400.00000000000006,828.8000000000001,1442.1999999999998,174.79999999999998,175.90000000000006
2019-11-29,861.3,1090.2000000000003,2411.3,288.8,264.6
2019-11-30,1236.7,1327.6000000000004,3224.2000000000003,356.4000000000001,392.1
2019-12-01,66.6,539.5000000000001,641.5000000000002,125.70000000000002,156.79999999999995
2019-12-02,1694.0,1507.8999999999999,4105.0,491.2,494.2
2019-12-03,1246.0,1658.0,3568.3,424.2999999999999,382.6000000000001
2019-12-04,2958.2999999999997,1662.8000000000002,6198.800000000001,585.3000000000001,601.5
2019-12-05,1301.1000000000004,1192.2000000000003,3187.0000000000005,413.00000000000006,437.40000000000003
2019-12-06,272.40000000000003,709.1999999999998,1126.6999999999998,98.39999999999999,84.10000000000002
2019-12-07,356.8,834.9999999999999,1381.3999999999999,161.50000000000003,132.60000000000002
2019-12-08,151.5,433.20000000000005,665.4000000000001,154.80000000000004,112.1
2019-12-09,359.6,821.4999999999999,1372.3,169.6,141.0
2019-12-10,226.00000000000003,716.5999999999999,1063.5,247.40728155339806,143.15
2019-12-11,534.1,1105.1999999999998,1923.9,229.57864077669902,148.89999999999998
2019-12-12,272.2,971.6,1389.1999999999998,222.02912621359224,104.45000000000002
2019-12-13,228.9,749.1999999999999,1100.2,214.47961165048542,115.0
2019-12-14,186.8,690.9,977.0,206.93009708737867,149.9
2019-12-15,110.2,475.2000000000001,644.2,199.38058252427183,110.0
2019-12-16,522.1999999999999,1148.6000000000001,1949.5000000000002,191.83106796116505,148.79999999999998
2019-12-17,589.2,1343.6999999999998,2247.2999999999997,184.28155339805826,233.4
2019-12-18,470.9,1073.8000000000002,1795.6999999999998,176.73203883495148,205.20000000000002
2019-12-19,163.5,578.9,829.8000000000001,224.4,172.7
2019-12-20,528.1999999999999,1088.6000000000001,1898.7,128.20000000000002,108.19999999999999
2019-12-21,57.70000000000001,508.6,597.2,115.80000000000001,70.80000000000001
2019-12-22,189.89999999999998,735.8000000000001,1027.3,154.10000000000002,112.3
2019-12-23,245.89999999999995,816.8000000000001,1193.8000000000002,206.70000000000002,142.4
2019-12-24,153.7,606.5000000000001,842.3999999999999,200.5,153.9
2019-12-25,480.80000000000007,822.4999999999999,1559.6000000000001,256.0,237.2
2019-12-26,177.89999999999995,650.5999999999999,923.5999999999999,200.4,184.0
2019-12-27,835.6999999999998,924.0999999999999,2205.7,320.1,345.2
2019-12-28,319.1,813.1,1302.7,333.59999999999997,359.90000000000003
2019-12-29,390.3,783.2000000000002,1382.3,400.29999999999995,406.99999999999994
2019-12-30,1042.6,1097.9,2696.6,508.5,496.8
2019-12-31,377.1,912.5999999999999,1490.3999999999994,568.3999999999999,545.6
2020-01-01,567.8999999999997,1095.2,1965.3999999999999,839.1999999999998,879.0000000000001
2020-01-02,95.90000000000002,554.6000000000001,702.0000000000001,201.19999999999993,163.79999999999998
2020-01-03,127.3,689.0,884.3000000000001,171.00000000000003,125.8
2020-01-04,298.20000000000005,983.4000000000001,1440.9,239.5,195.3
2020-01-05,160.9,732.4000000000001,979.4999999999999,141.2,122.00000000000001
2020-01-06,190.10000000000002,679.1,970.4,235.40000000000003,155.10000000000002
2020-01-07,259.3,777.7000000000002,1175.1000000000004,264.7,177.89999999999998
2020-01-08,400.1,966.3000000000001,1580.3999999999999,393.8,261.7
2020-01-09,161.3,599.0000000000001,846.3,150.80000000000004,91.8
2020-01-10,183.4,878.8000000000001,1160.7,209.40000000000003,154.3
2020-01-11,68.30000000000001,436.40000000000003,541.3999999999999,245.30000000000004,139.99999999999997
2020-01-12,105.69999999999999,535.4000000000001,696.8000000000001,109.8,97.39999999999998
2020-01-13,62.400000000000006,453.50000000000006,548.8,111.6,83.50000000000001
2020-01-14,82.40000000000002,459.20000000000005,585.6999999999998,135.0,89.19999999999999
2020-01-15,271.69999999999993,888.6,1305.3999999999999,122.50000000000001,107.7
2020-01-16,103.0,598.4999999999998,756.1999999999999,176.90000000000003,139.20000000000002
2020-01-17,246.0,846.4000000000001,1223.7,133.4,100.19999999999999
2020-01-18,324.1,1149.6,1646.6,225.10000000000002,190.50000000000003
2020-01-19,1032.1,1307.5,2890.0000000000005,350.49999999999994,315.7
2020-01-20,2556.2999999999997,2145.2000000000003,6065.099999999999,727.9999999999999,641.1999999999999
2020-01-21,3235.1000000000004,2290.2999999999997,7251.000000000001,794.8999999999999,732.6000000000001
2020-01-22,1995.8000000000002,1696.3000000000004,4756.600000000001,781.3,747.9000000000002
2020-01-23,716.0999999999999,1377.6999999999998,2476.1000000000004,524.0999999999999,458.69999999999993
2020-01-24,714.8999999999999,1370.4,2466.8,464.0999999999999,389.20000000000005
2020-01-25,180.09999999999997,877.0000000000002,1153.3,596.0999999999998,520.5999999999999
2020-01-26,102.6,578.9,736.2000000000002,411.1,310.70000000000005
2020-01-27,274.5,1030.1,1450.9999999999995,156.0,78.30000000000001
2020-01-28,330.8,875.6,1383.0000000000002,150.49999999999997,72.60000000000001
2020-01-29,339.7000000000001,895.1000000000001,1416.0,300.9,145.0
2020-01-30,245.90000000000003,788.3999999999999,1165.8000000000002,165.70000000000002,106.80000000000001
2020-01-31,214.70000000000002,639.6,968.6,89.60000000000001,68.3
2020-02-01,176.39999999999998,548.3,818.8000000000001,246.30000000000004,142.90000000000003
2020-02-02,130.4,564.6,764.2999999999998,253.6,160.70000000000002
2020-02-03,307.50000000000006,773.7,1245.5,324.8,163.0
2020-02-04,210.8,804.4999999999999,1127.5,289.29999999999995,140.59999999999997
2020-02-05,1256.1,1602.3,3528.3000000000006,655.3,374.00000000000006
2020-02-06,1238.7,1601.7999999999997,3501.2000000000003,673.1,405.8
2020-02-07,549.4000000000001,1063.8999999999999,1906.1000000000004,798.8999999999999,539.3
2020-02-08,170.50000000000003,618.3000000000001,879.9,420.19999999999993,179.89999999999998
2020-02-09,72.29999999999998,229.19999999999996,340.29999999999995,336.4,84.7
2020-02-10,209.99999999999997,511.59999999999985,833.3000000000001,332.70000000000005,105.19999999999999
2020-02-11,277.19999999999993,569.6,994.0999999999999,430.79999999999995,109.99999999999996
2020-02-12,330.7,789.6999999999999,1296.7,382.2,120.39999999999999
2020-02-13,196.79999999999998,721.3999999999999,1022.9000000000001,272.15,86.4
2020-02-14,359.90000000000003,794.8,1346.5000000000002,453.09999999999997,206.50000000000003
2020-02-15,55.5,247.99999999999994,332.9,202.60000000000002,63.39999999999998
2020-02-16,85.79999999999998,300.59999999999997,431.90000000000003,202.8,27.1
2020-02-17,233.89999999999998,505.50000000000006,863.7,405.49999999999994,120.29999999999998
2020-02-18,349.7,733.8,1270.5,485.623670212766,114.30000000000001
2020-02-19,371.9,841.2000000000003,1411.3,566.0712765957446,106.10000000000001
2020-02-20,144.9,571.1999999999999,793.3999999999999,556.7265957446808,97.5
2020-02-21,278.00000000000006,630.3000000000001,1056.4,547.3819148936169,137.70000000000002
2020-02-22,133.8,391.19999999999993,596.2,538.0372340425531,169.29999999999998
2020-02-23,79.19999999999999,461.5,583.1,528.6925531914894,85.7
2020-02-24,177.70000000000002,556.9,829.0000000000002,519.3478723404256,55.29999999999999
2020-02-25,251.1,663.0,1048.1,510.00319148936165,54.89999999999999
2020-02-26,259.9,804.1000000000001,1202.3,500.65851063829786,69.2
2020-02-27,161.69999999999996,820.1000000000003,1067.7,491.3138297872339,80.80000000000001
2020-02-28,171.89999999999998,772.3999999999996,1035.4,481.96914893617026,89.80000000000001
2020-02-29,115.20000000000003,357.9999999999999,534.6,472.6244680851064,140.0
2020-03-01,108.99999999999997,387.29999999999995,554.5,463.27978723404254,79.8
2020-03-02,154.3,688.2999999999997,925.1000000000003,453.9351063829787,77.20000000000002
2020-03-03,618.3000000000001,1178.0,2126.3,444.59042553191483,138.2
2020-03-04,319.2,1109.9,1599.2000000000003,435.245744680851,147.29999999999995
2020-03-05,59.60000000000001,538.4,630.1999999999999,345.6486702127659,158.29999999999998
2020-03-06,582.1,999.7,1891.5999999999997,579.3,183.0
2020-03-07,321.79999999999995,880.3000000000004,1373.8999999999999,657.1999999999998,247.6
2020-03-08,124.09999999999998,423.50000000000006,614.3,355.30000000000007,102.19999999999999
2020-03-09,323.80000000000007,670.9000000000003,1167.2999999999993,532.1999999999999,97.5
2020-03-10,232.79999999999995,491.80000000000007,848.8000000000001,256.9,43.8
2020-03-11,247.7,606.2,985.9000000000001,467.4,79.30000000000001
2020-03-12,272.49999999999994,529.4,947.2000000000002,666.9,122.84999999999997
2020-03-13,279.5,797.3,1225.7000000000003,743.2,138.0
2020-03-14,89.19999999999997,486.3999999999999,623.0000000000001,367.20000000000005,98.9
2020-03-15,48.400000000000006,432.9,507.49999999999994,259.50000000000006,69.99999999999999
2020-03-16,250.49999999999997,833.4999999999999,1217.6000000000001,528.1999999999999,149.7
2020-03-17,240.4,694.6999999999998,1063.3999999999999,651.7,143.60000000000002
2020-03-18,239.7,664.9999999999999,1032.8,588.9000000000001,150.7
2020-03-19,65.50000000000001,565.4,665.7,392.00000000000006,210.60000000000002
2020-03-20,41.6,358.3,421.8,375.59999999999997,101.8
2020-03-21,31.899999999999995,358.39999999999986,407.6999999999999,439.9000000000001,133.20000000000002
2020-03-22,40.400000000000006,496.49999999999994,558.5,440.1,186.9
2020-03-23,124.79999999999997,880.6000000000001,1072.2,652.0999999999999,234.6
2020-03-24,89.29999999999997,766.5999999999999,903.8999999999999,616.6,268.5
2020-03-25,594.6999999999999,1168.3000000000002,2080.1000000000004,849.8999999999999,452.8999999999999
2020-03-26,64.1,691.1999999999999,789.4999999999999,914.5,526.5000000000001
2020-03-27,28.8,439.69999999999993,483.7999999999999,968.0,525.9
2020-03-28,7.3,243.80000000000007,255.00000000000006,578.5999999999999,258.8
2020-03-29,6.3,170.0,179.8,375.40000000000003,98.60000000000001
2020-03-30,24.3,294.5,331.7000000000001,332.6,87.49999999999999
2020-03-31,22.8,388.1,423.1,409.5,149.79999999999998
2020-04-01,246.90000000000003,747.5000000000001,1126.0,515.4,190.79999999999998
2020-04-02,110.3,514.0,683.3,440.8,123.49999999999999
2020-04-03,135.40000000000003,702.1999999999999,909.9000000000001,520.0,180.8
2020-04-04,79.7,531.6,653.7999999999998,415.90000000000003,210.1
2020-04-05,22.7,334.6,369.7,417.3000000000001,210.1
2020-04-06,77.30000000000001,561.4000000000001,679.3,424.9999999999999,148.1
2020-04-07,473.59999999999997,1229.8,1955.7999999999997,703.7999999999998,341.9
2020-04-08,128.89999999999998,1020.2,1217.8,1140.1999999999998,778.1
2020-04-09,230.79999999999993,962.2999999999998,1316.6999999999998,1279.3999999999999,876.7000000000003
2020-04-10,58.599999999999994,749.5,839.1999999999999,1005.5,606.4999999999999
2020-04-11,122.80000000000001,920.1999999999999,1108.5,731.5,408.20000000000016
2020-04-12,24.099999999999998,455.4,492.69999999999993,654.9999999999999,335.6
2020-04-13,4.599999999999999,76.7,84.1,400.8,125.79999999999998
2020-04-14,15.7,263.9,288.2,372.20000000000005,133.0
2020-04-15,102.6,731.5999999999999,888.9,723.6999999999999,345.79999999999995
2020-04-16,145.29999999999998,888.3000000000001,1111.2999999999997,1181.5,695.3000000000001
2020-04-17,10.800000000000002,238.59999999999997,255.29999999999995,501.9,177.60000000000002
2020-04-18,21.9,352.9,386.6999999999999,557.8000000000002,224.0
2020-04-19,7.699999999999999,213.70000000000002,225.89999999999998,476.60000000000014,198.0
2020-04-20,30.5,305.40000000000003,352.50000000000006,647.9,186.0
2020-04-21,19.0,318.6000000000001,347.6,793.9000000000001,207.9
2020-04-22,45.9,418.8,489.3,724.3999999999999,277.6
2020-04-23,39.699999999999996,520.3000000000001,581.2,784.2000000000002,380.9
2020-04-24,40.3,493.4000000000001,555.4,761.5500000000001,377.8000000000001
2020-04-25,5.800000000000001,209.9,218.9,376.5566954643628,193.8
2020-04-26,20.2,385.00000000000006,416.1,347.70453563714904,223.8
2020-04-27,136.0,600.7,809.7,336.5079913606911,291.2
2020-04-28,11.299999999999999,311.30000000000007,328.90000000000003,325.31144708423335,93.59999999999998
2020-04-29,85.6,346.4000000000001,477.79999999999995,314.11490280777537,119.69999999999999
2020-04-30,55.699999999999996,290.3,375.59999999999997,302.9183585313175,76.20000000000002
2020-05-01,105.20000000000003,350.3,511.80000000000007,291.7218142548596,97.9
2020-05-02,35.29999999999999,305.70000000000005,359.99999999999994,280.5252699784017,91.4
2020-05-03,17.2,363.1000000000001,389.7999999999999,269.3287257019438,145.0
2020-05-04,34.19999999999999,406.5,459.40000000000003,258.13218142548595,159.2
2020-05-05,20.8,281.5,313.99999999999994,246.93563714902808,109.5
2020-05-06,36.19999999999999,402.99999999999994,458.8999999999999,235.73909287257018,189.19999999999996
2020-05-07,113.19999999999999,701.6000000000001,875.9,224.54254859611228,286.29999999999995
2020-05-08,28.9,707.2,751.7000000000002,213.3460043196544,304.70000000000005
2020-05-09,44.8,764.9,833.7,202.14946004319654,520.4999999999999
2020-05-10,8.0,209.2000000000001,222.00000000000009,190.95291576673864,263.6000000000001
2020-05-11,35.3,188.0,242.5,179.75637149028077,79.00000000000001
2020-05-12,76.9,391.20000000000016,509.9,168.55982721382287,101.30000000000001
2020-05-13,30.39999999999999,238.20000000000005,284.59999999999997,157.363282937365,91.0
2020-05-14,37.300000000000004,241.19999999999996,297.50000000000006,206.28293736501084,76.2
2020-05-15,129.79999999999998,545.4,744.0,438.8,146.4
2020-05-16,83.4,475.5,603.0000000000001,315.50000000000006,113.5
2020-05-17,60.199999999999996,403.7999999999999,495.9,396.1999999999999,146.45000000000002
2020-05-18,110.1,421.20000000000005,589.6999999999999,581.3999999999999,156.25
2020-05-19,114.80000000000001,506.2,682.2,525.8,190.6
2020-05-20,95.1,513.6000000000001,659.3,437.49999999999994,202.1
2020-05-21,81.19999999999999,551.0999999999999,675.6000000000001,584.5000000000001,301.1
2020-05-22,94.2,332.5,476.80000000000007,1009.7,265.4
2020-05-23,45.599999999999994,171.20000000000002,240.29999999999995,690.7999999999998,344.9
2020-05-24,33.8,267.0,318.40000000000003,446.8,221.80000000000004
2020-05-25,35.6,437.50000000000006,491.1,450.4,356.1
2020-05-26,73.6,521.8999999999999,634.3000000000001,471.79999999999984,245.90000000000003
2020-05-27,57.79999999999999,601.1000000000001,689.4000000000002,448.79999999999995,247.29999999999998
2020-05-28,15.2,265.09999999999997,287.99999999999994,409.5,184.8
2020-05-29,51.3,445.0,523.7,503.7,199.20000000000002
2020-05-30,35.5,345.1,399.5000000000001,470.4000000000001,248.89999999999998
2020-05-31,19.099999999999994,300.8,329.19999999999993,409.70000000000005,206.29999999999998
2020-06-01,21.299999999999997,357.99999999999994,390.6,460.2000000000001,201.9
2020-06-02,44.79999999999999,398.4,466.79999999999995,526.8000000000001,234.1
2020-06-03,79.09999999999998,604.1999999999999,725.0000000000001,549.9,326.3
2020-06-04,40.00000000000001,281.20000000000005,342.1000000000001,324.99999999999994,129.0
2020-06-05,85.89999999999999,356.80000000000007,488.3,370.7,96.70000000000002
2020-06-06,108.0,431.90000000000003,597.7999999999998,349.0,119.7
2020-06-07,52.899999999999984,327.7999999999999,408.69999999999993,211.80000000000004,139.60000000000002
2020-06-08,28.800000000000004,255.3,299.40000000000003,327.0,178.1
2020-06-09,51.300000000000004,418.3,496.6,383.30000000000007,200.70000000000002
2020-06-10,99.10000000000001,509.30000000000007,661.3000000000001,439.09999999999997,232.55531914893612
2020-06-11,33.599999999999994,392.9,443.9999999999999,385.8,197.0553191489362
2020-06-12,33.7,504.00000000000006,555.4000000000001,594.6999999999999,291.8893617021277
2020-06-13,35.800000000000004,503.6000000000001,558.3,369.0,229.59999999999994
2020-06-14,33.59999999999999,364.40000000000003,415.9,351.90000000000003,300.49999999999994
2020-06-15,131.49999999999997,605.4000000000001,807.0999999999999,365.90000000000003,203.99999999999997
2020-06-16,67.2,424.49999999999994,527.5,336.90000000000003,209.4
2020-06-17,171.9,765.0999999999999,1028.4,473.09999999999997,235.10000000000002
2020-06-18,126.39999999999999,492.49999999999994,685.9000000000002,254.70000000000005,201.7714285714286
2020-06-19,139.0,402.00000000000006,615.0999999999999,373.09999999999997,157.5285714285714
2020-06-20,72.30000000000003,286.1,396.80000000000007,288.99999999999994,153.9
2020-06-21,47.1,180.0,251.99999999999997,280.70000000000005,174.1
2020-06-22,141.5,354.9,572.2,529.6999999999999,224.20000000000002
2020-06-23,54.60000000000001,435.69999999999993,519.1999999999999,486.1,258.4
2020-06-24,93.70000000000002,794.6999999999999,938.2,686.2999999999998,414.4
2020-06-25,63.599999999999994,728.1999999999999,825.1999999999999,706.1999999999999,435.6
2020-06-26,98.69999999999999,668.1999999999998,819.2000000000002,547.9,538.0675675675675
2020-06-27,48.400000000000006,125.10000000000001,199.89999999999998,320.15,239.43243243243242
2020-06-28,53.0,118.60000000000001,199.8,303.99999999999994,111.8
2020-06-29,147.49999999999997,223.00000000000006,449.5,491.3,133.0
2020-06-30,220.7,339.9,678.5000000000001,353.4,120.34999999999998
2020-07-01,218.30000000000004,339.29999999999995,674.3999999999999,495.40000000000003,146.80000000000004
2020-07-02,225.60000000000002,509.4,855.2,423.2,166.6
2020-07-03,194.70000000000005,369.79999999999995,668.2,464.3,151.0
2020-07-04,115.5,229.09999999999997,406.00000000000006,234.9,144.29999999999998
2020-07-05,48.99999999999999,161.2,236.4,320.0,132.20000000000002
2020-07-06,122.40000000000002,363.30000000000007,551.3000000000002,445.24999999999994,183.3
2020-07-07,243.0,615.9999999999998,989.1000000000001,567.0000000000001,204.3
2020-07-08,361.69999999999993,497.80000000000007,1052.8,345.50000000000006,126.60000000000001
2020-07-09,305.59999999999997,368.99999999999994,837.8,328.09999999999997,142.9
2020-07-10,111.10000000000001,341.0,512.2,233.3,119.59999999999998
2020-07-11,96.40000000000002,370.09999999999997,516.9000000000001,294.6,164.0
2020-07-12,184.89999999999995,538.7,821.6000000000003,401.29999999999995,288.9
2020-07-13,222.89999999999998,591.9,933.4999999999999,505.5,173.09999999999997
2020-07-14,110.6,349.8,519.8,278.1,168.3
2020-07-15,176.4,461.8000000000001,732.1000000000003,370.09999999999997,152.79999999999998
2020-07-16,97.09999999999998,344.6,493.0000000000001,276.2,153.39999999999998
2020-07-17,223.9,552.1000000000004,895.3999999999996,555.5999999999999,247.7
2020-07-18,136.3,356.00000000000006,565.5999999999999,369.00000000000006,169.70000000000002
2020-07-19,53.400000000000006,254.7999999999999,336.2999999999999,236.49999999999997,143.20000000000002
2020-07-20,85.19999999999997,334.79999999999995,465.40000000000015,323.2,145.39999999999998
2020-07-21,75.09999999999998,394.5,509.50000000000006,371.2000000000001,184.70000000000002
2020-07-22,109.60000000000001,498.6,666.8000000000001,520.3000000000001,209.99999999999997
2020-07-23,184.20000000000005,591.8999999999996,874.4999999999998,615.8,210.40000000000003
2020-07-24,219.79999999999998,495.7,832.4999999999997,428.40000000000015,175.50000000000003
2020-07-25,131.7,354.4,556.0999999999999,225.2,147.0
2020-07-26,104.5,280.3000000000001,440.4,300.50000000000006,138.9
2020-07-27,121.3,311.2,496.99999999999994,370.2,175.79999999999998
2020-07-28,176.8,359.69999999999993,630.3999999999997,395.3,146.3
2020-07-29,227.79999999999993,574.1,923.4000000000002,491.99999999999994,189.79999999999998
2020-07-30,150.10000000000002,680.6,910.9000000000002,475.4000000000001,216.1
2020-07-31,138.7,995.7,1207.9,881.0,432.45000000000005
2020-08-01,122.1,358.20000000000005,545.6,358.79999999999995,178.89999999999998
2020-08-02,103.89999999999999,327.6,487.00000000000006,290.3,145.9
2020-08-03,76.89999999999999,352.70000000000005,470.49999999999994,318.45000000000005,139.70000000000002
2020-08-04,191.00000000000003,616.9,909.5000000000001,490.70000000000005,190.8
2020-08-05,145.29999999999998,404.0999999999999,627.1999999999999,480.0499999999999,139.0
2020-08-06,142.90000000000003,590.8000000000001,809.8000000000001,414.65000000000003,186.70000000000002
2020-08-07,389.09999999999997,1491.7,2088.1,928.8,443.09999999999997
2020-08-08,138.99999999999997,1017.3000000000003,1230.6,833.8999999999999,533.0
2020-08-09,31.400000000000006,290.3999999999999,339.6,688.4,520.1999999999998
2020-08-10,59.99999999999999,672.9999999999999,765.6000000000001,830.4000000000001,630.4
2020-08-11,68.8,1056.0000000000002,1161.7000000000003,1050.3,913.4000000000003
2020-08-12,62.2,1011.8000000000002,1107.3000000000002,1256.3999999999996,1168.7
2020-08-13,49.9,452.1,528.3000000000001,709.7999999999998,662.0000000000001
2020-08-14,106.10000000000001,413.0,575.4,423.8,342.1
2020-08-15,93.50000000000001,545.4,688.0999999999999,575.5333333333335,446.7000000000001
2020-08-16,47.60000000000001,554.0,627.0999999999999,500.8166666666667,567.3
2020-08-17,121.0,615.5999999999999,801.2000000000002,396.09999999999997,209.00000000000003
2020-08-18,167.1,470.90000000000003,727.5000000000001,441.2,163.80000000000004
2020-08-19,81.10000000000001,470.6,594.5,320.1,180.20000000000002
2020-08-20,102.30000000000004,479.90000000000003,636.3,580.8,218.20000000000002
2020-08-21,83.5,293.00000000000006,421.4,546.8499999999999,211.29999999999998
2020-08-22,95.69999999999999,348.3,494.80000000000007,377.2,173.80000000000004
2020-08-23,56.4,258.1,344.50000000000006,254.79999999999995,140.70000000000002
2020-08-24,163.90000000000003,514.1000000000001,765.8000000000001,378.00000000000006,156.0
2020-08-25,68.89999999999999,266.40000000000003,371.9,365.90000000000003,212.70000000000002
2020-08-26,121.79999999999998,488.5,675.2,383.5,159.39999999999998
2020-08-27,134.8,571.6,778.2000000000002,481.59999999999997,179.70000000000002
2020-08-28,146.99999999999997,459.00000000000006,684.5000000000002,264.20000000000005,115.29999999999998
2020-08-29,33.5,257.8,309.19999999999993,218.6,117.89999999999999
2020-08-30,44.9,241.20000000000002,310.20000000000005,303.7,142.79999999999998
2020-08-31,310.9,720.1999999999999,1196.6000000000001,305.40000000000003,187.10000000000002
2020-09-01,695.4999999999999,929.6999999999999,1996.4999999999998,486.59999999999997,313.19999999999993
2020-09-02,170.39999999999998,752.8999999999999,1014.1,562.4999999999999,233.19999999999996
2020-09-03,193.00000000000003,511.1,806.8000000000001,416.9,187.2
2020-09-04,260.5,625.0999999999999,1025.1000000000001,502.7,189.3
2020-09-05,188.00000000000003,631.8,920.1999999999999,377.0,202.5
2020-09-06,118.29999999999998,622.9,804.0999999999999,339.0,214.99999999999997
2020-09-07,333.9000000000001,653.5999999999999,1165.7,485.29999999999995,209.10000000000002
2020-09-08,253.69999999999996,538.7,927.5999999999999,405.9,188.7
2020-09-09,187.10000000000002,525.4,812.4000000000002,398.85,191.29999999999993
2020-09-10,109.80000000000001,681.9000000000001,849.9,393.6,231.59999999999997
2020-09-11,432.19999999999993,943.1999999999999,1605.6000000000001,594.4,258.7
2020-09-12,131.9,482.0,684.3999999999999,336.1,173.1
2020-09-13,73.89999999999999,513.9,627.1999999999999,256.0,205.99999999999997
2020-09-14,609.1999999999999,1177.7,2112.3,684.2,432.4
2020-09-15,266.50000000000006,1510.7,1919.7000000000003,1204.2000000000003,1013.6999999999997
2020-09-16,27.4,548.4000000000002,590.9,603.9,429.2000000000001
2020-09-17,25.499999999999996,319.7,358.99999999999994,466.25000000000006,181.29999999999998
2020-09-18,57.199999999999996,455.1,542.9,494.4999999999999,188.43105590062115
2020-09-19,22.30000000000001,386.9000000000001,420.6,504.90000000000003,207.95031055900617
2020-09-20,11.799999999999995,365.0,383.40000000000003,482.60000000000014,207.23478260869564
2020-09-21,335.1,1078.1,1592.1999999999998,634.5,206.51925465838505
