MeasurementDateGMT,Kingston Upon Thames - Kingston Vale: Nitric Oxide (ug/m3),Kingston Upon Thames - Kingston Vale: Nitrogen Dioxide (ug/m3),Kingston Upon Thames - Kingston Vale: Oxides of Nitrogen (ug/m3),Kingston Upon Thames - Kingston Vale: PM10 Particulate (ug/m3)
2020-06-04,84.0,234.19999999999996,362.7,235.0
2020-06-05,92.0,222.4,363.50000000000006,199.0
2020-06-06,107.69999999999999,241.3,405.99999999999994,227.0
2020-06-07,124.19999999999999,267.59999999999997,457.70000000000005,223.0
2020-06-08,115.2,356.70000000000005,533.4,324.0
2020-06-09,263.4000000000001,599.5,1003.2000000000002,373.0
2020-06-10,310.4,621.9,1097.5,467.0
2020-06-11,221.1,600.2,938.9999999999998,529.0
2020-06-12,292.9,734.5,1183.5,707.0
2020-06-13,255.29999999999995,620.7999999999998,1012.5999999999999,398.0
2020-06-14,188.1,481.00000000000006,769.3999999999999,367.0
2020-06-15,316.0,534.3,1018.6999999999999,326.0
2020-06-16,300.30000000000007,609.9,1070.8,366.0
2020-06-17,317.29999999999995,785.6999999999999,1272.1000000000001,341.0
2020-06-18,189.00000000000006,479.0,768.8,274.0
2020-06-19,168.85000000000002,327.45000000000005,586.0999999999998,339.0
2020-06-20,203.7,446.2,757.7,324.0
2020-06-21,76.19999999999999,204.79999999999998,321.70000000000005,309.0
2020-06-22,202.5,370.59999999999997,680.9999999999999,447.0
2020-06-23,328.79999999999995,792.2000000000002,1296.6000000000001,572.0
2020-06-24,209.7,1054.5,1375.7999999999997,703.0
2020-06-25,191.6,1129.3,1422.8999999999994,731.0
2020-06-26,176.9,667.6000000000003,939.0,521.0
2020-06-27,119.89999999999998,242.2,425.8,379.0
2020-06-28,85.0,165.7,296.2,315.0
2020-06-29,89.19999999999997,160.70000000000002,297.59999999999997,311.0
2020-06-30,209.00000000000003,304.5,624.8,300.0
2020-07-01,170.3,265.90000000000003,526.8,259.0
2020-07-02,162.7,310.7,559.7,240.0
2020-07-03,152.9,247.39999999999995,481.9999999999999,394.0
2020-07-04,131.29999999999998,199.0,400.20000000000005,296.0
2020-07-05,43.2,86.99999999999999,153.20000000000002,317.0
2020-07-06,107.69999999999999,258.9,424.0,320.0
2020-07-07,226.5,480.8999999999999,828.3000000000001,349.0
2020-07-08,226.0,293.5,639.9000000000002,287.0
2020-07-09,205.9,264.40000000000003,579.7,291.0
2020-07-10,140.5,296.59999999999997,511.9,220.0
2020-07-11,228.29999999999998,401.90000000000003,751.9000000000001,232.0
2020-07-12,270.3,482.3,896.5999999999999,318.0
2020-07-13,194.5,441.70000000000016,740.0000000000001,247.0
2020-07-14,100.19999999999999,260.09999999999997,413.4,243.0
2020-07-15,153.0,338.9,573.3999999999999,216.0
2020-07-16,130.8,305.59999999999997,506.50000000000006,225.0
2020-07-17,215.25000000000003,387.59999999999997,718.1,322.5
2020-07-18,138.6,268.79999999999995,481.0,408.0
2020-07-19,122.29999999999998,316.4,503.9,231.0
2020-07-20,210.39999999999998,408.0,730.3000000000001,293.0
2020-07-21,377.69999999999993,657.9,1237.0,375.0
2020-07-22,266.7,599.6,1008.7000000000002,382.0
2020-07-23,213.40000000000003,490.59999999999997,818.1,448.0
2020-07-24,185.29999999999998,314.80000000000007,598.8999999999999,324.0
2020-07-25,154.9,276.5,514.4,283.0
2020-07-26,120.39999999999999,176.8,361.40000000000003,271.45454545454544
2020-07-27,228.29999999999998,336.59999999999997,686.8,269.45454545454544
2020-07-28,136.0,256.4,464.8,221.0909090909091
2020-07-29,278.9,482.8,910.5999999999999,301.0
2020-07-30,429.0999999999999,881.5000000000001,1539.4999999999998,373.0
2020-07-31,279.3,842.7,1270.7,698.0
2020-08-01,91.00000000000001,179.20000000000002,318.59999999999997,339.0
2020-08-02,77.10000000000002,183.4,301.79999999999995,276.0
2020-08-03,134.89999999999998,322.2,529.5,260.0
2020-08-04,332.3,421.1000000000001,930.5,364.0
2020-08-05,169.3,287.50000000000006,547.0000000000001,338.0
2020-08-06,331.3999999999999,615.0,1122.8999999999999,321.0
2020-08-07,404.3,1209.2999999999997,1829.4,607.0
2020-08-08,150.30000000000004,888.8000000000001,1119.0,780.0
2020-08-09,53.7,525.4,608.1,796.5
2020-08-10,165.04999999999998,859.2500000000001,1112.25,702.5
2020-08-11,221.2,1289.8,1629.0000000000002,967.0
2020-08-12,147.19999999999996,998.3000000000001,1223.9999999999998,1052.0
2020-08-13,118.6,627.7,809.4000000000002,826.0
2020-08-14,88.6,420.49999999999994,555.9000000000001,425.0
2020-08-15,144.7,446.5,668.1999999999999,505.0
2020-08-16,219.7,515.9,852.1999999999999,794.377358490566
2020-08-17,260.5,521.4,920.4999999999999,531.3962264150944
2020-08-18,207.9,368.0,686.8000000000001,325.2264150943396
2020-08-19,418.2,594.4,1235.4,307.0
2020-08-20,263.79999999999995,513.0,917.3000000000001,815.0
2020-08-21,112.30000000000003,208.1,380.1999999999999,731.0
2020-08-22,103.70000000000003,184.89999999999998,343.7,499.0
2020-08-23,69.39999999999999,138.8,245.00000000000003,323.0
2020-08-24,176.49999999999997,341.95000000000005,612.05,320.0
2020-08-25,148.20000000000005,248.9,476.19999999999993,381.0
2020-08-26,134.0,280.59999999999997,486.00000000000006,334.0
2020-08-27,417.90000000000003,685.2,1325.9999999999998,490.0
2020-08-28,155.79999999999998,307.20000000000005,545.8999999999999,256.0
2020-08-29,79.3,180.50000000000006,301.90000000000003,385.0
2020-08-30,69.6,223.49999999999994,330.5,412.0
2020-08-31,355.8,564.9,1110.3,315.0
2020-09-01,794.6,876.2000000000002,2094.3999999999996,451.0
2020-09-02,594.4,638.3999999999999,1550.0000000000005,465.0
2020-09-03,175.50000000000003,312.8,581.6999999999998,368.0
2020-09-04,212.20000000000002,374.99999999999994,700.7,500.0
2020-09-05,285.2,454.0,891.0,399.0
2020-09-06,316.70000000000005,529.3,1015.0,363.0
2020-09-07,508.4,398.20000000000005,1177.8999999999999,575.0
2020-09-08,216.99999999999994,320.8,653.75,256.5
2020-09-09,201.39999999999998,423.59999999999997,731.8,270.0
2020-09-10,484.5000000000001,752.0,1494.6999999999998,406.0
2020-09-11,621.9,606.8,1560.7000000000003,378.0
2020-09-12,158.00000000000003,328.4,570.8000000000001,382.0
2020-09-13,225.60000000000002,451.1,797.0999999999999,401.0
2020-09-14,840.7,1217.6999999999998,2506.8,670.0
2020-09-15,454.59999999999997,1389.5999999999997,2086.7,1208.0
2020-09-16,228.79999999999998,842.8000000000001,1193.5999999999997,730.0
2020-09-17,265.19999999999993,590.7,997.7,671.0
2020-09-18,318.79999999999995,737.6,1227.0000000000002,620.0
2020-09-19,158.1,620.6000000000001,863.3,713.0
2020-09-20,135.9,673.0999999999999,881.5999999999999,736.0
2020-09-21,429.20000000000005,1068.3,1726.4999999999998,811.0
2020-09-22,623.1,719.3000000000002,1674.7000000000003,614.0
2020-09-23,197.19999999999996,418.59999999999985,721.5,354.0
2020-09-24,392.0,654.8,1255.9,317.0
2020-09-25,119.05000000000001,317.25,499.55,228.63157894736838
2020-09-26,73.29999999999998,219.60000000000002,332.1,230.6842105263158
2020-09-27,60.2,210.10000000000002,302.00000000000006,268.57894736842104
2020-09-28,322.40000000000003,571.6,1066.1,376.10526315789474
2020-09-29,435.3,641.9,1308.8999999999999,347.0
2020-09-30,475.69999999999993,637.1999999999999,1366.7,408.0
2020-10-01,381.2,607.4,1191.2999999999997,308.0
2020-10-02,364.40000000000003,719.7,1278.6,376.0
2020-10-03,248.4,560.7,941.7000000000002,277.0
2020-10-04,146.10000000000002,298.50000000000006,522.8000000000001,187.0
2020-10-05,265.79999999999995,409.75000000000006,817.3500000000001,374.0
2020-10-06,169.10000000000002,273.70000000000005,533.1999999999999,335.0
2020-10-07,217.10000000000005,421.20000000000005,754.3,318.0
2020-10-08,239.59999999999997,365.69999999999993,732.6,306.0
2020-10-09,743.2500000000001,615.35,1755.2499999999998,304.0
2020-10-10,207.7,450.5,768.7999999999998,236.0
2020-10-11,404.1,487.80000000000007,1107.5,246.0
2020-10-12,788.1999999999999,715.8,1924.1999999999998,383.0
2020-10-13,294.3,609.9000000000001,1060.9999999999998,321.0
2020-10-14,292.70000000000005,637.8999999999999,1086.7,381.0
2020-10-15,221.79999999999998,538.5999999999999,878.8999999999999,276.0
2020-10-16,1634.8000000000004,1050.8,3557.0999999999995,441.0
2020-10-17,246.1,588.0,965.4000000000001,371.0
2020-10-18,611.5,686.0,1623.9,493.0
2020-10-19,678.9000000000001,712.4499999999999,1753.3000000000002,485.5
2020-10-20,299.5,576.2,1035.6,665.0
2020-10-21,383.90000000000003,666.6999999999999,1255.4000000000003,358.0
2020-10-22,397.20000000000005,575.5,1184.6,473.0
2020-10-23,374.0,636.1000000000001,1209.2999999999997,392.0
2020-10-24,157.40000000000006,368.1000000000001,609.2,414.0
2020-10-25,214.7,558.9,888.0,313.0
2020-10-26,241.29999999999998,559.0999999999999,929.3999999999997,361.0
2020-10-27,398.59999999999997,635.4999999999999,1246.3,393.0
2020-10-28,284.69999999999993,508.7999999999999,945.2999999999998,390.0
2020-10-29,224.7,443.3,787.7,523.0
2020-10-30,214.10000000000002,391.79999999999995,719.7000000000002,475.0
2020-10-31,172.5,397.29999999999995,662.3,509.0
2020-11-01,92.19999999999999,240.10000000000002,381.5,596.0
2020-11-02,132.45000000000002,275.95,479.00000000000006,376.5
2020-11-03,249.00000000000006,688.4000000000001,1069.9,288.0
2020-11-04,2208.9,1153.5,4540.5,594.0
2020-11-05,2501.7999999999997,979.2,4814.8,889.0
2020-11-06,1646.9999999999995,1358.1000000000001,3883.4,1045.0
2020-11-07,1328.8999999999996,1125.4999999999998,3163.0,913.0
2020-11-08,1006.4999999999999,847.3999999999999,2390.2999999999993,914.0
2020-11-09,1188.5999999999997,833.8999999999999,2657.1,493.0
2020-11-10,978.7000000000002,905.7,2406.4999999999995,414.0
2020-11-11,650.8000000000002,766.2,1764.3,359.0
2020-11-12,262.6,566.6,969.2999999999998,362.0
2020-11-13,419.6,801.6999999999999,1445.2,393.0
2020-11-14,190.5,441.4000000000001,733.6000000000001,397.0
2020-11-15,133.2,277.90000000000003,482.00000000000006,260.0
2020-11-16,203.5,390.4000000000001,702.5000000000001,327.0
2020-11-17,224.19999999999996,415.50000000000006,759.4999999999999,414.0
2020-11-18,255.2,399.99999999999994,791.3000000000001,404.0
2020-11-19,495.0999999999999,630.2,1389.8000000000002,278.0
2020-11-20,959.3000000000001,872.1000000000001,2343.5,326.0
2020-11-21,164.9,349.2,602.3000000000001,255.0
2020-11-22,607.6,704.0000000000001,1635.3999999999999,299.0
2020-11-23,1473.7500000000002,1121.0,3380.999999999999,528.0
2020-11-24,461.3,792.1000000000001,1499.4,352.0
2020-11-25,436.99999999999994,734.5,1404.3,466.0
2020-11-26,1624.0000000000002,1285.95,3775.7000000000003,524.5
2020-11-27,2582.9999999999995,1267.1,5227.6,643.0
2020-11-28,783.1999999999999,1225.1999999999998,2425.7000000000003,938.0
2020-11-29,376.69999999999993,1157.3,1734.8999999999999,673.0
2020-11-30,329.79999999999995,548.9,1054.6000000000001,389.0
2020-12-01,445.49999999999994,806.6999999999998,1489.4000000000003,292.0
2020-12-02,1068.1000000000001,1125.05,2762.6499999999996,516.0
2020-12-03,933.5,1183.3,2615.0,251.0
2020-12-04,372.5,796.0,1367.2,269.0
2020-12-05,428.20000000000005,886.0,1542.4999999999995,345.0
2020-12-06,363.1,893.4999999999999,1450.2000000000003,381.0
2020-12-07,895.3000000000002,1184.9999999999998,2557.7,447.0
2020-12-08,1643.7,1173.6,3694.0999999999995,513.0
2020-12-09,647.2,943.1999999999999,1935.9,403.0
2020-12-10,577.2,767.4,1652.2999999999997,444.0
2020-12-11,1210.8,1094.3,2951.0999999999995,423.0
2020-12-12,242.60000000000002,598.5,971.1,376.0
2020-12-13,430.20000000000005,731.4999999999999,1390.8,259.0
2020-12-14,400.6,775.7,1389.6,408.0
2020-12-15,927.3,1205.5,2627.2,413.0
2020-12-16,486.54999999999995,818.8500000000001,1565.2000000000003,352.0
2020-12-17,345.3999999999999,667.8000000000001,1197.5,343.0
2020-12-18,294.29999999999995,497.50000000000006,949.1,325.0
2020-12-19,270.2,566.5,980.8999999999999,346.0
2020-12-20,265.40000000000003,651.4999999999998,1058.3,256.0
2020-12-21,241.1,460.1000000000001,829.5999999999999,199.0
2020-12-22,733.3000000000001,813.9,1938.3999999999999,283.0
2020-12-23,461.1000000000001,741.3000000000001,1448.4,250.0
2020-12-24,103.4,314.0,472.7,156.0
2020-12-25,197.90000000000003,544.0000000000001,847.4000000000001,252.0
2020-12-26,96.9,249.7,398.60000000000014,123.0
2020-12-27,274.1,543.0999999999999,963.2,223.0
2020-12-28,496.29999999999995,827.4000000000001,1588.3999999999999,305.0
2020-12-29,197.20000000000005,536.7,838.8000000000002,314.0
2020-12-30,1127.6,920.4999999999998,2649.7999999999997,389.0
2020-12-31,625.8000000000001,726.9,1686.4999999999998,469.0
2021-01-01,278.69999999999993,633.3,1061.3,583.0
2021-01-02,387.2,625.2,1218.4,219.0
2021-01-03,201.20000000000002,507.40000000000003,815.6999999999999,224.0
2021-01-04,173.2,425.5,691.05,175.0
2021-01-05,119.30000000000001,365.69999999999993,548.4,196.0
2021-01-06,409.30000000000007,656.0,1283.3999999999999,228.0
2021-01-07,409.6,839.3999999999999,1467.5000000000002,487.0
2021-01-08,896.5,1062.5,2436.9999999999995,493.0
2021-01-09,656.5,984.4999999999999,1990.5,441.0
2021-01-10,227.9,586.5999999999999,935.7,360.0
2021-01-11,133.89999999999998,334.4000000000001,539.5999999999999,191.0
2021-01-12,432.9,638.5000000000001,1302.3,190.0
2021-01-13,703.3000000000001,772.4000000000001,1850.8999999999999,348.0
2021-01-14,359.4,831.0999999999999,1382.3000000000002,184.0
2021-01-15,1313.5,928.1,2941.7,496.0
2021-01-16,294.3,615.6,1066.8,259.0
2021-01-17,251.6,533.5,919.1999999999999,315.0
2021-01-18,291.1,597.8,1044.6000000000001,267.0
2021-01-19,122.39999999999999,246.29999999999995,434.1,191.0
2021-01-20,146.20000000000002,291.8,516.3000000000001,293.0
2021-01-21,201.70000000000007,479.8999999999999,789.1000000000001,283.0
2021-01-22,485.0,773.1999999999999,1516.8000000000002,335.0
2021-01-23,583.0,792.4000000000001,1686.4999999999998,267.0
2021-01-24,359.7,902.9000000000001,1454.5000000000002,312.0
2021-01-25,484.6,898.9000000000002,1642.1,339.0
2021-01-26,1283.85,1031.85,3000.0499999999997,289.5
2021-01-27,506.20000000000005,749.4,1526.0,317.0
2021-01-28,179.89999999999998,400.1,676.4000000000001,240.0
2021-01-29,233.70000000000002,438.8,796.8000000000001,330.0
2021-01-30,265.09999999999997,535.0,941.8000000000001,250.0
2021-01-31,333.69999999999993,711.2000000000002,1222.8999999999999,339.0
2021-02-01,293.50000000000006,678.6000000000001,1128.8999999999996,398.0
2021-02-02,288.3,447.0,888.8000000000001,491.0
2021-02-03,471.3,759.1000000000001,1482.1,377.0
2021-02-04,971.8,1051.2,2540.7000000000003,322.0
2021-02-05,551.9999999999999,862.3000000000001,1708.1000000000004,301.0
2021-02-06,425.9,649.1,1302.4,303.0
2021-02-07,149.3,210.79999999999998,439.4,324.0
2021-02-08,247.30000000000004,459.9000000000001,838.8000000000001,249.0
2021-02-09,390.2,718.6999999999998,1317.0999999999997,246.0
2021-02-10,375.7999999999999,735.8000000000002,1312.1000000000004,282.0
2021-02-11,406.09999999999997,749.9,1373.0999999999997,425.0
2021-02-12,359.8,578.0000000000001,1129.3000000000004,471.0
2021-02-13,275.00000000000006,462.5,883.8,471.0
2021-02-14,181.9,378.2,657.0,463.0
2021-02-15,345.59999999999997,617.1999999999998,1146.6,314.0
2021-02-16,287.30000000000007,433.4,874.1999999999998,385.0
2021-02-17,261.20000000000005,306.40000000000003,707.1000000000001,401.0
2021-02-18,167.8,297.29999999999995,554.7,326.0
2021-02-19,250.70000000000005,545.6999999999999,930.3000000000002,475.0
2021-02-20,183.19999999999996,319.70000000000005,600.5999999999999,875.0
2021-02-21,383.80000000000007,729.4,1318.4,709.0
2021-02-22,590.3999999999999,906.1999999999998,1811.9000000000003,723.0
2021-02-23,300.1,454.1000000000001,914.1000000000001,437.0
2021-02-24,304.59999999999997,515.5,982.7,528.0
2021-02-25,443.9000000000001,691.8999999999999,1372.1999999999998,471.0
2021-02-26,909.0000000000001,990.0,2383.7,509.5
2021-02-27,1125.3,1190.9000000000003,2915.8999999999996,720.0
2021-02-28,296.2,803.6,1257.8,545.0
2021-03-01,380.5,838.9,1422.3000000000002,845.0
2021-03-02,1108.8000000000002,990.6999999999999,2691.0999999999995,1056.0
2021-03-03,1168.6,1302.4,3094.3,1059.0
2021-03-04,208.0,649.7,968.6,381.0
2021-03-05,341.00000000000006,720.5000000000001,1243.6999999999998,437.0
2021-03-06,426.9,1011.5,1666.1000000000001,380.0
2021-03-07,572.3,952.4000000000001,1829.9,610.0
2021-03-08,837.0,1185.8,2469.2000000000003,937.0
2021-03-09,316.2,712.4999999999999,1197.0999999999997,576.0
2021-03-10,161.10000000000002,353.00000000000006,599.7,379.0
2021-03-11,104.4,217.8,378.39999999999986,347.0
2021-03-12,193.49999999999997,358.3,655.3000000000001,316.0
2021-03-13,90.0,224.6,362.40000000000003,252.0
2021-03-14,85.1,235.30000000000007,365.5,239.0
2021-03-15,181.7,527.5000000000001,806.1999999999999,410.0
2021-03-16,197.00000000000003,510.2,812.4999999999999,373.0
2021-03-17,216.79999999999995,514.8,847.0999999999999,464.0
2021-03-18,185.8,619.3000000000001,904.0000000000001,419.0
2021-03-19,321.9,682.9999999999999,1176.6000000000001,253.0
2021-03-20,267.9,703.5,1114.1,361.0
2021-03-21,217.0,530.2,863.5000000000001,310.0
2021-03-22,535.9000000000001,926.5000000000001,1748.6000000000001,533.0
2021-03-23,589.1,710.2,1613.3000000000004,581.0
2021-03-24,535.6,654.2,1475.2000000000003,627.0
2021-03-25,353.79999999999995,554.1999999999999,1096.9,340.0
2021-03-26,211.2,420.3,744.6,314.0
2021-03-27,141.99999999999997,273.7,492.00000000000006,330.0
2021-03-28,88.80000000000001,220.10000000000002,356.2,520.0
2021-03-29,237.49999999999997,576.8999999999999,941.1999999999999,525.0
2021-03-30,997.1,1307.2,2836.1,647.0
2021-03-31,1028.6,1496.8,3074.0000000000005,763.0
2021-04-01,282.1000000000001,647.1999999999998,1079.0000000000002,735.0
2021-04-02,115.5,296.69999999999993,473.59999999999997,310.0
2021-04-03,99.9,316.0,469.49999999999994,500.0
2021-04-04,112.39999999999998,431.9,604.9999999999999,534.0
2021-04-05,64.5,220.10000000000005,318.90000000000003,318.0
2021-04-06,215.91379310344826,441.3965517241379,772.3206896551724,262.17241379310343
2021-04-07,323.87586206896555,533.1310344827587,1030.0137931034483,259.448275862069
2021-04-08,418.0220689655173,696.7944827586207,1338.2731034482756,255.47586206896545
2021-04-09,512.168275862069,860.457931034483,1646.5324137931034,251.50344827586204
2021-04-10,606.3144827586207,1024.1213793103448,1954.791724137931,247.53103448275868
2021-04-11,700.4606896551725,1187.7848275862066,2263.051034482758,243.55862068965513
2021-04-12,568.9448275862069,1107.1137931034482,1980.0172413793105,305.3103448275862
2021-04-13,803.1999999999999,1039.0,2270.6,445.0
2021-04-14,560.2,866.8000000000001,1725.8000000000004,460.0
2021-04-15,436.2999999999999,903.1999999999999,1572.0000000000002,336.0
2021-04-16,612.6,950.6,1889.6000000000001,394.0
2021-04-17,426.8999999999999,895.9000000000002,1550.6999999999996,392.0
2021-04-18,338.09999999999997,962.3,1481.0,426.0
2021-04-19,476.90000000000003,1020.3,1751.7,757.0
2021-04-20,546.2,1150.1499999999999,1987.75,898.0
2021-04-21,968.539455782313,1279.891836734694,2764.425850340135,1567.2925170068027
2021-04-22,889.9102040816326,1325.8530612244901,2689.6653061224483,1451.265306122449
2021-04-23,762.1714285714287,1195.3714285714282,2363.6571428571424,1278.857142857143
2021-04-24,634.4326530612246,1064.889795918367,2037.6489795918367,1106.4489795918369
2021-04-25,506.69387755102036,934.4081632653063,1711.6408163265303,934.0408163265305
2021-04-26,378.9551020408164,803.926530612245,1385.6326530612241,761.6326530612246
2021-04-27,236.39727891156468,776.3591836734694,1139.6292517006802,615.4625850340136
2021-04-28,250.7,780.4000000000002,1164.5999999999997,661.0
2021-04-29,148.1,469.1,696.7,357.0
2021-04-30,302.79999999999995,800.2000000000002,1263.7999999999997,413.0
2021-05-01,371.3,762.3000000000001,1331.3999999999999,471.0
2021-05-02,252.60000000000002,633.0,1020.3999999999999,449.0
2021-05-03,91.69999999999999,286.70000000000005,427.3,354.0
2021-05-04,86.4232876712329,155.3684931506849,287.4178082191781,211.931506849315
2021-05-05,117.97808219178083,188.2767123287671,368.5479452054794,243.12328767123282
2021-05-06,132.96986301369864,193.40547945205478,396.95342465753424,266.7945205479452
2021-05-07,147.96164383561643,198.53424657534245,425.358904109589,290.46575342465746
2021-05-08,162.95342465753424,203.66301369863012,453.7643835616438,314.13698630136986
2021-05-09,177.94520547945203,208.79178082191783,482.1698630136986,337.8082191780822
2021-05-10,171.3684931506849,272.71027397260275,535.8876712328768,380.7397260273973
2021-05-11,322.25,605.3000000000002,1099.3999999999999,364.0
2021-05-12,222.5,538.6,879.3,406.0
2021-05-13,397.49999999999994,954.2,1563.2,370.0
2021-05-14,217.60000000000002,677.6000000000001,1011.2000000000002,360.0
2021-05-15,232.8,555.3000000000001,912.6,290.0
2021-05-16,218.69999999999996,519.2,854.1,330.0
2021-05-17,170.49999999999997,437.1,698.8,270.0
2021-05-18,320.0,479.9,970.0,305.0
2021-05-19,181.3,418.20000000000005,696.4999999999999,218.0
2021-05-20,347.10000000000014,466.6,998.0999999999998,451.0
2021-05-21,154.7,229.7,467.0,404.0
2021-05-22,128.60000000000002,346.5,543.6999999999999,195.0
2021-05-23,137.6,296.3,507.0,263.0
2021-05-24,254.80000000000004,519.0,909.6999999999999,250.0
2021-05-25,141.79999999999998,356.7,574.0000000000001,214.5
2021-05-26,186.0,457.3000000000001,741.8999999999999,273.0
2021-05-27,298.80000000000007,703.6,1162.0000000000002,349.0
2021-05-28,328.1,1073.7,1577.0000000000005,502.0
2021-05-29,204.39999999999995,909.6,1223.3,500.0
2021-05-30,111.6,564.4999999999999,735.6000000000003,515.0
2021-05-31,113.0,653.2,826.8000000000001,617.0
2021-06-01,202.60000000000005,931.3,1241.4,632.0
2021-06-02,223.5,1235.0999999999997,1577.8,723.0
2021-06-03,100.60000000000001,427.4,582.0999999999999,574.0
2021-06-04,125.20000000000002,510.80000000000007,703.1000000000001,361.0
2021-06-05,188.99999999999997,470.3000000000001,759.8999999999999,384.0
2021-06-06,134.00000000000003,403.2,608.9,299.0
2021-06-07,246.6,557.0,934.9000000000002,315.0
2021-06-08,202.6,439.7,750.4,255.69811320754715
2021-06-09,135.50000000000003,429.7,637.3,73.58490566037737
2021-06-10,207.99999999999997,345.99999999999994,664.8000000000001,124.71698113207549
2021-06-11,170.79999999999995,304.09999999999997,565.4,359.0
2021-06-12,129.2,403.2,600.9,344.0
2021-06-13,202.7,637.4999999999999,948.5000000000001,526.0
2021-06-14,105.8,434.40000000000015,596.2999999999998,405.0
2021-06-15,178.2,656.7,930.0999999999999,545.0
2021-06-16,224.50000000000006,618.9,963.2,644.0
2021-06-17,137.6,498.2,709.1999999999999,559.0
2021-06-18,102.50000000000001,421.69999999999993,578.4,137.0
2021-06-19,261.1,609.6999999999999,1010.5999999999999,412.0
2021-06-20,197.99999999999994,504.90000000000003,808.2999999999998,402.0
2021-06-21,177.39999999999998,467.29999999999995,739.4999999999999,328.0
2021-06-22,164.49999999999997,365.2,617.3000000000001,334.0
2021-06-23,289.3,667.7,1110.9,359.0
2021-06-24,291.79999999999995,509.2,956.6999999999997,421.0
2021-06-25,204.00000000000003,435.20000000000005,747.7,263.0
2021-06-26,278.9000000000001,642.4999999999999,1070.5,405.0
2021-06-27,152.0,623.1,855.6999999999999,990.0
2021-06-28,187.5,586.8,874.0000000000001,497.0
2021-06-29,188.69999999999996,399.8,689.6,584.5
2021-06-30,3.7,14.3,20.0,24.0
