MeasurementDateGMT,Barking and Dagenham - Scrattons Farm: Nitric Oxide (ug/m3),Barking and Dagenham - Scrattons Farm: Nitrogen Dioxide (ug/m3),Barking and Dagenham - Scrattons Farm: Oxides of Nitrogen (ug/m3),Barking and Dagenham - Scrattons Farm: PM10 Particulate (ug/m3)
2020-04-10,57.80000000000001,652.9000000000001,741.4000000000001,871.6419354838711
2020-04-11,161.29999999999995,801.2000000000002,1048.3999999999999,784.8000000000001
2020-04-12,131.2,563.4,764.5000000000001,656.1999999999999
2020-04-13,19.600000000000005,133.1,163.6,472.4000000000001
2020-04-14,31.599999999999994,369.4,417.1000000000001,378.50000000000006
2020-04-15,149.69999999999996,724.0999999999999,953.6999999999999,706.9
2020-04-16,108.79999999999998,784.3999999999999,951.3999999999999,1120.9000000000003
2020-04-17,33.400000000000006,326.0999999999999,377.3999999999999,572.9000000000001
2020-04-18,25.099999999999994,333.7,372.00000000000006,561.4000000000001
2020-04-19,23.999999999999996,294.4,331.00000000000006,538.8000000000001
2020-04-20,39.40000000000001,333.69999999999993,393.7,685.9
2020-04-21,38.9,344.9,404.09999999999997,857.8999999999999
2020-04-22,43.7,419.79999999999995,487.2,813.9
2020-04-23,52.60000000000001,578.6,658.9000000000001,813.4999999999998
2020-04-24,33.0,492.09999999999997,543.0,771.2
2020-04-25,15.200000000000003,259.0,282.5,434.4
2020-04-26,64.60000000000001,481.7,580.3,474.5
2020-04-27,66.3,574.0,675.7,622.8
2020-04-28,28.400000000000002,338.1,381.90000000000003,259.6
2020-04-29,33.10000000000001,293.1,343.5999999999999,348.3
2020-04-30,23.5,213.79999999999998,249.9,307.09999999999997
2020-05-01,34.400000000000006,319.0,371.79999999999995,275.5999999999999
2020-05-02,17.4,289.9,316.50000000000006,220.0
2020-05-03,34.2,389.4,441.29999999999995,290.49999999999994
2020-05-04,27.000000000000004,311.09999999999997,352.8,408.19999999999993
2020-05-05,29.4,245.4,289.99999999999994,411.79999999999995
2020-05-06,34.6,393.1,446.0,487.5999999999999
2020-05-07,89.00000000000001,554.6000000000001,691.6,581.3
2020-05-08,103.09999999999997,649.1,807.0,594.4000000000001
2020-05-09,63.099999999999994,699.5000000000002,796.0,778.0
2020-05-10,12.9,261.69999999999993,280.90000000000003,553.85
2020-05-11,27.700000000000003,180.0,222.29999999999995,348.1
2020-05-12,36.5,343.7,399.80000000000007,270.95
2020-05-13,27.8,248.60000000000002,291.59999999999997,287.40000000000003
2020-05-14,34.599999999999994,279.79999999999995,332.7,251.8
2020-05-15,47.3,438.99999999999994,511.79999999999995,385.7
2020-05-16,26.3,471.7,511.80000000000007,363.3
2020-05-17,86.99999999999999,469.1,602.4000000000001,429.50000000000006
2020-05-18,39.5,352.4,412.40000000000003,507.2
2020-05-19,59.8,473.90000000000003,565.3,426.3
2020-05-20,98.00000000000003,551.6,702.0,616.9999999999999
2020-05-21,49.39999999999999,547.6999999999999,623.5999999999999,637.0999999999999
2020-05-22,25.9,253.2,292.7,1253.7999999999997
2020-05-23,13.6,142.39999999999998,163.79999999999998,698.4000000000001
2020-05-24,26.900000000000002,323.49999999999994,364.59999999999997,468.7999999999999
2020-05-25,70.1,443.4,551.1999999999999,479.79999999999995
2020-05-26,41.3,462.4,526.1,478.9
2020-05-27,39.40000000000001,385.0999999999999,445.15000000000003,463.20000000000005
2020-05-28,27.900000000000006,226.6,269.59999999999997,432.49999999999994
2020-05-29,39.19999999999999,306.6,366.50000000000006,467.2
2020-05-30,24.900000000000002,268.7,307.09999999999997,448.29999999999995
2020-05-31,17.1,194.39999999999995,220.39999999999998,441.90000000000003
2020-06-01,32.2,291.4,341.09999999999997,435.69999999999993
2020-06-02,26.199999999999996,347.70000000000005,388.49999999999994,449.55
2020-06-03,50.599999999999994,435.7999999999999,513.3,446.4
2020-06-04,29.999999999999996,262.20000000000005,308.0,233.7
2020-06-05,43.4,325.3499999999999,392.0,265.0
2020-06-06,27.900000000000002,317.8,360.69999999999993,269.50000000000006
2020-06-07,29.8,281.8,327.6,207.40000000000003
2020-06-08,47.4,292.9,365.9,319.59999999999997
2020-06-09,42.499999999999986,355.4,420.70000000000005,355.1
2020-06-10,39.199999999999996,410.90000000000003,470.90000000000003,355.1
2020-06-11,36.800000000000004,326.4,382.7999999999999,398.7000000000001
2020-06-12,45.999999999999986,497.1,567.8999999999999,554.0000000000001
2020-06-13,38.2,449.7,508.29999999999995,321.30000000000007
2020-06-14,20.800000000000004,314.1,346.29999999999995,323.75000000000006
2020-06-15,41.99999999999999,445.20000000000005,509.2000000000001,377.59999999999997
2020-06-16,38.499999999999986,442.20000000000005,501.4,362.79999999999995
2020-06-17,178.8,640.4,914.6000000000001,482.79999999999995
2020-06-18,35.5,311.40000000000003,365.95,168.9
2020-06-19,38.25,296.34999999999997,355.29999999999995,299.79999999999995
2020-06-20,26.8,217.09999999999997,258.3,249.10000000000002
2020-06-21,22.299999999999997,267.09999999999997,301.6000000000001,199.59999999999997
2020-06-22,39.7,241.09999999999994,301.79999999999995,448.4
2020-06-23,28.6,332.8,376.90000000000003,472.2
2020-06-24,60.20000000000002,637.7,729.6,773.3
2020-06-25,34.3,563.2,615.7999999999998,700.7
2020-06-26,49.19999999999999,592.3,667.8999999999999,528.1
2020-06-27,2.600000000000001,139.60000000000002,142.70000000000002,275.49999999999994
2020-06-28,5.999999999999999,132.3,141.29999999999998,261.3
2020-06-29,31.5,211.0,259.7,446.8
2020-06-30,76.70000000000003,329.3999999999999,446.5999999999999,302.8
2020-07-01,63.0,301.80000000000007,398.3999999999999,304.79999999999995
2020-07-02,85.4,469.79999999999995,601.0,263.20000000000005
2020-07-03,84.7,303.9,433.5,532.0
2020-07-04,32.8,136.5,186.3,243.39999999999998
2020-07-05,4.100000000000001,72.1,78.7,340.00000000000006
2020-07-06,27.0,205.09999999999997,246.6,324.2
2020-07-07,95.59999999999998,452.1,598.5999999999998,496.70000000000005
2020-07-08,154.74999999999997,413.4,650.7499999999998,247.10000000000002
2020-07-09,109.29999999999997,227.4,395.2,241.6
2020-07-10,27.599999999999994,269.6,311.49999999999994,187.39999999999998
2020-07-11,46.5,373.1000000000001,444.3,251.20000000000002
2020-07-12,67.4,314.0,417.3999999999999,334.7
2020-07-13,57.79999999999999,422.70000000000005,511.59999999999997,441.30000000000007
2020-07-14,33.39999999999999,284.99999999999994,336.10000000000014,231.60000000000005
2020-07-15,37.89999999999999,345.30000000000007,403.30000000000007,258.70000000000005
2020-07-16,39.5,284.5,345.0999999999999,203.7
2020-07-17,118.5,410.3999999999999,592.4999999999999,432.90000000000003
2020-07-18,40.10000000000001,276.7,338.19999999999993,344.0
2020-07-19,0.49999999999999994,193.8,194.49999999999994,185.70000000000005
2020-07-20,28.799999999999997,256.4,300.1,251.39999999999998
2020-07-21,19.2,333.6,363.09999999999997,293.7
2020-07-22,10.9,313.6,330.59999999999997,479.8000000000001
2020-07-23,36.599999999999994,388.29999999999995,443.70000000000005,593.5
2020-07-24,67.7,292.2,395.4,332.04999999999995
2020-07-25,10.700000000000001,167.0,182.9,257.8
2020-07-26,14.799999999999997,147.4,170.60000000000002,275.8999999999999
2020-07-27,29.8,177.6,223.5,345.1
2020-07-28,48.50000000000001,314.09999999999997,388.7,269.5
2020-07-29,92.89999999999999,443.80000000000007,586.3999999999999,333.7
2020-07-30,38.09999999999999,492.19999999999993,550.5999999999999,405.00000000000006
2020-07-31,49.59999999999999,595.9,671.7,847.0
2020-08-01,25.800000000000008,235.79999999999998,275.29999999999995,307.29999999999995
2020-08-02,15.4,199.69999999999996,222.99999999999997,247.00000000000003
2020-08-03,31.2,266.90000000000003,314.70000000000005,234.6
2020-08-04,198.9,433.4846153846154,738.0923076923076,495.50000000000006
2020-08-05,45.14999999999999,203.6153846153846,271.95769230769224,734.0999999999997
2020-08-06,80.9,501.2,625.5,439.4999999999999
2020-08-07,240.00000000000003,931.0000000000001,1299.1999999999998,797.0000000000001
2020-08-08,82.80000000000001,765.7000000000002,892.8,832.8999999999999
2020-08-09,34.75000000000001,249.3,302.45,693.5999999999999
2020-08-10,48.9,468.6,544.0000000000001,807.1999999999998
2020-08-11,63.199999999999996,693.5000000000001,790.4,997.3000000000001
2020-08-12,50.39999999999999,775.3000000000002,852.4,1150.1000000000001
2020-08-13,45.10000000000001,459.50000000000017,528.5,716.9000000000001
2020-08-14,56.599999999999994,374.0,460.59999999999997,455.3
2020-08-15,56.800000000000004,419.6,506.5,511.0
2020-08-16,63.1,554.2,650.7,700.4000000000001
2020-08-17,125.99999999999997,436.5,629.6000000000001,369.7
2020-08-18,88.80000000000001,273.3999999999999,409.55,308.2
2020-08-19,161.39999999999995,506.9,754.3999999999999,331.90000000000003
2020-08-20,63.599999999999994,304.8,401.7,600.4000000000002
2020-08-21,54.2,160.5,243.89999999999998,664.0000000000001
2020-08-22,46.900000000000006,164.2,235.90000000000003,435.4
2020-08-23,37.3,202.39999999999998,259.70000000000005,245.09999999999997
2020-08-24,73.39999999999999,313.09999999999997,425.80000000000007,311.6
2020-08-25,60.70000000000001,208.9,302.59999999999997,381.40000000000003
2020-08-26,64.7,356.3,455.8,290.69999999999993
2020-08-27,101.00000000000003,518.5999999999999,673.8,430.20000000000005
2020-08-28,95.89999999999999,365.90000000000003,513.0,238.40000000000003
2020-08-29,46.49999999999999,174.70000000000002,245.60000000000002,261.40000000000003
2020-08-30,41.900000000000006,200.20000000000002,264.4,326.7
2020-08-31,241.29999999999995,480.79999999999995,850.6,318.3
2020-09-01,462.19999999999993,700.6,1409.1999999999998,399.6000000000001
2020-09-02,246.1,582.6999999999998,960.3000000000001,550.0000000000001
2020-09-03,93.10000000000001,336.49999999999994,479.30000000000007,382.5
2020-09-04,112.30000000000001,509.0000000000001,681.0999999999999,419.30000000000007
2020-09-05,88.1,452.8,587.4999999999999,333.2
2020-09-06,65.99999999999999,510.8,612.3000000000001,314.0
2020-09-07,325.20000000000005,503.20000000000005,1002.1000000000001,482.20000000000005
2020-09-08,121.89999999999998,441.2,628.3,343.3
2020-09-09,87.60000000000001,463.3999999999999,597.5999999999999,318.5
2020-09-10,88.19999999999996,584.6999999999999,720.0,388.99999999999994
2020-09-11,474.9999999999999,658.4999999999999,1386.9,569.8000000000002
2020-09-12,63.100000000000016,351.7,448.30000000000007,367.90000000000003
2020-09-13,33.4,256.8,307.8999999999999,253.60000000000002
2020-09-14,375.0,787.1000000000001,1362.2000000000003,576.9999999999999
2020-09-15,249.70000000000002,1107.2999999999997,1490.4,1154.0
2020-09-16,35.60000000000001,490.2000000000001,544.6,618.9000000000001
2020-09-17,49.10000000000001,310.1,385.2,480.9
2020-09-18,71.89999999999999,408.99999999999994,519.3,488.59999999999997
2020-09-19,31.699999999999996,321.09999999999997,370.00000000000006,535.7
2020-09-20,23.100000000000005,284.2,318.99999999999994,545.1
2020-09-21,244.5,696.5999999999999,1071.7,578.4
2020-09-22,864.6999999999999,669.5,1995.4499999999996,1012.2499999999999
2020-09-23,57.099999999999994,365.70000000000005,453.40000000000003,432.6
2020-09-24,96.1,458.1,605.4,344.2
2020-09-25,77.29999999999998,393.1,512.0,242.30000000000004
2020-09-26,37.59999999999999,214.8,272.4,289.9
2020-09-27,23.200000000000003,179.3,214.59999999999997,294.8999999999999
2020-09-28,103.80000000000001,574.8000000000001,734.4000000000002,371.5
2020-09-29,190.99999999999994,627.9999999999999,921.1000000000001,414.80000000000007
2020-09-30,91.19999999999997,328.0999999999999,467.99999999999994,382.70000000000016
2020-10-01,100.4,543.0,697.5999999999998,364.74999999999994
2020-10-02,54.10000000000001,444.2,527.5000000000001,285.1
2020-10-03,29.6,273.79999999999995,319.4,253.7
2020-10-04,21.4,227.30000000000004,260.09999999999997,135.9
2020-10-05,155.60000000000002,553.5,792.2,325.0
2020-10-06,80.30000000000001,414.20000000000005,537.1,251.29999999999995
2020-10-07,87.20000000000003,464.8,598.7999999999998,333.1
2020-10-08,177.80000000000004,457.49999999999994,729.7,255.8
2020-10-09,583.1,740.3999999999999,1634.3999999999999,366.9
2020-10-10,106.40000000000002,568.8,732.3999999999999,248.19999999999993
2020-10-11,99.5,448.59999999999985,601.3000000000001,236.19999999999996
2020-10-12,383.90000000000003,641.5,1230.3,383.6
2020-10-13,143.5,528.9999999999999,748.8999999999999,273.59999999999997
2020-10-14,95.20000000000002,433.3,579.7,314.2
2020-10-15,93.29999999999997,442.90000000000003,585.8,280.5
2020-10-16,114.30000000000001,614.4,789.5,355.00000000000006
2020-10-17,56.40000000000001,494.7,581.0,277.6
2020-10-18,123.6,623.4999999999999,813.2999999999998,422.3
2020-10-19,110.59999999999997,580.8,750.2000000000002,597.1
2020-10-20,56.00000000000001,405.0,490.6,544.3000000000001
2020-10-21,178.30000000000004,664.6999999999999,938.2,319.20000000000005
2020-10-22,108.20000000000002,540.7,706.0999999999999,386.0999999999999
2020-10-23,147.60000000000002,581.8000000000001,808.7,327.5
2020-10-24,32.199999999999996,172.2,221.40000000000003,305.50000000000006
2020-10-25,32.2,257.25,306.3,203.6
2020-10-26,126.49999999999999,571.4,765.0999999999999,323.90000000000003
2020-10-27,114.09999999999998,454.8500000000001,630.35,310.15000000000003
2020-10-28,105.80000000000003,465.8999999999999,627.7,363.4
2020-10-29,111.99999999999994,461.69999999999993,633.5000000000001,316.7
2020-10-30,75.00000000000001,349.4,464.1,322.3999999999999
2020-10-31,27.399999999999995,191.7,234.4,426.9
2020-11-01,28.7,113.89999999999999,157.9,389.5
2020-11-02,50.6,261.0,338.4,402.29999999999995
2020-11-03,106.39999999999999,700.1999999999999,863.5000000000001,474.0
2020-11-04,1787.1999999999998,951.3,3691.4000000000005,902.9
2020-11-05,3192.5000000000005,1059.6999999999998,5954.8,2147.9
2020-11-06,1860.2999999999997,1002.4999999999999,3854.7999999999993,1439.6
2020-11-07,565.4,822.2000000000003,1689.0,963.4999999999999
2020-11-08,310.90000000000003,636.6,1113.3999999999999,1032.6
2020-11-09,677.6000000000001,796.0000000000001,1835.1000000000006,716.2000000000002
2020-11-10,411.49999999999983,658.6999999999998,1289.4,648.3
2020-11-11,174.39999999999995,544.9999999999999,812.6,494.6
2020-11-12,89.50000000000001,425.80000000000007,563.2000000000002,433.90000000000003
2020-11-13,126.0,711.5999999999998,904.5,477.1000000000001
2020-11-14,41.199999999999996,238.00000000000009,301.00000000000006,420.1
2020-11-15,32.8,134.29999999999998,184.59999999999997,250.09999999999997
2020-11-16,99.39999999999999,493.4,645.9000000000001,326.79999999999995
2020-11-17,100.29999999999998,348.6,502.5,374.30000000000007
2020-11-18,61.800000000000004,269.09999999999997,363.8,419.99999999999994
2020-11-19,170.5,704.8000000000001,966.3000000000002,328.70000000000005
2020-11-20,439.2000000000001,654.6,1327.8000000000004,331.20000000000005
2020-11-21,57.300000000000004,285.19999999999993,373.0999999999999,276.4
2020-11-22,224.09999999999997,610.8000000000002,954.3,317.0
2020-11-23,1710.7,863.4999999999999,3486.399999999999,691.0000000000001
2020-11-24,83.0,363.80000000000007,491.09999999999997,339.70000000000005
2020-11-25,115.19999999999999,609.2,786.3000000000001,468.50000000000006
2020-11-26,658.1999999999999,886.6000000000001,1895.8999999999999,669.7
2020-11-27,1616.9999999999998,982.2,3461.500000000001,744.1999999999999
2020-11-28,521.5999999999999,1015.3,1815.1999999999998,979.0
2020-11-29,139.5,757.6999999999999,971.1999999999999,630.3
2020-11-30,321.79999999999995,734.0999999999999,1227.7999999999997,478.2
2020-12-01,119.7,583.8,767.6999999999999,360.5
2020-12-02,925.3999999999999,1083.3000000000002,2501.7999999999997,658.3999999999999
2020-12-03,236.09999999999997,857.0999999999999,1219.1000000000001,326.49999999999994
2020-12-04,199.7,725.6,1031.7,258.20000000000005
2020-12-05,218.5,913.4000000000001,1248.2999999999997,329.1
2020-12-06,154.19999999999996,602.8000000000001,839.4000000000001,313.79999999999995
2020-12-07,263.19999999999993,813.3,1216.5000000000002,341.8
2020-12-08,744.8,1030.8,2173.2000000000003,497.59999999999997
2020-12-09,338.80000000000007,985.4999999999998,1505.1000000000001,444.5
2020-12-10,212.1,763.5,1088.3000000000002,492.9
2020-12-11,505.2999999999999,976.4000000000001,1751.4,402.0
2020-12-12,204.20000000000002,728.5,1041.5,338.0
2020-12-13,105.89999999999999,517.6000000000001,679.6,281.8
2020-12-14,83.6,315.4,443.2,355.2
2020-12-15,219.2,618.4000000000001,954.8,393.79999999999995
2020-12-16,135.49999999999997,636.1000000000001,844.1,372.59999999999997
2020-12-17,198.5,523.0999999999999,827.3000000000002,383.1
2020-12-18,67.2,201.40000000000003,304.7,274.5
2020-12-19,65.30000000000001,213.70000000000002,313.70000000000005,324.59999999999997
2020-12-20,59.80000000000001,242.4,334.70000000000005,264.65000000000003
2020-12-21,110.49999999999999,418.2000000000001,587.6,237.89999999999998
2020-12-22,398.3,689.0999999999999,1299.8,282.40000000000003
2020-12-23,106.59999999999998,443.7999999999999,607.5,229.40000000000003
2020-12-24,65.80000000000001,210.5,311.59999999999997,150.9
2020-12-25,66.10000000000001,412.1,513.2,263.80000000000007
2020-12-26,49.699999999999996,227.29999999999998,303.3,204.8
2020-12-27,83.0,349.3,476.6,245.59999999999994
2020-12-28,175.09999999999997,661.1,929.1000000000001,300.3
2020-12-29,91.70000000000002,517.5,658.3,355.2
2020-12-30,822.7,888.6999999999999,2150.2999999999997,434.59999999999997
2020-12-31,540.1000000000003,708.5,1536.2000000000003,489.5
2021-01-01,183.99999999999997,561.9,844.1999999999999,509.09999999999997
2021-01-02,107.99999999999999,464.7,629.5999999999999,255.30000000000007
2021-01-03,75.8,293.5,410.2,203.6
2021-01-04,86.2,271.40000000000003,403.49999999999994,182.5
2021-01-05,104.19999999999999,274.8,433.79999999999995,172.3
2021-01-06,137.90000000000003,407.9,619.1,212.0
2021-01-07,440.79999999999995,899.1,1575.3999999999999,483.30000000000007
2021-01-08,418.19999999999993,721.9000000000001,1362.6999999999996,424.5999999999999
2021-01-09,838.1,735.6,2020.7,483.2999999999999
2021-01-10,202.4,813.3999999999999,1123.7,379.8999999999999
2021-01-11,95.1,590.5,736.4,252.9000000000001
2021-01-12,278.3,733.2,1159.1000000000001,213.9
2021-01-13,1016.5,1065.2,2624.0,402.4
2021-01-14,81.0,514.8000000000001,638.6,148.2
2021-01-15,643.4,716.8000000000001,1703.4999999999998,426.2
2021-01-16,148.10000000000005,646.5999999999998,873.7,261.49999999999994
2021-01-17,59.3,530.3,621.4,309.70000000000005
2021-01-18,245.60000000000002,761.6999999999999,1138.3,298.70000000000005
2021-01-19,64.6,275.79999999999995,374.70000000000005,184.79999999999998
2021-01-20,27.699999999999996,155.4,197.2,253.60000000000005
2021-01-21,94.39999999999999,501.59999999999997,646.5,240.09999999999997
2021-01-22,274.3999999999999,799.1999999999999,1219.8,270.40000000000003
2021-01-23,154.1,770.2999999999998,1006.5,258.00000000000006
2021-01-24,145.89999999999998,833.7,1057.3,269.6000000000001
2021-01-25,239.60000000000002,879.9,1247.1499999999999,324.0
2021-01-26,386.4,827.7,1420.1999999999998,270.99999999999994
2021-01-27,492.4,984.1999999999999,1739.3,383.4
2021-01-28,84.19999999999999,562.6,692.0,251.10000000000002
2021-01-29,78.10000000000001,558.1,678.1,272.3
2021-01-30,181.99753846153843,587.8966153846154,866.7655384615383,214.30000000000004
2021-01-31,176.1489230769231,572.6547692307693,842.4849230769231,312.7
2021-02-01,170.3003076923077,557.4129230769231,818.2043076923078,370.6
2021-02-02,164.4516923076923,542.171076923077,793.9236923076925,422.6
2021-02-03,158.60307692307694,526.9292307692308,769.6430769230768,351.0000000000001
2021-02-04,152.75446153846153,511.6873846153846,745.3624615384615,345.70000000000005
2021-02-05,146.90584615384614,496.4455384615385,721.0818461538461,258.0
2021-02-06,141.05723076923078,481.20369230769234,696.8012307692308,295.09999999999997
2021-02-07,135.20861538461537,465.9618461538462,672.5206153846156,210.59999999999997
2021-02-08,129.35999999999999,450.71999999999997,648.24,172.59999999999997
2021-02-09,123.51138461538461,435.4781538461538,623.9593846153846,196.00000000000003
2021-02-10,117.66276923076923,420.2363076923077,599.6787692307691,250.49999999999997
2021-02-11,111.81415384615384,404.9944615384615,575.3981538461537,393.2
2021-02-12,92.924,421.90799999999996,563.7360000000001,503.7
2021-02-13,77.49999999999999,466.3,585.0000000000001,432.80000000000007
2021-02-14,86.9,422.09999999999997,555.1,443.5
2021-02-15,129.5,510.5000000000001,708.9,298.2
2021-02-16,82.09999999999998,337.00000000000006,463.5,304.7
2021-02-17,57.8,184.29999999999998,273.40000000000003,304.0
2021-02-18,60.600000000000016,370.5,463.80000000000007,256.7
2021-02-19,50.8,310.20000000000005,387.5000000000001,309.49999999999994
2021-02-20,23.099999999999998,201.39999999999998,236.60000000000002,732.0999999999999
2021-02-21,37.4,403.09999999999997,460.00000000000006,555.0
2021-02-22,367.5,773.6999999999997,1336.9,551.1000000000001
2021-02-23,86.50000000000001,261.0,393.9000000000001,353.5
2021-02-24,35.199999999999996,199.79999999999998,253.9,537.7
2021-02-25,88.69999999999999,726.1999999999999,862.4,552.1999999999999
2021-02-26,1222.7,1075.9,2951.0,913.1999999999999
2021-02-27,1598.5000000000002,1010.9000000000001,3462.000000000001,1123.9
2021-02-28,44.0,411.4000000000001,478.2,534.7
2021-03-01,78.3,468.59999999999997,588.3,816.0
2021-03-02,336.4,691.9,1207.8999999999999,1101.8000000000002
2021-03-03,269.63636363636357,797.5545454545452,1211.018181818182,1043.6000000000001
2021-03-04,103.86363636363635,538.1454545454546,697.4818181818183,480.3999999999999
2021-03-05,44.9,356.4000000000001,425.49999999999994,429.1
2021-03-06,32.89999999999999,451.8000000000001,502.29999999999995,378.0
2021-03-07,331.79999999999995,663.0,1171.5,674.0000000000001
2021-03-08,796.3000000000003,1180.8999999999999,2401.9,1191.6
2021-03-09,237.5,753.4999999999998,1117.1000000000001,776.5
2021-03-10,31.7,182.39999999999998,230.69999999999996,461.5000000000001
2021-03-11,40.39999999999999,223.7,285.70000000000005,520.8000000000001
2021-03-12,72.4,297.2,408.1,454.79999999999995
2021-03-13,32.6,232.80000000000004,282.49999999999994,234.89999999999998
2021-03-14,20.950000000000006,217.30000000000004,249.3,262.6
2021-03-15,158.5,558.3000000000001,801.3000000000001,445.20000000000005
2021-03-16,131.8,553.3999999999999,755.7,499.7
2021-03-17,70.8,426.1,534.25,629.6000000000001
2021-03-18,75.9,552.6999999999999,669.0000000000001,643.6857142857145
2021-03-19,62.300000000000004,505.3,600.8,745.8214285714286
2021-03-20,53.00000000000001,580.4999999999999,661.7,831.1928571428568
2021-03-21,71.3,426.0000000000001,535.2,916.5642857142861
2021-03-22,264.59999999999997,889.4999999999999,1295.3,1001.9357142857143
2021-03-23,458.59999999999997,644.0,1346.8999999999999,947.1999999999999
2021-03-24,139.89999999999998,609.8000000000001,824.6999999999999,1078.5
2021-03-25,91.80000000000003,473.7,614.2,546.0
2021-03-26,42.300000000000004,307.4,371.79999999999995,398.6
2021-03-27,30.299999999999997,253.9,299.90000000000003,355.90000000000003
2021-03-28,12.2,160.00000000000003,178.39999999999998,481.9000000000001
2021-03-29,122.30000000000001,506.8,694.0000000000001,750.4
2021-03-30,852.4999999999995,1465.7,2772.45,1146.1999999999998
2021-03-31,837.2,1307.5,2591.2999999999997,1578.6
2021-04-01,117.79999999999998,429.6999999999999,610.2000000000002,1014.8184210526313
2021-04-02,22.000000000000004,189.5,223.2,823.0421052631577
2021-04-03,21.100000000000005,197.9,230.00000000000003,660.8526315789474
2021-04-04,22.5,270.40000000000003,304.59999999999997,498.66315789473686
2021-04-05,22.2,232.0,265.69999999999993,336.47368421052636
2021-04-06,48.199999999999996,380.0,453.90000000000003,290.69999999999993
2021-04-07,80.9,587.9999999999999,711.5000000000001,395.1
2021-04-08,119.29999999999998,548.2,731.1999999999999,776.9999999999997
2021-04-09,79.4,485.7,607.0000000000001,613.3000000000001
2021-04-10,24.400000000000006,272.79999999999995,310.4,366.8
2021-04-11,32.3,363.7,413.20000000000005,262.5
2021-04-12,331.9,903.4,1412.1999999999998,536.0
2021-04-13,913.2000000000002,1011.5,2411.3,1467.8277777777778
2021-04-14,302.2,674.3999999999999,1138.5000000000002,1522.2148148148153
2021-04-15,59.599999999999994,468.8,560.8,1386.0370370370372
2021-04-16,235.89999999999995,666.9999999999998,1028.6000000000001,1249.8592592592593
2021-04-17,76.29999999999998,537.5999999999999,655.0999999999998,1113.6814814814816
2021-04-18,65.3,549.3000000000001,649.1,977.503703703704
2021-04-19,84.40000000000002,722.1999999999999,852.0000000000001,841.325925925926
2021-04-20,209.3,889.8999999999999,1210.2,1024.6000000000001
2021-04-21,504.90000000000003,648.0,1422.3000000000002,1026.3999999999999
2021-04-22,65.30000000000001,422.8999999999999,522.9000000000001,620.7
2021-04-23,79.39999999999999,512.9,634.3,563.5
2021-04-24,41.500000000000014,364.09999999999997,427.79999999999995,501.0
2021-04-25,19.5,182.5,212.59999999999997,368.29999999999995
2021-04-26,57.60000000000001,295.9583333333333,384.01666666666665,441.49999999999994
2021-04-27,71.9,589.8416666666667,700.3833333333332,889.2000000000002
2021-04-28,37.39999999999999,463.8999999999999,520.9,764.2
2021-04-29,24.299999999999997,308.8,346.0,391.1
2021-04-30,41.80000000000001,541.5999999999999,605.5999999999999,463.4
2021-05-01,30.300000000000004,394.49999999999994,440.9,431.7
2021-05-02,27.59999999999999,444.8,487.40000000000003,476.1
2021-05-03,12.499999999999998,208.70000000000005,227.8,855.5000000000001
2021-05-04,27.5,244.60000000000002,286.59999999999997,359.82500000000005
2021-05-05,48.5,389.8,464.2999999999999,340.8375
2021-05-06,116.30000000000004,559.4,737.9,238.2375
2021-05-07,42.5,348.59999999999997,413.7,396.4
2021-05-08,23.4,290.2999999999999,325.9999999999999,374.7
2021-05-09,18.299999999999997,148.60000000000002,176.70000000000002,273.3
2021-05-10,37.9,214.90000000000003,273.1,379.59999999999997
2021-05-11,92.20000000000003,383.69999999999993,525.0999999999999,422.8
2021-05-12,39.29999999999999,277.1,337.59999999999997,486.1
2021-05-13,72.5,607.0000000000001,718.0,397.80000000000007
2021-05-14,27.1,396.1000000000001,437.40000000000003,383.1
2021-05-15,30.5,435.39999999999986,481.90000000000003,368.1
2021-05-16,12.0,216.2,235.0,287.90000000000003
2021-05-17,60.5,538.6999999999999,632.2000000000002,276.78000000000003
2021-05-18,119.5,549.6000000000001,732.9000000000002,377.9466666666666
2021-05-19,104.50000000000001,514.2,675.3,476.50666666666666
2021-05-20,49.9,302.30000000000007,378.90000000000003,575.0666666666667
2021-05-21,39.199999999999996,179.5,239.2,578.3000000000001
2021-05-22,35.0,325.3,379.0,184.79999999999998
2021-05-23,12.700000000000003,169.59999999999997,189.4,243.59999999999997
2021-05-24,29.999999999999996,283.9,329.6,279.45
2021-05-25,79.39999999999999,455.59999999999997,577.6,294.8
2021-05-26,74.89999999999999,521.4000000000001,636.2999999999998,325.19999999999993
2021-05-27,292.05,542.7500000000001,990.5500000000002,425.9
2021-05-28,88.59999999999998,646.5,782.0,801.1337078651686
2021-05-29,15.7,371.0999999999999,395.0,801.2224719101124
2021-05-30,-5.6,136.79999999999998,128.2,693.7887640449438
2021-05-31,11.8,295.20000000000005,312.8,586.3550561797753
2021-06-01,28.999999999999996,439.09999999999997,483.19999999999993,667.9
2021-06-02,41.2,754.1000000000003,817.8,726.5999999999999
2021-06-03,29.000000000000007,336.90000000000003,381.3,680.0
2021-06-04,41.14999999999999,397.15,460.25,315.1
2021-06-05,10.300000000000002,302.9,318.4,401.50000000000006
2021-06-06,21.0,356.20000000000005,388.00000000000006,353.7
2021-06-07,34.7,306.59999999999997,359.8,424.9000000000001
2021-06-08,76.20000000000002,372.90000000000003,490.1000000000001,482.7000000000001
2021-06-09,36.5,366.7000000000001,422.59999999999997,535.5999999999999
