MeasurementDateGMT,Camden - Holborn (Bee Midtown): Nitric Oxide (ug/m3),Camden - Holborn (Bee Midtown): Nitrogen Dioxide (ug/m3),Camden - Holborn (Bee Midtown): Oxides of Nitrogen (ug/m3)
2020-08-30,304.90000000000003,603.0,1070.1999999999998
2020-08-31,531.9000000000001,961.1999999999999,1776.4000000000003
2020-09-01,797.3,1319.1999999999998,2541.6
2020-09-02,156.29999999999998,735.4999999999999,974.9000000000001
2020-09-03,130.1,463.8,663.4000000000001
2020-09-04,242.89999999999998,612.9999999999999,985.6999999999999
2020-09-05,307.49999999999994,663.2,1134.3999999999999
2020-09-06,207.5,601.7,920.0000000000001
2020-09-07,282.0,627.3,1059.3
2020-09-08,271.4785714285714,559.8464285714285,975.342857142857
2020-09-09,542.2214285714285,816.5035714285713,1647.557142857143
2020-09-10,648.1999999999999,1041.3000000000002,2035.1
2020-09-11,283.79999999999995,815.9,1251.4999999999995
2020-09-12,153.10000000000002,471.7058823529412,707.1235294117647
2020-09-13,317.7,957.4411764705883,1446.8647058823528
2020-09-14,504.9,1480.0764705882352,2255.8058823529414
2020-09-15,492.45000000000005,1780.3264705882355,2535.955882352942
2020-09-16,621.7,1234.6999999999998,2187.5000000000005
2020-09-17,846.2499999999999,1049.35,2346.8500000000004
2020-09-18,810.1999999999999,1125.6,2367.7
2020-09-19,583.0999999999999,1065.5000000000002,1959.3
2020-09-20,353.59999999999997,891.0,1433.1
2020-09-21,1109.8999999999996,1674.7,3376.1000000000004
2020-09-22,158.3,990.9999999999999,1233.0000000000002
2020-09-23,110.0,556.3000000000001,725.0
2020-09-24,244.7,695.3,1070.3999999999999
2020-09-25,402.69999999999993,705.6,1322.8999999999999
2020-09-26,304.20000000000005,536.8000000000001,1003.4000000000001
2020-09-27,210.40000000000003,485.1,808.0000000000001
2020-09-28,444.09999999999997,879.0,1559.9
2020-09-29,637.7499999999998,975.7500000000001,1953.6999999999998
2020-09-30,276.30000000000007,723.6000000000001,1147.3
2020-10-01,402.90000000000003,775.3,1393.6
2020-10-02,885.3000000000001,1058.8999999999999,2416.3999999999996
2020-10-03,275.09999999999997,715.6,1137.5
2020-10-04,111.8,434.9,606.2
2020-10-05,236.9,634.7000000000002,997.8
2020-10-06,273.4,587.3,1006.0000000000001
2020-10-07,320.8,732.1000000000001,1224.1
2020-10-08,390.09999999999997,704.0999999999999,1302.5
2020-10-09,472.59999999999997,1023.9999999999999,1748.3999999999999
2020-10-10,263.20000000000005,700.6000000000001,1104.4999999999998
2020-10-11,356.40000000000003,732.8000000000001,1279.2000000000003
2020-10-12,370.2,891.3000000000001,1459.3
2020-10-13,418.7321428571429,600.0464285714286,1242.2428571428572
2020-10-14,968.8499999999999,898.6499999999999,2383.7999999999997
2020-10-15,1212.9678571428572,1181.7535714285716,3040.8571428571427
2020-10-16,894.3976,1026.9032,2397.5703999999996
2020-10-17,1112.1792000000003,1167.4944,2871.6767999999997
2020-10-18,1196.0448,1247.6735999999999,3080.4192
2020-10-19,1279.9103999999998,1327.8528000000001,3289.1616
2020-10-20,1363.7760000000003,1408.032,3497.9039999999995
2020-10-21,754.9920000000001,1058.744,2215.8680000000004
2020-10-22,172.4,647.1000000000001,911.3000000000001
2020-10-23,176.3,653.4,923.5
2020-10-24,110.19999999999997,388.6,556.6
2020-10-25,107.20000000000002,447.9,612.4000000000001
2020-10-26,221.19999999999996,670.6999999999999,1010.0000000000001
2020-10-27,260.6,671.1000000000001,1071.1000000000001
2020-10-28,193.45555555555558,674.4222222222222,972.0222222222222
2020-10-29,177.74444444444444,665.3777777777777,939.1777777777775
2020-10-30,87.80000000000001,409.80000000000007,544.8
2020-10-31,141.29999999999998,441.09999999999997,657.4
2020-11-01,90.35000000000001,258.34999999999997,396.9
2020-11-02,128.4,342.7,540.5
2020-11-03,299.20000000000005,795.6,1254.3999999999999
2020-11-04,1204.5,1324.7999999999997,3171.3
2020-11-05,2365.7999999999997,1403.5000000000005,5030.7
2020-11-06,1604.0,1336.7000000000003,3796.3999999999996
2020-11-07,1214.8000000000002,1066.7,2929.7000000000007
2020-11-08,728.8999999999999,793.2,1910.8
2020-11-09,811.8000000000002,940.9,2185.4
2020-11-10,287.4,804.9,1245.6000000000001
2020-11-11,381.49999999999994,731.9000000000001,1317.0
2020-11-12,116.4,599.3000000000001,778.6
2020-11-13,172.79999999999998,852.3000000000001,1117.1999999999998
2020-11-14,121.9,521.0,708.3
2020-11-15,34.5,321.1,374.20000000000005
2020-11-16,109.8,526.7,694.8000000000002
2020-11-17,53.5,405.3,487.20000000000005
2020-11-18,119.79999999999998,488.40000000000003,672.6
2020-11-19,426.5,910.5,1564.4
2020-11-20,235.70000000000002,955.8,1316.9
2020-11-21,46.8,393.49999999999994,465.29999999999995
2020-11-22,221.1,760.3999999999999,1099.3
2020-11-23,421.1000000000001,1139.6,1786.0999999999997
2020-11-24,295.99999999999994,831.6,1285.6999999999998
2020-11-25,377.9,922.3,1502.0000000000002
2020-11-26,1289.2000000000003,1376.3000000000002,3353.1000000000004
2020-11-27,2065.5,1313.8999999999999,4481.199999999999
2020-11-28,1067.2,1257.4,2893.7
2020-11-29,553.9000000000001,1114.6,1964.1000000000001
2020-11-30,387.0,784.3,1377.4999999999998
2020-12-01,533.8,994.8000000000001,1813.6
2020-12-02,830.3999999999999,1245.1999999999998,2518.5999999999995
2020-12-03,550.9,1166.6000000000001,2011.4
2020-12-04,343.3,965.2999999999998,1491.5
2020-12-05,896.6999999999998,1173.0000000000002,2548.3
2020-12-06,734.6,1028.8999999999999,2155.0
2020-12-07,1545.3000000000002,1329.0,3698.7000000000007
2020-12-08,1183.1,1238.0,3051.9999999999995
2020-12-09,525.8,1063.25,1869.1
2020-12-10,1112.9,1102.5000000000002,2808.5
2020-12-11,504.59999999999997,1194.6000000000001,1968.6000000000001
2020-12-12,320.1000000000001,870.2,1360.7000000000003
2020-12-13,273.0,822.4999999999999,1241.1999999999998
2020-12-14,139.59999999999997,681.2999999999998,895.0999999999999
2020-12-15,281.20000000000005,952.2999999999998,1383.6
2020-12-16,466.0,994.3000000000002,1709.1
2020-12-17,141.60000000000002,638.0,855.1999999999998
2020-12-18,187.8,513.0,800.8
2020-12-19,117.4,473.29999999999995,653.4
2020-12-20,52.1,488.1000000000001,568.3
2020-12-21,197.9,580.5000000000001,883.8000000000001
2020-12-22,825.2,919.5999999999999,2185.2999999999997
2020-12-23,219.39999999999998,694.2,1030.3
2020-12-24,195.3,443.5,742.9999999999999
2020-12-25,188.10000000000002,657.5999999999999,946.0
2020-12-26,32.8,346.4,396.5
2020-12-27,89.59999999999998,461.1000000000001,598.1
2020-12-28,364.90000000000003,886.7000000000004,1446.3000000000002
2020-12-29,335.80000000000007,773.7000000000002,1288.5000000000002
2020-12-30,427.29999999999995,977.3999999999999,1632.4999999999998
2020-12-31,438.4,920.9999999999998,1593.1000000000004
2021-01-01,343.9,732.6,1260.0000000000002
2021-01-02,331.6,748.8000000000001,1257.3000000000002
2021-01-03,278.90000000000003,548.1000000000001,975.9
2021-01-04,395.3,572.2000000000002,1178.0999999999997
2021-01-05,415.1000000000001,622.6999999999999,1259.0
2021-01-06,592.3000000000001,794.0000000000001,1702.2
2021-01-07,648.3499999999999,1059.05,2053.15
2021-01-08,1110.1,1161.0,2864.1
2021-01-09,926.0999999999999,1145.7,2565.9
2021-01-10,170.89999999999998,798.3999999999999,1060.2000000000003
2021-01-11,123.90000000000002,621.7999999999998,812.1
2021-01-12,520.3000000000001,1114.5,1912.4
2021-01-13,515.9000000000001,1124.1999999999998,1915.0999999999997
2021-01-14,694.6000000000001,1188.5999999999995,2254.0000000000005
2021-01-15,1138.5000000000005,1241.4,2987.4
2021-01-16,281.20000000000005,874.6999999999999,1305.7
2021-01-17,141.4,694.6999999999999,910.7999999999998
2021-01-18,129.59999999999997,755.5,954.8
2021-01-19,53.6,374.9,457.1
2021-01-20,83.4,403.50000000000006,531.1999999999999
2021-01-21,90.2,580.5,719.0
2021-01-22,225.80000000000004,840.1999999999998,1187.3
2021-01-23,317.00000000000006,907.4000000000001,1393.3
2021-01-24,302.29999999999995,1102.5,1566.3
2021-01-25,426.50000000000006,1137.2,1790.9000000000003
2021-01-26,378.0,1030.8,1609.8
2021-01-27,411.7,1011.8000000000003,1643.6
2021-01-28,189.09999999999997,736.8000000000001,1027.1
2021-01-29,209.09999999999997,689.2,1009.4
2021-01-30,347.69999999999993,795.8000000000001,1329.1
2021-01-31,426.8,862.4999999999999,1516.9
2021-02-01,659.5,947.8,1958.5000000000002
2021-02-02,253.7,690.5999999999999,1079.0
2021-02-03,201.80000000000004,866.65,1175.8500000000001
2021-02-04,724.0,1177.25,2289.3500000000004
2021-02-05,484.8,1111.0,1855.3
2021-02-06,448.19999999999993,831.4,1518.7
2021-02-07,164.4,380.9000000000001,633.1
2021-02-08,483.4,735.1,1476.6000000000001
2021-02-09,582.1,968.0,1860.3
2021-02-10,676.5000000000002,1045.6,2082.9
2021-02-11,698.1999999999999,1126.4,2197.1000000000004
2021-02-12,521.5,965.3000000000001,1764.9999999999998
2021-02-13,387.49999999999994,799.5000000000001,1393.0
2021-02-14,230.70000000000007,686.5999999999999,1040.1000000000001
2021-02-15,188.59999999999997,763.1999999999999,1052.0
2021-02-16,111.00000000000001,673.6999999999998,843.2999999999998
2021-02-17,89.6,540.4,678.1
2021-02-18,160.99999999999997,623.5,870.7
2021-02-19,167.00000000000003,696.1000000000001,952.2
2021-02-20,105.09999999999998,527.4000000000001,688.4000000000001
2021-02-21,192.5,768.5,1063.8
2021-02-22,395.7,1149.3000000000002,1756.4
2021-02-23,132.89999999999998,602.7,806.4000000000001
2021-02-24,105.00000000000001,601.9999999999999,762.8000000000001
2021-02-25,305.70000000000005,956.9,1425.8
2021-02-26,578.8,1338.1000000000004,2225.8999999999996
2021-02-27,633.3000000000001,1356.6000000000001,2327.4000000000005
2021-02-28,271.5,782.1,1198.2999999999997
2021-03-01,516.6,841.8,1633.8000000000002
2021-03-02,1039.1,1010.8000000000001,2603.9999999999995
2021-03-03,1560.4999999999998,1279.3,3672.399999999999
2021-03-04,503.5,917.8999999999999,1689.9999999999995
2021-03-05,546.8000000000001,905.8000000000001,1743.8999999999999
2021-03-06,433.4,930.5999999999999,1595.3
2021-03-07,335.8,905.5999999999999,1420.0
2021-03-08,602.6,1444.6000000000001,2368.2999999999997
2021-03-09,313.90000000000003,936.0000000000002,1417.3000000000002
2021-03-10,69.0,489.5000000000001,594.8
2021-03-11,116.9,368.8,547.9
2021-03-12,83.80000000000001,426.30000000000007,554.7000000000002
2021-03-13,96.60000000000001,367.90000000000003,516.4
2021-03-14,91.35000000000002,392.84999999999997,532.6
2021-03-15,407.1000000000001,1135.6000000000001,1759.6
2021-03-16,369.1,846.3,1412.9
2021-03-17,468.59999999999997,943.5999999999999,1662.1999999999998
2021-03-18,479.5,1019.9000000000001,1755.1000000000001
2021-03-19,583.8000000000001,923.2,1818.1999999999998
2021-03-20,353.6,901.1999999999998,1443.6999999999998
2021-03-21,263.8,710.2,1114.4
2021-03-22,413.8,1030.4,1665.0000000000002
2021-03-23,155.2,814.5000000000001,1052.7999999999997
2021-03-24,117.80000000000003,691.6,872.4000000000001
2021-03-25,90.90000000000002,594.1999999999999,733.8
2021-03-26,86.2,511.40000000000003,643.5999999999999
2021-03-27,74.19999999999999,358.5,472.59999999999997
2021-03-28,27.500000000000004,281.79999999999995,323.90000000000003
2021-03-29,89.20000000000002,583.0,720.1999999999999
2021-03-30,1242.8999999999999,1947.8000000000002,3853.7
2021-03-31,1508.5000000000005,2237.6999999999994,4550.400000000001
2021-04-01,619.2999999999997,989.9000000000002,1939.5000000000005
2021-04-02,251.60000000000002,507.79999999999995,894.2
2021-04-03,257.6,576.9,971.6
2021-04-04,125.29999999999998,538.5,730.7
2021-04-05,180.60000000000002,512.9000000000001,790.1
2021-04-06,400.99999999999994,838.4,1453.5
2021-04-07,361.0000000000001,847.1,1400.2
2021-04-08,114.89999999999999,629.2000000000002,805.6
2021-04-09,215.99999999999997,676.6999999999999,1008.0000000000001
2021-04-10,355.09999999999997,724.1999999999999,1268.6999999999998
2021-04-11,206.1,611.4999999999999,927.8
2021-04-12,462.79999999999995,1161.8,1871.1999999999998
2021-04-13,530.3,1402.5500000000002,2215.5
2021-04-14,846.5000000000003,1361.3000000000002,2659.1
2021-04-15,862.2999999999998,1191.6999999999998,2513.9999999999995
2021-04-16,752.9999999999999,1259.8999999999999,2414.2999999999997
2021-04-17,475.29999999999995,1059.1000000000001,1788.0000000000002
2021-04-18,366.7,969.7,1532.1000000000004
2021-04-19,731.5999999999998,1538.6000000000001,2660.3999999999996
2021-04-20,783.4000000000003,1788.9000000000005,2990.700000000001
2021-04-21,659.1999999999999,1408.4999999999995,2419.2999999999997
2021-04-22,658.8999999999999,1108.3999999999999,2118.6
2021-04-23,698.2,1230.6000000000001,2301.6999999999994
2021-04-24,393.49999999999994,955.9,1559.8
2021-04-25,215.30000000000004,504.0999999999999,834.3000000000002
2021-04-26,521.9999999999999,901.9000000000001,1702.6
2021-04-27,563.2000000000003,1444.8999999999999,2307.7999999999997
2021-04-28,638.7999999999998,1135.9499999999998,2115.5
2021-04-29,437.9,844.4000000000001,1515.5000000000002
2021-04-30,503.3,1008.3000000000001,1780.7
2021-05-01,425.59999999999997,859.0999999999999,1511.9
2021-05-02,204.4,719.0000000000001,1032.4
2021-05-03,50.600000000000016,236.8,314.0
2021-05-04,219.70000000000002,397.9,735.1999999999998
2021-05-05,320.20000000000005,633.4000000000001,1124.6000000000001
2021-05-06,360.70000000000005,811.0,1364.1
2021-05-07,268.0,718.8,1129.8
2021-05-08,155.89999999999998,497.70000000000005,736.6
2021-05-09,111.90000000000002,385.6,557.2
2021-05-10,94.7,375.3,520.1999999999999
2021-05-11,364.00000000000006,794.3,1352.0000000000002
2021-05-12,233.40000000000003,665.2,1023.5000000000001
2021-05-13,742.9999999999999,1252.85,2392.05
2021-05-14,564.5,1072.6000000000001,1938.4
2021-05-15,311.8,768.5999999999999,1246.6999999999998
2021-05-16,138.7,529.0,741.4
2021-05-17,363.90000000000003,850.9000000000002,1408.7
2021-05-18,194.69999999999996,669.0999999999998,966.9000000000001
2021-05-19,380.5,822.9999999999999,1406.3
2021-05-20,242.60000000000002,597.1,968.7
2021-05-21,76.4,326.8,443.90000000000003
2021-05-22,267.2,655.0000000000001,1064.6
2021-05-23,96.5,389.4,537.5
2021-05-24,246.5,705.3000000000001,1083.3
2021-05-25,239.20000000000002,618.1999999999999,984.7
2021-05-26,375.9,865.6999999999998,1442.1999999999998
2021-05-27,636.2,1361.1,2337.2
2021-05-28,640.3000000000001,1511.4,2492.9
2021-05-29,603.2000000000002,1339.9,2264.4
2021-05-30,352.6,765.4000000000001,1306.4
2021-05-31,375.2,960.1,1535.2000000000003
2021-06-01,579.6999999999999,1328.3999999999999,2217.3
2021-06-02,575.8000000000001,1663.1999999999998,2545.7
2021-06-03,145.99999999999997,580.5999999999999,804.3
2021-06-04,610.8,894.6,1831.2999999999997
2021-06-05,240.29999999999995,667.4999999999999,1036.1
2021-06-06,155.8,581.5999999999999,820.7
2021-06-07,287.09999999999997,631.1000000000001,1071.7000000000003
2021-06-08,236.80000000000004,606.6,970.0000000000001
2021-06-09,163.79999999999998,566.1000000000001,817.1000000000001
2021-06-10,173.79999999999998,409.50000000000006,675.5999999999999
2021-06-11,198.50000000000006,426.7,730.9999999999999
2021-06-12,317.5,665.1999999999999,1152.0
2021-06-13,181.09999999999997,688.0,966.0000000000001
2021-06-14,217.6,682.1,1015.3000000000002
2021-06-15,619.5999999999999,1094.2999999999997,2044.6999999999998
2021-06-16,224.40000000000003,814.0999999999999,1158.4999999999998
2021-06-17,664.4000000000001,1007.6999999999999,2026.2
2021-06-18,614.8000000000001,848.0000000000001,1790.6
2021-06-19,582.7,766.4,1659.9
2021-06-20,472.8,615.1999999999999,1340.3000000000002
2021-06-21,649.4,793.6999999999999,1789.3999999999999
2021-06-22,611.6,820.7999999999998,1759.1
2021-06-23,701.0000000000001,1104.4999999999998,2178.8
2021-06-24,400.9000000000001,862.9999999999999,1477.7000000000003
2021-06-25,356.00000000000006,682.0,1227.7
2021-06-26,613.8000000000002,906.0999999999999,1846.8
2021-06-27,392.90000000000003,777.1,1379.9
2021-06-28,707.2000000000002,865.5999999999999,1950.0999999999997
2021-06-29,572.9000000000001,736.3,1614.6000000000001
2021-06-30,15.6,21.6,45.5
